year,t,decision_date,scope,seed_left,seed_right,universe,spearman_score_correlation,top10_overlap_count,top10_overlap_fraction,top20_overlap_count,top20_overlap_fraction,top50_overlap_count,top50_overlap_fraction,top100_overlap_count,top100_overlap_fraction
2020,3270,2020-06-15,COMMON_GATE,17,29,2115,0.5114333636487309,1,0.1,9,0.45,19,0.38,39,0.39
2020,3270,2020-06-15,COMMON_GATE,17,43,2115,0.5442870115028065,3,0.3,7,0.35,17,0.34,43,0.43
2020,3270,2020-06-15,COMMON_GATE,29,43,2115,0.5429147916367311,4,0.4,8,0.4,15,0.3,37,0.37
2020,3271,2020-06-16,LEGAL,17,29,3244,0.7810829272493837,2,0.2,6,0.3,13,0.26,34,0.34
2020,3271,2020-06-16,LEGAL,17,43,3244,0.6671794070088727,1,0.1,5,0.25,11,0.22,27,0.27
2020,3271,2020-06-16,LEGAL,29,43,3244,0.7022136278831732,2,0.2,8,0.4,14,0.28,29,0.29
2020,3271,2020-06-16,COMMON_GATE,17,29,2123,0.5066140784741211,2,0.2,6,0.3,13,0.26,34,0.34
2020,3271,2020-06-16,COMMON_GATE,17,43,2123,0.32060807947749076,1,0.1,5,0.25,11,0.22,27,0.27
2020,3271,2020-06-16,COMMON_GATE,29,43,2123,0.39665933502438144,2,0.2,8,0.4,14,0.28,29,0.29
2020,3272,2020-06-17,LEGAL,17,29,3245,0.7487286152270333,3,0.3,7,0.35,18,0.36,41,0.41
2020,3272,2020-06-17,LEGAL,17,43,3245,0.6372974371053893,2,0.2,7,0.35,17,0.34,35,0.35
2020,3272,2020-06-17,LEGAL,29,43,3245,0.6732002328124315,3,0.3,9,0.45,21,0.42,44,0.44
2020,3272,2020-06-17,COMMON_GATE,17,29,115,-0.17644895241669872,3,0.3,8,0.4,24,0.48,85,0.85
2020,3272,2020-06-17,COMMON_GATE,17,43,115,-0.11263470826112598,3,0.3,8,0.4,28,0.56,86,0.86
2020,3272,2020-06-17,COMMON_GATE,29,43,115,0.0036200082116206148,4,0.4,9,0.45,28,0.56,85,0.85
2020,3273,2020-06-18,LEGAL,17,29,3244,0.7230538474973882,2,0.2,7,0.35,17,0.34,36,0.36
2020,3273,2020-06-18,LEGAL,17,43,3244,0.736880896725442,4,0.4,7,0.35,16,0.32,26,0.26
2020,3273,2020-06-18,LEGAL,29,43,3244,0.7527399093318856,3,0.3,6,0.3,12,0.24,33,0.33
2020,3273,2020-06-18,COMMON_GATE,17,29,134,-0.13217720062736515,3,0.3,7,0.35,22,0.44,71,0.71
2020,3273,2020-06-18,COMMON_GATE,17,43,134,-0.2415044972510852,5,0.5,7,0.35,19,0.38,71,0.71
2020,3273,2020-06-18,COMMON_GATE,29,43,134,-0.01852288540684399,4,0.4,7,0.35,19,0.38,74,0.74
2020,3274,2020-06-19,LEGAL,17,29,3243,0.7451747839624625,1,0.1,4,0.2,9,0.18,28,0.28
2020,3274,2020-06-19,LEGAL,17,43,3243,0.7985515917495638,0,0.0,2,0.1,10,0.2,32,0.32
2020,3274,2020-06-19,LEGAL,29,43,3243,0.7801413511664845,0,0.0,3,0.15,14,0.28,39,0.39
2020,3274,2020-06-19,COMMON_GATE,17,29,1342,0.13817240870703493,1,0.1,4,0.2,9,0.18,28,0.28
2020,3274,2020-06-19,COMMON_GATE,17,43,1342,0.302007570998589,0,0.0,2,0.1,10,0.2,34,0.34
2020,3274,2020-06-19,COMMON_GATE,29,43,1342,0.26800512055589215,0,0.0,3,0.15,15,0.3,40,0.4
2020,3275,2020-06-22,LEGAL,17,29,3238,0.8378858209902182,2,0.2,3,0.15,13,0.26,36,0.36
2020,3275,2020-06-22,LEGAL,17,43,3238,0.7964364847071886,2,0.2,5,0.25,13,0.26,33,0.33
2020,3275,2020-06-22,LEGAL,29,43,3238,0.7512125682704958,2,0.2,4,0.2,16,0.32,28,0.28
2020,3275,2020-06-22,COMMON_GATE,17,29,2405,0.6775510725905914,2,0.2,3,0.15,13,0.26,36,0.36
2020,3275,2020-06-22,COMMON_GATE,17,43,2405,0.6262632623520894,2,0.2,5,0.25,13,0.26,33,0.33
2020,3275,2020-06-22,COMMON_GATE,29,43,2405,0.5422133980023354,2,0.2,4,0.2,16,0.32,28,0.28
2020,3276,2020-06-23,LEGAL,17,29,3235,0.7964493617699532,3,0.3,8,0.4,21,0.42,43,0.43
2020,3276,2020-06-23,LEGAL,17,43,3235,0.6124620212224584,2,0.2,6,0.3,15,0.3,33,0.33
2020,3276,2020-06-23,LEGAL,29,43,3235,0.5723847592987306,2,0.2,6,0.3,13,0.26,39,0.39
2020,3276,2020-06-23,COMMON_GATE,17,29,66,0.04350730889058644,3,0.3,11,0.55,36,0.72,66,0.66
2020,3276,2020-06-23,COMMON_GATE,17,43,66,-0.18688871928792716,3,0.3,11,0.55,36,0.72,66,0.66
2020,3276,2020-06-23,COMMON_GATE,29,43,66,-0.18225708328818685,2,0.2,8,0.4,36,0.72,66,0.66
2020,3277,2020-06-24,LEGAL,17,29,3233,0.7209030234960727,3,0.3,11,0.55,18,0.36,31,0.31
2020,3277,2020-06-24,LEGAL,17,43,3233,0.7120615320415244,4,0.4,8,0.4,18,0.36,37,0.37
2020,3277,2020-06-24,LEGAL,29,43,3233,0.6921032404865316,4,0.4,9,0.45,19,0.38,34,0.34
2020,3277,2020-06-24,COMMON_GATE,17,29,1168,0.13605731206152283,3,0.3,11,0.55,18,0.36,31,0.31
2020,3277,2020-06-24,COMMON_GATE,17,43,1168,0.1291642665636268,4,0.4,8,0.4,18,0.36,38,0.38
2020,3277,2020-06-24,COMMON_GATE,29,43,1168,0.09524127055224182,4,0.4,10,0.5,20,0.4,34,0.34
2020,3278,2020-06-29,LEGAL,17,29,3229,0.7696737720190695,3,0.3,5,0.25,16,0.32,37,0.37
2020,3278,2020-06-29,LEGAL,17,43,3229,0.7504821573104125,3,0.3,5,0.25,14,0.28,34,0.34
2020,3278,2020-06-29,LEGAL,29,43,3229,0.7904810968527904,4,0.4,6,0.3,10,0.2,36,0.36
2020,3278,2020-06-29,COMMON_GATE,17,29,1574,0.344743822443577,3,0.3,5,0.25,16,0.32,37,0.37
2020,3278,2020-06-29,COMMON_GATE,17,43,1574,0.2837992278781873,3,0.3,5,0.25,14,0.28,34,0.34
2020,3278,2020-06-29,COMMON_GATE,29,43,1574,0.3566297617008219,4,0.4,6,0.3,10,0.2,36,0.36
2020,3279,2020-06-30,LEGAL,17,29,3228,0.7774626370279626,2,0.2,3,0.15,13,0.26,37,0.37
2020,3279,2020-06-30,LEGAL,17,43,3228,0.6783111316944126,1,0.1,3,0.15,12,0.24,26,0.26
2020,3279,2020-06-30,LEGAL,29,43,3228,0.7326100033626876,2,0.2,4,0.2,10,0.2,23,0.23
2020,3279,2020-06-30,COMMON_GATE,17,29,1729,0.40847496821716567,2,0.2,3,0.15,13,0.26,37,0.37
2020,3279,2020-06-30,COMMON_GATE,17,43,1729,0.1863956006655275,1,0.1,3,0.15,12,0.24,27,0.27
2020,3279,2020-06-30,COMMON_GATE,29,43,1729,0.2766065109027111,2,0.2,4,0.2,10,0.2,24,0.24
2020,3280,2020-07-01,LEGAL,17,29,3227,0.7771122612137039,1,0.1,4,0.2,16,0.32,37,0.37
2020,3280,2020-07-01,LEGAL,17,43,3227,0.5935857287218715,1,0.1,4,0.2,10,0.2,27,0.27
2020,3280,2020-07-01,LEGAL,29,43,3227,0.7369316892691211,1,0.1,5,0.25,14,0.28,37,0.37
2020,3280,2020-07-01,COMMON_GATE,17,29,53,-0.19466174204885967,1,0.1,9,0.45,47,0.94,53,0.53
2020,3280,2020-07-01,COMMON_GATE,17,43,53,-0.10911098888850225,4,0.4,7,0.35,47,0.94,53,0.53
2020,3280,2020-07-01,COMMON_GATE,29,43,53,-0.15053455776045135,3,0.3,9,0.45,47,0.94,53,0.53
2020,3281,2020-07-02,LEGAL,17,29,3225,0.8372246209055724,2,0.2,6,0.3,14,0.28,46,0.46
2020,3281,2020-07-02,LEGAL,17,43,3225,0.752471519687352,1,0.1,5,0.25,19,0.38,33,0.33
2020,3281,2020-07-02,LEGAL,29,43,3225,0.790807994454143,2,0.2,4,0.2,17,0.34,37,0.37
2020,3281,2020-07-02,COMMON_GATE,17,29,68,-0.0616859895308642,2,0.2,7,0.35,36,0.72,68,0.68
2020,3281,2020-07-02,COMMON_GATE,17,43,68,-0.011420323437699866,2,0.2,9,0.45,36,0.72,68,0.68
2020,3281,2020-07-02,COMMON_GATE,29,43,68,-0.14446759559120187,4,0.4,9,0.45,36,0.72,68,0.68
2020,3282,2020-07-03,LEGAL,17,29,3224,0.8785166826803004,3,0.3,5,0.25,19,0.38,54,0.54
2020,3282,2020-07-03,LEGAL,17,43,3224,0.8597028491710867,3,0.3,7,0.35,21,0.42,45,0.45
2020,3282,2020-07-03,LEGAL,29,43,3224,0.8547339258500157,1,0.1,5,0.25,17,0.34,44,0.44
2020,3282,2020-07-03,COMMON_GATE,17,29,1186,0.47559672839331846,3,0.3,5,0.25,19,0.38,54,0.54
2020,3282,2020-07-03,COMMON_GATE,17,43,1186,0.4376487908733002,3,0.3,7,0.35,21,0.42,45,0.45
2020,3282,2020-07-03,COMMON_GATE,29,43,1186,0.433943367988894,1,0.1,6,0.3,18,0.36,44,0.44
2020,3283,2020-07-06,LEGAL,17,29,3220,0.8963405251831975,5,0.5,14,0.7,37,0.74,63,0.63
2020,3283,2020-07-06,LEGAL,17,43,3220,0.7868310159798689,2,0.2,8,0.4,23,0.46,53,0.53
2020,3283,2020-07-06,LEGAL,29,43,3220,0.8503872535256717,2,0.2,11,0.55,30,0.6,65,0.65
2020,3283,2020-07-06,COMMON_GATE,17,29,1226,0.5188492064976253,5,0.5,14,0.7,37,0.74,63,0.63
2020,3283,2020-07-06,COMMON_GATE,17,43,1226,0.2632654793832032,2,0.2,8,0.4,23,0.46,53,0.53
2020,3283,2020-07-06,COMMON_GATE,29,43,1226,0.49414789283161853,2,0.2,11,0.55,30,0.6,65,0.65
2020,3284,2020-07-07,LEGAL,17,29,3220,0.8869372246901737,4,0.4,8,0.4,21,0.42,48,0.48
2020,3284,2020-07-07,LEGAL,17,43,3220,0.6680966745131494,4,0.4,5,0.25,11,0.22,25,0.25
2020,3284,2020-07-07,LEGAL,29,43,3220,0.7797664194804959,4,0.4,6,0.3,22,0.44,45,0.45
2020,3284,2020-07-07,COMMON_GATE,17,29,101,-0.02965432076620632,4,0.4,8,0.4,25,0.5,99,0.99
2020,3284,2020-07-07,COMMON_GATE,17,43,101,-0.3402680613562002,4,0.4,5,0.25,16,0.32,99,0.99
2020,3284,2020-07-07,COMMON_GATE,29,43,101,-0.08387715803757297,4,0.4,7,0.35,30,0.6,99,0.99
2020,3285,2020-07-08,LEGAL,17,29,3218,0.8489865462158294,4,0.4,5,0.25,19,0.38,38,0.38
2020,3285,2020-07-08,LEGAL,17,43,3218,0.7125966992097166,4,0.4,5,0.25,13,0.26,25,0.25
2020,3285,2020-07-08,LEGAL,29,43,3218,0.8305010584502375,2,0.2,8,0.4,23,0.46,51,0.51
2020,3285,2020-07-08,COMMON_GATE,17,29,755,0.2093932389317536,4,0.4,5,0.25,19,0.38,39,0.39
2020,3285,2020-07-08,COMMON_GATE,17,43,755,-0.04672938703156341,4,0.4,5,0.25,14,0.28,26,0.26
2020,3285,2020-07-08,COMMON_GATE,29,43,755,0.33456259898457746,3,0.3,8,0.4,24,0.48,54,0.54
2020,3286,2020-07-09,LEGAL,17,29,3218,0.8417148588714225,4,0.4,6,0.3,20,0.4,44,0.44
2020,3286,2020-07-09,LEGAL,17,43,3218,0.7149379976448516,3,0.3,4,0.2,14,0.28,28,0.28
2020,3286,2020-07-09,LEGAL,29,43,3218,0.8259257202574561,3,0.3,8,0.4,22,0.44,44,0.44
2020,3286,2020-07-09,COMMON_GATE,17,29,2151,0.6329253704457881,4,0.4,6,0.3,20,0.4,44,0.44
2020,3286,2020-07-09,COMMON_GATE,17,43,2151,0.39006045516484505,3,0.3,4,0.2,14,0.28,29,0.29
2020,3286,2020-07-09,COMMON_GATE,29,43,2151,0.6361814802107327,3,0.3,8,0.4,22,0.44,44,0.44
2020,3287,2020-07-10,LEGAL,17,29,3213,0.7804295878825773,4,0.4,6,0.3,16,0.32,46,0.46
2020,3287,2020-07-10,LEGAL,17,43,3213,0.5798533558005992,3,0.3,4,0.2,12,0.24,21,0.21
2020,3287,2020-07-10,LEGAL,29,43,3213,0.7652906259052218,5,0.5,7,0.35,20,0.4,35,0.35
2020,3287,2020-07-10,COMMON_GATE,17,29,2400,0.5843587658456353,4,0.4,6,0.3,16,0.32,46,0.46
2020,3287,2020-07-10,COMMON_GATE,17,43,2400,0.27120499763743794,3,0.3,4,0.2,12,0.24,21,0.21
2020,3287,2020-07-10,COMMON_GATE,29,43,2400,0.590381620113776,5,0.5,7,0.35,20,0.4,35,0.35
2020,3288,2020-07-13,LEGAL,17,29,3209,0.831256036131338,3,0.3,5,0.25,25,0.5,52,0.52
2020,3288,2020-07-13,LEGAL,17,43,3209,0.5550072321547869,2,0.2,3,0.15,8,0.16,26,0.26
2020,3288,2020-07-13,LEGAL,29,43,3209,0.7199484996440841,2,0.2,3,0.15,7,0.14,32,0.32
2020,3288,2020-07-13,COMMON_GATE,17,29,1731,0.5105705720510888,3,0.3,5,0.25,25,0.5,52,0.52
2020,3288,2020-07-13,COMMON_GATE,17,43,1731,0.033376052731904575,2,0.2,3,0.15,8,0.16,26,0.26
2020,3288,2020-07-13,COMMON_GATE,29,43,1731,0.4158459241520197,2,0.2,3,0.15,7,0.14,32,0.32
2020,3289,2020-07-14,LEGAL,17,29,3211,0.8586436057912753,4,0.4,8,0.4,24,0.48,56,0.56
2020,3289,2020-07-14,LEGAL,17,43,3211,0.6945192296773195,2,0.2,3,0.15,7,0.14,21,0.21
2020,3289,2020-07-14,LEGAL,29,43,3211,0.7922160612721056,3,0.3,4,0.2,9,0.18,36,0.36
2020,3289,2020-07-14,COMMON_GATE,17,29,2087,0.6594397768807606,4,0.4,8,0.4,24,0.48,56,0.56
2020,3289,2020-07-14,COMMON_GATE,17,43,2087,0.32636973351075194,2,0.2,3,0.15,7,0.14,21,0.21
2020,3289,2020-07-14,COMMON_GATE,29,43,2087,0.5454278401845588,3,0.3,4,0.2,9,0.18,36,0.36
2020,3290,2020-07-15,LEGAL,17,29,3214,0.8647353211524679,3,0.3,9,0.45,17,0.34,41,0.41
2020,3290,2020-07-15,LEGAL,17,43,3214,0.7637565648559541,2,0.2,2,0.1,12,0.24,22,0.22
2020,3290,2020-07-15,LEGAL,29,43,3214,0.8794624518887201,2,0.2,5,0.25,21,0.42,41,0.41
2020,3290,2020-07-15,COMMON_GATE,17,29,2479,0.7497081842015056,3,0.3,9,0.45,17,0.34,41,0.41
2020,3290,2020-07-15,COMMON_GATE,17,43,2479,0.5720448935538763,2,0.2,2,0.1,12,0.24,22,0.22
2020,3290,2020-07-15,COMMON_GATE,29,43,2479,0.783339408395704,2,0.2,5,0.25,21,0.42,41,0.41
2020,3291,2020-07-16,LEGAL,17,29,3218,0.8441081240634204,4,0.4,8,0.4,20,0.4,49,0.49
2020,3291,2020-07-16,LEGAL,17,43,3218,0.6607178434865973,4,0.4,4,0.2,7,0.14,18,0.18
2020,3291,2020-07-16,LEGAL,29,43,3218,0.8195057242410588,3,0.3,6,0.3,12,0.24,32,0.32
2020,3291,2020-07-16,COMMON_GATE,17,29,3134,0.831501995798666,4,0.4,8,0.4,20,0.4,49,0.49
2020,3291,2020-07-16,COMMON_GATE,17,43,3134,0.6335104471821597,4,0.4,4,0.2,7,0.14,18,0.18
2020,3291,2020-07-16,COMMON_GATE,29,43,3134,0.804945907412164,3,0.3,6,0.3,12,0.24,32,0.32
2020,3292,2020-07-17,LEGAL,17,29,3221,0.861916376466899,5,0.5,9,0.45,27,0.54,57,0.57
2020,3292,2020-07-17,LEGAL,17,43,3221,0.5716267551292392,5,0.5,10,0.5,17,0.34,22,0.22
2020,3292,2020-07-17,LEGAL,29,43,3221,0.7550657002176007,5,0.5,12,0.6,25,0.5,40,0.4
2020,3292,2020-07-17,COMMON_GATE,17,29,2691,0.7833430491078678,5,0.5,9,0.45,27,0.54,57,0.57
2020,3292,2020-07-17,COMMON_GATE,17,43,2691,0.3615284612946678,5,0.5,10,0.5,17,0.34,22,0.22
2020,3292,2020-07-17,COMMON_GATE,29,43,2691,0.6352067722978825,5,0.5,12,0.6,25,0.5,40,0.4
2020,3293,2020-07-20,LEGAL,17,29,3221,0.8468733391528954,5,0.5,7,0.35,20,0.4,45,0.45
2020,3293,2020-07-20,LEGAL,17,43,3221,0.6226690534548768,5,0.5,6,0.3,15,0.3,27,0.27
2020,3293,2020-07-20,LEGAL,29,43,3221,0.7915961346131053,4,0.4,8,0.4,21,0.42,46,0.46
2020,3293,2020-07-20,COMMON_GATE,17,29,2364,0.6928937354243287,5,0.5,7,0.35,20,0.4,45,0.45
2020,3293,2020-07-20,COMMON_GATE,17,43,2364,0.3116266944872912,5,0.5,6,0.3,15,0.3,27,0.27
2020,3293,2020-07-20,COMMON_GATE,29,43,2364,0.6275663692774806,4,0.4,8,0.4,21,0.42,46,0.46
2020,3294,2020-07-21,LEGAL,17,29,3225,0.7324554880911082,3,0.3,9,0.45,16,0.32,38,0.38
2020,3294,2020-07-21,LEGAL,17,43,3225,0.5414181306545582,6,0.6,7,0.35,17,0.34,33,0.33
2020,3294,2020-07-21,LEGAL,29,43,3225,0.7587470776798115,3,0.3,10,0.5,24,0.48,49,0.49
2020,3294,2020-07-21,COMMON_GATE,17,29,1153,0.14299886029498263,3,0.3,9,0.45,16,0.32,38,0.38
2020,3294,2020-07-21,COMMON_GATE,17,43,1153,-0.15207838942968865,6,0.6,7,0.35,17,0.34,35,0.35
2020,3294,2020-07-21,COMMON_GATE,29,43,1153,0.3295448523293151,3,0.3,10,0.5,24,0.48,51,0.51
2020,3295,2020-07-22,LEGAL,17,29,3227,0.6780747885255919,5,0.5,10,0.5,17,0.34,34,0.34
2020,3295,2020-07-22,LEGAL,17,43,3227,0.42242705429472044,4,0.4,9,0.45,12,0.24,19,0.19
2020,3295,2020-07-22,LEGAL,29,43,3227,0.6645082950962659,2,0.2,7,0.35,14,0.28,35,0.35
2020,3295,2020-07-22,COMMON_GATE,17,29,200,-0.07319430368629194,5,0.5,11,0.55,18,0.36,49,0.49
2020,3295,2020-07-22,COMMON_GATE,17,43,200,-0.24597662502178622,4,0.4,9,0.45,16,0.32,41,0.41
2020,3295,2020-07-22,COMMON_GATE,29,43,200,-0.022611600676398832,2,0.2,8,0.4,26,0.52,65,0.65
2020,3296,2020-07-23,LEGAL,17,29,3229,0.7721175266060645,7,0.7,8,0.4,20,0.4,39,0.39
2020,3296,2020-07-23,LEGAL,17,43,3229,0.4099215940363276,4,0.4,7,0.35,11,0.22,17,0.17
2020,3296,2020-07-23,LEGAL,29,43,3229,0.6423246497838883,4,0.4,6,0.3,15,0.3,35,0.35
2020,3296,2020-07-23,COMMON_GATE,17,29,134,0.03089251548291609,7,0.7,9,0.45,23,0.46,73,0.73
2020,3296,2020-07-23,COMMON_GATE,17,43,134,-0.3456025644939415,5,0.5,7,0.35,13,0.26,66,0.66
2020,3296,2020-07-23,COMMON_GATE,29,43,134,-0.050775632828710705,4,0.4,8,0.4,25,0.5,78,0.78
2020,3297,2020-07-24,LEGAL,17,29,3229,0.7945867737360077,4,0.4,9,0.45,17,0.34,42,0.42
2020,3297,2020-07-24,LEGAL,17,43,3229,0.5749648104111392,4,0.4,8,0.4,18,0.36,23,0.23
2020,3297,2020-07-24,LEGAL,29,43,3229,0.7033730515084751,3,0.3,8,0.4,19,0.38,40,0.4
2020,3297,2020-07-24,COMMON_GATE,17,29,2467,0.619400235065143,4,0.4,9,0.45,17,0.34,42,0.42
2020,3297,2020-07-24,COMMON_GATE,17,43,2467,0.3056792806099838,4,0.4,8,0.4,18,0.36,23,0.23
2020,3297,2020-07-24,COMMON_GATE,29,43,2467,0.5232692316481331,3,0.3,8,0.4,19,0.38,40,0.4
2020,3298,2020-07-27,LEGAL,17,29,3228,0.7679067284238451,2,0.2,4,0.2,17,0.34,39,0.39
2020,3298,2020-07-27,LEGAL,17,43,3228,0.6121456629523282,3,0.3,5,0.25,15,0.3,25,0.25
2020,3298,2020-07-27,LEGAL,29,43,3228,0.744298549285855,3,0.3,7,0.35,17,0.34,34,0.34
2020,3298,2020-07-27,COMMON_GATE,17,29,3086,0.7366919484346821,2,0.2,4,0.2,17,0.34,39,0.39
2020,3298,2020-07-27,COMMON_GATE,17,43,3086,0.562333178715984,3,0.3,5,0.25,15,0.3,25,0.25
2020,3298,2020-07-27,COMMON_GATE,29,43,3086,0.7113389340034787,3,0.3,7,0.35,17,0.34,34,0.34
2020,3299,2020-07-28,LEGAL,17,29,3231,0.7556561669710787,3,0.3,4,0.2,12,0.24,32,0.32
2020,3299,2020-07-28,LEGAL,17,43,3231,0.6243667929169487,2,0.2,7,0.35,17,0.34,31,0.31
2020,3299,2020-07-28,LEGAL,29,43,3231,0.8029416941172371,3,0.3,8,0.4,21,0.42,51,0.51
2020,3299,2020-07-28,COMMON_GATE,17,29,3171,0.7421438223839381,3,0.3,4,0.2,12,0.24,32,0.32
2020,3299,2020-07-28,COMMON_GATE,17,43,3171,0.6038857068033966,2,0.2,7,0.35,17,0.34,31,0.31
2020,3299,2020-07-28,COMMON_GATE,29,43,3171,0.7923087530258569,3,0.3,8,0.4,21,0.42,51,0.51
2020,3300,2020-07-29,LEGAL,17,29,3235,0.7442307155788819,3,0.3,7,0.35,14,0.28,29,0.29
2020,3300,2020-07-29,LEGAL,17,43,3235,0.5080768514815437,4,0.4,8,0.4,13,0.26,28,0.28
2020,3300,2020-07-29,LEGAL,29,43,3235,0.7247459086370858,3,0.3,11,0.55,26,0.52,53,0.53
2020,3300,2020-07-29,COMMON_GATE,17,29,501,-0.11909024825296759,3,0.3,7,0.35,15,0.3,29,0.29
2020,3300,2020-07-29,COMMON_GATE,17,43,501,-0.28566987310371905,4,0.4,8,0.4,13,0.26,29,0.29
2020,3300,2020-07-29,COMMON_GATE,29,43,501,0.2565988878217107,3,0.3,11,0.55,28,0.56,56,0.56
2020,3301,2020-07-30,LEGAL,17,29,3237,0.7923374222286652,5,0.5,6,0.3,16,0.32,39,0.39
2020,3301,2020-07-30,LEGAL,17,43,3237,0.6459919248036363,4,0.4,9,0.45,18,0.36,36,0.36
2020,3301,2020-07-30,LEGAL,29,43,3237,0.7855684117923991,6,0.6,11,0.55,27,0.54,43,0.43
2020,3301,2020-07-30,COMMON_GATE,17,29,1903,0.4515233294404144,5,0.5,6,0.3,16,0.32,39,0.39
2020,3301,2020-07-30,COMMON_GATE,17,43,1903,0.23475385804315807,4,0.4,9,0.45,18,0.36,36,0.36
2020,3301,2020-07-30,COMMON_GATE,29,43,1903,0.5488369645169896,6,0.6,11,0.55,28,0.56,43,0.43
2020,3302,2020-07-31,LEGAL,17,29,3241,0.69920110383414,5,0.5,7,0.35,17,0.34,30,0.3
2020,3302,2020-07-31,LEGAL,17,43,3241,0.6823525185227625,4,0.4,5,0.25,17,0.34,39,0.39
2020,3302,2020-07-31,LEGAL,29,43,3241,0.8004205962985375,3,0.3,6,0.3,14,0.28,35,0.35
2020,3302,2020-07-31,COMMON_GATE,17,29,1811,0.26050466817670664,5,0.5,7,0.35,17,0.34,32,0.32
2020,3302,2020-07-31,COMMON_GATE,17,43,1811,0.26310028189687057,4,0.4,5,0.25,17,0.34,39,0.39
2020,3302,2020-07-31,COMMON_GATE,29,43,1811,0.5359452000176115,3,0.3,6,0.3,14,0.28,37,0.37
2020,3303,2020-08-03,LEGAL,17,29,3246,0.6698496409181889,4,0.4,7,0.35,18,0.36,37,0.37
2020,3303,2020-08-03,LEGAL,17,43,3246,0.6446703000476408,5,0.5,11,0.55,18,0.36,37,0.37
2020,3303,2020-08-03,LEGAL,29,43,3246,0.7548574738533848,4,0.4,6,0.3,15,0.3,36,0.36
2020,3303,2020-08-03,COMMON_GATE,17,29,1464,0.0726093938173651,4,0.4,7,0.35,18,0.36,38,0.38
2020,3303,2020-08-03,COMMON_GATE,17,43,1464,0.12741629238269775,5,0.5,11,0.55,18,0.36,38,0.38
2020,3303,2020-08-03,COMMON_GATE,29,43,1464,0.3270583072353677,4,0.4,6,0.3,15,0.3,39,0.39
2020,3304,2020-08-04,LEGAL,17,29,3248,0.6998538651069521,5,0.5,8,0.4,20,0.4,45,0.45
2020,3304,2020-08-04,LEGAL,17,43,3248,0.6329372374901722,6,0.6,11,0.55,21,0.42,46,0.46
2020,3304,2020-08-04,LEGAL,29,43,3248,0.8100037852085509,5,0.5,9,0.45,22,0.44,45,0.45
2020,3304,2020-08-04,COMMON_GATE,17,29,645,-0.037711088701127625,5,0.5,8,0.4,20,0.4,46,0.46
2020,3304,2020-08-04,COMMON_GATE,17,43,645,-0.12276073152516562,6,0.6,11,0.55,22,0.44,48,0.48
2020,3304,2020-08-04,COMMON_GATE,29,43,645,0.2172792712620326,5,0.5,9,0.45,23,0.46,49,0.49
2020,3305,2020-08-05,LEGAL,17,29,3251,0.7682641917292988,5,0.5,8,0.4,18,0.36,44,0.44
2020,3305,2020-08-05,LEGAL,17,43,3251,0.7124388195409296,6,0.6,8,0.4,20,0.4,49,0.49
2020,3305,2020-08-05,LEGAL,29,43,3251,0.7687938764753095,5,0.5,10,0.5,21,0.42,47,0.47
2020,3305,2020-08-05,COMMON_GATE,17,29,1011,0.17443044164924726,5,0.5,8,0.4,18,0.36,46,0.46
2020,3305,2020-08-05,COMMON_GATE,17,43,1011,0.1406817323830466,6,0.6,8,0.4,20,0.4,50,0.5
2020,3305,2020-08-05,COMMON_GATE,29,43,1011,0.2396615362152236,5,0.5,10,0.5,21,0.42,49,0.49
2020,3306,2020-08-06,LEGAL,17,29,3249,0.7318198186377576,2,0.2,6,0.3,18,0.36,32,0.32
2020,3306,2020-08-06,LEGAL,17,43,3249,0.8002832304130422,4,0.4,7,0.35,21,0.42,40,0.4
2020,3306,2020-08-06,LEGAL,29,43,3249,0.7296651103537146,3,0.3,7,0.35,15,0.3,34,0.34
2020,3306,2020-08-06,COMMON_GATE,17,29,2013,0.37641922665403277,2,0.2,7,0.35,18,0.36,32,0.32
2020,3306,2020-08-06,COMMON_GATE,17,43,2013,0.5449551804117603,4,0.4,8,0.4,21,0.42,41,0.41
2020,3306,2020-08-06,COMMON_GATE,29,43,2013,0.39703253229589025,3,0.3,7,0.35,15,0.3,34,0.34
2020,3307,2020-08-07,LEGAL,17,29,3248,0.7319250677757861,3,0.3,4,0.2,15,0.3,32,0.32
2020,3307,2020-08-07,LEGAL,17,43,3248,0.7991481194886758,4,0.4,10,0.5,21,0.42,41,0.41
2020,3307,2020-08-07,LEGAL,29,43,3248,0.786535231282431,4,0.4,7,0.35,22,0.44,45,0.45
2020,3307,2020-08-07,COMMON_GATE,17,29,2837,0.6182340611131097,3,0.3,4,0.2,15,0.3,32,0.32
2020,3307,2020-08-07,COMMON_GATE,17,43,2837,0.715011784286363,4,0.4,10,0.5,21,0.42,41,0.41
2020,3307,2020-08-07,COMMON_GATE,29,43,2837,0.6976138183672089,4,0.4,7,0.35,22,0.44,45,0.45
2020,3308,2020-08-10,LEGAL,17,29,3248,0.8050537677396777,4,0.4,9,0.45,26,0.52,48,0.48
2020,3308,2020-08-10,LEGAL,17,43,3248,0.7961853946446203,5,0.5,11,0.55,28,0.56,54,0.54
2020,3308,2020-08-10,LEGAL,29,43,3248,0.8052526100161451,7,0.7,8,0.4,28,0.56,57,0.57
2020,3308,2020-08-10,COMMON_GATE,17,29,1906,0.51407487388993,4,0.4,9,0.45,26,0.52,48,0.48
