year,t,decision_date,seed,candidate_overlap,signal_symmetric_difference,common_candidate_mean_abs_order_change,seed_planned,fixed3_planned,planned_name_symmetric_difference,seed_zero_size,fixed3_zero_size,seed_filled,fixed3_filled,filled_name_symmetric_difference,seed_filled_capital,fixed3_filled_capital,seed_liquidity_rejections,fixed3_liquidity_rejections,seed_aggregate_cap_rejections,fixed3_aggregate_cap_rejections,cash_before_planning_difference,exposure_difference,live_lots_difference
2020,3273,2020-06-18,29,4,12,3.25,10,10,12,0,0,10,10,12,81772.4736,95751.73904000001,0,0,0,0,-7250.342019199976,0.02713233169630891,2
2020,3274,2020-06-19,29,6,8,3.0,10,10,8,0,0,10,10,8,83405.32224000001,98252.03852,0,0,0,0,18950.138500799978,0.0015362434595048713,0
2020,3275,2020-06-22,29,6,8,3.3333333333333335,10,10,8,0,0,10,10,8,85822.57856,94449.06199999999,0,0,0,0,35502.43126079999,-0.014996007884557572,-2
2020,3276,2020-06-23,29,6,8,2.3333333333333335,10,10,8,0,1,10,10,8,84207.73928000001,97606.70311999999,0,0,0,0,30216.861900799995,-0.012051230997838114,-2
2020,3277,2020-06-24,29,6,8,2.0,10,10,8,1,1,10,10,8,83961.61136000001,91319.43544,0,0,0,0,25165.19086080001,-0.007309670943326241,-2
2020,3278,2020-06-29,29,5,10,2.6,10,10,10,0,0,10,10,10,85397.35756,96129.93560000001,0,0,0,0,26688.84638080001,-0.009152171287467148,-2
2020,3279,2020-06-30,29,5,10,3.8,10,10,10,0,0,9,9,10,69563.13064,86300.82972000001,1,1,0,0,30543.26162080001,-0.011390786601665148,-2
2020,3280,2020-07-01,29,4,12,2.5,10,10,10,0,1,10,10,10,84296.78556,97071.42492,0,0,0,0,2122.9104607999907,0.0174908934180803,0
2020,3281,2020-07-02,29,4,12,4.0,10,10,14,1,1,10,10,14,85139.2234,100261.08267999999,0,0,0,0,-8070.650499200012,0.026003648240109478,1
2020,3282,2020-07-03,29,4,12,2.5,10,10,10,0,1,10,10,10,90160.83328,102102.03948,0,0,0,0,-22164.114799200004,0.04125971606758805,2
2020,3283,2020-07-06,29,6,8,3.0,10,10,6,0,0,10,10,6,92058.81972,104150.10392000001,0,0,0,0,1195.875720799988,0.022624786644990014,0
2020,3284,2020-07-07,29,4,12,1.25,10,10,10,0,1,10,10,10,84040.65244,98977.41552,0,0,0,0,5765.829100800009,0.018651442950370578,0
2020,3285,2020-07-08,29,5,10,1.8,10,10,10,2,2,10,10,10,90295.90348000001,106286.21412,0,0,0,0,-2443.1681392000173,0.024741482106843238,1
2020,3286,2020-07-09,29,5,10,2.4,10,10,10,0,0,9,10,9,83735.49643999999,95848.78947999999,1,0,0,0,-6853.696259199991,0.028389713235987157,1
2020,3287,2020-07-10,29,5,10,2.2,10,10,10,0,0,10,10,10,89827.66012,101962.9672,0,0,0,0,-4698.326179199998,0.02780277166842826,2
2020,3288,2020-07-13,29,4,12,1.0,10,10,12,0,0,10,10,12,91128.33612000002,103475.75343999999,0,0,0,0,12485.057060799998,0.0130450022619647,0
2020,3289,2020-07-14,29,6,8,3.0,10,10,8,0,1,10,10,8,84023.64360000001,103305.66503999999,0,0,0,0,14175.181340799987,0.012598913815012103,0
2020,3290,2020-07-15,29,6,8,1.8333333333333333,10,10,4,1,1,10,10,4,88066.74492,105586.85064000002,0,0,0,0,32558.805740800017,-0.00455074584637305,-2
2020,3291,2020-07-16,29,5,10,1.2,10,10,10,0,1,10,10,10,84733.01228,102595.29583999999,0,0,0,0,21450.660620800016,0.006268094819547265,-1
2020,3292,2020-07-17,29,6,8,0.8333333333333334,10,10,8,2,3,10,10,8,82818.8574368,92501.5298096,0,0,0,0,-6806.7830191999965,0.029993804782985745,1
2020,3293,2020-07-20,29,5,10,2.0,10,10,14,1,2,10,10,14,82824.9506036,95606.44352560001,0,0,0,0,-440.88635200000135,0.026398812734403698,1
2020,3294,2020-07-21,29,3,14,2.3333333333333335,10,10,14,0,3,10,10,14,84862.41953680001,92700.15304,0,0,0,0,-25452.007113999978,0.05125536945280906,4
2020,3295,2020-07-22,29,4,12,3.25,10,10,12,3,4,10,10,12,83986.62436,95412.7428536,0,0,0,0,-4491.588057200017,0.03366072724864577,3
2020,3296,2020-07-23,29,6,8,1.6666666666666667,10,10,12,4,4,10,10,12,85455.38772,95879.0452048,0,0,0,0,30146.851009199978,0.0076717182320235056,1
2020,3297,2020-07-24,29,4,12,2.25,10,10,14,5,5,10,10,14,86784.07828,93255.041432,0,0,0,0,53978.03572440002,-0.011239212611580451,-2
2020,3298,2020-07-27,29,2,16,3.5,10,10,16,2,1,10,10,16,83097.16208,92315.73324560001,0,0,0,0,61211.210572400014,-0.017869234520161426,-2
2020,3299,2020-07-28,29,2,16,3.5,10,10,18,5,4,10,10,18,87402.599744,96099.1095788,0,0,0,0,63983.385726799956,-0.01849418137460046,-2
2020,3300,2020-07-29,29,4,12,4.0,10,10,14,7,4,10,10,14,94026.84256,98016.0558728,0,0,0,0,74629.430452,-0.029847308368450287,-2
2020,3301,2020-07-30,29,6,8,1.3333333333333333,10,10,14,6,3,10,10,14,95660.69172,97314.72136839999,0,0,0,0,76288.62609919999,-0.03372643510657025,-1
2020,3302,2020-07-31,29,6,8,2.3333333333333335,10,10,14,7,5,10,10,14,92981.05903520001,105151.58441920001,0,0,0,0,102520.13829079998,-0.05618908975195014,-2
2020,3303,2020-08-03,29,4,12,1.25,10,10,18,4,5,10,10,18,100236.06968,104591.80348439999,0,0,0,0,96397.72578039998,-0.05104467319350814,-2
2020,3304,2020-08-04,29,5,10,2.2,10,10,10,3,5,10,10,10,99498.9665856,107513.4219364,0,0,0,0,56850.04350879998,-0.01985504513794767,2
2020,3305,2020-08-05,29,6,8,2.3333333333333335,10,10,10,4,3,10,10,10,96817.54297,108724.35129240001,0,0,0,0,43018.39136919999,-0.00758331133825374,3
2020,3306,2020-08-06,29,3,14,3.3333333333333335,10,10,16,1,3,10,10,16,87973.4064092,112582.8166516,0,0,0,0,34611.21550760002,-0.0035561360919171836,3
2020,3307,2020-08-07,29,4,12,2.5,10,10,14,5,5,10,10,14,92857.1546384,109974.9412612,0,0,0,0,26136.58306840001,0.004296308721584263,3
2020,3308,2020-08-10,29,6,8,1.6666666666666667,10,10,4,3,4,10,10,4,96468.9918176,107061.41701599999,0,0,0,0,20310.456993599975,0.009112077495959992,3
2020,3309,2020-08-11,29,7,6,2.5714285714285716,10,10,6,3,6,10,10,6,90382.92870959999,111099.5757672,0,0,0,0,35488.733086399996,-0.003002140300775391,2
2020,3310,2020-08-12,29,4,12,2.25,10,10,8,4,6,10,10,8,87816.2447276,107945.98675319999,0,0,0,0,24347.0622976,0.006684286017574315,1
2020,3311,2020-08-13,29,5,10,2.8,10,10,6,6,5,10,10,6,84143.20574,103673.7463428,0,0,0,0,25405.837086400017,0.004473014046038948,0
2020,3312,2020-08-14,29,5,10,2.6,10,10,10,4,5,10,10,10,90864.7691364,106911.1189016,0,0,0,0,10996.9197652,0.016146782722074482,0
2020,3313,2020-08-17,29,4,12,3.75,10,10,8,1,4,10,10,8,92609.60598,106901.53391999999,0,0,0,0,7516.041408000019,0.018882175910122312,0
2020,3314,2020-08-18,29,4,12,1.5,10,10,12,1,1,10,10,12,99425.64848,106804.9237088,0,0,0,0,-5280.283309599996,0.028124654019056394,0
2020,3315,2020-08-19,29,5,10,3.4,10,10,6,2,1,10,10,6,94068.70431680001,109685.881028,0,0,0,0,-5047.536425599974,0.028237113338098307,0
2020,3316,2020-08-20,29,7,6,1.1428571428571428,10,10,6,4,3,10,10,6,94355.57341119999,109563.817588,0,0,0,0,-9108.395479999977,0.031742880323979095,0
2020,3317,2020-08-21,29,5,10,1.8,10,10,10,4,2,10,10,10,91812.0214516,106713.28608199999,0,0,0,0,-782.9652967999864,0.024457709315779508,0
2020,3318,2020-08-24,29,4,12,1.0,10,10,14,5,3,10,10,14,90400.30774199999,111309.83504519999,0,0,0,0,-1518.8440912000078,0.025699125674400247,0
2020,3319,2020-08-25,29,4,12,2.75,10,10,14,6,2,10,10,14,94427.3807316,114216.23558800001,0,0,0,0,-11263.927183199994,0.03373063136065013,0
2020,3320,2020-08-26,29,5,10,1.4,10,10,12,9,2,10,10,12,89448.91327400002,111435.79050799999,0,0,0,0,-8326.848045199993,0.032601344112029085,0
2020,3321,2020-08-27,29,4,12,1.25,10,10,8,3,0,10,10,8,89491.1052024,114212.9738928,0,0,0,0,-8901.042104799999,0.0335490383481728,0
2020,3322,2020-08-28,29,6,8,1.6666666666666667,10,10,10,3,1,10,10,10,89665.09563039998,112808.92416639999,0,0,0,0,-13109.21907360002,0.036278213607826126,0
2020,3323,2020-08-31,29,6,8,4.166666666666667,10,10,12,3,1,10,10,12,96048.47326160001,110904.56441400001,0,0,0,0,-19943.475897599972,0.041328345603653505,0
2020,3324,2020-09-01,29,4,12,3.75,10,10,12,5,3,10,10,12,94742.10430280001,112585.03780600001,0,0,0,0,-19638.0276724,0.04051297960995104,0
2020,3325,2020-09-02,29,5,10,3.2,10,10,12,5,2,10,10,12,90928.0720368,114187.1904924,0,0,0,0,-31142.050986799994,0.04908929744335511,0
2020,3326,2020-09-03,29,2,16,1.5,10,10,16,4,3,10,10,16,92475.186118,113251.23404799998,0,0,0,0,-38066.725593599986,0.0554507790501505,0
2020,3327,2020-09-04,29,2,16,5.5,10,10,18,2,3,10,10,18,93707.2464564,115452.97836000001,0,0,0,0,-39635.812547599984,0.056295574607880705,0
2020,3328,2020-09-07,29,4,12,3.0,10,10,12,11,5,10,10,12,91469.21328400001,115280.55874840001,0,0,0,0,-56657.08894399999,0.07015701686514197,1
2020,3329,2020-09-08,29,6,8,3.0,10,10,10,4,2,10,10,10,86034.1985452,113366.81411839998,0,0,0,0,-52764.238890799985,0.06702902453711757,1
2020,3330,2020-09-09,29,6,8,2.8333333333333335,10,10,6,4,1,10,10,6,89661.5738,109849.8762612,0,0,0,0,-45439.41795759997,0.06633921664923603,0
2020,3331,2020-09-10,29,5,10,3.0,10,10,8,7,5,10,10,8,85827.9513524,106548.94066679999,0,0,0,0,-40602.54658920001,0.06316781428140017,0
2020,3332,2020-09-11,29,5,10,1.4,10,10,12,6,6,10,10,12,89771.28081800001,103863.9552,0,0,0,0,-26229.5176276,0.05033381199345355,-1
2020,3333,2020-09-14,29,5,10,3.0,10,10,10,3,4,10,10,10,92895.0243204,105463.19637320001,0,0,0,0,-16283.346678399976,0.04111590459290626,-1
2020,3334,2020-09-15,29,1,18,3.0,10,10,16,4,4,10,10,16,91430.43312880001,107775.5681816,0,0,0,0,-3682.4872471999843,0.0326134173731264,-1
2020,3335,2020-09-16,29,3,14,5.333333333333333,10,10,16,4,5,10,10,16,90882.2682312,108976.5023428,0,0,0,0,-9763.7595096,0.03711398993133641,0
2020,3336,2020-09-17,29,4,12,2.5,10,10,14,3,3,10,10,14,90196.5918648,105754.7679116,0,0,0,0,-5816.407834000012,0.03427350932710682,0
2020,3337,2020-09-18,29,3,14,1.0,10,10,14,6,4,10,10,14,90641.12290079998,109603.93844,0,0,0,0,-5161.495291200001,0.033210278316854414,0
2020,3338,2020-09-21,29,4,12,1.75,10,10,10,5,2,10,10,10,92148.86652000001,105858.2717056,0,0,0,0,-14742.385454400006,0.04008888897556284,1
2020,3339,2020-09-22,29,6,8,2.6666666666666665,10,10,4,7,3,10,10,4,85464.35237919999,105149.12314000001,0,0,0,0,-15564.451604000002,0.04089216906378457,2
2020,3340,2020-09-23,29,5,10,3.6,10,10,14,7,3,10,10,14,88683.6055208,98971.0922336,0,0,0,0,-2014.683377599984,0.029483458948075136,1
2020,3341,2020-09-24,29,7,6,3.142857142857143,10,10,12,4,2,10,10,12,80140.1452304,104224.76272239999,0,0,0,0,11026.2167816,0.019662534073560223,1
2020,3342,2020-09-25,29,5,10,3.4,10,10,12,6,2,10,10,12,83054.1497252,100527.7612808,0,0,0,0,22892.0837552,0.012482428890780883,0
2020,3343,2020-09-28,29,3,14,1.3333333333333333,10,10,10,5,0,10,10,10,82672.7014752,101684.77261400002,0,0,0,0,15747.40831639999,0.019193927274938405,0
2020,3344,2020-09-29,29,5,10,2.6,10,10,12,3,1,10,10,12,80552.67963679999,98450.56169840001,0,0,0,0,11694.973914400005,0.02327114991016277,0
2020,3345,2020-09-30,29,3,14,3.6666666666666665,10,10,12,3,3,10,10,12,85651.689744,103218.8299092,0,0,0,0,13197.498344000021,0.022707887871966093,0
2020,3346,2020-10-09,29,5,10,4.0,10,10,10,2,1,10,10,10,91024.7823,107306.394338,0,0,0,0,20238.5168364,0.01686122394889855,0
2020,3347,2020-10-12,29,4,12,3.5,10,10,10,8,1,10,10,10,92149.20669680001,109889.85704039999,0,0,0,0,20650.96120400002,0.01684012268643653,0
2020,3348,2020-10-13,29,1,18,6.0,10,10,14,3,0,10,10,14,90883.20872,107106.39039,0,0,0,0,9259.612841199996,0.024591209077017395,1
2020,3349,2020-10-14,29,4,12,2.25,10,10,14,5,2,10,10,14,94261.9347444,113045.16694879999,0,0,0,0,11217.154403199995,0.023978428680831443,1
2020,3350,2020-10-15,29,5,10,3.4,10,10,8,4,0,10,10,8,92378.6759588,113167.79068,0,0,0,0,12307.258742000005,0.022440145223957653,1
2020,3351,2020-10-16,29,1,18,1.0,10,10,16,4,0,10,10,16,88443.3706636,112656.52496,0,0,0,0,3104.3661535999854,0.029815754281983353,1
2020,3352,2020-10-19,29,3,14,1.3333333333333333,10,10,14,6,0,10,10,14,83833.80493519998,110488.39812,0,0,0,0,12036.426823599992,0.022611306765044525,0
2020,3353,2020-10-20,29,4,12,4.5,10,10,14,7,3,10,10,14,83169.4696604,110537.26351680003,0,0,0,0,-21368.543296799995,0.05317808697921955,3
2020,3354,2020-10-21,29,4,12,2.0,10,10,12,3,0,10,10,12,86900.13859999999,112137.9754544,0,0,0,0,-33880.861850000016,0.06296509367842873,3
2020,3355,2020-10-22,29,4,12,3.75,10,10,10,4,0,10,10,10,90479.99916,114377.41936,0,0,0,0,-42388.98657799998,0.07030661665662152,3
2020,3356,2020-10-23,29,1,18,3.0,10,10,20,6,1,10,10,20,79609.34936000001,112274.32632,0,0,0,0,-51963.3909044,0.07826846971043,3
2020,3357,2020-10-26,29,2,16,2.0,10,10,18,3,2,10,10,18,83652.5207164,111056.7735216,0,0,0,0,-62463.86918919999,0.08700282792184,3
2020,3358,2020-10-27,29,1,18,2.0,10,10,16,3,2,10,10,16,83991.3468144,111277.8684312,0,0,0,0,-69741.30133359999,0.0926590213242503,3
2020,3359,2020-10-28,29,3,14,4.333333333333333,10,10,14,3,1,10,10,14,81181.30635279999,111079.65541400001,0,0,0,0,-76419.66503599999,0.0982744083543543,3
2020,3360,2020-10-29,29,4,12,0.0,10,10,12,2,3,10,10,12,85788.56087999999,111317.82920000001,0,0,0,0,-74393.76044439999,0.09539988249670783,2
2020,3361,2020-10-30,29,5,10,1.0,10,10,12,1,1,10,10,12,81823.50012000001,107696.34700800001,0,0,0,0,-72936.51831639998,0.09636976170718581,1
2020,3362,2020-11-02,29,4,12,2.0,10,10,12,3,2,10,10,12,85644.98626,106893.72986400001,0,0,0,0,-65962.17654840002,0.08954775446222596,0
2020,3363,2020-11-03,29,2,16,0.5,10,10,16,1,2,10,10,16,89540.51087999999,109038.044328,0,0,0,0,-63947.8438572,0.08612111554610113,0
2020,3364,2020-11-04,29,3,14,4.333333333333333,10,10,10,3,1,10,10,10,84844.47020800001,107992.20077200001,0,0,0,0,-66635.75920920001,0.08661725212945204,1
2020,3365,2020-11-05,29,2,16,2.0,10,10,12,1,2,10,10,12,88071.34731200001,105713.5064668,0,0,0,0,-64380.60094440001,0.08456156125897707,1
2020,3366,2020-11-06,29,5,10,4.0,10,10,10,1,0,10,10,10,89175.4011216,103559.0167144,0,0,0,0,-56207.05969920001,0.0802914030034062,1
2020,3367,2020-11-09,29,3,14,4.333333333333333,10,10,14,0,0,10,10,14,94967.33135999998,110512.4106,0,0,0,0,-24917.212251999998,0.05429138113941301,0
2020,3368,2020-11-10,29,0,20,,10,10,20,0,1,10,10,20,92257.92319999999,110570.44076,0,0,0,0,-12596.43207759998,0.04314923686349903,0
2020,3369,2020-11-11,29,5,10,2.8,10,10,12,1,1,10,10,12,87040.5715872,107381.233234,0,0,0,0,609.3795711999992,0.03257538970612639,0
2020,3370,2020-11-12,29,5,10,1.0,10,10,10,0,0,10,10,10,90240.87487999999,107442.81524000001,0,0,0,0,17223.36135640001,0.01914878926910868,0
2020,3371,2020-11-13,29,4,12,3.75,10,10,12,1,0,10,10,12,94679.1816,108945.47621760001,0,0,0,0,34285.26067640001,0.0056800395222794675,0
2020,3372,2020-11-16,29,3,14,3.6666666666666665,10,10,16,2,3,10,10,16,94415.04432,110758.888702,0,0,0,0,44342.49800759999,-0.004540479806870112,0
2020,3373,2020-11-17,29,4,12,1.5,10,10,14,2,3,10,10,14,88106.76572,108384.2845496,0,0,0,0,50874.090030399995,-0.01106642147360326,0
2020,3374,2020-11-18,29,5,10,2.2,10,10,10,1,2,10,10,10,86600.98311999999,110802.81152999999,0,0,0,0,56586.40651279999,-0.015873152772478027,0
2020,3375,2020-11-19,29,7,6,0.7142857142857143,10,10,8,1,0,10,10,8,83482.36228,107351.76792,0,0,0,0,54596.78415240001,-0.014615385570477146,0
2020,3376,2020-11-20,29,5,10,2.2,10,10,12,1,2,10,10,12,83463.3524,107224.02152639999,0,0,0,0,45594.316366000014,-0.006513004257488131,0
2020,3377,2020-11-23,29,7,6,2.5714285714285716,10,10,6,4,1,10,10,6,85854.59520000001,107851.27752999999,0,0,0,0,35080.6411564,0.0025298470115334704,0
2020,3378,2020-11-24,29,4,12,1.25,10,10,10,0,2,10,10,10,92943.2794,110434.71021680001,0,0,0,0,29967.257146399992,0.008217009869386782,0
2020,3379,2020-11-25,29,5,10,3.0,10,10,8,3,2,10,10,8,88956.20720000002,106661.40912,0,0,0,0,29622.72336959999,0.009451976937371764,0
2020,3380,2020-11-26,29,5,10,2.6,10,10,10,3,0,10,10,10,85704.116992,99574.3657728,0,0,0,0,16877.559692799987,0.021197602490273804,2
2020,3381,2020-11-27,29,7,6,2.2857142857142856,10,10,6,2,0,10,10,6,88583.8936976,102837.89192440001,0,0,0,0,13352.562192000012,0.02469282295326991,2
2020,3382,2020-11-30,29,6,8,1.5,10,10,8,0,0,10,10,8,87372.18393599999,105515.0833404,0,0,0,0,5798.864005199983,0.03265726671998681,2
2020,3383,2020-12-01,29,6,8,1.1666666666666667,10,10,8,0,0,10,10,8,85382.95007199999,108647.641424,0,0,0,0,3487.6138608000183,0.03588400158116545,2
2020,3384,2020-12-02,29,5,10,1.8,10,10,10,0,0,10,10,10,90037.96942400001,105232.26635199999,0,0,0,0,263.7940111999924,0.037884027648259266,2
2020,3385,2020-12-03,29,7,6,1.8571428571428572,10,10,6,0,0,10,10,6,86934.05622800002,105371.2485852,0,0,0,0,11371.127744800004,0.028339791849346874,2
2020,3386,2020-12-04,29,4,12,1.5,10,10,12,1,0,10,10,12,86432.89576,98781.56373,0,0,0,0,25166.949010800017,0.01619671415923396,1
2020,3387,2020-12-07,29,5,10,0.8,10,10,6,2,1,10,10,6,82918.069,104626.35144,0,0,0,0,43740.16062160002,-0.0005778353641795464,0
2020,3388,2020-12-08,29,4,12,0.25,10,10,10,2,1,10,10,10,85819.57699999999,105955.042,0,0,0,0,45950.56642960003,-0.0024534994293303747,0
2020,3389,2020-12-09,29,5,10,1.2,10,10,10,1,0,10,10,10,87571.48752,106227.483596,0,0,0,0,46875.87032799999,-0.0031196909755105695,0
2020,3390,2020-12-10,29,4,12,0.75,10,10,12,0,0,10,10,12,82760.98736,100089.7536352,0,0,0,0,45771.15569199997,-0.0014610045393644855,0
2020,3391,2020-12-11,29,7,6,1.2857142857142858,10,10,6,2,0,10,10,6,88275.453392,103774.858894,0,0,0,0,44014.883192799985,-0.00029348607555190753,0
2020,3392,2020-12-14,29,6,8,2.8333333333333335,10,10,10,2,2,10,10,10,85143.22548000001,100874.63155959999,0,0,0,0,33553.056526,0.00731995332805413,1
2020,3393,2020-12-15,29,7,6,2.5714285714285716,10,10,6,1,1,10,10,6,81942.81213,103175.297284,0,0,0,0,36407.726603999996,0.004808143706202417,1
2020,3394,2020-12-16,29,5,10,0.4,10,10,8,1,0,10,10,8,77838.90920960001,101049.00218519999,0,0,0,0,35267.90411,0.004765371093890969,1
2020,3395,2020-12-17,29,5,10,0.8,10,10,10,2,1,10,10,10,80110.9900776,99812.84972,0,0,0,0,22675.447758399998,0.015707040106166303,1
2020,3396,2020-12-18,29,7,6,2.4285714285714284,10,10,6,0,0,10,10,6,80449.78616,99990.14186400002,0,0,0,0,24453.976881599985,0.015543346439208294,0
2020,3397,2020-12-21,29,4,12,1.5,10,10,12,0,0,10,10,12,83376.30716,101905.6474092,0,0,0,0,20603.73589760001,0.01795447135471584,0
2020,3398,2020-12-22,29,7,6,2.2857142857142856,10,10,6,1,0,10,10,6,76411.68744,99572.68489920002,0,0,0,0,23693.484608400002,0.013062254856246125,0
2020,3399,2020-12-23,29,6,8,2.0,10,10,6,0,1,10,10,6,82489.1560812,98398.2945336,0,0,0,0,22481.0745092,0.01258443567466494,0
2020,3400,2020-12-24,29,5,10,2.6,10,10,8,1,1,10,10,8,80968.27563440001,98770.7280984,0,0,0,0,20058.145812000002,0.01596699857274919,0
2020,3401,2020-12-25,29,7,6,2.7142857142857144,10,10,6,0,1,10,10,6,79172.4622968,96751.5986968,0,0,0,0,11566.729028800008,0.022187582012890505,0
2020,3402,2020-12-28,29,8,4,1.375,10,10,4,0,1,10,10,4,77875.60828320001,95299.453974,0,0,0,0,1249.5975776000123,0.03334055408588499,0
2020,3403,2020-12-29,29,6,8,0.8333333333333334,10,10,8,3,1,9,9,8,72790.4279624,85412.08781440002,1,1,0,0,-4134.945710799977,0.03922400035912699,0
2020,3404,2020-12-30,29,7,6,3.0,10,10,8,1,1,10,10,8,76202.3886612,96295.33156120002,0,0,0,0,1667.886576400022,0.03308194555040189,0
2020,3405,2020-12-31,29,5,10,1.2,10,10,12,1,1,0,0,0,0.0,0.0,0,0,0,0,3809.1761948000058,0.03221939365947979,0
2020,3163,2020-01-02,43,0,20,,10,10,20,0,0,10,10,20,85848.59207999999,87977.69863999999,0,0,0,0,0.0,0.0,0
2020,3164,2020-01-03,43,5,10,2.4,10,10,10,0,0,10,10,10,86930.15419999999,82656.93327999998,0,0,0,0,-2129.10656,0.0021858375269009356,0
2020,3165,2020-01-06,43,7,6,2.5714285714285716,10,10,6,0,0,10,10,6,87506.45371999999,85493.40748,0,0,0,0,2144.1143599999923,-0.002000775081795303,0
2020,3166,2020-01-07,43,4,12,4.0,10,10,12,0,0,10,10,12,86221.78604,81882.5308,0,0,0,0,4157.160599999988,-0.004102656752025813,0
2020,3167,2020-01-08,43,5,10,2.0,10,10,10,0,0,10,10,10,84182.72628,83562.40388,0,0,0,0,8496.415840000016,-0.008311898779840066,0
2020,3168,2020-01-09,43,2,16,2.5,10,10,16,0,0,10,10,16,89942.71992,82689.95043999999,0,0,0,0,9116.738240000006,-0.00899797958860582,0
2020,3169,2020-01-10,43,2,16,1.0,10,10,18,1,1,10,10,18,86336.84584,82908.0638,0,0,0,0,16369.507720000023,-0.015980899502101797,0
2020,3170,2020-01-13,43,2,16,0.5,10,10,14,1,3,10,10,14,90511.01527999999,84408.8438,0,0,0,0,19798.289759999985,-0.019884459654391007,0
2020,3171,2020-01-14,43,3,14,3.3333333333333335,10,10,16,1,1,10,10,16,90552.0366,84562.92388,0,0,0,0,25900.461240000004,-0.025236894626133655,0
2020,3172,2020-01-15,43,2,16,0.0,10,10,16,1,1,10,10,16,89923.71004,85100.20312000002,0,0,0,0,31889.57396000001,-0.031395157614444336,0
2020,3173,2020-01-16,43,2,16,2.5,10,10,16,0,0,10,10,16,90402.95912000001,86199.7746,0,0,0,0,36713.080879999994,-0.0361460007404415,0
2020,3174,2020-01-17,43,1,18,7.0,10,10,18,0,0,10,10,18,90687.1068,82641.92548,0,0,0,0,40012.641,-0.039161959985470784,0
2020,3175,2020-01-20,43,2,16,1.5,10,10,16,0,0,10,10,16,90167.83691999999,85281.29723999999,0,0,0,0,43056.43599999999,-0.04122354506105619,0
2020,3176,2020-01-21,43,4,12,4.75,10,10,12,0,0,9,10,11,75920.43471999999,85425.37212,1,0,0,0,45809.22392000002,-0.04293410369637696,0
2020,3177,2020-01-22,43,1,18,9.0,10,10,18,0,1,10,10,18,85171.24004,83764.50892000001,0,0,0,0,32928.42564,-0.030796241960482473,1
2020,3178,2020-01-23,43,3,14,1.3333333333333333,10,10,14,0,1,9,10,13,66798.69388,75030.96984,1,0,0,0,34795.45603999999,-0.032069262422912304,1
2020,3179,2020-02-03,43,4,12,3.0,10,10,12,0,0,10,10,12,70444.58615999999,72683.74992,0,0,0,0,30784.745919999987,-0.030136930271772888,1
2020,3180,2020-02-04,43,3,14,2.6666666666666665,10,10,14,0,0,10,10,14,76754.8658,79786.4414,0,0,0,0,38074.061599999986,-0.03351333582112892,0
2020,3181,2020-02-05,43,4,12,3.0,10,10,12,0,0,10,9,11,80499.81216000002,74740.82164,0,1,0,0,21996.215280000004,-0.014240993502162458,2
2020,3182,2020-02-06,43,5,10,2.0,10,10,10,0,0,10,10,10,82240.71695999999,86036.68984,0,0,0,0,30117.609480000014,-0.022603180715536797,1
2020,3183,2020-02-07,43,4,12,1.25,10,10,12,0,0,10,10,12,81680.42576,84915.10691999999,0,0,0,0,28743.94907999999,-0.02192909878950755,1
2020,3184,2020-02-10,43,4,12,3.75,10,10,12,0,0,10,10,12,83188.2094,86641.00392,0,0,0,0,24928.152559999988,-0.01905972438240655,1
2020,3185,2020-02-11,43,2,16,3.0,10,10,16,0,0,10,10,16,83869.56352,86166.75744,0,0,0,0,14770.564840000006,-0.01023972360417491,1
2020,3186,2020-02-12,43,3,14,2.0,10,10,14,0,0,9,9,14,75176.04784,75854.4004,1,1,0,0,8111.0118000000075,-0.0026260137161323582,1
2020,3187,2020-02-13,43,2,16,6.5,10,10,16,0,0,10,10,16,84702.99668,85662.49535999999,0,0,0,0,16683.568839999993,-0.011584900309799528,0
2020,3188,2020-02-14,43,3,14,5.333333333333333,10,10,14,0,0,10,10,14,84151.71016,89872.68351999999,0,0,0,0,13953.765119999996,-0.008744295600710661,0
2020,3189,2020-02-17,43,4,12,3.75,10,10,12,0,0,10,10,12,86174.76160000001,87517.45943999999,0,0,0,0,19614.45768000002,-0.014698049929647516,-1
2020,3190,2020-02-18,43,3,14,4.333333333333333,10,10,14,0,0,10,10,14,80972.0576,91570.56595999999,0,0,0,0,20942.693839999993,-0.015793056838916075,-1
2020,3191,2020-02-19,43,3,14,3.6666666666666665,10,10,14,0,0,10,10,14,87940.67940000001,92886.24975999999,0,0,0,0,9478.503319999989,-0.002853923986429252,-1
2020,3192,2020-02-20,43,3,14,3.6666666666666665,10,10,14,0,0,10,10,14,90238.87384,95134.41820000001,0,0,0,0,-7011.4851999999955,0.012526975445862676,0
2020,3193,2020-02-21,43,3,14,5.666666666666667,10,10,14,0,0,10,10,14,91362.4578,92653.1286,0,0,0,0,-10934.510039999994,0.014836465784689334,0
2020,3194,2020-02-24,43,3,14,2.0,10,10,14,0,0,10,10,14,88233.83175999999,90288.89984,0,0,0,0,-4577.822519999987,0.010443298384974264,0
2020,3195,2020-02-25,43,5,10,1.6,10,10,10,0,0,10,9,9,83106.16676000001,76944.9672,0,1,0,0,-1408.8432399999874,0.008278870151379403,0
2020,3196,2020-02-26,43,3,14,0.0,10,10,14,0,0,10,9,13,88153.79016,79500.29527999999,0,1,0,0,12806.09599999999,-0.0031818761630064696,-1
