record_type,year,t,legal_universe,gate_size,gate_fraction,fixed3_gate_margin_spearman,scope,pair,spearman_score_correlation,arm,label,selected,coverage,coverage_fraction,mean,median,positive_fraction,large_loss_frequency,p01,p05
DAILY_GATE,2021,3564.0,3869.0,3394.0,0.8772292582062549,0.9992623358610935,,,,,,,,,,,,,,
DAILY_GATE,2021,3565.0,3876.0,3104.0,0.8008255933952528,0.9993978896656377,,,,,,,,,,,,,,
DAILY_GATE,2021,3566.0,3881.0,2172.0,0.5596495748518423,0.9989802868353547,,,,,,,,,,,,,,
DAILY_GATE,2021,3567.0,3887.0,1915.0,0.49266786724980705,0.9992917989889368,,,,,,,,,,,,,,
DAILY_GATE,2021,3568.0,3895.0,2612.0,0.6706033376123235,0.9994738336309309,,,,,,,,,,,,,,
DAILY_GATE,2021,3569.0,3901.0,2191.0,0.5616508587541656,0.9993830752397201,,,,,,,,,,,,,,
DAILY_GATE,2021,3570.0,3912.0,2264.0,0.5787321063394683,0.9993718740441322,,,,,,,,,,,,,,
DAILY_GATE,2021,3571.0,3917.0,1426.0,0.36405412305335716,0.9991032580837246,,,,,,,,,,,,,,
DAILY_GATE,2021,3572.0,3926.0,2027.0,0.5163015792154865,0.9991774480471742,,,,,,,,,,,,,,
DAILY_GATE,2021,3573.0,3932.0,567.0,0.14420142421159715,0.9992372758809895,,,,,,,,,,,,,,
DAILY_GATE,2021,3574.0,3940.0,215.0,0.05456852791878172,0.9985060221853054,,,,,,,,,,,,,,
DAILY_GATE,2021,3575.0,3947.0,335.0,0.08487458829490753,0.9990692733723237,,,,,,,,,,,,,,
DAILY_GATE,2021,3576.0,3957.0,1823.0,0.4607025524387162,0.9990900261882522,,,,,,,,,,,,,,
DAILY_GATE,2021,3577.0,3966.0,2489.0,0.6275844679778114,0.9990000029515811,,,,,,,,,,,,,,
DAILY_GATE,2021,3578.0,3970.0,3174.0,0.7994962216624685,0.9990835071663302,,,,,,,,,,,,,,
DAILY_GATE,2021,3579.0,3980.0,3293.0,0.8273869346733669,0.9990005031096751,,,,,,,,,,,,,,
DAILY_GATE,2021,3580.0,3984.0,2560.0,0.642570281124498,0.9985668433143786,,,,,,,,,,,,,,
DAILY_GATE,2021,3581.0,3986.0,717.0,0.17987957852483694,0.9985557429349071,,,,,,,,,,,,,,
DAILY_GATE,2021,3582.0,3991.0,5.0,0.0012528188423953897,0.99829042914291,,,,,,,,,,,,,,
DAILY_GATE,2021,3583.0,3990.0,34.0,0.008521303258145364,0.9986426669548207,,,,,,,,,,,,,,
DAILY_GATE,2021,3584.0,3989.0,81.0,0.02030584106292304,0.999059957749148,,,,,,,,,,,,,,
DAILY_GATE,2021,3585.0,3993.0,378.0,0.0946656649135988,0.9989648799715737,,,,,,,,,,,,,,
DAILY_GATE,2021,3586.0,4001.0,638.0,0.15946013496625844,0.9988107700556871,,,,,,,,,,,,,,
DAILY_GATE,2021,3587.0,4005.0,2428.0,0.6062421972534332,0.9982276341845412,,,,,,,,,,,,,,
DAILY_GATE,2021,3588.0,4008.0,896.0,0.22355289421157684,0.9989864912396521,,,,,,,,,,,,,,
DAILY_GATE,2021,3589.0,4015.0,445.0,0.11083437110834371,0.9985516428059299,,,,,,,,,,,,,,
DAILY_GATE,2021,3590.0,4016.0,31.0,0.007719123505976096,0.9986757840890641,,,,,,,,,,,,,,
DAILY_GATE,2021,3591.0,4018.0,99.0,0.02463912394225983,0.9981682265238222,,,,,,,,,,,,,,
DAILY_GATE,2021,3592.0,4020.0,208.0,0.051741293532338306,0.9983352675313181,,,,,,,,,,,,,,
DAILY_GATE,2021,3593.0,4025.0,1352.0,0.33590062111801244,0.997780796578431,,,,,,,,,,,,,,
DAILY_GATE,2021,3594.0,4030.0,2502.0,0.6208436724565757,0.9973722500102133,,,,,,,,,,,,,,
DAILY_GATE,2021,3595.0,4036.0,1679.0,0.416005946481665,0.9975780445815021,,,,,,,,,,,,,,
DAILY_GATE,2021,3596.0,4040.0,1561.0,0.3863861386138614,0.9980789334412811,,,,,,,,,,,,,,
DAILY_GATE,2021,3597.0,4041.0,214.0,0.052957188814649836,0.9980542978996827,,,,,,,,,,,,,,
DAILY_GATE,2021,3598.0,4044.0,14.0,0.0034619188921859545,0.998376488704746,,,,,,,,,,,,,,
DAILY_GATE,2021,3599.0,4044.0,91.0,0.022502472799208705,0.9986431578959922,,,,,,,,,,,,,,
DAILY_GATE,2021,3600.0,4051.0,285.0,0.07035299925944212,0.9989531243376826,,,,,,,,,,,,,,
DAILY_GATE,2021,3601.0,4053.0,3144.0,0.7757216876387861,0.9982780246246011,,,,,,,,,,,,,,
DAILY_GATE,2021,3602.0,4057.0,3400.0,0.8380576780872566,0.9981529566311288,,,,,,,,,,,,,,
DAILY_GATE,2021,3603.0,4060.0,3140.0,0.7733990147783252,0.9974812551909479,,,,,,,,,,,,,,
DAILY_GATE,2021,3604.0,4061.0,3367.0,0.8291061314947057,0.9985888904191073,,,,,,,,,,,,,,
DAILY_GATE,2021,3605.0,4064.0,3711.0,0.9131397637795275,0.9984955901625007,,,,,,,,,,,,,,
DAILY_GATE,2021,3606.0,4064.0,3489.0,0.858513779527559,0.9987631421344584,,,,,,,,,,,,,,
DAILY_GATE,2021,3607.0,4070.0,3408.0,0.8373464373464373,0.9988092375511992,,,,,,,,,,,,,,
DAILY_GATE,2021,3608.0,4075.0,3255.0,0.7987730061349694,0.9991025961554207,,,,,,,,,,,,,,
DAILY_GATE,2021,3609.0,4078.0,3761.0,0.9222658165767533,0.999036903126187,,,,,,,,,,,,,,
DAILY_GATE,2021,3610.0,4077.0,3557.0,0.8724552366936473,0.9987136977633717,,,,,,,,,,,,,,
DAILY_GATE,2021,3611.0,4079.0,3642.0,0.8928658985045355,0.9985796575004636,,,,,,,,,,,,,,
DAILY_GATE,2021,3612.0,4079.0,3474.0,0.8516793331698946,0.9989335362150861,,,,,,,,,,,,,,
DAILY_GATE,2021,3613.0,4084.0,3695.0,0.9047502448579824,0.9984058248992442,,,,,,,,,,,,,,
DAILY_GATE,2021,3614.0,4087.0,3344.0,0.8182040616589186,0.9987526657168556,,,,,,,,,,,,,,
DAILY_GATE,2021,3615.0,4090.0,3664.0,0.895843520782396,0.9984754404104289,,,,,,,,,,,,,,
DAILY_GATE,2021,3616.0,4091.0,3456.0,0.8447812270838426,0.9988833482632098,,,,,,,,,,,,,,
DAILY_GATE,2021,3617.0,4093.0,3881.0,0.948204251160518,0.9989087939416214,,,,,,,,,,,,,,
DAILY_GATE,2021,3618.0,4097.0,3676.0,0.8972418843055895,0.9983363011723639,,,,,,,,,,,,,,
DAILY_GATE,2021,3619.0,4099.0,3542.0,0.8641131983410588,0.9986475070812616,,,,,,,,,,,,,,
DAILY_GATE,2021,3620.0,4100.0,3551.0,0.8660975609756097,0.9986342945124106,,,,,,,,,,,,,,
DAILY_GATE,2021,3621.0,4102.0,3781.0,0.9217454900048757,0.997642769756405,,,,,,,,,,,,,,
DAILY_GATE,2021,3622.0,4102.0,3572.0,0.870794734275963,0.9983895746516365,,,,,,,,,,,,,,
DAILY_GATE,2021,3623.0,4104.0,3797.0,0.9251949317738791,0.9983163892645975,,,,,,,,,,,,,,
DAILY_GATE,2021,3624.0,4104.0,3841.0,0.9359161793372319,0.9986767066447955,,,,,,,,,,,,,,
DAILY_GATE,2021,3625.0,4107.0,3992.0,0.9719990260530801,0.9985887773614858,,,,,,,,,,,,,,
DAILY_GATE,2021,3626.0,4108.0,3865.0,0.9408471275559883,0.99837229621591,,,,,,,,,,,,,,
DAILY_GATE,2021,3627.0,4109.0,3795.0,0.9235823801411536,0.9989009080452328,,,,,,,,,,,,,,
DAILY_GATE,2021,3628.0,4108.0,3778.0,0.9196689386562804,0.9988510059288914,,,,,,,,,,,,,,
DAILY_GATE,2021,3629.0,4107.0,3839.0,0.934745556367178,0.9978266800200574,,,,,,,,,,,,,,
DAILY_GATE,2021,3630.0,4109.0,3730.0,0.9077634460939401,0.9981146423446573,,,,,,,,,,,,,,
DAILY_GATE,2021,3631.0,4112.0,3683.0,0.895671206225681,0.9982545545211507,,,,,,,,,,,,,,
DAILY_GATE,2021,3632.0,4115.0,3411.0,0.8289185905224787,0.9980193692135192,,,,,,,,,,,,,,
DAILY_GATE,2021,3633.0,4119.0,3937.0,0.9558145180869143,0.9971868577305439,,,,,,,,,,,,,,
DAILY_GATE,2021,3634.0,4119.0,3817.0,0.9266812333090556,0.9972463446270815,,,,,,,,,,,,,,
DAILY_GATE,2021,3635.0,4124.0,3943.0,0.9561105722599418,0.9984325513497151,,,,,,,,,,,,,,
DAILY_GATE,2021,3636.0,4124.0,4016.0,0.973811833171678,0.9984338998903314,,,,,,,,,,,,,,
DAILY_GATE,2021,3637.0,4124.0,4027.0,0.9764791464597479,0.9977901300195572,,,,,,,,,,,,,,
DAILY_GATE,2021,3638.0,4129.0,3981.0,0.9641559699685154,0.998516532572069,,,,,,,,,,,,,,
DAILY_GATE,2021,3639.0,4130.0,4002.0,0.9690072639225181,0.998794229474537,,,,,,,,,,,,,,
DAILY_GATE,2021,3640.0,4132.0,4012.0,0.9709583736689255,0.998095057058168,,,,,,,,,,,,,,
DAILY_GATE,2021,3641.0,4135.0,4006.0,0.9688029020556227,0.997686040910938,,,,,,,,,,,,,,
DAILY_GATE,2021,3642.0,4138.0,3864.0,0.9337844369260513,0.996724291133263,,,,,,,,,,,,,,
DAILY_GATE,2021,3643.0,4140.0,3874.0,0.9357487922705314,0.9978996809086902,,,,,,,,,,,,,,
DAILY_GATE,2021,3644.0,4144.0,4026.0,0.9715250965250966,0.9973636428325221,,,,,,,,,,,,,,
DAILY_GATE,2021,3645.0,4147.0,4014.0,0.9679286231010369,0.9968366360959916,,,,,,,,,,,,,,
DAILY_GATE,2021,3646.0,4148.0,4045.0,0.9751687560270009,0.9977041625589141,,,,,,,,,,,,,,
DAILY_GATE,2021,3647.0,4150.0,3987.0,0.9607228915662651,0.997687027183803,,,,,,,,,,,,,,
DAILY_GATE,2021,3648.0,4152.0,3994.0,0.9619460500963392,0.9971813043246177,,,,,,,,,,,,,,
SCOPE_GEOMETRY,2021,,,,,,GATE_IN,17_29,0.4627537297349552,,,,,,,,,,,
SCOPE_GEOMETRY,2021,,,,,,GATE_IN,17_43,0.5393478378046764,,,,,,,,,,,
SCOPE_GEOMETRY,2021,,,,,,GATE_IN,29_43,0.4564454190268554,,,,,,,,,,,
SCOPE_GEOMETRY,2021,,,,,,GATE_OUT,17_29,0.37459066076798087,,,,,,,,,,,
SCOPE_GEOMETRY,2021,,,,,,GATE_OUT,17_43,0.3749525463071979,,,,,,,,,,,
SCOPE_GEOMETRY,2021,,,,,,GATE_OUT,29_43,0.30761638848432504,,,,,,,,,,,
SIGNAL_TOP10,2021,,,,,,FULL_NO_GATE,,,S17,ret10,2430.0,2307.0,0.9493827160493827,0.029398093621025172,0.012326656840741634,0.5661031642826181,0.08149111400086692,-0.20036702007055282,-0.12290787994861602
SIGNAL_TOP10,2021,,,,,,FULL_NO_GATE,,,S17,ret20,2430.0,2207.0,0.9082304526748971,0.0554934120445912,0.03215434029698372,0.6048935206162211,0.11780697779791573,-0.27699709713459014,-0.15591172575950624
SIGNAL_TOP10,2021,,,,,,FULL_NO_GATE,,,S29,ret10,2430.0,2293.0,0.9436213991769548,0.024592916844935264,0.012461058795452118,0.5577845617095508,0.08024422154382904,-0.19755540430545807,-0.12063207477331161
SIGNAL_TOP10,2021,,,,,,FULL_NO_GATE,,,S29,ret20,2430.0,2178.0,0.8962962962962963,0.04088957600462149,0.023634763434529305,0.5752984389348026,0.128099173553719,-0.27121989607810976,-0.15554241612553596
SIGNAL_TOP10,2021,,,,,,FULL_NO_GATE,,,S43,ret10,2430.0,2301.0,0.9469135802469136,0.02922991903835218,0.01315789483487606,0.5645371577574967,0.0847457627118644,-0.21036584675312042,-0.12576313316822052
SIGNAL_TOP10,2021,,,,,,FULL_NO_GATE,,,S43,ret20,2430.0,2194.0,0.902880658436214,0.048074091445232954,0.02413502987474203,0.577028258887876,0.1431175934366454,-0.2782304957509041,-0.16085655763745307
SIGNAL_TOP10,2021,,,,,,FULL_NO_GATE,,,FIXED3,ret10,2430.0,2303.0,0.9477366255144033,0.029964327511274896,0.014492753893136978,0.5796786799826313,0.06513243595310464,-0.1668330407142639,-0.10662515759468079
SIGNAL_TOP10,2021,,,,,,FULL_NO_GATE,,,FIXED3,ret20,2430.0,2200.0,0.9053497942386831,0.04842686081601476,0.02544311247766018,0.5977272727272728,0.09227272727272727,-0.22570250540971754,-0.13284130841493608
SIGNAL_TOP10,2021,,,,,,COMMON_GATE,,,S17,ret10,2319.0,2197.0,0.9473911168607159,0.030362581403946026,0.01280834898352623,0.5662266727355485,0.08010923987255349,-0.18811438143253326,-0.11851191967725754
SIGNAL_TOP10,2021,,,,,,COMMON_GATE,,,S17,ret20,2319.0,2098.0,0.9047003018542475,0.05771522213620902,0.03363609500229359,0.6091515729265967,0.11344137273593899,-0.2737785091996193,-0.15205366015434266
SIGNAL_TOP10,2021,,,,,,COMMON_GATE,,,S29,ret10,2319.0,2192.0,0.9452350150927123,0.027852619255545472,0.015249771066009998,0.5743613138686131,0.06934306569343066,-0.17448616847395898,-0.11312687434256076
SIGNAL_TOP10,2021,,,,,,COMMON_GATE,,,S29,ret20,2319.0,2078.0,0.8960758947822337,0.04609303006142836,0.027414187788963318,0.5923965351299326,0.1082771896053898,-0.23370536535978317,-0.14535397291183472
SIGNAL_TOP10,2021,,,,,,COMMON_GATE,,,S43,ret10,2319.0,2194.0,0.9460974557999138,0.030222073330103776,0.01404258981347084,0.5706472196900638,0.0861440291704649,-0.21064904421567918,-0.12578835487365722
SIGNAL_TOP10,2021,,,,,,COMMON_GATE,,,S43,ret20,2319.0,2090.0,0.901250539025442,0.05151892845654937,0.029283743351697922,0.5885167464114832,0.14114832535885166,-0.27807677000761033,-0.15692612603306771
SIGNAL_TOP10,2021,,,,,,COMMON_GATE,,,FIXED3,ret10,2319.0,2195.0,0.9465286761535144,0.03110004381575346,0.01515151560306549,0.5840546697038724,0.06605922551252848,-0.16698382854461669,-0.10718873590230941
SIGNAL_TOP10,2021,,,,,,COMMON_GATE,,,FIXED3,ret20,2319.0,2093.0,0.902544200086244,0.050835651614452054,0.02923976629972458,0.6034400382226469,0.09125656951743909,-0.23641424059867858,-0.13325784504413604
