model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,5,43,41,-0.0149481478323,-0.0321692529159,0.00227295725127,0.00796508671419,-0.0630127144382,0.0731707317073,0,0,0.30487804878,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,10,43,41,-0.0197230995487,-0.0369622412324,-0.00248395786509,0.0223071321269,-0.0646106969893,0.0731707317073,0.0243902439024,0.0243902439024,0.30487804878,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,20,43,41,-0.0796992541761,-0.108264118838,-0.0511343895141,0.056006017533,-0.170528212066,0.170731707317,0.0487804878049,0.0243902439024,0.890243902439,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,40,43,41,-0.0188951688173,-0.0511496316453,0.0133592940107,0.0992659733473,-0.173156635772,0.243902439024,0.121951219512,0.0731707317073,0.914634146341,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,60,43,41,-0.0874499728652,-0.117892025122,-0.0570079206081,0.117936255172,-0.183250887732,0.317073170732,0.19512195122,0.121951219512,0.939024390244,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,120,43,41,0.0308632271479,-0.0197776577141,0.08150411201,0.206466805195,-0.201150058698,0.560975609756,0.40243902439,0.243902439024,0.963414634146,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,BROADLY_WEAK,ALL,5,16,16,-0.076819923648,-0.0949368392947,-0.0587030080014,-0.0590246645438,-0.152567381516,0,0,0,0.8125,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,BROADLY_WEAK,ALL,10,16,16,-0.0704339520352,-0.0867041450532,-0.0541637590171,-0.0442758464035,-0.152567381516,0,0,0,0.8125,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,BROADLY_WEAK,ALL,20,16,16,-0.062652386497,-0.0832592790102,-0.0420454939839,0.0095042582311,-0.152841630938,0.0625,0,0,0.875,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,BROADLY_WEAK,ALL,40,16,16,-0.0585865851919,-0.0831957513756,-0.0339774190082,0.0541078075438,-0.15950662341,0.0625,0.0625,0,0.9375,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,BROADLY_WEAK,ALL,60,16,16,-0.0601943505757,-0.0950986507535,-0.0252900503979,0.0590816819066,-0.16213162341,0.0625,0.0625,0,0.9375,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,BROADLY_WEAK,ALL,120,16,16,0.0752666291404,0.00431014783582,0.146223110445,0.218438902183,-0.169228223438,0.625,0.5,0.25,0.9375,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,STRONG,ALL,5,27,27,0.0194522855276,0.00753540433326,0.0313691667219,0.0451586435363,-0.0108543931644,0.111111111111,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,STRONG,ALL,10,27,27,0.00907047573195,-0.00770969698082,0.0258506484447,0.0585620055977,-0.0135482548688,0.111111111111,0.037037037037,0.037037037037,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,STRONG,ALL,20,27,27,-0.0925963241972,-0.134764313648,-0.0504283347463,0.0786378244836,-0.180608243202,0.222222222222,0.0740740740741,0.037037037037,0.888888888889,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,STRONG,ALL,40,27,27,-0.000372845813449,-0.0462947504733,0.0455490588464,0.118936985292,-0.180649928106,0.333333333333,0.148148148148,0.111111111111,0.888888888889,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,STRONG,ALL,60,27,27,-0.105261153723,-0.146696623058,-0.0638256843873,0.144340672885,-0.194422681081,0.444444444444,0.259259259259,0.185185185185,0.925925925926,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,STRONG,ALL,120,27,27,0.00385058326047,-0.060387589988,0.068088756509,0.192339096437,-0.217397511052,0.518518518519,0.333333333333,0.222222222222,0.962962962963,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,LOW,5,35,34,-0.0186100665296,-0.0373834590438,0.000163325984732,0.00523901110515,-0.063985160847,0.0588235294118,0,0,0.338235294118,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,LOW,10,35,34,-0.027071021092,-0.0429581447423,-0.0111838974417,0.0146964624735,-0.0659022501741,0.0588235294118,0,0,0.338235294118,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,LOW,20,35,34,-0.0806219132781,-0.113294104538,-0.0479497220177,0.0545161661282,-0.173858729385,0.176470588235,0.0294117647059,0,0.911764705882,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,LOW,40,35,34,-0.0263664411919,-0.0557388784034,0.00300599601963,0.101278096534,-0.17478675588,0.264705882353,0.117647058824,0.0588235294118,0.941176470588,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,LOW,60,35,34,-0.0913784866694,-0.123686576532,-0.0590703968067,0.12226440488,-0.184250257856,0.352941176471,0.205882352941,0.117647058824,0.970588235294,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,LOW,120,35,34,0.0165968796729,-0.0380443580006,0.0712381173464,0.206388014856,-0.205834552257,0.558823529412,0.382352941176,0.205882352941,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,MODERATE,5,7,7,0.00117751686833,-0.0432955882725,0.0456506220092,0.0191618009516,-0.0634438056452,0.142857142857,0,0,0.142857142857,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,MODERATE,10,7,7,0.016367487733,-0.0458039076787,0.0785388831447,0.0580435984364,-0.0634438056452,0.142857142857,0.142857142857,0.142857142857,0.142857142857,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,MODERATE,20,7,7,-0.0721210445858,-0.130525644517,-0.0137164446541,0.0633364893316,-0.150667310853,0.142857142857,0.142857142857,0.142857142857,0.714285714286,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,MODERATE,40,7,7,0.0201782070839,-0.107770352908,0.148126767076,0.0896886768961,-0.161554806729,0.142857142857,0.142857142857,0.142857142857,0.714285714286,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,MODERATE,60,7,7,-0.0628367824538,-0.153815909587,0.0281423446792,0.0971096870449,-0.174712701465,0.142857142857,0.142857142857,0.142857142857,0.714285714286,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,MODERATE,120,7,7,0.099272934267,-0.0297115154716,0.228257384005,0.214341715323,-0.174712701465,0.571428571429,0.571428571429,0.428571428571,0.714285714286,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,HIGH,5,1,1,-0.00739744451917,NA,NA,0.0100874243443,-0.0147948890383,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,HIGH,10,1,1,-0.0134498991258,NA,NA,0.0100874243443,-0.0154673839946,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,HIGH,20,1,1,-0.0854068594486,NA,NA,0.0100874243443,-0.138533960995,0,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,HIGH,40,1,1,-0.0632145258911,NA,NA,0.0100874243443,-0.138533960995,0,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,HIGH,60,1,1,-0.0874243443174,NA,NA,0.0100874243443,-0.138533960995,0,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,HIGH,120,1,1,0.138533960995,NA,NA,0.156691324815,-0.138533960995,1,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,ALL,5,25,18,-0.00268062110773,-0.0202566162674,0.0148953740519,0.0251218083437,-0.0257902284211,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,ALL,10,25,18,-0.00822593283468,-0.0349694710837,0.0185176054143,0.0368736233106,-0.0464529742973,0.111111111111,0,0,0.0833333333333,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,ALL,20,25,18,-0.0341608795072,-0.0802560720156,0.0119343130012,0.0566719752086,-0.0750965671917,0.185185185185,0.111111111111,0,0.361111111111,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,ALL,40,25,18,-0.0157956708923,-0.0745896597078,0.0429983179231,0.0889893891952,-0.117841147867,0.259259259259,0.166666666667,0.0555555555556,0.611111111111,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,ALL,60,25,18,0.00468385591122,-0.0598489911107,0.0692167029332,0.12365921686,-0.131099982513,0.444444444444,0.222222222222,0.138888888889,0.611111111111,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,ALL,120,25,18,0.00854861356467,-0.0660540704594,0.0831512975887,0.17978246374,-0.138165509988,0.555555555556,0.425925925926,0.333333333333,0.666666666667,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,BROADLY_WEAK,ALL,5,6,4,0.0421474682421,0.0116180870246,0.0726768494596,0.0497226912169,0.00161160736657,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,BROADLY_WEAK,ALL,10,6,4,0.069495051788,0.020055292467,0.118934811109,0.0885432795095,0.00161160736657,0.5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,BROADLY_WEAK,ALL,20,6,4,0.101592171666,0.0201800795837,0.183004263749,0.14865309985,-0.00185715577793,0.5,0.5,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,BROADLY_WEAK,ALL,40,6,4,0.134322313137,0.0229383591157,0.245706267159,0.192601239589,-0.00416233126871,0.625,0.5,0.25,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,BROADLY_WEAK,ALL,60,6,4,0.103720052612,0.015020912401,0.192419192823,0.21106781761,-0.00931027354967,0.75,0.5,0.25,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,BROADLY_WEAK,ALL,120,6,4,0.121738370112,-0.0106478014503,0.254124541675,0.233820863368,-0.0332000088503,0.75,0.75,0.5,0.25,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,RECOVERING,ALL,5,10,10,0.00705868438874,-0.00297160631378,0.0170889750913,0.0279229504782,-0.00818092898292,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,RECOVERING,ALL,10,10,10,-0.00272260293595,-0.0214922978316,0.0160470919597,0.0367103795107,-0.0299034077001,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,RECOVERING,ALL,20,10,10,-0.030026276923,-0.0760330311035,0.0159804772575,0.053892243148,-0.0599549959355,0.2,0,0,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,RECOVERING,ALL,40,10,10,-0.0773517791372,-0.143703352705,-0.0110002055694,0.0714469929667,-0.116156023768,0.2,0.1,0,0.7,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,RECOVERING,ALL,60,10,10,-0.00952669255366,-0.101365426938,0.0823120418303,0.089995958291,-0.141152242652,0.3,0.1,0.1,0.7,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,RECOVERING,ALL,120,10,10,-0.00296210692943,-0.0662571034088,0.0603328895499,0.172875461835,-0.141152242652,0.6,0.4,0.3,0.7,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,STRONG,ALL,5,9,9,-0.0398326311049,-0.0517343632526,-0.0279308989572,0.00549294219667,-0.0558409520456,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,STRONG,ALL,10,9,9,-0.0579531231153,-0.0728351477651,-0.0430710984655,0.00549294219667,-0.0863629273327,0,0,0,0.222222222222,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,STRONG,ALL,20,9,9,-0.0936831167288,-0.124735600298,-0.0626306331593,0.00549294219667,-0.116278331735,0,0,0,0.777777777778,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,STRONG,ALL,40,9,9,-0.00442618639843,-0.0707631674069,0.0619107946101,0.0546518829612,-0.153541811988,0.222222222222,0,0,0.777777777778,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,STRONG,ALL,60,9,9,0.016591697172,-0.0747110692626,0.107894463607,0.123678839659,-0.153541811988,0.555555555556,0.222222222222,0.111111111111,0.777777777778,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,STRONG,ALL,120,9,9,-0.00719375456775,-0.148149243184,0.133761734049,0.19334070932,-0.157055206806,0.555555555556,0.444444444444,0.333333333333,0.777777777778,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,LOW,5,20,15,-2.12486204527e-05,-0.0195629859118,0.0195204886709,0.0266386445031,-0.0231955689131,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,LOW,10,20,15,-0.004797369086,-0.0352138865118,0.0256191483398,0.0375045421015,-0.0446935575713,0.133333333333,0,0,0.0666666666667,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,LOW,20,20,15,-0.0304673096594,-0.0830814957902,0.0221468764714,0.0612625643792,-0.0734180523974,0.222222222222,0.133333333333,0,0.333333333333,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,LOW,40,20,15,-0.0197419578267,-0.0898661050814,0.0503821894281,0.0934163006231,-0.121008869658,0.277777777778,0.2,0.0666666666667,0.6,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,LOW,60,20,15,-0.00109065300648,-0.0751257684134,0.0729444624004,0.125751876614,-0.135546686625,0.466666666667,0.233333333333,0.133333333333,0.6,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,LOW,120,20,15,0.0229682248547,-0.0648731099693,0.110809559679,0.187492296235,-0.139930493261,0.6,0.444444444444,0.333333333333,0.6,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,MODERATE,5,5,3,-0.0159774835441,-0.060490195197,0.0285352281088,0.0175376275464,-0.0387635259609,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,MODERATE,10,5,3,-0.0253687515781,-0.0838317924281,0.0330942892719,0.0337190293558,-0.0552500579272,0,0,0,0.166666666667,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,MODERATE,20,5,3,-0.0526287287464,-0.156012151025,0.050754693532,0.0337190293558,-0.0834891411635,0,0,0,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,MODERATE,40,5,3,0.0039357637793,-0.053397814673,0.0612693422316,0.0668548320555,-0.102002538911,0.166666666667,0,0,0.666666666667,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,MODERATE,60,5,3,0.0335564004997,-0.102918853782,0.170031654781,0.113195918089,-0.108866461953,0.333333333333,0.166666666667,0.166666666667,0.666666666667,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,LOW_RETAINED,ALL,MODERATE,120,5,3,-0.0635494428853,-0.105959334193,-0.0211395515774,0.141233301267,-0.129340593625,0.333333333333,0.333333333333,0.333333333333,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,holdout,MODERATE_RETAINED,ALL,ALL,5,3,3,0.00583046962275,-0.0680703409393,0.0797312801848,0.0497867535386,-0.0424248471348,0.333333333333,0,0,0,LOW_RETAINED,3,0.0126062603227,0.0348644602608,-0.0120256551856,0.333333333333,0,0,0
ACTIVE_STICKY,holdout,MODERATE_RETAINED,ALL,ALL,10,3,3,-0.0203390087042,-0.161180666297,0.120502648889,0.0779949378851,-0.082161839702,0.333333333333,0,0,0.333333333333,LOW_RETAINED,3,-0.0188620232788,0.0154819247976,-0.0361376477527,0.333333333333,0,0,0
ACTIVE_STICKY,holdout,MODERATE_RETAINED,ALL,ALL,20,3,3,-0.0296221563719,-0.19579350244,0.136549189696,0.0779949378851,-0.107033194762,0.333333333333,0,0,0.333333333333,LOW_RETAINED,3,-0.0417106949402,0.0154819247976,-0.0610090028128,0.333333333333,0,0,0
ACTIVE_STICKY,holdout,MODERATE_RETAINED,ALL,ALL,40,3,3,-0.0690948168963,-0.162883904316,0.0246942705233,0.0779949378851,-0.137591537983,0.333333333333,0,0,0.666666666667,LOW_RETAINED,3,-0.102810796968,-0.0444139085357,-0.0792730767496,0,0,0,0.333333333333
ACTIVE_STICKY,holdout,MODERATE_RETAINED,ALL,ALL,60,3,3,-0.279004598989,-0.657149639689,0.0991404417109,0.0779949378851,-0.324408765486,0.333333333333,0,0,0.666666666667,LOW_RETAINED,3,-0.323538792426,-0.0892055752024,-0.257761928286,0,-0.333333333333,-0.333333333333,0.333333333333
