method_id,model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess,aligned_matched_return_excess
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,discovery,LARGE_LOCKED,ALL,MODERATE,120,17,13,0.190906936471,0.0415968621092,0.340217010834,0.535235022663,-0.142320880764,1,1,0.692307692308,0.576923076923,MIGRATED,17,0.0313226854884,0.115258891241,0.000545189415759,0.153846153846,0.538461538462,0.230769230769,0.0384615384615,0.0313226854884
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,discovery,LARGE_LOCKED,ALL,HIGH,5,62,39,0.0388234686517,-0.00625537477337,0.0839023120768,0.0868234091947,-0.0652913754031,0.318376068376,0.123931623932,0.0769230769231,0.305555555556,MIGRATED,62,0.0299056316903,0.0112889747763,-0.00635343596958,0.0940170940171,0.0106837606838,0.0769230769231,0.0811965811966,0.0299056316903
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,discovery,LARGE_LOCKED,ALL,HIGH,10,62,39,0.0226494516584,-0.0126282877028,0.0579271910197,0.120609820479,-0.0772527192902,0.395299145299,0.123931623932,0.102564102564,0.348290598291,MIGRATED,62,0.024927032837,0.0114269696545,0.0221787396742,0.0854700854701,0.0106837606838,0.0769230769231,-0.198717948718,0.024927032837
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,discovery,LARGE_LOCKED,ALL,HIGH,20,62,39,0.0489364134702,-0.0126426066936,0.110515433634,0.206687593762,-0.100749410969,0.655982905983,0.350427350427,0.232905982906,0.440170940171,MIGRATED,62,0.10759156993,0.0312865754815,0.072604626334,0.108974358974,0.0641025641026,0.034188034188,-0.386752136752,0.10759156993
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,discovery,LARGE_LOCKED,ALL,HIGH,40,62,39,0.019921313307,-0.0430259064746,0.0828685330886,0.268361086199,-0.145419590188,0.767094017094,0.502136752137,0.337606837607,0.666666666667,MIGRATED,62,0.127527870107,0.0612236766045,0.0865950464703,0.220085470085,0.143162393162,0.042735042735,-0.160256410256,0.127527870107
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,discovery,LARGE_LOCKED,ALL,HIGH,60,61,38,0.0887568764578,0.00522731635421,0.172286436561,0.346745106032,-0.157317299411,0.828947368421,0.589912280702,0.394736842105,0.677631578947,MIGRATED,62,0.195861895142,0.133145614465,0.0982981002694,0.293859649123,0.247807017544,0.118421052632,-0.171052631579,0.195861895142
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,discovery,LARGE_LOCKED,ALL,HIGH,120,61,38,0.174299444388,0.070242835821,0.278356052956,0.523085183318,-0.181365474052,0.938596491228,0.844298245614,0.684210526316,0.710526315789,MIGRATED,62,0.258981543345,0.238819445844,0.0806365651176,0.381578947368,0.502192982456,0.342105263158,-0.138157894737,0.258981543345
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,ALL,5,148,63,0.0392243636332,0.0173474811841,0.0611012460824,0.089919335592,-0.0297205135181,0.310846560847,0.0806878306878,0.031746031746,0.0555555555556,MIGRATED,148,0.00250966375124,0.00277887724638,-0.00515562335319,-0.0939153439153,-0.0542328042328,0.031746031746,-0.0489417989418,0.00250966375124
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,ALL,10,148,63,0.0290711859651,-0.00655209266501,0.0646944645952,0.1270364668,-0.0537720981178,0.416666666667,0.164021164021,0.0634920634921,0.21164021164,MIGRATED,148,0.0217078372736,0.0190615560652,0.00752116409353,-0.0198412698413,-0.0224867724868,-0.0674603174603,0.0396825396825,0.0217078372736
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,ALL,20,148,63,0.0303126746399,-0.00565247796743,0.0662778272472,0.165325369138,-0.0844582735833,0.550264550265,0.26455026455,0.123015873016,0.433862433862,MIGRATED,148,0.0324301516877,0.0351158218897,0.00386246186443,0.0026455026455,0.0343915343915,-0.047619047619,0.0952380952381,0.0324301516877
