model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,ALL,ALL,5,8,7,0.00361110801726,-0.0383343672036,0.0455565832381,0.0652809486431,-0.0645220829036,0.285714285714,0,0,0.214285714286,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,ALL,ALL,10,8,7,-0.0220979486316,-0.078047817839,0.0338519205757,0.0749137475956,-0.101162759214,0.357142857143,0.0714285714286,0,0.357142857143,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,ALL,ALL,20,8,7,-0.080627662196,-0.152988416786,-0.00826690760572,0.0876662227839,-0.153798727705,0.357142857143,0.0714285714286,0,0.785714285714,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,ALL,ALL,40,8,7,-0.0837479060698,-0.154395831354,-0.0130999807854,0.133474040038,-0.174370226224,0.5,0.214285714286,0.142857142857,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,ALL,ALL,60,8,7,-0.0196048103838,-0.11039823659,0.0711886158227,0.195437802456,-0.180544124355,0.857142857143,0.357142857143,0.214285714286,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,ALL,ALL,120,8,7,0.0621093123094,-0.0859445727223,0.210163197341,0.31997891223,-0.182030008456,1,0.714285714286,0.428571428571,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,BROADLY_WEAK,ALL,5,8,7,0.00361110801726,-0.0383343672036,0.0455565832381,0.0652809486431,-0.0645220829036,0.285714285714,0,0,0.214285714286,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,BROADLY_WEAK,ALL,10,8,7,-0.0220979486316,-0.078047817839,0.0338519205757,0.0749137475956,-0.101162759214,0.357142857143,0.0714285714286,0,0.357142857143,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,BROADLY_WEAK,ALL,20,8,7,-0.080627662196,-0.152988416786,-0.00826690760572,0.0876662227839,-0.153798727705,0.357142857143,0.0714285714286,0,0.785714285714,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,BROADLY_WEAK,ALL,40,8,7,-0.0837479060698,-0.154395831354,-0.0130999807854,0.133474040038,-0.174370226224,0.5,0.214285714286,0.142857142857,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,BROADLY_WEAK,ALL,60,8,7,-0.0196048103838,-0.11039823659,0.0711886158227,0.195437802456,-0.180544124355,0.857142857143,0.357142857143,0.214285714286,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,BROADLY_WEAK,ALL,120,8,7,0.0621093123094,-0.0859445727223,0.210163197341,0.31997891223,-0.182030008456,1,0.714285714286,0.428571428571,1,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOWER_BASE_DISTRIBUTED,ALL,LOW,5,2,2,0.00844390832328,-0.00810615199035,0.0249939686369,0.0466444135816,-0.126727434347,0,0,0,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA
