model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,ALL,ALL,5,1969,479,0.0194868403189,0.01610742717,0.0228662534677,0.0466349860711,-0.0449817664347,0.188239387613,0.0310716771051,0.01040361865,0.185977731385,ORDINARY,1969,-0.0102326073695,-0.0266680040556,0.00550613744528,-0.114196242171,-0.0568545581072,-0.0495476687543,-0.0131871955463
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,ALL,ALL,10,1969,479,0.0121306146653,0.00692205922897,0.0173391701016,0.0734067285053,-0.0550648581288,0.293736951983,0.0732428670842,0.0221642310369,0.207446068198,ORDINARY,1969,-0.00561465168564,-0.0287307635771,0.00482577914551,-0.134933890049,-0.0563326374391,-0.0502087682672,-0.0263395963814
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,ALL,ALL,20,1968,479,-0.000309676975632,-0.0139728793796,0.0133535254283,0.122739170102,-0.106296223574,0.429819067502,0.155601948504,0.0699025748086,0.460925539318,ORDINARY,1969,-0.00441969305491,-0.0464378273348,0.0103679419434,-0.160577592206,-0.160334029228,-0.136812804454,-0.0860821155184
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,ALL,ALL,40,1968,479,0.0405062996646,0.0225719757227,0.0584406236064,0.1823964821,-0.117081261894,0.570459290188,0.291057759221,0.153931802366,0.517988865692,ORDINARY,1969,0.00840361765506,-0.0391544440572,0.0261950774161,-0.202157272095,-0.122059846903,-0.125922059847,-0.151670146138
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,ALL,ALL,60,1966,478,0.0545694797795,0.0373921336224,0.0717468259366,0.25134349222,-0.127318483927,0.701638772664,0.429986052999,0.259937238494,0.549442119944,ORDINARY,1969,0.0778187052486,-0.0421683033515,0.0730607975826,-0.132424877708,-0.131551362683,-0.138085255066,-0.134346610762
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,ALL,ALL,120,1963,476,0.143818567162,0.119237913713,0.168399220612,0.426986208542,-0.14283733487,0.850420168067,0.684243697479,0.525140056022,0.58806022409,ORDINARY,1969,0.0297916096814,-0.00289469335218,0.0276376331094,-0.0487719298246,-0.044350877193,-0.0935087719298,-0.061298245614
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,BROADLY_WEAK,ALL,5,1572,473,0.017966567953,0.0146179152913,0.0213152206147,0.0449439098878,-0.0522907141188,0.204369274137,0.0315362931642,0.00828047921071,0.232734319944,ORDINARY,1572,-0.0143750214591,-0.0275445859336,0.00385239038269,-0.101479915433,-0.0415785764623,-0.0443974630021,-0.0142706131078
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,BROADLY_WEAK,ALL,10,1572,473,0.0101462749262,0.00589961265101,0.0143929372014,0.0732953540149,-0.0633962612688,0.316420014094,0.0792811839323,0.0220225510923,0.258280479211,ORDINARY,1572,-0.0123658232515,-0.0326546623893,0.00249789855894,-0.133897110641,-0.0440451021846,-0.045806906272,-0.0290697674419
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,BROADLY_WEAK,ALL,20,1571,472,0.00539842782045,-0.00135705365435,0.0121539092952,0.115974152782,-0.0880577226403,0.451271186441,0.153425141243,0.0640889830508,0.372175141243,ORDINARY,1572,-0.0238239510325,-0.067893387405,0.00673462851389,-0.175494350282,-0.183262711864,-0.16613700565,-0.103813559322
ACTIVE_STICKY,discovery,LOW_TURNOVER_NOT90,BROADLY_WEAK,ALL,40,1571,472,0.0266673876847,0.0162674128887,0.0370673624807,0.171087018844,-0.101327467242,0.594632768362,0.292372881356,0.145127118644,0.44509180791,ORDINARY,1572,-0.00227879224489,-0.0613789844153,0.0274542306181,-0.206744350282,-0.141066384181,-0.144950564972,-0.187853107345
