model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,ALL,5,14,11,0.000459813914993,-0.0417934301194,0.0427130579493,0.0933195800171,-0.0617584128585,0.454545454545,0.0909090909091,0,0.272727272727,LOW_RETAINED,14,-0.00833094624918,0.0450003403505,0.0018310777986,0.272727272727,0.0454545454545,0,0.181818181818
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,ALL,10,14,11,-0.0170688896419,-0.0597289334744,0.0255911541906,0.0975836086714,-0.0867604755408,0.545454545455,0.0909090909091,0,0.409090909091,LOW_RETAINED,14,0.00831655689764,-0.00307536295193,0.00734142940748,0.227272727273,-0.0909090909091,-0.0454545454545,-0.0909090909091
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,ALL,20,14,11,-0.0652613348387,-0.156738274817,0.0262156051394,0.151095189134,-0.186073426761,0.681818181818,0.318181818182,0.0454545454545,0.772727272727,LOW_RETAINED,14,-0.0125514995526,0.0155739853291,-0.0180706828628,0.272727272727,0.0909090909091,-0.0454545454545,-0.0909090909091
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,ALL,40,14,11,-0.0574195617382,-0.175066433737,0.0602273102603,0.203936690861,-0.21934810323,0.863636363636,0.454545454545,0.181818181818,0.818181818182,LOW_RETAINED,14,-0.0261090891272,0.0174954729786,-0.0373066971617,0.227272727273,0.0454545454545,0.0454545454545,-0.0454545454545
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,ALL,60,14,11,-0.0978799414465,-0.241063588687,0.0453037057942,0.239061342746,-0.244932127591,0.954545454545,0.454545454545,0.181818181818,0.909090909091,LOW_RETAINED,14,-0.0517963562397,-0.00050277493915,-0.0374335354557,0.318181818182,-0.0909090909091,-0.136363636364,0.0454545454545
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,ALL,120,14,11,-0.0149998815004,-0.175199617329,0.145199854328,0.371131997969,-0.260833840255,1,0.636363636364,0.363636363636,0.909090909091,LOW_RETAINED,14,-0.0743272286586,-0.0218131072611,-0.0381962584756,0.0909090909091,-0.181818181818,-0.0454545454545,0.0454545454545
ACTIVE_STICKY,discovery,HIGH_RETAINED,BROADLY_WEAK,ALL,5,11,9,0.0188197155676,-0.0262929047077,0.0639323358429,0.0932657218109,-0.0634930004169,0.444444444444,0.111111111111,0,0.222222222222,LOW_RETAINED,11,-0.00273151856211,0.0355461693514,0.00500441952323,0.222222222222,0,0,0.111111111111
ACTIVE_STICKY,discovery,HIGH_RETAINED,BROADLY_WEAK,ALL,10,11,9,-0.00712039603417,-0.0487638344661,0.0345230423977,0.0984773123883,-0.0899736050612,0.555555555556,0.111111111111,0,0.388888888889,LOW_RETAINED,11,0.0264431171132,-0.0226344512095,0.0153723212348,0.166666666667,-0.111111111111,-0.111111111111,-0.222222222222
ACTIVE_STICKY,discovery,HIGH_RETAINED,BROADLY_WEAK,ALL,20,11,9,-0.0615789789276,-0.141199356854,0.0180413989991,0.15484505377,-0.160459768905,0.722222222222,0.388888888889,0,0.722222222222,LOW_RETAINED,11,-0.0140904830682,-0.00887610471633,0.00900987115953,0.222222222222,0.111111111111,-0.166666666667,-0.222222222222
ACTIVE_STICKY,discovery,HIGH_RETAINED,BROADLY_WEAK,ALL,40,11,9,-0.0940768242804,-0.208433674323,0.0202800257618,0.181999813065,-0.206077957203,0.833333333333,0.444444444444,0.0555555555556,0.777777777778,LOW_RETAINED,11,-0.0381002501058,-0.033251322075,-0.0179116566865,0.166666666667,-0.0555555555556,-0.166666666667,-0.166666666667
ACTIVE_STICKY,discovery,HIGH_RETAINED,BROADLY_WEAK,ALL,60,11,9,-0.113141230484,-0.271952005299,0.0456695443313,0.224929943148,-0.238083430823,0.944444444444,0.444444444444,0.0555555555556,0.888888888889,LOW_RETAINED,11,-0.0221679455074,-0.0252410703411,-0.0124485494652,0.277777777778,-0.111111111111,-0.277777777778,-0.0555555555556
ACTIVE_STICKY,discovery,HIGH_RETAINED,BROADLY_WEAK,ALL,120,11,9,0.00528695153879,-0.188103870685,0.198677773763,0.386349632864,-0.243772936077,1,0.666666666667,0.277777777778,0.888888888889,LOW_RETAINED,11,-0.0285013398362,-0.0512870320679,0.000958466604571,0,-0.222222222222,-0.166666666667,-0.0555555555556
ACTIVE_STICKY,discovery,HIGH_RETAINED,STRONG,ALL,5,3,3,-0.0635786491967,-0.134224493427,0.00706719503383,0.0873029131736,-0.0913165242006,0.333333333333,0,0,0.666666666667,LOW_RETAINED,3,-0.080924804688,0.0249062364676,-0.0622579413308,0,0,0,0.666666666667
ACTIVE_STICKY,discovery,HIGH_RETAINED,STRONG,ALL,10,3,3,-0.0227820782409,-0.146477382553,0.100913226071,0.0873029131736,-0.103548940103,0.333333333333,0,0,0.666666666667,LOW_RETAINED,3,-0.0611533823722,-0.0249958310298,-0.0731570238996,0,-0.333333333333,0,0.666666666667
ACTIVE_STICKY,discovery,HIGH_RETAINED,STRONG,ALL,20,3,3,-0.0126198948968,-0.409841882904,0.38460209311,0.211929130352,-0.256237936378,0.666666666667,0.333333333333,0.333333333333,1,LOW_RETAINED,3,0.0626593367802,0.0996303861484,-0.0802839008958,0.333333333333,0,0.333333333333,0.333333333333
ACTIVE_STICKY,discovery,HIGH_RETAINED,STRONG,ALL,40,3,3,0.0716654871242,-0.287087405079,0.430418379327,0.364784207751,-0.256237936378,1,0.666666666667,0.666666666667,1,LOW_RETAINED,3,0.0468937924909,0.220368675226,-0.0776172342291,0.333333333333,0.333333333333,0.666666666667,0.333333333333
ACTIVE_STICKY,discovery,HIGH_RETAINED,STRONG,ALL,60,3,3,-0.0581538692955,-0.367234983472,0.250927244881,0.364784207751,-0.25725730437,1,0.666666666667,0.666666666667,1,LOW_RETAINED,3,-0.055869884664,0.130344344326,-0.0617458748856,0.333333333333,0,0.333333333333,0.333333333333
ACTIVE_STICKY,discovery,HIGH_RETAINED,STRONG,ALL,120,3,3,-0.0788781656568,-0.292617607394,0.13486127608,0.364784207751,-0.301370655232,1,0.666666666667,0.666666666667,1,LOW_RETAINED,3,-0.114957675114,0.130344344326,-0.105859225747,0.333333333333,0,0.333333333333,0.333333333333
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,LOW,5,1,1,-0.103975535168,NA,NA,0.100917431193,-0.110091743119,1,0,0,1,LOW_RETAINED,1,-0.0799755351682,0.0889174311927,-0.0460917431193,1,0,0,1
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,LOW,10,1,1,-0.146788990826,NA,NA,0.100917431193,-0.146788990826,1,0,0,1,LOW_RETAINED,1,-0.0907889908257,0.0569174311927,-0.0787889908257,1,0,0,1
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,LOW,20,1,1,-0.354740061162,NA,NA,0.100917431193,-0.388379204893,1,0,0,1,LOW_RETAINED,1,-0.166740061162,0.0569174311927,-0.152379204893,1,0,0,0
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,LOW,40,1,1,-0.293577981651,NA,NA,0.100917431193,-0.388379204893,1,0,0,1,LOW_RETAINED,1,-0.165577981651,0.0569174311927,-0.144379204893,1,0,0,0
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,LOW,60,1,1,-0.363914373089,NA,NA,0.100917431193,-0.391437308869,1,0,0,1,LOW_RETAINED,1,-0.203914373089,0.0569174311927,-0.147437308869,1,0,0,0
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,LOW,120,1,1,-0.186544342508,NA,NA,0.100917431193,-0.391437308869,1,0,0,1,LOW_RETAINED,1,0.00545565749235,0.0569174311927,-0.147437308869,1,0,0,0
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,MODERATE,5,1,1,0.0450281425891,NA,NA,0.0600375234522,-0.0637898686679,0,0,0,0,LOW_RETAINED,1,0.0784034574506,0.0235135939811,-0.0215984328997,0,0,0,0
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,MODERATE,10,1,1,-0.0431519699812,NA,NA,0.106941838649,-0.0637898686679,1,0,0,0,LOW_RETAINED,1,0.021079768054,0.0704179091781,0.0860841867477,1,0,0,-1
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,MODERATE,20,1,1,0.140712945591,NA,NA,0.206378986867,-0.0769230769231,1,1,0,0,LOW_RETAINED,1,0.0834081596968,0.0262782311993,0.0729509784925,0,1,0,-1
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,MODERATE,40,1,1,0.131332082552,NA,NA,0.287054409006,-0.0769230769231,1,1,0,0,LOW_RETAINED,1,0.0872514780176,0.0798755676958,0.0729509784925,0,0,0,-1
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,MODERATE,60,1,1,-0.166979362101,NA,NA,0.287054409006,-0.19512195122,1,1,0,1,LOW_RETAINED,1,-0.138012107693,0.0798755676958,-0.0452478958039,0,0,0,0
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,MODERATE,120,1,1,0.0656660412758,NA,NA,0.287054409006,-0.19512195122,1,1,0,1,LOW_RETAINED,1,-0.227155117414,-0.34959546505,-0.0452478958039,0,0,-1,0
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,HIGH,5,12,9,0.00711170507156,-0.0378152641596,0.0520386743027,0.0961733806159,-0.0561623255174,0.444444444444,0.111111111111,0,0.222222222222,LOW_RETAINED,12,-0.0100075923359,0.0425080798535,0.00975911464483,0.222222222222,0.0555555555556,0,0.111111111111
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,HIGH,10,12,9,0.000242574971787,-0.0410167535653,0.0415019035089,0.0961733806159,-0.0826429301617,0.444444444444,0.111111111111,0,0.388888888889,LOW_RETAINED,12,0.0179101498495,-0.0179071480936,0.00816228084003,0.0555555555556,-0.111111111111,-0.0555555555556,-0.111111111111
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,HIGH,20,12,9,-0.0559830630727,-0.13349716618,0.0215310400341,0.150527851379,-0.175722823617,0.611111111111,0.277777777778,0.0555555555556,0.833333333333,LOW_RETAINED,12,-0.00608162151256,0.00979090846983,-0.0132610316768,0.222222222222,0,-0.0555555555556,0
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,HIGH,40,12,9,-0.0521521422245,-0.179650112424,0.0753458279747,0.206147973252,-0.216391872634,0.833333333333,0.444444444444,0.222222222222,0.888888888889,LOW_RETAINED,12,-0.0232081640851,0.006184133764,-0.0376606047087,0.166666666667,0.0555555555556,0.0555555555556,0.0555555555556
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,HIGH,60,12,9,-0.0606428467469,-0.223814583181,0.102528889688,0.249078103334,-0.234188238156,0.944444444444,0.444444444444,0.222222222222,0.888888888889,LOW_RETAINED,12,-0.0253148264283,-0.0158137248021,-0.0243426317044,0.277777777778,-0.111111111111,-0.166666666667,0.0555555555556
ACTIVE_STICKY,discovery,HIGH_RETAINED,ALL,HIGH,120,12,9,-0.00490226614137,-0.197885565332,0.188081033049,0.410497793051,-0.253623664746,1,0.666666666667,0.444444444444,0.888888888889,LOW_RETAINED,12,-0.0662111172581,0.00585931710949,-0.0252748487288,0,-0.222222222222,0.0555555555556,0.0555555555556
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,5,419,258,0.0428230121212,0.0334162605957,0.0522297636467,0.0838662363577,-0.0407932261908,0.357041343669,0.0855943152455,0.0426356589147,0.144832041344,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,10,419,258,0.025087253478,0.0144636854899,0.0357108214661,0.120088396059,-0.0581917072899,0.465245478036,0.179909560724,0.0720284237726,0.213953488372,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,20,419,258,-0.0137097076851,-0.0310948755988,0.00367546022861,0.167467109976,-0.123699063861,0.586175710594,0.293087855297,0.149224806202,0.563049095607,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,40,419,258,0.0210320960289,-0.00205567659515,0.0441198686529,0.220870023728,-0.138880680007,0.662855297158,0.392054263566,0.231718346253,0.648966408269,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,60,419,258,0.016383502436,-0.0121504853989,0.0449174902709,0.281147337896,-0.152140057513,0.757945736434,0.485335917313,0.331330749354,0.667054263566,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,LOW_RETAINED,ALL,ALL,120,418,258,0.115204114323,0.0776138225802,0.152794406065,0.414411353495,-0.173755734263,0.860788113695,0.702519379845,0.53992248062,0.707751937984,NA,0,NA,NA,NA,NA,NA,NA,NA
