side,source,model,split,metric,horizon,N,independent_event_count,effect,ci_low,ci_high,expected_direction
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,future_return_1,1,1084,752,0.000758935797087,-0.000897761758448,0.002440689913,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mfe_1,1,1084,752,0.0185470145101,0.0170867423189,0.0199746739296,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mae_1,1,1084,752,-0.0194329396025,-0.0207388109397,-0.0181487249186,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,cross_probability_1,1,1084,752,0.0220079787234,0.014452570922,0.0325360150709,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,time_to_cross_1,1,1084,752,1.97799202128,1.96863585993,1.98655141844,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,sessions_beyond_1,1,1084,752,0.0556515957447,0.0395384530142,0.070704233156,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,future_return_3,3,1069,745,-0.000869833331395,-0.00377190094054,0.00196627263128,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mfe_3,3,1069,745,0.033951071752,0.0314282821224,0.0363580418797,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mae_3,3,1069,745,-0.034184038291,-0.0362866890022,-0.0320369684642,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,cross_probability_3,3,1069,745,0.083870246085,0.0653428411633,0.100976510067,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,time_to_cross_3,3,1069,745,3.84053691275,3.80395581655,3.8767639821,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,sessions_beyond_3,3,1069,745,0.294765100671,0.243479306488,0.343827181208,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,future_return_5,5,1063,742,-0.000858909888857,-0.00562724091069,0.00351634788659,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mfe_5,5,1063,742,0.0456852320826,0.0423153646384,0.0488998696032,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mae_5,5,1063,742,-0.0443556069064,-0.047252449905,-0.0421210964706,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,cross_probability_5,5,1063,742,0.129222821204,0.107271451033,0.152177111411,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,time_to_cross_5,5,1063,742,5.60031446541,5.53087657233,5.66847484277,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,sessions_beyond_5,5,1063,742,0.616936208446,0.529075134771,0.709589510332,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,future_return_10,10,1025,723,0.0102337033279,0.0038548229016,0.0167474201558,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mfe_10,10,1025,723,0.0741542688357,0.0685357275487,0.080173891061,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mae_10,10,1025,723,-0.0587340778275,-0.0621805012129,-0.0553478417082,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,cross_probability_10,10,1025,723,0.217058552328,0.188328722914,0.246907561088,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,time_to_cross_10,10,1032,726,9.63360881543,9.43386019284,9.81541896235,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,sessions_beyond_10,10,1025,723,1.58393268787,1.37121196404,1.80233229599,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,future_return_20,20,917,677,0.00080114213749,-0.00843029405344,0.010388845932,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mfe_20,20,917,677,0.111636330629,0.103155137203,0.120534067684,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mae_20,20,917,677,-0.0863638240243,-0.0914582874702,-0.0816201795349,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,cross_probability_20,20,917,677,0.372575086164,0.342645248646,0.405997661251,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,time_to_cross_20,20,948,692,16.2880780347,15.8020339595,16.7851734104,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,sessions_beyond_20,20,917,677,4.22358444116,3.83800529296,4.62325824717,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,future_return_40,40,0,0,,,,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mfe_40,40,0,0,,,,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,mae_40,40,0,0,,,,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,cross_probability_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,time_to_cross_40,40,487,346,11.375433526,10.500710501,12.2681430636,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,holdout,sessions_beyond_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,reaction_probability,3,1277,814,0.478480753481,0.445146396396,0.507199529075,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,close_favorable_probability,0,1378,855,0.562559175717,0.533213171818,0.593029309385,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,volume_response_ratio,3,1378,855,0.846391560159,0.819669837276,0.87867385647,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,turnover_response_ratio,3,1378,855,0.844500380032,0.814591204218,0.875093533079,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,range_response_ratio,3,1378,855,1.01286168522,0.989439418522,1.0372792508,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,future_return_1,1,1354,846,0.000654087322045,-0.000596005612732,0.00202871458668,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mfe_1,1,1354,846,0.018720141892,0.0175593690198,0.0198472223676,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mae_1,1,1354,846,-0.0169590891132,-0.0181372687265,-0.0159953114948,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,cross_probability_1,1,1354,846,0.0117021276596,0.00775659968479,0.0176172182821,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,time_to_cross_1,1,1354,846,1.98829787234,1.98254481875,1.99288908589,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,sessions_beyond_1,1,1354,846,0.0338258471237,0.025491036249,0.0429407998424,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,future_return_3,3,1277,814,0.00578014404404,0.00262076715572,0.00882437134464,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mfe_3,3,1277,814,0.0363777251149,0.0341152986266,0.0387980322411,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mae_3,3,1277,814,-0.0290490977014,-0.03072506114,-0.0271951987748,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,cross_probability_3,3,1277,814,0.0422194922195,0.0323428542179,0.054610974611,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,time_to_cross_3,3,1278,814,3.91529484029,3.88922092547,3.93794891482,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,sessions_beyond_3,3,1277,814,0.139864864865,0.111015561016,0.171421478296,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,future_return_5,5,1259,807,0.00844443132496,0.0043747658309,0.0126291891254,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mfe_5,5,1259,807,0.0500849574268,0.0462166259394,0.0536223390233,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mae_5,5,1259,807,-0.0369000620513,-0.039082169648,-0.0347778706967,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,cross_probability_5,5,1259,807,0.060594795539,0.0482207765386,0.0732445270549,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,time_to_cross_5,5,1263,809,5.79408735064,5.74668057272,5.83173980222,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,sessions_beyond_5,5,1259,807,0.299504337051,0.250048533664,0.348600268484,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,future_return_10,10,1207,786,0.00750081576782,0.00214981874747,0.0129184123794,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mfe_10,10,1207,786,0.0750717219205,0.0694162981659,0.080860547047,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mae_10,10,1207,786,-0.0504970529463,-0.0536085457789,-0.0477547670366,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,cross_probability_10,10,1207,786,0.111598812553,0.0922041984733,0.129497985581,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,time_to_cross_10,10,1219,789,10.2911491339,10.171797106,10.426819286,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,sessions_beyond_10,10,1207,786,0.826145038168,0.713365139949,0.943713952502,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,future_return_20,20,1037,699,0.0171767226859,0.00762874020223,0.0266651241403,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mfe_20,20,1037,699,0.114771186291,0.10637816852,0.125165470195,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mae_20,20,1037,699,-0.0726133699409,-0.0766913106417,-0.0680738438835,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,cross_probability_20,20,1037,699,0.248879351454,0.223822722938,0.275498330949,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,time_to_cross_20,20,1082,721,17.9361534905,17.5796382339,18.2515412621,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,sessions_beyond_20,20,1037,699,2.7025751073,2.39166428231,3.0160312351,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,future_return_40,40,0,0,,,,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mfe_40,40,0,0,,,,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,mae_40,40,0,0,,,,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,cross_probability_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,time_to_cross_40,40,542,346,15.7230732177,14.7055154143,16.7947266378,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,ACTIVE_STICKY,validation,sessions_beyond_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,reaction_probability,3,1626,994,0.406936859251,0.377164594711,0.435884233975,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,close_favorable_probability,0,1631,995,0.484656616415,0.456680605408,0.509010827949,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,volume_response_ratio,3,1631,995,1.05048095646,1.01537005995,1.08157402676,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,turnover_response_ratio,3,1631,995,1.04890839954,1.00965145778,1.08760707875,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,range_response_ratio,3,1631,995,1.32713425683,1.28763310091,1.36736311939,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,future_return_1,1,1629,995,-0.00774727310091,-0.00999756657167,-0.0055895729816,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mfe_1,1,1629,995,0.0139930868665,0.0116282854674,0.0159359982866,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mae_1,1,1629,995,-0.0350146158301,-0.0368601640445,-0.0332123633018,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,cross_probability_1,1,1629,995,0.201751615219,0.180669837282,0.223652907394,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,time_to_cross_1,1,1629,995,1.79824838478,1.77347977985,1.8193175999,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,sessions_beyond_1,1,1629,995,0.277073462551,0.252726130653,0.302903385978,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,future_return_3,3,1626,994,0.00487952929782,0.000159861230988,0.00930389249226,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mfe_3,3,1626,994,0.0416281567908,0.0382616940117,0.0454889932447,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mae_3,3,1626,994,-0.0550143243414,-0.0578979332817,-0.0522859564309,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,cross_probability_3,3,1626,994,0.301995305164,0.276643432021,0.326845597394,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,time_to_cross_3,3,1626,994,3.22611382581,3.15867334962,3.29440518109,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,sessions_beyond_3,3,1626,994,0.860115454633,0.794354100795,0.926328566638,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,future_return_5,5,1612,991,0.0173194935372,0.0120918570576,0.0221607679195,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mfe_5,5,1612,991,0.0638816514399,0.0587467766234,0.068901558541,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mae_5,5,1612,991,-0.0636199260752,-0.0672265243021,-0.0603141289399,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,cross_probability_5,5,1612,991,0.340709240306,0.316657416751,0.370131601076,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,time_to_cross_5,5,1613,991,4.56039834703,4.44174739321,4.68951011484,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,sessions_beyond_5,5,1612,991,1.41078275912,1.31129865216,1.51959204267,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,future_return_10,10,1587,982,0.032122993151,0.0251579125641,0.0386538913281,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mfe_10,10,1587,982,0.0957374050073,0.0897872934043,0.102686996098,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mae_10,10,1587,982,-0.074842720985,-0.0782507955722,-0.0713090296016,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,cross_probability_10,10,1587,982,0.407540490738,0.381975681311,0.435509468044,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,time_to_cross_10,10,1593,982,7.6010862186,7.36540302832,7.83624660557,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,sessions_beyond_10,10,1587,982,2.73083842498,2.52259007371,2.93283810979,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,future_return_20,20,1535,965,0.0517005512351,0.0426015098901,0.0630927426276,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mfe_20,20,1535,965,0.160769787741,0.15000743919,0.171319736282,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mae_20,20,1535,965,-0.0943343462369,-0.0985842088077,-0.0896216026694,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,cross_probability_20,20,1535,965,0.511593881076,0.483685356526,0.539979891438,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,time_to_cross_20,20,1564,968,12.7244859307,12.163993814,13.2209344869,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,sessions_beyond_20,20,1535,965,5.32215396003,4.96067604244,5.68481624722,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,future_return_40,40,0,0,,,,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mfe_40,40,0,0,,,,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,mae_40,40,0,0,,,,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,cross_probability_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,discovery,time_to_cross_40,40,947,627,7.62796384902,6.95306087188,8.30261496544,CONTEXT_DEPENDENT
SUPPORT,REAL_CHIP,DISPOSITION,discovery,sessions_beyond_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,holdout,reaction_probability,3,1003,661,0.395969310568,0.364258788992,0.428107575103,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,holdout,close_favorable_probability,0,1020,667,0.536674519883,0.505689298208,0.569818483615,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,holdout,volume_response_ratio,3,1020,667,1.03517916913,0.977684996197,1.09492575305,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,holdout,turnover_response_ratio,3,1020,667,1.0328973115,0.982094408057,1.09461336106,HIGHER_IS_SUPPORTIVE
SUPPORT,REAL_CHIP,DISPOSITION,holdout,range_response_ratio,3,1020,667,1.13135400476,1.09996679122,1.16410232576,HIGHER_IS_SUPPORTIVE
