side,source,model,split,metric,horizon,N,independent_event_count,effect,ci_low,ci_high,expected_direction
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,volume_response_ratio,3,2330,1311,2.0772696298,1.99440855908,2.15763936069,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,turnover_response_ratio,3,2330,1311,2.0750379361,2.00095871797,2.15377566317,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,range_response_ratio,3,2330,1311,1.43245228889,1.3989628253,1.4630027283,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,future_return_1,1,2321,1309,0.0011445088963,-0.000327040032773,0.00271676408102,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mfe_1,1,2321,1309,0.0222893494564,0.0208220274636,0.0236504237872,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mae_1,1,2321,1309,-0.0201946866735,-0.0212423189748,-0.0189058726039,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,cross_probability_1,1,2321,1309,0.0707282913165,0.0595855614973,0.0821154825567,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,time_to_cross_1,1,2321,1309,1.92927170868,1.91874204227,1.93942035905,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,sessions_beyond_1,1,2321,1309,0.120691913129,0.107006939139,0.134508530685,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,future_return_3,3,2283,1300,-0.00767357122935,-0.0104114571651,-0.00493520520504,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mfe_3,3,2283,1300,0.036971089049,0.0348204463467,0.0391658072984,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mae_3,3,2283,1300,-0.0368989906159,-0.0387513043821,-0.0353082473746,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,cross_probability_3,3,2283,1300,0.115578754579,0.101839835165,0.131326510989,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,time_to_cross_3,3,2290,1301,3.71302477947,3.67273187292,3.74819099777,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,sessions_beyond_3,3,2283,1300,0.352452380952,0.314511172161,0.392218956044,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,future_return_5,5,2247,1290,-0.0116846096499,-0.0152804442751,-0.00784818615011,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mfe_5,5,2247,1290,0.0469704174369,0.0441065370288,0.0502009494869,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mae_5,5,2247,1290,-0.0492914170113,-0.0513135991948,-0.0470791111766,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,cross_probability_5,5,2247,1290,0.146448874123,0.12922905131,0.16203912883,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,time_to_cross_5,5,2262,1294,5.4224681681,5.35961705123,5.47824404762,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,sessions_beyond_5,5,2247,1290,0.604745293466,0.549108942414,0.674551725729,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,future_return_10,10,2116,1251,-0.0182640887392,-0.023206788534,-0.01359537445,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mfe_10,10,2116,1251,0.0659318053331,0.0612692730588,0.0710819858105,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mae_10,10,2116,1251,-0.0707498296589,-0.0739028953115,-0.0675642232188,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,cross_probability_10,10,2116,1251,0.216143275856,0.196722050931,0.239650041871,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,time_to_cross_10,10,2158,1263,9.37189420503,9.22256904385,9.53547656751,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,sessions_beyond_10,10,2116,1251,1.35264930912,1.23173718168,1.47883274333,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,future_return_20,20,1844,1155,-0.0249459358571,-0.0328466390105,-0.0171286280439,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mfe_20,20,1844,1155,0.0905892119583,0.0828918243664,0.099147192401,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mae_20,20,1844,1155,-0.101453961233,-0.105358490977,-0.0970237960168,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,cross_probability_20,20,1844,1155,0.27928468357,0.259525974026,0.302560193774,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,time_to_cross_20,20,1993,1213,16.2695088918,15.934655812,16.652236044,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,sessions_beyond_20,20,1844,1155,2.87486497629,2.60326520305,3.14094186766,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,future_return_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mfe_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,mae_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,cross_probability_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,time_to_cross_40,40,994,609,11.0453475643,10.3935276409,11.7984236453,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,holdout,sessions_beyond_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,reaction_probability,3,2584,1290,0.411679586563,0.387492571059,0.434858527132,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,close_favorable_probability,0,2599,1296,0.464146090535,0.441224279835,0.48573591821,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,volume_response_ratio,3,2599,1296,2.16348941497,2.07414836754,2.24329851651,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,turnover_response_ratio,3,2599,1296,2.15890776175,2.09004547288,2.23504147431,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,range_response_ratio,3,2599,1296,1.62282857252,1.58357753299,1.65972505375,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,future_return_1,1,2595,1293,0.00250179134337,0.000754851643748,0.00407837767413,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mfe_1,1,2595,1293,0.0270795784492,0.0254787596118,0.02844785333,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mae_1,1,2595,1293,-0.0197594646189,-0.0209461719663,-0.0187240980452,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,cross_probability_1,1,2595,1293,0.0857695282289,0.0730056071152,0.097815803042,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,time_to_cross_1,1,2595,1293,1.91423047177,1.90036027327,1.9268629157,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,sessions_beyond_1,1,2595,1293,0.141608662026,0.124563676205,0.157065287445,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,future_return_3,3,2584,1290,0.00917715595689,0.00628396352524,0.012504236389,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mfe_3,3,2584,1290,0.0531254266672,0.0504138317502,0.0554237076424,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mae_3,3,2584,1290,-0.0341300908019,-0.0355647055366,-0.0324194605869,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,cross_probability_3,3,2584,1290,0.207726098191,0.188260981912,0.225763565891,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,time_to_cross_3,3,2584,1290,3.55416020672,3.51142248062,3.59895865633,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,sessions_beyond_3,3,2584,1290,0.564366925065,0.517398255814,0.60793249354,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,future_return_5,5,2563,1288,0.0111658451481,0.00700125700632,0.0153611734022,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mfe_5,5,2563,1288,0.070346488984,0.0661547793561,0.0741129475565,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mae_5,5,2563,1288,-0.0438394425339,-0.0459644913871,-0.0419932673931,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,cross_probability_5,5,2563,1288,0.275789337474,0.25679056677,0.297438211698,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,time_to_cross_5,5,2567,1288,5.02964544513,4.94005952381,5.11906411749,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,sessions_beyond_5,5,2563,1288,1.07158385093,0.997820587474,1.14694972826,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,future_return_10,10,2521,1281,0.0102190380287,0.00529890566057,0.0153440657938,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mfe_10,10,2521,1281,0.0982094151244,0.0928296096535,0.104153913346,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mae_10,10,2521,1281,-0.0597608758462,-0.0623003922675,-0.0575972974429,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,cross_probability_10,10,2521,1281,0.370712984647,0.346198933125,0.392779078845,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,time_to_cross_10,10,2531,1281,8.31030444965,8.12326827999,8.49069249284,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,sessions_beyond_10,10,2521,1281,2.30065053344,2.14678213635,2.47439337757,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,future_return_20,20,2065,1173,0.0210749919027,0.0131203768112,0.0302834042239,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mfe_20,20,2065,1173,0.127309280921,0.119697200529,0.136228202458,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mae_20,20,2065,1173,-0.0750387621861,-0.0779311214338,-0.072212504429,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,cross_probability_20,20,2065,1173,0.449161693663,0.426850312589,0.474409988633,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,time_to_cross_20,20,2292,1231,13.4807202816,13.1307927159,13.8899719063,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,sessions_beyond_20,20,2065,1173,4.65484512646,4.3220140665,4.96370098039,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,future_return_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mfe_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,mae_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,cross_probability_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,DISPOSITION,validation,time_to_cross_40,40,1587,857,9.58872034228,9.07116151303,10.111634578,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,DISPOSITION,validation,sessions_beyond_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,reaction_probability,3,2558,1551,0.449065119278,0.429956211047,0.471140930582,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,close_favorable_probability,0,2615,1578,0.495046472328,0.473279731728,0.513865652725,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,volume_response_ratio,3,2615,1578,1.99028599704,1.92098469164,2.05984161546,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,turnover_response_ratio,3,2615,1578,1.98858754791,1.91326696154,2.06029428717,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,range_response_ratio,3,2615,1578,1.46030380466,1.42926387327,1.49400644702,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,future_return_1,1,2589,1565,0.00305216014506,0.00171054037016,0.00429251540452,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mfe_1,1,2589,1565,0.0258801541745,0.0246746784649,0.027189271624,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mae_1,1,2589,1565,-0.0201004074143,-0.0211532813822,-0.019021109612,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,cross_probability_1,1,2589,1565,0.0726517571885,0.0631850372737,0.0839853567625,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,time_to_cross_1,1,2589,1565,1.92734824281,1.91608839191,1.936485623,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,sessions_beyond_1,1,2589,1565,0.112545260916,0.100177316294,0.124879392971,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,future_return_3,3,2558,1551,0.00639490144049,0.00357041463483,0.00928110935945,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mfe_3,3,2558,1551,0.048796975133,0.0462596752614,0.0513789246468,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mae_3,3,2558,1551,-0.035574967926,-0.0370173632831,-0.0342766268372,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,cross_probability_3,3,2558,1551,0.146604341285,0.13011686009,0.160373146357,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,time_to_cross_3,3,2564,1552,3.66283290378,3.63118959407,3.70075440292,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,sessions_beyond_3,3,2558,1551,0.419460563078,0.385025252525,0.457567160971,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,future_return_5,5,2527,1542,-0.00266758782552,-0.00589780707657,0.000955364306094,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mfe_5,5,2527,1542,0.0626404404338,0.0590722094683,0.066408274346,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mae_5,5,2527,1542,-0.0484249853009,-0.0501613847925,-0.046678104877,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,cross_probability_5,5,2527,1542,0.195146995244,0.17829766537,0.214048313878,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,time_to_cross_5,5,2539,1543,5.28616331821,5.22278245841,5.35335520631,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,sessions_beyond_5,5,2527,1542,0.734273670558,0.670671476438,0.794721411587,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,future_return_10,10,2430,1496,-0.0278754790448,-0.0325260981622,-0.0231977472532,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mfe_10,10,2430,1496,0.0802653966277,0.0750885199833,0.0854449479148,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mae_10,10,2430,1496,-0.0799869639689,-0.0827710354325,-0.0772444344848,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,cross_probability_10,10,2430,1496,0.250278520499,0.232942012032,0.268555871212,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,time_to_cross_10,10,2467,1507,9.06495244415,8.92101526211,9.21469116346,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,sessions_beyond_10,10,2430,1496,1.4514483066,1.34018772282,1.56686302362,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,future_return_20,20,2145,1374,-0.0389578784705,-0.0450285148348,-0.0324782322087,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mfe_20,20,2145,1374,0.104512550739,0.0983861874223,0.111527311293,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mae_20,20,2145,1374,-0.123640416082,-0.127398516582,-0.119332171028,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,cross_probability_20,20,2145,1374,0.322962154294,0.301151746725,0.344336183891,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,time_to_cross_20,20,2279,1413,15.6591177164,15.272155874,15.9839000944,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,sessions_beyond_20,20,2145,1374,2.93243571082,2.70190744784,3.18449114508,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,future_return_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mfe_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,mae_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,cross_probability_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,time_to_cross_40,40,1151,710,9.4561971831,8.9285528169,10.1144336854,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,discovery,sessions_beyond_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,reaction_probability,3,1687,1111,0.449481376709,0.421901225837,0.475353553212,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,close_favorable_probability,0,1723,1122,0.511440030558,0.485895085307,0.532631143366,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,volume_response_ratio,3,1723,1122,2.05991201896,1.97059876496,2.15166447943,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,turnover_response_ratio,3,1723,1122,2.06035751291,1.9691448502,2.15216739898,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,range_response_ratio,3,1723,1122,1.4312356933,1.39320414045,1.46504833542,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,future_return_1,1,1714,1119,0.001973518066,0.000321901732229,0.00364805394465,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mfe_1,1,1714,1119,0.0224651976033,0.0208708822273,0.0239685714733,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mae_1,1,1714,1119,-0.0196248695952,-0.020841433837,-0.0183610604464,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,cross_probability_1,1,1714,1119,0.0665028299077,0.0544329014001,0.0772527554364,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,time_to_cross_1,1,1714,1119,1.93349717009,1.9210567471,1.94623733989,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,sessions_beyond_1,1,1714,1119,0.110874930848,0.0944161985616,0.127376750074,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,future_return_3,3,1687,1111,-0.00664737144105,-0.00908812073818,-0.00395872822277,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mfe_3,3,1687,1111,0.0369878796073,0.0342570153485,0.0394318703549,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mae_3,3,1687,1111,-0.0357434821898,-0.0377851997133,-0.0339018841907,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,cross_probability_3,3,1687,1111,0.108522995157,0.0931477433458,0.125968936179,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,time_to_cross_3,3,1693,1112,3.73027149709,3.6908012697,3.76961630695,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,sessions_beyond_3,3,1687,1111,0.331537439458,0.291376173332,0.374834608461,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,future_return_5,5,1663,1098,-0.00994774676708,-0.0137415760605,-0.00625140903885,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mfe_5,5,1663,1098,0.047838903684,0.044467282304,0.051133885598,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mae_5,5,1663,1098,-0.047682842226,-0.0503712320551,-0.0451969590342,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,cross_probability_5,5,1663,1098,0.144598404025,0.12643686573,0.162133261775,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,time_to_cross_5,5,1673,1101,5.44741793175,5.36742977164,5.52306128628,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,sessions_beyond_5,5,1663,1098,0.576916905196,0.508045472287,0.638734929309,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,future_return_10,10,1563,1055,-0.0160346252997,-0.0206988111955,-0.0107034549052,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mfe_10,10,1563,1055,0.0675813513782,0.0631020322223,0.0718209232319,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mae_10,10,1563,1055,-0.0683678728609,-0.0714174403613,-0.065157155207,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,cross_probability_10,10,1563,1055,0.213091852855,0.191230929813,0.235475569849,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,time_to_cross_10,10,1594,1070,9.41034490432,9.24940448376,9.59116522029,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,sessions_beyond_10,10,1563,1055,1.29456330399,1.14194019409,1.4222972241,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,future_return_20,20,1377,963,-0.0216251986818,-0.030372158187,-0.0130792559341,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mfe_20,20,1377,963,0.0933658177468,0.0866148494702,0.101389834549,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mae_20,20,1377,963,-0.0993363674564,-0.103575863923,-0.0947898808949,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,cross_probability_20,20,1377,963,0.28385996143,0.258293156307,0.307224447411,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,time_to_cross_20,20,1479,1017,16.2947370885,15.9041927705,16.7483898722,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,sessions_beyond_20,20,1377,963,2.83181278742,2.54579871928,3.09351511892,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,future_return_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mfe_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,mae_40,40,0,0,,,,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,cross_probability_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,time_to_cross_40,40,713,500,11.4232333333,10.5546775,12.2693075,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,holdout,sessions_beyond_40,40,0,0,,,,LOWER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,validation,reaction_probability,3,1885,1112,0.387529976019,0.361965677458,0.411673036571,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,validation,close_favorable_probability,0,1895,1116,0.460633213859,0.438800029869,0.487219235364,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,validation,volume_response_ratio,3,1895,1116,2.16019674081,2.08277619784,2.24283636734,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,validation,turnover_response_ratio,3,1895,1116,2.15544352547,2.07676084281,2.22561054701,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,validation,range_response_ratio,3,1895,1116,1.62012879209,1.58004570593,1.65926735424,HIGHER_IS_SUPPORTIVE
RESISTANCE,REAL_CHIP,ENSEMBLE,validation,future_return_1,1,1892,1114,0.002658828675,0.000972950544988,0.00442755876642,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,validation,mfe_1,1,1892,1114,0.0264656572308,0.0250740003989,0.0281073900955,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,validation,mae_1,1,1892,1114,-0.019283591986,-0.0204740538104,-0.0181914900549,CONTEXT_DEPENDENT
RESISTANCE,REAL_CHIP,ENSEMBLE,validation,cross_probability_1,1,1892,1114,0.0786205864752,0.0665391232795,0.0931631508079,LOWER_IS_SUPPORTIVE
