model,split,side,source,metric,horizon,N,independent_event_count,effect,ci_low,ci_high
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,cross_probability_5,5,81,80,0.325,0.2246875,0.4253125
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,time_to_cross_5,5,82,81,4.76543209877,4.24691358025,5.16111111111
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,sessions_beyond_5,5,81,80,1.5,1.099375,1.9375
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,cross_probability_10,10,78,77,0.480519480519,0.376623376623,0.597402597403
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,time_to_cross_10,10,79,78,7.57692307692,6.70512820513,8.41025641026
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,sessions_beyond_10,10,78,77,3.64935064935,2.93441558442,4.52045454545
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,cross_probability_20,20,59,59,0.71186440678,0.593220338983,0.813559322034
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,time_to_cross_20,20,66,66,9.90909090909,8.08901515152,11.7575757576
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,sessions_beyond_20,20,59,59,9.1186440678,7.57584745763,10.8826271186
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,time_to_cross_40,40,51,51,6.8431372549,5.23529411765,8.58921568627
ACTIVE_STICKY,holdout,SUPPORT,MATCHED_PLACEBO,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_1,1,743,481,0.0329175329175,0.0193139293139,0.0474965349965
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_1,1,743,481,1.96708246708,1.95162681913,1.98212404712
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_1,1,743,481,0.0775814275814,0.053737006237,0.0960568260568
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_5,5,724,469,0.169687277896,0.13947761194,0.201564498934
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_5,5,725,470,5.47677304965,5.36655407801,5.5821356383
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_5,5,724,469,0.7526297086,0.643069474058,0.877655472637
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_10,10,689,452,0.283185840708,0.238938053097,0.325626843658
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_10,10,703,458,9.24690684134,8.973481623,9.50727711063
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_10,10,689,452,1.90221238938,1.6208130531,2.14282724926
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_20,20,587,401,0.499293433084,0.45566084788,0.546156483791
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_20,20,631,420,14.5883730159,13.9337073413,15.3154970238
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_20,20,587,401,5.44343308396,4.88940149626,6.04102660017
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_40,40,388,255,11.0347712418,10.0725294118,12.0418905229
ACTIVE_STICKY,holdout,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,cross_probability_1,1,1084,752,0.0220079787234,0.0128318927305,0.0312943262411
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,time_to_cross_1,1,1084,752,1.97799202128,1.96889572252,1.98643838652
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,sessions_beyond_1,1,1084,752,0.0556515957447,0.0416378546099,0.0698609264184
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,cross_probability_5,5,1063,742,0.129222821204,0.107072663971,0.151531334232
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,time_to_cross_5,5,1063,742,5.60031446541,5.51594901168,5.67809916891
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,sessions_beyond_5,5,1063,742,0.616936208446,0.536220799641,0.70145384097
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,cross_probability_10,10,1025,723,0.217058552328,0.1896461503,0.245206892577
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,time_to_cross_10,10,1032,726,9.63360881543,9.43979338843,9.83204315886
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,sessions_beyond_10,10,1025,723,1.58393268787,1.39185569387,1.80615318119
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,cross_probability_20,20,917,677,0.372575086164,0.340063392418,0.405078163466
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,time_to_cross_20,20,948,692,16.2880780347,15.8044918112,16.7584260597
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,sessions_beyond_20,20,917,677,4.22358444116,3.82504985229,4.66616999015
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,time_to_cross_40,40,487,346,11.375433526,10.5727095376,12.1472627649
ACTIVE_STICKY,holdout,SUPPORT,REAL_CHIP,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_1,1,73,73,0,0,0
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_1,1,73,73,2,2,2
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_1,1,73,73,0.027397260274,0,0.0684931506849
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_5,5,70,70,0.0142857142857,0,0.0428571428571
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_5,5,70,70,5.94285714286,5.82857142857,6
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_5,5,70,70,0.142857142857,0.0285714285714,0.3
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_10,10,68,68,0.0588235294118,0.0147058823529,0.117647058824
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_10,10,68,68,10.7352941176,10.3819852941,10.9705882353
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_10,10,68,68,0.441176470588,0.117647058824,0.809191176471
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_20,20,57,57,0.140350877193,0.0526315789474,0.228070175439
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_20,20,60,60,19.1166666667,17.8991666667,20.0675
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_20,20,57,57,1.35087719298,0.508771929825,2.28070175439
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_40,40,17,17,17.1176470588,12.9352941176,21.7661764706
ACTIVE_STICKY,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,cross_probability_1,1,160,156,0.224358974359,0.153846153846,0.294871794872
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,time_to_cross_1,1,160,156,1.77564102564,1.70496794872,1.83333333333
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_1,1,160,156,0.317307692308,0.24358974359,0.387980769231
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,cross_probability_5,5,157,153,0.411764705882,0.333333333333,0.490359477124
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,time_to_cross_5,5,157,153,4.31699346405,4.01617647059,4.66364379085
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_5,5,157,153,1.57516339869,1.28733660131,1.82696078431
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,cross_probability_10,10,154,150,0.546666666667,0.466666666667,0.626833333333
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,time_to_cross_10,10,154,150,6.73,6.11316666667,7.37008333333
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_10,10,154,150,3.45333333333,2.88975,4.05333333333
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,cross_probability_20,20,124,120,0.575,0.475,0.658333333333
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,time_to_cross_20,20,143,139,10.1474820144,8.54856115108,11.5182553957
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_20,20,124,120,7.30833333333,5.92916666667,8.66302083333
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,time_to_cross_40,40,101,99,6.16666666667,4.89318181818,7.53585858586
ACTIVE_STICKY,validation,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,cross_probability_1,1,1742,919,0.0977330431629,0.080926731955,0.118036815379
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,time_to_cross_1,1,1742,919,1.90226695684,1.88369151251,1.91887966993
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,sessions_beyond_1,1,1742,919,0.162731229597,0.142704932898,0.181938248096
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,cross_probability_5,5,1724,911,0.308415660446,0.282576381266,0.334710025613
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,time_to_cross_5,5,1725,911,4.91002561288,4.80071441639,5.02238108306
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,sessions_beyond_5,5,1724,911,1.23130259788,1.12831641054,1.35164699963
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,cross_probability_10,10,1709,902,0.408407243163,0.37680109017,0.442577605322
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,time_to_cross_10,10,1711,902,8.01019955654,7.77577512934,8.24279055802
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,sessions_beyond_10,10,1709,902,2.69983370288,2.45659691426,2.934047949
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,cross_probability_20,20,1424,789,0.531854668357,0.493923743135,0.566693599493
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,time_to_cross_20,20,1568,844,12.5584518167,12.01975859,13.1032597749
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,sessions_beyond_20,20,1424,789,5.79127587664,5.28142638361,6.28480407689
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,time_to_cross_40,40,1144,615,9.722899729,9.02575338753,10.3942168022
ACTIVE_STICKY,validation,RESISTANCE,PRICE_ONLY_20_SWING,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,cross_probability_1,1,2312,1244,0.0820471596999,0.0685955921758,0.094740420686
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,time_to_cross_1,1,2312,1244,1.9179528403,1.90573318596,1.93060992765
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,sessions_beyond_1,1,2312,1244,0.13384244373,0.120026795284,0.148652532154
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,cross_probability_5,5,2288,1239,0.260223298359,0.241292372881,0.282755246166
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,time_to_cross_5,5,2289,1239,5.08492063492,5.00582492602,5.15166229486
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,sessions_beyond_5,5,2288,1239,1.000645682,0.915071294054,1.07808884853
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,cross_probability_10,10,2256,1231,0.357243433523,0.334901841321,0.379991199567
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,time_to_cross_10,10,2263,1231,8.43575683726,8.25200209856,8.5981133225
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,sessions_beyond_10,10,2256,1231,2.15850257243,2.01501997021,2.33505686434
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,cross_probability_20,20,1864,1128,0.441903073286,0.41510231974,0.463196660757
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,time_to_cross_20,20,2044,1174,13.7685689949,13.3382832907,14.168504046
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,sessions_beyond_20,20,1864,1128,4.47582742317,4.12012706856,4.81583037825
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,time_to_cross_40,40,1388,816,10.0795343137,9.55395169526,10.6260314542
ACTIVE_STICKY,validation,RESISTANCE,REAL_CHIP,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,cross_probability_1,1,269,269,0.0594795539033,0.0334572490706,0.092936802974
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,time_to_cross_1,1,269,269,1.9405204461,1.91449814126,1.96654275093
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_1,1,269,269,0.0780669144981,0.0483271375465,0.10780669145
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,cross_probability_5,5,266,266,0.229323308271,0.18787593985,0.278289473684
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,time_to_cross_5,5,266,266,5.27067669173,5.0787593985,5.43984962406
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_5,5,266,266,0.748120300752,0.575187969925,0.939943609023
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,cross_probability_10,10,262,262,0.31679389313,0.263263358779,0.37786259542
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,time_to_cross_10,10,263,263,8.80988593156,8.42965779468,9.19410646388
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_10,10,262,262,1.69083969466,1.38540076336,2.07652671756
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,cross_probability_20,20,205,205,0.360975609756,0.29756097561,0.419634146341
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,time_to_cross_20,20,224,224,14.4285714286,13.3657366071,15.4736607143
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_20,20,205,205,3.33658536585,2.61414634146,4.17073170732
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,time_to_cross_40,40,131,131,11.1984732824,9.44942748092,13.0933206107
ACTIVE_STICKY,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,cross_probability_1,1,66,62,0.104838709677,0.0403225806452,0.193548387097
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,time_to_cross_1,1,66,62,1.89516129032,1.81451612903,1.95967741935
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,sessions_beyond_1,1,66,62,0.161290322581,0.0645161290323,0.242338709677
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,cross_probability_5,5,51,47,0.31914893617,0.191489361702,0.447340425532
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,time_to_cross_5,5,51,47,4.89361702128,4.36143617021,5.36170212766
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,sessions_beyond_5,5,51,47,1.29787234043,0.734042553191,1.87287234043
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,cross_probability_10,10,45,42,0.369047619048,0.238095238095,0.52380952381
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,time_to_cross_10,10,48,44,7.93181818182,6.67045454545,9.05710227273
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,sessions_beyond_10,10,45,42,2.89285714286,1.69047619048,4.04791666667
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,cross_probability_20,20,39,36,0.569444444444,0.416319444444,0.708333333333
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,time_to_cross_20,20,44,40,12.05,9.374375,14.4259375
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,sessions_beyond_20,20,39,36,7.375,4.971875,9.93090277778
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,time_to_cross_40,40,31,28,8.66071428571,5.78482142857,12.0741071429
ACTIVE_STICKY,validation,SUPPORT,MATCHED_PLACEBO,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_1,1,934,545,0.0214067278287,0.011620795107,0.032878440367
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_1,1,934,545,1.97859327217,1.96696865443,1.98853593272
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_1,1,934,545,0.0466360856269,0.0322629969419,0.0626911314985
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_5,5,883,519,0.0879897238279,0.0701469171484,0.11127970456
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_5,5,892,523,5.70650095602,5.6242710325,5.77498804971
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_5,5,883,519,0.428676942839,0.346828034682,0.510530667951
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_10,10,844,498,0.150401606426,0.121595548862,0.17687751004
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_10,10,860,504,9.96977513228,9.7691426918,10.1515699405
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_10,10,844,498,1.22081659973,1.01855589023,1.4434186747
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_20,20,670,413,0.339628732849,0.293579499596,0.382530266344
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_20,20,718,432,16.7734567901,16.2390557485,17.3446498843
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_20,20,670,413,3.87110573043,3.36061037127,4.38497276029
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,time_to_cross_40,40,401,239,15.0855548914,13.8344386332,16.1267212094
ACTIVE_STICKY,validation,SUPPORT,PRICE_ONLY_20_SWING,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,cross_probability_1,1,1354,846,0.0117021276596,0.00685332939322,0.0170670803783
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,time_to_cross_1,1,1354,846,1.98829787234,1.98329097715,1.99304964539
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,sessions_beyond_1,1,1354,846,0.0338258471237,0.0255634357762,0.0440533884949
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,cross_probability_5,5,1259,807,0.060594795539,0.0484624122264,0.07274370095
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,time_to_cross_5,5,1263,809,5.79408735064,5.75242686444,5.83646271117
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,sessions_beyond_5,5,1259,807,0.299504337051,0.248011668732,0.361772511359
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,cross_probability_10,10,1207,786,0.111598812553,0.0935851357082,0.1277427905
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,time_to_cross_10,10,1219,789,10.2911491339,10.1741339248,10.4161559992
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,sessions_beyond_10,10,1207,786,0.826145038168,0.712552480916,0.939452926209
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,cross_probability_20,20,1037,699,0.248879351454,0.222969122556,0.276669051025
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,time_to_cross_20,20,1082,721,17.9361534905,17.5664147018,18.2751022885
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,sessions_beyond_20,20,1037,699,2.7025751073,2.37605030997,3.02441583214
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,time_to_cross_40,40,542,346,15.7230732177,14.771164499,16.7421206647
ACTIVE_STICKY,validation,SUPPORT,REAL_CHIP,sessions_beyond_40,40,0,0,,,
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_1,1,137,137,0.00729927007299,0,0.021897810219
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_1,1,137,137,1.99270072993,1.97810218978,2
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_1,1,137,137,0.014598540146,0,0.036496350365
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_5,5,130,130,0.0230769230769,0,0.0538461538462
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_5,5,130,130,5.92307692308,5.82307692308,6
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_5,5,130,130,0.138461538462,0.0692307692308,0.230961538462
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_10,10,127,127,0.0708661417323,0.0314960629921,0.125984251969
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_10,10,127,127,10.6692913386,10.4092519685,10.8818897638
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_10,10,127,127,0.44094488189,0.228346456693,0.740157480315
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_20,20,111,111,0.198198198198,0.135135135135,0.279279279279
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_20,20,112,112,19.1696428571,18.2761160714,19.8571428571
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_20,20,111,111,1.62162162162,0.962162162162,2.41463963964
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,cross_probability_40,40,0,0,,,
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,time_to_cross_40,40,32,32,17.71875,13.71796875,21.15703125
ACTIVE_STICKY,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,sessions_beyond_40,40,0,0,,,
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,cross_probability_1,1,196,171,0.219298245614,0.166666666667,0.283625730994
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,time_to_cross_1,1,196,171,1.78070175439,1.71929824561,1.84217836257
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_1,1,196,171,0.291423001949,0.227046783626,0.362597465887
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,cross_probability_5,5,188,164,0.371951219512,0.298780487805,0.442149390244
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,time_to_cross_5,5,191,167,4.34630738523,4.03587824351,4.64004491018
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_5,5,188,164,1.51422764228,1.23358739837,1.78074186992
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,cross_probability_10,10,181,158,0.446202531646,0.376503164557,0.522151898734
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,time_to_cross_10,10,188,164,7.09959349593,6.38816056911,7.7624745935
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_10,10,181,158,2.61286919831,2.09957805907,3.16463607595
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,cross_probability_20,20,146,130,0.538461538462,0.45,0.619230769231
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,time_to_cross_20,20,176,152,11.1239035088,9.61452850877,12.4365953947
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_20,20,146,130,5.10769230769,4.16144230769,6.16182692308
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,cross_probability_40,40,0,0,,,
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,time_to_cross_40,40,116,99,6.30134680135,4.73089225589,7.829503367
DISPOSITION,discovery,RESISTANCE,MATCHED_PLACEBO,sessions_beyond_40,40,0,0,,,
DISPOSITION,discovery,RESISTANCE,PRICE_ONLY_20_SWING,cross_probability_1,1,2375,1113,0.0954177897574,0.0805480682839,0.110332434861
DISPOSITION,discovery,RESISTANCE,PRICE_ONLY_20_SWING,time_to_cross_1,1,2375,1113,1.90458221024,1.89022761306,1.91906633723
DISPOSITION,discovery,RESISTANCE,PRICE_ONLY_20_SWING,sessions_beyond_1,1,2375,1113,0.148382749326,0.130719901168,0.167562144355
DISPOSITION,discovery,RESISTANCE,PRICE_ONLY_20_SWING,cross_probability_5,5,2329,1097,0.214813126709,0.193996885445,0.23791704649
DISPOSITION,discovery,RESISTANCE,PRICE_ONLY_20_SWING,time_to_cross_5,5,2338,1099,5.15919017288,5.0672296785,5.24464740673
