control,model,split,side,metric,horizon,expected_direction,N,independent_event_count,effect,ci_low,ci_high
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,51,51,-0.0392156862745,-0.0980392156863,0
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,100,100,-0.02,-0.05,0
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,104,104,0.00961538461538,-0.0961538461538,0.115384615385
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,37,37,-0.0540540540541,-0.162162162162,0.0540540540541
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,93,93,-0.010752688172,-0.0322580645161,0
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,121,121,0.0578512396694,-0.0247933884298,0.148760330579
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,38,38,-0.0263157894737,-0.0789473684211,0
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,89,89,-0.0224719101124,-0.0561797752809,0
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,130,130,0.0384615384615,-0.0384615384615,0.123076923077
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,50,50,-0.04,-0.12,0.02
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,sessions_beyond_1,1,NEGATIVE_IS_CHIP_BETTER,107,107,-0.0280373831776,-0.0654205607477,0
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,126,126,0.00298892166274,-0.00852952339061,0.0152893197205
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,51,51,0.0171634467182,0.00829708532349,0.0264902217917
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,90,90,0.00436627366151,-0.00645905957706,0.01449132834
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,104,104,-0.00619879533838,-0.0211221420705,0.00955412284208
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,37,37,0.00196834796879,-0.0142379817459,0.0178966126501
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,84,84,-0.00194129385875,-0.0126009979683,0.00773910076418
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,121,121,0.00997887211459,-0.003991097772,0.0230153060712
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,36,36,-0.00135921010659,-0.0168084059284,0.0135873575121
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,76,76,0.00174423833181,-0.00686520253644,0.0111784484549
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,130,130,0.00330922388842,-0.00905933746612,0.014598174376
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,49,49,0.0102176635448,-0.00387401940975,0.0224739506648
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,future_return_3,3,POSITIVE_IS_CHIP_BETTER,96,96,0.00278144069941,-0.00441108028204,0.0110553170835
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,126,126,0.00144469907368,-0.00907417742929,0.0111519948303
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,51,51,0.00975657079322,0.00467449555005,0.0149805729807
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,90,90,0.000915537692667,-0.00757081153833,0.00986248323875
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,104,104,-0.00906940308298,-0.0236871876191,0.00278076901314
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,37,37,0.00351217186978,-0.00899967024186,0.0166315617923
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,84,84,-0.00331263376789,-0.0120477333544,0.00592526033112
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,121,121,0.00484851397717,-0.00469707531804,0.0167705588335
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,36,36,0.00162977706933,-0.00723122599991,0.0106764029938
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,76,76,0.000556442942243,-0.00655739282658,0.00746451348676
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,130,130,-0.000790958429891,-0.010652148194,0.00777172474842
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,49,49,0.00567472531121,-0.00119801845956,0.012753401372
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,mfe_3,3,CONTEXT_DEPENDENT,96,96,-0.000682951511383,-0.00799481026908,0.00660200571503
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,126,126,-0.000306872043852,-0.00929072745717,0.008771986062
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,51,51,0.00996199927861,0.00266797060862,0.0178027076628
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,90,90,0.00817483561228,0.0020524716463,0.0142179642265
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,104,104,-0.00768987275695,-0.0188107251765,0.00140840952052
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,37,37,-0.000979132062952,-0.0116686188997,0.011664091845
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,84,84,0.00370732060199,-0.00142693807562,0.00931718149617
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,121,121,0.000270601877142,-0.00841174938922,0.009789524222
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,36,36,-0.0030386312203,-0.0144255760775,0.00787053286846
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,76,76,0.00259845643149,-0.00316651394342,0.00780920542385
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,130,130,0.000248768796068,-0.00809863986656,0.00840539720861
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,49,49,0.00609049477043,-0.00301855042145,0.0165568507417
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,mae_3,3,POSITIVE_IS_CHIP_BETTER,96,96,0.00595148201889,0.000361937881965,0.011257657308
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,126,126,-0.00793650793651,-0.0793650793651,0.0555555555556
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,51,51,-0.0196078431373,-0.0588235294118,0
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,90,90,-0.0111111111111,-0.0444444444444,0
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,104,104,-0.0480769230769,-0.144471153846,0.0480769230769
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,37,37,-0.0810810810811,-0.189189189189,0
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,84,84,-0.0357142857143,-0.0833333333333,0
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,121,121,-0.0247933884298,-0.107438016529,0.0497933884298
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,36,36,0,-0.0833333333333,0.0833333333333
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,76,76,-0.0394736842105,-0.0921052631579,0
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,130,130,-0.0461538461538,-0.123076923077,0.0309615384615
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,49,49,-0.0408163265306,-0.122448979592,0.0408163265306
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,cross_probability_3,3,NEGATIVE_IS_CHIP_BETTER,96,96,-0.0520833333333,-0.114583333333,0
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,126,126,0.00793650793651,-0.150793650794,0.190476190476
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,51,51,0.0392156862745,0,0.117647058824
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,90,90,0.0333333333333,0,0.1
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,104,104,0.0673076923077,-0.153846153846,0.326923076923
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,37,37,0.189189189189,0,0.405405405405
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,84,84,0.0714285714286,0,0.166666666667
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,121,121,-0.00826446280992,-0.214876033058,0.198347107438
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,36,36,0.0277777777778,-0.166666666667,0.195833333333
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,76,76,0.0657894736842,0,0.144736842105
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,130,130,0.0923076923077,-0.107692307692,0.292307692308
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,49,49,0.0612244897959,-0.122448979592,0.244897959184
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,time_to_cross_3,3,CONTEXT_DEPENDENT,96,96,0.125,0.0309895833333,0.229166666667
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,126,126,-0.0238095238095,-0.182738095238,0.166666666667
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,51,51,-0.0980392156863,-0.235294117647,0
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,90,90,-0.0333333333333,-0.0777777777778,0.0111111111111
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,104,104,-0.125,-0.375240384615,0.163701923077
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,37,37,-0.0810810810811,-0.379054054054,0.162162162162
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,84,84,-0.0714285714286,-0.130952380952,-0.0238095238095
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,121,121,0,-0.206611570248,0.198553719008
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,36,36,-0.0277777777778,-0.25,0.166666666667
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,76,76,-0.118421052632,-0.25,-0.0263157894737
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,130,130,-0.0923076923077,-0.276923076923,0.0846153846154
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,49,49,-0.122448979592,-0.387755102041,0.0821428571429
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,sessions_beyond_3,3,NEGATIVE_IS_CHIP_BETTER,96,96,-0.114583333333,-0.239583333333,-0.0104166666667
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,124,124,0.00610579043552,-0.00746438537785,0.0209194467583
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,50,50,0.0175660511342,0.00785522892079,0.0290604487514
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,87,87,0.0169059195827,-0.000438582164531,0.0320888767108
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,103,103,-0.00365313386138,-0.018410420432,0.015223080056
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,36,36,0.00772825662903,-0.0133942729855,0.0306918040387
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,84,84,0.00739856709935,-0.0049759295395,0.0204422913231
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,120,120,0.0197728620126,0.00607001437948,0.0348471967218
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,35,35,0.0045353547072,-0.0168211817458,0.0230191564688
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,75,75,0.0170664159374,0.00557471799948,0.0279667846768
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,129,129,0.0143793776336,-0.000256965969311,0.0290831378314
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,47,47,0.0127910604022,-0.00157585283908,0.0273953715676
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,future_return_5,5,POSITIVE_IS_CHIP_BETTER,94,94,0.0112858519346,0.000280133680458,0.0217473371001
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,124,124,0.00228834424935,-0.0126049918326,0.0158158387776
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,50,50,0.0110150202634,0.00596159443964,0.0172590149514
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,87,87,0.00614323256695,-0.00601220160208,0.0187273663843
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,103,103,-0.0125570569538,-0.0300197199896,0.00189440860722
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,36,36,0.0051982173775,-0.00900210919848,0.0214477292842
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,84,84,-0.00281129517098,-0.0155660647929,0.00998737472764
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,120,120,0.0137343197836,0.00212483446963,0.0243288841519
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,35,35,0.00218521377169,-0.00916484230442,0.0158723061846
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,75,75,0.00696161105738,-0.000849579016916,0.0150697308364
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,129,129,0.00256315586166,-0.00902766196819,0.0148241560022
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,47,47,0.00991481376008,-0.00140930530469,0.0221900904164
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,mfe_5,5,CONTEXT_DEPENDENT,94,94,0.00510841259379,-0.00357103070777,0.0151385349983
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,124,124,0.00217854357545,-0.0082064414742,0.0108930695579
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,50,50,0.011439956814,0.00259408518449,0.0214178831448
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,87,87,0.0121550597013,0.00444782895846,0.0206442753823
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,103,103,-0.00344710941774,-0.0136568391414,0.00717115385738
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,36,36,-0.000372238000428,-0.0148430396904,0.0125689391304
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,84,84,0.00645593508015,0.000396763925857,0.0129410475642
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,120,120,0.00592022317551,-0.00486449396423,0.0160897769862
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,35,35,-0.00386321021025,-0.0182757856621,0.00972190547762
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,75,75,0.00833563076513,0.00266632805324,0.0145616089408
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,129,129,0.00482591932502,-0.00573938213142,0.0135157633501
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,47,47,0.00405467161468,-0.00579299506509,0.0135681442203
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,mae_5,5,POSITIVE_IS_CHIP_BETTER,94,94,0.00853745019041,0.00282273983078,0.0150872866144
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,124,124,-0.00806451612903,-0.0808467741935,0.0725806451613
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,50,50,-0.02,-0.06,0
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,87,87,-0.0229885057471,-0.0574712643678,0
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,103,103,-0.0776699029126,-0.155582524272,0.00970873786408
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,36,36,-0.0555555555556,-0.138888888889,0
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,84,84,-0.0357142857143,-0.0833333333333,0
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,120,120,-0.0333333333333,-0.108333333333,0.0416666666667
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,35,35,-0.0285714285714,-0.115,0.0571428571429
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,75,75,-0.04,-0.0933333333333,0
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,129,129,-0.062015503876,-0.139728682171,0.015503875969
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,47,47,-0.0212765957447,-0.0851063829787,0.0425531914894
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,cross_probability_5,5,NEGATIVE_IS_CHIP_BETTER,94,94,-0.0531914893617,-0.106382978723,-0.0106382978723
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,124,124,0.0241935483871,-0.306451612903,0.298991935484
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,50,50,0.08,0,0.24
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,87,87,0.0804597701149,0,0.195689655172
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,103,103,0.203883495146,-0.252427184466,0.611650485437
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,36,36,0.305555555556,0,0.722916666667
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,84,84,0.142857142857,0,0.345535714286
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,120,120,0.0416666666667,-0.300208333333,0.433541666667
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,35,35,0.0857142857143,-0.228571428571,0.486428571429
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,75,75,0.146666666667,0,0.320333333333
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,129,129,0.209302325581,-0.147480620155,0.558139534884
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,48,48,0.145833333333,-0.188020833333,0.479166666667
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,time_to_cross_5,5,CONTEXT_DEPENDENT,94,94,0.234042553191,0.0425531914894,0.447074468085
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,124,124,-0.0725806451613,-0.290322580645,0.145766129032
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,50,50,-0.2,-0.4,-0.04
