model,split,distribution_shape,metric,horizon,N,independent_event_count,effect,ci_low,ci_high
DISPOSITION,validation,DOUBLE_PEAK,future_volume_ratio_40,40,711,389,1.37201405103,1.2823280743,1.47234715946
DISPOSITION,validation,SINGLE_DOMINANT,future_return_5,5,1232,466,0.0308691928659,0.0266610431306,0.034944954432
DISPOSITION,validation,SINGLE_DOMINANT,mfe_5,5,1232,466,0.0800090450334,0.0754614959361,0.0844840258864
DISPOSITION,validation,SINGLE_DOMINANT,mae_5,5,1232,466,-0.0231130202208,-0.0248646070185,-0.0215282039031
DISPOSITION,validation,SINGLE_DOMINANT,future_volatility_5,5,1232,466,0.0212775714724,0.0201634665689,0.0224379042952
DISPOSITION,validation,SINGLE_DOMINANT,future_volume_ratio_5,5,1232,466,1.30111484201,1.24610054948,1.35448189712
DISPOSITION,validation,SINGLE_DOMINANT,future_return_10,10,1232,466,0.0428702051233,0.0367321861951,0.0489070547013
DISPOSITION,validation,SINGLE_DOMINANT,mfe_10,10,1232,466,0.116044260984,0.10972664207,0.122496396013
DISPOSITION,validation,SINGLE_DOMINANT,mae_10,10,1232,466,-0.0401025912867,-0.0430896804981,-0.0376156213229
DISPOSITION,validation,SINGLE_DOMINANT,future_volatility_10,10,1232,466,0.0252761766482,0.024327346781,0.0263146774875
DISPOSITION,validation,SINGLE_DOMINANT,future_volume_ratio_10,10,1232,466,1.34342459425,1.28554205272,1.39660542762
DISPOSITION,validation,SINGLE_DOMINANT,future_return_20,20,1232,466,0.0178247856979,0.0094880537392,0.0257540179229
DISPOSITION,validation,SINGLE_DOMINANT,mfe_20,20,1232,466,0.145750506813,0.137885423732,0.154610771498
DISPOSITION,validation,SINGLE_DOMINANT,mae_20,20,1232,466,-0.0572910745145,-0.0611579630364,-0.0539253759269
DISPOSITION,validation,SINGLE_DOMINANT,future_volatility_20,20,1232,466,0.0260931742197,0.0252689980349,0.0269535563554
DISPOSITION,validation,SINGLE_DOMINANT,future_volume_ratio_20,20,1232,466,1.29528597154,1.22384655295,1.37567536345
DISPOSITION,validation,SINGLE_DOMINANT,future_return_40,40,1232,466,0.0454548351442,0.0329912097448,0.0590279380836
DISPOSITION,validation,SINGLE_DOMINANT,mfe_40,40,1232,466,0.228295914035,0.212170416424,0.246502540004
DISPOSITION,validation,SINGLE_DOMINANT,mae_40,40,1232,466,-0.0844573194622,-0.0901831680164,-0.0787454097124
DISPOSITION,validation,SINGLE_DOMINANT,future_volatility_40,40,1232,466,0.0269868304732,0.0262262486886,0.0278344418604
DISPOSITION,validation,SINGLE_DOMINANT,future_volume_ratio_40,40,1232,466,1.39171744245,1.29530998533,1.50900329559
ENSEMBLE,discovery,DOUBLE_PEAK,future_return_5,5,787,374,0.0232283295579,0.0181214151578,0.0295357916822
ENSEMBLE,discovery,DOUBLE_PEAK,mfe_5,5,787,374,0.0559572045717,0.0492984491739,0.0617853407675
ENSEMBLE,discovery,DOUBLE_PEAK,mae_5,5,787,374,-0.0426552199195,-0.0471411137726,-0.0381638370838
ENSEMBLE,discovery,DOUBLE_PEAK,future_volatility_5,5,787,374,0.0226342140755,0.0214786777799,0.023796237277
ENSEMBLE,discovery,DOUBLE_PEAK,future_volume_ratio_5,5,787,374,1.25591966619,1.19194384853,1.34255905813
ENSEMBLE,discovery,DOUBLE_PEAK,future_return_10,10,787,374,0.0121421855571,0.00636317558733,0.0194601903819
ENSEMBLE,discovery,DOUBLE_PEAK,mfe_10,10,787,374,0.0830806261757,0.0744477411229,0.0912363125647
ENSEMBLE,discovery,DOUBLE_PEAK,mae_10,10,787,374,-0.0558543303169,-0.0603501480691,-0.0515054942491
ENSEMBLE,discovery,DOUBLE_PEAK,future_volatility_10,10,787,374,0.0242679469948,0.0231941791635,0.0253974421372
ENSEMBLE,discovery,DOUBLE_PEAK,future_volume_ratio_10,10,787,374,1.21034729692,1.14778678928,1.26946618888
ENSEMBLE,discovery,DOUBLE_PEAK,future_return_20,20,787,374,-0.00924968478866,-0.0192175745483,0.00308343699187
ENSEMBLE,discovery,DOUBLE_PEAK,mfe_20,20,787,374,0.126462552721,0.11533312839,0.138392256766
ENSEMBLE,discovery,DOUBLE_PEAK,mae_20,20,787,374,-0.109562737403,-0.115196325497,-0.10367515184
ENSEMBLE,discovery,DOUBLE_PEAK,future_volatility_20,20,787,374,0.0287746889602,0.0276605192107,0.029871409492
ENSEMBLE,discovery,DOUBLE_PEAK,future_volume_ratio_20,20,787,374,1.29572885431,1.21849834487,1.37888569535
ENSEMBLE,discovery,DOUBLE_PEAK,future_return_40,40,786,373,0.0232079832747,0.00895524467557,0.0378913603116
ENSEMBLE,discovery,DOUBLE_PEAK,mfe_40,40,786,373,0.178421925563,0.161788428929,0.196471512923
ENSEMBLE,discovery,DOUBLE_PEAK,mae_40,40,786,373,-0.123700363227,-0.130576394154,-0.117119245842
ENSEMBLE,discovery,DOUBLE_PEAK,future_volatility_40,40,786,373,0.0281052030985,0.0270475263205,0.0291169298622
ENSEMBLE,discovery,DOUBLE_PEAK,future_volume_ratio_40,40,786,373,1.37764957721,1.28464558982,1.46443940676
ENSEMBLE,discovery,SINGLE_DOMINANT,future_return_5,5,1626,475,0.0230120863085,0.018977881673,0.0273798659918
ENSEMBLE,discovery,SINGLE_DOMINANT,mfe_5,5,1626,475,0.0534790430661,0.0487299620081,0.0589592390331
ENSEMBLE,discovery,SINGLE_DOMINANT,mae_5,5,1626,475,-0.0474590368136,-0.0501323167577,-0.0448310493911
ENSEMBLE,discovery,SINGLE_DOMINANT,future_volatility_5,5,1626,475,0.0234564267291,0.0226514207983,0.0242649937588
ENSEMBLE,discovery,SINGLE_DOMINANT,future_volume_ratio_5,5,1626,475,1.2400147403,1.20397748822,1.28291924682
ENSEMBLE,discovery,SINGLE_DOMINANT,future_return_10,10,1626,475,0.0113777625153,0.00670843471496,0.0174160059298
ENSEMBLE,discovery,SINGLE_DOMINANT,mfe_10,10,1626,475,0.0813009493435,0.0755366000657,0.0877791435105
ENSEMBLE,discovery,SINGLE_DOMINANT,mae_10,10,1626,475,-0.0596025734024,-0.0624989335964,-0.0569787665203
ENSEMBLE,discovery,SINGLE_DOMINANT,future_volatility_10,10,1626,475,0.024693799762,0.0237534454762,0.0254143231951
ENSEMBLE,discovery,SINGLE_DOMINANT,future_volume_ratio_10,10,1626,475,1.2041964336,1.15929507514,1.24847626371
ENSEMBLE,discovery,SINGLE_DOMINANT,future_return_20,20,1625,475,-0.0100897000251,-0.0210849282383,0.00458742889343
ENSEMBLE,discovery,SINGLE_DOMINANT,mfe_20,20,1625,475,0.127667995446,0.116361125174,0.144953408245
ENSEMBLE,discovery,SINGLE_DOMINANT,mae_20,20,1625,475,-0.115092787794,-0.119261020043,-0.110732983816
ENSEMBLE,discovery,SINGLE_DOMINANT,future_volatility_20,20,1625,475,0.0286993334279,0.0278726642079,0.0295608285662
ENSEMBLE,discovery,SINGLE_DOMINANT,future_volume_ratio_20,20,1625,475,1.24781303024,1.19939055516,1.29939723868
ENSEMBLE,discovery,SINGLE_DOMINANT,future_return_40,40,1624,475,0.0210184213118,0.0078381885353,0.0371133435924
ENSEMBLE,discovery,SINGLE_DOMINANT,mfe_40,40,1624,475,0.180186263218,0.164471913812,0.196580732458
ENSEMBLE,discovery,SINGLE_DOMINANT,mae_40,40,1624,475,-0.128553874519,-0.133792335339,-0.123752223352
ENSEMBLE,discovery,SINGLE_DOMINANT,future_volatility_40,40,1624,475,0.0280710512386,0.0273186992204,0.0288544530152
ENSEMBLE,discovery,SINGLE_DOMINANT,future_volume_ratio_40,40,1624,475,1.33696818695,1.26233539977,1.41818269755
ENSEMBLE,holdout,DOUBLE_PEAK,future_return_5,5,576,318,0.0141459769774,0.00812362637548,0.0211924588512
ENSEMBLE,holdout,DOUBLE_PEAK,mfe_5,5,576,318,0.0606516932626,0.0553166661109,0.0656905278033
ENSEMBLE,holdout,DOUBLE_PEAK,mae_5,5,576,318,-0.0300648678123,-0.0345688926363,-0.026009905569
ENSEMBLE,holdout,DOUBLE_PEAK,future_volatility_5,5,576,318,0.0220513642582,0.0208884503014,0.0232480936963
ENSEMBLE,holdout,DOUBLE_PEAK,future_volume_ratio_5,5,576,318,1.21247703727,1.14728824797,1.28191309062
ENSEMBLE,holdout,DOUBLE_PEAK,future_return_10,10,576,318,0.00427668071074,-0.0035583105046,0.0125923501215
ENSEMBLE,holdout,DOUBLE_PEAK,mfe_10,10,576,318,0.0818252856769,0.0742683196987,0.0896358788983
ENSEMBLE,holdout,DOUBLE_PEAK,mae_10,10,576,318,-0.0513130811016,-0.0570581330868,-0.0457605788344
ENSEMBLE,holdout,DOUBLE_PEAK,future_volatility_10,10,576,318,0.0236302018499,0.0224920045155,0.0248185826637
ENSEMBLE,holdout,DOUBLE_PEAK,future_volume_ratio_10,10,576,318,1.20893097275,1.14883414123,1.27842996501
ENSEMBLE,holdout,DOUBLE_PEAK,future_return_20,20,576,318,0.000999880051934,-0.0136952775668,0.0187138089032
ENSEMBLE,holdout,DOUBLE_PEAK,mfe_20,20,576,318,0.115709536462,0.104224458004,0.1301974701
ENSEMBLE,holdout,DOUBLE_PEAK,mae_20,20,576,318,-0.0796790382571,-0.087571424346,-0.0728861538392
ENSEMBLE,holdout,DOUBLE_PEAK,future_volatility_20,20,576,318,0.0244802013638,0.0235928451395,0.025564418461
ENSEMBLE,holdout,DOUBLE_PEAK,future_volume_ratio_20,20,576,318,1.2893613006,1.19970504543,1.38234216098
ENSEMBLE,holdout,DOUBLE_PEAK,future_return_40,40,575,317,0.0189751088849,0.00276635307545,0.0371373960994
ENSEMBLE,holdout,DOUBLE_PEAK,mfe_40,40,575,317,0.174540110733,0.156114137707,0.19587091048
ENSEMBLE,holdout,DOUBLE_PEAK,mae_40,40,575,317,-0.109099205789,-0.117518131656,-0.100319540082
ENSEMBLE,holdout,DOUBLE_PEAK,future_volatility_40,40,575,317,0.0260584185352,0.0251510355397,0.0272018845692
ENSEMBLE,holdout,DOUBLE_PEAK,future_volume_ratio_40,40,575,317,1.39947526869,1.29891989238,1.51173894901
ENSEMBLE,holdout,SINGLE_DOMINANT,future_return_5,5,1359,467,0.0105322447155,0.00700042226443,0.0141289539213
ENSEMBLE,holdout,SINGLE_DOMINANT,mfe_5,5,1359,467,0.0589806886848,0.0557006669974,0.0623902976898
ENSEMBLE,holdout,SINGLE_DOMINANT,mae_5,5,1359,467,-0.028359623327,-0.0307213173721,-0.025912657964
ENSEMBLE,holdout,SINGLE_DOMINANT,future_volatility_5,5,1359,467,0.0216856481982,0.0208237005553,0.0225913307755
ENSEMBLE,holdout,SINGLE_DOMINANT,future_volume_ratio_5,5,1359,467,1.30027331993,1.18152525467,1.51738046856
ENSEMBLE,holdout,SINGLE_DOMINANT,future_return_10,10,1359,467,-0.00391290050118,-0.00839667511755,0.00109426706669
ENSEMBLE,holdout,SINGLE_DOMINANT,mfe_10,10,1359,467,0.0760118551214,0.0717999288716,0.0803498587496
ENSEMBLE,holdout,SINGLE_DOMINANT,mae_10,10,1359,467,-0.0522501200611,-0.0562226750564,-0.0486578577011
ENSEMBLE,holdout,SINGLE_DOMINANT,future_volatility_10,10,1359,467,0.0223186293198,0.0215379935065,0.0231338463344
ENSEMBLE,holdout,SINGLE_DOMINANT,future_volume_ratio_10,10,1359,467,1.25877670536,1.15603934546,1.40916981417
ENSEMBLE,holdout,SINGLE_DOMINANT,future_return_20,20,1358,466,-0.00718926223257,-0.0151838555868,0.00161196924895
ENSEMBLE,holdout,SINGLE_DOMINANT,mfe_20,20,1358,466,0.107721621188,0.0997821888777,0.115707106227
ENSEMBLE,holdout,SINGLE_DOMINANT,mae_20,20,1358,466,-0.0831380004353,-0.0873809352722,-0.0793065953082
ENSEMBLE,holdout,SINGLE_DOMINANT,future_volatility_20,20,1358,466,0.0234766629273,0.0226885310847,0.0242197292049
ENSEMBLE,holdout,SINGLE_DOMINANT,future_volume_ratio_20,20,1358,466,1.2512291214,1.19184354178,1.30666127489
ENSEMBLE,holdout,SINGLE_DOMINANT,future_return_40,40,1358,466,0.0114470469449,-0.00218940104343,0.0237969618459
ENSEMBLE,holdout,SINGLE_DOMINANT,mfe_40,40,1358,466,0.165647393778,0.153022512877,0.181556209238
ENSEMBLE,holdout,SINGLE_DOMINANT,mae_40,40,1358,466,-0.11434456399,-0.120391730983,-0.107970331399
ENSEMBLE,holdout,SINGLE_DOMINANT,future_volatility_40,40,1358,466,0.0250117797567,0.0241831283132,0.0257978942274
ENSEMBLE,holdout,SINGLE_DOMINANT,future_volume_ratio_40,40,1358,466,1.38245315298,1.31629777331,1.46212599878
ENSEMBLE,validation,DOUBLE_PEAK,future_return_5,5,648,370,0.0272466953761,0.0212178402357,0.0342910411146
ENSEMBLE,validation,DOUBLE_PEAK,mfe_5,5,648,370,0.0800689667414,0.0744468385545,0.0865965710759
ENSEMBLE,validation,DOUBLE_PEAK,mae_5,5,648,370,-0.0266982054012,-0.0294465756531,-0.0237520318956
ENSEMBLE,validation,DOUBLE_PEAK,future_volatility_5,5,648,370,0.0213665615763,0.0202072541806,0.0226275226649
ENSEMBLE,validation,DOUBLE_PEAK,future_volume_ratio_5,5,648,370,1.29466838111,1.21886056735,1.38466621823
ENSEMBLE,validation,DOUBLE_PEAK,future_return_10,10,648,370,0.0376112722836,0.0275283632981,0.0491493049259
ENSEMBLE,validation,DOUBLE_PEAK,mfe_10,10,648,370,0.113826616473,0.103020653463,0.123981425542
ENSEMBLE,validation,DOUBLE_PEAK,mae_10,10,648,370,-0.0457441794042,-0.050455615666,-0.0413131719506
ENSEMBLE,validation,DOUBLE_PEAK,future_volatility_10,10,648,370,0.0245775502001,0.0233881984185,0.0258605813818
ENSEMBLE,validation,DOUBLE_PEAK,future_volume_ratio_10,10,648,370,1.31970025622,1.24707186578,1.41403429526
ENSEMBLE,validation,DOUBLE_PEAK,future_return_20,20,648,370,0.012761608852,0.00177967281025,0.0247341572273
ENSEMBLE,validation,DOUBLE_PEAK,mfe_20,20,648,370,0.138075267192,0.126518887033,0.151059185748
ENSEMBLE,validation,DOUBLE_PEAK,mae_20,20,648,370,-0.0639661792168,-0.0700946545652,-0.0580121486609
ENSEMBLE,validation,DOUBLE_PEAK,future_volatility_20,20,648,370,0.0261769878898,0.0251433940792,0.0273113270473
ENSEMBLE,validation,DOUBLE_PEAK,future_volume_ratio_20,20,648,370,1.21139387599,1.1375897696,1.28780856442
ENSEMBLE,validation,DOUBLE_PEAK,future_return_40,40,648,370,0.0318357515432,0.0147232508123,0.0498409771053
ENSEMBLE,validation,DOUBLE_PEAK,mfe_40,40,648,370,0.216423885096,0.200209771241,0.235028256722
ENSEMBLE,validation,DOUBLE_PEAK,mae_40,40,648,370,-0.0902762450551,-0.0983262218237,-0.0824254608311
ENSEMBLE,validation,DOUBLE_PEAK,future_volatility_40,40,648,370,0.0268437520617,0.0260200835028,0.0277150829315
ENSEMBLE,validation,DOUBLE_PEAK,future_volume_ratio_40,40,648,370,1.32552048452,1.23192987259,1.41510337703
ENSEMBLE,validation,SINGLE_DOMINANT,future_return_5,5,1290,476,0.0319833135155,0.0278922254152,0.0353134899503
ENSEMBLE,validation,SINGLE_DOMINANT,mfe_5,5,1290,476,0.0802427920645,0.0757448143748,0.0841968594164
ENSEMBLE,validation,SINGLE_DOMINANT,mae_5,5,1290,476,-0.022845078325,-0.024602591199,-0.0212610978322
ENSEMBLE,validation,SINGLE_DOMINANT,future_volatility_5,5,1290,476,0.0214139004835,0.0204464115985,0.0224885494847
ENSEMBLE,validation,SINGLE_DOMINANT,future_volume_ratio_5,5,1290,476,1.30402763928,1.25289549985,1.35242336714
ENSEMBLE,validation,SINGLE_DOMINANT,future_return_10,10,1290,476,0.0446620297766,0.0385443443185,0.0508582946388
ENSEMBLE,validation,SINGLE_DOMINANT,mfe_10,10,1290,476,0.116631645416,0.110501530726,0.122939273942
ENSEMBLE,validation,SINGLE_DOMINANT,mae_10,10,1290,476,-0.0393950076504,-0.0416539968496,-0.0370051722151
ENSEMBLE,validation,SINGLE_DOMINANT,future_volatility_10,10,1290,476,0.0252576270778,0.0243011294234,0.0260986348321
ENSEMBLE,validation,SINGLE_DOMINANT,future_volume_ratio_10,10,1290,476,1.35919376689,1.3105182662,1.41173336793
ENSEMBLE,validation,SINGLE_DOMINANT,future_return_20,20,1290,476,0.021465298465,0.0152846799485,0.0294226183209
ENSEMBLE,validation,SINGLE_DOMINANT,mfe_20,20,1290,476,0.147366386034,0.140218058938,0.155830290533
ENSEMBLE,validation,SINGLE_DOMINANT,mae_20,20,1290,476,-0.0551173318155,-0.0583708516688,-0.0521983743303
ENSEMBLE,validation,SINGLE_DOMINANT,future_volatility_20,20,1290,476,0.0260784931309,0.0252764304455,0.0270104460025
ENSEMBLE,validation,SINGLE_DOMINANT,future_volume_ratio_20,20,1290,476,1.30128418065,1.24064838508,1.36076271121
ENSEMBLE,validation,SINGLE_DOMINANT,future_return_40,40,1290,476,0.0482905168456,0.0367200682269,0.0614771137462
ENSEMBLE,validation,SINGLE_DOMINANT,mfe_40,40,1290,476,0.230980363739,0.216829022927,0.245499878745
ENSEMBLE,validation,SINGLE_DOMINANT,mae_40,40,1290,476,-0.0821024348272,-0.0874962673229,-0.0768987946699
ENSEMBLE,validation,SINGLE_DOMINANT,future_volatility_40,40,1290,476,0.0270476666664,0.0263168467853,0.0278798324088
ENSEMBLE,validation,SINGLE_DOMINANT,future_volume_ratio_40,40,1290,476,1.39355292396,1.31366943908,1.46846574621
UNIFORM,discovery,DOUBLE_PEAK,future_return_5,5,828,389,0.0220610521453,0.0168330554419,0.0278617477662
UNIFORM,discovery,DOUBLE_PEAK,mfe_5,5,828,389,0.0550735080649,0.0484725906745,0.0612126312306
UNIFORM,discovery,DOUBLE_PEAK,mae_5,5,828,389,-0.0409316668804,-0.0453352493828,-0.0368139225522
UNIFORM,discovery,DOUBLE_PEAK,future_volatility_5,5,828,389,0.0224261628873,0.021398249273,0.0235168151884
UNIFORM,discovery,DOUBLE_PEAK,future_volume_ratio_5,5,828,389,1.2334736406,1.15651379235,1.33737779109
UNIFORM,discovery,DOUBLE_PEAK,future_return_10,10,828,389,0.0127621022658,0.00689033984989,0.0189022288239
UNIFORM,discovery,DOUBLE_PEAK,mfe_10,10,828,389,0.0821183246484,0.0746960875914,0.0893186230663
UNIFORM,discovery,DOUBLE_PEAK,mae_10,10,828,389,-0.0535434145295,-0.0582493198709,-0.0493286772855
UNIFORM,discovery,DOUBLE_PEAK,future_volatility_10,10,828,389,0.0244502133763,0.0232444385956,0.0255634966648
UNIFORM,discovery,DOUBLE_PEAK,future_volume_ratio_10,10,828,389,1.19430119012,1.1310014805,1.26866425259
UNIFORM,discovery,DOUBLE_PEAK,future_return_20,20,827,388,-0.00875584523817,-0.018053193706,0.00252015459598
UNIFORM,discovery,DOUBLE_PEAK,mfe_20,20,827,388,0.123109639819,0.112330334764,0.132862826629
UNIFORM,discovery,DOUBLE_PEAK,mae_20,20,827,388,-0.107522128636,-0.113270380469,-0.10196294247
UNIFORM,discovery,DOUBLE_PEAK,future_volatility_20,20,827,388,0.0290292994465,0.0280203467864,0.0299196766445
UNIFORM,discovery,DOUBLE_PEAK,future_volume_ratio_20,20,827,388,1.27479220167,1.19056512872,1.35966206045
UNIFORM,discovery,DOUBLE_PEAK,future_return_40,40,825,387,0.0265771062957,0.0137478694297,0.0397114877047
UNIFORM,discovery,DOUBLE_PEAK,mfe_40,40,825,387,0.177437112738,0.163125249971,0.194057204581
UNIFORM,discovery,DOUBLE_PEAK,mae_40,40,825,387,-0.122663924939,-0.13041001996,-0.116163499977
UNIFORM,discovery,DOUBLE_PEAK,future_volatility_40,40,825,387,0.0283603354492,0.0273390090741,0.0293223971972
UNIFORM,discovery,DOUBLE_PEAK,future_volume_ratio_40,40,825,387,1.35696335711,1.27346953577,1.44062927942
UNIFORM,discovery,SINGLE_DOMINANT,future_return_5,5,1602,476,0.0253620302954,0.0216848848824,0.0301758311965
UNIFORM,discovery,SINGLE_DOMINANT,mfe_5,5,1602,476,0.0553087748425,0.0504790319571,0.0604278459874
UNIFORM,discovery,SINGLE_DOMINANT,mae_5,5,1602,476,-0.0460756138517,-0.0483164746646,-0.0436327178167
UNIFORM,discovery,SINGLE_DOMINANT,future_volatility_5,5,1602,476,0.0232761004954,0.0224953043244,0.0241552097631
UNIFORM,discovery,SINGLE_DOMINANT,future_volume_ratio_5,5,1602,476,1.2527664408,1.21103289838,1.29477973242
UNIFORM,discovery,SINGLE_DOMINANT,future_return_10,10,1602,476,0.0118997275901,0.00724728458408,0.0176588868005
UNIFORM,discovery,SINGLE_DOMINANT,mfe_10,10,1602,476,0.0833840387571,0.0768231135794,0.0899041948764
UNIFORM,discovery,SINGLE_DOMINANT,mae_10,10,1602,476,-0.0589070939591,-0.0614452550127,-0.0560474047728
UNIFORM,discovery,SINGLE_DOMINANT,future_volatility_10,10,1602,476,0.024673584556,0.0237747596574,0.0254825427317
UNIFORM,discovery,SINGLE_DOMINANT,future_volume_ratio_10,10,1602,476,1.22091959226,1.1774605631,1.2719755752
UNIFORM,discovery,SINGLE_DOMINANT,future_return_20,20,1602,476,-0.0121488022703,-0.0233396957579,0.00226326614351
UNIFORM,discovery,SINGLE_DOMINANT,mfe_20,20,1602,476,0.129577730816,0.116732292811,0.144253153203
UNIFORM,discovery,SINGLE_DOMINANT,mae_20,20,1602,476,-0.115768336286,-0.11999097088,-0.111811895975
UNIFORM,discovery,SINGLE_DOMINANT,future_volatility_20,20,1602,476,0.0285137478521,0.0277701838576,0.0294084028661
UNIFORM,discovery,SINGLE_DOMINANT,future_volume_ratio_20,20,1602,476,1.25322673587,1.20349792376,1.30732787542
UNIFORM,discovery,SINGLE_DOMINANT,future_return_40,40,1601,476,0.0191115324369,0.00587267425213,0.0346787251317
UNIFORM,discovery,SINGLE_DOMINANT,mfe_40,40,1601,476,0.181025531039,0.165391859968,0.19928647898
UNIFORM,discovery,SINGLE_DOMINANT,mae_40,40,1601,476,-0.128687867018,-0.134303644708,-0.123925534925
UNIFORM,discovery,SINGLE_DOMINANT,future_volatility_40,40,1601,476,0.0279210906802,0.0271698845629,0.0286404570186
UNIFORM,discovery,SINGLE_DOMINANT,future_volume_ratio_40,40,1601,476,1.34114459097,1.27635400657,1.42644841587
UNIFORM,holdout,DOUBLE_PEAK,future_return_5,5,630,323,0.0140584164027,0.00791993935185,0.0193691906362
UNIFORM,holdout,DOUBLE_PEAK,mfe_5,5,630,323,0.0612250812167,0.0564167881118,0.0658567199876
UNIFORM,holdout,DOUBLE_PEAK,mae_5,5,630,323,-0.029744935857,-0.0338172252896,-0.0256800285392
UNIFORM,holdout,DOUBLE_PEAK,future_volatility_5,5,630,323,0.0221529919534,0.021052095914,0.0231515011429
UNIFORM,holdout,DOUBLE_PEAK,future_volume_ratio_5,5,630,323,1.21250630845,1.15117099638,1.28050123458
UNIFORM,holdout,DOUBLE_PEAK,future_return_10,10,630,323,0.00229259466041,-0.00550537553625,0.0101301835599
UNIFORM,holdout,DOUBLE_PEAK,mfe_10,10,630,323,0.0804278141081,0.0736405498527,0.087549870776
UNIFORM,holdout,DOUBLE_PEAK,mae_10,10,630,323,-0.0524124434647,-0.0585814479976,-0.0474082552177
UNIFORM,holdout,DOUBLE_PEAK,future_volatility_10,10,630,323,0.0236292950364,0.022487562633,0.0247738686962
UNIFORM,holdout,DOUBLE_PEAK,future_volume_ratio_10,10,630,323,1.204262089,1.13508176834,1.27022246217
UNIFORM,holdout,DOUBLE_PEAK,future_return_20,20,630,323,-0.00377364565258,-0.0197399942496,0.0118230397543
UNIFORM,holdout,DOUBLE_PEAK,mfe_20,20,630,323,0.112448002044,0.101440564736,0.126055798524
UNIFORM,holdout,DOUBLE_PEAK,mae_20,20,630,323,-0.0828598258591,-0.0912061264677,-0.075254566931
UNIFORM,holdout,DOUBLE_PEAK,future_volatility_20,20,630,323,0.0244990213123,0.0235216326646,0.0253920773327
UNIFORM,holdout,DOUBLE_PEAK,future_volume_ratio_20,20,630,323,1.27538056758,1.19118845576,1.38988645694
UNIFORM,holdout,DOUBLE_PEAK,future_return_40,40,629,322,0.0131456717762,-0.00146297661337,0.0271208418986
UNIFORM,holdout,DOUBLE_PEAK,mfe_40,40,629,322,0.170794653253,0.153841047297,0.18764564809
UNIFORM,holdout,DOUBLE_PEAK,mae_40,40,629,322,-0.112796446582,-0.122504034913,-0.104586950401
UNIFORM,holdout,DOUBLE_PEAK,future_volatility_40,40,629,322,0.0262409761495,0.0252773172564,0.0272295508632
UNIFORM,holdout,DOUBLE_PEAK,future_volume_ratio_40,40,629,322,1.38540604107,1.28720787959,1.49512298356
UNIFORM,holdout,SINGLE_DOMINANT,future_return_5,5,1308,456,0.0113279135548,0.00759864696003,0.0147503696049
UNIFORM,holdout,SINGLE_DOMINANT,mfe_5,5,1308,456,0.0592861446668,0.0559800257907,0.0629296694509
UNIFORM,holdout,SINGLE_DOMINANT,mae_5,5,1308,456,-0.0283932829998,-0.0308007017952,-0.0262831948071
UNIFORM,holdout,SINGLE_DOMINANT,future_volatility_5,5,1308,456,0.0220705449718,0.0211704560745,0.0230245985757
UNIFORM,holdout,SINGLE_DOMINANT,future_volume_ratio_5,5,1308,456,1.30858068078,1.18521295458,1.58044294815
UNIFORM,holdout,SINGLE_DOMINANT,future_return_10,10,1308,456,-0.0010504828564,-0.00611269888995,0.0038689751177
UNIFORM,holdout,SINGLE_DOMINANT,mfe_10,10,1308,456,0.0781329960014,0.0734651821102,0.0829904456903
UNIFORM,holdout,SINGLE_DOMINANT,mae_10,10,1308,456,-0.0516479517209,-0.0545145040501,-0.0482067315243
UNIFORM,holdout,SINGLE_DOMINANT,future_volatility_10,10,1308,456,0.0225861031894,0.021811011027,0.0234707225579
UNIFORM,holdout,SINGLE_DOMINANT,future_volume_ratio_10,10,1308,456,1.2698552014,1.17200718898,1.42715863308
UNIFORM,holdout,SINGLE_DOMINANT,future_return_20,20,1307,455,-0.00395219692821,-0.0123887063117,0.00515277509908
UNIFORM,holdout,SINGLE_DOMINANT,mfe_20,20,1307,455,0.110807211603,0.102595499947,0.119454182295
UNIFORM,holdout,SINGLE_DOMINANT,mae_20,20,1307,455,-0.0810657339855,-0.0851334908523,-0.0767524362144
UNIFORM,holdout,SINGLE_DOMINANT,future_volatility_20,20,1307,455,0.0236125983194,0.0228200037921,0.0244398768558
UNIFORM,holdout,SINGLE_DOMINANT,future_volume_ratio_20,20,1307,455,1.25811712022,1.20334206402,1.30953767772
UNIFORM,holdout,SINGLE_DOMINANT,future_return_40,40,1307,455,0.0112781649248,-0.00061546862074,0.0250665716142
UNIFORM,holdout,SINGLE_DOMINANT,mfe_40,40,1307,455,0.167678642593,0.155071524675,0.182198702981
UNIFORM,holdout,SINGLE_DOMINANT,mae_40,40,1307,455,-0.113026498256,-0.119375450372,-0.106847091438
UNIFORM,holdout,SINGLE_DOMINANT,future_volatility_40,40,1307,455,0.0250764061829,0.0241932058095,0.0258562832458
UNIFORM,holdout,SINGLE_DOMINANT,future_volume_ratio_40,40,1307,455,1.38194287124,1.31312052136,1.46322707293
UNIFORM,validation,DOUBLE_PEAK,future_return_5,5,686,378,0.0331940746089,0.0265302535178,0.0399705722171
UNIFORM,validation,DOUBLE_PEAK,mfe_5,5,686,378,0.0853586290474,0.0786046529455,0.0925871244786
UNIFORM,validation,DOUBLE_PEAK,mae_5,5,686,378,-0.0254507089729,-0.0283735627479,-0.0227135066635
UNIFORM,validation,DOUBLE_PEAK,future_volatility_5,5,686,378,0.0217489852842,0.020609114859,0.0230041049909
UNIFORM,validation,DOUBLE_PEAK,future_volume_ratio_5,5,686,378,1.319130112,1.22749149362,1.41463210022
