model,split,side,strength_feature,outcome,N,independent_event_count,low_bin_mean,high_bin_mean,high_minus_low,spearman_bin_mean,directionally_coherent_step_fraction
ACTIVE_STICKY,discovery,RESISTANCE,peak_age,future_return_5,2972,1661,0.00963822336785,-0.00517630852871,-0.0148145318966,-0.9,0.75
ACTIVE_STICKY,discovery,RESISTANCE,peak_age,mae_10,2859,1618,-0.0822100238254,-0.0926881441273,-0.0104781203019,-0.4,0.75
ACTIVE_STICKY,discovery,SUPPORT,peak_age,reaction_probability,1669,1053,0.465608465608,0.334572490706,-0.131035974902,-0.9,0.25
ACTIVE_STICKY,discovery,SUPPORT,peak_age,cross_probability_10,1631,1039,0.455525606469,0.315789473684,-0.139736132785,-0.8,0.5
ACTIVE_STICKY,discovery,SUPPORT,peak_age,future_return_5,1658,1050,0.0129297562375,0.0223242518691,0.00939449563164,0.6,0.5
ACTIVE_STICKY,discovery,SUPPORT,peak_age,mae_10,1631,1039,-0.0795540039404,-0.0675488735022,0.0120051304382,0.6,0.5
ACTIVE_STICKY,holdout,RESISTANCE,peak_age,reaction_probability,2018,1235,0.4453125,0.388601036269,-0.0567114637306,-0.5,0.5
ACTIVE_STICKY,holdout,RESISTANCE,peak_age,cross_probability_10,1883,1187,0.368279569892,0.112994350282,-0.25528521961,-1,1
ACTIVE_STICKY,holdout,RESISTANCE,peak_age,future_return_5,1994,1228,-0.0143874830049,-0.0090440474703,0.00534343553459,0.7,0.25
ACTIVE_STICKY,holdout,RESISTANCE,peak_age,mae_10,1883,1187,-0.0816467115667,-0.0591502270629,0.0224964845038,1,0
ACTIVE_STICKY,holdout,SUPPORT,peak_age,reaction_probability,1069,745,0.405172413793,0.42,0.0148275862069,0.8,0.5
ACTIVE_STICKY,holdout,SUPPORT,peak_age,cross_probability_10,1025,723,0.420353982301,0.0836820083682,-0.336671973933,-1,1
ACTIVE_STICKY,holdout,SUPPORT,peak_age,future_return_5,1063,742,-0.0193749649357,0.00970905120109,0.0290840161368,1,1
ACTIVE_STICKY,holdout,SUPPORT,peak_age,mae_10,1025,723,-0.0834160229948,-0.0460490210574,0.0373670019375,1,1
ACTIVE_STICKY,validation,RESISTANCE,peak_age,reaction_probability,2303,1241,0.362831858407,0.401015228426,0.0381833700193,-0.2,0.5
ACTIVE_STICKY,validation,RESISTANCE,peak_age,cross_probability_10,2256,1231,0.519287833828,0.32637075718,-0.192917076648,-1,1
ACTIVE_STICKY,validation,RESISTANCE,peak_age,future_return_5,2288,1239,0.0146855265399,0.0215532410054,0.00686771446553,0.8,0.5
ACTIVE_STICKY,validation,RESISTANCE,peak_age,mae_10,2256,1231,-0.0627936998499,-0.0564689180758,0.00632478177407,0.7,0.25
ACTIVE_STICKY,validation,SUPPORT,peak_age,reaction_probability,1277,814,0.516556291391,0.443708609272,-0.0728476821192,-0.3,0.5
ACTIVE_STICKY,validation,SUPPORT,peak_age,cross_probability_10,1207,786,0.336734693878,0.056338028169,-0.280396665709,-1,1
ACTIVE_STICKY,validation,SUPPORT,peak_age,future_return_5,1259,807,-0.00242417432614,0.00765243484896,0.0100766091751,0.6,0.5
ACTIVE_STICKY,validation,SUPPORT,peak_age,mae_10,1207,786,-0.0708922593906,-0.0487566139119,0.0221356454787,0.9,0.75
DISPOSITION,discovery,RESISTANCE,peak_age,reaction_probability,3254,1727,0.380617977528,0.505617977528,0.125,1,1
DISPOSITION,discovery,RESISTANCE,peak_age,cross_probability_10,3095,1674,0.445086705202,0.244444444444,-0.200642260758,-0.9,0.75
DISPOSITION,discovery,RESISTANCE,peak_age,future_return_5,3215,1715,0.00476617620485,0.00117150685429,-0.00359466935056,-0.3,0.5
DISPOSITION,discovery,RESISTANCE,peak_age,mae_10,3095,1674,-0.0833034622374,-0.0886926249591,-0.0053891627217,-0.1,0.5
DISPOSITION,discovery,SUPPORT,peak_age,reaction_probability,1626,994,0.441095890411,0.408888888889,-0.0322070015221,-0.7,0.25
DISPOSITION,discovery,SUPPORT,peak_age,cross_probability_10,1587,982,0.477653631285,0.287671232877,-0.189982398408,-0.7,0.75
DISPOSITION,discovery,SUPPORT,peak_age,future_return_5,1612,991,0.0138308192963,0.0193926288522,0.00556180955593,0.8,0.5
DISPOSITION,discovery,SUPPORT,peak_age,mae_10,1587,982,-0.0788952928858,-0.0678642065124,0.0110310863735,0.7,0.75
DISPOSITION,holdout,RESISTANCE,peak_age,reaction_probability,2283,1300,0.414634146341,0.42600896861,0.0113748222684,0.3,0.5
DISPOSITION,holdout,RESISTANCE,peak_age,cross_probability_10,2116,1251,0.411616161616,0.2,-0.211616161616,-1,1
DISPOSITION,holdout,RESISTANCE,peak_age,future_return_5,2247,1290,-0.00969721759691,-0.00620106447392,0.00349615312299,0.5,0.5
DISPOSITION,holdout,RESISTANCE,peak_age,mae_10,2116,1251,-0.0787524094348,-0.0650322230522,0.0137201863826,0.9,0.25
DISPOSITION,holdout,SUPPORT,peak_age,reaction_probability,1003,661,0.397540983607,0.395604395604,-0.00193658800216,0,0.5
DISPOSITION,holdout,SUPPORT,peak_age,cross_probability_10,957,641,0.514644351464,0.125,-0.389644351464,-0.9,0.75
DISPOSITION,holdout,SUPPORT,peak_age,future_return_5,997,659,-0.0213911279572,0.00209234409748,0.0234834720546,0.9,0.75
DISPOSITION,holdout,SUPPORT,peak_age,mae_10,957,641,-0.0857617797117,-0.048454518145,0.0373072615667,1,1
DISPOSITION,validation,RESISTANCE,peak_age,reaction_probability,2584,1290,0.360563380282,0.416666666667,0.056103286385,0.3,0.5
DISPOSITION,validation,RESISTANCE,peak_age,cross_probability_10,2521,1281,0.517142857143,0.342342342342,-0.174800514801,-0.9,0.75
DISPOSITION,validation,RESISTANCE,peak_age,future_return_5,2563,1288,0.0197933164915,0.0125999524267,-0.0071933640648,0,0.5
DISPOSITION,validation,RESISTANCE,peak_age,mae_10,2521,1281,-0.0635567703938,-0.0597606134365,0.00379615695735,0.7,0.25
DISPOSITION,validation,SUPPORT,peak_age,reaction_probability,1345,796,0.501483679525,0.442424242424,-0.059059437101,-0.6,0.5
DISPOSITION,validation,SUPPORT,peak_age,cross_probability_10,1284,769,0.370820668693,0.0897435897436,-0.281077078949,-0.9,0.75
DISPOSITION,validation,SUPPORT,peak_age,future_return_5,1330,789,-0.00201923624895,0.0087296189919,0.0107488552409,0.8,0.5
DISPOSITION,validation,SUPPORT,peak_age,mae_10,1284,769,-0.0720769152598,-0.0472335934468,0.0248433218131,0.9,0.75
ENSEMBLE,discovery,RESISTANCE,peak_age,reaction_probability,2558,1551,0.38003502627,0.522167487685,0.142132461415,1,1
ENSEMBLE,discovery,RESISTANCE,peak_age,cross_probability_10,2430,1496,0.425760286225,0.308108108108,-0.117652178117,-0.7,0.75
ENSEMBLE,discovery,RESISTANCE,peak_age,future_return_5,2527,1542,0.0100350010286,0.00627786302214,-0.00375713800646,-0.4,0.75
ENSEMBLE,discovery,RESISTANCE,peak_age,mae_10,2430,1496,-0.0809453392336,-0.0860539330193,-0.00510859378568,-0.7,0.75
ENSEMBLE,discovery,SUPPORT,peak_age,reaction_probability,1256,852,0.43949044586,0.361111111111,-0.0783793347488,-0.6,0.5
ENSEMBLE,discovery,SUPPORT,peak_age,cross_probability_10,1229,839,0.466019417476,0.292134831461,-0.173884586015,-0.7,0.75
ENSEMBLE,discovery,SUPPORT,peak_age,future_return_5,1247,849,0.00480810177988,0.0269524245259,0.022144322746,0.6,0.5
ENSEMBLE,discovery,SUPPORT,peak_age,mae_10,1229,839,-0.0844326316124,-0.0645377299496,0.0198949016628,0.7,0.75
ENSEMBLE,holdout,RESISTANCE,peak_age,reaction_probability,1687,1111,0.405017921147,0.448648648649,0.0436307275017,0.5,0.5
ENSEMBLE,holdout,RESISTANCE,peak_age,cross_probability_10,1563,1055,0.372180451128,0.171779141104,-0.200401310024,-1,1
ENSEMBLE,holdout,RESISTANCE,peak_age,future_return_5,1663,1098,-0.00318129602866,-0.00656395618494,-0.00338266015627,-0.2,0.75
ENSEMBLE,holdout,RESISTANCE,peak_age,mae_10,1563,1055,-0.069676553775,-0.065216472539,0.0044600812359,0.8,0.5
ENSEMBLE,holdout,SUPPORT,peak_age,reaction_probability,725,545,0.40251572327,0.386363636364,-0.0161520869068,0.1,0.25
ENSEMBLE,holdout,SUPPORT,peak_age,cross_probability_10,695,529,0.455696202532,0.0894308943089,-0.366265308223,-1,1
ENSEMBLE,holdout,SUPPORT,peak_age,future_return_5,722,545,-0.0269773550169,0.000591773450514,0.0275691284675,1,1
ENSEMBLE,holdout,SUPPORT,peak_age,mae_10,695,529,-0.0907287615613,-0.0465304344833,0.044198327078,1,1
ENSEMBLE,validation,RESISTANCE,peak_age,reaction_probability,1885,1112,0.36641221374,0.350710900474,-0.0157013132665,-0.2,0.25
ENSEMBLE,validation,RESISTANCE,peak_age,cross_probability_10,1843,1102,0.445736434109,0.358024691358,-0.0877117427505,-0.9,0.75
ENSEMBLE,validation,RESISTANCE,peak_age,future_return_5,1870,1109,0.0126636380465,0.0229318049367,0.0102681668901,0.5,0.25
ENSEMBLE,validation,RESISTANCE,peak_age,mae_10,1843,1102,-0.0607953350092,-0.0555436143344,0.00525172067479,0.8,0.5
ENSEMBLE,validation,SUPPORT,peak_age,reaction_probability,1009,688,0.446808510638,0.475,0.0281914893617,0.3,0.5
ENSEMBLE,validation,SUPPORT,peak_age,cross_probability_10,962,660,0.35652173913,0.037037037037,-0.319484702093,-1,1
ENSEMBLE,validation,SUPPORT,peak_age,future_return_5,995,678,-0.0100442761344,0.0148147383035,0.0248590144379,0.9,0.75
ENSEMBLE,validation,SUPPORT,peak_age,mae_10,962,660,-0.0747820246909,-0.0386177330466,0.0361642916443,1,1
UNIFORM,discovery,RESISTANCE,peak_age,reaction_probability,3147,1703,0.387267904509,0.473180076628,0.0859121721191,1,1
UNIFORM,discovery,RESISTANCE,peak_age,cross_probability_10,2988,1649,0.440976933514,0.254201680672,-0.186775252842,-0.9,0.75
UNIFORM,discovery,RESISTANCE,peak_age,future_return_5,3105,1690,0.00627104307723,0.00167596411807,-0.00459507895916,-0.6,0.5
UNIFORM,discovery,RESISTANCE,peak_age,mae_10,2988,1649,-0.0840064847516,-0.0860947312083,-0.00208824645671,-0.3,0.5
UNIFORM,discovery,SUPPORT,peak_age,reaction_probability,1761,1055,0.460916442049,0.338709677419,-0.122206764629,-0.9,0.25
UNIFORM,discovery,SUPPORT,peak_age,cross_probability_10,1714,1041,0.480769230769,0.295833333333,-0.184935897436,-0.7,0.75
UNIFORM,discovery,SUPPORT,peak_age,future_return_5,1746,1054,0.0115616304466,0.0211842945524,0.00962266410578,0.8,0.5
UNIFORM,discovery,SUPPORT,peak_age,mae_10,1714,1041,-0.0824339966623,-0.0651609585259,0.0172730381365,0.6,0.5
UNIFORM,holdout,RESISTANCE,peak_age,reaction_probability,2191,1264,0.412803532009,0.396984924623,-0.0158186073857,0,0.75
UNIFORM,holdout,RESISTANCE,peak_age,cross_probability_10,2023,1207,0.366972477064,0.202247191011,-0.164725286053,-0.8,0.5
UNIFORM,holdout,RESISTANCE,peak_age,future_return_5,2156,1253,-0.0119753059663,-0.00507316519129,0.00690214077501,0.7,0.25
UNIFORM,holdout,RESISTANCE,peak_age,mae_10,2023,1207,-0.0780390508894,-0.0597843012007,0.0182547496887,0.6,0.5
UNIFORM,holdout,SUPPORT,peak_age,reaction_probability,1084,723,0.396153846154,0.402654867257,0.00650102110279,0.1,0.5
UNIFORM,holdout,SUPPORT,peak_age,cross_probability_10,1031,698,0.482213438735,0.114832535885,-0.36738090285,-1,1
UNIFORM,holdout,SUPPORT,peak_age,future_return_5,1078,721,-0.0180546650721,-0.00102651376606,0.0170281513061,0.9,0.75
UNIFORM,holdout,SUPPORT,peak_age,mae_10,1031,698,-0.0861406497007,-0.046678001116,0.0394626485848,1,1
UNIFORM,validation,RESISTANCE,peak_age,reaction_probability,2466,1258,0.388349514563,0.396551724138,0.00820220957482,-0.1,0.75
UNIFORM,validation,RESISTANCE,peak_age,cross_probability_10,2411,1250,0.497536945813,0.338541666667,-0.158995279146,-0.7,0.75
UNIFORM,validation,RESISTANCE,peak_age,future_return_5,2447,1256,0.0115324763019,0.013068680672,0.00153620437015,0.6,0.5
UNIFORM,validation,RESISTANCE,peak_age,mae_10,2411,1250,-0.0643548449685,-0.0572035796298,0.00715126533876,0.9,0.25
UNIFORM,validation,SUPPORT,peak_age,reaction_probability,1394,831,0.501457725948,0.431137724551,-0.0703200013966,-0.6,0.5
UNIFORM,validation,SUPPORT,peak_age,cross_probability_10,1320,798,0.35628742515,0.0519480519481,-0.304339373202,-1,1
UNIFORM,validation,SUPPORT,peak_age,future_return_5,1373,821,-0.00294895307068,0.00930190137963,0.0122508544503,0.9,0.75
UNIFORM,validation,SUPPORT,peak_age,mae_10,1320,798,-0.0731649928484,-0.0485431772259,0.0246218156225,0.9,0.75
ACTIVE_STICKY,discovery,RESISTANCE,distribution_band_mass,reaction_probability,3008,1671,0.454545454545,0.389369592089,-0.0651758624565,-0.5,0.5
ACTIVE_STICKY,discovery,RESISTANCE,distribution_band_mass,cross_probability_10,2859,1618,0.473451327434,0.155327342747,-0.318123984687,-1,1
ACTIVE_STICKY,discovery,RESISTANCE,distribution_band_mass,future_return_5,2972,1661,0.00334482075996,0.000649705995521,-0.00269511476444,-0.1,0.5
ACTIVE_STICKY,discovery,RESISTANCE,distribution_band_mass,mae_10,2859,1618,-0.0838907034701,-0.072941273994,0.0109494294761,0.8,0.5
ACTIVE_STICKY,discovery,SUPPORT,distribution_band_mass,reaction_probability,1669,1053,0.381188118812,0.448979591837,0.0677914730249,0.7,0.75
ACTIVE_STICKY,discovery,SUPPORT,distribution_band_mass,cross_probability_10,1631,1039,0.5375,0.170833333333,-0.366666666667,-1,1
ACTIVE_STICKY,discovery,SUPPORT,distribution_band_mass,future_return_5,1658,1050,0.0123480317457,0.0157044394922,0.00335640774649,0.3,0.5
ACTIVE_STICKY,discovery,SUPPORT,distribution_band_mass,mae_10,1631,1039,-0.0758565972917,-0.0765708643556,-0.000714267063853,-0.2,0.25
ACTIVE_STICKY,holdout,RESISTANCE,distribution_band_mass,reaction_probability,2018,1235,0.509433962264,0.381901840491,-0.127532121773,-1,0
ACTIVE_STICKY,holdout,RESISTANCE,distribution_band_mass,cross_probability_10,1883,1187,0.428571428571,0.0873786407767,-0.341192787795,-1,1
ACTIVE_STICKY,holdout,RESISTANCE,distribution_band_mass,future_return_5,1994,1228,-0.00498626099613,-0.00561464580107,-0.000628384804944,-0.3,0.5
ACTIVE_STICKY,holdout,RESISTANCE,distribution_band_mass,mae_10,1883,1187,-0.0768924970982,-0.0576154779704,0.0192770191278,0.9,0.25
ACTIVE_STICKY,holdout,SUPPORT,distribution_band_mass,reaction_probability,1069,745,0.43137254902,0.40127388535,-0.0300986636693,-0.3,0.5
ACTIVE_STICKY,holdout,SUPPORT,distribution_band_mass,cross_probability_10,1025,723,0.430769230769,0.151315789474,-0.279453441296,-0.9,0.75
ACTIVE_STICKY,holdout,SUPPORT,distribution_band_mass,future_return_5,1063,742,-0.0085845692854,-0.0168343484102,-0.00824977912476,0,0.75
ACTIVE_STICKY,holdout,SUPPORT,distribution_band_mass,mae_10,1025,723,-0.065717491871,-0.0745720180337,-0.00885452616272,-0.1,0.5
ACTIVE_STICKY,validation,RESISTANCE,distribution_band_mass,reaction_probability,2303,1241,0.431603773585,0.289256198347,-0.142347575238,-0.9,0.25
ACTIVE_STICKY,validation,RESISTANCE,distribution_band_mass,cross_probability_10,2256,1231,0.525301204819,0.261954261954,-0.263346942865,-1,1
ACTIVE_STICKY,validation,RESISTANCE,distribution_band_mass,future_return_5,2288,1239,0.0125256116381,0.0250416209839,0.0125160093458,1,0
ACTIVE_STICKY,validation,RESISTANCE,distribution_band_mass,mae_10,2256,1231,-0.0640548490449,-0.0457803016535,0.0182745473914,1,0
ACTIVE_STICKY,validation,SUPPORT,distribution_band_mass,reaction_probability,1277,814,0.464454976303,0.46835443038,0.00389945407643,0.4,0.75
ACTIVE_STICKY,validation,SUPPORT,distribution_band_mass,cross_probability_10,1207,786,0.317948717949,0.0524017467249,-0.265546971224,-1,1
ACTIVE_STICKY,validation,SUPPORT,distribution_band_mass,future_return_5,1259,807,0.00349758560513,0.00156971286777,-0.00192787273735,-0.8,0.5
ACTIVE_STICKY,validation,SUPPORT,distribution_band_mass,mae_10,1207,786,-0.0556725339426,-0.0593838097764,-0.00371127583386,-0.6,0.5
DISPOSITION,discovery,RESISTANCE,distribution_band_mass,reaction_probability,3254,1727,0.444652908068,0.393757503001,-0.0508954050663,-0.8,0.5
DISPOSITION,discovery,RESISTANCE,distribution_band_mass,cross_probability_10,3095,1674,0.514910536779,0.16354556804,-0.351364968739,-1,1
DISPOSITION,discovery,RESISTANCE,distribution_band_mass,future_return_5,3215,1715,-0.00226162872928,0.000404399535328,0.00266602826461,0.5,0.25
DISPOSITION,discovery,RESISTANCE,distribution_band_mass,mae_10,3095,1674,-0.0863912424496,-0.0761795892619,0.0102116531876,0.9,0.25
DISPOSITION,discovery,SUPPORT,distribution_band_mass,reaction_probability,1626,994,0.366583541147,0.432773109244,0.0661895680966,0.8,0.5
DISPOSITION,discovery,SUPPORT,distribution_band_mass,cross_probability_10,1587,982,0.533333333333,0.252136752137,-0.281196581197,-1,1
DISPOSITION,discovery,SUPPORT,distribution_band_mass,future_return_5,1612,991,0.0159069139541,0.0155735149668,-0.000333398987298,0.2,0.5
DISPOSITION,discovery,SUPPORT,distribution_band_mass,mae_10,1587,982,-0.073526788873,-0.0777822318817,-0.00425544300863,-0.1,0.5
DISPOSITION,holdout,RESISTANCE,distribution_band_mass,reaction_probability,2283,1300,0.453333333333,0.408571428571,-0.0447619047619,-0.6,0.5
DISPOSITION,holdout,RESISTANCE,distribution_band_mass,cross_probability_10,2116,1251,0.456395348837,0.129770992366,-0.326624356471,-1,1
DISPOSITION,holdout,RESISTANCE,distribution_band_mass,future_return_5,2247,1290,-0.00208991939855,-0.00299805955596,-0.000908140157407,0,0.25
DISPOSITION,holdout,RESISTANCE,distribution_band_mass,mae_10,2116,1251,-0.0725574655733,-0.0580709277739,0.0144865377994,0.7,0.25
DISPOSITION,holdout,SUPPORT,distribution_band_mass,reaction_probability,1003,661,0.401709401709,0.435483870968,0.0337744692583,0.7,0.75
DISPOSITION,holdout,SUPPORT,distribution_band_mass,cross_probability_10,957,641,0.433035714286,0.188034188034,-0.245001526252,-1,1
DISPOSITION,holdout,SUPPORT,distribution_band_mass,future_return_5,997,659,-0.000141508196088,-0.0122192549539,-0.0120777467578,-0.6,0.5
DISPOSITION,holdout,SUPPORT,distribution_band_mass,mae_10,957,641,-0.0590621793048,-0.0762328541178,-0.017170674813,-0.7,0.25
DISPOSITION,validation,RESISTANCE,distribution_band_mass,reaction_probability,2584,1290,0.434077079108,0.288930581614,-0.145146497494,-1,0
DISPOSITION,validation,RESISTANCE,distribution_band_mass,cross_probability_10,2521,1281,0.56875,0.3055028463,-0.2632471537,-1,1
DISPOSITION,validation,RESISTANCE,distribution_band_mass,future_return_5,2563,1288,0.0120986229416,0.0272744194003,0.0151757964587,0.9,0.25
DISPOSITION,validation,RESISTANCE,distribution_band_mass,mae_10,2521,1281,-0.0656445894499,-0.0454756999916,0.0201688894583,0.9,0.25
DISPOSITION,validation,SUPPORT,distribution_band_mass,reaction_probability,1345,796,0.450381679389,0.477064220183,0.0266825407942,0,0.25
DISPOSITION,validation,SUPPORT,distribution_band_mass,cross_probability_10,1284,769,0.367346938776,0.122641509434,-0.244705429342,-1,1
DISPOSITION,validation,SUPPORT,distribution_band_mass,future_return_5,1330,789,0.00139068696441,0.0041531706147,0.0027624836503,0.3,0.5
DISPOSITION,validation,SUPPORT,distribution_band_mass,mae_10,1284,769,-0.060087849981,-0.0633747572142,-0.0032869072332,-0.6,0.5
ENSEMBLE,discovery,RESISTANCE,distribution_band_mass,reaction_probability,2558,1551,0.467268623025,0.406576980568,-0.0606916424568,-0.7,0.25
ENSEMBLE,discovery,RESISTANCE,distribution_band_mass,cross_probability_10,2430,1496,0.489156626506,0.17519379845,-0.313962828056,-1,1
ENSEMBLE,discovery,RESISTANCE,distribution_band_mass,future_return_5,2527,1542,0.000885319149181,0.00195539653747,0.00107007738829,0.1,0.5
ENSEMBLE,discovery,RESISTANCE,distribution_band_mass,mae_10,2430,1496,-0.0879707761196,-0.0738251492535,0.0141456268661,0.9,0.25
ENSEMBLE,discovery,SUPPORT,distribution_band_mass,reaction_probability,1256,852,0.381578947368,0.432584269663,0.0510053222945,0.5,0.25
ENSEMBLE,discovery,SUPPORT,distribution_band_mass,cross_probability_10,1229,839,0.541528239203,0.210227272727,-0.331300966475,-1,1
ENSEMBLE,discovery,SUPPORT,distribution_band_mass,future_return_5,1247,849,0.0160101085565,0.01228300398,-0.00372710457644,-0.2,0.25
ENSEMBLE,discovery,SUPPORT,distribution_band_mass,mae_10,1229,839,-0.0733114530194,-0.081402306489,-0.00809085346952,-0.3,0.5
ENSEMBLE,holdout,RESISTANCE,distribution_band_mass,reaction_probability,1687,1111,0.478813559322,0.393715341959,-0.0850982173627,-0.7,0.25
ENSEMBLE,holdout,RESISTANCE,distribution_band_mass,cross_probability_10,1563,1055,0.444444444444,0.112426035503,-0.332018408941,-0.9,0.75
ENSEMBLE,holdout,RESISTANCE,distribution_band_mass,future_return_5,1663,1098,-0.00679841524428,-0.00538381956135,0.00141459568293,0.6,0.5
ENSEMBLE,holdout,RESISTANCE,distribution_band_mass,mae_10,1563,1055,-0.0748734346851,-0.0561298158034,0.0187436188816,0.9,0.25
ENSEMBLE,holdout,SUPPORT,distribution_band_mass,reaction_probability,725,545,0.372413793103,0.459183673469,0.0867698803659,0.7,0.75
ENSEMBLE,holdout,SUPPORT,distribution_band_mass,cross_probability_10,695,529,0.438848920863,0.172043010753,-0.266805910111,-1,1
ENSEMBLE,holdout,SUPPORT,distribution_band_mass,future_return_5,722,545,-0.0109564298569,-0.0019586709805,0.00899775887638,0.9,0.75
ENSEMBLE,holdout,SUPPORT,distribution_band_mass,mae_10,695,529,-0.0684798269812,-0.0704068096909,-0.00192698270971,0.2,0.5
ENSEMBLE,validation,RESISTANCE,distribution_band_mass,reaction_probability,1885,1112,0.430167597765,0.292011019284,-0.138156578482,-0.9,0.25
ENSEMBLE,validation,RESISTANCE,distribution_band_mass,cross_probability_10,1843,1102,0.534482758621,0.269444444444,-0.265038314176,-1,1
ENSEMBLE,validation,RESISTANCE,distribution_band_mass,future_return_5,1870,1109,0.0130575509457,0.0249455699225,0.0118880189768,0.6,0.5
ENSEMBLE,validation,RESISTANCE,distribution_band_mass,mae_10,1843,1102,-0.0605729666098,-0.045416897605,0.0151560690048,1,0
ENSEMBLE,validation,SUPPORT,distribution_band_mass,reaction_probability,1009,688,0.448087431694,0.455128205128,0.00704077343422,0,0.25
ENSEMBLE,validation,SUPPORT,distribution_band_mass,cross_probability_10,962,660,0.309941520468,0.0728476821192,-0.237093838349,-1,1
ENSEMBLE,validation,SUPPORT,distribution_band_mass,future_return_5,995,678,0.00152913818942,0.00379033737623,0.00226119918681,0.7,0.75
ENSEMBLE,validation,SUPPORT,distribution_band_mass,mae_10,962,660,-0.0579501854293,-0.0601292257712,-0.00217904034186,-0.5,0.25
UNIFORM,discovery,RESISTANCE,distribution_band_mass,reaction_probability,3147,1703,0.478787878788,0.393070489845,-0.0857173889432,-0.9,0.25
UNIFORM,discovery,RESISTANCE,distribution_band_mass,cross_probability_10,2988,1649,0.480686695279,0.164179104478,-0.316507590801,-1,1
UNIFORM,discovery,RESISTANCE,distribution_band_mass,future_return_5,3105,1690,-0.00493411505959,-0.000419066473513,0.00451504858607,0.6,0.5
UNIFORM,discovery,RESISTANCE,distribution_band_mass,mae_10,2988,1649,-0.0874599956795,-0.0749983045381,0.0124616911414,0.8,0.5
UNIFORM,discovery,SUPPORT,distribution_band_mass,reaction_probability,1761,1055,0.402843601896,0.420233463035,0.0173898611393,0.6,0.5
UNIFORM,discovery,SUPPORT,distribution_band_mass,cross_probability_10,1714,1041,0.539759036145,0.224409448819,-0.315349587326,-1,1
UNIFORM,discovery,SUPPORT,distribution_band_mass,future_return_5,1746,1054,0.0106866209618,0.0159487062217,0.00526208525991,0.5,0.5
UNIFORM,discovery,SUPPORT,distribution_band_mass,mae_10,1714,1041,-0.074426919624,-0.0788084002977,-0.00438148067362,-0.3,0.5
UNIFORM,holdout,RESISTANCE,distribution_band_mass,reaction_probability,2191,1264,0.467261904762,0.399707174231,-0.0675547305306,-0.7,0.25
UNIFORM,holdout,RESISTANCE,distribution_band_mass,cross_probability_10,2023,1207,0.439344262295,0.12715855573,-0.312185706565,-1,1
UNIFORM,holdout,RESISTANCE,distribution_band_mass,future_return_5,2156,1253,-0.00704931620586,-0.00501931520149,0.00203000100437,0.5,0.75
UNIFORM,holdout,RESISTANCE,distribution_band_mass,mae_10,2023,1207,-0.0731995317941,-0.0575667544247,0.0156327773694,0.6,0.5
UNIFORM,holdout,SUPPORT,distribution_band_mass,reaction_probability,1084,723,0.419087136929,0.446043165468,0.0269560285382,0.1,0.5
UNIFORM,holdout,SUPPORT,distribution_band_mass,cross_probability_10,1031,698,0.409482758621,0.167938931298,-0.241543827323,-1,1
UNIFORM,holdout,SUPPORT,distribution_band_mass,future_return_5,1078,721,0.000266410400588,-0.0123441599493,-0.0126105703499,-0.6,0.5
UNIFORM,holdout,SUPPORT,distribution_band_mass,mae_10,1031,698,-0.0611620388106,-0.0748543735519,-0.0136923347413,-0.6,0.5
UNIFORM,validation,RESISTANCE,distribution_band_mass,reaction_probability,2466,1258,0.43621399177,0.287619047619,-0.14859494415,-1,0
UNIFORM,validation,RESISTANCE,distribution_band_mass,cross_probability_10,2411,1250,0.563829787234,0.315992292871,-0.247837494363,-1,1
UNIFORM,validation,RESISTANCE,distribution_band_mass,future_return_5,2447,1256,0.0114020572923,0.0271412285984,0.015739171306,0.7,0.25
UNIFORM,validation,RESISTANCE,distribution_band_mass,mae_10,2411,1250,-0.0646365395549,-0.0441698414659,0.020466698089,0.9,0.25
UNIFORM,validation,SUPPORT,distribution_band_mass,reaction_probability,1394,831,0.459677419355,0.454545454545,-0.00513196480938,-0.5,0.5
UNIFORM,validation,SUPPORT,distribution_band_mass,cross_probability_10,1320,798,0.363636363636,0.0772532188841,-0.286383144752,-1,1
UNIFORM,validation,SUPPORT,distribution_band_mass,future_return_5,1373,821,0.000180363076118,0.00596314950065,0.00578278642453,0.7,0.75
UNIFORM,validation,SUPPORT,distribution_band_mass,mae_10,1320,798,-0.0613925886705,-0.0562682112548,0.00512437741577,0.5,0.75
