audit_id,sequence_id,cohort,market_view,symbol,source_symbol,trade_date,target_year,block_id,market_sequence_rank,relative_day,daily_raw_close,minute_raw_close,binary_close_equal,daily_close_integer_cents,minute_close_integer_cents,integer_cent_difference,raw_close_signed_difference,raw_close_absolute_difference,coordinate_scale,coordinate_close,mapped_minute_close,support_low10,support_low20,support_low40,primary_level_tested,primary_recovery_completion,primary_recovery_speed,primary_recovery_volume_intensity,corporate_action_count,rights_ratio,corporate_action_blocking,daily_snapshot_id,descriptor_available_at
MARKET|2018|01|ALL_A|03|601882.SH|2018-03-12,2018|01|ALL_A|03|601882.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,601882.SH,601882,2018-03-12,2018,1,3,-5,12.23,12.229999542236328,False,1223,1223,0,-4.5776367230132564e-07,4.5776367230132564e-07,0.078926598263614811,0.96527229676400916,0.96527226063427973,0.81294396211523268,0.74033149171270707,0.74033149171270707,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-12T15:30:00+08:00
MARKET|2018|01|ALL_A|03|601882.SH|2018-03-13,2018|01|ALL_A|03|601882.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,601882.SH,601882,2018-03-13,2018,1,3,-4,11.84,11.829999923706055,False,1184,1183,-1,-0.01000007629394517,0.01000007629394517,0.078926598263614811,0.93449092344119933,0.93370165143694162,0.83820047355958915,0.74033149171270707,0.74033149171270707,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-13T15:30:00+08:00
MARKET|2018|01|ALL_A|03|601882.SH|2018-03-14,2018|01|ALL_A|03|601882.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,601882.SH,601882,2018-03-14,2018,1,3,-3,11.76,11.739999771118164,False,1176,1174,-2,-0.020000228881835724,0.020000228881835724,0.078926598263614811,0.92817679558011013,0.92659824554997317,0.87608524072612437,0.74033149171270707,0.74033149171270707,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-14T15:30:00+08:00
MARKET|2018|01|ALL_A|03|601882.SH|2018-03-15,2018|01|ALL_A|03|601882.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,601882.SH,601882,2018-03-15,2018,1,3,-2,11.51,11.489999771118164,False,1151,1149,-2,-0.020000228881835724,0.020000228881835724,0.078926598263614811,0.90844514601420645,0.90686659598406949,0.90449881610102567,0.75295974743488525,0.74033149171270707,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-15T15:30:00+08:00
MARKET|2018|01|ALL_A|03|601882.SH|2018-03-16,2018|01|ALL_A|03|601882.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,601882.SH,601882,2018-03-16,2018,1,3,-1,11.52,11.510000228881836,False,1152,1151,-1,-0.0099997711181636362,0.0099997711181636362,0.078926598263614811,0.90923441199684263,0.90844516407907117,0.89187056037884738,0.78847671665351216,0.74033149171270707,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-16T15:30:00+08:00
MARKET|2018|01|ALL_A|04|300691.SZ|2018-03-12,2018|01|ALL_A|04|300691.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300691.SZ,300691,2018-03-12,2018,1,4,-5,66.150000000000006,66.150001525878906,False,6615,6615,0,1.5258789005656581e-06,1.5258789005656581e-06,0.012221950623319482,0.80848203373258376,0.80848205238180038,0.63065265216328525,0.54228794915668543,0.54228794915668543,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-12T15:30:00+08:00
MARKET|2018|01|ALL_A|04|300691.SZ|2018-03-13,2018|01|ALL_A|04|300691.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300691.SZ,300691,2018-03-13,2018,1,4,-4,66.829999999999998,66.830001831054688,False,6683,6683,0,1.8310546892053026e-06,1.8310546892053026e-06,0.01222195062331948,0.81679296015644087,0.81679298253550081,0.64360791982400389,0.54228794915668543,0.54228794915668543,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-13T15:30:00+08:00
MARKET|2018|01|ALL_A|04|300691.SZ|2018-03-14,2018|01|ALL_A|04|300691.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300691.SZ,300691,2018-03-14,2018,1,4,-3,64.180000000000007,64.180000305175781,False,6418,6418,0,3.0517577442878974e-07,3.0517577442878974e-07,0.01222195062331948,0.78440479100464433,0.78440479473448754,0.64360791982400389,0.54228794915668543,0.54228794915668543,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-14T15:30:00+08:00
MARKET|2018|01|ALL_A|04|300691.SZ|2018-03-15,2018|01|ALL_A|04|300691.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300691.SZ,300691,2018-03-15,2018,1,4,-2,61.479999999999997,61.479999542236328,False,6148,6148,0,-4.5776366874861196e-07,4.5776366874861196e-07,0.01222195062331948,0.75140552432168162,0.75140551872691663,0.64923001711073092,0.55609875336103642,0.54228794915668543,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-15T15:30:00+08:00
MARKET|2018|01|ALL_A|04|300691.SZ|2018-03-16,2018|01|ALL_A|04|300691.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300691.SZ,300691,2018-03-16,2018,1,4,-1,66,66,True,6600,6600,0,0,0,0.01222195062331948,0.80664874113908569,0.80664874113908569,0.65631874847225624,0.55609875336103642,0.54228794915668543,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-16T15:30:00+08:00
MARKET|2018|01|ALL_A|05|600481.SH|2018-03-12,2018|01|ALL_A|05|600481.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600481.SH,600481,2018-03-12,2018,1,5,-5,4.1900000000000004,4.179999828338623,False,419,418,-1,-0.010000171661377344,0.010000171661377344,0.24752475247524761,1.0371287128712876,1.0346534228560951,0.93811881188118851,0.88366336633663378,0.88366336633663378,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-12T15:30:00+08:00
MARKET|2018|01|ALL_A|05|600481.SH|2018-03-13,2018|01|ALL_A|05|600481.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600481.SH,600481,2018-03-13,2018,1,5,-4,4.2000000000000002,4.1999998092651367,False,420,420,0,-1.9073486345888568e-07,1.9073486345888568e-07,0.24752475247524763,1.0396039603960401,1.0396039131844403,0.94554455445544583,0.88366336633663378,0.88366336633663378,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-13T15:30:00+08:00
MARKET|2018|01|ALL_A|05|600481.SH|2018-03-14,2018|01|ALL_A|05|600481.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600481.SH,600481,2018-03-14,2018,1,5,-3,4.1399999999999997,4.1399998664855957,False,414,414,0,-1.3351440397713077e-07,1.3351440397713077e-07,0.24752475247524761,1.024752475247525,1.0247524421994052,0.94554455445544583,0.88366336633663378,0.88366336633663378,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-14T15:30:00+08:00
MARKET|2018|01|ALL_A|05|600481.SH|2018-03-15,2018|01|ALL_A|05|600481.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600481.SH,600481,2018-03-15,2018,1,5,-2,4.0899999999999999,4.0900001525878906,False,409,409,0,1.5258789076710855e-07,1.5258789076710855e-07,0.24752475247524758,1.0123762376237626,1.0123762753930425,0.9603960396039608,0.88366336633663378,0.88366336633663378,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-15T15:30:00+08:00
MARKET|2018|01|ALL_A|05|600481.SH|2018-03-16,2018|01|ALL_A|05|600481.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600481.SH,600481,2018-03-16,2018,1,5,-1,4.1100000000000003,4.1100001335144043,False,411,411,0,1.3351440397713077e-07,1.3351440397713077e-07,0.24752475247524761,1.0173267326732678,1.0173267657213876,1.0024752475247527,0.88366336633663378,0.88366336633663378,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-16T15:30:00+08:00
MARKET|2018|01|ALL_A|06|300055.SZ|2018-03-12,2018|01|ALL_A|06|300055.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300055.SZ,300055,2018-03-12,2018,1,6,-5,17.460000000000001,17.459999084472656,False,1746,1746,0,-9.1552734460265128e-07,9.1552734460265128e-07,0.045724737082761764,0.79835390946502038,0.79835386760277327,0.74714220393232722,0.6858710562414263,0.6858710562414263,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-12T15:30:00+08:00
MARKET|2018|01|ALL_A|06|300055.SZ|2018-03-13,2018|01|ALL_A|06|300055.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300055.SZ,300055,2018-03-13,2018,1,6,-4,17.27,17.270000457763672,False,1727,1727,0,4.5776367230132564e-07,4.5776367230132564e-07,0.045724737082761757,0.78966620941929555,0.78966623035041905,0.74988568815729295,0.6858710562414263,0.6858710562414263,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-13T15:30:00+08:00
MARKET|2018|01|ALL_A|06|300055.SZ|2018-03-14,2018|01|ALL_A|06|300055.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300055.SZ,300055,2018-03-14,2018,1,6,-3,16.989999999999998,16.989999771118164,False,1699,1699,0,-2.2888183437430598e-07,2.2888183437430598e-07,0.045724737082761757,0.77686328303612218,0.77686327257056054,0.74988568815729295,0.6858710562414263,0.6858710562414263,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-14T15:30:00+08:00
MARKET|2018|01|ALL_A|06|300055.SZ|2018-03-15,2018|01|ALL_A|06|300055.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300055.SZ,300055,2018-03-15,2018,1,6,-2,16.859999999999999,16.860000610351562,False,1686,1686,0,6.1035156306843419e-07,6.1035156306843419e-07,0.045724737082761764,0.7709190672153633,0.77091909512352808,0.75034293552812037,0.69044352994970237,0.6858710562414263,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-15T15:30:00+08:00
MARKET|2018|01|ALL_A|06|300055.SZ|2018-03-16,2018|01|ALL_A|06|300055.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300055.SZ,300055,2018-03-16,2018,1,6,-1,16.77,16.770000457763672,False,1677,1677,0,4.5776367230132564e-07,4.5776367230132564e-07,0.045724737082761757,0.76680384087791464,0.76680386180903826,0.75034293552812037,0.69044352994970237,0.6858710562414263,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-16T15:30:00+08:00
MARKET|2018|01|ALL_A|07|603507.SH|2018-03-12,2018|01|ALL_A|07|603507.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603507.SH,603507,2018-03-12,2018,1,7,-5,32.369999999999997,32.389999389648438,False,3237,3239,2,0.019999389648440058,0.019999389648440058,0.024968789013732832,0.80823970037453174,0.80873906091506709,0.73208489388264675,0.67990012484394513,0.67990012484394513,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-12T15:30:00+08:00
MARKET|2018|01|ALL_A|07|603507.SH|2018-03-13,2018|01|ALL_A|07|603507.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603507.SH,603507,2018-03-13,2018,1,7,-4,31.420000000000002,31.450000762939453,False,3142,3145,3,0.03000076293945142,0.03000076293945142,0.024968789013732836,0.78451935081148572,0.78526843353157194,0.73208489388264675,0.67990012484394513,0.67990012484394513,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-13T15:30:00+08:00
MARKET|2018|01|ALL_A|07|603507.SH|2018-03-14,2018|01|ALL_A|07|603507.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603507.SH,603507,2018-03-14,2018,1,7,-3,31.43,31.430000305175781,False,3143,3143,0,3.0517578153421709e-07,3.0517578153421709e-07,0.024968789013732832,0.78476903870162296,0.78476904632149258,0.73208489388264675,0.67990012484394513,0.67990012484394513,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-14T15:30:00+08:00
MARKET|2018|01|ALL_A|07|603507.SH|2018-03-15,2018|01|ALL_A|07|603507.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603507.SH,603507,2018-03-15,2018,1,7,-2,30.140000000000001,30.139999389648438,False,3014,3014,0,-6.1035156306843419e-07,6.1035156306843419e-07,0.024968789013732839,0.75255930087390777,0.75255928563416841,0.73208489388264675,0.69088639200998758,0.67990012484394513,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-15T15:30:00+08:00
MARKET|2018|01|ALL_A|07|603507.SH|2018-03-16,2018|01|ALL_A|07|603507.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603507.SH,603507,2018-03-16,2018,1,7,-1,30.02,30.040000915527344,False,3002,3004,2,0.020000915527344176,0.020000915527344176,0.024968789013732832,0.74956304619225966,0.75006244483214335,0.73932584269662938,0.69088639200998758,0.67990012484394513,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-16T15:30:00+08:00
MARKET|2018|01|ALL_A|08|603890.SH|2018-03-12,2018|01|ALL_A|08|603890.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603890.SH,603890,2018-03-12,2018,1,8,-5,34.189999999999998,34.229999542236328,False,3419,3423,4,0.039999542236330399,0.039999542236330399,0.023380874444704245,0.79939209726443805,0.80032732153931141,0.72223521159691417,0.67874678512976416,0.67874678512976416,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-12T15:30:00+08:00
MARKET|2018|01|ALL_A|08|603890.SH|2018-03-13,2018|01|ALL_A|08|603890.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603890.SH,603890,2018-03-13,2018,1,8,-4,33.189999999999998,33.200000762939453,False,3319,3320,1,0.010000762939455399,0.010000762939455399,0.023380874444704242,0.77601122281973378,0.77624504940237238,0.72223521159691417,0.67874678512976416,0.67874678512976416,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-13T15:30:00+08:00
MARKET|2018|01|ALL_A|08|603890.SH|2018-03-14,2018|01|ALL_A|08|603890.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603890.SH,603890,2018-03-14,2018,1,8,-3,33.240000000000002,33.25,False,3324,3325,1,0.0099999999999980105,0.0099999999999980105,0.023380874444704245,0.77718026654196914,0.77741407528641615,0.72223521159691417,0.67874678512976416,0.67874678512976416,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-14T15:30:00+08:00
MARKET|2018|01|ALL_A|08|603890.SH|2018-03-15,2018|01|ALL_A|08|603890.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603890.SH,603890,2018-03-15,2018,1,8,-2,31.390000000000001,31.379999160766602,False,3139,3138,-1,-0.010000839233399006,0.010000839233399006,0.023380874444704245,0.73392564881926625,0.73369182045280845,0.72223521159691417,0.68108487257423456,0.67874678512976416,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-15T15:30:00+08:00
MARKET|2018|01|ALL_A|08|603890.SH|2018-03-16,2018|01|ALL_A|08|603890.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603890.SH,603890,2018-03-16,2018,1,8,-1,31.920000000000002,31.930000305175781,False,3192,3193,1,0.010000305175779545,0.010000305175779545,0.023380874444704245,0.74631751227495957,0.74655132815468317,0.71148000935235012,0.68108487257423456,0.67874678512976416,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-16T15:30:00+08:00
MARKET|2018|01|ALL_A|09|300546.SZ|2018-03-12,2018|01|ALL_A|09|300546.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300546.SZ,300546,2018-03-12,2018,1,9,-5,21.32,21.319999694824219,False,2132,2132,0,-3.0517578153421709e-07,3.0517578153421709e-07,0.047393364928909984,1.0104265402843609,1.0104265258210536,0.87677725118483429,0.78815165876777249,0.78815165876777249,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-12T15:30:00+08:00
MARKET|2018|01|ALL_A|09|300546.SZ|2018-03-13,2018|01|ALL_A|09|300546.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300546.SZ,300546,2018-03-13,2018,1,9,-4,20.829999999999998,20.829999923706055,False,2083,2083,0,-7.6293943607197434e-08,7.6293943607197434e-08,0.047393364928909977,0.98720379146919479,0.98720378785336804,0.89383886255924194,0.78815165876777249,0.78815165876777249,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-13T15:30:00+08:00
MARKET|2018|01|ALL_A|09|300546.SZ|2018-03-14,2018|01|ALL_A|09|300546.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300546.SZ,300546,2018-03-14,2018,1,9,-3,20.32,20.319999694824219,False,2032,2032,0,-3.0517578153421709e-07,3.0517578153421709e-07,0.047393364928909984,0.96303317535545085,0.96303316089214375,0.9004739336492894,0.78815165876777249,0.78815165876777249,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-14T15:30:00+08:00
MARKET|2018|01|ALL_A|09|300546.SZ|2018-03-15,2018|01|ALL_A|09|300546.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300546.SZ,300546,2018-03-15,2018,1,9,-2,19.960000000000001,19.959999084472656,False,1996,1996,0,-9.1552734460265128e-07,9.1552734460265128e-07,0.047393364928909977,0.94597156398104321,0.94597152059112166,0.90236966824644582,0.80995260663507118,0.78815165876777249,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-15T15:30:00+08:00
MARKET|2018|01|ALL_A|09|300546.SZ|2018-03-16,2018|01|ALL_A|09|300546.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300546.SZ,300546,2018-03-16,2018,1,9,-1,19.829999999999998,19.829999923706055,False,1983,1983,0,-7.6293943607197434e-08,7.6293943607197434e-08,0.047393364928909977,0.93981042654028479,0.93981042292445804,0.90236966824644582,0.80995260663507118,0.78815165876777249,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-16T15:30:00+08:00
MARKET|2018|01|ALL_A|10|300298.SZ|2018-03-12,2018|01|ALL_A|10|300298.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300298.SZ,300298,2018-03-12,2018,1,10,-5,22.59,22.590000152587891,False,2259,2259,0,1.5258789076710855e-07,1.5258789076710855e-07,0.050761421319796961,1.1467005076142134,1.1467005153597916,0.97157360406091375,0.90456852791878195,0.90456852791878195,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-12T15:30:00+08:00
MARKET|2018|01|ALL_A|10|300298.SZ|2018-03-13,2018|01|ALL_A|10|300298.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300298.SZ,300298,2018-03-13,2018,1,10,-4,22.800000000000001,22.799999237060547,False,2280,2280,0,-7.6293945383554274e-07,7.6293945383554274e-07,0.050761421319796961,1.1573604060913707,1.1573603673634796,1.0101522842639592,0.90456852791878195,0.90456852791878195,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-13T15:30:00+08:00
MARKET|2018|01|ALL_A|10|300298.SZ|2018-03-14,2018|01|ALL_A|10|300298.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300298.SZ,300298,2018-03-14,2018,1,10,-3,21.43,21.430000305175781,False,2143,2143,0,3.0517578153421709e-07,3.0517578153421709e-07,0.050761421319796961,1.0878172588832489,1.0878172743744052,1.017258883248731,0.90456852791878195,0.90456852791878195,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-14T15:30:00+08:00
MARKET|2018|01|ALL_A|10|300298.SZ|2018-03-15,2018|01|ALL_A|10|300298.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300298.SZ,300298,2018-03-15,2018,1,10,-2,21.609999999999999,21.610000610351562,False,2161,2161,0,6.1035156306843419e-07,6.1035156306843419e-07,0.050761421319796961,1.0969543147208123,1.0969543457031252,1.0802030456852794,0.94467005076142141,0.90456852791878195,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-15T15:30:00+08:00
MARKET|2018|01|ALL_A|10|300298.SZ|2018-03-16,2018|01|ALL_A|10|300298.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,300298.SZ,300298,2018-03-16,2018,1,10,-1,22.010000000000002,22.010000228881836,False,2201,2201,0,2.2888183437430598e-07,2.2888183437430598e-07,0.050761421319796961,1.1172588832487311,1.1172588948670985,1.0786802030456855,0.94467005076142141,0.90456852791878195,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-16T15:30:00+08:00
MARKET|2018|01|CHINEXT_BOARD|01|300559.SZ|2018-03-12,2018|01|CHINEXT_BOARD|01|300559.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300559.SZ,300559,2018-03-12,2018,1,1,-5,48.68,48.680000305175781,False,4868,4868,0,3.0517578153421709e-07,3.0517578153421709e-07,0.02552322613578354,1.2424706482899428,1.2424706560790133,1.0370086778968859,0.88514548238897373,0.88514548238897373,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-12T15:30:00+08:00
MARKET|2018|01|CHINEXT_BOARD|01|300559.SZ|2018-03-13,2018|01|CHINEXT_BOARD|01|300559.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300559.SZ,300559,2018-03-13,2018,1,1,-4,47.909999999999997,47.909999847412109,False,4791,4791,0,-1.5258788721439487e-07,1.5258788721439487e-07,0.025523226135783544,1.2228177641653895,1.2228177602708543,1.0413476263399688,0.88514548238897373,0.88514548238897373,False,,,,0,0,False,PITB-80B916173F29877FD683,2018-03-13T15:30:00+08:00
