sequence_id,target_year,block_id,market_view,market_sequence_rank,symbol,level_horizon,path,tested_day_count,first_state,last_state,transition_category,adjacent_R_R,adjacent_R_F,adjacent_F_R,adjacent_F_F
2018|01|ALL_A|09|300546.SZ,2018,1,ALL_A,9,300546.SZ,20,auction,0,,,,0,0,0,0
2018|01|ALL_A|09|300546.SZ,2018,1,ALL_A,9,300546.SZ,20,cont,0,,,,0,0,0,0
2018|01|ALL_A|09|300546.SZ,2018,1,ALL_A,9,300546.SZ,40,auction,0,,,,0,0,0,0
2018|01|ALL_A|09|300546.SZ,2018,1,ALL_A,9,300546.SZ,40,cont,0,,,,0,0,0,0
2018|01|ALL_A|10|300298.SZ,2018,1,ALL_A,10,300298.SZ,10,auction,1,,,,0,0,0,0
2018|01|ALL_A|10|300298.SZ,2018,1,ALL_A,10,300298.SZ,10,cont,1,,,,0,0,0,0
2018|01|ALL_A|10|300298.SZ,2018,1,ALL_A,10,300298.SZ,20,auction,0,,,,0,0,0,0
2018|01|ALL_A|10|300298.SZ,2018,1,ALL_A,10,300298.SZ,20,cont,0,,,,0,0,0,0
2018|01|ALL_A|10|300298.SZ,2018,1,ALL_A,10,300298.SZ,40,auction,0,,,,0,0,0,0
2018|01|ALL_A|10|300298.SZ,2018,1,ALL_A,10,300298.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|01|300559.SZ,2018,1,CHINEXT_BOARD,1,300559.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|01|300559.SZ,2018,1,CHINEXT_BOARD,1,300559.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|01|300559.SZ,2018,1,CHINEXT_BOARD,1,300559.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|01|300559.SZ,2018,1,CHINEXT_BOARD,1,300559.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|01|300559.SZ,2018,1,CHINEXT_BOARD,1,300559.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|01|300559.SZ,2018,1,CHINEXT_BOARD,1,300559.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|02|300302.SZ,2018,1,CHINEXT_BOARD,2,300302.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|02|300302.SZ,2018,1,CHINEXT_BOARD,2,300302.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|02|300302.SZ,2018,1,CHINEXT_BOARD,2,300302.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|02|300302.SZ,2018,1,CHINEXT_BOARD,2,300302.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|02|300302.SZ,2018,1,CHINEXT_BOARD,2,300302.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|02|300302.SZ,2018,1,CHINEXT_BOARD,2,300302.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|03|300124.SZ,2018,1,CHINEXT_BOARD,3,300124.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|03|300124.SZ,2018,1,CHINEXT_BOARD,3,300124.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|03|300124.SZ,2018,1,CHINEXT_BOARD,3,300124.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|03|300124.SZ,2018,1,CHINEXT_BOARD,3,300124.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|03|300124.SZ,2018,1,CHINEXT_BOARD,3,300124.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|03|300124.SZ,2018,1,CHINEXT_BOARD,3,300124.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|04|300533.SZ,2018,1,CHINEXT_BOARD,4,300533.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|04|300533.SZ,2018,1,CHINEXT_BOARD,4,300533.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|04|300533.SZ,2018,1,CHINEXT_BOARD,4,300533.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|04|300533.SZ,2018,1,CHINEXT_BOARD,4,300533.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|04|300533.SZ,2018,1,CHINEXT_BOARD,4,300533.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|04|300533.SZ,2018,1,CHINEXT_BOARD,4,300533.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|05|300112.SZ,2018,1,CHINEXT_BOARD,5,300112.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|05|300112.SZ,2018,1,CHINEXT_BOARD,5,300112.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|05|300112.SZ,2018,1,CHINEXT_BOARD,5,300112.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|05|300112.SZ,2018,1,CHINEXT_BOARD,5,300112.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|05|300112.SZ,2018,1,CHINEXT_BOARD,5,300112.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|05|300112.SZ,2018,1,CHINEXT_BOARD,5,300112.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|06|300449.SZ,2018,1,CHINEXT_BOARD,6,300449.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|06|300449.SZ,2018,1,CHINEXT_BOARD,6,300449.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|06|300449.SZ,2018,1,CHINEXT_BOARD,6,300449.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|06|300449.SZ,2018,1,CHINEXT_BOARD,6,300449.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|06|300449.SZ,2018,1,CHINEXT_BOARD,6,300449.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|06|300449.SZ,2018,1,CHINEXT_BOARD,6,300449.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|07|300082.SZ,2018,1,CHINEXT_BOARD,7,300082.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|07|300082.SZ,2018,1,CHINEXT_BOARD,7,300082.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|07|300082.SZ,2018,1,CHINEXT_BOARD,7,300082.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|07|300082.SZ,2018,1,CHINEXT_BOARD,7,300082.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|07|300082.SZ,2018,1,CHINEXT_BOARD,7,300082.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|07|300082.SZ,2018,1,CHINEXT_BOARD,7,300082.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|08|300041.SZ,2018,1,CHINEXT_BOARD,8,300041.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|08|300041.SZ,2018,1,CHINEXT_BOARD,8,300041.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|08|300041.SZ,2018,1,CHINEXT_BOARD,8,300041.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|08|300041.SZ,2018,1,CHINEXT_BOARD,8,300041.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|08|300041.SZ,2018,1,CHINEXT_BOARD,8,300041.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|08|300041.SZ,2018,1,CHINEXT_BOARD,8,300041.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|09|300255.SZ,2018,1,CHINEXT_BOARD,9,300255.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|09|300255.SZ,2018,1,CHINEXT_BOARD,9,300255.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|09|300255.SZ,2018,1,CHINEXT_BOARD,9,300255.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|09|300255.SZ,2018,1,CHINEXT_BOARD,9,300255.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|09|300255.SZ,2018,1,CHINEXT_BOARD,9,300255.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|09|300255.SZ,2018,1,CHINEXT_BOARD,9,300255.SZ,40,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|10|300096.SZ,2018,1,CHINEXT_BOARD,10,300096.SZ,10,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|10|300096.SZ,2018,1,CHINEXT_BOARD,10,300096.SZ,10,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|10|300096.SZ,2018,1,CHINEXT_BOARD,10,300096.SZ,20,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|10|300096.SZ,2018,1,CHINEXT_BOARD,10,300096.SZ,20,cont,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|10|300096.SZ,2018,1,CHINEXT_BOARD,10,300096.SZ,40,auction,0,,,,0,0,0,0
2018|01|CHINEXT_BOARD|10|300096.SZ,2018,1,CHINEXT_BOARD,10,300096.SZ,40,cont,0,,,,0,0,0,0
2018|01|SH_A|01|600756.SH,2018,1,SH_A,1,600756.SH,10,auction,0,,,,0,0,0,0
2018|01|SH_A|01|600756.SH,2018,1,SH_A,1,600756.SH,10,cont,0,,,,0,0,0,0
2018|01|SH_A|01|600756.SH,2018,1,SH_A,1,600756.SH,20,auction,0,,,,0,0,0,0
2018|01|SH_A|01|600756.SH,2018,1,SH_A,1,600756.SH,20,cont,0,,,,0,0,0,0
2018|01|SH_A|01|600756.SH,2018,1,SH_A,1,600756.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|01|600756.SH,2018,1,SH_A,1,600756.SH,40,cont,0,,,,0,0,0,0
2018|01|SH_A|02|603368.SH,2018,1,SH_A,2,603368.SH,10,auction,0,,,,0,0,0,0
2018|01|SH_A|02|603368.SH,2018,1,SH_A,2,603368.SH,10,cont,0,,,,0,0,0,0
2018|01|SH_A|02|603368.SH,2018,1,SH_A,2,603368.SH,20,auction,0,,,,0,0,0,0
2018|01|SH_A|02|603368.SH,2018,1,SH_A,2,603368.SH,20,cont,0,,,,0,0,0,0
2018|01|SH_A|02|603368.SH,2018,1,SH_A,2,603368.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|02|603368.SH,2018,1,SH_A,2,603368.SH,40,cont,0,,,,0,0,0,0
2018|01|SH_A|03|600567.SH,2018,1,SH_A,3,600567.SH,10,auction,2,F,R,F_TO_R,0,0,1,0
2018|01|SH_A|03|600567.SH,2018,1,SH_A,3,600567.SH,10,cont,2,F,R,F_TO_R,0,0,1,0
2018|01|SH_A|03|600567.SH,2018,1,SH_A,3,600567.SH,20,auction,0,,,,0,0,0,0
2018|01|SH_A|03|600567.SH,2018,1,SH_A,3,600567.SH,20,cont,0,,,,0,0,0,0
2018|01|SH_A|03|600567.SH,2018,1,SH_A,3,600567.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|03|600567.SH,2018,1,SH_A,3,600567.SH,40,cont,0,,,,0,0,0,0
2018|01|SH_A|04|600425.SH,2018,1,SH_A,4,600425.SH,10,auction,0,,,,0,0,0,0
2018|01|SH_A|04|600425.SH,2018,1,SH_A,4,600425.SH,10,cont,0,,,,0,0,0,0
2018|01|SH_A|04|600425.SH,2018,1,SH_A,4,600425.SH,20,auction,0,,,,0,0,0,0
2018|01|SH_A|04|600425.SH,2018,1,SH_A,4,600425.SH,20,cont,0,,,,0,0,0,0
2018|01|SH_A|04|600425.SH,2018,1,SH_A,4,600425.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|04|600425.SH,2018,1,SH_A,4,600425.SH,40,cont,0,,,,0,0,0,0
2018|01|SH_A|05|601818.SH,2018,1,SH_A,5,601818.SH,10,auction,2,R,R,R_TO_R,1,0,0,0
2018|01|SH_A|05|601818.SH,2018,1,SH_A,5,601818.SH,10,cont,2,R,R,R_TO_R,1,0,0,0
2018|01|SH_A|05|601818.SH,2018,1,SH_A,5,601818.SH,20,auction,1,,,,0,0,0,0
2018|01|SH_A|05|601818.SH,2018,1,SH_A,5,601818.SH,20,cont,1,,,,0,0,0,0
2018|01|SH_A|05|601818.SH,2018,1,SH_A,5,601818.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|05|601818.SH,2018,1,SH_A,5,601818.SH,40,cont,0,,,,0,0,0,0
2018|01|SH_A|06|600390.SH,2018,1,SH_A,6,600390.SH,10,auction,1,,,,0,0,0,0
2018|01|SH_A|06|600390.SH,2018,1,SH_A,6,600390.SH,10,cont,1,,,,0,0,0,0
2018|01|SH_A|06|600390.SH,2018,1,SH_A,6,600390.SH,20,auction,0,,,,0,0,0,0
2018|01|SH_A|06|600390.SH,2018,1,SH_A,6,600390.SH,20,cont,0,,,,0,0,0,0
2018|01|SH_A|06|600390.SH,2018,1,SH_A,6,600390.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|06|600390.SH,2018,1,SH_A,6,600390.SH,40,cont,0,,,,0,0,0,0
2018|01|SH_A|07|600569.SH,2018,1,SH_A,7,600569.SH,10,auction,1,,,,0,0,0,0
2018|01|SH_A|07|600569.SH,2018,1,SH_A,7,600569.SH,10,cont,1,,,,0,0,0,0
2018|01|SH_A|07|600569.SH,2018,1,SH_A,7,600569.SH,20,auction,0,,,,0,0,0,0
2018|01|SH_A|07|600569.SH,2018,1,SH_A,7,600569.SH,20,cont,0,,,,0,0,0,0
2018|01|SH_A|07|600569.SH,2018,1,SH_A,7,600569.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|07|600569.SH,2018,1,SH_A,7,600569.SH,40,cont,0,,,,0,0,0,0
2018|01|SH_A|08|603968.SH,2018,1,SH_A,8,603968.SH,10,auction,0,,,,0,0,0,0
2018|01|SH_A|08|603968.SH,2018,1,SH_A,8,603968.SH,10,cont,0,,,,0,0,0,0
2018|01|SH_A|08|603968.SH,2018,1,SH_A,8,603968.SH,20,auction,0,,,,0,0,0,0
2018|01|SH_A|08|603968.SH,2018,1,SH_A,8,603968.SH,20,cont,0,,,,0,0,0,0
2018|01|SH_A|08|603968.SH,2018,1,SH_A,8,603968.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|08|603968.SH,2018,1,SH_A,8,603968.SH,40,cont,0,,,,0,0,0,0
2018|01|SH_A|09|600503.SH,2018,1,SH_A,9,600503.SH,10,auction,0,,,,0,0,0,0
2018|01|SH_A|09|600503.SH,2018,1,SH_A,9,600503.SH,10,cont,0,,,,0,0,0,0
2018|01|SH_A|09|600503.SH,2018,1,SH_A,9,600503.SH,20,auction,0,,,,0,0,0,0
2018|01|SH_A|09|600503.SH,2018,1,SH_A,9,600503.SH,20,cont,0,,,,0,0,0,0
2018|01|SH_A|09|600503.SH,2018,1,SH_A,9,600503.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|09|600503.SH,2018,1,SH_A,9,600503.SH,40,cont,0,,,,0,0,0,0
2018|01|SH_A|10|600227.SH,2018,1,SH_A,10,600227.SH,10,auction,0,,,,0,0,0,0
2018|01|SH_A|10|600227.SH,2018,1,SH_A,10,600227.SH,10,cont,0,,,,0,0,0,0
2018|01|SH_A|10|600227.SH,2018,1,SH_A,10,600227.SH,20,auction,0,,,,0,0,0,0
2018|01|SH_A|10|600227.SH,2018,1,SH_A,10,600227.SH,20,cont,0,,,,0,0,0,0
2018|01|SH_A|10|600227.SH,2018,1,SH_A,10,600227.SH,40,auction,0,,,,0,0,0,0
2018|01|SH_A|10|600227.SH,2018,1,SH_A,10,600227.SH,40,cont,0,,,,0,0,0,0
2018|01|SZ_A|01|000301.SZ,2018,1,SZ_A,1,000301.SZ,10,auction,0,,,,0,0,0,0
2018|01|SZ_A|01|000301.SZ,2018,1,SZ_A,1,000301.SZ,10,cont,0,,,,0,0,0,0
2018|01|SZ_A|01|000301.SZ,2018,1,SZ_A,1,000301.SZ,20,auction,0,,,,0,0,0,0
2018|01|SZ_A|01|000301.SZ,2018,1,SZ_A,1,000301.SZ,20,cont,0,,,,0,0,0,0
2018|01|SZ_A|01|000301.SZ,2018,1,SZ_A,1,000301.SZ,40,auction,0,,,,0,0,0,0
2018|01|SZ_A|01|000301.SZ,2018,1,SZ_A,1,000301.SZ,40,cont,0,,,,0,0,0,0
2018|01|SZ_A|02|000972.SZ,2018,1,SZ_A,2,000972.SZ,10,auction,0,,,,0,0,0,0
2018|01|SZ_A|02|000972.SZ,2018,1,SZ_A,2,000972.SZ,10,cont,0,,,,0,0,0,0
2018|01|SZ_A|02|000972.SZ,2018,1,SZ_A,2,000972.SZ,20,auction,0,,,,0,0,0,0
2018|01|SZ_A|02|000972.SZ,2018,1,SZ_A,2,000972.SZ,20,cont,0,,,,0,0,0,0
2018|01|SZ_A|02|000972.SZ,2018,1,SZ_A,2,000972.SZ,40,auction,0,,,,0,0,0,0
2018|01|SZ_A|02|000972.SZ,2018,1,SZ_A,2,000972.SZ,40,cont,0,,,,0,0,0,0
2018|01|SZ_A|03|300239.SZ,2018,1,SZ_A,3,300239.SZ,10,auction,0,,,,0,0,0,0
2018|01|SZ_A|03|300239.SZ,2018,1,SZ_A,3,300239.SZ,10,cont,0,,,,0,0,0,0
2018|01|SZ_A|03|300239.SZ,2018,1,SZ_A,3,300239.SZ,20,auction,0,,,,0,0,0,0
2018|01|SZ_A|03|300239.SZ,2018,1,SZ_A,3,300239.SZ,20,cont,0,,,,0,0,0,0
2018|01|SZ_A|03|300239.SZ,2018,1,SZ_A,3,300239.SZ,40,auction,0,,,,0,0,0,0
2018|01|SZ_A|03|300239.SZ,2018,1,SZ_A,3,300239.SZ,40,cont,0,,,,0,0,0,0
2018|01|SZ_A|04|002829.SZ,2018,1,SZ_A,4,002829.SZ,10,auction,0,,,,0,0,0,0
2018|01|SZ_A|04|002829.SZ,2018,1,SZ_A,4,002829.SZ,10,cont,0,,,,0,0,0,0
2018|01|SZ_A|04|002829.SZ,2018,1,SZ_A,4,002829.SZ,20,auction,0,,,,0,0,0,0
2018|01|SZ_A|04|002829.SZ,2018,1,SZ_A,4,002829.SZ,20,cont,0,,,,0,0,0,0
2018|01|SZ_A|04|002829.SZ,2018,1,SZ_A,4,002829.SZ,40,auction,0,,,,0,0,0,0
2018|01|SZ_A|04|002829.SZ,2018,1,SZ_A,4,002829.SZ,40,cont,0,,,,0,0,0,0
2018|01|SZ_A|05|000697.SZ,2018,1,SZ_A,5,000697.SZ,10,auction,1,,,,0,0,0,0
2018|01|SZ_A|05|000697.SZ,2018,1,SZ_A,5,000697.SZ,10,cont,1,,,,0,0,0,0
2018|01|SZ_A|05|000697.SZ,2018,1,SZ_A,5,000697.SZ,20,auction,0,,,,0,0,0,0
2018|01|SZ_A|05|000697.SZ,2018,1,SZ_A,5,000697.SZ,20,cont,0,,,,0,0,0,0
2018|01|SZ_A|05|000697.SZ,2018,1,SZ_A,5,000697.SZ,40,auction,0,,,,0,0,0,0
2018|01|SZ_A|05|000697.SZ,2018,1,SZ_A,5,000697.SZ,40,cont,0,,,,0,0,0,0
2018|01|SZ_A|06|000668.SZ,2018,1,SZ_A,6,000668.SZ,10,auction,1,,,,0,0,0,0
2018|01|SZ_A|06|000668.SZ,2018,1,SZ_A,6,000668.SZ,10,cont,1,,,,0,0,0,0
2018|01|SZ_A|06|000668.SZ,2018,1,SZ_A,6,000668.SZ,20,auction,0,,,,0,0,0,0
2018|01|SZ_A|06|000668.SZ,2018,1,SZ_A,6,000668.SZ,20,cont,0,,,,0,0,0,0
2018|01|SZ_A|06|000668.SZ,2018,1,SZ_A,6,000668.SZ,40,auction,0,,,,0,0,0,0
2018|01|SZ_A|06|000668.SZ,2018,1,SZ_A,6,000668.SZ,40,cont,0,,,,0,0,0,0
2018|01|SZ_A|07|002513.SZ,2018,1,SZ_A,7,002513.SZ,10,auction,0,,,,0,0,0,0
2018|01|SZ_A|07|002513.SZ,2018,1,SZ_A,7,002513.SZ,10,cont,0,,,,0,0,0,0
2018|01|SZ_A|07|002513.SZ,2018,1,SZ_A,7,002513.SZ,20,auction,0,,,,0,0,0,0
2018|01|SZ_A|07|002513.SZ,2018,1,SZ_A,7,002513.SZ,20,cont,0,,,,0,0,0,0
2018|01|SZ_A|07|002513.SZ,2018,1,SZ_A,7,002513.SZ,40,auction,0,,,,0,0,0,0
2018|01|SZ_A|07|002513.SZ,2018,1,SZ_A,7,002513.SZ,40,cont,0,,,,0,0,0,0
2018|01|SZ_A|08|300175.SZ,2018,1,SZ_A,8,300175.SZ,10,auction,1,,,,0,0,0,0
2018|01|SZ_A|08|300175.SZ,2018,1,SZ_A,8,300175.SZ,10,cont,1,,,,0,0,0,0
2018|01|SZ_A|08|300175.SZ,2018,1,SZ_A,8,300175.SZ,20,auction,0,,,,0,0,0,0
2018|01|SZ_A|08|300175.SZ,2018,1,SZ_A,8,300175.SZ,20,cont,0,,,,0,0,0,0
2018|01|SZ_A|08|300175.SZ,2018,1,SZ_A,8,300175.SZ,40,auction,0,,,,0,0,0,0
2018|01|SZ_A|08|300175.SZ,2018,1,SZ_A,8,300175.SZ,40,cont,0,,,,0,0,0,0
2018|01|SZ_A|09|002376.SZ,2018,1,SZ_A,9,002376.SZ,10,auction,0,,,,0,0,0,0
2018|01|SZ_A|09|002376.SZ,2018,1,SZ_A,9,002376.SZ,10,cont,0,,,,0,0,0,0
