role,market_view,denominator,scope,scope_value,coordinate,horizon,outcome,n,spearman,tail_effect,low_n,low_mean,low_median,low_positive,low_p10,low_p90,high_n,high_mean,high_median,high_positive,high_p10,high_p90
closing_acceptance,SZ_A,NON_ST,phase,0,pit,1,downside,909,0.028958888345071019,0.00064172860156340439,179,-0.01991747771734147,-0.018080055861557202,0.0055865921787709499,-0.03106630884861054,-0.010028151705828233,149,-0.019275749115778066,-0.017157577037269601,0,-0.031223603123263877,-0.0098754395115081186
closing_acceptance,SZ_A,NON_ST,block,A,pit,1,terminal,187,-0.042195339482270729,0.0026799913943783005,33,2.4840626989095584e-05,0.0031378264018459999,0.5757575757575758,-0.0148154931721811,0.0155438359596671,31,0.002704832021367396,-8.0550547120629678e-05,0.45161290322580644,-0.0110945700895097,0.030894326274897299
closing_acceptance,SZ_A,NON_ST,block,B,pit,1,terminal,722,-0.037225118072722052,-0.002066532403211376,146,0.0013246801252545168,0.00191582671160345,0.56164383561643838,-0.01318056185701175,0.01489166661854845,118,-0.00074185227795685923,0.0024243214758999498,0.53389830508474578,-0.01704565041992585,0.01444914658952815
closing_acceptance,SZ_A,NON_ST,overall,ALL,absolute,1,terminal,1412,-0.021798341573621895,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,overall,ALL,pit,1,terminal,909,-0.036355760513431798,-0.0011098017973127832,179,0.0010850449104905003,0.0021763095680658998,0.56424581005586594,-0.01360116529724152,0.015126460816193435,149,-2.4756886822282775e-05,0.00073723032148450001,0.51677852348993292,-0.016761618804822839,0.016275322053604456
closing_acceptance,SZ_A,NON_ST,phase,0,pit,1,terminal,909,-0.036355760513431798,-0.0011098017973127832,179,0.0010850449104905003,0.0021763095680658998,0.56424581005586594,-0.01360116529724152,0.015126460816193435,149,-2.4756886822282775e-05,0.00073723032148450001,0.51677852348993292,-0.016761618804822839,0.016275322053604456
closing_acceptance,SZ_A,NON_ST,block,A,pit,3,downside,187,0.061203704043544166,0.0012345942016894901,33,-0.036175931161715975,-0.0278078066579742,0,-0.06906408847381168,-0.018242449277055938,31,-0.034941336960026485,-0.032522854840516098,0,-0.053945292734094,-0.012249691535234499
closing_acceptance,SZ_A,NON_ST,block,B,pit,3,downside,722,-0.012953741416992418,-0.00039033018427327149,146,-0.034363213436013895,-0.028583695799001149,0,-0.0577985257088693,-0.017824957859594301,118,-0.034753543620287167,-0.0293076687818189,0,-0.057709850589678272,-0.01818670738461451
closing_acceptance,SZ_A,NON_ST,overall,ALL,absolute,3,downside,1412,0.0050159886504529882,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,overall,ALL,pit,3,downside,909,0.0021501136471763884,-9.5213097734948848e-05,179,-0.034697401620081871,-0.028577110284147299,0,-0.058351172383243124,-0.017626995387187698,149,-0.034792614717816819,-0.029580934065322501,0,-0.057475608267253377,-0.017238896105113626
closing_acceptance,SZ_A,NON_ST,phase,0,pit,3,downside,303,-0.025164940556568552,-0.00054034152932714435,62,-0.032739533710533543,-0.02678260121397245,0,-0.052670598899781408,-0.016462545563573582,43,-0.033279875239860687,-0.029450325677908101,0,-0.055785660272182264,-0.016104759628574578
closing_acceptance,SZ_A,NON_ST,phase,1,pit,3,downside,303,0.01171949859488536,0.00046094212270635787,58,-0.035180202341748894,-0.029969375349867499,0,-0.05412019776015118,-0.01892049730244913,54,-0.034719260219042536,-0.030207821095600898,0,-0.05864681987937783,-0.01820854998601314
closing_acceptance,SZ_A,NON_ST,phase,2,pit,3,downside,303,0.020710318254727009,0.00016049474945098452,59,-0.036280204476612538,-0.0293825975956532,0,-0.059365166555725463,-0.018859223647565076,52,-0.036119709727161553,-0.029683967262868552,0,-0.055934515852136039,-0.01808435569998634
closing_acceptance,SZ_A,NON_ST,block,A,pit,3,terminal,187,0.038438810977064447,0.0014936104808214281,33,0.0045815050097097257,0.0064196373113607,0.5757575757575758,-0.025885445143165417,0.039316479411542357,31,0.0060751154905311537,0.00083591098639350001,0.5161290322580645,-0.033577443769815501,0.044658695055136699
closing_acceptance,SZ_A,NON_ST,block,B,pit,3,terminal,722,-0.031087531871906091,-0.0013074052798112026,146,0.0010703644740882765,0.00296804322386225,0.56849315068493156,-0.023672836466726799,0.02797458523336185,118,-0.00023704080572292617,0.00139443154654365,0.55084745762711862,-0.03362349478029826,0.029059828369793216
closing_acceptance,SZ_A,NON_ST,overall,ALL,absolute,3,terminal,1412,-0.0067731508764594982,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,overall,ALL,pit,3,terminal,909,-0.017203050072428248,-0.00064144310088040907,179,0.0017176697124989353,0.0032714175976754,0.56983240223463683,-0.023784278632845719,0.030593204028525361,149,0.0010762266116185262,0.0012373202580972999,0.5436241610738255,-0.033662976381946583,0.031584176158950643
closing_acceptance,SZ_A,NON_ST,phase,0,pit,3,terminal,303,-0.028983941152209345,-0.00023728959876561989,62,0.003375862163405768,0.0078939277569686998,0.61290322580645162,-0.02299061753956725,0.035523623914403932,43,0.0031385725646401481,0.00155154283499,0.58139534883720934,-0.033919574218339819,0.035711341468492516
closing_acceptance,SZ_A,NON_ST,phase,1,pit,3,terminal,303,-0.066762210004164366,-0.0018223267831368874,58,0.0012873029204035428,0.0022902390806947,0.55172413793103448,-0.01926447061231501,0.025676872930555358,54,-0.00053502386273334443,-0.0017580555669214001,0.48148148148148145,-0.02671457189369612,0.026393806365360456
closing_acceptance,SZ_A,NON_ST,phase,2,pit,3,terminal,303,0.046300833770740367,0.00064581196601435232,59,0.00039823483089400477,0.0028118211967763001,0.5423728813559322,-0.029596822315145658,0.030333914357285198,52,0.0010440467969083571,0.0015146070777373999,0.57692307692307687,-0.028043342211122098,0.031362273782375188
closing_acceptance,SZ_A,NON_ST,block,A,pit,5,downside,187,0.040349190153380877,-0.0069584486694210246,33,-0.043967137800702577,-0.038661604527769303,0,-0.076196656019608441,-0.024379171882954378,31,-0.050925586470123602,-0.0449461321283499,0,-0.1005255538434018,-0.0206779519267501
closing_acceptance,SZ_A,NON_ST,block,B,pit,5,downside,722,-0.016609277912451335,0.0007937046059981398,146,-0.044557459717802061,-0.036096239533670305,0,-0.073686021647267508,-0.022303166106884702,118,-0.043763755111803922,-0.037382121476215099,0,-0.069634595184520462,-0.022362271910264714
closing_acceptance,SZ_A,NON_ST,overall,ALL,absolute,5,downside,1412,-0.010903400385533866,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,overall,ALL,pit,5,downside,909,-0.0038724397232227075,-0.00080517114195634287,179,-0.044448629420236231,-0.0370437478368464,0,-0.076042284868986967,-0.022457718772971112,149,-0.045253800562192574,-0.038017198448048503,0,-0.0788457313836195,-0.021510825615946319
closing_acceptance,SZ_A,NON_ST,phase,0,pit,5,downside,182,0.075461407121782009,-0.0019315919866812956,38,-0.041519171324180495,-0.0375302167990786,0,-0.0635652655934065,-0.0241822965368029,28,-0.043450763310861791,-0.036809653883939801,0,-0.076572886786527281,-0.023103948147269827
closing_acceptance,SZ_A,NON_ST,phase,1,pit,5,downside,182,-0.085324712746065567,-0.0040843985651442469,37,-0.040327491640384829,-0.0362093387142167,0,-0.062896445835052425,-0.0231254319722725,33,-0.044411890205529075,-0.0359961663367327,0,-0.080066527091490466,-0.022215261761683917
closing_acceptance,SZ_A,NON_ST,phase,2,pit,5,downside,181,0.024206266288306754,0.0073513221200703568,31,-0.052765664707947767,-0.045236519181024698,0,-0.080286635709705303,-0.021909741354505199,36,-0.04541434258787741,-0.04137686819959905,0,-0.069259996143473695,-0.0210913624918855
closing_acceptance,SZ_A,NON_ST,phase,3,pit,5,downside,182,0.0054751300107970732,0.004003758838021225,40,-0.047094424071207251,-0.035939748876910246,0,-0.080424598698067909,-0.02170895707062968,22,-0.043090665233186026,-0.040248362778571849,0,-0.066467698757313523,-0.020749370172790809
closing_acceptance,SZ_A,NON_ST,phase,4,pit,5,downside,182,-0.029322407640582276,-0.007833767459713592,33,-0.04142261807316721,-0.0355419369966333,0,-0.071168199721213715,-0.026856347233100059,30,-0.049256385532880802,-0.038784494530952653,0,-0.079005104061562539,-0.023101770732620066
closing_acceptance,SZ_A,NON_ST,block,A,pit,5,terminal,187,0.0085609210927148679,-0.011607737657912865,33,0.010134759218220669,0.0073794398262330002,0.66666666666666663,-0.02637734535174862,0.048851665323926527,31,-0.0014729784396921961,-0.0025612242184959999,0.4838709677419355,-0.046286188120350798,0.047319804792389002
closing_acceptance,SZ_A,NON_ST,block,B,pit,5,terminal,722,-0.021430122978703316,0.00079786962891372577,146,0.00057178296407741052,0.0028261892543329998,0.53424657534246578,-0.037597350248025851,0.037503006149525703,118,0.0013696525929911363,0.0033904703599298503,0.52542372881355937,-0.029463998041601075,0.036341158772219863
closing_acceptance,SZ_A,NON_ST,overall,ALL,absolute,5,terminal,1412,-0.023955144931870977,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,overall,ALL,pit,5,terminal,909,-0.016773832575148671,-0.0015565570458259625,179,0.002334789759533989,0.0043743228776432002,0.55865921787709494,-0.032249405039189397,0.041277920792932604,149,0.00077823271370802661,0.0032737307309751002,0.51677852348993292,-0.039969698518132118,0.036939261012329958
closing_acceptance,SZ_A,NON_ST,phase,0,pit,5,terminal,182,0.055057824252324472,-0.0051833000267090595,38,0.0023421672840405021,-0.0018412713024522,0.5,-0.02640604610557426,0.036559785516887024,28,-0.0028411327426685574,0.0056888685807889496,0.6071428571428571,-0.050750374670187628,0.023755711611504911
closing_acceptance,SZ_A,NON_ST,phase,1,pit,5,terminal,182,-0.13288292883818542,-0.0050074838753076233,37,0.0071000181841308135,0.0069827864121031003,0.59459459459459463,-0.019910923568050898,0.031451622890571698,33,0.0020925343088231902,0.0042587772037245,0.54545454545454541,-0.025420489812259941,0.028058233026040786
closing_acceptance,SZ_A,NON_ST,phase,2,pit,5,terminal,181,-0.056315339186080768,-8.7346038760246938e-06,31,-0.0003685457182834611,0.0038167097649449001,0.61290322580645162,-0.031041714568964901,0.037739860386518102,36,-0.00037728032215948579,-0.0059029541587936,0.47222222222222221,-0.03561634762297565,0.042425111055899002
closing_acceptance,SZ_A,NON_ST,phase,3,pit,5,terminal,182,0.016522929160014941,0.0067136973758560071,40,-0.00047162971491443233,0.0060147568827296997,0.59999999999999998,-0.049081974420145703,0.044292744063468073,22,0.0062420676609415745,-0.0028727433961021,0.45454545454545453,-0.031143573399713159,0.03929218587360149
closing_acceptance,SZ_A,NON_ST,phase,4,pit,5,terminal,182,0.023202334167789759,-0.0028343013639449913,33,0.0029246800973808909,-0.00033085683868380001,0.48484848484848486,-0.0274171133590373,0.031375450878173339,30,9.0378733435899559e-05,0.0025454353818064003,0.5,-0.046358954235792171,0.045235729023888546
closing_rejection_depth,ALL_A,ALL_STATUS,block,A,pit,1,downside,187,-0.1095449726128508,-0.0051528715060249683,28,-0.017581153441216142,-0.015959396746379098,0,-0.026907508330786319,-0.0080154247327759755,29,-0.02273402494724111,-0.020804155724730499,0,-0.03039520044640056,-0.015908384667731378
closing_rejection_depth,ALL_A,ALL_STATUS,block,B,pit,1,downside,722,-0.14768099086352676,-0.0046931059789767429,136,-0.016803306187204582,-0.0157677805897437,0,-0.023311230127140151,-0.010267613995643399,131,-0.021496412166181325,-0.019600391012473,0,-0.033121550710536303,-0.0106125298231527
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,absolute,1,downside,1412,-0.16929464680110079,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,pit,1,downside,909,-0.14091858220208917,-0.0047846201058345424,164,-0.016936109376913869,-0.0157992606642006,0,-0.024146843195930912,-0.010244310953538489,160,-0.021720729482748412,-0.0200144916359749,0,-0.033231573879255231,-0.01085550610543989
closing_rejection_depth,ALL_A,ALL_STATUS,phase,0,pit,1,downside,909,-0.14091858220208917,-0.0047846201058345424,164,-0.016936109376913869,-0.0157992606642006,0,-0.024146843195930912,-0.010244310953538489,160,-0.021720729482748412,-0.0200144916359749,0,-0.033231573879255231,-0.01085550610543989
closing_rejection_depth,ALL_A,ALL_STATUS,block,A,pit,1,terminal,187,0.062572746070399782,-0.0048947247018824936,28,0.0023279501598893319,0.00053933921192945002,0.5,-0.0094918316176277502,0.026539854646203252,29,-0.0025667745419931617,0.00038325548721149997,0.51724137931034486,-0.016084096171056498,0.012604414911019018
closing_rejection_depth,ALL_A,ALL_STATUS,block,B,pit,1,terminal,722,0.048243255813883862,0.00030421121096364849,136,-8.2792100796628507e-05,0.00066731700186305003,0.5220588235294118,-0.01131860168013845,0.0113105887558747,131,0.00022141911016701997,0.0029641370790255001,0.56488549618320616,-0.018475727225592601,0.014390123362231401
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,absolute,1,terminal,1412,0.027177915627454086,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,pit,1,terminal,909,0.048931716534159161,-0.00061273903055871913,164,0.00032879804127170615,0.00066731700186305003,0.51829268292682928,-0.010778396949832819,0.011813077042634767,160,-0.00028394098928701298,0.0016450352012745001,0.55625000000000002,-0.018487293547483359,0.013999251893779248
closing_rejection_depth,ALL_A,ALL_STATUS,phase,0,pit,1,terminal,909,0.048931716534159161,-0.00061273903055871913,164,0.00032879804127170615,0.00066731700186305003,0.51829268292682928,-0.010778396949832819,0.011813077042634767,160,-0.00028394098928701298,0.0016450352012745001,0.55625000000000002,-0.018487293547483359,0.013999251893779248
closing_rejection_depth,ALL_A,ALL_STATUS,block,A,pit,3,downside,187,-0.055873569910327207,-0.0043976209548503703,28,-0.032323806160016171,-0.031250444564351498,0,-0.051613294796593455,-0.013101355137764888,29,-0.036721427114866541,-0.032232988100037101,0,-0.065356041743566837,-0.01961682343223476
closing_rejection_depth,ALL_A,ALL_STATUS,block,B,pit,3,downside,722,-0.10723877365241184,-0.0072681732208303047,136,-0.02980414078267862,-0.027679542237899701,0,-0.043330927524323999,-0.0178818158801325,131,-0.037072314003508924,-0.033723961572362897,0,-0.057607576060673599,-0.018662043550683599
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,absolute,3,downside,1412,-0.099111901612523395,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,pit,3,downside,909,-0.095305837397890933,-0.0067743882005233298,164,-0.030234327554419172,-0.0279394835270486,0,-0.045156354658550717,-0.017450927279385343,160,-0.037008715754942502,-0.033123434163850052,0,-0.059784798826928352,-0.018648546426168981
closing_rejection_depth,ALL_A,ALL_STATUS,phase,0,pit,3,downside,303,-0.070013421314057162,-0.0058970264709241015,52,-0.029128065903565852,-0.028156319358388152,0,-0.041818274788431302,-0.017387587698096649,55,-0.035025092374489954,-0.030407989696493099,0,-0.061303095366889319,-0.018912319651150419
closing_rejection_depth,ALL_A,ALL_STATUS,phase,1,pit,3,downside,303,-0.093437094571114071,-0.0078652607155631736,58,-0.030648620621523699,-0.02874217369333305,0,-0.044603488793480466,-0.01761924949091102,59,-0.038513881337086872,-0.035465646541387501,0,-0.059947171988693197,-0.018377668300497779
closing_rejection_depth,ALL_A,ALL_STATUS,phase,2,pit,3,downside,303,-0.12437115586650106,-0.0065952657888590158,54,-0.030854635109091595,-0.027453997962142852,0,-0.0479866494495357,-0.017940498201866217,46,-0.037449900897950611,-0.033896069919445895,0,-0.057423034178518899,-0.02098875337992865
closing_rejection_depth,ALL_A,ALL_STATUS,block,A,pit,3,terminal,187,0.033754635447279774,-0.0010163722641314179,28,0.0054670529335817996,0.0023616254174388999,0.6071428571428571,-0.030741820435942889,0.052379954804557816,29,0.0044506806694503817,0.0044819458263086996,0.58620689655172409,-0.027758326281811439,0.035379931038873137
closing_rejection_depth,ALL_A,ALL_STATUS,block,B,pit,3,terminal,722,0.062315415022465591,0.00018408054197601722,136,0.00046515836264013994,-0.00012009599240257889,0.49264705882352944,-0.0193260337305119,0.022238497796851601,131,0.00064923890461615716,0.0013884865701162001,0.54961832061068705,-0.026164762640703301,0.027454393697394001
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,absolute,3,terminal,1412,0.039317388301994008,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,pit,3,terminal,909,0.056616917546034283,1.9109861935352095e-05,164,0.0013191403625570088,0.00050016254280719997,0.51219512195121952,-0.020492811252271981,0.026823863365506767,160,0.0013382502244923609,0.0038971481468079998,0.55625000000000002,-0.027098788723730529,0.034260428876197388
closing_rejection_depth,ALL_A,ALL_STATUS,phase,0,pit,3,terminal,303,0.06285941376590698,-0.00093190626392101886,52,0.0029408192450839981,0.0015269411589541499,0.59615384615384615,-0.018672779178327669,0.025508882845892415,55,0.0020089129811629793,0.0042046980914244997,0.5636363636363636,-0.021330068070726019,0.03229346818235726
closing_rejection_depth,ALL_A,ALL_STATUS,phase,1,pit,3,terminal,303,0.10740301771875142,0.00081156193253451589,58,0.00014313690222331139,-0.00014550551452947725,0.48275862068965519,-0.017241832415216478,0.024551569926348715,59,0.00095469883475782723,0.0035895982021914999,0.57627118644067798,-0.027171427821492639,0.029025869740961101
closing_rejection_depth,ALL_A,ALL_STATUS,phase,2,pit,3,terminal,303,-0.0015771251286737468,7.6787005894333668e-06,54,0.0010206384886301749,-0.0003131242007351,0.46296296296296297,-0.025591725893332959,0.028369732598493728,46,0.0010283171892196082,0.0026286308181572003,0.52173913043478259,-0.028380817468893149,0.038625202042154951
closing_rejection_depth,ALL_A,ALL_STATUS,block,A,pit,5,downside,187,-0.021304132596160104,0.00083641502983457933,28,-0.04384177750308739,-0.039162397172224805,0,-0.080889899704125051,-0.017839720353262881,29,-0.04300536247325281,-0.038400386151633902,0,-0.072257701580868194,-0.024492515835809726
closing_rejection_depth,ALL_A,ALL_STATUS,block,B,pit,5,downside,722,-0.091906450348450464,-0.0083995912405181658,136,-0.038441656400432192,-0.0367316121558591,0,-0.055813435603703346,-0.0229265379278147,131,-0.046841247640950358,-0.0428252163723244,0,-0.074295274936923006,-0.023287977835249801
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,absolute,5,downside,1412,-0.066170726164965721,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,pit,5,downside,909,-0.078179261699522593,-0.0067823651582977068,164,-0.039363628296007466,-0.036772666639229845,0,-0.059911891023103202,-0.021641478756231486,160,-0.046145993454305173,-0.041950894680070849,0,-0.073794566880201778,-0.023267031404583863
closing_rejection_depth,ALL_A,ALL_STATUS,phase,0,pit,5,downside,182,-0.10374868372202048,-0.0074886101348591236,34,-0.037703738101079687,-0.034836528215521897,0,-0.050677808811512071,-0.02304198935905007,36,-0.04519234823593881,-0.042158044956447302,0,-0.071093028616246251,-0.023962485227927301
closing_rejection_depth,ALL_A,ALL_STATUS,phase,1,pit,5,downside,182,-0.079420737019008036,-0.0041137938783785064,37,-0.038235676255876573,-0.035770524022867498,0,-0.055992324349826338,-0.02276146104858574,30,-0.042349470134255079,-0.037478537584822905,0,-0.062564897016554252,-0.026976649312140378
closing_rejection_depth,ALL_A,ALL_STATUS,phase,2,pit,5,downside,181,-0.037925606920241113,-0.0018675331699624098,36,-0.044069935078568892,-0.0422926773129274,0,-0.068326777573768843,-0.0213917807051833,32,-0.045937468248531302,-0.043311986957607303,0,-0.075465172048258686,-0.023331993681752369
closing_rejection_depth,ALL_A,ALL_STATUS,phase,3,pit,5,downside,182,-0.064123950212095424,-0.010063532732890408,29,-0.038392107443791963,-0.038295532786286599,0,-0.054962122921314263,-0.020374393580948658,38,-0.048455640176682371,-0.038391080799277451,0,-0.078194698373418123,-0.019680509965887365
closing_rejection_depth,ALL_A,ALL_STATUS,phase,4,pit,5,downside,182,-0.11171603004340475,-0.011118238933614986,28,-0.037824969462236957,-0.036072316924467301,0,-0.052925789368531831,-0.02297193756431342,24,-0.048943208395851943,-0.048286178670996646,0,-0.072074481272112731,-0.027227706171919851
closing_rejection_depth,ALL_A,ALL_STATUS,block,A,pit,5,terminal,187,0.06360501194905771,0.0049435664583869334,28,0.0064970536341983571,-0.0019608331254079001,0.4642857142857143,-0.040070951946165584,0.079243458108906775,29,0.01144062009258529,0.0069974490468382002,0.65517241379310343,-0.023623633775476677,0.050820116430890031
closing_rejection_depth,ALL_A,ALL_STATUS,block,B,pit,5,terminal,722,0.069538892364067018,0.0030063666148674056,136,0.00080813924563269922,-0.0025980126194620002,0.45588235294117646,-0.020068611152679348,0.028278566437568202,131,0.0038145058605001049,0.0061764657149921999,0.58778625954198471,-0.038939607501586197,0.040620858419707098
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,absolute,5,terminal,1412,0.069283761329472213,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,pit,5,terminal,909,0.069124182911789858,0.0034173217530923676,164,0.0017794173119731779,-0.0023569291703243499,0.45731707317073172,-0.022702920715275372,0.030267661459045948,160,0.0051967390650655455,0.0064302638402611006,0.59999999999999998,-0.034343665965395093,0.045456533363705136
closing_rejection_depth,ALL_A,ALL_STATUS,phase,0,pit,5,terminal,182,0.013152839679836726,0.0011446742405421843,34,0.00317681076142358,0.0040030067757061503,0.52941176470588236,-0.018568417089530252,0.024084258385727371,36,0.0043214850019657643,0.0043846591501026499,0.58333333333333337,-0.02881210373084285,0.040577999145553399
closing_rejection_depth,ALL_A,ALL_STATUS,phase,1,pit,5,terminal,182,0.13377789942760127,0.0097499974595097114,37,0.0034091329782423114,-0.0045674845657027998,0.48648648648648651,-0.018384940430134378,0.04223137284200365,30,0.013159130437752024,0.0178395716279343,0.73333333333333328,-0.010145336446007307,0.031965782928407314
closing_rejection_depth,ALL_A,ALL_STATUS,phase,2,pit,5,terminal,181,0.12058885880200039,0.01021296491677068,36,-0.0011068414155553526,-0.0058760100669032495,0.3611111111111111,-0.030429778483797101,0.0351382869716588,32,0.0091061235012153269,0.0081919314181038011,0.625,-0.02655749119372838,0.040494680142316927
closing_rejection_depth,ALL_A,ALL_STATUS,phase,3,pit,5,terminal,182,0.057904344070642537,-0.0038965013063795555,29,0.0019397716384202959,-0.0019204601096407001,0.44827586206896552,-0.023504912242464201,0.0293870458929738,38,-0.0019567296679592595,0.0064302638402611006,0.60526315789473684,-0.051150336960585602,0.045981066752458964
closing_rejection_depth,ALL_A,ALL_STATUS,phase,4,pit,5,terminal,182,0.020721072212979256,0.0011965914803500918,28,0.0014738523759299288,-0.00016506678635515166,0.4642857142857143,-0.014145001314304718,0.026848470555213898,24,0.0026704438562800206,-0.0083936593253860006,0.41666666666666669,-0.033718570776806185,0.042975596496629943
closing_rejection_depth,ALL_A,NON_ST,block,A,pit,1,downside,187,-0.11121494941210187,-0.005212743892167606,26,-0.017208914845345445,-0.015854273363488949,0,-0.028378983175139649,-0.0064137068542825994,30,-0.022421658737513051,-0.02038394079088255,0,-0.029988567300193697,-0.015980633710595101
closing_rejection_depth,ALL_A,NON_ST,block,B,pit,1,downside,722,-0.14635845132753447,-0.004929618700862521,135,-0.016838115829324485,-0.015707470803483298,0,-0.023494337021953061,-0.010266942469740499,129,-0.021767734530187006,-0.019707304223550898,0.0077519379844961239,-0.034699042309142898,-0.01067718255726864
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,absolute,1,downside,1412,-0.16726976663773066,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,pit,1,downside,909,-0.13920179101632157,-0.0049931200403349335,161,-0.016897996415762648,-0.015746754553388101,0,-0.024110718925176099,-0.0102144212791945,159,-0.021891116456097582,-0.019908629148046499,0.0062893081761006293,-0.034699042309142898,-0.011103451935319336
closing_rejection_depth,ALL_A,NON_ST,phase,0,pit,1,downside,909,-0.13920179101632157,-0.0049931200403349335,161,-0.016897996415762648,-0.015746754553388101,0,-0.024110718925176099,-0.0102144212791945,159,-0.021891116456097582,-0.019908629148046499,0.0062893081761006293,-0.034699042309142898,-0.011103451935319336
closing_rejection_depth,ALL_A,NON_ST,block,A,pit,1,terminal,187,0.067601945431221278,-0.0045885354649120857,26,0.003271637152489642,0.0024399343254847498,0.53846153846153844,-0.0074587908127276507,0.027657750422179203,30,-0.0013168983124224435,0.00097031690426979992,0.56666666666666665,-0.015028852605422619,0.012713059790441373
closing_rejection_depth,ALL_A,NON_ST,block,B,pit,1,terminal,722,0.049953920550810778,0.00021502831510099684,135,-0.0003444332323653262,-5.7432190141449266e-06,0.49629629629629629,-0.01146495223091514,0.011506638456100584,129,-0.00012940491726432936,0.0021776679302589999,0.55038759689922478,-0.01879268468695048,0.015577749399818907
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,absolute,1,terminal,1412,0.030469090254242832,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,pit,1,terminal,909,0.051647560540428995,-0.00059298871953333018,161,0.00023952844469199793,0.0005131681873999,0.50310559006211175,-0.011358834599787,0.0120990251515476,159,-0.00035346027484133225,0.0015644468442232999,0.55345911949685533,-0.01879268468695048,0.014628186271351552
closing_rejection_depth,ALL_A,NON_ST,phase,0,pit,1,terminal,909,0.051647560540428995,-0.00059298871953333018,161,0.00023952844469199793,0.0005131681873999,0.50310559006211175,-0.011358834599787,0.0120990251515476,159,-0.00035346027484133225,0.0015644468442232999,0.55345911949685533,-0.01879268468695048,0.014628186271351552
closing_rejection_depth,ALL_A,NON_ST,block,A,pit,3,downside,187,-0.059109838136128599,-0.0042754437929051828,26,-0.032099515233544387,-0.031410734625785502,0,-0.053930071220979002,-0.012597935877686151,30,-0.03637495902644957,-0.032050452685393901,0,-0.065368629203382322,-0.019621777886683386
closing_rejection_depth,ALL_A,NON_ST,block,B,pit,3,downside,722,-0.10764717035213728,-0.0071999880609674403,135,-0.029857990031123636,-0.0276818015802314,0,-0.043854862757587543,-0.017921839669844158,129,-0.037057978092091076,-0.032933738495782301,0,-0.057767248817652959,-0.019171055616226017
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,absolute,3,downside,1412,-0.097142290676210538,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,pit,3,downside,909,-0.095360201254571411,-0.0067091311027325171,161,-0.030219975467539406,-0.027799376983195598,0,-0.046127138545058101,-0.017262451721739999,159,-0.036929106570271923,-0.032916160938225303,0,-0.060677828123529676,-0.019171055616226007
closing_rejection_depth,ALL_A,NON_ST,phase,0,pit,3,downside,303,-0.073005865688335003,-0.0069000913090467679,50,-0.028559829223231917,-0.027276183195505,0,-0.041721668081246659,-0.017194075402616749,57,-0.035459920532278685,-0.031677370039791701,0,-0.060124845265249714,-0.01910128673023536
closing_rejection_depth,ALL_A,NON_ST,phase,1,pit,3,downside,303,-0.089849935919211948,-0.0071524822317257063,57,-0.03097368967071094,-0.029528204208622701,0,-0.045250888536349176,-0.017479862392388322,57,-0.038126171902436647,-0.034752788232714098,0,-0.060894117162877855,-0.01845939760906978
closing_rejection_depth,ALL_A,NON_ST,phase,2,pit,3,downside,303,-0.12250475084084481,-0.0063122320961412834,54,-0.03096156070151343,-0.027541652496025401,0,-0.048468825899859999,-0.018023589151250598,45,-0.037273792797654713,-0.034006147548388703,0,-0.057430742092096823,-0.021316538581143338
closing_rejection_depth,ALL_A,NON_ST,block,A,pit,3,terminal,187,0.03209566948406771,-0.0013259960133740955,26,0.0066243918954995472,0.0038096966503099001,0.65384615384615385,-0.03299599785460175,0.054327741736881902,30,0.0052983958821254517,0.0039263996992708501,0.56666666666666665,-0.021886875081544879,0.035964356702936809
closing_rejection_depth,ALL_A,NON_ST,block,B,pit,3,terminal,722,0.062711939442384651,0.00080057794714664217,135,0.00014020355198349847,-0.00075069466296920004,0.48148148148148145,-0.020110731719775721,0.022677501258821502,129,0.00094078149913014066,0.0015570249103194001,0.55038759689922478,-0.025677362243642018,0.02858727146723453
