selection_hash,closing_arm,symbol,trade_date,field,expected_value,observed_value,exact_match
000071472c2b7f03ebc89f55656f48bcc27475d6c65fd632fa8d77f7dcc7e397,accepted,002176.SZ,2020-12-04,resistance_high20,0.24427936396660507,0.24427936396660507,True
000071472c2b7f03ebc89f55656f48bcc27475d6c65fd632fa8d77f7dcc7e397,accepted,002176.SZ,2020-12-04,terminal_log_return_h1,0.047628048989254448,0.047628048989254448,True
000071472c2b7f03ebc89f55656f48bcc27475d6c65fd632fa8d77f7dcc7e397,accepted,002176.SZ,2020-12-04,terminal_log_return_h3,0.057545485646600759,0.057545485646600759,True
000071472c2b7f03ebc89f55656f48bcc27475d6c65fd632fa8d77f7dcc7e397,accepted,002176.SZ,2020-12-04,terminal_log_return_h5,0.14866027422082312,0.14866027422082312,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,adverse_log_excursion_h1,-0.0091116803512557784,-0.0091116803512557784,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,adverse_log_excursion_h3,-0.0091116803512557784,-0.0091116803512557784,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,adverse_log_excursion_h5,-0.0091116803512557784,-0.0091116803512557784,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,closing_arm,accepted,accepted,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,coordinate_close_t,0.74927920074916776,0.74927920074916776,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,coordinate_close_t1,0.75947347558929246,0.75947347558929246,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,coordinate_close_t3,0.78156107107622941,0.78156107107622941,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,coordinate_close_t5,0.7486107237104711,0.7486107237104711,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,mapped_low_t1,0.74248301752241797,0.74248301752241797,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,mapped_low_t2,0.75437633816923022,0.75437633816923022,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,mapped_low_t3,0.77136679623610471,0.77136679623610471,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,mapped_low_t4,0.76032299849263618,0.76032299849263618,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,mapped_low_t5,0.74602037518552144,0.74602037518552144,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,resistance_high20,0.72039542203548101,0.72039542203548101,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,terminal_log_return_h1,0.013513719166722855,0.013513719166722855,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,terminal_log_return_h3,0.042181614036294668,0.042181614036294668,True
00007f660b1318791daac02268b51113701560f650d7d48390675d77e14a166e,accepted,600528.SH,2022-07-08,terminal_log_return_h5,-0.00089255835446903377,-0.00089255835446903377,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,adverse_log_excursion_h1,-0.01274380065393951,-0.01274380065393951,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,adverse_log_excursion_h3,-0.01274380065393951,-0.01274380065393951,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,adverse_log_excursion_h5,-0.01274380065393951,-0.01274380065393951,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,closing_arm,accepted,accepted,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,coordinate_close_t,0.99327985313787148,0.99327985313787148,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,coordinate_close_t1,1.0165858608651288,1.0165858608651288,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,coordinate_close_t3,1.0413716151147516,1.0413716151147516,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,coordinate_close_t5,0.99512953629082834,0.99512953629082834,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,mapped_low_t1,0.98070200769776439,0.98070200769776439,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,mapped_low_t2,1.0025282689026562,1.0025282689026562,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,mapped_low_t3,1.0217649736934082,1.0217649736934082,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,mapped_low_t4,0.99512953629082834,0.99512953629082834,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,mapped_low_t5,0.98847067694018342,0.98847067694018342,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,resistance_high20,0.95628619007873283,0.95628619007873283,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,terminal_log_return_h1,0.023192646399274926,0.023192646399274926,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,terminal_log_return_h3,0.047281533630825753,0.047281533630825753,True
0000acd914fba47862cb5cb25608fa9b31902f63fddd4107f0fc88789ef1db11,accepted,002802.SZ,2020-08-03,terminal_log_return_h5,0.0018604656529196708,0.0018604656529196708,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,adverse_log_excursion_h1,-0.0044289854113327958,-0.0044289854113327958,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,adverse_log_excursion_h3,-0.0044289854113327958,-0.0044289854113327958,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,adverse_log_excursion_h5,-0.0044289854113327958,-0.0044289854113327958,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,closing_arm,accepted,accepted,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,coordinate_close_t,0.57195929438443116,0.57195929438443116,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,coordinate_close_t1,0.62901078965762569,0.62901078965762569,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,coordinate_close_t3,0.6745075517109328,0.6745075517109328,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,coordinate_close_t5,0.61456737313276633,0.61456737313276633,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,mapped_low_t1,0.56943169649258074,0.56943169649258074,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,mapped_low_t2,0.69183965154076399,0.69183965154076399,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,mapped_low_t3,0.65898087894670898,0.65898087894670898,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,mapped_low_t4,0.63009404589699014,0.63009404589699014,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,mapped_low_t5,0.61456737313276633,0.61456737313276633,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,resistance_high20,0.5705149527319453,0.5705149527319453,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,terminal_log_return_h1,0.095080585038076898,0.095080585038076898,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,terminal_log_return_h3,0.16491504641441695,0.16491504641441695,True
0000befd8641bed708fd75d120610d6d79be043eb2e165b46d8227c303460394,accepted,300668.SZ,2020-07-08,terminal_log_return_h5,0.071850736758948389,0.071850736758948389,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,adverse_log_excursion_h1,-0.05431901530408758,-0.05431901530408758,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,adverse_log_excursion_h3,-0.05431901530408758,-0.05431901530408758,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,adverse_log_excursion_h5,-0.05431901530408758,-0.05431901530408758,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,closing_arm,accepted,accepted,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,coordinate_close_t,0.86915085248975643,0.86915085248975643,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,coordinate_close_t1,0.84814418536009462,0.84814418536009462,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,coordinate_close_t3,0.95317752100840358,0.95317752100840358,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,coordinate_close_t5,0.93610960396555332,0.93610960396555332,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,mapped_low_t1,0.82319876814362125,0.82319876814362125,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,mapped_low_t2,0.82976335162164061,0.82976335162164061,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,mapped_low_t3,0.8809671027501913,0.8809671027501913,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,mapped_low_t4,0.92166752031391086,0.92166752031391086,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,mapped_low_t5,0.92691918709632626,0.92691918709632626,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,resistance_high20,0.82451168483922499,0.82451168483922499,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,terminal_log_return_h1,-0.024466052154406382,-0.024466052154406382,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,terminal_log_return_h3,0.092284458887787954,0.092284458887787954,True
0001342d21c27b9db396a96f6f2d81340357c97d603782798c00b57c2486a256,accepted,000061.SZ,2020-02-27,terminal_log_return_h5,0.074215864477287702,0.074215864477287702,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,adverse_log_excursion_h1,-0.026248226074936213,-0.026248226074936213,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,adverse_log_excursion_h3,-0.026248226074936213,-0.026248226074936213,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,adverse_log_excursion_h5,-0.036943515191684206,-0.036943515191684206,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,closing_arm,equal,equal,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,coordinate_close_t,0.43304596376168081,0.43304596376168081,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,coordinate_close_t1,0.42855844082114525,0.42855844082114525,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,coordinate_close_t3,0.42855844082114525,0.42855844082114525,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,coordinate_close_t5,0.41958339494007418,0.41958339494007418,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,mapped_low_t1,0.42182715641034196,0.42182715641034196,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,mapped_low_t2,0.42407091788060969,0.42407091788060969,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,mapped_low_t3,0.42182715641034196,0.42182715641034196,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,mapped_low_t4,0.42182715641034191,0.42182715641034191,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,mapped_low_t5,0.4173396334698064,0.4173396334698064,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,resistance_high20,0.43304596376168081,0.43304596376168081,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,terminal_log_return_h1,-0.010416760858255715,-0.010416760858255715,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,terminal_log_return_h3,-0.010416760858255715,-0.010416760858255715,True
0003921f3d1cbee66d49bb4d71f455e21a8aa289845195ec9e79aab5c6bc873a,equal,002305.SZ,2021-12-07,terminal_log_return_h5,-0.031581572050298809,-0.031581572050298809,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,adverse_log_excursion_h1,-0.014795158916747275,-0.014795158916747275,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,adverse_log_excursion_h3,-0.016151091327883182,-0.016151091327883182,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,adverse_log_excursion_h5,-0.016151091327883182,-0.016151091327883182,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,closing_arm,equal,equal,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,coordinate_close_t,0.53348654501436221,0.53348654501436221,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,coordinate_close_t1,0.52565162913297625,0.52565162913297625,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,coordinate_close_t3,0.52850068945348017,0.52850068945348017,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,coordinate_close_t5,0.53562334025474001,0.53562334025474001,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,mapped_low_t1,0.52565162913297625,0.52565162913297625,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,mapped_low_t2,0.52493936405285024,0.52493936405285024,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,mapped_low_t3,0.52565162913297625,0.52565162913297625,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,mapped_low_t4,0.52778842437335427,0.52778842437335427,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,mapped_low_t5,0.53134974977398408,0.53134974977398408,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,resistance_high20,0.53348654501436221,0.53348654501436221,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,terminal_log_return_h1,-0.014795158916747275,-0.014795158916747275,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,terminal_log_return_h3,-0.0093897403498393664,-0.0093897403498393664,True
0005ff48170695829ca8b5215f39f5077a52a937b6b60fcdb1747aea6f39299e,equal,688571.SH,2022-11-15,terminal_log_return_h5,0.0039973404326199514,0.0039973404326199514,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,adverse_log_excursion_h1,-0.0038387763071657129,-0.0038387763071657129,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,adverse_log_excursion_h3,-0.0038387763071657129,-0.0038387763071657129,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,adverse_log_excursion_h5,-0.0038387763071657129,-0.0038387763071657129,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,closing_arm,equal,equal,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,coordinate_close_t,0.77164115375880082,0.77164115375880082,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,coordinate_close_t1,0.77459763327511799,0.77459763327511799,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,coordinate_close_t3,0.77755411279143527,0.77755411279143527,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,coordinate_close_t5,0.77755411279143527,0.77755411279143527,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,mapped_low_t1,0.76868467424248355,0.76868467424248355,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,mapped_low_t2,0.76868467424248355,0.76868467424248355,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,mapped_low_t3,0.77164115375880082,0.77164115375880082,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,mapped_low_t4,0.76868467424248366,0.76868467424248366,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,mapped_low_t5,0.77164115375880082,0.77164115375880082,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,resistance_high20,0.77164115375880082,0.77164115375880082,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,terminal_log_return_h1,0.0038240964384032546,0.0038240964384032546,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,terminal_log_return_h3,0.0076336248550709848,0.0076336248550709848,True
001c66fc9a2ebe4b01d825b5f23dd2693b236d34a0bc6e4a1a242379f53b0aa2,equal,000903.SZ,2020-01-06,terminal_log_return_h5,0.0076336248550709848,0.0076336248550709848,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,adverse_log_excursion_h1,-0.0044345970678656412,-0.0044345970678656412,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,adverse_log_excursion_h3,-0.0088889474172457045,-0.0088889474172457045,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,adverse_log_excursion_h5,-0.013363227812167028,-0.013363227812167028,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,closing_arm,equal,equal,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,coordinate_close_t,0.49266921074154391,0.49266921074154391,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,coordinate_close_t1,0.49266921074154391,0.49266921074154391,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,coordinate_close_t3,0.49266921074154391,0.49266921074154391,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,coordinate_close_t5,0.48830930622170732,0.48830930622170732,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,mapped_low_t1,0.49048925848162561,0.49048925848162561,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,mapped_low_t2,0.48830930622170737,0.48830930622170737,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,mapped_low_t3,0.49048925848162561,0.49048925848162561,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,mapped_low_t4,0.48612935396178897,0.48612935396178897,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,mapped_low_t5,0.48830930622170732,0.48830930622170732,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,resistance_high20,0.49266921074154391,0.49266921074154391,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,terminal_log_return_h1,0,0,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,terminal_log_return_h3,0,0,True
003f8404d5d5154b75044696ab8e163a2c45d223da8710f2c249da33a4fb476f,equal,600231.SH,2023-05-09,terminal_log_return_h5,-0.0088889474172458155,-0.0088889474172458155,True
004ab9a563f90294aa137f684bd9ee967b78773a485601aab9c8fd36672d508c,equal,002484.SZ,2019-12-12,adverse_log_excursion_h1,-0.0080214333845750035,-0.0080214333845750035,True
004ab9a563f90294aa137f684bd9ee967b78773a485601aab9c8fd36672d508c,equal,002484.SZ,2019-12-12,adverse_log_excursion_h3,-0.0080214333845750035,-0.0080214333845750035,True
004ab9a563f90294aa137f684bd9ee967b78773a485601aab9c8fd36672d508c,equal,002484.SZ,2019-12-12,adverse_log_excursion_h5,-0.0080214333845750035,-0.0080214333845750035,True
004ab9a563f90294aa137f684bd9ee967b78773a485601aab9c8fd36672d508c,equal,002484.SZ,2019-12-12,closing_arm,equal,equal,True
004ab9a563f90294aa137f684bd9ee967b78773a485601aab9c8fd36672d508c,equal,002484.SZ,2019-12-12,coordinate_close_t,0.83098027766517302,0.83098027766517302,True
004ab9a563f90294aa137f684bd9ee967b78773a485601aab9c8fd36672d508c,equal,002484.SZ,2019-12-12,coordinate_close_t1,0.83651276952712494,0.83651276952712494,True
