audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,n,partial_rho,low_n,high_n,tail_residual_gap,closing_arm
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SZ_A,ALL_STATUS,pit,3,276,-0.26207853327795322,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SZ_A,ALL_STATUS,pit,5,165,-0.22448316715893293,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SZ_A,NON_ST,pit,3,276,-0.26687253151121243,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,2,SZ_A,NON_ST,pit,5,165,-0.22025135932961407,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,ALL_A,ALL_STATUS,pit,5,166,-0.21853653984800558,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,ALL_A,NON_ST,pit,5,166,-0.21548307133687117,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,166,-0.25377747648308713,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,CHINEXT_BOARD,NON_ST,pit,5,166,-0.25511389780008259,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,SH_A,ALL_STATUS,pit,5,166,-0.18549922605649349,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,SH_A,NON_ST,pit,5,166,-0.1875287234657827,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,SZ_A,ALL_STATUS,pit,5,166,-0.2445206796715477,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,3,SZ_A,NON_ST,pit,5,166,-0.23839022542438432,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,ALL_A,ALL_STATUS,pit,5,166,-0.3429283693531594,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,ALL_A,NON_ST,pit,5,166,-0.35612320202135628,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,166,-0.36298074951910581,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,CHINEXT_BOARD,NON_ST,pit,5,166,-0.35505535333192551,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,SH_A,ALL_STATUS,pit,5,166,-0.30374892206175041,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,SH_A,NON_ST,pit,5,166,-0.30455915182013987,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,SZ_A,ALL_STATUS,pit,5,166,-0.34090479753211239,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,phase,4,SZ_A,NON_ST,pit,5,166,-0.34832878064850742,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,ALL_A,ALL_STATUS,pit,3,107,-0.24200265354481679,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,ALL_A,NON_ST,pit,3,107,-0.24620167416344996,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,107,-0.18186519610905741,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,CHINEXT_BOARD,NON_ST,pit,3,107,-0.17765299426233486,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,SH_A,ALL_STATUS,pit,3,107,-0.17299242630825706,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,SH_A,NON_ST,pit,3,107,-0.16692636327385973,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,SZ_A,ALL_STATUS,pit,3,107,-0.21117278877334433,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2020,SZ_A,NON_ST,pit,3,107,-0.20362573303542822,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,ALL_A,ALL_STATUS,pit,3,243,-0.079682469726589072,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,ALL_A,NON_ST,pit,3,243,-0.098929124515795885,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,240,-0.089805974620777412,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,CHINEXT_BOARD,NON_ST,pit,3,241,-0.090001635602828742,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,SH_A,ALL_STATUS,pit,3,243,-0.14012000975598549,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,SH_A,NON_ST,pit,3,243,-0.14988721915160697,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,SZ_A,ALL_STATUS,pit,3,243,-0.060310462932553981,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2021,SZ_A,NON_ST,pit,3,243,-0.088762240271255038,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,ALL_A,ALL_STATUS,pit,3,242,-0.31111429295199128,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,ALL_A,NON_ST,pit,3,242,-0.31532655769444273,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,242,-0.2550519933554195,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,CHINEXT_BOARD,NON_ST,pit,3,242,-0.2571879513751627,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,SH_A,ALL_STATUS,pit,3,242,-0.24836515708502183,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,SH_A,NON_ST,pit,3,242,-0.25602826317823513,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,SZ_A,ALL_STATUS,pit,3,242,-0.30251920168987795,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2022,SZ_A,NON_ST,pit,3,242,-0.30899191974283541,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,ALL_A,ALL_STATUS,pit,3,237,-0.50177795730842167,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,ALL_A,NON_ST,pit,3,237,-0.49142651183047187,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,237,-0.41942705793197615,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,CHINEXT_BOARD,NON_ST,pit,3,237,-0.41388689601139328,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,SH_A,ALL_STATUS,pit,3,237,-0.47840962362057154,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,SH_A,NON_ST,pit,3,237,-0.48289991042066999,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,SZ_A,ALL_STATUS,pit,3,237,-0.43698474541991628,,,,
partial_rank,PREOPEN_PATH_DOWNSIDE,year,2023,SZ_A,NON_ST,pit,3,237,-0.4233805755478357,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,ALL_A,ALL_STATUS,pit,3,107,0.3461184851639037,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,ALL_A,NON_ST,pit,3,107,0.38841475932114455,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,107,0.11170887544691371,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,CHINEXT_BOARD,NON_ST,pit,3,107,0.11368917123487561,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,SH_A,ALL_STATUS,pit,3,107,0.29114442671192947,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,SH_A,NON_ST,pit,3,107,0.35347910168656516,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,SZ_A,ALL_STATUS,pit,3,107,0.29026931177641008,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,A,SZ_A,NON_ST,pit,3,107,0.32165733179144984,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,ALL_A,ALL_STATUS,pit,3,722,0.4125834632955751,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,ALL_A,NON_ST,pit,3,722,0.40704996189131987,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,719,0.28252235478007026,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,CHINEXT_BOARD,NON_ST,pit,3,720,0.28405030017090455,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,SH_A,ALL_STATUS,pit,3,722,0.38565754509134825,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,SH_A,NON_ST,pit,3,722,0.38585145202975946,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,SZ_A,ALL_STATUS,pit,3,722,0.41647320533192872,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,block,B,SZ_A,NON_ST,pit,3,722,0.41114768123507128,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,829,0.33748118704761176,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,829,0.38876367549273555,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,829,0.37010086389234265,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,829,0.34476214087389889,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,0.40439352766843778,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,829,0.38788791917301263,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,829,0.33390146328236608,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,829,0.39215415255190145,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,829,0.36746100769275741,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,829,0.33943055635211855,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,0.40399025561586593,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,829,0.38043329980793728,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,826,0.29730665349234581,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,826,0.24700161832194761,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,826,0.17768128962813576,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,826,0.29293149820214692,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,826,0.25885229042645147,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,826,0.19473946882793944,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,827,0.29777183123986212,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,827,0.24969910728466047,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,827,0.18157331691346756,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,827,0.29338508673013952,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,827,0.26139700008921712,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,827,0.19862240709147594,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,829,0.3481241466184829,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,829,0.36755367259839905,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,829,0.38703252333821292,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,829,0.34999511912397596,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,0.3784388999464362,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,829,0.40210795358285734,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,829,0.35007754739660196,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,829,0.37397520508423909,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,829,0.39393480555238469,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,829,0.35235816478113052,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,0.38431008299214042,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,829,0.4061128718065003,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,829,0.32691504042813663,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,829,0.38771707370078085,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,829,0.31004761821699611,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,829,0.33171406372212309,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,0.3997924810260437,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,829,0.32783628122572089,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,829,0.32485370033653582,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,829,0.39048734149335784,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,829,0.30946551027730868,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,829,0.32752230774263613,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,0.39767279635745545,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,829,0.32177243522755766,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,722,0.4125834632955751,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,722,0.40704996189131987,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,719,0.28252235478007026,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,720,0.28405030017090455,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,722,0.38565754509134825,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2020,SH_A,NON_ST,pit,3,722,0.38585145202975946,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,722,0.41647320533192872,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,722,0.41114768123507128,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,586,0.39081358392982191,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,586,0.39365008199276813,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,586,0.25445270356194127,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2021,CHINEXT_BOARD,NON_ST,pit,3,586,0.25964474435355567,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2021,SH_A,ALL_STATUS,pit,3,586,0.37179947744389069,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2021,SH_A,NON_ST,pit,3,586,0.37920703190703375,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2021,SZ_A,ALL_STATUS,pit,3,586,0.39189906023765136,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2021,SZ_A,NON_ST,pit,3,586,0.39365326358428337,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2022,ALL_A,ALL_STATUS,pit,3,587,0.42051855775925623,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2022,ALL_A,NON_ST,pit,3,587,0.42244737010562161,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,584,0.27561006447818853,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2022,CHINEXT_BOARD,NON_ST,pit,3,585,0.27772887537475199,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2022,SH_A,ALL_STATUS,pit,3,587,0.38359676417266991,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2022,SH_A,NON_ST,pit,3,587,0.39022915554581539,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2022,SZ_A,ALL_STATUS,pit,3,587,0.41614764914524632,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2022,SZ_A,NON_ST,pit,3,587,0.41399737409790344,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2023,ALL_A,ALL_STATUS,pit,3,592,0.36220658957619739,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2023,ALL_A,NON_ST,pit,3,592,0.36281156296076977,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,589,0.19007834018290215,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2023,CHINEXT_BOARD,NON_ST,pit,3,590,0.19047048617601392,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2023,SH_A,ALL_STATUS,pit,3,592,0.33085649123273903,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2023,SH_A,NON_ST,pit,3,592,0.34160371838661757,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2023,SZ_A,ALL_STATUS,pit,3,592,0.35447716604295437,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,leave_one_year_out,2023,SZ_A,NON_ST,pit,3,592,0.35106990708469515,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,ALL_A,ALL_STATUS,pit,3,276,0.40311839762158386,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,ALL_A,ALL_STATUS,pit,5,166,0.33778309620625901,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,ALL_A,NON_ST,pit,3,276,0.40912065038431822,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,ALL_A,NON_ST,pit,5,166,0.3237018535566884,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,3,275,0.21591707985417236,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,5,166,0.12461656973606987,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,CHINEXT_BOARD,NON_ST,pit,3,275,0.21797361517031152,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,CHINEXT_BOARD,NON_ST,pit,5,166,0.13611446972809985,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,SH_A,ALL_STATUS,pit,3,276,0.34563164447482631,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,SH_A,ALL_STATUS,pit,5,166,0.46874445931535086,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,SH_A,NON_ST,pit,3,276,0.35945842651066723,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,SH_A,NON_ST,pit,5,166,0.46731120864435671,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,SZ_A,ALL_STATUS,pit,3,276,0.44383198103550675,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,SZ_A,ALL_STATUS,pit,5,166,0.21776270311069906,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,SZ_A,NON_ST,pit,3,276,0.45078334207886905,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,0,SZ_A,NON_ST,pit,5,166,0.21388072144762246,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,ALL_A,ALL_STATUS,pit,3,277,0.40846440264418721,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,ALL_A,ALL_STATUS,pit,5,166,0.38995550452440736,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,ALL_A,NON_ST,pit,3,277,0.3969120167843041,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,ALL_A,NON_ST,pit,5,166,0.38210293110447219,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,3,277,0.29929822331046879,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,5,164,0.15110944121030048,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,CHINEXT_BOARD,NON_ST,pit,3,277,0.30108560183273581,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,CHINEXT_BOARD,NON_ST,pit,5,165,0.15219368942390649,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,SH_A,ALL_STATUS,pit,3,277,0.40902485490351143,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,SH_A,ALL_STATUS,pit,5,166,0.35102330799491149,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,SH_A,NON_ST,pit,3,277,0.40914178164949405,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,SH_A,NON_ST,pit,5,166,0.35841329611848816,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,SZ_A,ALL_STATUS,pit,3,277,0.3860025561553711,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,SZ_A,ALL_STATUS,pit,5,166,0.34546053946386512,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,SZ_A,NON_ST,pit,3,277,0.37678403845215636,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,1,SZ_A,NON_ST,pit,5,166,0.34885168699202806,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,ALL_A,ALL_STATUS,pit,3,276,0.4108913129285991,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,ALL_A,ALL_STATUS,pit,5,165,0.17382509751310857,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,ALL_A,NON_ST,pit,3,276,0.41327860701157199,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,ALL_A,NON_ST,pit,5,165,0.18317090310371334,,,,
