audit_id,sequence_id,cohort,market_view,symbol,source_symbol,trade_date,target_year,block_id,market_sequence_rank,relative_day,daily_raw_close,minute_raw_close,coordinate_scale,coordinate_close,resistance_high10,resistance_high20,resistance_high40,up_limit_contact,down_limit_contact,corporate_action_count,rights_ratio,corporate_action_blocking,daily_snapshot_id,descriptor_available_at,l10_continuous_cross,l10_continuous_first_cross_index,l10_continuous_remaining_bars,l10_continuous_closing_state,l10_continuous_close_loss,l10_continuous_reacquired,l20_continuous_cross,l20_continuous_first_cross_index,l20_continuous_remaining_bars,l20_continuous_closing_state,l20_continuous_close_loss,l20_continuous_reacquired,l40_continuous_cross,l40_continuous_first_cross_index,l40_continuous_remaining_bars,l40_continuous_closing_state,l40_continuous_close_loss,l40_continuous_reacquired,l20_auction_cross,l20_auction_first_cross_index,l20_auction_remaining_bars,l20_auction_closing_state,l20_auction_close_loss,l20_auction_reacquired,l20_auction_only_cross
MARKET|2019|06|SH_A|05|600397.SH|2019-08-30,2019|06|SH_A|05|600397.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600397.SH,600397,2019-08-30,2019,6,5,-3,2.3300000000000001,2.3299999237060547,0.25445292620865145,0.5928753180661579,0.61832061068702304,0.61832061068702304,0.69211195928753189,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|05|600397.SH|2019-09-02,2019|06|SH_A|05|600397.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600397.SH,600397,2019-09-02,2019,6,5,-2,2.3900000000000001,2.3900001049041748,0.2544529262086514,0.6081424936386769,0.61832061068702304,0.61832061068702304,0.68447837150127222,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|05|600397.SH|2019-09-03,2019|06|SH_A|05|600397.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600397.SH,600397,2019-09-03,2019,6,5,-1,2.3900000000000001,2.3900001049041748,0.2544529262086514,0.6081424936386769,0.61832061068702304,0.61832061068702304,0.66157760814249356,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-03T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|06|600815.SH|2019-08-28,2019|06|SH_A|06|600815.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600815.SH,600815,2019-08-28,2019,6,6,-5,2.9199999999999999,2.9200000762939453,0.22421524663677153,0.65470852017937287,0.67040358744394679,0.6883408071748881,0.72197309417040401,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-28T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|06|600815.SH|2019-08-29,2019|06|SH_A|06|600815.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600815.SH,600815,2019-08-29,2019,6,6,-4,2.8999999999999999,2.9000000953674316,0.22421524663677153,0.65022421524663743,0.66367713004484352,0.6883408071748881,0.72197309417040401,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-29T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|06|600815.SH|2019-08-30,2019|06|SH_A|06|600815.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600815.SH,600815,2019-08-30,2019,6,6,-3,3.0499999999999998,3.0499999523162842,0.22421524663677156,0.68385650224215322,0.66367713004484352,0.6883408071748881,0.72197309417040401,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,True,19,220,CROSS_CLOSE_ABOVE,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|06|600815.SH|2019-09-02,2019|06|SH_A|06|600815.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600815.SH,600815,2019-09-02,2019,6,6,-2,3.04,3.0399999618530273,0.22421524663677153,0.6816143497757855,0.68385650224215322,0.6883408071748881,0.72197309417040401,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,True,0,239,CROSS_CLOSE_BELOW,True,True,True,0,239,CROSS_CLOSE_BELOW,True,True,False,,,NO_CROSS,False,False,True,0,240,CROSS_CLOSE_BELOW,True,True,False
MARKET|2019|06|SH_A|06|600815.SH|2019-09-03,2019|06|SH_A|06|600815.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600815.SH,600815,2019-09-03,2019,6,6,-1,3.0800000000000001,3.0799999237060547,0.2242152466367715,0.69058295964125627,0.69730941704035942,0.69730941704035942,0.72197309417040401,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-03T15:30:00+08:00,True,7,232,CROSS_CLOSE_BELOW,True,True,True,7,232,CROSS_CLOSE_BELOW,True,True,False,,,NO_CROSS,False,False,True,8,232,CROSS_CLOSE_BELOW,True,True,False
MARKET|2019|06|SH_A|07|601858.SH|2019-08-28,2019|06|SH_A|07|601858.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,601858.SH,601858,2019-08-28,2019,6,7,-5,11.81,11.810000419616699,0.094572725257442786,1.1169038852903994,1.1197410670481225,1.1414927938573347,1.2441802357256315,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-28T15:30:00+08:00,True,186,53,CROSS_CLOSE_BELOW,True,True,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|07|601858.SH|2019-08-29,2019|06|SH_A|07|601858.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,601858.SH,601858,2019-08-29,2019,6,7,-4,11.85,11.850000381469727,0.094572725257442772,1.1206867943006968,1.1282526123212926,1.1282526123212926,1.2141773965822855,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-29T15:30:00+08:00,True,98,141,CROSS_CLOSE_BELOW,True,True,True,98,141,CROSS_CLOSE_BELOW,True,True,False,,,NO_CROSS,False,False,True,99,141,CROSS_CLOSE_BELOW,True,True,False
MARKET|2019|06|SH_A|07|601858.SH|2019-08-30,2019|06|SH_A|07|601858.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,601858.SH,601858,2019-08-30,2019,6,7,-3,11.369999999999999,11.369999885559082,0.094572725257442786,1.0752918861771243,1.1301440668264411,1.1301440668264411,1.2141773965822855,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,True,0,240,CROSS_CLOSE_BELOW,True,False,True
MARKET|2019|06|SH_A|07|601858.SH|2019-09-02,2019|06|SH_A|07|601858.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,601858.SH,601858,2019-09-02,2019,6,7,-2,11.9,11.899999618530273,0.094572725257442772,1.1254154305635691,1.1329812485841646,1.1329812485841646,1.2141773965822855,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,True,174,65,CROSS_CLOSE_BELOW,True,True,True,174,65,CROSS_CLOSE_BELOW,True,True,False,,,NO_CROSS,False,False,True,175,65,CROSS_CLOSE_BELOW,True,True,False
MARKET|2019|06|SH_A|07|601858.SH|2019-09-03,2019|06|SH_A|07|601858.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,601858.SH,601858,2019-09-03,2019,6,7,-1,11.83,11.829999923706055,0.094572725257442786,1.1187953397955481,1.155678702645951,1.155678702645951,1.2141773965822855,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-03T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|08|600685.SH|2019-08-28,2019|06|SH_A|08|600685.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600685.SH,600685,2019-08-28,2019,6,8,-5,16.559999999999999,16.559999465942383,0.037509377344336105,0.62115528882220583,0.67516879219804971,0.67516879219804971,0.7318079519879972,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-28T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|08|600685.SH|2019-08-29,2019|06|SH_A|08|600685.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600685.SH,600685,2019-08-29,2019,6,8,-4,16.489999999999998,16.489999771118164,0.037509377344336105,0.61852963240810233,0.67516879219804971,0.67516879219804971,0.7318079519879972,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-29T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|08|600685.SH|2019-08-30,2019|06|SH_A|08|600685.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600685.SH,600685,2019-08-30,2019,6,8,-3,18.140000000000001,18.139999389648438,0.037509377344336105,0.68042010502625694,0.67516879219804971,0.67516879219804971,0.69129782445611421,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,True,219,20,CROSS_CLOSE_ABOVE,False,False,True,219,20,CROSS_CLOSE_ABOVE,False,False,False,,,NO_CROSS,False,False,True,220,20,CROSS_CLOSE_ABOVE,False,False,False
MARKET|2019|06|SH_A|08|600685.SH|2019-09-02,2019|06|SH_A|08|600685.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600685.SH,600685,2019-09-02,2019,6,8,-2,19.18,19.180000305175781,0.037509377344336112,0.71942985746436661,0.68042010502625694,0.68042010502625694,0.68042010502625694,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,True,0,239,CROSS_CLOSE_ABOVE,False,False,True,0,239,CROSS_CLOSE_ABOVE,False,False,True,0,239,CROSS_CLOSE_ABOVE,False,False,True,0,240,CROSS_CLOSE_ABOVE,False,False,False
MARKET|2019|06|SH_A|08|600685.SH|2019-09-03,2019|06|SH_A|08|600685.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600685.SH,600685,2019-09-03,2019,6,8,-1,19.91,19.909999847412109,0.037509377344336112,0.74681170292573196,0.7464366091522886,0.7464366091522886,0.7464366091522886,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-03T15:30:00+08:00,True,173,66,CROSS_CLOSE_ABOVE,True,True,True,173,66,CROSS_CLOSE_ABOVE,True,True,True,173,66,CROSS_CLOSE_ABOVE,True,True,True,174,66,CROSS_CLOSE_ABOVE,True,True,False
MARKET|2019|06|SH_A|09|603590.SH|2019-08-28,2019|06|SH_A|09|603590.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,603590.SH,603590,2019-08-28,2019,6,9,-5,40.5,40.5,0.028905482221554219,1.1706720299729458,1.0671904036197819,1.0940725020858277,1.2128740340164159,True,False,0,,False,PITB-80B916173F29877FD683,2019-08-28T15:30:00+08:00,True,0,239,CROSS_CLOSE_ABOVE,False,False,True,0,239,CROSS_CLOSE_ABOVE,False,False,False,,,NO_CROSS,False,False,True,0,240,CROSS_CLOSE_ABOVE,False,False,False
MARKET|2019|06|SH_A|09|603590.SH|2019-08-29,2019|06|SH_A|09|603590.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,603590.SH,603590,2019-08-29,2019,6,9,-4,39.109999999999999,39.110000610351562,0.028905482221554219,1.1304934096849855,1.1706720299729458,1.1706720299729458,1.1998665670167163,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-29T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|09|603590.SH|2019-08-30,2019|06|SH_A|09|603590.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,603590.SH,603590,2019-08-30,2019,6,9,-3,38.649999999999999,38.650001525878906,0.028905482221554219,1.1171968878630705,1.1706720299729458,1.1706720299729458,1.1923511416391124,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|09|603590.SH|2019-09-02,2019|06|SH_A|09|603590.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,603590.SH,603590,2019-09-02,2019,6,9,-2,39.590000000000003,39.590000152587891,0.028905482221554223,1.1443680411513317,1.1706720299729458,1.1706720299729458,1.1784765101727666,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|09|603590.SH|2019-09-03,2019|06|SH_A|09|603590.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,603590.SH,603590,2019-09-03,2019,6,9,-1,38.990000000000002,38.990001678466797,0.028905482221554219,1.1270247518183991,1.1706720299729458,1.1706720299729458,1.1706720299729458,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-03T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|10|600651.SH|2019-08-28,2019|06|SH_A|10|600651.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600651.SH,600651,2019-08-28,2019,6,10,-5,4.1399999999999997,4.1399998664855957,0.10584142974452072,0.43818351914231574,0.43183303335764456,0.43183303335764456,0.43183303335764456,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-28T15:30:00+08:00,True,8,231,CROSS_CLOSE_ABOVE,False,False,True,8,231,CROSS_CLOSE_ABOVE,False,False,True,8,231,CROSS_CLOSE_ABOVE,False,False,True,9,231,CROSS_CLOSE_ABOVE,False,False,False
MARKET|2019|06|SH_A|10|600651.SH|2019-08-29,2019|06|SH_A|10|600651.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600651.SH,600651,2019-08-29,2019,6,10,-4,4.2599999999999998,4.2600002288818359,0.10584142974452072,0.45088449071165826,0.47205277666056239,0.47205277666056239,0.47205277666056239,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-29T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|10|600651.SH|2019-08-30,2019|06|SH_A|10|600651.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600651.SH,600651,2019-08-30,2019,6,10,-3,3.8399999999999999,3.8399999141693115,0.10584142974452072,0.40643109021895957,0.47205277666056239,0.47205277666056239,0.47205277666056239,False,True,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|10|600651.SH|2019-09-02,2019|06|SH_A|10|600651.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600651.SH,600651,2019-09-02,2019,6,10,-2,3.9399999999999999,3.940000057220459,0.10584142974452072,0.41701523319341166,0.47205277666056239,0.47205277666056239,0.47205277666056239,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SH_A|10|600651.SH|2019-09-03,2019|06|SH_A|10|600651.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SH_A,600651.SH,600651,2019-09-03,2019,6,10,-1,3.96,3.9600000381469727,0.10584142974452072,0.41913206178830203,0.47205277666056239,0.47205277666056239,0.47205277666056239,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-03T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|01|000859.SZ|2019-08-28,2019|06|SZ_A|01|000859.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,000859.SZ,000859,2019-08-28,2019,6,1,-5,4.6200000000000001,4.619999885559082,0.23545746356005898,1.0878134816474725,1.1207775265458806,1.1749327431646945,1.3562349901059398,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-28T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|01|000859.SZ|2019-08-29,2019|06|SZ_A|01|000859.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,000859.SZ,000859,2019-08-29,2019,6,1,-4,4.6399999999999997,4.6399998664855957,0.23545746356005898,1.0925226309186735,1.1207775265458806,1.1537415714442891,1.3562349901059398,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-29T15:30:00+08:00,True,90,149,CROSS_CLOSE_BELOW,True,True,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|01|000859.SZ|2019-08-30,2019|06|SZ_A|01|000859.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,000859.SZ,000859,2019-08-30,2019,6,1,-3,4.46,4.4600000381469727,0.23545746356005895,1.0501402874778629,1.1278412504526825,1.1278412504526825,1.3562349901059398,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|01|000859.SZ|2019-09-02,2019|06|SZ_A|01|000859.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,000859.SZ,000859,2019-09-02,2019,6,1,-2,4.6200000000000001,4.619999885559082,0.23545746356005898,1.0878134816474725,1.1278412504526825,1.1278412504526825,1.3562349901059398,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|01|000859.SZ|2019-09-03,2019|06|SZ_A|01|000859.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,000859.SZ,000859,2019-09-03,2019,6,1,-1,4.7599999999999998,4.7600002288818359,0.235457463560059,1.1207775265458808,1.1278412504526825,1.1278412504526825,1.3562349901059398,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-03T15:30:00+08:00,True,88,151,CROSS_CLOSE_BELOW,True,True,True,88,151,CROSS_CLOSE_BELOW,True,True,False,,,NO_CROSS,False,False,True,89,151,CROSS_CLOSE_BELOW,True,True,False
MARKET|2019|06|SZ_A|02|002337.SZ|2019-08-28,2019|06|SZ_A|02|002337.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002337.SZ,002337,2019-08-28,2019,6,2,-5,4.1100000000000003,4.1100001335144043,0.18502010862805265,0.76043264646129649,0.83259048882623699,0.83259048882623699,0.83259048882623699,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-28T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|02|002337.SZ|2019-08-29,2019|06|SZ_A|02|002337.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002337.SZ,002337,2019-08-29,2019,6,2,-4,4.0700000000000003,4.070000171661377,0.18502010862805268,0.75303184211617447,0.83259048882623699,0.83259048882623699,0.83259048882623699,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-29T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|02|002337.SZ|2019-08-30,2019|06|SZ_A|02|002337.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002337.SZ,002337,2019-08-30,2019,6,2,-3,3.9199999999999999,3.9200000762939453,0.18502010862805265,0.72527882582196634,0.83259048882623699,0.83259048882623699,0.83259048882623699,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|02|002337.SZ|2019-09-02,2019|06|SZ_A|02|002337.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002337.SZ,002337,2019-09-02,2019,6,2,-2,3.9500000000000002,3.9500000476837158,0.18502010862805263,0.73082942908080795,0.83259048882623699,0.83259048882623699,0.83259048882623699,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|02|002337.SZ|2019-09-03,2019|06|SZ_A|02|002337.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002337.SZ,002337,2019-09-03,2019,6,2,-1,3.9399999999999999,3.940000057220459,0.18502010862805265,0.72897922799452741,0.83259048882623699,0.83259048882623699,0.83259048882623699,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-03T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|03|300435.SZ|2019-08-28,2019|06|SZ_A|03|300435.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300435.SZ,300435,2019-08-28,2019,6,3,-5,11.94,11.939999580383301,0.062595208489488727,0.74738678936449532,0.77179892067539602,0.80434842908993021,0.9001190980788476,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-28T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|03|300435.SZ|2019-08-29,2019|06|SZ_A|03|300435.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300435.SZ,300435,2019-08-29,2019,6,3,-4,11.9,11.899999618530273,0.062595208489488727,0.74488298102491579,0.77179892067539602,0.80434842908993021,0.89072981680542429,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-29T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|03|300435.SZ|2019-08-30,2019|06|SZ_A|03|300435.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300435.SZ,300435,2019-08-30,2019,6,3,-3,11.640000000000001,11.640000343322754,0.062595208489488713,0.7286082268176487,0.77179892067539602,0.80434842908993021,0.87695887093773672,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|03|300435.SZ|2019-09-02,2019|06|SZ_A|03|300435.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300435.SZ,300435,2019-09-02,2019,6,3,-2,11.869999999999999,11.869999885559082,0.062595208489488727,0.74300512477023106,0.77179892067539602,0.79996676449566595,0.87132530217368287,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|03|300435.SZ|2019-09-03,2019|06|SZ_A|03|300435.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300435.SZ,300435,2019-09-03,2019,6,3,-1,11.83,11.829999923706055,0.062595208489488727,0.74050131643065165,0.77179892067539602,0.77305082484518595,0.86569173340962891,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-03T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|04|300355.SZ|2019-08-28,2019|06|SZ_A|04|300355.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300355.SZ,300355,2019-08-28,2019,6,4,-5,3.5099999999999998,3.5099999904632568,0.080045019309616675,0.2809580177767545,0.29216432048010071,0.31217557530750506,0.35860168650708268,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-28T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|04|300355.SZ|2019-08-29,2019|06|SZ_A|04|300355.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300355.SZ,300355,2019-08-29,2019,6,4,-4,3.4900000000000002,3.4900000095367432,0.080045019309616661,0.27935711739056218,0.29216432048010071,0.30577197376273579,0.35860168650708268,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-29T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|04|300355.SZ|2019-08-30,2019|06|SZ_A|04|300355.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300355.SZ,300355,2019-08-30,2019,6,4,-3,3.4399999999999999,3.440000057220459,0.080045019309616647,0.27535486642508128,0.29216432048010071,0.30096927260415873,0.35860168650708268,False,False,0,,False,PITB-80B916173F29877FD683,2019-08-30T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
MARKET|2019|06|SZ_A|04|300355.SZ|2019-09-02,2019|06|SZ_A|04|300355.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300355.SZ,300355,2019-09-02,2019,6,4,-2,3.5099999999999998,3.5099999904632568,0.080045019309616675,0.2809580177767545,0.29216432048010071,0.30096927260415873,0.35860168650708268,False,False,0,,False,PITB-80B916173F29877FD683,2019-09-02T15:30:00+08:00,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False,,,NO_CROSS,False,False,False
