family,leg,period,horizon,count,signal_dates,mean_return,median_return,positive_fraction,p10,p90,severe_loss_fraction,mean_adverse_excursion,mean_excess_vs_date_control,entry_executable_fraction,median_candidate_count,median_avg_amount20_cny,p10_entry_amount_cny
breakout_60,top,year_2021,20,874,48,-0.002989000998,-0.04050777069,0.3913043478,-0.2272703238,0.2475225207,0.3558352403,-0.1399950291,-0.01322832055,0.9352441614,70,194048517.8,204410968.4
breakout_60,top,year_2022,5,823,49,-0.02917500305,-0.03738873338,0.3219927096,-0.1764329454,0.1253659759,0.2746051033,-0.1016307334,-0.02670870176,0.8980477223,44,158785814.2,207225288.7
breakout_60,top,year_2022,20,814,49,-0.0716411091,-0.09108296145,0.2751842752,-0.2761951287,0.154773098,0.4692874693,-0.1743269545,-0.0657262711,0.8980477223,44,158785814.2,207287740.6
breakout_60,top,year_2023,5,830,44,-0.01007224347,-0.02578118021,0.3771084337,-0.1403991774,0.1449891091,0.1891566265,-0.08138058383,-0.004097320353,0.8730325289,55,161930655.2,198557412.6
breakout_60,top,year_2023,20,828,44,-0.02977606638,-0.05768252966,0.3224637681,-0.221786532,0.1798630459,0.3671497585,-0.1335911764,-0.02289858762,0.8730325289,55,161930655.2,197721286.3
compression_breakout,top,early_2018_2020,5,1557,121,-0.004215245105,-0.007713091874,0.427103404,-0.06800800838,0.06334748952,0.04495825305,-0.04216976273,-0.001863250641,0.9910941476,20,104774949.1,91601169.35
compression_breakout,top,early_2018_2020,20,1550,121,-0.00490899592,-0.01772293181,0.4406451613,-0.1358056327,0.1346386773,0.1864516129,-0.08325368362,-0.00505612618,0.9910941476,20,104774949.1,91595421.7
compression_breakout,top,full,5,3759,261,-0.004515950338,-0.007736406885,0.4272412876,-0.06642224954,0.05895029091,0.04043628625,-0.04061675123,-0.001982674474,0.976659751,23,104452502.6,91568241.62
compression_breakout,top,full,20,3742,261,-0.002450048019,-0.01089230989,0.4457509353,-0.1255589727,0.1245938045,0.162747194,-0.07772541746,-0.0004767341506,0.976659751,23,104452502.6,91573150.09
compression_breakout,top,late_2021_2023,5,2202,140,-0.004728574338,-0.007791162545,0.4273387829,-0.06511745152,0.05614587442,0.03723887375,-0.03951864091,-0.002067117212,0.9667250438,25,104324888.6,91066401.98
compression_breakout,top,late_2021_2023,20,2192,140,-0.0007112846775,-0.009365478421,0.4493613139,-0.1191238394,0.1169781344,0.1459854015,-0.07381628764,0.002761430834,0.9667250438,25,104324888.6,91551575.39
compression_breakout,top,year_2018,5,176,23,-0.01427371349,-0.01370138647,0.4147727273,-0.08445436675,0.05175052675,0.05681818182,-0.04240337938,0.008568811878,1,10.5,92409884.93,72499321.38
compression_breakout,top,year_2018,20,176,23,-0.04654351109,-0.04208102583,0.2670454545,-0.1372836263,0.05903107873,0.2443181818,-0.09494474612,-0.002344810354,1,10.5,92409884.93,72499321.38
compression_breakout,top,year_2019,5,618,49,-0.001473335974,-0.00349135917,0.4579288026,-0.05845233455,0.05484842166,0.04045307443,-0.03557919154,-0.0036043305,0.9935794543,18,110456148.1,90959811.18
compression_breakout,top,year_2019,20,616,49,0.002065795579,-0.001283413165,0.4967532468,-0.133860513,0.1360962775,0.1574675325,-0.07182063633,-0.008775904678,0.9935794543,18,110456148.1,90893048.56
compression_breakout,top,year_2020,5,763,49,-0.004115912742,-0.0123920833,0.4049803408,-0.07072213096,0.07023098498,0.04587155963,-0.04745397827,-0.00285939173,0.9870633894,23,106444069.7,101618488.2
compression_breakout,top,year_2020,20,758,49,-0.0009100472299,-0.01824620089,0.4353562005,-0.1378417076,0.1533534699,0.1965699208,-0.08983037245,-0.002662733081,0.9870633894,23,106444069.7,101964003.1
compression_breakout,top,year_2021,5,778,48,-0.001950863623,-0.007368469414,0.4537275064,-0.06564326141,0.06375756293,0.03598971722,-0.04093605039,-0.004826958425,0.9873096447,24,105966993.9,106600650.7
compression_breakout,top,year_2021,20,775,48,0.01966995186,0.002105992097,0.5122580645,-0.1057177916,0.1656106966,0.1122580645,-0.06907336689,0.01085162722,0.9873096447,24,105966993.9,106771366
compression_breakout,top,year_2022,5,726,48,-0.01089609773,-0.01147139604,0.3746556474,-0.07678795778,0.05107707197,0.06060606061,-0.04581363019,-0.006198709978,0.9918588874,25,113737602,92254642.36
compression_breakout,top,year_2022,20,722,48,-0.02333742455,-0.02302729252,0.379501385,-0.1462210306,0.08079320794,0.2299168975,-0.09394785445,-0.01130915235,0.9918588874,25,113737602,92178372.17
compression_breakout,top,year_2023,5,698,44,-0.001409716101,-0.005358069984,0.452722063,-0.05182799503,0.05122379495,0.01432664756,-0.03139126729,0.005306368191,0.9209486166,25,94702686.22,75830700.56
compression_breakout,top,year_2023,20,695,44,6.657815962e-05,-0.008328321523,0.4517985612,-0.09701983064,0.09997449271,0.0964028777,-0.05819149965,0.008357198969,0.9209486166,25,94702686.22,75824926.19
date_control,control,early_2018_2020,5,2433,122,-0.002309456901,-0.005345287685,0.4599260173,-0.08137988245,0.07694807181,0.06124126593,-0.04733373987,0,0.9971311475,20,129122919.6,39809899.98
date_control,control,early_2018_2020,20,2424,122,0.0004907318288,-0.01707657658,0.4335808581,-0.1450304818,0.1633791879,0.198019802,-0.09308371904,0,0.9971311475,20,129122919.6,39824280.31
date_control,control,full,5,5243,263,-0.002350936738,-0.006700399337,0.4457371734,-0.07715581235,0.07524009262,0.0522601564,-0.04584781782,0,0.9823970037,20,140910724.8,41200401.88
date_control,control,full,20,5218,263,-0.0001192940075,-0.01613755173,0.4350325795,-0.1414371039,0.1546669736,0.1937523956,-0.09042289118,0,0.9823970037,20,140910724.8,41328902.82
date_control,control,late_2021_2023,5,2810,141,-0.002386851488,-0.007724159119,0.4334519573,-0.07336443907,0.07260039741,0.04448398577,-0.04456125257,0,0.97,20,150284674.1,43067606.72
date_control,control,late_2021_2023,20,2794,141,-0.000648536179,-0.01538590878,0.4362920544,-0.1366451585,0.1499886941,0.1900501074,-0.08811442779,0,0.97,20,150284674.1,43152016.1
date_control,control,year_2018,5,479,24,-0.01323926019,-0.01417846126,0.3903966597,-0.08748975223,0.06258449941,0.07098121086,-0.05383756038,0,0.9979166667,20,111777325,34726855.51
date_control,control,year_2018,20,479,24,-0.03224041446,-0.03974614873,0.3277661795,-0.1604523907,0.1032982935,0.2588726514,-0.1108395606,0,0.9979166667,20,111777325,34726855.51
date_control,control,year_2019,5,975,49,0.002089557967,0.0001472379915,0.5005128205,-0.0743341033,0.07165036825,0.05230769231,-0.0414627802,0,0.9948979592,20,124323875,39785525.28
date_control,control,year_2019,20,971,49,0.01352019327,-0.003100733656,0.4881565396,-0.129648259,0.1753284039,0.1616889804,-0.08017837656,0,0.9948979592,20,124323875,39834104
date_control,control,year_2020,5,979,49,-0.001342821274,-0.005829669075,0.4535240041,-0.08421183826,0.08690957944,0.06537282942,-0.04999855668,0,0.9989795918,20,149954434.4,43493142.6
date_control,control,year_2020,20,974,49,0.003598136359,-0.0179712475,0.431211499,-0.1475649843,0.1843934389,0.204312115,-0.09721722973,0,0.9989795918,20,149954434.4,43639131.09
date_control,control,year_2021,5,957,48,0.002170972677,-0.005700434466,0.4545454545,-0.07609354282,0.09011312029,0.05642633229,-0.04469265052,0,0.996875,20,171595023.8,43539700.26
date_control,control,year_2021,20,951,48,0.01036160245,-0.01075607698,0.4605678233,-0.1336902519,0.1737408575,0.1798107256,-0.08524272512,0,0.996875,20,171595023.8,43671166.05
date_control,control,year_2022,5,977,49,-0.00336272104,-0.008072622253,0.4370522006,-0.0799811053,0.07325943747,0.04708290686,-0.04843338207,0,0.9969387755,20,142983153.4,43664163.69
date_control,control,year_2022,20,974,49,-0.005141464804,-0.01924303021,0.431211499,-0.155389316,0.149128712,0.226899384,-0.09973422685,0,0.9969387755,20,142983153.4,43725893.95
date_control,control,year_2023,5,876,44,-0.006277734104,-0.009411421811,0.4063926941,-0.06141810327,0.0574575064,0.02853881279,-0.04009913116,0,0.915625,20,141706169.4,42119926.02
date_control,control,year_2023,20,869,44,-0.007661803561,-0.01747182327,0.415420023,-0.1200613651,0.1111551356,0.1599539701,-0.07823330577,0,0.915625,20,141706169.4,42372333.02
demand_volume_shock,top,early_2018_2020,5,2370,122,-0.01268050851,-0.01701664284,0.3970464135,-0.1346840406,0.09941900199,0.1729957806,-0.0766434524,-0.01051982194,0.9717213115,333.5,105407043.6,155477503.7
demand_volume_shock,top,early_2018_2020,20,2366,122,-0.02547707879,-0.05055450715,0.3706677937,-0.2165299969,0.1738094952,0.3736263736,-0.1352512744,-0.02586964237,0.9717213115,333.5,105407043.6,155496541
demand_volume_shock,top,full,5,5112,263,-0.01070840102,-0.01845336388,0.4000391236,-0.1331005944,0.1118437231,0.1742957746,-0.07718215306,-0.008402276633,0.9586142322,447,110606750.8,182416657.4
demand_volume_shock,top,full,20,5093,263,-0.02667384196,-0.05406063994,0.3573532299,-0.2164176959,0.1787327697,0.3673669743,-0.1341849685,-0.02656572888,0.9586142322,447,110606750.8,182206717.7
demand_volume_shock,top,late_2021_2023,5,2742,141,-0.00900384422,-0.02014320006,0.4026258206,-0.1306626765,0.125442576,0.1754194019,-0.07764776961,-0.006572013186,0.9475862069,534,114838083.4,224992818.7
demand_volume_shock,top,late_2021_2023,20,2727,141,-0.02771217774,-0.0577072546,0.3458012468,-0.216198058,0.1806505274,0.3619361936,-0.1332598202,-0.02716966752,0.9475862069,534,114838083.4,224983478.8
demand_volume_shock,top,year_2018,5,476,24,-0.02135266908,-0.01918620308,0.3571428571,-0.1183842386,0.07006929232,0.1512605042,-0.07115287264,-0.007975850588,0.9916666667,169,84265613.08,114349807.8
demand_volume_shock,top,year_2018,20,476,24,-0.05969299455,-0.07144916981,0.2857142857,-0.2098591058,0.1027621402,0.4117647059,-0.1410641842,-0.02718820809,0.9916666667,169,84265613.08,114349807.8
demand_volume_shock,top,year_2019,5,955,49,-0.01317761325,-0.01455040449,0.4104712042,-0.1428326799,0.08971889033,0.1811518325,-0.07535557391,-0.01545023524,0.9755102041,293,108978492.4,156903814.3
demand_volume_shock,top,year_2019,20,954,49,-0.01898002919,-0.04113007434,0.4025157233,-0.2165440576,0.2021001251,0.3459119497,-0.1292793345,-0.03301877032,0.9755102041,293,108978492.4,157750898.9
demand_volume_shock,top,year_2020,5,939,49,-0.007778822194,-0.01902311342,0.4036208733,-0.1379830654,0.1196313891,0.1757188498,-0.08073657265,-0.006794993025,0.9581632653,448,112440960,207572572.2
demand_volume_shock,top,year_2020,20,936,49,-0.01469867005,-0.04892260967,0.3814102564,-0.2189698103,0.207294961,0.3824786325,-0.1383819213,-0.01791247854,0.9581632653,448,112440960,207393517.3
demand_volume_shock,top,year_2021,5,932,48,-0.002105874619,-0.01362130681,0.4420600858,-0.1228285052,0.1353016883,0.1512875536,-0.07229846737,-0.004311464065,0.971875,495.5,115566705,219620688.4
demand_volume_shock,top,year_2021,20,929,48,0.001391541312,-0.03462567799,0.4111948332,-0.205692208,0.2286726392,0.3110871905,-0.1204865467,-0.009227399503,0.971875,495.5,115566705,219367106.9
demand_volume_shock,top,year_2022,5,943,49,-0.01601353379,-0.02629070218,0.3711558855,-0.1448560023,0.1266112183,0.2205726405,-0.08802510059,-0.01255120893,0.9653061224,534,111409527.8,216183902.5
demand_volume_shock,top,year_2022,20,937,49,-0.05383740446,-0.07778715297,0.3137673426,-0.2483785968,0.1538340899,0.4322305229,-0.1562460452,-0.04876710251,0.9653061224,534,111409527.8,214654047.8
demand_volume_shock,top,year_2023,5,867,44,-0.008794813538,-0.02003079188,0.3944636678,-0.1183112635,0.1072150183,0.1522491349,-0.07211112205,-0.002498714683,0.9052083333,585,121234758.9,239140228.3
demand_volume_shock,top,year_2023,20,861,44,-0.03068316212,-0.05544630297,0.3101045296,-0.1908677655,0.1392187795,0.3403019744,-0.1220266939,-0.02302515,0.9052083333,585,121234758.9,239266694
failed_breakdown_20,top,early_2018_2020,5,1772,114,-0.005389621041,-0.008583626633,0.4390519187,-0.08917953926,0.08322476785,0.07674943567,-0.05238745903,-0.0002518771574,0.9966329966,74,141145016.8,37246444.99
failed_breakdown_20,top,early_2018_2020,20,1770,114,0.00137983527,-0.01838359226,0.4406779661,-0.1479710919,0.1705480803,0.2141242938,-0.0985948377,0.003912030782,0.9966329966,74,141145016.8,37237573.4
failed_breakdown_20,top,full,5,4414,255,-0.004028906506,-0.008951395238,0.4386044404,-0.08559714529,0.08239852958,0.06796556411,-0.05194257916,3.944283242e-05,0.9796189632,85,166281332.5,43474679.71
failed_breakdown_20,top,full,20,4393,255,-0.003557103183,-0.02137595102,0.4286364671,-0.1513522614,0.1625478859,0.2217163669,-0.09966705894,-0.00186446666,0.9796189632,85,166281332.5,43469786.66
failed_breakdown_20,top,late_2021_2023,5,2642,141,-0.003116269808,-0.009241079014,0.4383043149,-0.08323477743,0.08107463379,0.06207418622,-0.05164419644,0.0002348323184,0.9685212299,99,185118505.1,48695268.95
failed_breakdown_20,top,late_2021_2023,20,2623,141,-0.006888548498,-0.02302743101,0.4205108654,-0.1536757845,0.1559356232,0.2268394968,-0.1003905937,-0.005762446254,0.9685212299,99,185118505.1,48735021.47
failed_breakdown_20,top,year_2018,5,350,24,-0.0149899394,-0.01574084911,0.3971428571,-0.1016908042,0.07855239824,0.1057142857,-0.06046239926,-0.0009412545676,0.9915014164,85,114858757.2,37086448.21
failed_breakdown_20,top,year_2018,20,350,24,-0.04435880828,-0.05311350327,0.3257142857,-0.1693852968,0.1019126994,0.2742857143,-0.1188376675,-0.01217354567,0.9915014164,85,114858757.2,37086448.21
failed_breakdown_20,top,year_2019,5,656,44,-0.003238740927,-0.005580141576,0.449695122,-0.07448985445,0.07492388806,0.05335365854,-0.04560393325,-0.001219581083,0.9969742814,51,119859636,34056199.63
failed_breakdown_20,top,year_2019,20,656,44,0.01889153828,-0.003564299971,0.4832317073,-0.129345756,0.1859751659,0.1768292683,-0.08439925965,0.01615041385,0.9969742814,51,119859636,34056199.63
failed_breakdown_20,top,year_2020,5,766,46,-0.002845059592,-0.007868968375,0.4490861619,-0.09208862529,0.09966649949,0.08355091384,-0.05450725517,0.0008918511304,0.9986979167,91,178937826.3,40651993.62
failed_breakdown_20,top,year_2020,20,764,46,0.007297175674,-0.01471874518,0.4568062827,-0.1553350871,0.1942353478,0.2185863874,-0.1015101633,0.000772727725,0.9986979167,91,178937826.3,40625935.5
failed_breakdown_20,top,year_2021,5,939,48,-0.0004418471344,-0.007016331709,0.458998935,-0.08531687331,0.08854001626,0.07028753994,-0.05233093009,-0.002465041164,0.9978746015,80,223798742.8,49165501.25
failed_breakdown_20,top,year_2021,20,935,48,0.006621032327,-0.01402028806,0.4502673797,-0.1514916343,0.1835695761,0.2021390374,-0.09660365723,-0.003515733658,0.9978746015,80,223798742.8,49201132.96
failed_breakdown_20,top,year_2022,5,863,49,-0.006676657939,-0.01481818971,0.4032444959,-0.0933159989,0.08482665775,0.08574739282,-0.05752252921,-0.0006491478636,0.9953970081,124,176419324.2,46672112.55
failed_breakdown_20,top,year_2022,20,854,49,-0.01735727314,-0.03178461827,0.3969555035,-0.1691466526,0.1536961061,0.2880562061,-0.1162805763,-0.008471828059,0.9953970081,124,176419324.2,46686479.56
failed_breakdown_20,top,year_2023,5,840,44,-0.002448017348,-0.007234322206,0.4511904762,-0.07465898329,0.07443325851,0.02857142857,-0.04483723919,0.004161089576,0.9132321041,111,167865759.8,50365984.41
failed_breakdown_20,top,year_2023,20,834,44,-0.01131440848,-0.02399123725,0.4112709832,-0.1362435246,0.1195300856,0.1918465228,-0.0883651026,-0.005506887759,0.9132321041,111,167865759.8,50339670.87
industry_rotation_20,bottom,early_2018_2020,5,2432,122,-0.004330278759,-0.008104967565,0.4333881579,-0.07787787228,0.07187956991,0.05592105263,-0.0458959426,-0.002055556668,0.9967213115,1792,145239778.3,36078033.95
industry_rotation_20,bottom,early_2018_2020,20,2426,122,-0.000924479869,-0.01867779435,0.4295136026,-0.1392607481,0.1534550478,0.1883759275,-0.09157144509,-0.001547484967,0.9967213115,1792,145239778.3,36032822.75
industry_rotation_20,bottom,full,5,5244,263,-0.003697521009,-0.007672208849,0.4345919146,-0.07415954454,0.07035643655,0.04710144928,-0.04424985184,-0.001362998434,0.9825842697,2396,171546883.2,39232670.09
industry_rotation_20,bottom,full,20,5225,263,-0.002529055741,-0.01659971197,0.435215311,-0.1386785936,0.1446445958,0.1862200957,-0.08946941502,-0.002557273843,0.9825842697,2396,171546883.2,39175676.44
industry_rotation_20,bottom,late_2021_2023,5,2812,141,-0.003150271064,-0.007152835571,0.4356330014,-0.07113481546,0.06794025204,0.03947368421,-0.04282620577,-0.0007640291503,0.9706896552,2718,201533645.4,42250511.18
industry_rotation_20,bottom,late_2021_2023,20,2799,141,-0.003919802816,-0.01548662629,0.440157199,-0.1373568838,0.1358663393,0.1843515541,-0.08764750542,-0.003432496357,0.9706896552,2718,201533645.4,42240588.06
industry_rotation_20,bottom,year_2018,5,479,24,-0.01567869003,-0.01459932121,0.369519833,-0.09270912293,0.05721690874,0.08768267223,-0.05090346395,-0.002264058131,0.9979166667,1081,104690975.3,33501105.38
industry_rotation_20,bottom,year_2018,20,479,24,-0.03586213809,-0.04051164351,0.3361169102,-0.1619411809,0.09068243315,0.24217119,-0.1052258166,-0.003441491782,0.9979166667,1081,104690975.3,33501105.38
industry_rotation_20,bottom,year_2019,5,974,49,-0.0009809896654,-0.005417376314,0.4568788501,-0.0679139916,0.07073748363,0.03901437372,-0.04089571804,-0.003343583496,0.993877551,1542,130895259.8,33499420.6
industry_rotation_20,bottom,year_2019,20,973,49,0.01578475953,-0.003992015968,0.4881808839,-0.1125210521,0.1684806904,0.1325796506,-0.07882005535,0.001759175357,0.993877551,1542,130895259.8,33498399.22
industry_rotation_20,bottom,year_2020,5,979,49,-0.00210997087,-0.007880502241,0.4412665986,-0.08306419011,0.08271783642,0.05720122574,-0.04842057589,-0.0006720936122,0.9989795918,2173,186547177.2,41264454.48
industry_rotation_20,bottom,year_2020,20,974,49,-0.0004346971696,-0.02465867586,0.4168377823,-0.1463803944,0.1717479366,0.2176591376,-0.09759470821,-0.003919303479,0.9989795918,2173,186547177.2,41206537.93
industry_rotation_20,bottom,year_2021,5,959,48,-0.007950219567,-0.01335048025,0.409801877,-0.08026991303,0.06876489814,0.05318039625,-0.04649010788,-0.0100460977,0.9989583333,2328,245384493,44122961.94
industry_rotation_20,bottom,year_2021,20,953,48,-0.008332031151,-0.01318427206,0.4554039874,-0.1652296115,0.1469684603,0.2507869885,-0.09612714455,-0.018654244,0.9989583333,2328,245384493,44355866.73
industry_rotation_20,bottom,year_2022,5,974,49,-0.004273485506,-0.003992015968,0.4661190965,-0.07596945357,0.06416856966,0.04722792608,-0.0468969961,-0.0009395893471,0.9969387755,2804,181422819.7,39486882.4
industry_rotation_20,bottom,year_2022,20,970,49,0.001993080278,-0.01399719682,0.4463917526,-0.1351310173,0.1610144293,0.1804123711,-0.09438400278,0.006893044415,0.9969387755,2804,181422819.7,39424283.72
industry_rotation_20,bottom,year_2023,5,879,44,0.003331141315,-0.005609489468,0.4300341297,-0.05002287492,0.06813867314,0.01592718999,-0.03431809213,0.009557358077,0.915625,2837.5,187888911.5,43569407.88
industry_rotation_20,bottom,year_2023,20,876,44,-0.005667112176,-0.01796754521,0.4166666667,-0.1071118599,0.1052185817,0.1164383562,-0.07096314638,0.001693703369,0.915625,2837.5,187888911.5,43556964.08
industry_rotation_20,top,early_2018_2020,5,2432,122,0.0006325661566,-0.005969507433,0.4597039474,-0.09194908122,0.09058185605,0.08388157895,-0.05446454061,0.002911269825,0.9971311475,1792,176743025.6,52765953.99
industry_rotation_20,top,early_2018_2020,20,2421,122,0.0147726031,-0.007959969842,0.4733581165,-0.1578807221,0.2066900467,0.2342007435,-0.1011481818,0.01396181176,0.9971311475,1792,176743025.6,52764930.1
industry_rotation_20,top,full,5,5234,263,-0.001349749639,-0.009510108083,0.4363775315,-0.09023773086,0.08822173479,0.08119984715,-0.05416663138,0.000975651498,0.9803370787,2396,194618144.3,60161021.61
industry_rotation_20,top,full,20,5212,263,0.01014792629,-0.01155423183,0.4660399079,-0.1527222118,0.1931671415,0.2187260169,-0.1006228832,0.01002570873,0.9803370787,2396,194618144.3,60151691.78
industry_rotation_20,top,late_2021_2023,5,2802,141,-0.003070303534,-0.01193911303,0.4161313348,-0.08770718918,0.08536937216,0.07887223412,-0.05390806062,-0.0007043712608,0.9662068966,2718,215224584.9,67376364.33
industry_rotation_20,top,late_2021_2023,20,2791,141,0.006136338125,-0.01469027573,0.4596918667,-0.1494398377,0.180855149,0.2053027589,-0.1001672228,0.006611410823,0.9662068966,2718,215224584.9,67366501.8
industry_rotation_20,top,year_2018,5,478,24,-0.01792448889,-0.01482210868,0.3849372385,-0.09569838495,0.05201869684,0.08577405858,-0.05987896601,-0.004582657287,0.9958333333,1081,126396935.6,46052410
industry_rotation_20,top,year_2018,20,478,24,-0.03735708384,-0.04013976336,0.3368200837,-0.1589810042,0.09587841544,0.280334728,-0.1111140637,-0.005415744039,0.9958333333,1081,126396935.6,46052410
industry_rotation_20,top,year_2019,5,976,49,0.00798840102,-0.0002771189688,0.4969262295,-0.08357330227,0.0946559002,0.0625,-0.04700802404,0.005742639702,0.9969387755,1542,167203421.2,51178519.5
industry_rotation_20,top,year_2019,20,970,49,0.02400145678,-0.0008013425158,0.4979381443,-0.1524888621,0.2121974514,0.2309278351,-0.09309848058,0.009897472656,0.9969387755,1542,167203421.2,51117322.82
industry_rotation_20,top,year_2020,5,978,49,0.002361581992,-0.006129669437,0.4591002045,-0.1024953376,0.1129058889,0.1042944785,-0.05925949443,0.003748366102,0.9979591837,2173,231746408.2,59033624.84
industry_rotation_20,top,year_2020,20,973,49,0.03118164963,0.006145469875,0.5159301131,-0.1600697763,0.2428270126,0.2147995889,-0.1042771836,0.02753311763,0.9979591837,2173,231746408.2,59094763.32
industry_rotation_20,top,year_2021,5,954,48,1.067248715e-05,-0.009436330241,0.4507337526,-0.09411981885,0.1030694681,0.09014675052,-0.05845144058,-0.002150286953,0.99375,2328,327292850.6,72405585.32
industry_rotation_20,top,year_2021,20,953,48,0.02881725175,0.004594259756,0.5099685205,-0.1508267889,0.2446926743,0.2056663169,-0.1011897879,0.01835183977,0.99375,2328,327292850.6,72347686.34
industry_rotation_20,top,year_2022,5,970,49,-0.01014439782,-0.01347381363,0.4103092784,-0.1017883454,0.06955548825,0.1051546392,-0.0581207514,-0.006858877954,0.9897959184,2804,194544104.2,70799863.38
industry_rotation_20,top,year_2022,20,963,49,-0.01756509031,-0.02672698082,0.4236760125,-0.1737418592,0.1439230151,0.2606438214,-0.1158617441,-0.01242423902,0.9897959184,2804,194544104.2,71030410.67
industry_rotation_20,top,year_2023,5,878,44,0.001397373387,-0.01260463986,0.3849658314,-0.06673197163,0.08102513568,0.03758542141,-0.04431729237,0.007666101476,0.9145833333,2837.5,176702564.9,61823896.25
industry_rotation_20,top,year_2023,20,875,44,0.007518698018,-0.01770426606,0.4445714286,-0.1164738994,0.1494232016,0.144,-0.08178056161,0.01477449883,0.9145833333,2837.5,176702564.9,61682637.29
momentum_60,bottom,early_2018_2020,5,2433,122,-0.002055861893,-0.008366868021,0.4360871352,-0.09038340267,0.09673273888,0.07850390464,-0.05443448748,0.0003525657987,0.9975409836,1893.5,134768862.6,41508452.36
momentum_60,bottom,early_2018_2020,20,2429,122,-0.003701343149,-0.02558233569,0.4219843557,-0.1684966757,0.1808765992,0.2581309181,-0.112339541,-0.00411471752,0.9975409836,1893.5,134768862.6,41502436.2
momentum_60,bottom,full,5,5237,263,-0.0001157934154,-0.007044914003,0.4454840558,-0.08246286928,0.09280677416,0.06167653237,-0.05031521565,0.002289719506,0.9833333333,2475,163113575.7,45484610.15
momentum_60,bottom,full,20,5205,263,0.00314920053,-0.01704585586,0.4455331412,-0.1571979758,0.1809613819,0.2343900096,-0.1044688203,0.003355407085,0.9833333333,2475,163113575.7,45301425.53
momentum_60,bottom,late_2021_2023,5,2804,141,0.001567582693,-0.006108932246,0.4536376605,-0.07650645603,0.08858613971,0.04707560628,-0.04674096874,0.003970566499,0.9713793103,2789,200200512.6,50065200.9
momentum_60,bottom,late_2021_2023,20,2776,141,0.009143426248,-0.009264739693,0.4661383285,-0.1476608265,0.1808092824,0.2136167147,-0.0975819398,0.009891766115,0.9713793103,2789,200200512.6,49891064.75
momentum_60,bottom,year_2018,5,478,24,-0.01344547046,-0.01736401639,0.4058577406,-0.1100368988,0.0826474736,0.129707113,-0.06722392912,-4.276304351e-05,0.9958333333,1242.5,140002692.1,38576437.56
momentum_60,bottom,year_2018,20,476,24,-0.03496054989,-0.04415663085,0.3802521008,-0.2001562492,0.1391826576,0.3487394958,-0.1352717453,-0.002923562369,0.9958333333,1242.5,140002692.1,38562756.6
