family,leg,period,horizon,count,signal_dates,mean_return,median_return,positive_fraction,p10,p90,severe_loss_fraction,mean_adverse_excursion,mean_excess_vs_date_control,entry_executable_fraction,median_candidate_count,median_avg_amount20_cny,p10_entry_amount_cny
negative_gap_recovery,top,full,20,5149,263,-0.025167646,-0.05932579286,0.3511361429,-0.2165739245,0.1959611695,0.3839580501,-0.1434348652,-0.0227532941,0.9689022106,546,179871773.7,123337447
negative_gap_recovery,top,late_2021_2023,5,2767,141,-0.01026420297,-0.02289435727,0.3957354536,-0.1352106665,0.1288954379,0.1864835562,-0.08146506351,-0.006523367848,0.9561766736,670,214208022.9,162535909.4
negative_gap_recovery,top,late_2021_2023,20,2753,141,-0.02834483814,-0.06221602803,0.3381765347,-0.2188349037,0.1932737217,0.3944787505,-0.1447558434,-0.02226682558,0.9561766736,670,214208022.9,162656457.2
negative_gap_recovery,top,year_2018,5,476,24,-0.02741586844,-0.02995190438,0.3151260504,-0.1047962763,0.05731911833,0.1218487395,-0.0735896841,-0.01445222786,0.9916666667,364.5,106695436.1,68886556.94
negative_gap_recovery,top,year_2018,20,476,24,-0.06969961279,-0.08184158615,0.2647058824,-0.2107664253,0.09383319858,0.4432773109,-0.1470946495,-0.03228451655,0.9916666667,364.5,106695436.1,68886556.94
negative_gap_recovery,top,year_2019,5,958,49,-0.00752865524,-0.01596638502,0.4154488518,-0.1223670702,0.1057226663,0.1586638831,-0.07306288813,-0.01196247287,0.9785714286,333,146547551.8,104168534.6
negative_gap_recovery,top,year_2019,20,958,49,-0.003553476633,-0.04073047817,0.3987473904,-0.209020984,0.2322399866,0.3215031315,-0.1322178034,-0.02640833594,0.9785714286,333,146547551.8,104168534.6
negative_gap_recovery,top,year_2020,5,966,49,-0.007893138074,-0.02220833688,0.3954451346,-0.1369248276,0.1246902615,0.1790890269,-0.08551782524,-0.005746270652,0.9857142857,489,198176994.2,138732929.4
negative_gap_recovery,top,year_2020,20,962,49,-0.01556509725,-0.05499109776,0.3835758836,-0.2248214078,0.2181542967,0.3866943867,-0.1490141114,-0.01578952681,0.9857142857,489,198176994.2,138978775
negative_gap_recovery,top,year_2021,5,944,48,-0.006467833411,-0.01917787003,0.405720339,-0.1338832984,0.1371212688,0.1811440678,-0.07834891463,-0.006387526879,0.9833333333,695.5,231116141.4,150305035.9
negative_gap_recovery,top,year_2021,20,942,48,-0.004879814033,-0.04038357791,0.3970276008,-0.2009468985,0.2400308996,0.3269639066,-0.1350896981,-0.006720841091,0.9833333333,695.5,231116141.4,149909226.2
negative_gap_recovery,top,year_2022,5,956,49,-0.01653489374,-0.02719101563,0.3838912134,-0.1387479417,0.1258644404,0.2050209205,-0.0892523859,-0.01089967877,0.9785276074,595,193813041.8,163027519.6
negative_gap_recovery,top,year_2022,20,948,49,-0.05234602277,-0.08420985679,0.30907173,-0.2510086858,0.1576108956,0.4588607595,-0.1648298203,-0.04807026862,0.9785276074,595,193813041.8,163540071.2
negative_gap_recovery,top,year_2023,5,867,44,-0.007483340787,-0.02003079188,0.3979238754,-0.1300040958,0.1223168169,0.1718569781,-0.07627125074,-0.00184572152,0.90625,675,215929491.5,175201730.1
negative_gap_recovery,top,year_2023,20,863,44,-0.02759272885,-0.06200235265,0.3059096176,-0.1972071355,0.1674760219,0.3974507532,-0.133255703,-0.0108909894,0.90625,675,215929491.5,175465378
price_volume_disagreement,top,early_2018_2020,5,2416,122,-0.001598881091,-0.003992015968,0.4768211921,-0.08453467262,0.08659127349,0.07201986755,-0.05079291703,0.0001114992265,0.99669967,285,144634163.4,33646537.9
price_volume_disagreement,top,early_2018_2020,20,2411,122,-0.001269208141,-0.01924815577,0.4379925342,-0.1605264273,0.1808409411,0.2301949399,-0.1016243747,-0.002526034715,0.99669967,285,144634163.4,33655074.8
price_volume_disagreement,top,full,5,5225,263,-0.00305443673,-0.006565680009,0.4524401914,-0.08230511084,0.08330278514,0.06545454545,-0.04912526905,-0.0003115016321,0.9823441022,339,170177053,37347619
price_volume_disagreement,top,full,20,5204,263,-0.003398846621,-0.02106094914,0.4292851653,-0.1540387214,0.1611540856,0.2211760184,-0.0978829413,-0.0008353528326,0.9823441022,339,170177053,37400759.94
price_volume_disagreement,top,late_2021_2023,5,2809,141,-0.004306349306,-0.009035094368,0.4314702741,-0.08010854321,0.0798039964,0.05980776077,-0.04769093742,-0.0006753215232,0.9703448276,360,198670043.5,41886048.6
price_volume_disagreement,top,late_2021_2023,20,2793,141,-0.005237213387,-0.02311185489,0.4217687075,-0.1518210889,0.149071131,0.2133906194,-0.09465322562,0.0006240936473,0.9703448276,360,198670043.5,42054932.68
price_volume_disagreement,top,year_2018,5,478,24,-0.0100751201,-0.007152397453,0.4456066946,-0.09649929409,0.07763337986,0.09414225941,-0.05617834792,0.00271195752,0.9958333333,270.5,103598888.2,29848209.01
price_volume_disagreement,top,year_2018,20,478,24,-0.02953263794,-0.03525197363,0.3744769874,-0.1721991965,0.1246356382,0.2656903766,-0.1138625679,0.007312299685,0.9958333333,270.5,103598888.2,29848209.01
price_volume_disagreement,top,year_2019,5,958,49,0.004255952407,0.002838190198,0.5177453027,-0.07080235815,0.08553333487,0.04801670146,-0.04351829727,-2.313222781e-05,0.9937759336,259,141012933.8,34171369.53
price_volume_disagreement,top,year_2019,20,956,49,0.01784134461,-0.001990656749,0.4926778243,-0.1421264093,0.1958641867,0.1725941423,-0.08988961997,-0.003660854333,0.9937759336,259,141012933.8,34129422.55
price_volume_disagreement,top,year_2020,5,980,49,-0.003187950728,-0.00742242288,0.4520408163,-0.09021620442,0.09529716928,0.08469387755,-0.0552774576,-0.001025278458,1,326,179996149.6,35932275.8
price_volume_disagreement,top,year_2020,20,977,49,-0.006141029006,-0.02991043934,0.4155578301,-0.1649865311,0.1902092764,0.2691914023,-0.1071193278,-0.006229040128,1,326,179996149.6,36038980.52
price_volume_disagreement,top,year_2021,5,958,48,-0.002688519007,-0.006921070551,0.4540709812,-0.08383934926,0.08486461867,0.06889352818,-0.04921717588,-0.002805436885,0.9989583333,295,215191100.9,42164003.4
price_volume_disagreement,top,year_2021,20,957,48,0.006334536819,-0.01082894024,0.4576802508,-0.1522546309,0.1755117766,0.2121212121,-0.09503136873,0.004557391715,0.9989583333,295,215191100.9,42318710.24
price_volume_disagreement,top,year_2022,5,978,49,-0.007247789628,-0.01018012225,0.4253578732,-0.08797023942,0.07969715647,0.0736196319,-0.05045372762,-0.001851063625,0.9979591837,441,183154600.1,39001195.36
price_volume_disagreement,top,year_2022,20,970,49,-0.008046852666,-0.02341735866,0.4237113402,-0.1601435301,0.1475910513,0.2443298969,-0.1010044319,-0.004488350951,0.9979591837,441,183154600.1,39016278.75
price_volume_disagreement,top,year_2023,5,873,44,-0.002786478504,-0.008606724774,0.4135166094,-0.06729083201,0.07438679414,0.03436426117,-0.04292101159,0.002979347769,0.9135416667,380,200574133.9,43359099.13
price_volume_disagreement,top,year_2023,20,866,44,-0.01487787718,-0.02909688536,0.3799076212,-0.1374770583,0.1177967724,0.1801385681,-0.08712140916,0.00200389158,0.9135416667,380,200574133.9,43368105.5
stock_industry_residual_strength_20,bottom,early_2018_2020,5,2430,122,-0.002386915042,-0.006202043898,0.449382716,-0.0908733397,0.08839519143,0.08024691358,-0.05442680277,-0.0007342699762,0.9975409836,1792,160955849.8,37687396.91
stock_industry_residual_strength_20,bottom,early_2018_2020,20,2424,122,-0.007976903268,-0.02261994596,0.4294554455,-0.1711920177,0.1728205571,0.2582508251,-0.1110125483,-0.009534371164,0.9975409836,1792,160955849.8,37671640.36
stock_industry_residual_strength_20,bottom,full,5,5237,263,-0.0008680209402,-0.007393295367,0.4452931067,-0.08602341936,0.09095385255,0.06912354401,-0.05173002055,0.001827743042,0.9825842697,2396,201235647.2,41629956.67
stock_industry_residual_strength_20,bottom,full,20,5207,263,-0.001621232036,-0.01673110435,0.4455540618,-0.1581261448,0.174296032,0.2391012099,-0.1047496694,0.0008517638345,0.9825842697,2396,201235647.2,41544320.07
stock_industry_residual_strength_20,bottom,late_2021_2023,5,2807,141,0.0004468749153,-0.008103118341,0.441752761,-0.0811693133,0.09472949264,0.05949412184,-0.04939543529,0.004045659549,0.97,2718,254715415.5,47604956.09
stock_industry_residual_strength_20,bottom,late_2021_2023,20,2783,141,0.003914573594,-0.01278894615,0.4595759971,-0.146152892,0.1756730481,0.2224218469,-0.09929468617,0.009898113542,0.97,2718,254715415.5,47389542.71
stock_industry_residual_strength_20,bottom,year_2018,5,480,24,-0.01157771311,-0.01130612739,0.4208333333,-0.1030974895,0.07754339055,0.1104166667,-0.06262566977,0.001345548869,1,1081,123858077.8,36046728.01
stock_industry_residual_strength_20,bottom,year_2018,20,480,24,-0.03903441274,-0.05327989997,0.3604166667,-0.205035976,0.1505335377,0.36875,-0.1320209062,-0.002047051981,1,1081,123858077.8,36046728.01
stock_industry_residual_strength_20,bottom,year_2019,5,976,49,0.007318001624,-0.003992015968,0.4682377049,-0.0738026928,0.1023767348,0.04610655738,-0.04641674738,0.002913813164,0.9969387755,1542,151493691.1,36871596.45
stock_industry_residual_strength_20,bottom,year_2019,20,973,49,0.01302364125,-0.006200459392,0.4809866393,-0.1478092226,0.1983928859,0.2014388489,-0.09753640185,-0.009560100429,0.9969387755,1542,151493691.1,36613785.18
stock_industry_residual_strength_20,bottom,year_2020,5,974,49,-0.007582413598,-0.007378396611,0.4445585216,-0.09936728718,0.08297360476,0.09958932238,-0.05841279652,-0.005414806106,0.9969387755,2173,199593894.8,40038982.57
stock_industry_residual_strength_20,bottom,year_2020,20,971,49,-0.01366786647,-0.02919711597,0.411946447,-0.1672381378,0.1600563579,0.2605561277,-0.1141312699,-0.01320983835,0.9969387755,2173,199593894.8,40020586.2
stock_industry_residual_strength_20,bottom,year_2021,5,959,48,0.005941039093,-0.004195324395,0.4744525547,-0.08109208225,0.1081473623,0.05735140772,-0.05029365382,0.005861068939,0.9989583333,2328,233081648.3,42372616.64
stock_industry_residual_strength_20,bottom,year_2021,20,957,48,0.01805483038,-0.003108134643,0.4921630094,-0.1506677569,0.2065867971,0.2142110763,-0.09826968287,0.01636674071,0.9989583333,2328,233081648.3,42486096.88
stock_industry_residual_strength_20,bottom,year_2022,5,975,49,-0.00545481702,-0.01074207008,0.4246153846,-0.09365717254,0.08877449411,0.08717948718,-0.0538913344,-0.0001136070412,0.9969387755,2804,272201473.1,49056045.25
stock_industry_residual_strength_20,bottom,year_2022,20,967,49,-0.006006510172,-0.01752689665,0.4405377456,-0.1572531841,0.1692300074,0.2492244054,-0.1106800101,-0.002055886699,0.9969387755,2804,272201473.1,48817317.32
stock_industry_residual_strength_20,bottom,year_2023,5,873,44,0.001002712476,-0.008005479974,0.4249713631,-0.06856528723,0.07843726667,0.03092783505,-0.04338753931,0.006696641589,0.9135416667,2837.5,257418393.3,54600891.4
stock_industry_residual_strength_20,bottom,year_2023,20,859,44,-0.0006704528857,-0.01682425222,0.4447031432,-0.1350700127,0.1574555114,0.2013969732,-0.08761985494,0.01614845351,0.9135416667,2837.5,257418393.3,54445190.23
stock_industry_residual_strength_20,top,early_2018_2020,5,2382,122,-0.01317453928,-0.03093544592,0.3837111671,-0.1521723407,0.1371465879,0.2241813602,-0.09361309553,-0.01154754669,0.9762295082,1792,247575481.3,108263987
stock_industry_residual_strength_20,top,early_2018_2020,20,2374,122,-0.03147030914,-0.07551850087,0.3470935131,-0.2499624103,0.2334551312,0.4393428812,-0.1669190166,-0.03301962193,0.9762295082,1792,247575481.3,108274907.4
stock_industry_residual_strength_20,top,full,5,5127,263,-0.01410077551,-0.03288240447,0.3875560757,-0.1626146065,0.1510959599,0.2445874781,-0.09863200745,-0.0114190192,0.9608614232,2396,328645354.9,138968373.7
stock_industry_residual_strength_20,top,full,20,5103,263,-0.03827410239,-0.08476387719,0.3307858123,-0.265669471,0.2332996076,0.4622770919,-0.17297528,-0.0359833617,0.9608614232,2396,328645354.9,139030677.4
stock_industry_residual_strength_20,top,late_2021_2023,5,2745,141,-0.01490452586,-0.03527540761,0.3908925319,-0.1717856426,0.1602580919,0.262295082,-0.1029872163,-0.01130748825,0.9479310345,2718,402771803.7,198549529.9
stock_industry_residual_strength_20,top,late_2021_2023,20,2729,141,-0.04419282909,-0.09200072831,0.316599487,-0.2736464494,0.2328449633,0.4822279223,-0.1782437187,-0.03856156552,0.9479310345,2718,402771803.7,198878881.3
stock_industry_residual_strength_20,top,year_2018,5,474,24,-0.03027174402,-0.03665658584,0.3016877637,-0.1273424803,0.06118620316,0.1751054852,-0.08360378171,-0.01739541079,0.9875,1081,123860656.3,63070230.29
stock_industry_residual_strength_20,top,year_2018,20,474,24,-0.07482428851,-0.0984716515,0.2489451477,-0.2306209815,0.09445946531,0.4873417722,-0.1633093783,-0.03772056594,0.9875,1081,123860656.3,63070230.29
stock_industry_residual_strength_20,top,year_2019,5,955,49,-0.01082359079,-0.02910146094,0.3947643979,-0.1499231319,0.1319486873,0.2282722513,-0.08688240653,-0.01522723424,0.9744897959,1542,239911073.9,125500026.3
stock_industry_residual_strength_20,top,year_2019,20,955,49,-0.02251226586,-0.06069844857,0.3602094241,-0.2286240146,0.2397423577,0.3926701571,-0.1552933847,-0.04502171239,0.9744897959,1542,239911073.9,125500026.3
stock_industry_residual_strength_20,top,year_2020,5,953,49,-0.007026670189,-0.02983106744,0.4134312697,-0.1636437239,0.1717333228,0.2444910808,-0.1053363093,-0.004951545431,0.9724489796,2173,362413616.1,175590697.2
stock_industry_residual_strength_20,top,year_2020,20,945,49,-0.01877734099,-0.08083536192,0.3830687831,-0.2780312769,0.3024814407,0.4624338624,-0.1804782199,-0.01853259139,0.9724489796,2173,362413616.1,185064860.3
stock_industry_residual_strength_20,top,year_2021,5,933,48,-0.009140386783,-0.03076642414,0.4072883173,-0.1561942572,0.1605385773,0.2593783494,-0.09906507514,-0.0092037114,0.9739583333,2328,404221201.4,187329985.5
stock_industry_residual_strength_20,top,year_2021,20,928,48,-0.02347862918,-0.07232603541,0.3663793103,-0.2677290713,0.2637565105,0.4450431034,-0.1751168746,-0.02550232264,0.9739583333,2328,404221201.4,188292457.7
stock_industry_residual_strength_20,top,year_2022,5,946,49,-0.02492623279,-0.04433606351,0.3646934461,-0.1960149245,0.1584476906,0.3002114165,-0.1136429196,-0.01967595756,0.9673469388,2804,341599828,176552593
stock_industry_residual_strength_20,top,year_2022,20,935,49,-0.07684261799,-0.1216611322,0.2759358289,-0.3181752465,0.2007846374,0.5497326203,-0.1990321389,-0.07398010557,0.9673469388,2804,341599828,175723318.2
stock_industry_residual_strength_20,top,year_2023,5,866,44,-0.01016712054,-0.03309544093,0.4018475751,-0.1566297875,0.1619755583,0.2240184758,-0.09557273859,-0.004432490372,0.9020833333,2837.5,493972422.8,261056105.2
stock_industry_residual_strength_20,top,year_2023,20,866,44,-0.03113881628,-0.08119706611,0.3071593533,-0.2368978304,0.222412135,0.4491916859,-0.1591496522,-0.0143151942,0.9020833333,2837.5,493972422.8,261056105.2
track_a_concentrated,top,early_2018_2020,5,1418,122,-0.002550250129,-0.008803761037,0.4400564175,-0.1044121663,0.09606332394,0.1135401975,-0.06365753319,-0.004404444196,0.9943938332,14,283969845.1,88092971.65
track_a_concentrated,top,early_2018_2020,20,1410,122,0.00605545257,-0.02133444113,0.4382978723,-0.1736897948,0.2101330435,0.275177305,-0.1142485498,0.0008998891485,0.9943938332,14,283969845.1,88223797.22
track_a_concentrated,top,full,5,3072,263,-0.002614780474,-0.01321728489,0.4195963542,-0.1044871339,0.1023735199,0.1136067708,-0.06457104825,-0.00154236211,0.9777282851,16,381112632.2,103110536.5
track_a_concentrated,top,full,20,3059,263,-0.002106272432,-0.02683951094,0.4203988231,-0.1780425552,0.2047168687,0.2811376267,-0.1166860143,-0.0008837386813,0.9777282851,16,381112632.2,103064060.6
track_a_concentrated,top,late_2021_2023,5,1654,141,-0.002670103344,-0.01599496795,0.4020556227,-0.1044264801,0.1062363955,0.1136638452,-0.06535421896,0.0009113455069,0.9638694639,18,490149241.9,133901593.8
track_a_concentrated,top,late_2021_2023,20,1649,141,-0.009085067007,-0.03218874491,0.4050939964,-0.1823962281,0.2023789572,0.2862340813,-0.1187702015,-0.002408854048,0.9638694639,18,490149241.9,133299337.9
track_a_concentrated,top,year_2018,5,285,24,-0.02434373974,-0.02346284874,0.3473684211,-0.1082152873,0.05383237241,0.1122807018,-0.06714238919,-0.01408256726,0.9965034965,15,174864744.5,66337364.6
track_a_concentrated,top,year_2018,20,285,24,-0.04234503902,-0.04401850505,0.3368421053,-0.1573476412,0.08418725784,0.2701754386,-0.1181866712,-0.00519635783,0.9965034965,15,174864744.5,66337364.6
track_a_concentrated,top,year_2019,5,584,49,0.00457340592,-0.002302620383,0.477739726,-0.0934832924,0.1005793185,0.08561643836,-0.05381412787,-0.002980222428,0.9932088285,14,295279521.6,97012711.43
track_a_concentrated,top,year_2019,20,580,49,0.02490521812,-0.003198816269,0.4913793103,-0.1614901681,0.2353611694,0.2603448276,-0.1041271181,-0.003334857392,0.9932088285,14,295279521.6,97676594.27
track_a_concentrated,top,year_2020,5,549,49,0.001185504708,-0.006557577461,0.4480874317,-0.1161320884,0.1252430318,0.1438979964,-0.07231939974,-0.0008953010965,0.9945652174,13,383074898.2,103259697.1
track_a_concentrated,top,year_2020,20,545,49,0.01130550043,-0.02435767443,0.4348623853,-0.1873954839,0.2277685728,0.2935779817,-0.1229605973,0.008594537557,0.9945652174,13,383074898.2,103099356.1
track_a_concentrated,top,year_2021,5,555,48,0.004764051089,-0.01140416841,0.4522522523,-0.1051587782,0.1317404014,0.1135135135,-0.06852805199,0.004364697641,0.9893048128,17,728182782.2,177762947.6
track_a_concentrated,top,year_2021,20,555,48,0.0177562037,-0.01311575323,0.4630630631,-0.1828013914,0.2583426754,0.2702702703,-0.1168664594,0.01613097907,0.9893048128,17,728182782.2,177762947.6
track_a_concentrated,top,year_2022,5,564,49,-0.01890090486,-0.02530427668,0.3439716312,-0.1098455172,0.07290043228,0.140070922,-0.0718565016,-0.01368356332,0.9774696707,19,435912575.5,125707009.7
track_a_concentrated,top,year_2022,20,561,49,-0.04199321719,-0.05627589964,0.3458110517,-0.2165546955,0.1361058104,0.3689839572,-0.1388623231,-0.03897858237,0.9774696707,19,435912575.5,125642073.1
track_a_concentrated,top,year_2023,5,535,44,0.006728431881,-0.0124506825,0.4112149533,-0.09189114805,0.127361819,0.08598130841,-0.05520699516,0.01271493083,0.9256055363,19,380194055.4,98239140.77
track_a_concentrated,top,year_2023,20,533,44,-0.002397324018,-0.02665431367,0.4071294559,-0.1432933474,0.1795762958,0.2157598499,-0.09960490446,0.01677690618,0.9256055363,19,380194055.4,98094339.73
track_a_diversified,top,early_2018_2020,5,1823,122,-0.002202180779,-0.008537691352,0.4382885354,-0.1009976453,0.09595223346,0.1014810752,-0.05971281567,-0.0004621085683,0.9967213115,12,440251156.3,118446676.6
track_a_diversified,top,early_2018_2020,20,1815,122,0.00659120337,-0.02050873128,0.4490358127,-0.1701987091,0.2040291404,0.2628099174,-0.111485785,0.00476690127,0.9967213115,12,440251156.3,118515022.4
track_a_diversified,top,full,5,3923,263,-0.005046881584,-0.01356483189,0.4170277849,-0.1035127013,0.09704209541,0.1083354576,-0.06309341588,-0.002280552481,0.9800249688,14,570094127.3,145814305.5
track_a_diversified,top,full,20,3909,263,-0.005735176167,-0.02813130325,0.4121258634,-0.1832364648,0.1910621592,0.2796111537,-0.1170122503,-0.003343898015,0.9800249688,14,570094127.3,145952928.1
track_a_diversified,top,late_2021_2023,5,2100,141,-0.007516352808,-0.01740061924,0.3985714286,-0.1058411779,0.09826346346,0.1142857143,-0.06602809883,-0.003859134983,0.9659770115,17,751653727.4,177738059.9
track_a_diversified,top,late_2021_2023,20,2094,141,-0.01641921574,-0.03589449211,0.3801337154,-0.1977899529,0.1811878675,0.29417383,-0.1218023814,-0.01037403207,0.9659770115,17,751653727.4,177148215.1
track_a_diversified,top,year_2018,5,360,24,-0.01861694455,-0.01837111817,0.3472222222,-0.09396830208,0.05782582889,0.08333333333,-0.06311817941,-0.005693682574,1,13,285696758.5,78423996.62
track_a_diversified,top,year_2018,20,360,24,-0.0483372572,-0.04733970206,0.2888888889,-0.1682582508,0.0758081185,0.2888888889,-0.122542211,-0.01134989644,1,13,285696758.5,78423996.62
track_a_diversified,top,year_2019,5,732,49,-8.187951469e-05,-0.006407396241,0.4494535519,-0.09747190099,0.09381012361,0.09426229508,-0.05420225537,-0.00453646426,0.9959183673,12,397318734.7,113941580
track_a_diversified,top,year_2019,20,728,49,0.01278610415,-0.006461263385,0.4821428571,-0.1639944663,0.2127841989,0.2596153846,-0.1046832029,-0.01032184583,0.9959183673,12,397318734.7,114437262.3
track_a_diversified,top,year_2020,5,731,49,0.0037584956,-0.004655431588,0.4719562244,-0.1080183861,0.1239106486,0.1176470588,-0.06355385423,0.006194245752,0.9959183673,12,645745712,167354098.2
track_a_diversified,top,year_2020,20,727,49,0.02758756931,-0.001831478042,0.4951856946,-0.181906192,0.2394713509,0.2530949106,-0.1128227401,0.02785721085,0.9959183673,12,645745712,167068406
track_a_diversified,top,year_2021,5,715,48,-0.001431871099,-0.01302704757,0.4391608392,-0.1108575333,0.1193567375,0.1174825175,-0.07013309199,-0.001549294309,0.9930555556,17,1150313580,244424976.4
track_a_diversified,top,year_2021,20,714,48,0.005638106453,-0.01721612065,0.4411764706,-0.2031936128,0.2438816248,0.2843137255,-0.1231747646,0.003704290048,0.9930555556,17,1150313580,244000551.2
track_a_diversified,top,year_2022,5,726,49,-0.01387173819,-0.01830060668,0.3801652893,-0.1052562423,0.08248416877,0.1143250689,-0.06554879342,-0.008340902023,0.9891156463,15,540524243.4,169058490
track_a_diversified,top,year_2022,20,721,49,-0.03029995325,-0.03930694874,0.3661581137,-0.2115314412,0.1497882613,0.3328710125,-0.1285107446,-0.02618469492,0.9891156463,15,540524243.4,168632858.8
track_a_diversified,top,year_2023,5,659,44,-0.007116344665,-0.01783786687,0.3748103187,-0.1036197699,0.08945427189,0.1107738998,-0.06210231071,-0.001427834847,0.9152777778,17.5,593010546.8,162201834.4
track_a_diversified,top,year_2023,20,659,44,-0.0251307731,-0.04414430999,0.3292867982,-0.1684716694,0.1373851733,0.2625189681,-0.1129759603,-0.008329167227,0.9152777778,17.5,593010546.8,162201834.4
