family,track,trade_date,cal_idx,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,rebalance_sessions,entry_status,status_h5,status_h20,status_h120,gross_return_h5,net_return_h5,adverse_excursion_h5,entry_amount_h5
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300578.SZ,通信服务,1.1338032229965154,1,23,211952855.3475,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.14580645161290318,-0.14921640589788165,-0.2151612903225807,434424953.14
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300647.SZ,消费电子,1.0483985765124555,2,23,409797144.27400005,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.047244094488189003,-0.051047511276659296,-0.1638545181852269,647394895.11
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,002228.SZ,包装印刷,1.0474226975876315,3,23,61797140.545,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.02777777777777768,0.023674872477267517,-0.007936507936507908,122764577.79
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,603901.SH,专用设备,1.0389329771352247,4,23,130475827.4,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.012380952380952492,-0.016323543389411777,-0.12285714285714278,412916622.0
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300689.SZ,通信设备,1.0321832413606602,5,23,191875239.4935,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.04888888888888898,0.044701707695719683,-0.0888888888888889,168215368.0
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300012.SZ,专业服务,1.0268907563025211,6,23,167647332.5,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.025723472668810365,-0.029612800123226313,-0.135048231511254,196311455.79
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,002859.SZ,其他电子Ⅱ,1.0253033823909117,7,23,99302040.90249999,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0012722646310431296,-0.0052592016983843415,-0.06513994910941467,90529398.07
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,002799.SZ,包装印刷,1.0248411322934718,8,23,103084246.0115,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0017142857142857792,-0.0022845737097234586,-0.10057142857142853,80275458.6
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,603605.SH,化妆品,1.0209116541353382,9,23,125733025.7,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.050756693830035005,0.04656205632971533,-0.07916181606519224,124241117.0
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,601500.SH,汽车零部件,1.020574959540974,10,23,100768611.55,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.08691206543967278,-0.0905571270546841,-0.15337423312883436,73236328.0
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,000528.SZ,工程机械,1.0193242367511526,11,23,264842324.83150005,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.08888888888888902,-0.09252605899312483,-0.14629629629629626,629976714.45
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,603659.SH,电池,1.0187771570453137,12,23,265632632.7,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.06344410876132933,-0.06718285483413855,-0.11706948640483383,226493226.0
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,002917.SZ,化学制品,1.01745435975999,13,23,380362563.8844999,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.043675553034600134,-0.04749321549753582,-0.12904140669313657,328374214.62
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300242.SZ,广告营销,1.0151098901098896,14,23,170134473.679,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.022130013831258677,-0.02603368643073467,-0.09681881051175656,335352683.52
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300384.SZ,专业工程,1.0131611621554506,15,23,94694920.05150001,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.10681307711504862,0.10239466163754352,-0.0683803344147742,728526871.03
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300721.SZ,化学制品,1.0118806875631952,16,23,232537158.304,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0,-0.003992015968063756,-0.10447761194029859,251749735.54
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300505.SZ,农化制品,1.0067055393586006,17,23,187358278.3735,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.02527181898325004,-0.02916294944639075,-0.12195121951219523,283871108.2
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300729.SZ,家居用品,1.006582556226001,18,23,79096230.18200001,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.07574514629477724,-0.079434786429329,-0.1359037462400875,103856917.1
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,002161.SZ,其他电子Ⅱ,1.005719733079123,19,23,617493904.2745,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.07032755298651261,-0.07403882024005926,-0.13198458574181127,500558923.28
breakout_level_retest,support,2018-07-03,120,2018-07-03 15:30:00,2018-07-03 15:00:00,300176.SZ,汽车零部件,1.0047559449311636,20,23,249660909.32700005,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.055088467812774544,-0.05886056973767362,-0.08507968377462671,104245126.22
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,300384.SZ,专业工程,1.101316116215545,1,13,254217766.55900002,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.04431818181818192,-0.04813327889675201,-0.09090909090909094,614094446.51
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,300620.SZ,通信设备,1.047709146535934,2,13,72002106.9625,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.052164261931187506,0.04796400539653223,-0.02885682574916748,134966856.2
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,300423.SZ,电网设备,1.0324444444444443,3,13,71120233.24149999,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.019911504424778848,-0.02382403334923089,-0.03539823008849563,146764308.16
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,002225.SZ,装修建材,1.0318091451292242,4,13,93360156.33,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.047244094488189115,0.04306347934053156,-0.023622047244094557,94830459.49
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,600779.SH,白酒Ⅱ,1.0215436493068564,5,13,370072784.35,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.010714285714285676,0.0066794981465641,-0.017857142857142905,633173462.0
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,000661.SZ,生物制品,1.0195557491289196,6,13,444777704.6215,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.08676789587852496,0.08242950108459857,-0.0013015184381779399,780162090.42
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,300012.SZ,专业服务,1.0184873949579831,7,13,179525357.268,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.06451612903225801,0.06026656364689975,-0.011884550084889534,191818050.44
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,002228.SZ,包装印刷,1.0156862745098036,8,13,58124206.63399999,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.21782178217821802,0.21296021817750632,-0.017821782178217838,45355960.22
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,002859.SZ,其他电子Ⅱ,1.0134262845339532,9,13,118756010.3145,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0971279373368148,0.09274818509195715,-0.02088772845952991,95144121.09
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,600763.SH,医疗服务,1.0131428571428573,10,13,204011415.85,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.10655270655270654,0.10213533047864387,-0.014624881291547931,262158513.0
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,002799.SZ,包装印刷,1.0127094165222414,11,13,101431929.903,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.06058823529411761,0.05635435012328305,-0.05117647058823538,60724522.5
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,600009.SH,航空机场,1.0102400537183143,12,13,426290577.35,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.040949356510112,0.03679387005697765,-0.028915259903058654,398360928.0
breakout_level_retest,support,2018-07-10,125,2018-07-10 15:30:00,2018-07-10 15:00:00,603901.SH,专用设备,1.0022079044550956,13,13,185138858.7,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.02594810379241519,-0.029836534515798707,-0.050898203592814384,163692355.0
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,603605.SH,化妆品,1.0506930693069307,1,25,153654575.05,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.07877295966672981,-0.08245051272195247,-0.11531906835826555,206479265.0
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,300384.SZ,专业工程,1.0442016389371738,2,25,388360689.61450005,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.017703349282296665,0.013640661261209885,-0.04425837320574144,279143461.84
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,002799.SZ,包装印刷,1.0415944540727904,3,25,99600010.3595,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.05640157924421885,-0.06016843920731585,-0.09306260575296121,60939905.0
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,300144.SZ,旅游及景区,1.0394431554524362,4,25,385072553.4415,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.02169035153328336,-0.025595779271673558,-0.03515332834704554,554061555.5
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,300408.SZ,元件,1.0313954059780672,5,25,265653119.48250008,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.03464027407689385,-0.038494005517704544,-0.059763989341454105,428039377.93
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,600309.SH,化学制品,1.031287128712871,6,25,2143983475.95,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.013604138723893433,0.00955781481681206,-0.036213834067829076,3291860831.0
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,603043.SH,休闲食品,1.0308354248834706,7,25,95209107.8,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.012587412587412694,-0.016529179403431127,-0.07132867132867138,90663284.0
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,300637.SZ,化学制品,1.0296411856474263,8,25,77436925.766,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.051987767584097955,-0.05577224755382204,-0.0788990825688074,175094216.09
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,600872.SH,调味发酵品Ⅱ,1.0280931023780473,9,25,167280862.2,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.02458471760797354,-0.028478590990776098,-0.06312292358803995,223631067.0
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,300073.SZ,电池,1.026393831553974,10,25,531928541.88399994,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.020058139534883668,-0.023970083089634664,-0.05813953488372092,791031208.16
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,300456.SZ,半导体,1.0235018623740526,11,25,135019356.2805,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.014814814814814836,-0.018747689805574064,-0.05608465608465607,253602910.75
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,600009.SH,航空机场,1.0223243598161522,12,25,433951094.7,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.013808606294155368,-0.017745498085396383,-0.032273603082851654,306295283.0
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,300568.SZ,电池,1.021529028863582,13,25,235844463.5765,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.014663461538461542,0.010612908797789089,-0.06586538461538471,226992512.36
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,300357.SZ,生物制品,1.0211664039630712,14,25,136374660.6285,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.09466666666666668,-0.0982807717897538,-0.14777777777777779,102442097.53
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,603883.SH,医药商业,1.0198268206389705,15,25,95409026.0,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.026083716308533234,-0.029971605664586787,-0.08607626381815936,91930077.0
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,002690.SZ,专用设备,1.0191109264644784,16,25,136949556.07250002,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.06644924582144318,-0.07017599533912211,-0.09050142682429685,186085966.83
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,601901.SH,证券Ⅱ,1.0173501577287072,17,25,232979067.15,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.06501547987616108,0.0607639210742601,-0.01393188854489158,95004979.0
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,300604.SZ,半导体,1.0143884892086332,18,25,220934626.1335,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.017102137767220915,-0.021025881728230056,-0.0425178147268408,128290594.29
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,002030.SZ,医疗器械,1.012962962962963,19,25,55906329.605,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.01590214067278295,-0.019830675041354606,-0.08807339449541296,57868816.88
breakout_level_retest,support,2018-07-17,130,2018-07-17 15:30:00,2018-07-17 15:00:00,600380.SH,化学制药,1.0081433224755698,20,25,363967263.15,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0370072405470635,-0.04085152301992945,-0.07079646017699104,293620608.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,002256.SZ,电力,1.115151515151515,1,33,112286588.835,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0615079365079364,-0.06525441181129799,-0.09126984126984128,757194573.51
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,600789.SH,化学制药,1.0759999999999998,2,33,503190571.65,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.05064247921390774,-0.0544323295962873,-0.08087679516250945,622045734.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,603508.SH,计算机设备,1.037018509254627,3,33,93527688.75,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.05778101480941966,-0.06154236804371349,-0.0789026462733673,61856544.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,600345.SH,通信设备,1.0343166767007825,4,33,188958841.35,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.17023774581743467,-0.17355016998582828,-0.17023774581743467,226395740.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,300036.SZ,软件开发,1.030821917808219,5,33,460073554.7214999,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.12353923205342243,-0.12703807743444673,-0.13689482470784642,740150195.85
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,000650.SZ,中药Ⅱ,1.0287671232876714,6,33,323943528.88499993,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.013333333333333197,0.009288090485695344,-0.016000000000000014,459907223.99
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,300037.SZ,电池,1.021388367729831,7,33,198339672.20250005,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0798675009201325,-0.08354068454919394,-0.09606183290393822,110706368.81
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,002434.SZ,汽车零部件,1.020629750271444,8,33,72328848.898,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.028846153846153966,0.024738983571319206,-0.022435897435897356,125286703.82
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,600273.SH,化学制品,1.0200210748155951,9,33,127310896.35,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.03128258602711165,-0.03514972141223305,-0.05318039624608961,162239926.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,300373.SZ,半导体,1.019736842105263,10,33,292447134.011,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.11437699680511193,-0.11791241797555052,-0.12939297124600646,445867326.17
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,000860.SZ,白酒Ⅱ,1.0195294117647058,11,33,599565216.5380001,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.09790209790209792,0.09351925519590187,-0.04405594405594404,695792413.92
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,600760.SH,航空装备Ⅱ,1.018002028397566,12,33,385077581.75,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.05352252925068457,-0.05730088242732845,-0.0771720189195918,393375721.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,603228.SH,元件,1.0153846153846156,13,33,67079062.55,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.025759459939598384,-0.02964864373225473,-0.06040149227216196,91517946.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,603043.SH,休闲食品,1.0125493008246682,14,33,109820173.9,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.006442376521116677,-0.010408674419235986,-0.05726556907659275,80471642.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,300144.SZ,旅游及景区,1.011600928074246,15,33,418918336.452,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0182648401826484,-0.022183942617049035,-0.04033485540334869,575005219.73
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,601901.SH,证券Ⅱ,1.0087976539589445,16,33,220025625.3,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.01594202898550734,-0.019870404119297636,-0.023188405797101463,143494750.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,000977.SZ,计算机设备,1.0087559284932508,17,33,1209998774.5615,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.07912087912087917,-0.08279704327608528,-0.09010989010989012,1562131702.7
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,000528.SZ,工程机械,1.0083565459610024,18,33,368197415.58199996,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0662373505059799,0.061980913977013996,-0.0036798528058876734,920138645.28
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,600009.SH,航空机场,1.0082074852265264,19,33,383490699.0,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.021908471275559838,-0.02581302827645582,-0.02677702044790653,528865771.0
breakout_level_retest,support,2018-07-24,135,2018-07-24 15:30:00,2018-07-24 15:00:00,300567.SZ,通用设备,1.0080939100393869,20,33,139429494.52299997,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.08240740740740748,-0.08607045168921412,-0.10983796296296311,126180119.12
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,000717.SZ,普钢,1.0292942743009323,1,14,421103323.7685,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0012658227848101333,-0.0027312463680233545,-0.10126582278481022,711812330.01
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,601800.SH,基础建设,1.0285151390768086,2,14,219709237.5,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.015151515151515138,0.01109901409302605,-0.10173160173160178,733171246.0
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,600801.SH,水泥,1.0252016129032255,3,14,562909102.8,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.00048332527791206115,-0.004473411803748828,-0.09134847752537456,629161158.0
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,000528.SZ,工程机械,1.0238515901060068,4,14,438526265.401,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.05641025641025643,0.05219304979784023,-0.08461538461538454,651323042.19
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,002507.SZ,调味发酵品Ⅱ,1.021197846567968,5,14,271970471.00549996,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.11129568106312293,-0.11484340289520634,-0.156810631229236,363450129.44
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,600148.SH,汽车零部件,1.0149210763857197,6,14,51756982.85,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.13317535545023707,-0.1366357332727911,-0.19478672985782008,66332947.0
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,002458.SZ,养殖业,1.0137614678899085,7,14,143318815.10999998,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.12645739910313902,-0.12994459511470324,-0.2098654708520179,107496877.09
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,000898.SZ,普钢,1.013677811550152,8,14,154489373.053,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.034226190476190355,-0.03808157494534736,-0.08779761904761907,330173698.8
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,601006.SH,铁路公路,1.0112994350282485,9,14,257059100.15,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.01666666666666672,-0.020592149035262852,-0.053333333333333344,283784041.0
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,600808.SH,普钢,1.0095693779904304,10,14,286591260.15,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.02564102564102566,-0.029530682225293092,-0.09324009324009319,498590015.0
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,002434.SZ,汽车零部件,1.0094339622641508,11,14,83310800.3105,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.01349948078920038,0.009453574678265575,-0.02180685358255463,103246923.74
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,600720.SH,工程咨询服务Ⅱ,1.0058765691408758,12,14,127609406.2,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0388235294117647,0.03467652929435272,-0.03764705882352948,577524415.0
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,601186.SH,基础建设,1.0009775171065494,13,14,337984556.25,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.03672316384180796,0.03258454841728975,-0.07627118644067787,885046412.0
breakout_level_retest,support,2018-07-31,140,2018-07-31 15:30:00,2018-07-31 15:00:00,002030.SZ,医疗器械,1.0006172839506173,14,14,59229982.5285,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.03573629081947005,0.03160161500781555,-0.025878003696857665,39165439.2
breakout_level_retest,support,2018-08-07,145,2018-08-07 15:30:00,2018-08-07 15:00:00,000528.SZ,工程机械,1.0918727915194342,1,14,471280863.89700013,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.004101722723544032,9.33326128709222e-05,-0.01722723543888427,805157557.06
breakout_level_retest,support,2018-08-07,145,2018-08-07 15:30:00,2018-08-07 15:00:00,000509.SZ,光学光电子,1.0856353591160222,2,14,147651381.8505,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.10666666666666669,-0.110232867598137,-0.1466666666666666,411609532.57
breakout_level_retest,support,2018-08-07,145,2018-08-07 15:30:00,2018-08-07 15:00:00,601186.SH,基础建设,1.0762463343108504,3,14,484961572.8,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0232350312779267,-0.02713429263011069,-0.04110813226094723,1296346404.0
breakout_level_retest,support,2018-08-07,145,2018-08-07 15:30:00,2018-08-07 15:00:00,601800.SH,基础建设,1.0656265100744253,4,14,326318485.3,5,5,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.031768953068592065,-0.035634146868717465,-0.04548736462093861,592487588.0
