selection_hash,closing_arm,symbol,trade_date,field,expected_value,observed_value,exact_match
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,coordinate_close_t5,0.89699478429594459,0.89699478429594459,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_low_t1,0.92526371083133196,0.92526371083133196,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_low_t2,0.93070004285736785,0.93070004285736785,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_low_t3,0.90895471475322365,0.90895471475322365,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_low_t4,0.90170627205184239,0.90170627205184239,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_low_t5,0.89010876372963221,0.89010876372963221,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_open_t1,0.94265997331464724,0.94265997331464724,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_open_t2,0.9386733298288874,0.9386733298288874,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_open_t3,0.93577395274833486,0.93577395274833486,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_open_t4,0.92236433375077942,0.92236433375077942,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,mapped_open_t5,0.91149166969870721,0.91149166969870721,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,post_trough_recovery_h1,0.010132588639860841,0.010132588639860841,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,post_trough_recovery_h3,0.022082916287749423,0.022082916287749423,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,post_trough_recovery_h5,0.0077063857357577634,0.0077063857357577634,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,preopen_path_to_trough_h1,-0.0068965790590604405,-0.0068965790590604405,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,preopen_path_to_trough_h3,-0.014228273101124223,-0.014228273101124223,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,preopen_path_to_trough_h5,-0.040519761973872553,-0.040519761973872553,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,resistance_high20,0.9234516001559866,0.9234516001559866,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,terminal_log_return_h1,-0.015390838626367252,-0.015390838626367252,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,terminal_log_return_h3,-0.021224026467151463,-0.021224026467151463,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,terminal_log_return_h5,-0.05655216950492125,-0.05655216950492125,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,trough_offset_h1,1,1,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,trough_offset_h3,3,3,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,trough_offset_h5,5,5,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,trough_open_h1,0.94265997331464724,0.94265997331464724,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,trough_open_h3,0.93577395274833486,0.93577395274833486,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,trough_open_h5,0.91149166969870721,0.91149166969870721,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,trough_session_intraday_h1,-0.018626848207167652,-0.018626848207167652,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,trough_session_intraday_h3,-0.029078669653776663,-0.029078669653776663,True
000110d4590bc43a1cd829655180c13e897434b78e55cebdfd9b948a2e8de982,accepted,600660.SH,2020-01-14,trough_session_intraday_h5,-0.02373879326680646,-0.02373879326680646,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,adverse_log_excursion_h1,-0.017630231376270841,-0.017630231376270841,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,adverse_log_excursion_h3,-0.018618862203210438,-0.018618862203210438,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,adverse_log_excursion_h5,-0.024571260730505431,-0.024571260730505431,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,closing_arm,equal,equal,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,coordinate_close_t,1.184493123271144,1.184493123271144,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,coordinate_close_t1,1.191393083212529,1.191393083212529,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,coordinate_close_t3,1.1672432234176804,1.1672432234176804,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,coordinate_close_t5,1.1948430631832216,1.1948430631832216,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_low_t1,1.1637932434469878,1.1637932434469878,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_low_t2,1.1637932434469878,1.1637932434469878,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_low_t3,1.1626432501234234,1.1626432501234234,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_low_t4,1.1557432901820384,1.1557432901820384,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_low_t5,1.1867931099182722,1.1867931099182722,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_open_t1,1.1844931232711438,1.1844931232711438,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_open_t2,1.1683932167412445,1.1683932167412445,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_open_t3,1.186793109918272,1.186793109918272,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_open_t4,1.1695432100648089,1.1695432100648089,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,mapped_open_t5,1.2649926559206388,1.2649926559206388,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,post_trough_recovery_h1,0.023438572972017575,0.023438572972017575,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,post_trough_recovery_h3,0.0039486724554163594,0.0039486724554163594,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,post_trough_recovery_h5,0.033271170606051101,0.033271170606051101,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,preopen_path_to_trough_h1,-2.2204460492503136e-16,-2.2204460492503136e-16,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,preopen_path_to_trough_h3,0.0019398648178262329,0.0019398648178262329,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,preopen_path_to_trough_h5,-0.012701685175121744,-0.012701685175121744,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,resistance_high20,1.184493123271144,1.184493123271144,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,terminal_log_return_h1,0.0058083415957467339,0.0058083415957467339,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,terminal_log_return_h3,-0.014670189747794079,-0.014670189747794079,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,terminal_log_return_h5,0.0086999098755456694,0.0086999098755456694,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,trough_offset_h1,1,1,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,trough_offset_h3,3,3,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,trough_offset_h5,4,4,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,trough_open_h1,1.1844931232711438,1.1844931232711438,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,trough_open_h3,1.186793109918272,1.186793109918272,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,trough_open_h5,1.1695432100648089,1.1695432100648089,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,trough_session_intraday_h1,-0.017630231376270619,-0.017630231376270619,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,trough_session_intraday_h3,-0.020558727021036671,-0.020558727021036671,True
0000f06b6795bcda4ad28ceb06b733337f8e8343a3e6185e70eb4ef349fb903e,equal,300248.SZ,2023-02-03,trough_session_intraday_h5,-0.011869575555383687,-0.011869575555383687,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,adverse_log_excursion_h1,-0.018018505502678365,-0.018018505502678365,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,adverse_log_excursion_h3,-0.034685557987889984,-0.034685557987889984,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,adverse_log_excursion_h5,-0.055059777183027431,-0.055059777183027431,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,closing_arm,equal,equal,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,coordinate_close_t,0.89979629495413171,0.89979629495413171,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,coordinate_close_t1,0.8866499205148668,0.8866499205148668,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,coordinate_close_t3,0.87642496261766067,0.87642496261766067,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,coordinate_close_t5,0.86620000472045466,0.86620000472045466,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_low_t1,0.88372850397280789,0.88372850397280789,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_low_t2,0.87934637915971947,0.87934637915971947,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_low_t3,0.86912142126251357,0.86912142126251357,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_low_t4,0.85159292201016035,0.85159292201016035,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_low_t5,0.85451433855221925,0.85451433855221925,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_open_t1,0.89979629495413171,0.89979629495413171,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_open_t2,0.88518921224383718,0.88518921224383718,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_open_t3,0.89103204532795499,0.89103204532795499,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_open_t4,0.87788567088868996,0.87788567088868996,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,mapped_open_t5,0.86327858817839587,0.86327858817839587,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,post_trough_recovery_h1,0.0033003330286568312,0.0033003330286568312,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,post_trough_recovery_h3,0.0083682496705164526,0.0083682496705164526,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,post_trough_recovery_h5,0.01700721264723299,0.01700721264723299,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,preopen_path_to_trough_h1,0,0,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,preopen_path_to_trough_h3,-0.0097880063661629317,-0.0097880063661629317,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,preopen_path_to_trough_h5,-0.024652028998312418,-0.024652028998312418,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,resistance_high20,0.89979629495413171,0.89979629495413171,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,terminal_log_return_h1,-0.014718172474021534,-0.014718172474021534,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,terminal_log_return_h3,-0.026317308317373531,-0.026317308317373531,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,terminal_log_return_h5,-0.038052564535794441,-0.038052564535794441,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,trough_offset_h1,1,1,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,trough_offset_h3,3,3,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,trough_offset_h5,4,4,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,trough_open_h1,0.89979629495413171,0.89979629495413171,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,trough_open_h3,0.89103204532795499,0.89103204532795499,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,trough_open_h5,0.87788567088868996,0.87788567088868996,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,trough_session_intraday_h1,-0.018018505502678365,-0.018018505502678365,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,trough_session_intraday_h3,-0.024897551621727052,-0.024897551621727052,True
0001a9ce61143f9bb4133d89aed7357bb34d53a88bc1bbc9a2512ea46956c9b1,equal,300126.SZ,2022-11-17,trough_session_intraday_h5,-0.030407748184715012,-0.030407748184715012,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,adverse_log_excursion_h1,-0.046409279795125026,-0.046409279795125026,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,adverse_log_excursion_h3,-0.050070052644806497,-0.050070052644806497,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,adverse_log_excursion_h5,-0.050070052644806497,-0.050070052644806497,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,closing_arm,equal,equal,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,coordinate_close_t,0.9050270384736564,0.9050270384736564,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,coordinate_close_t1,0.87661339889366952,0.87661339889366952,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,coordinate_close_t3,0.88608461208699851,0.88608461208699851,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,coordinate_close_t5,1.02499573892249,1.02499573892249,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_low_t1,0.86398511463589767,0.86398511463589767,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_low_t2,0.86082804357145448,0.86082804357145448,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_low_t3,0.87977046995811248,0.87977046995811248,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_low_t4,0.90713175251661837,0.90713175251661837,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_low_t5,1.00394859849287,1.00394859849287,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_open_t1,0.89976525336625157,0.89976525336625157,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_open_t2,0.88187518400107456,0.88187518400107456,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_open_t3,0.89450346825884652,0.89450346825884652,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_open_t4,0.90713175251661837,0.90713175251661837,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,mapped_open_t5,1.039728737223224,1.039728737223224,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,post_trough_recovery_h1,0.014510532714414312,0.014510532714414312,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,post_trough_recovery_h3,0.028917677639579815,0.028917677639579815,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,post_trough_recovery_h5,0.17454896703978828,0.17454896703978828,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,preopen_path_to_trough_h1,-0.0058309203107929867,-0.0058309203107929867,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,preopen_path_to_trough_h3,-0.02591428876547024,-0.02591428876547024,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,preopen_path_to_trough_h5,-0.02591428876547024,-0.02591428876547024,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,resistance_high20,0.9050270384736564,0.9050270384736564,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,terminal_log_return_h1,-0.031898747080710714,-0.031898747080710714,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,terminal_log_return_h3,-0.021152375005226681,-0.021152375005226681,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,terminal_log_return_h5,0.12447891439498178,0.12447891439498178,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,trough_offset_h1,1,1,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,trough_offset_h3,2,2,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,trough_offset_h5,2,2,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,trough_open_h1,0.89976525336625157,0.89976525336625157,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,trough_open_h3,0.88187518400107456,0.88187518400107456,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,trough_open_h5,0.88187518400107456,0.88187518400107456,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,trough_session_intraday_h1,-0.040578359484332041,-0.040578359484332041,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,trough_session_intraday_h3,-0.024155763879336257,-0.024155763879336257,True
000420c8c7d3e493c1fd138ac4e4bc6829b78acd5e06fe2ecb1ccada3d642a80,equal,002093.SZ,2019-02-27,trough_session_intraday_h5,-0.024155763879336257,-0.024155763879336257,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,adverse_log_excursion_h1,0.058840500022933395,0.058840500022933395,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,adverse_log_excursion_h3,0.058840500022933395,0.058840500022933395,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,adverse_log_excursion_h5,0.058840500022933395,0.058840500022933395,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,closing_arm,equal,equal,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,coordinate_close_t,1.2692307692307689,1.2692307692307689,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,coordinate_close_t1,1.395299145299145,1.395299145299145,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,coordinate_close_t3,1.6880341880341876,1.6880341880341876,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,coordinate_close_t5,1.3675213675213671,1.3675213675213671,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,mapped_low_t1,1.3461538461538458,1.3461538461538458,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,mapped_low_t2,1.4529914529914527,1.4529914529914527,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,mapped_low_t3,1.5363247863247858,1.5363247863247858,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,mapped_low_t4,1.5192307692307689,1.5192307692307689,True
000d96a60143fa5d1a09e3d77c45ad3cc4b11c4e564e9a5b5b7553059590ba60,equal,600866.SH,2020-02-04,mapped_low_t5,1.3675213675213671,1.3675213675213671,True
