role,market_view,denominator,event_year,coordinate,horizon,outcome,n,spearman,tail_effect,low_mean,low_median,low_positive,low_p10,low_p90,low_n,high_mean,high_median,high_positive,high_p10,high_p90,high_n
closing_acceptance,SH_A,NON_ST,2023,absolute,5,downside,237,-0.15213889829831384,,,,,,,,,,,,,
closing_acceptance,SH_A,NON_ST,2023,pit,5,downside,237,-0.1564255101680985,-0.0011818994013232595,-0.032319186295195215,-0.029171713316111899,0,-0.049964853741582542,-0.019115849204396039,53,-0.033501085696518475,-0.032766398130350601,0,-0.046427315900958777,-0.021361807959833126,39
closing_acceptance,SH_A,NON_ST,2023,absolute,5,terminal,237,-0.13108221490730143,,,,,,,,,,,,,
closing_acceptance,SH_A,NON_ST,2023,pit,5,terminal,237,-0.1353358380446654,-0.0054072955270581232,0.003368556733465439,0.0047021960755147,0.64150943396226412,-0.021982231546821839,0.024977096613135651,53,-0.0020387387935926842,-0.0049466573072036004,0.38461538461538464,-0.015803931577069941,0.019777814351205403,39
closing_acceptance,SZ_A,ALL_STATUS,2018,absolute,1,downside,203,0.10934931869536403,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2018,pit,1,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2018,absolute,1,terminal,203,-0.013495984235060869,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2018,pit,1,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2018,absolute,3,downside,203,0.047634741975917431,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2018,pit,3,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2018,absolute,3,terminal,203,0.011396561092202495,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2018,pit,3,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2018,absolute,5,downside,203,0.0048207116307315105,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2018,pit,5,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2018,absolute,5,terminal,203,-0.043442351039802915,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2018,pit,5,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2019,absolute,1,downside,244,0.099084518053829507,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2019,pit,1,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2019,absolute,1,terminal,244,0.022898510558488037,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2019,pit,1,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2019,absolute,3,downside,244,-0.00076164529428474428,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2019,pit,3,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2019,absolute,3,terminal,244,-0.024117803892939535,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2019,pit,3,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2019,absolute,5,downside,244,-0.055928473082003452,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2019,pit,5,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2019,absolute,5,terminal,244,-0.065978143177037138,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2019,pit,5,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,ALL_STATUS,2020,absolute,1,downside,243,0.065637145555876991,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2020,pit,1,downside,187,0.094685805937774134,0.0035104705182322886,-0.022041267284015505,-0.021221443571730499,0,-0.028897003456376399,-0.010391675287723501,31,-0.018530796765783217,-0.017229016132023801,0,-0.0303117056395538,-0.0071676481332240997,31
closing_acceptance,SZ_A,ALL_STATUS,2020,absolute,1,terminal,243,-0.036909630220241171,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2020,pit,1,terminal,187,-0.027202257954407821,0.0040253634933122935,-0.00042295787208998054,0.0020746156178919001,0.58064516129032262,-0.0155600332688655,0.015469143192991201,31,0.0036024056212223127,-0.0001350513753914,0.4838709677419355,-0.0091649156192567006,0.030418258678776702,31
closing_acceptance,SZ_A,ALL_STATUS,2020,absolute,3,downside,243,0.016242545533946183,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2020,pit,3,downside,187,0.064773048421964408,0.0030282787465963426,-0.036756708096709702,-0.029137455390134501,0,-0.072568482213758098,-0.019109411393908701,31,-0.033728429350113359,-0.032188284298392697,0,-0.053699977554498297,-0.012208282857456201,31
closing_acceptance,SZ_A,ALL_STATUS,2020,absolute,3,terminal,243,0.054419615331804699,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2020,pit,3,terminal,187,0.035664081568235959,0.0033591661240808951,0.004010825494757851,0.0051935195933322,0.54838709677419351,-0.0283020110727728,0.038743272657640201,31,0.0073699916188387461,0.0067720233484763002,0.54838709677419351,-0.0331419369597417,0.043979348454282897,31
closing_acceptance,SZ_A,ALL_STATUS,2020,absolute,5,downside,243,0.02649580137135216,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2020,pit,5,downside,187,0.043746031512998294,-0.0048054303119202321,-0.044250211284127518,-0.039433730588150598,0,-0.076074589478250798,-0.0241107954267606,31,-0.04905564159604775,-0.040608000649825303,0,-0.10008674271021339,-0.021282027163279701,31
closing_acceptance,SZ_A,ALL_STATUS,2020,absolute,5,terminal,243,0.039807889445733047,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2020,pit,5,terminal,187,0.017393442683119296,-0.0096213181504644276,0.010182320681768267,0.0070482505065098998,0.64516129032258063,-0.025890557680593201,0.049726414488880398,31,0.00056100253130383893,0.0047400633284632003,0.5161290322580645,-0.044860104608890797,0.047535906244161701,31
closing_acceptance,SZ_A,ALL_STATUS,2021,absolute,1,downside,243,0.045972728977753625,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2021,pit,1,downside,243,0.045691850869815684,0.0020313003606074499,-0.023508729199882845,-0.019657080245964,0,-0.039929345813408838,-0.014251037191576629,28,-0.021477428839275396,-0.0207447206217161,0,-0.032074457013868497,-0.0141225820149287,31
closing_acceptance,SZ_A,ALL_STATUS,2021,absolute,1,terminal,243,-0.016126688548913019,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2021,pit,1,terminal,243,-0.017897637107312972,-0.00021592254555185197,-0.00096037443563742875,0.00045059250405280003,0.5357142857142857,-0.018887740593179499,0.012916430709317061,28,-0.0011762969811892807,-0.00073641724680520004,0.4838709677419355,-0.015294593566305401,0.0097981084482227001,31
closing_acceptance,SZ_A,ALL_STATUS,2021,absolute,3,downside,243,-0.00010704849526841604,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2021,pit,3,downside,243,-0.001076760252128009,-0.0030812468666622933,-0.037979954969262777,-0.036458662380627352,0,-0.060185057421309321,-0.0217229743791174,28,-0.041061201835925071,-0.038557989622391597,0,-0.064845743847760498,-0.027034759677261901,31
closing_acceptance,SZ_A,ALL_STATUS,2021,absolute,3,terminal,243,-0.043542393608612867,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2021,pit,3,terminal,243,-0.045653380212263929,-0.0061871307916879139,0.001322569482174132,0.0034685823198378502,0.6071428571428571,-0.021220972067875859,0.024466878429811691,28,-0.0048645613095137817,0.0013649306696202001,0.54838709677419351,-0.034494404069565603,0.0166220031188496,31
closing_acceptance,SZ_A,ALL_STATUS,2021,absolute,5,downside,243,-0.035816502989162648,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2021,pit,5,downside,243,-0.035773529929922776,-0.002848139004167187,-0.049458337956235297,-0.051646158318561203,0,-0.074342798830059814,-0.02562872807621178,28,-0.052306476960402484,-0.048877623811735098,0,-0.084584547531711102,-0.033648749237356897,31
closing_acceptance,SZ_A,ALL_STATUS,2021,absolute,5,terminal,243,-0.11082613630847413,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2021,pit,5,terminal,243,-0.11051699964113397,-0.0075503110867907149,0.0029762510659910322,0.00014807668286760016,0.5,-0.034410137062499915,0.034857264200311329,28,-0.0045740600207996827,-0.00090904018342319998,0.45161290322580644,-0.0330985069020555,0.024949409273256899,31
closing_acceptance,SZ_A,ALL_STATUS,2022,absolute,1,downside,242,0.088091380934057537,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2022,pit,1,downside,242,0.089575530191513514,-1.3872260250302054e-05,-0.022207653884769096,-0.0199970321854335,0,-0.0322831848773599,-0.0102397742691191,61,-0.022221526145019398,-0.0174548756704275,0,-0.035380318578850982,-0.010154562959168709,44
closing_acceptance,SZ_A,ALL_STATUS,2022,absolute,1,terminal,242,-0.031718129935497254,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2022,pit,1,terminal,242,-0.031241360711893165,-0.0022139986024069347,0.00084810297782084599,0.0055331302323559,0.55737704918032782,-0.015263935150863699,0.017285009969746499,61,-0.0013658956245860888,0.003456763379197,0.54545454545454541,-0.027377598065629158,0.017728315557860023,44
closing_acceptance,SZ_A,ALL_STATUS,2022,absolute,3,downside,242,0.019866855742243547,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2022,pit,3,downside,242,0.022572542505061563,0.0026552585444001714,-0.040924084362995272,-0.033818518455440302,0,-0.066182537393019505,-0.017084025909814299,61,-0.038268825818595101,-0.029146022084902801,0,-0.062700824505557334,-0.017081712368960077,44
closing_acceptance,SZ_A,ALL_STATUS,2022,absolute,3,terminal,242,-0.043671011880916898,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2022,pit,3,terminal,242,-0.041324640807229578,0.0030547114721554405,-0.0014039899026048659,0.0027790231355722,0.54098360655737709,-0.037660150613892003,0.0293312159139472,61,0.0016507215695505744,0.0094244925824240999,0.56818181818181823,-0.040090538840139543,0.04099498649680354,44
closing_acceptance,SZ_A,ALL_STATUS,2022,absolute,5,downside,242,0.022777071110529405,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2022,pit,5,downside,242,0.025395962539314348,0.0057862063350329618,-0.053210629527540534,-0.045976466255391799,0,-0.080176954028177996,-0.020952426627129199,61,-0.047424423192507573,-0.0384974030390021,0,-0.084870031234444004,-0.021578245338562736,44
closing_acceptance,SZ_A,ALL_STATUS,2022,absolute,5,terminal,242,0.016324978847992822,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2022,pit,5,terminal,242,0.018484531731220676,0.0082337179837501731,-0.0031542411299001422,0.00052347552757389996,0.50819672131147542,-0.050622619861289499,0.040692562831019602,61,0.00507947685385003,0.0070980894928117499,0.56818181818181823,-0.046820253799239001,0.046335769272087789,44
closing_acceptance,SZ_A,ALL_STATUS,2023,absolute,1,downside,237,-0.055700927755350536,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2023,pit,1,downside,237,-0.058101301482487745,-0.00062159696818108769,-0.014515395369111854,-0.0144682245254603,0,-0.019970110081428148,-0.0084487869675566093,58,-0.015136992337292942,-0.0148375882942627,0,-0.022546739360294589,-0.0098139710594263106,42
closing_acceptance,SZ_A,ALL_STATUS,2023,absolute,1,terminal,237,-0.079767081959665032,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2023,pit,1,terminal,237,-0.08250740886911935,-0.0024765632274358577,0.002444791914245834,0.0020444597487709998,0.60344827586206895,-0.0069352553563716696,0.012043919446134413,58,-3.1771313190023691e-05,0.00039047496239044531,0.52380952380952384,-0.01216737995181574,0.010506831944612539,42
closing_acceptance,SZ_A,ALL_STATUS,2023,absolute,3,downside,237,-0.048211185754131407,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2023,pit,3,downside,237,-0.051733393431251662,-0.0013017658088516661,-0.025433295066547491,-0.02566499430801035,0,-0.035111430900983544,-0.014841368195106317,58,-0.026735060875399157,-0.025503844443769047,0,-0.037537455170114413,-0.01755020300696121,42
closing_acceptance,SZ_A,ALL_STATUS,2023,absolute,3,terminal,237,-0.038621954179482734,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2023,pit,3,terminal,237,-0.042575469041032619,-0.001277017475395482,0.0028075346718363274,0.0019624182459916499,0.55172413793103448,-0.01496422029039959,0.016690104308869115,58,0.0015305171964408455,0.0023865411649184498,0.5714285714285714,-0.017376293391973462,0.02171708257687122,42
closing_acceptance,SZ_A,ALL_STATUS,2023,absolute,5,downside,237,-0.039991264897404358,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2023,pit,5,downside,237,-0.043980843991751346,-0.00034048162706315499,-0.033591535160515301,-0.031892057637657095,0,-0.045997216467045514,-0.019909967970601981,58,-0.033932016787578456,-0.033064354763854498,0,-0.048444420655412608,-0.020008880571073241,42
closing_acceptance,SZ_A,ALL_STATUS,2023,absolute,5,terminal,237,-0.014765839078048903,,,,,,,,,,,,,
closing_acceptance,SZ_A,ALL_STATUS,2023,pit,5,terminal,237,-0.019156910248700164,0.00051363126823565598,0.0011537008584624774,0.00096709498708074998,0.53448275862068961,-0.020502905728467219,0.021384261473484146,58,0.0016673321266981334,0.0028425932632083501,0.54761904761904767,-0.021296511345718219,0.0222118704888013,42
closing_acceptance,SZ_A,NON_ST,2018,absolute,1,downside,203,0.10165339909829882,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2018,pit,1,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2018,absolute,1,terminal,203,-0.019429940787543513,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2018,pit,1,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2018,absolute,3,downside,203,0.043570865778733731,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2018,pit,3,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2018,absolute,3,terminal,203,0.0090561642136485071,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2018,pit,3,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2018,absolute,5,downside,203,0.0043415936943778238,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2018,pit,5,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2018,absolute,5,terminal,203,-0.043367880314417045,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2018,pit,5,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2019,absolute,1,downside,244,0.10256806349241333,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2019,pit,1,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2019,absolute,1,terminal,244,0.026452189824040281,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2019,pit,1,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2019,absolute,3,downside,244,-0.003486453387641491,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2019,pit,3,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2019,absolute,3,terminal,244,-0.027776802549329502,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2019,pit,3,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2019,absolute,5,downside,244,-0.058598107873247963,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2019,pit,5,downside,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2019,absolute,5,terminal,244,-0.065241410359544116,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2019,pit,5,terminal,0,,,,,,,,0,,,,,,0
closing_acceptance,SZ_A,NON_ST,2020,absolute,1,downside,243,0.059859051126480572,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2020,pit,1,downside,187,0.081885714914904623,0.003039557502096394,-0.021952520714216852,-0.020730657156964601,0,-0.028900713164139901,-0.01040706009733928,33,-0.018912963212120458,-0.017454227180670401,0,-0.030569720510440102,-0.0069446126092670996,31
closing_acceptance,SZ_A,NON_ST,2020,absolute,1,terminal,243,-0.045169959704458695,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2020,pit,1,terminal,187,-0.042195339482270729,0.0026799913943783005,2.4840626989095584e-05,0.0031378264018459999,0.5757575757575758,-0.0148154931721811,0.0155438359596671,33,0.002704832021367396,-8.0550547120629678e-05,0.45161290322580644,-0.0110945700895097,0.030894326274897299,31
closing_acceptance,SZ_A,NON_ST,2020,absolute,3,downside,243,0.015736161705577522,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2020,pit,3,downside,187,0.061203704043544166,0.0012345942016894901,-0.036175931161715975,-0.0278078066579742,0,-0.06906408847381168,-0.018242449277055938,33,-0.034941336960026485,-0.032522854840516098,0,-0.053945292734094,-0.012249691535234499,31
closing_acceptance,SZ_A,NON_ST,2020,absolute,3,terminal,243,0.056701950231574365,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2020,pit,3,terminal,187,0.038438810977064447,0.0014936104808214281,0.0045815050097097257,0.0064196373113607,0.5757575757575758,-0.025885445143165417,0.039316479411542357,33,0.0060751154905311537,0.00083591098639350001,0.5161290322580645,-0.033577443769815501,0.044658695055136699,31
closing_acceptance,SZ_A,NON_ST,2020,absolute,5,downside,243,0.024813558556785981,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2020,pit,5,downside,187,0.040349190153380877,-0.0069584486694210246,-0.043967137800702577,-0.038661604527769303,0,-0.076196656019608441,-0.024379171882954378,33,-0.050925586470123602,-0.0449461321283499,0,-0.1005255538434018,-0.0206779519267501,31
closing_acceptance,SZ_A,NON_ST,2020,absolute,5,terminal,243,0.035824104737418469,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2020,pit,5,terminal,187,0.0085609210927148679,-0.011607737657912865,0.010134759218220669,0.0073794398262330002,0.66666666666666663,-0.02637734535174862,0.048851665323926527,33,-0.0014729784396921961,-0.0025612242184959999,0.4838709677419355,-0.046286188120350798,0.047319804792389002,31
closing_acceptance,SZ_A,NON_ST,2021,absolute,1,downside,243,0.044003576085072015,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2021,pit,1,downside,243,0.04759272353839452,0.002946632086693983,-0.023094714891673508,-0.020250628999651202,0,-0.035771875341032031,-0.014019578366025468,32,-0.020148082804979525,-0.020036871452111901,0,-0.027147398846265838,-0.013842325907546641,29
closing_acceptance,SZ_A,NON_ST,2021,absolute,1,terminal,243,-0.017294586278912245,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2021,pit,1,terminal,243,-0.014360821547942562,0.0018222392165607977,-0.00093780785588025298,-0.00067337830115564998,0.5,-0.01589561996414841,0.01493825058647753,32,0.00088443136068054487,0.0024287221757416,0.55172413793103448,-0.013149111728395719,0.010548747821855319,29
closing_acceptance,SZ_A,NON_ST,2021,absolute,3,downside,243,-0.0012189298339667109,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2021,pit,3,downside,243,0.0015714401006658753,-0.001657290744346944,-0.037940421726028142,-0.036496752971702004,0,-0.059338629164872279,-0.022585816876750708,32,-0.039597712470375086,-0.032479595124258902,0,-0.058709233527482078,-0.027149281984825299,29
closing_acceptance,SZ_A,NON_ST,2021,absolute,3,terminal,243,-0.044608650345706609,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2021,pit,3,terminal,243,-0.043486405872471448,-0.0050550436304736754,0.0011884844216408751,0.0033667932449149996,0.625,-0.020277773792517058,0.023731486237128625,32,-0.0038665592088327999,0.0010099256832917999,0.55172413793103448,-0.031348840810520501,0.017026125903456979,29
closing_acceptance,SZ_A,NON_ST,2021,absolute,5,downside,243,-0.034441981030703984,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2021,pit,5,downside,243,-0.030666917004426284,-0.0022773275835170567,-0.048783322483833866,-0.046025629020594649,0,-0.074052471968270583,-0.025683517314170456,32,-0.051060650067350923,-0.045799681005029902,0,-0.080326089015710811,-0.033105069163830242,29
closing_acceptance,SZ_A,NON_ST,2021,absolute,5,terminal,243,-0.11125045056501184,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2021,pit,5,terminal,243,-0.10862464702231872,-0.0080798957546683436,0.0039054779441496149,0.0046190620262722502,0.53125,-0.030946571305362911,0.036689326127286925,32,-0.0041744178105187282,-0.0013592714702927999,0.44827586206896552,-0.035188574021547077,0.025478212206318396,29
closing_acceptance,SZ_A,NON_ST,2022,absolute,1,downside,242,0.083739357413988677,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2022,pit,1,downside,242,0.086560527448440519,-0.00037361697859595797,-0.02222202881671128,-0.020222596608961453,0,-0.031907864460474229,-0.01029226154977239,58,-0.022595645795307238,-0.017446674051316599,0,-0.039463131370566999,-0.0101271750691723,46
closing_acceptance,SZ_A,NON_ST,2022,absolute,1,terminal,242,-0.030466147466950391,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2022,pit,1,terminal,242,-0.028724523698372244,-0.0032183802014528768,0.0011298579654586641,0.0045341115869091501,0.56896551724137934,-0.014281372682234421,0.017535840390146291,58,-0.0020885222359942127,0.0033957583120330999,0.54347826086956519,-0.0288133294918251,0.01790592612859555,46
closing_acceptance,SZ_A,NON_ST,2022,absolute,3,downside,242,0.023228733401922781,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2022,pit,3,downside,242,0.025942163573597708,0.0025911926319167264,-0.041307080593952376,-0.03433708901487445,0,-0.066947302228220082,-0.019135402662355371,58,-0.03871588796203565,-0.02943871110210005,0,-0.062855289848250701,-0.0173337535657145,46
closing_acceptance,SZ_A,NON_ST,2022,absolute,3,terminal,242,-0.03658249265545311,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2022,pit,3,terminal,242,-0.034555117678651437,0.0026743365105048158,-0.0015212265085494847,0.0030889039674167999,0.53448275862068961,-0.03842512772666045,0.039014580957682697,58,0.0011531100019553308,0.0069903535557048497,0.54347826086956519,-0.039786441837419952,0.039730359227287099,46
closing_acceptance,SZ_A,NON_ST,2022,absolute,5,downside,242,0.025829884148663326,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2022,pit,5,downside,242,0.028159330337664087,0.0056263576483398178,-0.05353655165099383,-0.048381561875973048,0,-0.081684461463296582,-0.023600211827245157,58,-0.047910194002654012,-0.040055224061586701,0,-0.084161188673659945,-0.021623873571083051,46
closing_acceptance,SZ_A,NON_ST,2022,absolute,5,terminal,242,0.020984478826976224,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2022,pit,5,terminal,242,0.02291679147200934,0.0079862689491204796,-0.0032293009507907149,0.0017980781118087999,0.51724137931034486,-0.05346268630039052,0.042305800116809539,58,0.0047569679983297643,0.0069816752212434503,0.56521739130434778,-0.047145230220134449,0.046216314070102155,46
closing_acceptance,SZ_A,NON_ST,2023,absolute,1,downside,237,-0.063261434003677536,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2023,pit,1,downside,237,-0.066082430409545409,-0.00088162163817690625,-0.014515835355931428,-0.014854369620892351,0.017857142857142856,-0.019476506026809951,-0.0084228574242636994,56,-0.015397456994108334,-0.0149275753142247,0,-0.022808624188687301,-0.0098511790355829791,43
closing_acceptance,SZ_A,NON_ST,2023,absolute,1,terminal,237,-0.085992983522091448,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2023,pit,1,terminal,237,-0.090640455815815563,-0.0032173350385166998,0.0028193104942629463,0.00206005790388825,0.5892857142857143,-0.0071315473733517994,0.01314873818022565,56,-0.00039802454425375331,0.0001008349863792,0.51162790697674421,-0.013184502934025798,0.010408807999934443,43
closing_acceptance,SZ_A,NON_ST,2023,absolute,3,downside,237,-0.054773330172242334,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2023,pit,3,downside,237,-0.058534054682669992,-0.0021205270539042392,-0.025127231999569455,-0.025568687590854698,0,-0.034889515403356899,-0.014664089409545649,56,-0.027247759053473694,-0.025499572325062,0,-0.038449175337387856,-0.017457546383665055,43
closing_acceptance,SZ_A,NON_ST,2023,absolute,3,terminal,237,-0.038330333364968154,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2023,pit,3,terminal,237,-0.041399102056355115,-0.0029633793067194067,0.0036870151646473301,0.0029207586536713001,0.5714285714285714,-0.014357158560171199,0.021203643413854049,56,0.0007236358579279234,0.0017918938973774999,0.55813953488372092,-0.019299240472218121,0.021614242262270062,43
closing_acceptance,SZ_A,NON_ST,2023,absolute,5,downside,237,-0.044441750094493949,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2023,pit,5,downside,237,-0.048446265995550013,-0.0015639608660956358,-0.032842907206406702,-0.031487563988766253,0,-0.045336467486312551,-0.019419980797392301,56,-0.034406868072502338,-0.0333442116421667,0,-0.048922402277478079,-0.020206098924544977,43
closing_acceptance,SZ_A,NON_ST,2023,absolute,5,terminal,237,-0.012137195198220417,,,,,,,,,,,,,
closing_acceptance,SZ_A,NON_ST,2023,pit,5,terminal,237,-0.01606311662712042,-0.0011186142331934346,0.0026036513158638514,0.0020403444219327001,0.5535714285714286,-0.0194770359965744,0.026345729840643997,56,0.0014850370826704168,0.0021708270642397001,0.53488372093023251,-0.021625330232535458,0.022476600488623301,43
closing_rejection_depth,ALL_A,ALL_STATUS,2018,absolute,1,downside,203,-0.16660115736291103,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,2018,pit,1,downside,0,,,,,,,,0,,,,,,0
closing_rejection_depth,ALL_A,ALL_STATUS,2018,absolute,1,terminal,203,0.066701859986056572,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,2018,pit,1,terminal,0,,,,,,,,0,,,,,,0
closing_rejection_depth,ALL_A,ALL_STATUS,2018,absolute,3,downside,203,-0.040078783305742917,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,2018,pit,3,downside,0,,,,,,,,0,,,,,,0
closing_rejection_depth,ALL_A,ALL_STATUS,2018,absolute,3,terminal,203,0.11295621013854502,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,2018,pit,3,terminal,0,,,,,,,,0,,,,,,0
closing_rejection_depth,ALL_A,ALL_STATUS,2018,absolute,5,downside,203,0.035733651603352165,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,2018,pit,5,downside,0,,,,,,,,0,,,,,,0
closing_rejection_depth,ALL_A,ALL_STATUS,2018,absolute,5,terminal,203,0.16035243049080333,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,2018,pit,5,terminal,0,,,,,,,,0,,,,,,0
closing_rejection_depth,ALL_A,ALL_STATUS,2019,absolute,1,downside,244,-0.21803402599655528,,,,,,,,,,,,,
closing_rejection_depth,ALL_A,ALL_STATUS,2019,pit,1,downside,0,,,,,,,,0,,,,,,0
closing_rejection_depth,ALL_A,ALL_STATUS,2019,absolute,1,terminal,244,-0.041464794782515309,,,,,,,,,,,,,
