candidate_id,cluster_id,symbol,board,memory_state,causal_first_return,first_return_date,first_return_cal_idx,gap_id,gap_date,L,U,cluster_freeze_time,invalid_step_cum,gap_age_sessions,gap_cal_idx,gap_reference_high_date,gap_reference_high,reference_ret20,reference_large_up_days120,reference_limit_up_days120,W,true_gap_width_pct,importance,peak_row_available,leg_path_available,local_peak_time,local_peak_price,local_trough_time,local_trough_price,collapse_leg_duration_sessions,peak_to_gap_sessions,collapse_drawdown,decline_path_efficiency,max_interim_rebound_fraction,gap_formed_in_main_collapse_leg,max_depth_below_l_before_event,prior_completed_session_near_touch_count,prior_completed_session_exact_touch_count,pre_gap_inside_touch_sessions,pre_gap_corridor_touch_sessions,post_gap_corridor_approach_sessions,near_touch_dates_json,valid_pre_sessions,pre_proxy_minutes,pre_local_raw_volume,pre_inside_raw_volume,pre_corridor_raw_volume,post_gap_freeze_corridor_float_turnover,pre_gap_inside_density_relative_local,pre_gap_corridor_density_relative_local,gate_exact_120_session_history,gate_peak_and_leg_available,gate_duration,gate_long_decline_before_gap,gate_gap_inside_main_leg,gate_drawdown,gate_path_efficiency,gate_interim_rebound,gate_depth_below_l,gate_raw_inside_clean,gate_raw_corridor_clean,gate_pre_gap_inside_session_occupancy,gate_pre_gap_corridor_session_occupancy,gate_post_gap_corridor_clean,gate_no_prior_near_touch,gate_no_post_gap_corridor_approach,gate_event_after_freeze,retained_clean_fracture,control_prior_near_touch,control_acute_rise_fall,control_crowded_corridor,blind_pool,complete_h40_before_2021,gate_exact_120_history,gate_feature_lineage,gate_low_inside_inventory,gate_low_corridor_inventory,gate_low_inside_occupancy,gate_low_corridor_occupancy,low_inventory_mother_population,settling_sessions_after_trough,approach_return_10d,approach_path_efficiency_10d,higher_low_share_10d,signal_date,signal_cal_idx,same_day_u_fill_time,later_u_fill_cal_idx,u_fill_offset,u_full_fill_5d,u_full_fill_10d,u_full_fill_20d,u_full_fill_40d,discovery_year,descriptive_rule_match,primary_fill,chart_id
000785.SZ|2016-01-29|V6CLUSTER003|V6FIRSTRETURN,000785.SZ|2016-01-29|V6CLUSTER003,000785.SZ,MAIN,CORE,2016-03-18 14:11:00,2016-03-18,776,000785.SZ|2016-01-29,2016-01-29,2.0926311040690155,2.1371201117933176,2016-02-29 15:00:00,1.0,30,746,2015-12-29,2.9132061354283616,0.18008185538881305,24.0,5.0,0.04448900772430209,0.02081727062451822,SECONDARY,True,True,2015-12-29,2.9132061354283616,2016-02-29,1.4994443344116561,38,22,0.485294117647059,0.3609154929577465,0.4813519813519811,True,0.3062992125984254,0,0,10,15,0,[],120.0,0.0,171785892.0,15620551.0,42663272.0,0.0,0.4546517417157866,0.620878575989232,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,14,0.28713968957871483,0.6458852867830426,0.6666666666666666,2016-03-18,776,,777.0,1.0,True,True,True,True,2016,True,True,LOWINV-FILL-011
002760.SZ|2015-07-07|V6CLUSTER001|V6FIRSTRETURN,002760.SZ|2015-07-07|V6CLUSTER001,002760.SZ,MAIN,CORE,2016-07-06 13:10:00,2016-07-06,850,002760.SZ|2016-06-13,2016-06-13,3.2330827067669183,3.2781954887218054,2016-06-27 15:00:00,1.0,17,833,2015-12-17,4.868838763575606,0.2307692307692304,34.0,18.0,0.045112781954887105,0.013591744273848457,SECONDARY,True,True,2015-12-17,4.868838763575606,2016-06-15,2.870509607351714,119,117,0.41043239533287545,0.1520887245841034,0.3758361204013387,True,0.1121447028423771,1,0,11,18,1,"[""2016-07-05""]",120.0,0.0,26818654.0,5295151.0,9025732.0,0.0007997286054689676,0.9872141607106755,0.8413669828470884,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,15,0.03849286766199955,0.41998556036005513,0.7777777777777778,2016-07-06,850,2016-07-06 14:26:00,851.0,0.0,True,True,True,True,2016,True,True,LOWINV-FILL-012
300506.SZ|2017-01-16|V6CLUSTER002|V6FIRSTRETURN,300506.SZ|2017-01-16|V6CLUSTER002,300506.SZ,CHINEXT,CORE,2017-06-13 09:48:00,2017-06-13,1076,300506.SZ|2017-05-08,2017-05-08,5.678718007878833,5.737512303569116,2017-05-22 15:00:00,1.0,24,1052,2016-11-11,12.890142482718176,0.6622481442205734,30.0,12.0,0.058794295690283604,0.010247349823321525,SECONDARY,True,True,2016-11-11,12.890142482718176,2017-05-11,5.0684737664038115,120,117,0.6067945894935515,0.2810547172687093,0.2897874546397088,True,0.2392002856122818,0,0,1,2,0,[],120.0,0.0,11658935.0,1165853.0,2008018.0,0.0,0.4999826313466882,0.4305749195788466,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,21,0.137083333333333,0.43119266055045735,0.6666666666666666,2017-06-13,1076,2017-06-13 10:51:00,1077.0,0.0,True,True,True,True,2017,True,True,LOWINV-FILL-013
002792.SZ|2016-06-13|V6CLUSTER002|V6FIRSTRETURN,002792.SZ|2016-06-13|V6CLUSTER002,002792.SZ,MAIN,CORE,2017-06-19 10:02:00,2017-06-19,1080,002792.SZ|2017-04-17,2017-04-17,1.6142165889219497,1.6310931116091811,2017-05-02 15:00:00,1.0,42,1038,2016-11-22,3.078825084832768,0.1304347826086958,5.0,2.0,0.016876522687231388,0.01030066815144759,SECONDARY,True,True,2016-11-22,3.078825084832768,2017-04-26,1.373840171187599,103,96,0.5537777777777779,0.36904490540232565,0.21268057784911623,True,0.17490816614862947,0,0,1,1,0,[],120.0,0.0,1975821.0,0.0,771621.0,0.001070980007063134,0.0,0.9763295865364323,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,35,0.022236805245738456,0.17809831797187342,0.7777777777777778,2017-06-19,1080,,1094.0,14.0,False,False,True,True,2017,True,True,LOWINV-FILL-014
300277.SZ|2018-02-06|V6CLUSTER004|V6FIRSTRETURN,300277.SZ|2018-02-06|V6CLUSTER004,300277.SZ,CHINEXT,CORE,2018-11-12 13:20:00,2018-11-12,1423,300277.SZ|2018-10-11,2018-10-11,1.8704346951453552,1.9121987872219661,2018-10-25 15:00:00,1.0,22,1401,2018-05-04,3.419668187830219,0.0557184750733144,16.0,7.0,0.041764092076610915,0.021604938271605024,SECONDARY,True,True,2018-05-04,3.419668187830219,2018-10-19,1.5154399124941638,113,107,0.5568459191779916,0.251138117346851,0.1817247117013802,True,0.18979266347687385,0,0,6,10,0,[],120.0,0.0,41218579.0,1144938.0,6363858.0,0.0006046820242044765,0.13888615616758648,0.38598237459860035,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,16,0.05614035087719271,0.6956521739130394,0.6666666666666666,2018-11-12,1423,,1424.0,1.0,True,True,True,True,2018,True,True,LOWINV-FILL-015
300613.SZ|2018-03-23|V6CLUSTER004|V6FIRSTRETURN,300613.SZ|2018-03-23|V6CLUSTER004,300613.SZ,CHINEXT,CORE,2018-11-16 09:43:00,2018-11-16,1427,300613.SZ|2018-10-11,2018-10-11,1.3522228674823014,1.3671237398992284,2018-10-25 15:00:00,1.0,26,1401,2018-04-20,2.437669454410208,0.14682539682539675,10.0,6.0,0.014900872416927058,0.010656398316468273,SECONDARY,True,True,2018-04-20,2.437669454410208,2018-10-19,1.0042436704517137,121,115,0.5880312367065003,0.31496465116983147,0.16772227764118725,True,0.2573386424668951,0,0,3,3,0,[],120.0,0.0,425980.0,644.0,130944.0,0.00036308857043532004,0.00755904033053195,0.7684867834170618,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,20,0.13221360895779521,0.6103379721669989,0.6666666666666666,2018-11-16,1427,2018-11-16 09:45:00,1428.0,0.0,True,True,True,True,2018,True,True,LOWINV-FILL-016
300627.SZ|2018-10-11|V6CLUSTER001|V6FIRSTRETURN,300627.SZ|2018-10-11|V6CLUSTER001,300627.SZ,CHINEXT,CORE,2018-11-20 09:55:00,2018-11-20,1429,300627.SZ|2018-10-11,2018-10-11,2.0853719836873874,2.1269045494002397,2018-11-08 15:00:00,1.0,28,1401,2018-04-19,3.6046764545948897,0.2878151260504207,7.0,3.0,0.04153256571285224,0.019289340101522973,SECONDARY,True,True,2018-04-19,3.6046764545948897,2018-10-30,1.606654515733994,129,116,0.554286068119654,0.21385672727423727,0.2576474323809107,True,0.22955974842767268,0,0,1,3,0,[],120.0,0.0,5194152.0,0.0,146700.0,0.00014286118775624858,0.0,0.07060825328176766,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,15,0.08149509803921551,0.7687861271676256,0.7777777777777778,2018-11-20,1429,,,,False,False,False,False,2018,True,False,LOWINV-FILL-017
000915.SZ|2017-03-03|V6CLUSTER003|V6FIRSTRETURN,000915.SZ|2017-03-03|V6CLUSTER003,000915.SZ,MAIN,CORE,2018-11-02 09:31:00,2018-11-02,1417,000915.SZ|2018-10-11,2018-10-11,1.277169091782065,1.2936767194989762,2018-10-25 15:00:00,1.0,16,1401,2018-05-22,2.2010993728967083,0.10040340654415103,2.0,0.0,0.016507627716911166,0.012692050768203157,SECONDARY,True,True,2018-05-22,2.2010993728967083,2018-10-19,1.0165223383571538,101,95,0.5381751724278664,0.3384889105206821,0.10113922980734542,True,0.20408163265306123,0,0,9,12,0,[],120.0,0.0,18228349.0,2334460.0,7025394.0,0.00011095286547919941,0.6403377508297653,0.9635258245274985,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,10,0.1369095276220973,0.5229357798165118,0.6666666666666666,2018-11-02,1417,2018-11-02 13:41:00,1418.0,0.0,True,True,True,True,2018,True,True,LOWINV-FILL-018
000948.SZ|2018-05-30|V6CLUSTER005|V6FIRSTRETURN,000948.SZ|2018-05-30|V6CLUSTER005,000948.SZ,MAIN,CORE,2018-11-01 09:31:00,2018-11-01,1416,000948.SZ|2018-10-11,2018-10-11,1.438239792919048,1.4559560725630676,2018-10-25 15:00:00,1.0,15,1401,2018-04-25,2.0496033812864733,0.18820224719101097,6.0,3.0,0.01771627964401956,0.012127894156560026,SECONDARY,True,True,2018-04-25,2.0496033812864733,2018-10-12,1.2481924294650195,113,112,0.3910078208977352,0.22031259876617157,0.2311119537396908,True,0.13213885778275458,0,0,4,4,1,[],120.0,0.0,4581952.0,200700.0,1174441.0,2.961422926881133e-05,0.21901146061765817,0.6407973064754935,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,14,0.11475409836065564,0.7913043478260888,0.6666666666666666,2018-11-01,1416,2018-11-01 11:15:00,1417.0,0.0,True,True,True,True,2018,True,True,LOWINV-FILL-019
002066.SZ|2018-06-19|V6CLUSTER002|V6FIRSTRETURN,002066.SZ|2018-06-19|V6CLUSTER002,002066.SZ,MAIN,CORE,2018-07-13 10:00:00,2018-07-13,1343,002066.SZ|2018-06-19,2018-06-19,1.6288602638622984,1.6644981332132112,2018-07-03 15:00:00,1.0,18,1325,2018-03-20,2.6581657845268896,0.48919949174078803,2.0,2.0,0.03563786935091273,0.02138364779874224,SECONDARY,True,True,2018-03-20,2.6581657845268896,2018-06-22,1.4045513214771428,63,60,0.4716088328075707,0.38334707337180485,0.1555183946488298,True,0.13770913770913773,1,0,11,17,1,"[""2018-07-04""]",120.0,0.0,38284798.0,4944489.0,14468655.0,0.0,0.6457509583830116,0.9448041883360597,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,15,-0.006765899864681568,0.0,0.6666666666666666,2018-07-13,1343,2018-07-13 10:01:00,1350.0,0.0,True,True,True,True,2018,True,True,LOWINV-FILL-020
002181.SZ|2018-10-11|V6CLUSTER007|V6FIRSTRETURN,002181.SZ|2018-10-11|V6CLUSTER007,002181.SZ,MAIN,CORE,2018-11-07 10:28:00,2018-11-07,1420,002181.SZ|2018-10-11,2018-10-11,0.6651124380257487,0.672823886582569,2018-10-25 15:00:00,1.0,19,1401,2018-04-26,1.3376096075871304,0.4309133489461361,5.0,5.0,0.007711448556820266,0.011299435028248598,SECONDARY,True,True,2018-04-26,1.3376096075871304,2018-10-19,0.5455849853950345,117,111,0.5921194178776892,0.27452880177845734,0.17252984836649501,True,0.17971014492753612,0,0,2,9,0,[],120.0,0.0,22436739.0,0.0,3501534.0,0.0,0.0,0.39015629677735253,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,13,0.0414012738853502,0.28888888888888864,0.7777777777777778,2018-11-07,1420,,1421.0,1.0,True,True,True,True,2018,True,True,LOWINV-FILL-021
002715.SZ|2016-07-01|V6CLUSTER004|V6FIRSTRETURN,002715.SZ|2016-07-01|V6CLUSTER004,002715.SZ,MAIN,CORE,2018-03-21 09:31:00,2018-03-21,1266,002715.SZ|2018-02-05,2018-02-05,1.537833074339624,1.6303910168433464,2018-02-26 15:00:00,1.0,27,1239,2017-10-30,2.4661549569325123,0.0024323502584371326,2.0,0.0,0.0925579425037224,0.056770395290159856,MAJOR,True,True,2017-10-30,2.4661549569325123,2018-02-12,1.186112892825479,74,69,0.5190436474840143,0.4944408109875726,0.08784145688269983,True,0.22871154703522079,0,0,0,1,0,[],120.0,0.0,1139078.0,0.0,443100.0,0.0011754815880459515,0.0,0.9724970546354156,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,22,0.13689217758985261,0.6332518337408335,0.7777777777777778,2018-03-21,1266,,1267.0,1.0,True,True,True,True,2018,True,True,LOWINV-FILL-022
002899.SZ|2018-07-30|V6CLUSTER004|V6FIRSTRETURN,002899.SZ|2018-07-30|V6CLUSTER004,002899.SZ,MAIN,CORE,2018-11-20 09:53:00,2018-11-20,1429,002899.SZ|2018-10-11,2018-10-11,0.7631595243519629,0.7722705817774269,2018-11-08 15:00:00,1.0,28,1401,2018-05-15,1.5612289052358292,0.34848484848484906,7.0,0.0,0.00911105742546403,0.011583011583011631,SECONDARY,True,True,2018-05-15,1.5612289052358292,2018-10-25,0.6160810259123293,110,100,0.605387125586643,0.23505365150704705,0.29011274163254575,True,0.1927231381466743,1,0,3,3,1,"[""2018-11-16""]",120.0,0.0,4598131.0,328300.0,1214900.0,0.00029998235397917775,0.3569928738437422,0.660540119452882,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,18,0.04942037827943868,0.30337078651685456,0.6666666666666666,2018-11-20,1429,2018-11-20 09:57:00,,0.0,True,True,True,True,2018,True,True,LOWINV-FILL-023
600113.SH|2018-06-19|V6CLUSTER005|V6FIRSTRETURN,600113.SH|2018-06-19|V6CLUSTER005,600113.SH,MAIN,CORE,2018-11-05 10:54:00,2018-11-05,1418,600113.SH|2018-10-11,2018-10-11,0.7509784741986492,0.7696492097450244,2018-10-26 15:00:00,1.0,17,1401,2018-04-13,1.1992862616801214,0.17158469945355193,6.0,4.0,0.018670735546375217,0.024096385542168638,SECONDARY,True,True,2018-04-13,1.1992862616801214,2018-10-19,0.570494697250355,126,120,0.5243048173910294,0.22528686583719776,0.16826058227855017,True,0.2403314917127073,0,0,0,3,0,[],120.0,0.0,17712667.0,0.0,2285699.0,0.00011016949152542372,0.0,0.3226079675070953,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,11,0.0729813664596275,0.3643410852713183,0.7777777777777778,2018-11-05,1418,,1424.0,6.0,False,True,True,True,2018,True,True,LOWINV-FILL-024
600662.SH|2018-06-19|V6CLUSTER004|V6FIRSTRETURN,600662.SH|2018-06-19|V6CLUSTER004,600662.SH,MAIN,CORE,2018-07-18 13:35:00,2018-07-18,1346,600662.SH|2018-06-19,2018-06-19,1.1340924978689797,1.1506084080321202,2018-07-03 15:00:00,1.0,21,1325,2018-03-23,1.8112448145577391,0.33829787234042574,2.0,2.0,0.016515910163140468,0.01435406698564584,SECONDARY,True,True,2018-03-23,1.8112448145577391,2018-06-22,0.9964599131761425,60,57,0.44984802431610926,0.4271012006861068,0.10810810810810781,True,0.12135922330097082,0,0,1,2,0,[],120.0,0.0,13379787.0,0.0,3148157.0,0.0002435059870114514,0.0,0.5882300293719176,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,18,0.028687152708040564,0.2590532615924069,0.6666666666666666,2018-07-18,1346,2018-07-18 14:05:00,1350.0,0.0,True,True,True,True,2018,True,True,LOWINV-FILL-025
603100.SH|2014-08-13|V6CLUSTER001|V6FIRSTRETURN,603100.SH|2014-08-13|V6CLUSTER001,603100.SH,MAIN,CORE,2018-11-13 10:12:00,2018-11-13,1424,603100.SH|2018-10-11,2018-10-11,0.8647650805194788,0.8755075038799692,2018-10-25 15:00:00,1.0,23,1401,2018-05-10,1.1082574339032183,0.0319042871385844,1.0,1.0,0.010742423360490472,0.012150668286755728,SECONDARY,True,True,2018-05-10,1.1082574339032183,2018-10-12,0.7508953928982803,104,103,0.3224539985681212,0.21600102930388815,0.252506830256414,True,0.1316770186335403,0,0,9,18,1,[],120.0,0.0,18015763.0,1008508.0,3562891.0,0.00011715798122739387,0.27989599996403147,0.494413003767867,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,22,0.050000000000000266,0.48717948717948933,0.6666666666666666,2018-11-13,1424,2018-11-13 13:19:00,1425.0,0.0,True,True,True,True,2018,True,True,LOWINV-FILL-026
603803.SH|2018-08-02|V6CLUSTER002|V6FIRSTRETURN,603803.SH|2018-08-02|V6CLUSTER002,603803.SH,MAIN,CORE,2018-11-05 09:42:00,2018-11-05,1418,603803.SH|2018-10-11,2018-10-11,0.45472166386347845,0.46249025720966547,2018-10-25 15:00:00,1.0,17,1401,2018-04-13,1.015688259109313,0.15625000000000022,6.0,5.0,0.007768593346187014,0.016501650165016542,SECONDARY,True,True,2018-04-13,1.015688259109313,2018-10-19,0.38376851130163736,126,120,0.6221591537956979,0.2569391348526997,0.16257253215883732,True,0.15603644646924808,0,0,2,4,0,[],120.0,0.0,7727530.0,17200.0,2374500.0,0.0008148629843607457,0.011129041233097768,0.7681950118601933,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,11,0.054878048780487854,0.3781512605042014,0.6666666666666666,2018-11-05,1418,,1420.0,2.0,True,True,True,True,2018,True,True,LOWINV-FILL-027
300288.SZ|2019-08-06|V6CLUSTER005|V6FIRSTRETURN,300288.SZ|2019-08-06|V6CLUSTER005,300288.SZ,CHINEXT,CORE,2019-08-23 09:37:00,2019-08-23,1615,300288.SZ|2019-08-06,2019-08-06,1.1132524121710043,1.1255066724235216,2019-08-20 15:00:00,1.0,13,1602,2019-03-12,1.7843293882286553,0.40534171249018036,5.0,1.0,0.012254260252517302,0.01086956521739122,SECONDARY,True,True,2019-03-12,1.7843293882286553,2019-08-15,0.9850539972215911,107,100,0.4479416167664666,0.21207398952551457,0.2596672984156441,True,0.11515664690939909,0,0,2,2,0,[],120.0,0.0,5451515.0,0.0,1288682.0,0.0011839031266896473,0.0,0.590974252111569,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,6,0.04774774774774748,0.48623853211009027,0.6666666666666666,2019-08-23,1615,,1619.0,4.0,True,True,True,True,2019,True,True,LOWINV-FILL-028
000678.SZ|2019-08-06|V6CLUSTER006|V6FIRSTRETURN,000678.SZ|2019-08-06|V6CLUSTER006,000678.SZ,MAIN,CORE,2019-08-26 14:40:00,2019-08-26,1616,000678.SZ|2019-08-06,2019-08-06,1.6859296482412054,1.7135678391959794,2019-08-20 15:00:00,1.0,14,1602,2019-04-18,2.8391959798994955,0.15161290322580623,9.0,0.0,0.027638190954774045,0.016081871345029287,SECONDARY,True,True,2019-04-18,2.8391959798994955,2019-08-15,1.5125628140703518,81,74,0.46725663716814125,0.3978685612788631,0.17045454545454503,True,0.10283159463487301,0,0,9,16,1,[],120.0,0.0,54046177.0,5221634.0,14154224.0,7.245244838656741e-05,0.48307154084182496,0.6547282706045979,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,7,0.028301886792452935,0.3103448275862073,0.6666666666666666,2019-08-26,1616,2019-08-26 14:54:00,1617.0,0.0,True,True,True,True,2019,True,True,LOWINV-FILL-029
000922.SZ|2019-08-02|V6CLUSTER007|V6FIRSTRETURN,000922.SZ|2019-08-02|V6CLUSTER007,000922.SZ,MAIN,CORE,2019-09-10 09:35:00,2019-09-10,1627,000922.SZ|2019-08-02,2019-08-02,1.087586329382544,1.1001017071660026,2019-08-20 15:00:00,1.0,27,1600,2019-04-12,1.6870729252102055,0.38496583143508034,9.0,7.0,0.01251537778345857,0.011350737797956827,SECONDARY,True,True,2019-04-12,1.6870729252102055,2019-08-09,0.9649356271046509,81,76,0.42804154302670583,0.2556785090273731,0.2010398613518205,True,0.11277330264672025,0,0,11,12,1,[],120.0,0.0,96538907.0,14857482.0,33764116.0,0.0004461131213595688,0.7695074691492001,0.8743655032265903,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,NOT_SAMPLED,True,True,True,True,True,True,True,True,22,0.044848484848484915,0.42528735632183934,0.7777777777777778,2019-09-10,1627,2019-09-10 10:31:00,1628.0,0.0,True,True,True,True,2019,True,True,LOWINV-FILL-030
