trade_date,market_view,denominator,available_at,event_year,session_ordinal,breakout_formation_depth20,breakout_formation_depth20_pit_3y_pct,breadth_net_new_high_low60_pit_3y_pct,realized_volatility_median20_pit_3y_pct,median_signed_limit_utilization,open_close_log_return__median,intraday_log_range__median,crossing_preopen_path_to_trough_h1_mean,crossing_preopen_path_to_trough_h3_mean,crossing_preopen_path_to_trough_h5_mean,crossing_trough_session_intraday_h1_mean,crossing_trough_session_intraday_h3_mean,crossing_trough_session_intraday_h5_mean,crossing_post_trough_recovery_h1_mean,crossing_post_trough_recovery_h3_mean,crossing_post_trough_recovery_h5_mean,accepted_preopen_path_to_trough_h1_mean,accepted_preopen_path_to_trough_h3_mean,accepted_preopen_path_to_trough_h5_mean,accepted_trough_session_intraday_h1_mean,accepted_trough_session_intraday_h3_mean,accepted_trough_session_intraday_h5_mean,accepted_post_trough_recovery_h1_mean,accepted_post_trough_recovery_h3_mean,accepted_post_trough_recovery_h5_mean,rejected_preopen_path_to_trough_h1_mean,rejected_preopen_path_to_trough_h3_mean,rejected_preopen_path_to_trough_h5_mean,rejected_trough_session_intraday_h1_mean,rejected_trough_session_intraday_h3_mean,rejected_trough_session_intraday_h5_mean,rejected_post_trough_recovery_h1_mean,rejected_post_trough_recovery_h3_mean,rejected_post_trough_recovery_h5_mean,crossing_terminal_log_return_h1_mean,crossing_terminal_log_return_h3_mean,crossing_terminal_log_return_h5_mean
2020-07-28,ALL_A,ALL_STATUS,2020-07-28T15:30:00,2020,583,0.0345649052871023,0.85445205479452035,0.72420634920600002,0.87896825396800005,0.088607594936699896,0.0027434832539900002,0.032002700560799902,-0.0036725869275442999,-0.0118806357729031,-0.012939876446528401,-0.023273699806194901,-0.022973846233971001,-0.023633737665423,0.047377323559945499,0.078088506525909498,0.099354351293544904,-0.0014551886127472,-0.0104914863301634,-0.012796130249962401,-0.025748936106274399,-0.0256408636664954,-0.025255641766161002,0.047954924041770597,0.079095931353743001,0.1056767508713144,-0.0054370719845491999,-0.0129212861662062,-0.0127903565284293,-0.0209958519385691,-0.020565194444831701,-0.022253071310594199,0.046741717761981098,0.077268028474424197,0.093295992972055902,0.020431036826206301,0.0432340245190352,0.062780737181593299
2020-07-28,ALL_A,NON_ST,2020-07-28T15:30:00,2020,583,0.0347518049950125,0.85445205479452035,0.68452380952400005,0.88888888888899975,0.0847457627119,0.0025912247787299001,0.032011768761099901,-0.0039868161468053004,-0.0125066922958867,-0.013028588817507699,-0.023065920102967801,-0.022353619030774999,-0.023156291290497299,0.048363416034532501,0.078148261608114403,0.098007318396422599,-0.0027813231151432001,-0.012478756190274699,-0.013739800410444101,-0.024822075332679799,-0.0242997281192762,-0.024284965603690499,0.048545445337616601,0.078003995151639999,0.1036750739335702,-0.0051829232361415003,-0.0125678647693348,-0.0123782836895515,-0.021262133066382399,-0.020423974181966498,-0.022027418266833201,0.048394262539027601,0.078782787389133205,0.093232983045549403,0.021310679784759302,0.043287950281452603,0.061822438288417603
2020-07-28,CHINEXT_BOARD,ALL_STATUS,2020-07-28T15:30:00,2020,583,0.030730747254237301,0.56335616438356162,0.42658730158699992,0.80357142857099995,0.110497237569,0.0036433491245100001,0.036238396742699901,-0.0076696414996327003,-0.011429440613103701,-0.0120473073150308,-0.021873000431990301,-0.023358447257082401,-0.024015004716801701,0.0561867092357358,0.092216409261077104,0.11394686073555831,-0.0059263713187541998,-0.013362683608438401,-0.012527887594233201,-0.0267428009919519,-0.026909329901906399,-0.028535490455503899,0.051317080873408499,0.072130300524420293,0.096549060280378907,-0.0091751930194822993,-0.0097598216625872994,-0.011632260710265,-0.017667263584750601,-0.020291775882007201,-0.0201109488515589,0.060392297366836697,0.1095635031700079,0.12897223385594059,0.026644067304112801,0.057428521390890802,0.077884548703725701
2020-07-28,CHINEXT_BOARD,NON_ST,2020-07-28T15:30:00,2020,583,0.030730747254237301,0.56335616438356162,0.42658730158699992,0.80357142857099995,0.110497237569,0.0036433491245100001,0.036238396742699901,-0.0076696414996327003,-0.011429440613103701,-0.0120473073150308,-0.021873000431990301,-0.023358447257082401,-0.024015004716801701,0.0561867092357358,0.092216409261077104,0.11394686073555831,-0.0059263713187541998,-0.013362683608438401,-0.012527887594233201,-0.0267428009919519,-0.026909329901906399,-0.028535490455503899,0.051317080873408499,0.072130300524420293,0.096549060280378907,-0.0091751930194822993,-0.0097598216625872994,-0.011632260710265,-0.017667263584750601,-0.020291775882007201,-0.0201109488515589,0.060392297366836697,0.1095635031700079,0.12897223385594059,0.026644067304112801,0.057428521390890802,0.077884548703725701
2020-07-28,SH_A,ALL_STATUS,2020-07-28T15:30:00,2020,583,0.035513132226397501,0.90582191780821919,0.72817460317500005,0.91468253968299995,0.070346402740799896,0.00225823451473,0.029767247867599898,-0.0047610549474737997,-0.0128145081251291,-0.013818812678078799,-0.021433829266132701,-0.022468826553513802,-0.0236639227448751,0.046751555744297103,0.075587279766683405,0.091385481497873094,-0.0058022796747617999,-0.014013022070732,-0.018422851471676601,-0.022554008022903901,-0.024844138227929798,-0.0234441728692368,0.043015074313783402,0.067432865833815095,0.088207178311902196,-0.0038898260940287998,-0.011811669925747,-0.0099664536875174008,-0.020496536836997599,-0.0204813208667576,-0.023847795089797001,0.049877999390237002,0.082410360812552805,0.094044878041236499,0.020556671530690501,0.040303945088040402,0.0539027460749191
2020-07-28,SH_A,NON_ST,2020-07-28T15:30:00,2020,583,0.036130834760423301,0.91438356164383561,0.72519841269800001,0.930555555556,0.0666666666667,0.0020724881917299001,0.029797335018900001,-0.0044665578233701996,-0.012571536429632499,-0.012933834224494,-0.021684494138361699,-0.0225190335970449,-0.0240797933423814,0.047941623246082199,0.076612077567138795,0.091301092360265901,-0.0055441021183836999,-0.013550267829861301,-0.016580540535773299,-0.022291336666954299,-0.024837593655351101,-0.024030277190967699,0.0434680123810849,0.068698509521750897,0.088922555339643605,-0.003508740672247,-0.0117015529627624,-0.0096923175033567996,-0.0211450785573906,-0.020458091322995,-0.024123807699193402,0.051918166237190998,0.083646360274150205,0.093415347489708006,0.021790571284350201,0.0415215075404613,0.0542874647933905
2020-07-28,SZ_A,ALL_STATUS,2020-07-28T15:30:00,2020,583,0.033859612522337303,0.7773972602739726,0.72023809523799975,0.83531746031700005,0.102719033233,0.0031645566184300001,0.033752290502000001,-0.0028629826151999999,-0.0111860199737267,-0.012286122224713999,-0.024642198555001601,-0.023349480707038298,-0.0236112859534339,0.047842770695551803,0.079948923123680904,0.10528160981925121,0.0014195006379397999,-0.0081627288243034998,-0.0090752339581836004,-0.027861711129148502,-0.026167730488772599,-0.026453548617352701,0.0512215988618911,0.086808603713695406,0.1172292101444741,-0.0067671605571018,-0.0138751667939694,-0.015217922128511399,-0.021425087727639201,-0.0206372962926498,-0.020882168412682998,0.044045616011375098,0.072847426990769806,0.092652214579251602,0.020337589525350201,0.045413422442915602,0.069384201641103205
2020-07-28,SZ_A,NON_ST,2020-07-28T15:30:00,2020,583,0.033695791210689101,0.76369863013698625,0.66666666666700003,0.85119047618999977,0.10067114094,0.0029179615914300002,0.033860518205099902,-0.0036194463944808999,-0.0124570368781534,-0.013101148640986601,-0.024123768814603,-0.0222269502187664,-0.022449105034549999,0.048686410512174601,0.079324618756609094,0.1031427167123984,-0.00080790954139989995,-0.011713390733427099,-0.011710700320923299,-0.026629745808198099,-0.0239155384506512,-0.024466885898492399,0.052172183163710702,0.084650770601560801,0.1142125872149463,-0.0065780753727203,-0.013289791274811801,-0.0146165888447137,-0.021359678490542301,-0.020395543231109401,-0.020280427073199599,0.0454576761238914,0.074729809984952406,0.093081012675417296,0.020943195303090498,0.044640631659689102,0.0675924630368617
2020-07-29,ALL_A,ALL_STATUS,2020-07-29T15:30:00,2020,584,0.032158318655421,0.77094017094017075,0.86138613861400004,0.89504950495000002,0.193201078582,0.0226318465425,0.0389125387044,0.0079780031725262997,-0.0036927964152266,-0.010330440313600101,-0.024912452207594801,-0.024724774153054099,-0.025153214685992398,0.030744541310817799,0.0917874696271892,0.1066692517426529,0.0109557247983135,-0.00022823319465719999,-0.0081555511904442008,-0.026136479198302101,-0.026644883166540699,-0.027038155562053301,0.031858329101819398,0.095152770280583998,0.1140856429834981,0.00075176269375849998,-0.012427836069130499,-0.015847603837680399,-0.022162463296883199,-0.019791039797749099,-0.020327543381587199,0.0283082353993044,0.083418702971285799,0.0875167709570909,0.0138100922757493,0.063369899058908302,0.0711855967430602
2020-07-29,ALL_A,NON_ST,2020-07-29T15:30:00,2020,584,0.0322386540751489,0.77094017094017075,0.85346534653499995,0.90297029702999998,0.1940298507459999,0.023076479580599898,0.0392660324936,0.0074897757310824998,-0.0045959645141470003,-0.011275904152485401,-0.025177070317239598,-0.024904579178603201,-0.0252132280147431,0.030470520693400401,0.092004590792046495,0.1057249478096987,0.010289126380267501,-0.0013450855046488999,-0.0092084695125369005,-0.026352111716256701,-0.026633112909005802,-0.026848978741677,0.031608808939093597,0.095696858977646002,0.1132892150530853,0.00053950031219860003,-0.0130283567927843,-0.0166923936876592,-0.022505960400117,-0.0203574148287579,-0.020932240097155899,0.027902364636219399,0.082507216630195598,0.085558661882092699,0.0127832261072432,0.062504047099296106,0.06923581564247
2020-07-29,CHINEXT_BOARD,ALL_STATUS,2020-07-29T15:30:00,2020,584,0.027812487530525901,0.36752136752136733,0.90693069306899998,0.82376237623799975,0.24242424242400001,0.027468604827,0.0434488020833999,0.0065973156046138003,-0.0058580762212587997,-0.0137082789742648,-0.026750999667810998,-0.023185522519535099,-0.023876195277538599,0.024177823496676701,0.095391141916744401,0.1165417326990939,0.0090958829796994999,-0.0015383048150443999,-0.011107451915595401,-0.028517861032434599,-0.024687458357501201,-0.024749883119292299,0.0249939386644677,0.1060439024502953,0.1311839549538166,0.000767325062747,-0.015937542835758899,-0.0197768754444935,-0.022628323150356001,-0.019681005564280901,-0.0218375903134467,0.0222735547718311,0.070534700671792294,0.082376547438074293,0.0040241394334795001,0.066347543175950402,0.078957258447290304
2020-07-29,CHINEXT_BOARD,NON_ST,2020-07-29T15:30:00,2020,584,0.027812487530525901,0.36752136752136733,0.90693069306899998,0.82376237623799975,0.24242424242400001,0.027468604827,0.0434488020833999,0.0065973156046138003,-0.0058580762212587997,-0.0137082789742648,-0.026750999667810998,-0.023185522519535099,-0.023876195277538599,0.024177823496676701,0.095391141916744401,0.1165417326990939,0.0090958829796994999,-0.0015383048150443999,-0.011107451915595401,-0.028517861032434599,-0.024687458357501201,-0.024749883119292299,0.0249939386644677,0.1060439024502953,0.1311839549538166,0.000767325062747,-0.015937542835758899,-0.0197768754444935,-0.022628323150356001,-0.019681005564280901,-0.0218375903134467,0.0222735547718311,0.070534700671792294,0.082376547438074293,0.0040241394334795001,0.066347543175950402,0.078957258447290304
2020-07-29,SH_A,ALL_STATUS,2020-07-29T15:30:00,2020,584,0.030033766723611102,0.74017094017094021,0.60594059405900003,0.92277227722800004,0.166666666667,0.020901508649800001,0.037161212871900003,0.0043898000338621996,-0.0049677639765984003,-0.0080646079578744999,-0.022376766786568698,-0.024013952516129901,-0.026148029612824301,0.0345273193120786,0.085351585315267695,0.094900903628631905,0.0071362924305488004,-0.0020160500681260999,-0.0056815685377402999,-0.0237009344768307,-0.026454109623141198,-0.029653075820397602,0.036561650204737998,0.084640447121300297,0.0980259716108378,-0.0010314336646215999,-0.0111442768843736,-0.013015892479679299,-0.019898077363786001,-0.018213388234760299,-0.0178937773560542,0.030850290546794001,0.088544602011468798,0.086569426887389403,0.016540352559372001,0.056369868822539401,0.060688266057933003
2020-07-29,SH_A,NON_ST,2020-07-29T15:30:00,2020,584,0.030360791598193802,0.75213675213675213,0.62079207920799995,0.94653465346499999,0.166666666667,0.0212568650241,0.037344669337000001,0.0041539169147960997,-0.0051654466237839002,-0.0083845344464262006,-0.022816359766134098,-0.0248072088528088,-0.027025525834899099,0.034986324405792503,0.085974665894580998,0.095949391819644902,0.0069323475032315998,-0.0023894828194928001,-0.0061228812607666003,-0.024106503994843299,-0.0269106638660855,-0.030168870178105898,0.036647651079486698,0.084067521974638904,0.097730675177839496,-0.0017461987110108,-0.0113471256710104,-0.0133969903706309,-0.020273082188499901,-0.019473987330611699,-0.0191239373206002,0.032036986415742,0.092543029494609796,0.090478628049228002,0.016323881554454401,0.0560020104179881,0.060539331538319502
2020-07-29,SZ_A,ALL_STATUS,2020-07-29T15:30:00,2020,584,0.033332022170197102,0.75555555555555554,0.91089108910899996,0.86336633663399975,0.20676691729300001,0.023827279966600001,0.040388071679799901,0.0099602972141660008,-0.0029884437064967,-0.0115821938527771,-0.0263132854122177,-0.0251174658265996,-0.024603631614525799,0.028654754862568799,0.095342958163145697,0.1131706468545946,0.012956379848094999,0.00070824231049309997,-0.0094514468656699997,-0.027412240719072899,-0.026744812165464302,-0.025668435426730099,0.029394684714576399,0.1006592252687801,0.1224978517977488,0.0018602361057246,-0.0132257242110065,-0.017607856844005499,-0.023570054552592201,-0.020771742120688101,-0.021840424965026601,0.026728038956270302,0.080232333297658595,0.088105660513932302,0.0123017666645171,0.067237048630049201,0.076984821387291499
2020-07-29,SZ_A,NON_ST,2020-07-29T15:30:00,2020,584,0.0332880478122708,0.75042735042735043,0.90297029702999998,0.873267326733,0.20754716981099991,0.024155740228199898,0.040762587206500001,0.009353932128419,-0.0042777245117028998,-0.012891669576459701,-0.026496290919328001,-0.024958992007723599,-0.0242004733505383,0.027946983324710701,0.095374254705336003,0.1111877585100229,0.0121017869738669,-0.00078111095463319997,-0.010874687168492801,-0.027564739885819999,-0.026483235392182801,-0.025056237366005402,0.028887834183281301,0.10197670095926981,0.1216908265857181,0.0019109197261243001,-0.0140370954658486,-0.018669635677876099,-0.023845687327087198,-0.0208874713276457,-0.0220172217630893,0.025421591568505899,0.076485728911547202,0.0826066821818114,0.0108046245338017,0.066137538185909298,0.074095615583024702
2020-07-30,ALL_A,ALL_STATUS,2020-07-30T15:30:00,2020,585,0.035738371029382002,0.88395904436860073,0.92292490118600001,0.88735177865600001,-0.058823529411800003,-0.0066006777987299,0.0319818515884999,-0.0028778383722812,-0.0030180715884954999,-0.0083817411352984008,-0.0209173376791719,-0.0258367622368974,-0.027464470037788,0.042989195959441499,0.067277076058920499,0.081626780401678894,-0.00033243807137899999,-0.0014871490426684,-0.0095267703776486003,-0.024037671586553101,-0.030307094386804099,-0.030916083752488499,0.045574059969505303,0.069544801481118995,0.082889871598499504,-0.0057209874786496003,-0.0047371009289467999,-0.0071852982883371004,-0.017481127561635099,-0.020951742373252601,-0.023725866227141901,0.040242219993393002,0.064539906801701699,0.079946972506968902,0.019194019907988299,0.038422242233527602,0.045780569228592402
2020-07-30,ALL_A,NON_ST,2020-07-30T15:30:00,2020,585,0.035763742298278701,0.88054607508532423,0.91501976284599995,0.89328063241099975,-0.059262510974499902,-0.00686671594932,0.032219942259200003,-0.0032836616494603,-0.0032474709156660999,-0.0086424702278014003,-0.020871844732503201,-0.025774847723981,-0.027471065967324699,0.043422750682716303,0.066591688289278694,0.080700396495858598,-0.00096907715343230001,-0.0018485146324451001,-0.0101170821744547,-0.024072457946155999,-0.0303832158758232,-0.031045959073607601,0.0466746304993279,0.068777439744442503,0.081549803772574495,-0.0057141312744954003,-0.0047253252920440997,-0.0071857636382312998,-0.017568533199443299,-0.0210565010851189,-0.023844495558277602,0.0401665437460152,0.064089311640458196,0.0795278888392872,0.0192672443007527,0.0375693696496315,0.0445868603007325
2020-07-30,CHINEXT_BOARD,ALL_STATUS,2020-07-30T15:30:00,2020,585,0.034440707661285701,0.7235494880546075,0.90612648221299996,0.82213438735199995,-0.098901098901100007,-0.011074987747600001,0.035171556676399901,-0.0016975279030582999,0.0002844009714417,-0.0043798247404286004,-0.020165570890501701,-0.0262849601499885,-0.027968300211116098,0.046954802460186101,0.070873092712094299,0.084797996533080303,0.0034224451765720999,0.0069337617253258004,0.0015048068010624,-0.0212108654010747,-0.029756314695354801,-0.030613131294672798,0.051614115065912201,0.0737825309083779,0.085816788439808001,-0.0060364881400334003,-0.0053506505149007004,-0.0093668006230481007,-0.019279728084931499,-0.023343134264084901,-0.025726917936915599,0.043006232455333498,0.068407467122023405,0.083934613561277294,0.025091703666626001,0.0448725335335474,0.052449871581535502
2020-07-30,CHINEXT_BOARD,NON_ST,2020-07-30T15:30:00,2020,585,0.034440707661285701,0.7235494880546075,0.90612648221299996,0.82213438735199995,-0.098901098901100007,-0.011074987747600001,0.035171556676399901,-0.0016975279030582999,0.0002844009714417,-0.0043798247404286004,-0.020165570890501701,-0.0262849601499885,-0.027968300211116098,0.046954802460186101,0.070873092712094299,0.084797996533080303,0.0034224451765720999,0.0069337617253258004,0.0015048068010624,-0.0212108654010747,-0.029756314695354801,-0.030613131294672798,0.051614115065912201,0.0737825309083779,0.085816788439808001,-0.0060364881400334003,-0.0053506505149007004,-0.0093668006230481007,-0.019279728084931499,-0.023343134264084901,-0.025726917936915599,0.043006232455333498,0.068407467122023405,0.083934613561277294,0.025091703666626001,0.0448725335335474,0.052449871581535502
2020-07-30,SH_A,ALL_STATUS,2020-07-30T15:30:00,2020,585,0.034078406165820301,0.87883959044368565,0.89328063241099975,0.91897233201600004,-0.0460572226099,-0.0051151364316399002,0.029780864365899901,-0.0026703852947219,-0.0037753059818184001,-0.0073839403337821003,-0.021534798856933698,-0.026256229024995501,-0.029402111447045701,0.042050467592373103,0.063338406943661704,0.077957016259294104,-0.00087958101459300003,-0.0043770110826681996,-0.0106937549055413,-0.026329017557890001,-0.031561517542538199,-0.033595560713932902,0.041011955931211,0.0595340699387144,0.069752882802568902,-0.0046639822055236004,-0.003003350378065,-0.0035134877010252999,-0.015844140391015001,-0.020035427666396301,-0.024515959520587199,0.043462305271666703,0.067583285142379601,0.086847037836059807,0.0178452834407174,0.033306871936847601,0.041170964478466202
2020-07-30,SH_A,NON_ST,2020-07-30T15:30:00,2020,585,0.033973111511529902,0.87201365187713276,0.90513833992100001,0.94861660079099996,-0.045454545454499902,-0.0052056141759798998,0.030044486407900001,-0.0028367033111345,-0.0038477664661922999,-0.0075693342087542999,-0.021479629036167999,-0.026342834295387401,-0.029431596643777001,0.042480781299051799,0.063038140614048999,0.078325390453247795,-0.0011314585296868999,-0.0045366962854829001,-0.011166305218323,-0.026397280502732198,-0.0319181380036773,-0.033803259616152298,0.041793570758581498,0.0588249724556585,0.070157590299852204,-0.0046639822055236004,-0.003003350378065,-0.0035134877010252999,-0.015844140391015001,-0.020035427666396301,-0.024515959520587199,0.043462305271666703,0.067583285142379601,0.086847037836059807,0.0181644489517492,0.032847539852469201,0.041324459600716401
2020-07-30,SZ_A,ALL_STATUS,2020-07-30T15:30:00,2020,585,0.036746877984225101,0.87201365187713276,0.93280632411099995,0.85968379446599985,-0.072798249245900004,-0.0080537483242499007,0.0334479561195999,-0.0030038759024209999,-0.0025580159759482999,-0.0089879521882949998,-0.0205422008881543,-0.025581916376958599,-0.0262872614834843,0.0435595177220756,0.069670003332719402,0.083856335220259995,1.1023922171295335e-05,0.00032692493864530002,-0.0087942107470006005,-0.022599308422064299,-0.029519646274445501,-0.0292340763168372,0.048437862504492897,0.075828910332555399,0.091136448506893897,-0.0063368803149591998,-0.0057473177853661003,-0.0093247784730698998,-0.0184349626059334,-0.0214856580292161,-0.023265496906551799,0.038365949831249302,0.062766599737054701,0.075926462000254602,0.0200134409315002,0.0415300709798124,0.048581121548480502
