trade_date,market_view,denominator,available_at,event_year,session_ordinal,breakout_formation_depth20,breakout_formation_depth20_pit_3y_pct,breadth_net_new_high_low60_pit_3y_pct,realized_volatility_median20_pit_3y_pct,median_signed_limit_utilization,open_close_log_return__median,intraday_log_range__median,accepted_terminal_log_return_h1_mean,accepted_terminal_log_return_h3_mean,accepted_terminal_log_return_h5_mean,accepted_adverse_log_excursion_h1_mean,accepted_adverse_log_excursion_h3_mean,accepted_adverse_log_excursion_h5_mean,rejected_terminal_log_return_h1_mean,rejected_terminal_log_return_h3_mean,rejected_terminal_log_return_h5_mean,rejected_adverse_log_excursion_h1_mean,rejected_adverse_log_excursion_h3_mean,rejected_adverse_log_excursion_h5_mean,paired_adverse_h1,paired_adverse_h3,paired_adverse_h5,paired_terminal_h1,paired_terminal_h3,paired_terminal_h5
2020-07-31,SZ_A,ALL_STATUS,2020-07-31T15:30:00,2020,586,0.041273077985155601,0.95400340715502563,0.95266272189300005,0.86587771203200004,0.091970998925899897,0.0106543418699,0.033810046583100002,0.036677543935024599,0.041551155776555597,0.027398238048126199,-0.0049212997911264999,-0.029992393314407,-0.046082952898226802,0.020449274833611499,0.030030789798913701,0.010019476729993201,-0.0130048325757194,-0.0321151730495607,-0.046009348807543898,-0.0080835327845929002,-0.0021227797351537001,7.3604090682903578e-05,-0.0162282691014131,-0.011520365977641896,-0.017378761318132999
2020-07-31,SZ_A,NON_ST,2020-07-31T15:30:00,2020,586,0.042081298580624801,0.95741056218057918,0.94674556213000005,0.88362919132100004,0.09375,0.0108696616734,0.034100890813899901,0.036823788151579301,0.038874312619369002,0.023426946980959401,-0.0049276882166829003,-0.0314185031055111,-0.048164016567949303,0.021915416830862899,0.029746894749253901,0.0076549903858293003,-0.011798545881871901,-0.030474966937776599,-0.045655640451128597,-0.0068708576651890004,0.00094353616773450166,0.0025083761168207055,-0.014908371320716401,-0.0091274178701151003,-0.015771956595130102
2020-08-03,ALL_A,ALL_STATUS,2020-08-03T15:30:00,2020,587,0.037048400377064701,0.92687074829931959,0.98425196850399999,0.86220472440899976,0.23350253807099991,0.017258366985900001,0.033028479940900003,-0.0043453843795992998,0.0118167923545455,0.0052939361531960001,-0.029180115700832201,-0.0474201332601615,-0.061089985203618399,-0.0120999264148034,-0.0034788928743919,-0.0064699367330007997,-0.0311211633783645,-0.047424060869784901,-0.060528017188061903,-0.0019410476775322989,-3.9276096234011626e-06,0.00056196801555649656,-0.0077545420352041006,-0.0152956852289374,-0.0117638728861968
2020-08-03,ALL_A,NON_ST,2020-08-03T15:30:00,2020,587,0.037478312059214702,0.9285714285714286,0.98031496063000001,0.87795275590599975,0.23255813953500001,0.017391774415800001,0.033276907681000001,-0.0062742472344250004,0.0085568032425140002,0.0024039614838253002,-0.031235287459990001,-0.049916126188884698,-0.0637779140976375,-0.0121101293783486,-0.0038056035830159999,-0.0080971567186614996,-0.031289641213144398,-0.047528461332979,-0.060964104549432199,-5.4353753154396528e-05,0.0023876648559056982,0.002813809548205301,-0.0058358821439235993,-0.01236240682553,-0.0105011182024868
2020-08-03,CHINEXT_BOARD,ALL_STATUS,2020-08-03T15:30:00,2020,587,0.038032522125759402,0.84863945578231292,0.96850393700799997,0.81889763779500002,0.27485380117000002,0.020188955057999902,0.036723746376200003,-0.0121304505649917,0.0013920873422701,-0.0045472653491163001,-0.035312078403783198,-0.055346554712567803,-0.069277496322694504,-0.0094763315369307006,-0.0046472062304375996,-0.021748986017788401,-0.032419748889257499,-0.051980200201852803,-0.070111869868484694,0.0028923295145256989,0.003366354510715,-0.00083437354579019019,0.0026541190280609996,-0.0060392935727077001,-0.017201720668672101
2020-08-03,CHINEXT_BOARD,NON_ST,2020-08-03T15:30:00,2020,587,0.038032522125759402,0.84863945578231292,0.96850393700799997,0.81889763779500002,0.27485380117000002,0.020188955057999902,0.036723746376200003,-0.0121304505649917,0.0013920873422701,-0.0045472653491163001,-0.035312078403783198,-0.055346554712567803,-0.069277496322694504,-0.0094763315369307006,-0.0046472062304375996,-0.021748986017788401,-0.032419748889257499,-0.051980200201852803,-0.070111869868484694,0.0028923295145256989,0.003366354510715,-0.00083437354579019019,0.0026541190280609996,-0.0060392935727077001,-0.017201720668672101
2020-08-03,SH_A,ALL_STATUS,2020-08-03T15:30:00,2020,587,0.0370258675187983,0.93197278911564596,0.97440944881900005,0.87795275590599975,0.20153846153800001,0.016062059214100002,0.031067767905500001,-0.0074497827937548998,0.0143663231845641,0.0126019738323367,-0.0336454917796647,-0.050301205569221401,-0.062316988048281598,-0.0111333721490446,0.0059197673281115,0.0047298206315283999,-0.029990576988593899,-0.043679984570634003,-0.053337223311599298,0.0036549147910708013,0.0066212209985873974,0.0089797647366822997,-0.0036835893552897006,-0.0084465558564526012,-0.0078721532008083003
2020-08-03,SH_A,NON_ST,2020-08-03T15:30:00,2020,587,0.037716811937201201,0.93877551020408156,0.97637795275600003,0.89960629921299995,0.20000000000000001,0.016169461995900001,0.031213519363899898,-0.0095463736032940002,0.011244485918268401,0.0090661340751872002,-0.035880099519386102,-0.053328856719534003,-0.065809342456988704,-0.010997101854080701,0.0069565337841022996,0.0057526171811843,-0.0299731142358187,-0.0434225060370187,-0.0532614102999176,0.0059069852835674022,0.0099063506825153025,0.012547932157071104,-0.0014507282507867005,-0.0042879521341661012,-0.0033135168940029002
2020-08-03,SZ_A,ALL_STATUS,2020-08-03T15:30:00,2020,587,0.0370609755328144,0.87585034013605445,0.98622047244099997,0.85629921259800001,0.25483951542400002,0.0180184884728,0.034096073140099901,-0.0027109131297434999,0.0104744598680692,0.0014462414034011001,-0.0268290873059698,-0.045903243599207597,-0.060443966038053597,-0.012695392882101199,-0.0092691388920058005,-0.013369787252219699,-0.031817685350633798,-0.049730679304083099,-0.064958059844096805,-0.0049885980446639985,-0.0038274357048755023,-0.0045140938060432081,-0.0099844797523576997,-0.019743598760075001,-0.014816028655620799
2020-08-03,SZ_A,NON_ST,2020-08-03T15:30:00,2020,587,0.037345812127000402,0.88265306122448983,0.98425196850399999,0.87007874015700004,0.25449166218399988,0.018248751141899899,0.034233115983899901,-0.0045649274894933997,0.0071527899044332996,-0.0010762779295725999,-0.028808893100603899,-0.048133356508694797,-0.062716720178573299,-0.012794283911614201,-0.0104208623316118,-0.016610320491961299,-0.032098882566179397,-0.050052305413982097,-0.065698788170693398,-0.0032899894655754984,-0.0019189489052873002,-0.0029820679921200993,-0.0082293564221208003,-0.017573652236045099,-0.015534042562388699
2020-08-04,ALL_A,ALL_STATUS,2020-08-04T15:30:00,2020,588,0.039815822825137202,0.95415959252971116,0.92534381139499999,0.86247544204299975,-0.086805555555600003,-0.0102483983701,0.035901318633200001,0.0171341806998512,0.0076777224182056998,-0.0137979416306824,-0.0291773725860793,-0.050190937994393503,-0.064619798558770897,0.018288274373604502,0.0060036993895801003,-0.015056315735876499,-0.024776842657428799,-0.042793402679401599,-0.053443914271949701,0.0044005299286505005,0.0073975353149919043,0.011175884286821196,0.0011540936737533015,-0.0016740230286255995,-0.0012583741051940996
2020-08-04,ALL_A,NON_ST,2020-08-04T15:30:00,2020,588,0.0401441572311046,0.95585738539898124,0.90569744597199997,0.88605108055000004,-0.0892205638474,-0.010737629422300001,0.036212704425900001,0.016776573864328799,0.0050438281605906,-0.0166959737817193,-0.031456479117751603,-0.053125897507861397,-0.066614788140336195,0.0183712479989563,0.0053782669299542001,-0.0160017533741309,-0.024904418131113999,-0.043063140830452998,-0.053640655478410702,0.0065520609866376034,0.010062756677408399,0.012974132661925493,0.0015946741346275009,0.00033443876936360001,0.0006942204075883994
2020-08-04,CHINEXT_BOARD,ALL_STATUS,2020-08-04T15:30:00,2020,588,0.042281013059728902,0.92359932088285224,0.91552062868399997,0.84282907662100004,-0.13605442176900001,-0.0147087798844999,0.040626872323800002,0.014164475113566,-0.0036831358869221001,-0.025019101465272899,-0.0371399961779409,-0.062610063920388606,-0.075345104922829406,0.016398957839870099,0.0012163430036624,-0.0239256557972009,-0.022049885085009199,-0.043484898073373301,-0.055405946551034202,0.0150901110929317,0.019125165847015305,0.019939158371795204,0.0022344827263040996,0.0048994788905844999,0.0010934456680719989
2020-08-04,CHINEXT_BOARD,NON_ST,2020-08-04T15:30:00,2020,588,0.042281013059728902,0.92359932088285224,0.91552062868399997,0.84282907662100004,-0.13605442176900001,-0.0147087798844999,0.040626872323800002,0.014164475113566,-0.0036831358869221001,-0.025019101465272899,-0.0371399961779409,-0.062610063920388606,-0.075345104922829406,0.016398957839870099,0.0012163430036624,-0.0239256557972009,-0.022049885085009199,-0.043484898073373301,-0.055405946551034202,0.0150901110929317,0.019125165847015305,0.019939158371795204,0.0022344827263040996,0.0048994788905844999,0.0010934456680719989
2020-08-04,SH_A,ALL_STATUS,2020-08-04T15:30:00,2020,588,0.040778800146686701,0.96434634974533084,0.90569744597199997,0.88605108055000004,-0.0698837209301999,-0.0091241712879299008,0.034117072918900003,0.018528150115890499,0.014956307461110201,-0.0060802394102127,-0.026891058911808999,-0.044209291257724999,-0.058295246801423298,0.019801910882978498,0.0078504004560416996,-0.0143568364004892,-0.026798409502132099,-0.042898625259126501,-0.053808404343702002,9.2649409676900246e-05,0.0013106659985984981,0.0044868424577212962,0.0012737607670879995,-0.007105907005068501,-0.0082765969902765003
2020-08-04,SH_A,NON_ST,2020-08-04T15:30:00,2020,588,0.041046740489111902,0.96264855687606121,0.89980353634599985,0.89390962671899976,-0.072077922077899897,-0.0094403526701898992,0.034238620532800003,0.0193451618610163,0.0129674354872757,-0.0087005984896482008,-0.028470580433348599,-0.046568525417951902,-0.060743719303707699,0.0196321942350496,0.0071518456029469003,-0.014907754950430299,-0.0269227461671857,-0.043326739579972399,-0.054442363552936197,0.0015478342661628987,0.0032417858379795023,0.0063013557507715021,0.00028703237403330042,-0.0058155898843287998,-0.0062071564607820984
2020-08-04,SZ_A,ALL_STATUS,2020-08-04T15:30:00,2020,588,0.0393223568344927,0.9252971137521222,0.92730844793699996,0.85854616895900004,-0.097560975609799899,-0.011503774255600001,0.037573497959000002,0.016382376969852501,0.0037521934063021001,-0.017960297884418899,-0.030410440635123898,-0.053416994661360802,-0.068030792764980905,0.0175452164508209,0.0050971370478626,-0.015399696500521099,-0.0237844371154836,-0.042741747958445701,-0.053264982782180399,0.0066260035196402979,0.0106752467029151,0.014765809982800505,0.0011628394809683994,0.0013449436415605,0.0025606013838977999
