audit_id,cohort,market_view,symbol,source_symbol,trade_date,target_year,market_sequence_rank,relative_day,action_selection_rank,daily_raw_close,minute_raw_close,binary_close_equal,daily_close_integer_cents,minute_close_integer_cents,integer_cent_difference,raw_close_signed_difference,raw_close_absolute_difference,coordinate_scale,coordinate_close,mapped_minute_close,support_low10,support_low20,support_low40,primary_level_tested,primary_penetration_depth,primary_close_below_fraction,primary_minimum_bar_index,primary_close_recovery_from_minimum,up_limit_contact,down_limit_contact,corporate_action_count,rights_ratio,corporate_action_blocking,daily_snapshot_id,descriptor_available_at,h10_cont_signed_test_geometry,h10_cont_tested,h10_cont_penetration_depth,h10_cont_time_beyond_level,h10_cont_test_recurrence,h10_cont_closing_level_state,h10_cont_recovery_completion,h10_cont_recovery_speed,h10_cont_recovery_amplitude,h10_cont_recovery_volume_intensity,h10_auction_signed_test_geometry,h10_auction_tested,h10_auction_penetration_depth,h10_auction_time_beyond_level,h10_auction_test_recurrence,h10_auction_closing_level_state,h10_auction_recovery_completion,h10_auction_recovery_speed,h10_auction_recovery_amplitude,h10_auction_recovery_volume_intensity,h20_cont_signed_test_geometry,h20_cont_tested,h20_cont_penetration_depth,h20_cont_time_beyond_level,h20_cont_test_recurrence,h20_cont_closing_level_state,h20_cont_recovery_completion,h20_cont_recovery_speed,h20_cont_recovery_amplitude,h20_cont_recovery_volume_intensity,h20_auction_signed_test_geometry,h20_auction_tested,h20_auction_penetration_depth,h20_auction_time_beyond_level,h20_auction_test_recurrence,h20_auction_closing_level_state,h20_auction_recovery_completion,h20_auction_recovery_speed,h20_auction_recovery_amplitude,h20_auction_recovery_volume_intensity,h40_cont_signed_test_geometry,h40_cont_tested,h40_cont_penetration_depth,h40_cont_time_beyond_level,h40_cont_test_recurrence,h40_cont_closing_level_state,h40_cont_recovery_completion,h40_cont_recovery_speed,h40_cont_recovery_amplitude,h40_cont_recovery_volume_intensity,h40_auction_signed_test_geometry,h40_auction_tested,h40_auction_penetration_depth,h40_auction_time_beyond_level,h40_auction_test_recurrence,h40_auction_closing_level_state,h40_auction_recovery_completion,h40_auction_recovery_speed,h40_auction_recovery_amplitude,h40_auction_recovery_volume_intensity,relative_rank__h20_cont_signed_test_geometry,relative_rank__h20_cont_time_beyond_level,relative_rank__h20_cont_test_recurrence,relative_rank__h20_cont_closing_level_state,relative_rank__h20_cont_recovery_speed,relative_rank__h20_cont_recovery_amplitude,relative_rank__h20_cont_recovery_volume_intensity,daily_low_level_distance,daily_close_level_distance,daily_range,minute_open_to_close_return,minute_intraday_range,minute_close_location,minute_time_of_low,minute_realized_volatility,minute_volume_herfindahl,minute_opening30_volume_share,minute_closing30_volume_share,relative_rank__daily_close_level_distance,relative_rank__daily_low_level_distance,relative_rank__daily_range,relative_rank__minute_close_location,relative_rank__minute_closing30_volume_share,relative_rank__minute_open_to_close_return,relative_rank__minute_opening30_volume_share,relative_rank__minute_realized_volatility,relative_rank__minute_time_of_low,relative_rank__minute_volume_herfindahl
MARKET|2018|CHINEXT_BOARD|05|300669.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300669.SZ,300669,2018-06-13,2018,5,-2,,22.940000000000001,22.940000534057617,False,2294,2294,0,5.3405761590852308e-07,5.3405761590852308e-07,0.041109969167523103,0.9430626927029806,0.94306271465807279,0.93031860226104846,0.93031860226104846,0.89020408163265274,False,0,0,189,0.0075121553819683003,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-13T15:30:00+08:00,0.0061864983545582997,False,0,0,0,0.0136986537365266,,,,,0.0061864983545582997,False,0,0,0,0.0136986537365266,,,,,0.0061864983545582997,False,0,0,0,0.0136986537365266,,,,,0.0061864983545582997,False,0,0,0,0.0136986537365266,,,,,0.051527437445998102,False,0,0,0,0.059378106791507297,,,,,0.051527437445998102,False,0,0,0,0.059378106791507297,,,,,0.45000000000000001,0.34999999999999992,0.34999999999999992,0.45000000000000001,,,,0.0061864781263809565,0.013698630136986356,0.039232781168265132,-0.020913348900380546,0.038412275151847093,0.18888905372155665,0.78661087866108792,0.033307025271919352,0.014825133761442452,0.13304345719150548,0.13746428862500468,0.45000000000000001,0.45000000000000001,0.34999999999999998,0.84999999999999998,0.25,0.65000000000000002,0.14999999999999999,0.65000000000000002,0.45000000000000001,0.65000000000000002
MARKET|2018|CHINEXT_BOARD|05|300669.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300669.SZ,300669,2018-06-14,2018,5,-1,,23.100000000000001,23.100000381469727,False,2310,2310,0,3.8146972514141458e-07,3.8146972514141458e-07,0.041109969167523103,0.94964028776978437,0.94964030345199324,0.93031860226104846,0.93031860226104846,0.89020408163265274,False,0,0,1,0.019443240568166702,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-14T15:30:00+08:00,0.0013256671414978,False,0,0,0,0.020768907709664601,,,,,0.0013256671414978,False,0,0,0,0.020768907709664601,,,,,0.0013256671414978,False,0,0,0,0.020768907709664601,,,,,0.0013256671414978,False,0,0,0,0.020768907709664601,,,,,0.046447566668875,False,0,0,0,0.066766961695268995,,,,,0.046447566668875,False,0,0,0,0.066766961695268995,,,,,0.45000000000000001,0.29999999999999988,0.29999999999999988,0.45000000000000001,,,,0.0013256738842246651,0.020768890852850497,0.036363636363636355,0.019417499427206275,0.037069733373534114,0.52381006444112421,0,0.040041392647621986,0.022453566281982331,0.22129547864168242,0.21813692244235844,0.45000000000000001,0.45000000000000001,0.75,0.55000000000000004,0.84999999999999998,0.84999999999999998,0.34999999999999998,0.94999999999999996,0.34999999999999998,0.84999999999999998
MARKET|2018|CHINEXT_BOARD|06|300152.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300152.SZ,300152,2018-06-08,2018,6,-5,,3.23,3.2300000190734863,False,323,323,0,1.9073486345888568e-08,1.9073486345888568e-08,0.1485884101040118,0.47994056463595802,0.47994056747005698,0.4918276374442791,0.4918276374442791,0.4918276374442791,True,0.0302114688377726,0.63485477178423233,197,0.0060422903101249002,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-08T15:30:00+08:00,-0.030211468837772499,True,0.030211468837772499,0.63749999999999984,3,-0.024169178527647599,True,0,0.0060422903101249002,2.6284469030257314,-0.030211468837772499,True,0.030211468837772499,0.63485477178423233,3,-0.024169178527647599,True,0,0.0060422903101249002,2.6361336408959,-0.030211468837772499,True,0.030211468837772499,0.63749999999999984,3,-0.024169178527647599,True,0,0.0060422903101249002,2.6284469030257314,-0.030211468837772499,True,0.030211468837772499,0.63485477178423233,3,-0.024169178527647599,True,0,0.0060422903101249002,2.6361336408959,-0.030211468837772499,True,0.030211468837772499,0.63749999999999984,3,-0.024169178527647599,True,0,0.0060422903101249002,2.6284469030257314,-0.030211468837772499,True,0.030211468837772499,0.63485477178423233,3,-0.024169178527647599,True,0,0.0060422903101249002,2.6361336408959,0.14999999999999999,0.75,0.90000000000000002,0.14999999999999991,0.5,0.16666666666666666,0.75,-0.030211480362537735,-0.024169184290030232,0.052631578947368397,-0.041542988498460942,0.050445128209772136,0.11764689382804699,0.82008368200836823,0.039610968732183595,0.0090654702458926577,0.16117676640683934,0.15922107674684993,0.14999999999999999,0.14999999999999999,0.94999999999999996,0.14999999999999999,0.45000000000000001,0.050000000000000003,0.25,0.94999999999999996,0.75,0.25
MARKET|2018|CHINEXT_BOARD|06|300152.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300152.SZ,300152,2018-06-11,2018,6,-4,,3.1400000000000001,3.1400001049041748,False,314,314,0,1.0490417468034253e-07,1.0490417468034253e-07,0.1485884101040118,0.46656760772659711,0.46656762331414142,0.47696879643387791,0.47696879643387791,0.47696879643387791,True,0.028037418828946298,0.8091286307053942,224,0.0062305979268200001,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-11T15:30:00+08:00,-0.0280374188289465,True,0.0280374188289465,0.8125,13,-0.021806820902126201,True,0,0.0062305979268200999,4.903452975920036,-0.0280374188289465,True,0.0280374188289465,0.8091286307053942,13,-0.021806820902126201,True,0,0.0062305979268200999,4.9193440855639246,-0.0280374188289465,True,0.0280374188289465,0.8125,13,-0.021806820902126201,True,0,0.0062305979268200999,4.903452975920036,-0.0280374188289465,True,0.0280374188289465,0.8091286307053942,13,-0.021806820902126201,True,0,0.0062305979268200999,4.9193440855639246,-0.0280374188289465,True,0.0280374188289465,0.8125,13,-0.021806820902126201,True,0,0.0062305979268200999,4.903452975920036,-0.0280374188289465,True,0.0280374188289465,0.8091286307053942,13,-0.021806820902126201,True,0,0.0062305979268200999,4.9193440855639246,0.14999999999999999,0.94999999999999996,0.94999999999999996,0.050000000000000003,0.5,0.125,0.875,-0.028037383177570097,-0.021806853582554409,0.041401273885350282,-0.021806832526770514,0.040498477537702075,0.15384770568169315,0.93305439330543938,0.03599306661164741,0.011020371281454611,0.24118298500681509,0.26133007723761925,0.050000000000000003,0.14999999999999999,0.84999999999999998,0.25,0.84999999999999998,0.14999999999999999,0.25,0.75,0.94999999999999996,0.34999999999999998
MARKET|2018|CHINEXT_BOARD|06|300152.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300152.SZ,300152,2018-06-12,2018,6,-3,,3.2400000000000002,3.2400000095367432,False,324,324,0,9.5367429508996793e-09,9.5367429508996793e-09,0.1485884101040118,0.4814264487369983,0.48142645015404772,0.46359583952451672,0.46359583952451672,0.46359583952451672,False,0,0,0,0.032051251484797399,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-12T15:30:00+08:00,0.0064102900333892999,False,0,0,0,0.038461541518187002,,,,,0.0064102900333892999,False,0,0,0,0.038461541518187002,,,,,0.0064102900333892999,False,0,0,0,0.038461541518187002,,,,,0.0064102900333892999,False,0,0,0,0.038461541518187002,,,,,0.0064102900333892999,False,0,0,0,0.038461541518187002,,,,,0.0064102900333892999,False,0,0,0,0.038461541518187002,,,,,0.45000000000000001,0.34999999999999992,0.34999999999999992,0.34999999999999992,,,,0.0064102564102566095,0.038461538461538547,0.04012345679012342,0.028571400458581087,0.041269800662394912,0.76923076923076927,0,0.034181772840852449,0.013803503720495065,0.28417216120737726,0.068051751231901658,0.34999999999999998,0.45000000000000001,0.55000000000000004,0.55000000000000004,0.050000000000000003,0.94999999999999996,0.94999999999999996,0.55000000000000004,0.050000000000000003,0.45000000000000001
MARKET|2018|CHINEXT_BOARD|06|300152.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300152.SZ,300152,2018-06-13,2018,6,-2,,3.1000000000000001,3.0999999046325684,False,310,310,0,-9.5367431729442855e-08,9.5367431729442855e-08,0.1485884101040118,0.4606240713224366,0.4606240571519416,0.46359583952451672,0.46359583952451672,0.46359583952451672,True,0.0064102869767406001,0.17012448132780081,112,0,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-13T15:30:00+08:00,-0.0064102869767407996,True,0.0064102869767407996,0.17083333333333331,9,-0.0064102869767407996,True,1,0,7.9507563576811,-0.0064102869767407996,True,0.0064102869767407996,0.17012448132780081,9,-0.0064102869767407996,True,1,0,7.9708608497312703,-0.0064102869767407996,True,0.0064102869767407996,0.17083333333333331,9,-0.0064102869767407996,True,1,0,7.9507563576811,-0.0064102869767407996,True,0.0064102869767407996,0.17012448132780081,9,-0.0064102869767407996,True,1,0,7.9708608497312703,-0.0064102869767407996,True,0.0064102869767407996,0.17083333333333331,9,-0.0064102869767407996,True,1,0,7.9507563576811,-0.0064102869767407996,True,0.0064102869767407996,0.17012448132780081,9,-0.0064102869767407996,True,1,0,7.9708608497312703,0.25,0.84999999999999987,0.90000000000000002,0.25,0.33333333333333331,0.33333333333333331,0.83333333333333337,-0.0064102564102562765,-0.0064102564102562765,0.041935483870967703,-0.037267118916596398,0.040372705989393042,0,0.46443514644351463,0.04221881149833237,0.011869678644849928,0.17392840448571892,0.17903140940970427,0.25,0.25,0.55000000000000004,0.14999999999999999,0.55000000000000004,0.25,0.45000000000000001,0.84999999999999998,0.25,0.55000000000000004
MARKET|2018|CHINEXT_BOARD|06|300152.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300152.SZ,300152,2018-06-14,2018,6,-1,,3.1200000000000001,3.119999885559082,False,312,312,0,-1.1444091807533141e-07,1.1444091807533141e-07,0.1485884101040118,0.46359583952451672,0.46359582251992271,0.4606240713224366,0.4606240713224366,0.4606240713224366,True,0.0096774408894201008,0.24066390041493771,1,0.0161290168762207,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-14T15:30:00+08:00,-0.0096774408894201008,True,0.0096774408894201008,0.24166666666666661,10,0.0064515759868005998,True,4,0.0161290168762207,2.6414904767384835,-0.0096774408894201008,True,0.0096774408894201008,0.24066390041493771,10,0.0064515759868005998,True,4,0.0161290168762207,2.6500521015657967,-0.0096774408894201008,True,0.0096774408894201008,0.24166666666666661,10,0.0064515759868005998,True,4,0.0161290168762207,2.6414904767384835,-0.0096774408894201008,True,0.0096774408894201008,0.24066390041493771,10,0.0064515759868005998,True,4,0.0161290168762207,2.6500521015657967,-0.0096774408894201008,True,0.0096774408894201008,0.24166666666666661,10,0.0064515759868005998,True,4,0.0161290168762207,2.6414904767384835,-0.0096774408894201008,True,0.0096774408894201008,0.24066390041493771,10,0.0064515759868005998,True,4,0.0161290168762207,2.6500521015657967,0.050000000000000003,0.94999999999999996,0.94999999999999996,0.34999999999999992,0.875,0.875,0.625,-0.0096774193548389009,0.0064516129032257119,0.025641025641025664,0.0032154311255849777,0.025723525666604186,0.62499813735862553,0,0.035323621772307454,0.01109193259396931,0.24419711576340264,0.19430783448160305,0.34999999999999998,0.050000000000000003,0.34999999999999998,0.84999999999999998,0.75,0.25,0.45000000000000001,0.65000000000000002,0.34999999999999998,0.55000000000000004
MARKET|2018|CHINEXT_BOARD|07|300040.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300040.SZ,300040,2018-06-08,2018,7,-5,,6.4000000000000004,6.4000000953674316,False,640,640,0,9.5367431285353645e-08,9.5367431285353645e-08,0.1033057851239669,0.66115702479338845,0.66115703464539577,0.6797520661157026,0.6797520661157026,0.6797520661157026,True,0.034954421788363402,0.975103734439834,188,0.0075988131815901,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-08T15:30:00+08:00,-0.034954421788363998,True,0.034954421788363998,0.97916666666666663,3,-0.027355608606773801,True,0,0.0075988131815901,0.50477554210789977,-0.034954421788363998,True,0.034954421788363998,0.975103734439834,3,-0.027355608606773801,True,0,0.0075988131815901,0.50453033994451923,-0.034954421788363998,True,0.034954421788363998,0.97916666666666663,3,-0.027355608606773801,True,0,0.0075988131815901,0.50477554210789977,-0.034954421788363998,True,0.034954421788363998,0.975103734439834,3,-0.027355608606773801,True,0,0.0075988131815901,0.50453033994451923,-0.034954421788363998,True,0.034954421788363998,0.97916666666666663,3,-0.027355608606773801,True,0,0.0075988131815901,0.50477554210789977,-0.034954421788363998,True,0.034954421788363998,0.975103734439834,3,-0.027355608606773801,True,0,0.0075988131815901,0.50453033994451923,0.050000000000000003,0.84999999999999987,0.90000000000000002,0.050000000000000003,0.5,0.5,0.25,-0.034954407294833123,-0.027355623100303927,0.042187500000000072,-0.027355597329132175,0.041033432227525243,0.18518590469260779,0.78242677824267781,0.021255813330712092,0.010150931717920491,0.11398824741862822,0.14919151439213682,0.050000000000000003,0.050000000000000003,0.75,0.25,0.34999999999999998,0.14999999999999999,0.050000000000000003,0.14999999999999999,0.55000000000000004,0.45000000000000001
MARKET|2018|CHINEXT_BOARD|07|300040.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300040.SZ,300040,2018-06-11,2018,7,-4,,6.3899999999999997,6.3899998664855957,False,639,639,0,-1.3351440397713077e-07,1.3351440397713077e-07,0.1033057851239669,0.66012396694214881,0.66012395314933825,0.65599173553719003,0.65599173553719003,0.65599173553719003,True,0.0047243824155307999,0.041493775933609901,1,0.0110235739880659,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-11T15:30:00+08:00,-0.0047243824155314999,True,0.0047243824155314999,0.041666666666666602,7,0.0062991915725343003,True,0,0.0110235739880659,2.1901653153627461,-0.0047243824155314999,True,0.0047243824155314999,0.041493775933609901,7,0.0062991915725343003,True,0,0.0110235739880659,2.179781534822236,-0.0047243824155314999,True,0.0047243824155314999,0.041666666666666602,7,0.0062991915725343003,True,0,0.0110235739880659,2.1901653153627461,-0.0047243824155314999,True,0.0047243824155314999,0.041493775933609901,7,0.0062991915725343003,True,0,0.0110235739880659,2.179781534822236,-0.0047243824155314999,True,0.0047243824155314999,0.041666666666666602,7,0.0062991915725343003,True,0,0.0110235739880659,2.1901653153627461,-0.0047243824155314999,True,0.0047243824155314999,0.041493775933609901,7,0.0062991915725343003,True,0,0.0110235739880659,2.179781534822236,0.25,0.75,0.84999999999999987,0.14999999999999991,0.5,0.375,0.125,-0.0047244094488188004,0.0062992125984253633,0.020344287949921738,0.0047169390473917883,0.020440194162688587,0.53846069200268498,0,0.024899099931639718,0.013102223304740221,0.20594222737004669,0.12249482292653821,0.14999999999999999,0.25,0.14999999999999999,0.65000000000000002,0.14999999999999999,0.75,0.14999999999999999,0.45000000000000001,0.10000000000000001,0.65000000000000002
MARKET|2018|CHINEXT_BOARD|07|300040.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300040.SZ,300040,2018-06-12,2018,7,-3,,6.4299999999999997,6.429999828338623,False,643,643,0,-1.7166137666890793e-07,1.7166137666890793e-07,0.1033057851239669,0.66425619834710736,0.66425618061349434,0.65289256198347112,0.65289256198347112,0.65289256198347112,True,0.0031645267824581,0.0041493775933607998,48,0.020569562911987301,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-12T15:30:00+08:00,-0.0031645267824588,True,0.0031645267824588,0.0041666666666665998,2,0.017405036129528501,True,1,0.020569562911987301,2.6410024805248993,-0.0031645267824588,True,0.0031645267824588,0.0041493775933608996,2,0.017405036129528501,True,1,0.020569562911987301,2.6520066575270862,-0.0031645267824588,True,0.0031645267824588,0.0041666666666665998,2,0.017405036129528501,True,1,0.020569562911987301,2.6410024805248993,-0.0031645267824588,True,0.0031645267824588,0.0041493775933608996,2,0.017405036129528501,True,1,0.020569562911987301,2.6520066575270862,-0.0031645267824588,True,0.0031645267824588,0.0041666666666665998,2,0.017405036129528501,True,1,0.020569562911987301,2.6410024805248993,-0.0031645267824588,True,0.0031645267824588,0.0041493775933608996,2,0.017405036129528501,True,1,0.020569562911987301,2.6520066575270862,0.25,0.75,0.84999999999999987,0.14999999999999991,0.33333333333333331,0.16666666666666666,0.16666666666666666,-0.0031645569620252223,0.017405063291139333,0.027993779160186721,0.0015575937579195287,0.028037356105847747,0.72222089767329734,0.19665271966527198,0.020736200203324496,0.018917633314523147,0.20776934196986557,0.11004177002187081,0.14999999999999999,0.25,0.25,0.34999999999999998,0.34999999999999998,0.45000000000000001,0.84999999999999998,0.14999999999999999,0.65000000000000002,0.65000000000000002
MARKET|2018|CHINEXT_BOARD|07|300040.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300040.SZ,300040,2018-06-13,2018,7,-2,,6.2300000000000004,6.2300000190734863,False,623,623,0,1.9073485901799362e-08,1.9073485901799362e-08,0.1033057851239669,0.64359504132231415,0.64359504329271555,0.65082644628099184,0.65082644628099184,0.65082644628099184,True,0.014285708230639,0.37759336099585061,116,0.0031746001470655,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-13T15:30:00+08:00,-0.014285708230639699,True,0.014285708230639699,0.3791666666666666,9,-0.011111108083574,True,2,0.0031746001470655998,6.3514795653497069,-0.014285708230639699,True,0.014285708230639699,0.37759336099585061,9,-0.011111108083574,True,2,0.0031746001470655998,6.3427450701132848,-0.014285708230639699,True,0.014285708230639699,0.3791666666666666,9,-0.011111108083574,True,2,0.0031746001470655998,6.3514795653497069,-0.014285708230639699,True,0.014285708230639699,0.37759336099585061,9,-0.011111108083574,True,2,0.0031746001470655998,6.3427450701132848,-0.014285708230639699,True,0.014285708230639699,0.3791666666666666,9,-0.011111108083574,True,2,0.0031746001470655998,6.3514795653497069,-0.014285708230639699,True,0.014285708230639699,0.37759336099585061,9,-0.011111108083574,True,2,0.0031746001470655998,6.3427450701132848,0.050000000000000003,0.94999999999999996,0.90000000000000002,0.050000000000000003,0.83333333333333337,0.83333333333333337,0.5,-0.014285714285714235,-0.011111111111110961,0.033707865168539318,-0.028081097133144883,0.032761317183455999,0.095237987111775155,0.48117154811715479,0.028420459822360748,0.022672912896884126,0.10351586974812481,0.22224808005585292,0.050000000000000003,0.050000000000000003,0.25,0.55000000000000004,0.75,0.45000000000000001,0.050000000000000003,0.55000000000000004,0.34999999999999998,0.94999999999999996
MARKET|2018|CHINEXT_BOARD|07|300040.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300040.SZ,300040,2018-06-14,2018,7,-1,,6.2300000000000004,6.2300000190734863,False,623,623,0,1.9073485901799362e-08,1.9073485901799362e-08,0.1033057851239669,0.64359504132231415,0.64359504329271555,0.64152892561983466,0.64152892561983466,0.64152892561983466,True,0.0016103366722807,0.020746887966804801,0,0.0048309516599598003,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-14T15:30:00+08:00,-0.0016103366722810999,True,0.0016103366722810999,0.016666666666666601,3,0.0032206149876784999,True,0,0.0048309516599596,1.2679100296165855,-0.0016103366722810999,True,0.0016103366722810999,0.020746887966804899,3,0.0032206149876784999,True,1,0.0048309516599596,1.3044654939106901,-0.0016103366722810999,True,0.0016103366722810999,0.016666666666666601,3,0.0032206149876784999,True,0,0.0048309516599596,1.2679100296165855,-0.0016103366722810999,True,0.0016103366722810999,0.020746887966804899,3,0.0032206149876784999,True,1,0.0048309516599596,1.3044654939106901,-0.0016103366722810999,True,0.0016103366722810999,0.016666666666666601,3,0.0032206149876784999,True,0,0.0048309516599596,1.2679100296165855,-0.0016103366722810999,True,0.0016103366722810999,0.020746887966804899,3,0.0032206149876784999,True,1,0.0048309516599596,1.3044654939106901,0.34999999999999998,0.65000000000000002,0.75,0.14999999999999991,0.25,0.375,0.125,-0.0016103059581319412,0.0032206119162641045,0.016051364365971051,0.0048387436663333006,0.016129094281630188,0.30000095367067842,0,0.0278336289921324,0.012026413011089299,0.20635555911310333,0.11870647562635075,0.14999999999999999,0.34999999999999998,0.050000000000000003,0.14999999999999999,0.25,0.45000000000000001,0.25,0.45000000000000001,0.34999999999999998,0.65000000000000002
MARKET|2018|CHINEXT_BOARD|08|300468.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300468.SZ,300468,2018-06-08,2018,8,-5,,37.390000000000001,37.389999389648438,False,3739,3739,0,-6.1035156306843419e-07,6.1035156306843419e-07,0.025138260432378001,0.93991955756661605,0.93991954222343965,0.84338863750628412,0.84338863750628412,0.84338863750628412,False,0,0,19,0.024739136106033299,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-08T15:30:00+08:00,0.089716881469178,False,0,0,0,0.11445601757521109,,,,,0.089716881469178,False,0,0,0,0.11445601757521109,,,,,0.089716881469178,False,0,0,0,0.11445601757521109,,,,,0.089716881469178,False,0,0,0,0.11445601757521109,,,,,0.089716881469178,False,0,0,0,0.11445601757521109,,,,,0.089716881469178,False,0,0,0,0.11445601757521109,,,,,0.94999999999999996,0.34999999999999992,0.34999999999999992,0.94999999999999996,,,,0.089716840536512743,0.11445603576751129,0.026477667825621685,-0.0024012847835408468,0.026414030839405415,0.83838364377586483,0.075313807531380755,0.025177826865130395,0.014559095614543636,0.33374958386652265,0.18583783647113192,0.94999999999999996,0.94999999999999996,0.45000000000000001,0.84999999999999998,0.55000000000000004,0.75,0.84999999999999998,0.65000000000000002,0.14999999999999999,0.75
MARKET|2018|CHINEXT_BOARD|08|300468.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300468.SZ,300468,2018-06-11,2018,8,-4,,36.68,36.680000305175781,False,3668,3668,0,3.0517578153421709e-07,3.0517578153421709e-07,0.025138260432378001,0.92207139265962756,0.92207140033121582,0.84338863750628412,0.84338863750628412,0.84338863750628412,False,0,0,197,0.003278706716887,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-11T15:30:00+08:00,0.090014894033505904,False,0,0,0,0.093293600750393002,,,,,0.090014894033505904,False,0,0,0,0.093293600750393002,,,,,0.090014894033505904,False,0,0,0,0.093293600750393002,,,,,0.090014894033505904,False,0,0,0,0.093293600750393002,,,,,0.090014894033505904,False,0,0,0,0.093293600750393002,,,,,0.090014894033505904,False,0,0,0,0.093293600750393002,,,,,0.94999999999999996,0.34999999999999992,0.29999999999999988,0.94999999999999996,,,,0.09001490312965732,0.093293591654247443,0.027262813522355506,-0.0089164558585084208,0.0270197256242019,0.1100006103515625,0.82008368200836823,0.023759438021352091,0.0092359646901473171,0.18218121108203231,0.16289143579099361,0.94999999999999996,0.94999999999999996,0.45000000000000001,0.14999999999999999,0.65000000000000002,0.55000000000000004,0.050000000000000003,0.34999999999999998,0.75,0.050000000000000003
MARKET|2018|CHINEXT_BOARD|08|300468.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300468.SZ,300468,2018-06-12,2018,8,-3,,36.100000000000001,36.099998474121094,False,3610,3610,0,-1.5258789076710857e-06,1.5258789076710857e-06,0.025138260432378001,0.90749120160884844,0.90749116325090684,0.84338863750628412,0.84338863750628412,0.84338863750628412,False,0,0,56,0.027719830258592301,False,False,0,0,False,PITB-80B916173F29877FD683,2018-06-12T15:30:00+08:00,0.048286085512525299,False,0,0,0,0.076005915771117705,,,,,0.048286085512525299,False,0,0,0,0.076005915771117705,,,,,0.048286085512525299,False,0,0,0,0.076005915771117705,,,,,0.048286085512525299,False,0,0,0,0.076005915771117705,,,,,0.048286085512525299,False,0,0,0,0.076005915771117705,,,,,0.048286085512525299,False,0,0,0,0.076005915771117705,,,,,0.84999999999999998,0.34999999999999992,0.34999999999999992,0.84999999999999987,,,,0.048286140089419005,0.076005961251863097,0.049307479224376762,-0.020618614314863448,0.048290899742802887,0.52247132016193154,0.23012552301255229,0.035785331358836041,0.0087578931555385812,0.093523420511701996,0.098216115109815663,0.84999999999999998,0.84999999999999998,0.65000000000000002,0.050000000000000003,0.25,0.050000000000000003,0.14999999999999999,0.75,0.94999999999999996,0.25
