trade_date,market_view,denominator,available_at,daily_population_count,descriptor_count,descriptor_coverage,hard_valid,down_minute_volume_share__median,down_minute_volume_share__p40,down_minute_volume_share__p60,recovery_speed_30bar__median,recovery_speed_30bar__p40,recovery_speed_30bar__p60,vwap_recovery_count__median,vwap_recovery_count__p40,vwap_recovery_count__p60,downside_excursion__median,downside_excursion__p40,downside_excursion__p60,up_minute_volume_share__median,up_minute_volume_share__p40,up_minute_volume_share__p60,upside_excursion__median,upside_excursion__p40,upside_excursion__p60,late_vwap_acceptance_fraction__median,late_vwap_acceptance_fraction__p40,late_vwap_acceptance_fraction__p60,final30_log_return__median,final30_log_return__p40,final30_log_return__p60,open_close_log_return__median,open_close_log_return__p40,open_close_log_return__p60,downside_realized_volatility__median,downside_realized_volatility__p40,downside_realized_volatility__p60,minute_volume_concentration__median,minute_volume_concentration__p40,minute_volume_concentration__p60,down_minute_volume_share__median__pit_3y_pct,down_minute_volume_share__p40__pit_3y_pct,down_minute_volume_share__p60__pit_3y_pct,recovery_speed_30bar__median__pit_3y_pct,recovery_speed_30bar__p40__pit_3y_pct,recovery_speed_30bar__p60__pit_3y_pct,vwap_recovery_count__median__pit_3y_pct,vwap_recovery_count__p40__pit_3y_pct,vwap_recovery_count__p60__pit_3y_pct,downside_excursion__median__pit_3y_pct,downside_excursion__p40__pit_3y_pct,downside_excursion__p60__pit_3y_pct,up_minute_volume_share__median__pit_3y_pct,up_minute_volume_share__p40__pit_3y_pct,up_minute_volume_share__p60__pit_3y_pct,upside_excursion__median__pit_3y_pct,upside_excursion__p40__pit_3y_pct,upside_excursion__p60__pit_3y_pct,late_vwap_acceptance_fraction__median__pit_3y_pct,late_vwap_acceptance_fraction__p40__pit_3y_pct,late_vwap_acceptance_fraction__p60__pit_3y_pct,final30_log_return__median__pit_3y_pct,final30_log_return__p40__pit_3y_pct,final30_log_return__p60__pit_3y_pct,open_close_log_return__median__pit_3y_pct,open_close_log_return__p40__pit_3y_pct,open_close_log_return__p60__pit_3y_pct,downside_realized_volatility__median__pit_3y_pct,downside_realized_volatility__p40__pit_3y_pct,downside_realized_volatility__p60__pit_3y_pct,minute_volume_concentration__median__pit_3y_pct,minute_volume_concentration__p40__pit_3y_pct,minute_volume_concentration__p60__pit_3y_pct,selling_effort_absorption__median__aligned_mean,selling_effort_absorption__median__aligned_median,selling_effort_absorption__median__aligned_geometric_mean,selling_effort_absorption__median__loo_down_minute_volume_share,selling_effort_absorption__median__loo_recovery_speed_30bar,selling_effort_absorption__median__loo_vwap_recovery_count,selling_effort_absorption__median__loo_downside_excursion,selling_effort_absorption__p40__aligned_mean,selling_effort_absorption__p40__aligned_median,selling_effort_absorption__p40__aligned_geometric_mean,selling_effort_absorption__p40__loo_down_minute_volume_share,selling_effort_absorption__p40__loo_recovery_speed_30bar,selling_effort_absorption__p40__loo_vwap_recovery_count,selling_effort_absorption__p40__loo_downside_excursion,selling_effort_absorption__p60__aligned_mean,selling_effort_absorption__p60__aligned_median,selling_effort_absorption__p60__aligned_geometric_mean,selling_effort_absorption__p60__loo_down_minute_volume_share,selling_effort_absorption__p60__loo_recovery_speed_30bar,selling_effort_absorption__p60__loo_vwap_recovery_count,selling_effort_absorption__p60__loo_downside_excursion,selling_effort_absorption__relative_to_all,selling_effort_absorption__relative_view_rank_pct,rally_effort_distribution__median__aligned_mean,rally_effort_distribution__median__aligned_median,rally_effort_distribution__median__aligned_geometric_mean,rally_effort_distribution__median__loo_up_minute_volume_share,rally_effort_distribution__median__loo_upside_excursion,rally_effort_distribution__median__loo_late_vwap_acceptance_fraction,rally_effort_distribution__median__loo_final30_log_return,rally_effort_distribution__p40__aligned_mean,rally_effort_distribution__p40__aligned_median,rally_effort_distribution__p40__aligned_geometric_mean,rally_effort_distribution__p40__loo_up_minute_volume_share,rally_effort_distribution__p40__loo_upside_excursion,rally_effort_distribution__p40__loo_late_vwap_acceptance_fraction,rally_effort_distribution__p40__loo_final30_log_return,rally_effort_distribution__p60__aligned_mean,rally_effort_distribution__p60__aligned_median,rally_effort_distribution__p60__aligned_geometric_mean,rally_effort_distribution__p60__loo_up_minute_volume_share,rally_effort_distribution__p60__loo_upside_excursion,rally_effort_distribution__p60__loo_late_vwap_acceptance_fraction,rally_effort_distribution__p60__loo_final30_log_return,rally_effort_distribution__relative_to_all,rally_effort_distribution__relative_view_rank_pct,open_close_log_return__relative_view_rank_pct,downside_realized_volatility__relative_view_rank_pct,minute_volume_concentration__relative_view_rank_pct,vwap_defense_recovery__median__aligned_mean,vwap_defense_recovery__relative_view_rank_pct
2018-01-02,ALL_A,ALL_STATUS,2018-01-02T15:30:00,3058,3057,0.999672988882,True,0.34496126738,0.318726554054,0.369101102431,0.0021125789595,0.00180761368078,0.00246921671042,8,6,9,0.00833337355653,0.0064725597855,0.0105113784916,0.355862936814,0.331750973649,0.378235288696,0.0117901270618,0.00958962465586,0.0144274757198,1,0.9,1,0.000734970646352,0,0.00148268373328,0.0058055261212,0.00336707845446,0.00827198212258,0.00091385102984,0.000847278201552,0.000987210352484,0.0110123983485,0.0100490472437,0.0121162682724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,ALL_A,NON_ST,2018-01-02T15:30:00,3015,3014,0.999668325041,True,0.345576816861,0.319240363944,0.369349889648,0.00211342035139,0.00181043850426,0.0024731551846,8,6,9,0.00833247568954,0.00646415340159,0.0105039258386,0.356698162199,0.332507971778,0.378850487625,0.0117879290026,0.00957213714644,0.0143934915282,1,0.9,1,0.000753882562311,0,0.00150645635325,0.0058439991648,0.0033882999588,0.00830796272543,0.000912972154684,0.000846849102132,0.000986272564177,0.0109483003592,0.00999796021057,0.0120407920262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,CHINEXT_BOARD,ALL_STATUS,2018-01-02T15:30:00,635,635,1,True,0.377361176707,0.354560804839,0.396972224623,0.00203691793658,0.0018167963693,0.00243616143172,8,6,9,0.0110227101616,0.00883240796403,0.0132379731818,0.362975272789,0.333114954893,0.384529883912,0.0103200088695,0.00771205870541,0.0127573781969,0.966666666667,0.866666666667,1,0.000463510041682,0,0.00134975040483,0.00332502061579,0.000993570663073,0.0059347175452,0.000953625163868,0.000887353842361,0.00101978456812,0.0115425570651,0.0108268323111,0.0124803700047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,CHINEXT_BOARD,NON_ST,2018-01-02T15:30:00,635,635,1,True,0.377361176707,0.354560804839,0.396972224623,0.00203691793658,0.0018167963693,0.00243616143172,8,6,9,0.0110227101616,0.00883240796403,0.0132379731818,0.362975272789,0.333114954893,0.384529883912,0.0103200088695,0.00771205870541,0.0127573781969,0.966666666667,0.866666666667,1,0.000463510041682,0,0.00134975040483,0.00332502061579,0.000993570663073,0.0059347175452,0.000953625163868,0.000887353842361,0.00101978456812,0.0115425570651,0.0108268323111,0.0124803700047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,SH_A,ALL_STATUS,2018-01-02T15:30:00,1247,1246,0.999198075381,True,0.333395533313,0.309502801179,0.361672309371,0.00213726431726,0.00181263646218,0.00250137108574,8,6,9,0.00755627113662,0.00590880423011,0.00980718012663,0.357957858278,0.336645803051,0.379106599366,0.0124414398062,0.0104713396037,0.0154542531809,1,0.866666666667,1,0.000784972449512,0,0.00153968145244,0.00668160143131,0.00429184790945,0.00895861769501,0.000913953450752,0.000835770703416,0.000993343186799,0.0104349880653,0.00959754686171,0.0114395444509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,SH_A,NON_ST,2018-01-02T15:30:00,1222,1221,0.999181669394,True,0.333572381252,0.30973324602,0.361691157515,0.00213961233767,0.00182201530809,0.00250514270191,8,6,9,0.00757576096796,0.00593797224456,0.00981717934493,0.359388466674,0.337692259527,0.38002938958,0.0124371802527,0.0104713396037,0.0153848797121,1,0.9,1,0.000820527696957,0,0.00155155223496,0.00673399369186,0.00463317174954,0.0090009092462,0.000913990900015,0.000836017114745,0.000993343186799,0.0103581973992,0.00955644708071,0.0113423786202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,SZ_A,ALL_STATUS,2018-01-02T15:30:00,1811,1811,1,True,0.350917273994,0.325297576639,0.373127503521,0.00207481030367,0.00180597505872,0.00245281262431,8,6,9,0.00877197781719,0.00693248509075,0.0109382762571,0.354927163123,0.32887851789,0.377430613262,0.0112783044232,0.0088594074564,0.0137933221323,1,0.9,1,0.000700273855557,0,0.0014398493691,0.00506971460116,0.00275103066529,0.00766286574561,0.000913245290311,0.000853540956014,0.000985566564719,0.0114553236686,0.0104112961769,0.012475954868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,SZ_A,NON_ST,2018-01-02T15:30:00,1793,1793,1,True,0.350974087394,0.32560929377,0.373179206004,0.00207267371156,0.00180475175598,0.00245303584985,8,6,9,0.00873369451756,0.00687020027212,0.0108764569062,0.354951637945,0.329292422434,0.377545667288,0.0112783044232,0.00885153469599,0.0137816360822,1,0.9,1,0.000702936779353,0,0.00145839737093,0.00510634862257,0.00279915393757,0.00770447093512,0.000912445793232,0.000852193404153,0.000983585918456,0.0114080397429,0.0103869979713,0.0124374326178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,ALL_A,ALL_STATUS,2018-01-03T15:30:00,3066,3066,1,True,0.341472531936,0.31398076107,0.367622978185,0.00217071831392,0.00186046791412,0.00256785090932,7,5,8,0.00704369148528,0.00559943472631,0.00868625693601,0.358609183948,0.337828223103,0.382769126665,0.0137406870476,0.0111226877683,0.0168990173814,0.966666666667,0.833333333333,1,0,-0.00108521212129,0,0.00698084562625,0.00418283802399,0.0098414352649,0.000879588327613,0.000819810686319,0.000949019775497,0.0105068369124,0.00958995611858,0.0115021884914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,ALL_A,NON_ST,2018-01-03T15:30:00,3022,3022,1,True,0.342317588347,0.314776350758,0.368148119939,0.00217630020631,0.00186284613555,0.00257699050347,7,5,8,0.00704654865536,0.00559173479045,0.00868499983546,0.35946927472,0.339069596286,0.383502522113,0.0137869615279,0.0111401458202,0.0169101714526,0.966666666667,0.833333333333,1,0,-0.00109471588724,0,0.00701751003845,0.00423048846337,0.00986368823955,0.000877844941458,0.000817207491233,0.000947188928302,0.0104165004962,0.0095279130611,0.0114183693178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
