trade_date,family,nav,cash,positions,industries,industry_hhi
2019-03-14,champion_diffusion_q1_top2,12087472.3437,96315.5576076,8,4,0.280721678693
2019-03-15,champion_diffusion_q1_top2,12282486.585,-4.65661287308e-10,8,5,0.250042666033
2019-03-18,champion_diffusion_q1_top2,12859297.3749,-4.65661287308e-10,8,5,0.25369538245
2019-03-19,champion_diffusion_q1_top2,12925187.2784,-4.65661287308e-10,8,5,0.25517634534
2019-03-20,champion_diffusion_q1_top2,12905462.0709,-4.65661287308e-10,8,5,0.25629290097
2019-03-21,champion_diffusion_q1_top2,12957815.4978,-4.65661287308e-10,8,5,0.255549083977
2019-03-22,champion_diffusion_q1_top2,13129837.8406,0,8,5,0.257822287684
2019-03-25,champion_diffusion_q1_top2,13064022.9883,0,8,5,0.254894869746
2019-03-26,champion_diffusion_q1_top2,12833203.3499,0,8,5,0.255151947428
2019-03-27,champion_diffusion_q1_top2,13391010.4028,0,8,5,0.262194714654
2019-03-28,champion_diffusion_q1_top2,13281364.9234,0,8,5,0.260815414124
2019-03-29,champion_diffusion_q1_top2,13681456.8774,298546.979502,8,7,0.153835948622
2019-04-01,champion_diffusion_q1_top2,13957692.383,298546.979502,8,7,0.153804053407
2019-04-02,champion_diffusion_q1_top2,13916461.8245,298546.979502,8,7,0.153590646436
2019-04-03,champion_diffusion_q1_top2,14168715.0073,298546.979502,8,7,0.153117471826
2019-04-04,champion_diffusion_q1_top2,14141514.0746,298546.979502,8,7,0.153383753309
2019-04-08,champion_diffusion_q1_top2,14121902.8362,494171.242358,8,6,0.18648782579
2019-04-09,champion_diffusion_q1_top2,14294101.7926,494171.242358,8,6,0.185830074591
2019-04-10,champion_diffusion_q1_top2,14513763.888,494171.242358,8,6,0.185440637287
2019-04-11,champion_diffusion_q1_top2,14207183.3449,494171.242358,8,6,0.184967113304
2019-04-12,champion_diffusion_q1_top2,14168716.6347,494171.242358,8,6,0.183815343327
2019-04-15,champion_diffusion_q1_top2,14070582.9808,174823.875311,8,7,0.154430513076
2019-04-16,champion_diffusion_q1_top2,14291320.6445,174823.875311,8,7,0.154119109406
2019-04-17,champion_diffusion_q1_top2,14260792.8065,174823.875311,8,7,0.154635653482
2019-04-18,champion_diffusion_q1_top2,14246450.0615,174823.875311,8,7,0.154674435781
2019-04-19,champion_diffusion_q1_top2,14461906.2377,174823.875311,8,7,0.154819918842
2019-04-22,champion_diffusion_q1_top2,14255115.6111,314576.195549,8,7,0.156300396373
2019-04-23,champion_diffusion_q1_top2,13977885.0428,314576.195549,8,7,0.156336241551
2019-04-24,champion_diffusion_q1_top2,14037556.5595,314576.195549,8,7,0.155722590778
2019-04-25,champion_diffusion_q1_top2,13430138.5826,314576.195549,8,7,0.155616752726
2019-04-26,champion_diffusion_q1_top2,13210817.7301,314576.195549,8,7,0.155658079888
2019-04-29,champion_diffusion_q1_top2,12913473.6918,294033.988168,8,7,0.159017883332
2019-04-30,champion_diffusion_q1_top2,13162033.0399,294033.988168,8,7,0.158277694057
2019-05-06,champion_diffusion_q1_top2,12290995.5942,294033.988168,8,7,0.160040278407
2019-05-07,champion_diffusion_q1_top2,12394276.3034,294033.988168,8,7,0.159702682418
2019-05-08,champion_diffusion_q1_top2,12327257.5742,294033.988168,8,7,0.159117692455
2019-05-09,champion_diffusion_q1_top2,12197174.6218,222223.677184,8,6,0.190035932856
2019-05-10,champion_diffusion_q1_top2,12432805.9569,222223.677184,8,6,0.189638303404
2019-05-13,champion_diffusion_q1_top2,12451047.8595,222223.677184,8,6,0.189002463449
2019-05-14,champion_diffusion_q1_top2,12239769.767,222223.677184,8,6,0.189866339451
2019-05-15,champion_diffusion_q1_top2,12509540.9422,222223.677184,8,6,0.190763174351
2019-05-16,champion_diffusion_q1_top2,12621570.5891,65694.9348997,8,5,0.252581466046
2019-05-17,champion_diffusion_q1_top2,12289440.9218,65694.9348997,8,5,0.255606029697
2019-05-20,champion_diffusion_q1_top2,12301018.3102,65694.9348997,8,5,0.254568912913
2019-05-21,champion_diffusion_q1_top2,12429472.1286,65694.9348997,8,5,0.253637598708
2019-05-22,champion_diffusion_q1_top2,12325865.0601,65694.9348997,8,5,0.254663111712
2019-05-23,champion_diffusion_q1_top2,12180126.9656,0,8,3,0.470969618529
2019-05-24,champion_diffusion_q1_top2,12004732.6015,0,8,3,0.469998046458
2019-05-27,champion_diffusion_q1_top2,12120219.9518,0,8,3,0.470908218044
2019-05-28,champion_diffusion_q1_top2,12286648.4683,0,8,3,0.474420024761
2019-05-29,champion_diffusion_q1_top2,12292387.3606,0,8,3,0.474546073334
2019-05-30,champion_diffusion_q1_top2,12459247.8281,1636864.65719,7,3,0.436251254198
2019-05-31,champion_diffusion_q1_top2,12483259.2168,1636864.65719,7,3,0.438264738375
2019-06-03,champion_diffusion_q1_top2,12482731.4569,1636864.65719,7,3,0.441115569461
2019-06-04,champion_diffusion_q1_top2,12452055.9312,3044161.88504,6,2,0.560512551196
2019-06-05,champion_diffusion_q1_top2,12660573.8964,3044161.88504,6,2,0.562712279554
2019-06-06,champion_diffusion_q1_top2,12620975.1839,1508787.4768,7,4,0.307191249239
2019-06-10,champion_diffusion_q1_top2,12694194.0741,1508787.4768,7,4,0.305947690792
2019-06-11,champion_diffusion_q1_top2,13043149.0956,1508787.4768,7,4,0.302104773139
2019-06-12,champion_diffusion_q1_top2,13008226.4552,1508787.4768,7,4,0.298670100939
2019-06-13,champion_diffusion_q1_top2,12949850.8206,1508787.4768,7,4,0.297709588416
2019-06-14,champion_diffusion_q1_top2,12759184.2822,4.65661287308e-10,8,5,0.217463953678
2019-06-17,champion_diffusion_q1_top2,12847313.716,4.65661287308e-10,8,5,0.216803216361
2019-06-18,champion_diffusion_q1_top2,12908696.8612,4.65661287308e-10,8,5,0.217024777243
2019-06-19,champion_diffusion_q1_top2,12928433.1655,4.65661287308e-10,8,5,0.216915692205
2019-06-20,champion_diffusion_q1_top2,13142622.5034,4.65661287308e-10,8,5,0.218005102473
2019-06-21,champion_diffusion_q1_top2,13254370.5387,0,8,5,0.215399662865
2019-06-24,champion_diffusion_q1_top2,13262356.5749,0,8,5,0.216219917994
2019-06-25,champion_diffusion_q1_top2,13118418.9775,0,8,5,0.217113085491
2019-06-26,champion_diffusion_q1_top2,13137993.6978,0,8,5,0.217309110959
2019-06-27,champion_diffusion_q1_top2,13190154.8986,0,8,5,0.217739880397
2019-06-28,champion_diffusion_q1_top2,13079805.8945,108985.830787,8,6,0.185002249777
2019-07-01,champion_diffusion_q1_top2,13445367.1668,108985.830787,8,6,0.183467854933
2019-07-02,champion_diffusion_q1_top2,13422792.5867,108985.830787,8,6,0.184042381342
2019-07-03,champion_diffusion_q1_top2,13361669.7545,108985.830787,8,6,0.183472814105
2019-07-04,champion_diffusion_q1_top2,13317484.1695,108985.830787,8,6,0.183735067317
2019-07-05,champion_diffusion_q1_top2,13286201.3906,147347.398133,8,5,0.24941666303
2019-07-08,champion_diffusion_q1_top2,13207382.351,147347.398133,8,5,0.24812920502
2019-07-09,champion_diffusion_q1_top2,13297109.0354,147347.398133,8,5,0.245811795337
2019-07-10,champion_diffusion_q1_top2,13173884.906,147347.398133,8,5,0.247055936016
2019-07-11,champion_diffusion_q1_top2,13325761.6977,147347.398133,8,5,0.245273545915
2019-07-12,champion_diffusion_q1_top2,13465216.4959,410150.716986,8,4,0.310781683691
2019-07-15,champion_diffusion_q1_top2,13451748.2166,410150.716986,8,4,0.31061375326
2019-07-16,champion_diffusion_q1_top2,13465027.5974,410150.716986,8,4,0.310913104943
2019-07-17,champion_diffusion_q1_top2,13398501.0641,410150.716986,8,4,0.311707094107
2019-07-18,champion_diffusion_q1_top2,13298376.2845,410150.716986,8,4,0.312238379587
2019-07-19,champion_diffusion_q1_top2,13320286.6697,250013.480876,8,6,0.218660692601
2019-07-22,champion_diffusion_q1_top2,13106693.5463,250013.480876,8,6,0.220849490575
2019-07-23,champion_diffusion_q1_top2,13116624.5209,250013.480876,8,6,0.219737585746
2019-07-24,champion_diffusion_q1_top2,13217423.8722,250013.480876,8,6,0.219231110817
