family,trade_date,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,industry_rank,liquidity_rank,natural_horizon,entry_status,natural_status,natural_net_return
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,600199.SH,白酒Ⅱ,1,1,2600,127281759.1,,,20,EXECUTABLE,COMPLETE,-0.1254908622
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,600298.SH,调味发酵品Ⅱ,1,2,2600,690822476,,,20,EXECUTABLE,COMPLETE,-0.08168515577
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,000568.SZ,白酒Ⅱ,0.9333333333,3,2600,1956586059,,,20,EXECUTABLE,COMPLETE,-0.02736771355
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,000596.SZ,白酒Ⅱ,0.9333333333,4,2600,539547341.1,,,20,EXECUTABLE,COMPLETE,-0.104088752
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,000799.SZ,白酒Ⅱ,0.9333333333,5,2600,1583615731,,,20,EXECUTABLE,COMPLETE,-0.07079123728
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,000858.SZ,白酒Ⅱ,0.9333333333,6,2600,5349499858,,,20,EXECUTABLE,COMPLETE,-0.06492028687
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,000860.SZ,白酒Ⅱ,0.9333333333,7,2600,810390280.8,,,20,EXECUTABLE,COMPLETE,-0.180303142
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,002304.SZ,白酒Ⅱ,0.9333333333,8,2600,959503602.4,,,20,EXECUTABLE,COMPLETE,-0.09906616063
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,600197.SH,白酒Ⅱ,0.9333333333,9,2600,264585373.1,,,20,EXECUTABLE,COMPLETE,-0.1379799197
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,600519.SH,白酒Ⅱ,0.9333333333,10,2600,5335943994,,,20,EXECUTABLE,COMPLETE,-0.07418422209
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,600559.SH,白酒Ⅱ,0.9333333333,11,2600,410093544.5,,,20,EXECUTABLE,COMPLETE,-0.1527068375
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,600702.SH,白酒Ⅱ,0.9333333333,12,2600,447401344.2,,,20,EXECUTABLE,COMPLETE,-0.1596854886
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,600779.SH,白酒Ⅱ,0.9333333333,13,2600,376332006.7,,,20,EXECUTABLE,COMPLETE,-0.1152387416
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,600809.SH,白酒Ⅱ,0.9333333333,14,2600,920033935.1,,,20,EXECUTABLE,COMPLETE,0.006777285435
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,603198.SH,白酒Ⅱ,0.9333333333,15,2600,267909570.7,,,20,EXECUTABLE,COMPLETE,-0.1411388867
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,603369.SH,白酒Ⅱ,0.9333333333,16,2600,593467157.2,,,20,EXECUTABLE,COMPLETE,-0.1603212251
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,603589.SH,白酒Ⅱ,0.9333333333,17,2600,471239515.7,,,20,EXECUTABLE,COMPLETE,-0.1437707636
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,000089.SZ,航空机场,0.9090909091,18,2600,470361011.4,,,20,EXECUTABLE,COMPLETE,-0.08143540134
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,000099.SZ,航空机场,0.9090909091,19,2600,116938579.5,,,20,EXECUTABLE,COMPLETE,-0.07215986278
industry_diffusion_20,2020-09-02,2020-09-02 15:00:00,2020-09-02 15:00:00,000793.SZ,出版,0.9,20,2600,151603766.4,,,20,EXECUTABLE,COMPLETE,0.002137263934
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,600559.SH,白酒Ⅱ,1,1,2540,453919529.1,,,20,EXECUTABLE,COMPLETE,-0.04632235529
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,000568.SZ,白酒Ⅱ,0.9333333333,2,2540,2190780544,,,20,EXECUTABLE,COMPLETE,0.06780502599
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,000596.SZ,白酒Ⅱ,0.9333333333,3,2540,638601175.7,,,20,EXECUTABLE,COMPLETE,-0.03913594774
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,000799.SZ,白酒Ⅱ,0.9333333333,4,2540,1751746941,,,20,EXECUTABLE,COMPLETE,0.2156264967
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,000858.SZ,白酒Ⅱ,0.9333333333,5,2540,5699653102,,,20,EXECUTABLE,COMPLETE,0.08161939757
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,000860.SZ,白酒Ⅱ,0.9333333333,6,2540,813902511,,,20,EXECUTABLE,COMPLETE,-0.09877124051
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,002304.SZ,白酒Ⅱ,0.9333333333,7,2540,1221022764,,,20,EXECUTABLE,COMPLETE,0.1256837949
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,600197.SH,白酒Ⅱ,0.9333333333,8,2540,295898974.3,,,20,EXECUTABLE,COMPLETE,-0.02197977626
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,600199.SH,白酒Ⅱ,0.9333333333,9,2540,140363715,,,20,EXECUTABLE,COMPLETE,-0.059488062
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,600519.SH,白酒Ⅱ,0.9333333333,10,2540,5485905778,,,20,EXECUTABLE,COMPLETE,0.008436599748
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,600702.SH,白酒Ⅱ,0.9333333333,11,2540,569174096,,,20,EXECUTABLE,COMPLETE,0.07152192469
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,600779.SH,白酒Ⅱ,0.9333333333,12,2540,391378949.6,,,20,EXECUTABLE,COMPLETE,0.04126745005
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,600809.SH,白酒Ⅱ,0.9333333333,13,2540,945676033.2,,,20,EXECUTABLE,COMPLETE,0.1471942349
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,603198.SH,白酒Ⅱ,0.9333333333,14,2540,308292640.9,,,20,EXECUTABLE,COMPLETE,0.03190016364
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,603369.SH,白酒Ⅱ,0.9333333333,15,2540,606140377.2,,,20,EXECUTABLE,COMPLETE,0.01601477104
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,603589.SH,白酒Ⅱ,0.9333333333,16,2540,572845834.4,,,20,EXECUTABLE,COMPLETE,0.0092756326
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,000089.SZ,航空机场,0.9090909091,17,2540,374678328.1,,,20,EXECUTABLE,COMPLETE,-0.06438824479
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,000099.SZ,航空机场,0.9090909091,18,2540,73845007.46,,,20,EXECUTABLE,COMPLETE,0.00628935677
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,600006.SH,商用车,0.8888888889,19,2540,148366176,,,20,EXECUTABLE,COMPLETE,0.06924386521
industry_diffusion_20,2020-09-09,2020-09-09 15:00:00,2020-09-09 15:00:00,600418.SH,商用车,0.8888888889,20,2540,680427704.5,,,20,EXECUTABLE,COMPLETE,0.02084608837
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,600733.SH,乘用车,0.8,1,2476,117617901.2,,,20,EXECUTABLE,COMPLETE,0.01053646354
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,601238.SH,乘用车,0.8,2,2476,168336208.8,,,20,EXECUTABLE,COMPLETE,0.1174782143
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,000821.SZ,光伏设备,0.76,3,2476,52419562.68,,,20,EXECUTABLE,COMPLETE,-0.005548278443
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,002129.SZ,光伏设备,0.76,4,2476,933686157.6,,,20,EXECUTABLE,COMPLETE,0.02314352982
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,002506.SZ,光伏设备,0.76,5,2476,1627341523,,,20,EXECUTABLE,COMPLETE,0.05758912283
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,002623.SZ,光伏设备,0.76,6,2476,151626940.2,,,20,EXECUTABLE,COMPLETE,0.1515250201
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,300093.SZ,光伏设备,0.76,7,2476,74664493.5,,,20,EXECUTABLE,COMPLETE,-0.08363911907
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,600732.SH,光伏设备,0.76,8,2476,160492494,,,20,EXECUTABLE,COMPLETE,0.003981847077
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,603398.SH,光伏设备,0.76,9,2476,62856170.21,,,20,EXECUTABLE,COMPLETE,0.0274182053
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,600580.SH,电机Ⅱ,0.75,10,2476,287748315.1,,,20,EXECUTABLE,COMPLETE,-0.01407620895
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,603489.SH,电机Ⅱ,0.75,11,2476,172564648,,,20,EXECUTABLE,COMPLETE,0.0251327277
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,603988.SH,电机Ⅱ,0.75,12,2476,66178871.99,,,20,EXECUTABLE,COMPLETE,0.03567828781
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,000089.SZ,航空机场,0.7272727273,13,2476,286095991.1,,,20,EXECUTABLE,COMPLETE,-0.06901974071
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,000099.SZ,航空机场,0.7272727273,14,2476,52414014.22,,,20,EXECUTABLE,COMPLETE,0.06800856119
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,000524.SZ,旅游及景区,0.7272727273,15,2476,181385183.3,,,20,EXECUTABLE,COMPLETE,-0.109328986
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,000558.SZ,旅游及景区,0.7272727273,16,2476,83197259.85,,,20,EXECUTABLE,COMPLETE,0.05192422173
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,600004.SH,航空机场,0.7272727273,17,2476,354935321.9,,,20,EXECUTABLE,COMPLETE,-0.09534998968
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,600009.SH,航空机场,0.7272727273,18,2476,1148000088,,,20,EXECUTABLE,COMPLETE,-0.088581532
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,600138.SH,旅游及景区,0.7272727273,19,2476,257041853.9,,,20,EXECUTABLE,COMPLETE,-0.1476864902
industry_diffusion_20,2020-09-16,2020-09-16 15:00:00,2020-09-16 15:00:00,600749.SH,旅游及景区,0.7272727273,20,2476,87026282.46,,,20,EXECUTABLE,COMPLETE,-0.1462788708
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,600733.SH,乘用车,1,1,2394,95966894.74,,,20,EXECUTABLE,COMPLETE,0.1026041562
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,002506.SZ,光伏设备,0.8846153846,2,2394,1039472907,,,20,EXECUTABLE,COMPLETE,-0.0940831904
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,002623.SZ,光伏设备,0.8846153846,3,2394,115521606.5,,,20,EXECUTABLE,COMPLETE,0.2605264249
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300051.SZ,光伏设备,0.8846153846,4,2394,258043162.1,,,20,EXECUTABLE,COMPLETE,0.02390736734
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,603398.SH,光伏设备,0.8846153846,5,2394,54289641.13,,,20,EXECUTABLE,COMPLETE,-0.08139140941
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,603489.SH,电机Ⅱ,0.875,6,2394,157876257.6,,,20,EXECUTABLE,COMPLETE,0.1406521194
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,603988.SH,电机Ⅱ,0.875,7,2394,56731049.02,,,20,EXECUTABLE,COMPLETE,-0.07633956347
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,002056.SZ,光伏设备,0.8461538462,8,2394,619913829.1,,,20,EXECUTABLE,COMPLETE,0.04507602442
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,002129.SZ,光伏设备,0.8461538462,9,2394,1026089209,,,20,EXECUTABLE,COMPLETE,0.04012939034
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,002309.SZ,光伏设备,0.8461538462,10,2394,69958628.74,,,20,EXECUTABLE,COMPLETE,-0.0007102763172
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,002459.SZ,光伏设备,0.8461538462,11,2394,509629539.4,,,20,EXECUTABLE,COMPLETE,0.2615053804
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300080.SZ,光伏设备,0.8461538462,12,2394,243020031.9,,,20,EXECUTABLE,COMPLETE,-0.06659823211
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300093.SZ,光伏设备,0.8461538462,13,2394,67261238.46,,,20,EXECUTABLE,COMPLETE,-0.07538419664
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300118.SZ,光伏设备,0.8461538462,14,2394,507378852.3,,,20,EXECUTABLE,COMPLETE,0.06261034163
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300274.SZ,光伏设备,0.8461538462,15,2394,957242278.4,,,20,EXECUTABLE,COMPLETE,0.1179610948
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300316.SZ,光伏设备,0.8461538462,16,2394,1359184454,,,20,EXECUTABLE,COMPLETE,-0.06687449973
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300345.SZ,光伏设备,0.8461538462,17,2394,114317516,,,20,EXECUTABLE,COMPLETE,-0.3213042941
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300393.SZ,光伏设备,0.8461538462,18,2394,296330328.4,,,20,EXECUTABLE,COMPLETE,0.2218601346
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300724.SZ,光伏设备,0.8461538462,19,2394,305083537.2,,,20,EXECUTABLE,COMPLETE,-0.02200594027
industry_diffusion_20,2020-09-23,2020-09-23 15:00:00,2020-09-23 15:00:00,300751.SZ,光伏设备,0.8461538462,20,2394,241321154.3,,,20,EXECUTABLE,COMPLETE,0.1070454778
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,600733.SH,乘用车,0.8,1,2248,75605770.04,,,20,EXECUTABLE,COMPLETE,0.2112257896
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,601238.SH,乘用车,0.8,2,2248,199125346.3,,,20,EXECUTABLE,COMPLETE,0.4480820742
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,002202.SZ,风电设备,0.75,3,2248,395847890.2,,,20,EXECUTABLE,COMPLETE,0.09973969112
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,300690.SZ,风电设备,0.75,4,2248,110378952.4,,,20,EXECUTABLE,COMPLETE,0.4146200353
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,300772.SZ,风电设备,0.75,5,2248,63724114.01,,,20,EXECUTABLE,COMPLETE,0.1699485088
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,600072.SH,风电设备,0.75,6,2248,178108865.8,,,20,EXECUTABLE,COMPLETE,-0.1072322171
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,002487.SZ,风电设备,0.6666666667,7,2248,209672637.6,,,20,EXECUTABLE,COMPLETE,0.07097632692
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,002531.SZ,风电设备,0.6666666667,8,2248,349556806.7,,,20,EXECUTABLE,COMPLETE,-0.04949491879
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,300129.SZ,风电设备,0.6666666667,9,2248,613659199,,,20,EXECUTABLE,COMPLETE,0.08195791159
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,300185.SZ,风电设备,0.6666666667,10,2248,3016065785,,,20,EXECUTABLE,COMPLETE,-0.1508780419
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,300443.SZ,风电设备,0.6666666667,11,2248,324070697.7,,,20,EXECUTABLE,COMPLETE,-0.09263253409
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,300569.SZ,风电设备,0.6666666667,12,2248,1082853803,,,20,EXECUTABLE,COMPLETE,-0.1746778378
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,601218.SH,风电设备,0.6666666667,13,2248,144501673.1,,,20,EXECUTABLE,COMPLETE,-0.04570962786
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,601615.SH,风电设备,0.6666666667,14,2248,262019488.2,,,20,EXECUTABLE,COMPLETE,-0.0548708247
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,603063.SH,风电设备,0.6666666667,15,2248,85641322.21,,,20,EXECUTABLE,COMPLETE,0.02351280702
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,002506.SZ,光伏设备,0.6538461538,16,2248,964137436.5,,,20,EXECUTABLE,COMPLETE,-0.1114046417
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,002623.SZ,光伏设备,0.6538461538,17,2248,109604717.1,,,20,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,300051.SZ,光伏设备,0.6538461538,18,2248,221703470.1,,,20,EXECUTABLE,COMPLETE,0.07680509188
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,300093.SZ,光伏设备,0.6538461538,19,2248,50994600.28,,,20,EXECUTABLE,COMPLETE,0.1346816
industry_diffusion_20,2020-09-30,2020-09-30 15:00:00,2020-09-30 15:00:00,300345.SZ,光伏设备,0.6538461538,20,2248,108034075.9,,,20,EXECUTABLE,COMPLETE,-0.3763733794
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,000955.SZ,纺织制造,1,1,2140,143820210.6,,,20,EXECUTABLE,COMPLETE,-0.1511798625
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,002003.SZ,纺织制造,1,2,2140,57953471.26,,,20,EXECUTABLE,COMPLETE,0.04842945688
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,002032.SZ,小家电,1,3,2140,110657025.8,,,20,EXECUTABLE,COMPLETE,-0.03419774829
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,002042.SZ,纺织制造,1,4,2140,111957596.8,,,20,EXECUTABLE,COMPLETE,-0.01679783291
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,002083.SZ,纺织制造,1,5,2140,52939025.19,,,20,EXECUTABLE,COMPLETE,-0.09816004355
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,002243.SZ,化妆品,1,6,2140,66947725.64,,,20,EXECUTABLE,COMPLETE,-0.09098605158
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,300132.SZ,化妆品,1,7,2140,252065898.8,,,20,EXECUTABLE,COMPLETE,-0.02164390758
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,300740.SZ,化妆品,1,8,2140,202931834,,,20,EXECUTABLE,COMPLETE,-0.1810492629
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,300819.SZ,纺织制造,1,9,2140,98743052.84,,,20,EXECUTABLE,COMPLETE,0.006986795443
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,600156.SH,纺织制造,1,10,2140,58424407.39,,,20,EXECUTABLE,COMPLETE,-0.0789391514
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,600223.SH,化妆品,1,11,2140,168151590.2,,,20,EXECUTABLE,COMPLETE,0.1159971927
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,600315.SH,化妆品,1,12,2140,196255240.5,,,20,EXECUTABLE,COMPLETE,-0.03076387662
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,600733.SH,乘用车,1,13,2140,74481124.42,,,20,EXECUTABLE,COMPLETE,0.1007661053
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,603055.SH,纺织制造,1,14,2140,72521197.51,,,20,EXECUTABLE,COMPLETE,-0.1445261772
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,603605.SH,化妆品,1,15,2140,288139518.2,,,20,EXECUTABLE,COMPLETE,0.1278400375
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,603983.SH,化妆品,1,16,2140,69196156.09,,,20,EXECUTABLE,COMPLETE,-0.1021879251
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,300051.SZ,光伏设备,0.9615384615,17,2140,128301818.7,,,20,EXECUTABLE,COMPLETE,-0.07616650756
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,300345.SZ,光伏设备,0.9615384615,18,2140,91676335.97,,,20,EXECUTABLE,COMPLETE,-0.3994822503
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,002622.SZ,医疗服务,0.95,19,2140,53224043.76,,,20,EXECUTABLE,COMPLETE,-0.0491185913
industry_diffusion_20,2020-10-15,2020-10-15 15:00:00,2020-10-15 15:00:00,300404.SZ,医疗服务,0.95,20,2140,82348375.14,,,20,EXECUTABLE,COMPLETE,-0.02356586902
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,000625.SZ,乘用车,1,1,2012,818382174.4,,,20,EXECUTABLE,COMPLETE,0.2920667314
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,002032.SZ,小家电,1,2,2012,119263451.5,,,20,EXECUTABLE,COMPLETE,-0.03104940275
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,002594.SZ,乘用车,1,3,2012,4941159789,,,20,EXECUTABLE,COMPLETE,0.1334657821
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,300342.SZ,家电零部件Ⅱ,1,4,2012,240662724.2,,,20,EXECUTABLE,COMPLETE,-0.004626415958
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,600104.SH,乘用车,1,5,2012,870454065.7,,,20,EXECUTABLE,COMPLETE,0.2237207211
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,600543.SH,非白酒,1,6,2012,60736832.09,,,20,EXECUTABLE,COMPLETE,0.2422122048
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,600733.SH,乘用车,1,7,2012,76865604.83,,,20,EXECUTABLE,COMPLETE,0.1763748145
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,601127.SH,乘用车,1,8,2012,52378335.56,,,20,EXECUTABLE,COMPLETE,0.4178839773
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,601238.SH,乘用车,1,9,2012,257826096.9,,,20,EXECUTABLE,COMPLETE,0.1211563009
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,601606.SH,地面兵装Ⅱ,1,10,2012,185260813.5,,,20,EXECUTABLE,COMPLETE,-0.08264356895
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,601633.SH,乘用车,1,11,2012,746333784.6,,,20,EXECUTABLE,COMPLETE,0.002441624623
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,000552.SZ,煤炭开采,0.9285714286,12,2012,112564292.8,,,20,EXECUTABLE,COMPLETE,0.05780409983
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,601666.SH,煤炭开采,0.9285714286,13,2012,119578812.9,,,20,EXECUTABLE,COMPLETE,0.004837842046
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,000596.SZ,白酒Ⅱ,0.9230769231,14,2012,411617605.5,,,20,EXECUTABLE,COMPLETE,0.03311100881
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,000860.SZ,白酒Ⅱ,0.9230769231,15,2012,488024915.2,,,20,EXECUTABLE,COMPLETE,-0.05369201114
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,600095.SH,证券Ⅱ,0.8974358974,16,2012,559033481.8,,,20,EXECUTABLE,COMPLETE,-0.1568041998
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,601066.SH,证券Ⅱ,0.8974358974,17,2012,1433912615,,,20,EXECUTABLE,COMPLETE,-0.0942154274
industry_diffusion_20,2020-10-22,2020-10-22 15:00:00,2020-10-22 15:00:00,601162.SH,证券Ⅱ,0.8974358974,18,2012,596409635,,,20,EXECUTABLE,COMPLETE,-0.03431918215
