family,track,leg,trade_date,cal_idx,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,rebalance_sessions,entry_status,status_h5,status_h20,status_h120,gross_return_h5,net_return_h5,adverse_excursion_h5,entry_amount_h5,gross_return_h20,net_return_h20,adverse_excursion_h20,entry_amount_h20,gross_return_h120,net_return_h120,adverse_excursion_h120,entry_amount_h120
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,600919.SH,银行Ⅱ,-0.0021669270857881517,1,1113,149482466.45,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.00493421052631593,0.0009224971110410873,-0.004934210526315819,178663394.0,0.04111842105263164,0.036962259691144084,-0.004934210526315819,178663394.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,601988.SH,银行Ⅱ,-0.0022448141584201897,2,1113,382392832.15,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.01412429378531077,0.01007589341091819,-0.0028248587570621764,600119211.0,0.03672316384180796,0.03258454841728953,-0.0028248587570621764,600119211.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,601888.SH,旅游零售Ⅱ,-0.002335975946769774,3,1113,433749755.3,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.04436860068259385,-0.04818349648825215,-0.09027303754266214,1289356887.0,0.0668941979522184,0.06263513927775866,-0.09027303754266214,1289356887.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,002352.SZ,物流,-0.002431755241321,4,1113,92355348.898,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.04563675609004014,-0.04944658939906199,-0.055812519272278704,98465579.11,0.13783533765032363,0.1332930808133963,-0.07955596669750231,98465579.11,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,600900.SH,电力,-0.0024386019679098207,5,1113,276538495.25,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.025064267352185032,0.020972194428623414,-0.003856041131105381,272067831.0,0.03470437017994854,0.03057381381196489,-0.003856041131105381,272067831.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,000425.SZ,工程机械,-0.0024644495449670676,6,1113,110112454.53100002,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.00917431192660545,-0.013129703894962264,-0.012232415902140636,138789559.34,0.10397553516819569,0.09956844720345215,-0.021406727828746086,138789559.34,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,600153.SH,物流,-0.0025337366072591223,7,1113,51468946.0,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.00547195622435015,0.0014580961196621889,-0.002735978112175075,55294639.0,0.08891928864569087,0.08457230545748451,-0.005471956224350261,55294639.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,600606.SH,房地产开发,-0.0025820332106719457,8,1113,113915182.1,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.02547770700636942,0.02138398362510663,-0.007961783439490389,172084741.0,0.03821656050955413,0.0340719834216916,-0.007961783439490389,172084741.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,002602.SZ,游戏Ⅱ,-0.0026206247555814084,9,1113,66686812.057000004,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.020725388601036343,-0.024634668486860578,-0.04196891191709862,54628447.6,0.160621761658031,0.15598854105260984,-0.04870466321243527,54628447.6,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,002597.SZ,化学制品,-0.0026821652131253366,10,1113,65930227.994,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.07270323859881023,0.06842099014132996,-0.0033046926635823537,68384435.77,0.13350958360872434,0.1289845952510047,-0.0033046926635823537,68384435.77,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,600023.SH,电力,-0.0026984715418126083,11,1113,50803098.95,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.015452538631346657,-0.019382867818447003,-0.022075055187638082,71518290.0,0.011037527593819041,0.007001449639352675,-0.026490066225165587,71518290.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,601288.SH,银行Ⅱ,-0.002709949140410419,12,1113,773703460.2,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0197740112994349,0.01570305716251097,-0.0028248587570621764,1260595510.0,0.039548022598870025,0.03539813029308614,-0.0028248587570621764,1260595510.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,002008.SZ,自动化设备,-0.002751143164965517,13,1113,393710974.3629999,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03652653342522405,0.03238870295246854,-0.005858028945554761,709953580.37,0.2956581667815301,0.29048587869058573,-0.005858028945554761,709953580.37,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,002514.SZ,通用设备,-0.0028391583634080346,14,1113,55606839.6425,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063978,-0.01886792452830177,18133462.34,0.03584905660377369,0.031713930629307496,-0.08490566037735847,18133462.34,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,002456.SZ,光学光电子,-0.0028923589261067527,15,1113,501151069.59,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.08083140877598138,0.07651671253336279,-0.023094688221708903,573246299.04,0.5277136258660509,0.5216149686769649,-0.023094688221708903,573246299.04,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,600325.SH,房地产开发,-0.0029471910261442756,16,1113,105023446.6,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.012383900928792602,-0.016326480166601876,-0.024767801857585203,96577099.0,0.09597523219814241,0.09160008157060484,-0.024767801857585203,96577099.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,002506.SZ,光伏设备,-0.0030436764303815567,17,1113,84238163.04550001,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.006048387096774244,-0.010016257806966689,-0.012096774193548265,110751760.13,0.0786290322580645,0.07432312793767304,-0.022177419354838745,110751760.13,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,601985.SH,电力,-0.0030455205629217785,18,1113,88762858.8,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.005617977528089901,-0.009587566440153461,-0.011235955056179692,98754573.0,0.033707865168539186,0.029581286864473144,-0.011235955056179692,98754573.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,601111.SH,航空机场,-0.0031123297818092116,19,1113,334978307.25,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0074906367041197575,-0.01145274993084977,-0.024968789013732895,362289877.0,0.12858926342072396,0.12408391705976318,-0.024968789013732895,362289877.0,,,,
chip_cost_concentration,internal,top,2019-01-17,254,2019-01-17 15:30:00,2019-01-17 15:30:00,002081.SZ,装修装饰Ⅱ,-0.0031229750790818375,20,1113,61440847.29449999,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.00991325898389106,0.005881669127667966,-0.003717472118959231,50541818.18,0.2577447335811649,0.25272379652096055,-0.026022304832713727,50541818.18,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,300068.SZ,电池,-0.0011447583635550334,1,1171,251024967.1955,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.024561403508771895,-0.028455369961830623,-0.03508771929824561,121480999.24,0.0926315789473684,0.08826977623699972,-0.03508771929824561,121480999.24,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,601899.SH,工业金属,-0.0015983554281256338,2,1171,358031486.95,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0033670033670032407,-0.0006384537322661199,-0.013468013468013518,135332535.0,0.20538720538720523,0.2005752804155998,-0.013468013468013518,135332535.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,600674.SH,电力,-0.0016547298698998297,3,1171,73567145.95,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.020179372197309364,0.016106799853208287,-0.008968609865470878,63522054.0,0.03139013452914785,0.027272808642804014,-0.008968609865470878,63522054.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,002146.SZ,房地产开发,-0.001859933645801039,4,1171,168510741.419,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.09546539379474916,0.09109227845025925,-0.005966587112171906,211693577.51,0.13961813842482096,0.13506876461873385,-0.005966587112171906,211693577.51,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,600489.SH,贵金属,-0.002098065864025156,5,1171,259671741.8,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.030562347188264005,-0.03443235777833098,-0.03545232273838628,121585610.0,0.06234718826405872,0.058106281324880715,-0.03545232273838628,121585610.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,000507.SZ,电力,-0.002195829328844915,6,1171,58634568.663,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.03903903903903905,-0.0428752105398813,-0.04654654654654666,31807205.0,0.1921921921921923,0.18743294192395976,-0.04654654654654666,31807205.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,601398.SH,银行Ⅱ,-0.002306838431019542,7,1171,674853075.65,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03284671532846706,0.02872357474831344,0.0,922146109.0,0.0492700729927007,0.04508137010650226,-0.0018248175182482562,922146109.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,002221.SZ,炼化及贸易,-0.00232664551074057,8,1171,50102554.870500006,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.003750000000000031,-0.007727045908183627,-0.008750000000000036,62362111.56,0.09624999999999995,0.09187375249500995,-0.008750000000000036,62362111.56,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,600988.SH,贵金属,-0.0023280709770727923,9,1171,97102649.25,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.05500000000000005,-0.05877245508982032,-0.06000000000000005,38538432.0,0.10499999999999998,0.10058882235528932,-0.06000000000000005,38538432.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,601288.SH,银行Ⅱ,-0.002338170383969983,10,1171,788736922.2,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.024793388429752206,0.02070239685917441,-0.0027548209366390353,1010418186.0,0.04683195592286493,0.0426529860389413,-0.0027548209366390353,1010418186.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,600015.SH,银行Ⅱ,-0.00238849802927453,11,1171,124771093.55,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.014745308310992078,0.010694428836696579,-0.002680965147452974,228480636.0,0.11528150134048265,0.11082927977824508,-0.002680965147452974,228480636.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,600572.SH,中药Ⅱ,-0.0023914220767817028,12,1171,55625191.6,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.005145797598627877,-0.009117271460509446,-0.03602058319039447,214037612.0,0.4013722126929673,0.3957779124426961,-0.03602058319039447,214037612.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,603616.SH,水泥,-0.0023940119670143576,13,1171,81006683.45,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.09007352941176472,-0.09370597041211703,-0.09007352941176472,59172057.0,0.09191176470588225,0.08755283550545978,-0.09007352941176472,59172057.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,000722.SZ,电力,-0.0024219079327070622,14,1171,53237437.29350001,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.11166666666666669,-0.11521290751829671,-0.1283333333333333,28169319.07,0.21333333333333337,0.2084896872920825,-0.1283333333333333,28169319.07,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,601985.SH,电力,-0.002422347417031172,15,1171,91499623.55,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.016981132075471583,0.012921327157006779,-0.0018867924528301883,73801963.0,0.1301886792452831,0.12567694799081086,-0.0018867924528301883,73801963.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,600143.SH,塑料,-0.0024627122625158733,16,1171,68616299.0,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.06720977596741351,-0.07093348943660538,-0.07535641547861505,43139893.0,0.0733197556008145,0.06903504599761767,-0.07535641547861505,43139893.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,600111.SH,小金属,-0.0024919152949724344,17,1171,177545265.9,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.03716216216216217,-0.04100582618546689,-0.04166666666666674,134564747.0,0.2004504504504503,0.1956582330833827,-0.04166666666666674,134564747.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,601939.SH,银行Ⅱ,-0.0026026261120697418,18,1171,410352987.2,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.05208333333333348,0.047883399866932796,-0.0014880952380952328,700807868.0,0.06845238095238093,0.06418710198650324,-0.0014880952380952328,700807868.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,600333.SH,燃气Ⅱ,-0.002606204752064171,19,1171,53322245.6,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.11524822695035453,-0.1187801701561415,-0.13829787234042545,33770036.0,0.014184397163120588,0.010135756855084166,-0.13829787234042545,33770036.0,,,,
chip_cost_concentration,internal,top,2019-01-24,259,2019-01-24 15:30:00,2019-01-24 15:30:00,600216.SH,化学制药,-0.0026254224309211964,20,1171,79074993.4,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.023174971031286296,-0.02707447214493386,-0.03128621089223649,60666348.0,0.16801853997682503,0.16335579131424272,-0.03128621089223649,60666348.0,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,000055.SZ,装修建材,-0.0,1,1229,215652417.91750002,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.10256410256410242,0.09816264906085248,-0.03747534516765294,385436022.45,0.3412228796844181,0.33586869653198526,-0.03747534516765294,385436022.45,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,000868.SZ,商用车,-0.0,2,1229,69179508.6315,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1398601398601398,0.13530979998045845,0.0,53976948.28,0.4650349650349652,0.4591865220607738,0.0,53976948.28,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,002176.SZ,电机Ⅱ,-0.0,3,1229,172982902.71450004,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.12222222222222223,0.11774229319139473,0.0,417122415.19,0.41333333333333333,0.40769128409846966,0.0,417122415.19,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,002354.SZ,广告营销,-0.0,4,1229,65940461.480500005,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1488250652741514,0.14423893726906512,0.0,226264359.65,0.6344647519582245,0.6279399425691696,0.0,226264359.65,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,002611.SZ,专用设备,-0.0,5,1229,137866576.94399998,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.13225806451612887,0.12773807224261136,0.0,171557365.76,0.458064516129032,0.45224389929817765,0.0,171557365.76,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,002642.SZ,IT服务Ⅱ,-0.0,6,1229,66313515.69,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1160000000000001,0.11154491017964063,0.0,146174286.95,0.6460000000000001,0.639429141716567,0.0,146174286.95,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,300287.SZ,IT服务Ⅱ,-0.0,7,1229,109202321.5445,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1393939393939394,0.13484546059396352,0.0,191273054.75,0.7424242424242424,0.7354684570253434,0.0,191273054.75,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,300317.SZ,电力,-0.0,8,1229,157018347.8035,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1986301369863015,0.19384518633964953,-0.004566210045662045,121906541.39,0.4908675799086759,0.4849160127234118,-0.004566210045662045,121906541.39,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,300410.SZ,电池,-0.0,9,1229,92897546.3235,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1503848431024275,0.14579248843934378,-0.001184132622853773,242079816.86,0.4410894020130254,0.4353365501087818,-0.001184132622853773,242079816.86,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,600698.SH,汽车零部件,-0.0,10,1229,57610636.0,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.21305841924398616,0.2082158706641699,0.0,81193348.0,0.5601374570446735,0.5539093634037766,0.0,81193348.0,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,300343.SZ,化学制品,-0.001320414404088268,11,1229,148388961.212,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1522157996146436,0.1476161357439265,-0.025048169556840194,168758741.92,0.6242774566473988,0.6177933151038963,-0.025048169556840194,168758741.92,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,600595.SH,工业金属,-0.0017755036163351046,12,1229,138691110.1,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1623036649214662,0.15766373013136037,0.0,105786933.0,0.7329842931937174,0.7260661922228844,0.0,105786933.0,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,600323.SH,环境治理,-0.0019082842020050313,13,1229,58506972.75,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1055276381909549,0.10111435420616055,0.0,157334736.0,0.18018664752333113,0.17547532358112217,0.0,157334736.0,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,002142.SZ,银行Ⅱ,-0.002026409364107791,14,1229,173630155.11149997,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.02404121350887256,0.01995322463258975,-0.006296508299942771,141650516.43,0.1396680022896395,0.135118429426208,-0.006296508299942771,141650516.43,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,601607.SH,医药商业,-0.002600633200749843,15,1229,134716681.85,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.09784615384615392,0.09346353446952271,-0.006153846153846287,137717247.0,0.15138461538461545,0.146788269614617,-0.006153846153846287,137717247.0,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,002294.SZ,化学制药,-0.0026753445356530775,16,1229,122209867.9385,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.11883182275931525,0.11436542825728191,0.0,144764733.81,0.2668680765357503,0.26181071894478936,0.0,144764733.81,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,601618.SH,专业工程,-0.0027853141994821843,17,1229,97030426.15,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03754266211604085,0.03340077524132612,-0.0068259385665528916,76518473.0,0.2798634812286689,0.2747542457746621,-0.0068259385665528916,76518473.0,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,000157.SZ,工程机械,-0.0028592451062065313,18,1229,58189308.68649999,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06434316353887404,0.06009428863452726,-0.01608579088471851,75242851.08,0.17694369973190338,0.1722453216890616,-0.01608579088471851,75242851.08,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,300699.SZ,航空装备Ⅱ,-0.003125106075102921,19,1229,78970934.37599999,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.07946680338374779,0.07515755466764484,-0.00563957959497563,91672706.05,0.19969238656754684,0.19490319540360446,-0.00563957959497563,91672706.05,,,,
chip_cost_concentration,internal,top,2019-01-31,264,2019-01-31 15:30:00,2019-01-31 15:30:00,601186.SH,基础建设,-0.0031427986156923613,20,1229,754783222.0,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03747534516765283,0.033333727023270976,-0.015779092702169595,573993710.0,0.15976331360946738,0.1551335199423638,-0.015779092702169595,573993710.0,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,000862.SZ,电力,-0.0,1,1239,97674055.849,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.21212121212121215,0.2072824048871953,-0.011164274322168932,367956560.17,0.12440191387559807,0.11991328348088515,-0.03349282296650713,367956560.17,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,002387.SZ,光学光电子,-0.0,2,1239,72438671.32100001,20,5,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,INCOMPLETE,INCOMPLETE,,,,,,,,,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,002600.SZ,消费电子,-0.0,3,1239,97703327.51150002,20,5,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,INCOMPLETE,INCOMPLETE,,,,,,,,,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,300545.SZ,光学光电子,-0.0,4,1239,90031638.65300001,20,5,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,INCOMPLETE,INCOMPLETE,,,,,,,,,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,600552.SH,光学光电子,-0.0,5,1239,58452048.6,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.15185185185185168,0.14725364086641535,-0.0185185185185186,193018465.0,0.10925925925925917,0.10483107858357354,-0.0185185185185186,193018465.0,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,600028.SH,炼化及贸易,-0.0015402683813596804,6,1239,534277559.35,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.005136986301369939,0.0011244634019633715,-0.018835616438356073,459879170.0,0.015410958904109595,0.011357422142017182,-0.018835616438356073,459879170.0,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,600674.SH,电力,-0.0016025186319217997,7,1239,77799795.7,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.021621621621621512,-0.025527323730916485,-0.027027027027026973,116557082.0,0.00864864864864856,0.004622107137077114,-0.035675675675675644,116557082.0,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,601117.SH,专业工程,-0.001695203419594761,8,1239,74464530.9,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0017452006980802626,-0.0022537821390377077,-0.010471204188481797,92833420.0,0.055846422338568846,0.05163146656077022,-0.010471204188481797,92833420.0,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,600010.SH,普钢,-0.0017153891993110526,9,1239,206730309.35,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0064102564102563875,0.002392650596243495,-0.012820512820512886,256976690.0,0.1923076923076923,0.18754798096115466,-0.012820512820512886,256976690.0,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,600919.SH,银行Ⅱ,-0.0018049177248129732,10,1239,139887674.7,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0031496062992125706,-0.007129048988636866,-0.011023622047244053,148149384.0,0.10393700787401583,0.09953007371084599,-0.011023622047244053,148149384.0,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,601628.SH,保险Ⅱ,-0.0018211356963900587,11,1239,211783760.95,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0602775368603643,0.0560448920026384,-0.02732003469210753,199716894.0,0.23070251517779705,0.2257895310852711,-0.02732003469210753,199716894.0,,,,
chip_cost_concentration,internal,top,2019-02-14,269,2019-02-14 15:30:00,2019-02-14 15:30:00,601898.SH,煤炭开采,-0.0018300768527679929,12,1239,51104754.9,20,5,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.010504201680672232,0.006470252771767271,-0.012605042016806678,63029151.0,0.09243697478991608,0.08807594894245141,-0.012605042016806678,63029151.0,,,,
