family,leg,period,horizon,count,signal_dates,mean_return,median_return,positive_fraction,p10,p90,severe_loss_fraction,mean_adverse_excursion,mean_excess_vs_date_control,entry_executable_fraction,median_candidate_count,median_avg_amount20_cny,p10_entry_amount_cny
intraday_volatility_contraction,top,year_2023,20,866,44,-0.01294913842933401,-0.03195784464679463,0.3856812933025404,-0.15375137779475445,0.14493206078694731,0.2471131639722864,-0.10469523108385177,-0.0012810393540182285,0.9072916666666667,2892.0,238338637.26775002,57686934.629999995
late_volume_confirmed_demand,top,early_2018_2020,5,2434,122,-0.010799824338496628,-0.01367761481876495,0.4116680361544782,-0.10359281437125749,0.08460330156012291,0.1076417419884963,-0.06161305415848726,-0.00877734103561929,0.9979508196721312,1889.5,123125792.33499998,42375487.17
late_volume_confirmed_demand,top,early_2018_2020,20,2424,122,-0.012519304245288913,-0.030313024096586316,0.4113036303630363,-0.18052714846853224,0.16821655947285755,0.2792904290429043,-0.11759580636666331,-0.015423834609192002,0.9979508196721312,1889.5,123125792.33499998,42493796.396000005
late_volume_confirmed_demand,top,full,5,5241,263,-0.007528964748152941,-0.014103772151129235,0.4119442854417096,-0.097733943876952,0.08878929162592053,0.09616485403548941,-0.06053442795722903,-0.00462850946277516,0.9829588014981273,2473.0,143902571.58825,47030488.0
late_volume_confirmed_demand,top,full,20,5214,263,-0.009856398773355292,-0.030095404549683513,0.4064058304564634,-0.17501729915732847,0.16921755575595915,0.26985040276179517,-0.11401667469997141,-0.006951268905077131,0.9829588014981273,2473.0,143902571.58825,47126521.105000004
late_volume_confirmed_demand,top,late_2021_2023,5,2807,141,-0.004692743785240034,-0.014457949250360924,0.4121838261489134,-0.09291765328519327,0.09119597713047432,0.0862130388314927,-0.059599131849689804,-0.0010309832610285931,0.9703448275862069,2785.0,162932523.602,52571053.76
late_volume_confirmed_demand,top,late_2021_2023,20,2790,141,-0.0075428206859118885,-0.02989620931592679,0.4021505376344086,-0.16730732717677496,0.1695805288106571,0.2616487455197133,-0.11090706353149068,0.0004098419432291166,0.9703448275862069,2785.0,162932523.602,52902538.19800001
late_volume_confirmed_demand,top,year_2018,5,480,24,-0.01689525955080199,-0.014698256288780853,0.37916666666666665,-0.10455249379660132,0.0687681968310628,0.11041666666666666,-0.06184752087161904,-0.003761812564608352,1.0,1239.5,99237619.88225,35703909.84300001
late_volume_confirmed_demand,top,year_2018,20,480,24,-0.050868634252794656,-0.056401066661887045,0.30625,-0.18092120221933994,0.08517272263735534,0.3125,-0.1279467271081744,-0.016053597070042,1.0,1239.5,99237619.88225,35703909.84300001
late_volume_confirmed_demand,top,year_2019,5,976,49,-0.00786499496210277,-0.013382441070307338,0.42520491803278687,-0.08914141111194618,0.0839390579626349,0.0778688524590164,-0.05521091169959342,-0.011302301823348715,0.996938775510204,1657.0,113147051.65,38956437.2
late_volume_confirmed_demand,top,year_2019,20,974,49,-0.00013521366119776182,-0.013175546769459534,0.4517453798767967,-0.16280916079084728,0.1733616552230943,0.23408624229979466,-0.1057139770642824,-0.01945614899592031,0.996938775510204,1657.0,113147051.65,39075136.77
late_volume_confirmed_demand,top,year_2020,5,978,49,-0.01073702737474799,-0.013070430185450232,0.41411042944785276,-0.1179568838427592,0.09423120626599846,0.1359918200408998,-0.0678870286140876,-0.008719152832410018,0.9979591836734694,2258.0,160313973.88225,48414963.36
late_volume_confirmed_demand,top,year_2020,20,970,49,-0.005977475199208525,-0.032210885055109495,0.422680412371134,-0.19190257495084062,0.20481164629512047,0.3082474226804124,-0.12440452779407943,-0.011063257089726664,0.9979591836734694,2258.0,160313973.88225,48439342.32
late_volume_confirmed_demand,top,year_2021,5,958,48,-0.002093501641925866,-0.012133054451196057,0.4331941544885177,-0.0938760946747743,0.09881420914516131,0.09394572025052192,-0.06153558989906616,0.0007687834280464787,0.9979166666666667,2420.5,186105159.41825002,58115312.234
late_volume_confirmed_demand,top,year_2021,20,956,48,0.006157925075864533,-0.024987867269516795,0.4215481171548117,-0.1663624054887236,0.2055020189762975,0.2510460251046025,-0.11040169004495898,0.00540659393171679,0.9979166666666667,2420.5,186105159.41825002,58113877.269999996
late_volume_confirmed_demand,top,year_2022,5,972,49,-0.004749223922861085,-0.01564762246301299,0.4094650205761317,-0.09714176608639842,0.09345253110799687,0.09259259259259259,-0.062355872921533426,-0.0015512047440186959,0.9959183673469387,2866.0,157323923.77825,51819983.33400001
late_volume_confirmed_demand,top,year_2022,20,964,49,-0.022798039085005665,-0.038424792302791944,0.38278008298755184,-0.19781606348051292,0.16419840703951685,0.3215767634854772,-0.12515162567003135,-0.009538306217703896,0.9959183673469387,2866.0,157323923.77825,52243640.805
late_volume_confirmed_demand,top,year_2023,5,877,44,-0.0074694544802540695,-0.014852461801686756,0.3922462941847206,-0.08648526382840623,0.07436169113618496,0.07069555302166476,-0.054428460090129326,-0.002420403108996141,0.9166666666666666,2892.0,150152040.884,48754972.044
late_volume_confirmed_demand,top,year_2023,20,870,44,-0.0056944096646841386,-0.02925482861380263,0.40229885057471265,-0.14357907290312755,0.1355676131100871,0.20689655172413793,-0.0956787637057104,0.0059421636974190135,0.9166666666666666,2892.0,150152040.884,49025570.7
liquidity_recovery,top,early_2018_2020,5,2418,122,-0.0021565375061357818,-0.0071968279190327555,0.45492142266335817,-0.10055697870307662,0.08759519053155666,0.10215053763440861,-0.057715016862298046,-0.0003554708131231321,0.990983606557377,851.5,98896360.28274998,88788166.477
liquidity_recovery,top,early_2018_2020,20,2411,122,-0.00398509170269767,-0.02318116061455089,0.42762339278307754,-0.1722673374711764,0.1694066412629287,0.25964330153463294,-0.10684680811647401,-0.006670415369214187,0.990983606557377,851.5,98896360.28274998,88914592.96
liquidity_recovery,top,full,5,5205,263,-0.003830180846414301,-0.010013829656285833,0.43170028818443806,-0.09736152381952896,0.08764071856287448,0.09548511047070125,-0.05722122359673351,-0.0011185851232412103,0.9758426966292135,1040.0,101306072.79975,105051923.772
liquidity_recovery,top,full,20,5178,263,-0.007586376993803616,-0.026581256045649704,0.41463885670142914,-0.16424222788274348,0.15975215093753428,0.250096562379297,-0.10457230525193509,-0.004687639524173985,0.9758426966292135,1040.0,101306072.79975,105096058.371
liquidity_recovery,top,late_2021_2023,5,2787,141,-0.005282233087818485,-0.011896841238158595,0.41155364190886257,-0.09498989552345313,0.08764071856287448,0.08970218873340509,-0.05679280877214254,-0.0017806627701251404,0.963103448275862,1264.0,102738673.93324998,125375340.158
liquidity_recovery,top,late_2021_2023,20,2767,141,-0.010724323808713784,-0.029041318560483753,0.4033249006143838,-0.16044793818807843,0.1471136433600557,0.24177809902421396,-0.10259043810108458,-0.002959966028549871,0.963103448275862,1264.0,102738673.93324998,125375340.158
liquidity_recovery,top,year_2018,5,479,24,-0.008875464553451728,-0.012839802628246133,0.44467640918580376,-0.09917735820832144,0.08184955499301325,0.09812108559498957,-0.058970047129595596,0.004222776668180692,0.9979166666666667,563.5,82492808.69325,58947236.272
liquidity_recovery,top,year_2018,20,478,24,-0.03392714193313866,-0.042695231491991115,0.3619246861924686,-0.17547152931065518,0.11567137926957499,0.32217573221757323,-0.11756463171534988,0.0007992305074052663,0.9979166666666667,563.5,82492808.69325,58936583.143
liquidity_recovery,top,year_2019,5,973,49,-0.0003730539876639936,-0.003488981632694288,0.4686536485097636,-0.0957108576731619,0.08183864501846654,0.09660842754367935,-0.05344122133641827,-0.0037388518061343898,0.9928571428571429,769.0,97212314.94525,94059844.12799999
liquidity_recovery,top,year_2019,20,970,49,0.005316442695170524,-0.009911543211183482,0.47525773195876286,-0.16700332072676277,0.17288796323531802,0.211340206185567,-0.0962020591769726,-0.01367633158003421,0.9928571428571429,769.0,97212314.94525,94347489.766
liquidity_recovery,top,year_2020,5,966,49,-0.0006213029386499745,-0.010634129403825299,0.44616977225672877,-0.10340200824404833,0.1064064538144921,0.10973084886128365,-0.061397463600026306,0.0007822612393151926,0.9857142857142858,1023.0,111077918.77649999,115356495.0
liquidity_recovery,top,year_2020,20,963,49,0.0015079629641960455,-0.03007405810310637,0.4122533748701973,-0.17375897467009593,0.1875568890194087,0.2772585669781931,-0.11224897508537711,-0.0033212481880393963,0.9857142857142858,1023.0,111077918.77649999,115298801.4
liquidity_recovery,top,year_2021,5,949,48,0.000618362447554581,-0.008843118684446094,0.440463645943098,-0.09322595649541748,0.09691582983471415,0.0821917808219178,-0.05390517383899976,0.0032616886748734427,0.9895833333333334,1109.5,110936012.56300001,123790281.396
liquidity_recovery,top,year_2021,20,948,48,0.009554343915048173,-0.017762004024570788,0.4451476793248945,-0.14915726825306688,0.18486617997227037,0.21835443037974683,-0.09434089161474696,0.008472807276868456,0.9895833333333334,1109.5,110936012.56300001,123739266.739
liquidity_recovery,top,year_2022,5,964,49,-0.01212210128546797,-0.01636314830762231,0.3869294605809129,-0.11099612219579756,0.08216828548434027,0.12344398340248963,-0.06476897636689237,-0.009199232049733339,0.9887755102040816,1373.0,102075477.8095,125203963.49700001
liquidity_recovery,top,year_2022,20,954,49,-0.023452959363203203,-0.033743795666292375,0.39622641509433965,-0.18184549180339357,0.12754416061978344,0.28197064989517817,-0.11948756676707667,-0.01052042092014593,0.9887755102040816,1373.0,102075477.8095,125018663.382
liquidity_recovery,top,year_2023,5,874,44,-0.0041449701822520455,-0.010738755751173112,0.4073226544622426,-0.08208021764327718,0.0770273482460801,0.06064073226544622,-0.05113072638108265,0.0009267849006284611,0.9104166666666667,1369.0,98575605.133,128923253.97000004
liquidity_recovery,top,year_2023,20,865,44,-0.018910518818128153,-0.03625825927003634,0.3653179190751445,-0.14760723459038033,0.11252288924860115,0.223121387283237,-0.09299588240361821,-0.0071514054816758,0.9104166666666667,1369.0,98575605.133,131258206.936
opening_weakness_recovery,top,early_2018_2020,5,2432,122,-0.005033315428991772,-0.00863543506336606,0.4370888157894737,-0.08010466431302901,0.07398583084773813,0.06044407894736842,-0.04988663453503759,-0.002940806171352537,0.9975409836065574,329.0,110925095.9725,37884970.857
opening_weakness_recovery,top,early_2018_2020,20,2422,122,-0.0020283825583938568,-0.017746210265599083,0.43022295623451695,-0.14779525398285182,0.1638873239292031,0.20726672171758878,-0.09706269420719307,-0.0048322469674105875,0.9975409836065574,329.0,110925095.9725,37884970.857
opening_weakness_recovery,top,full,5,5244,263,-0.005794516181670249,-0.010019309545332977,0.4241037376048818,-0.08114579797271873,0.07418861073034645,0.06311975591151793,-0.049830143706747716,-0.0028690629828907297,0.9831460674157303,439.0,118500151.42699999,39564433.869
opening_weakness_recovery,top,full,20,5221,263,-0.006038792535148066,-0.020759827147052712,0.42137521547596246,-0.14873787382030912,0.14815129953237416,0.21241141543765563,-0.09664389254761058,-0.003154508597815678,0.9831460674157303,439.0,118500151.42699999,39509220.62
opening_weakness_recovery,top,late_2021_2023,5,2812,141,-0.006452851967770553,-0.01096696128093555,0.41287339971550496,-0.08283399625921786,0.07422330806240038,0.06543385490753911,-0.04978128677417269,-0.002807014819896733,0.9710344827586207,543.0,126433395.84225002,40307605.117
opening_weakness_recovery,top,late_2021_2023,20,2799,141,-0.009509036537898584,-0.022323451256995308,0.4137191854233655,-0.14976184937230635,0.13733957945759956,0.21686316541622008,-0.09628149968604975,-0.0017027464216245835,0.9710344827586207,543.0,126433395.84225002,40300114.504
opening_weakness_recovery,top,year_2018,5,480,24,-0.018736700531264083,-0.017160736851506153,0.39791666666666664,-0.09080719350818131,0.053599429326873255,0.08541666666666667,-0.059165510111024645,-0.005603253545070447,1.0,206.0,94390580.15475,34392082.08
opening_weakness_recovery,top,year_2018,20,479,24,-0.044174667008383,-0.04675690170904723,0.3068893528183716,-0.18237601787275354,0.0884279724965117,0.267223382045929,-0.11927830745302762,-0.008996965501860913,1.0,206.0,94390580.15475,34379294.16
opening_weakness_recovery,top,year_2019,5,977,49,0.00021830645370213435,-0.0069563254443493205,0.44728761514841353,-0.07058856456828042,0.08321854816812782,0.04094165813715456,-0.04357322347151082,-0.003195421114721125,0.9979591836734694,298.0,109780799.07124999,39340181.174
opening_weakness_recovery,top,year_2019,20,975,49,0.02248791269205413,0.001267861440240159,0.5035897435897436,-0.12871600083415258,0.1897224918991784,0.1517948717948718,-0.08191165836668468,0.003217472317978942,0.9979591836734694,298.0,109780799.07124999,39509732.774
opening_weakness_recovery,top,year_2020,5,975,49,-0.0035494279728904795,-0.007426526257829025,0.4461538461538462,-0.07930470824317674,0.07833348245633402,0.06769230769230769,-0.051644934363336954,-0.0013749256184748902,0.9959183673469387,505.0,130017635.43675,40308348.768
opening_weakness_recovery,top,year_2020,20,968,49,-0.0058665205931479735,-0.022642944790513597,0.41735537190082644,-0.14848464656518298,0.1694705496396828,0.2334710743801653,-0.1013302367689089,-0.010879329741432372,0.9959183673469387,505.0,130017635.43675,39990002.587
opening_weakness_recovery,top,year_2021,5,958,48,-0.0025121691092788055,-0.007739621766567895,0.4311064718162839,-0.08491704384190626,0.08622612824045797,0.0709812108559499,-0.04961533678083724,0.00044650551870352255,1.0,468.5,129791803.04525,39009398.579
opening_weakness_recovery,top,year_2021,20,956,48,0.006544007457709636,-0.010789657020186971,0.4592050209205021,-0.14842975295664645,0.15930467055884834,0.21338912133891214,-0.09330876978720748,0.005966814984559676,1.0,468.5,129791803.04525,39004025.225
opening_weakness_recovery,top,year_2022,5,977,49,-0.010245849047526085,-0.013737690958591786,0.41453428863868985,-0.09433956216696841,0.0749950637132054,0.08904810644831115,-0.055695793396964816,-0.00716094917948722,0.9979591836734694,525.0,125241719.6805,42092176.432
opening_weakness_recovery,top,year_2022,20,971,49,-0.019473205277890687,-0.02815676663550537,0.40885684860968075,-0.1677388610912557,0.13228984057651028,0.26776519052523173,-0.11084475411692589,-0.006781287437537364,0.9979591836734694,525.0,125241719.6805,42012465.19
opening_weakness_recovery,top,year_2023,5,877,44,-0.006532003657068089,-0.012326810813519273,0.39110604332953247,-0.06574886479963012,0.05927627205054203,0.0330672748004561,-0.043373655215617916,-0.001510639238436232,0.9145833333333333,706.0,125165824.52874997,39539985.164
opening_weakness_recovery,top,year_2023,20,872,44,-0.016013052837519144,-0.027183167787972584,0.36926605504587157,-0.12533925385715125,0.09572614146744635,0.16399082568807338,-0.08332394203801356,-0.004456000295318205,0.9145833333333333,706.0,125165824.52874997,39521780.344
quiet_vwap_acceptance,top,early_2018_2020,5,2432,122,-0.0010057662027936876,-0.004655539772145667,0.4691611842105263,-0.07784218606127506,0.07593783535072204,0.05304276315789474,-0.045249122831424016,0.0010666512681797627,0.9983606557377049,1889.5,153350916.7,45306075.833000004
quiet_vwap_acceptance,top,early_2018_2020,20,2416,122,0.0083641552958526,-0.007913368024858536,0.4735099337748344,-0.1397901506214293,0.16571208834401085,0.18129139072847683,-0.0884441783969994,0.005350189195847687,0.9983606557377049,1889.5,153350916.7,45366418.725
quiet_vwap_acceptance,top,full,5,5241,263,-0.002025981371792427,-0.005529856396316979,0.4583094829231063,-0.07388731309311203,0.07174010657238239,0.04751001717229536,-0.044368051583884904,0.0008857658674733232,0.9827715355805243,2473.0,161085500.28225,46563185.54
quiet_vwap_acceptance,top,full,20,5210,263,0.00212265538290932,-0.013586609592083299,0.4516314779270633,-0.13679635630892473,0.153924241368253,0.18406909788867562,-0.08755761528474998,0.004834090725749179,0.9827715355805243,2473.0,161085500.28225,46548909.826
quiet_vwap_acceptance,top,late_2021_2023,5,2809,141,-0.0029092719702277893,-0.006475826402058682,0.44891420434318263,-0.07061796697886524,0.06916622253157466,0.04271982912068352,-0.04360523019762107,0.0007291573610589197,0.9696551724137931,2785.0,167057864.96725002,47473069.732
quiet_vwap_acceptance,top,late_2021_2023,20,2794,141,-0.003274432587624309,-0.017020264772426297,0.43271295633500356,-0.13276327509602637,0.13960665816238688,0.18647100930565497,-0.08679099521345628,0.004387815169643953,0.9696551724137931,2785.0,167057864.96725002,47430505.388000004
quiet_vwap_acceptance,top,year_2018,5,479,24,-0.013055046865971857,-0.010269377211962527,0.4091858037578288,-0.0871512678930337,0.06677632376648099,0.0709812108559499,-0.05310076923180436,8.000586766833096e-05,0.9979166666666667,1239.5,115036941.225,36992231.120000005
quiet_vwap_acceptance,top,year_2018,20,479,24,-0.03574174287080896,-0.038370264080134775,0.33820459290187893,-0.16131248583859156,0.09431437621360134,0.2588726513569937,-0.1058162108595537,-0.0007209049147132747,0.9979166666666667,1239.5,115036941.225,36992231.120000005
quiet_vwap_acceptance,top,year_2019,5,977,49,0.0037833317824832297,0.0020443960563720776,0.5168884339815762,-0.06119984123590376,0.07101183457609318,0.03172978505629478,-0.03783769789550888,0.0004374941564039165,0.9979591836734694,1657.0,142864335.58600003,44203930.856
quiet_vwap_acceptance,top,year_2019,20,971,49,0.022106865422142706,0.008536386346803315,0.5324407826982492,-0.12488830801648387,0.17672525702530306,0.14933058702368693,-0.07577083187103079,0.0026449664635287747,0.9979591836734694,1657.0,142864335.58600003,44226838.44
quiet_vwap_acceptance,top,year_2020,5,976,49,0.00011375911077884891,-0.007091910533797485,0.45081967213114754,-0.08415303904873828,0.08454852258431256,0.06557377049180328,-0.04881472071729175,0.0021806775438457226,0.9989795918367347,2258.0,194863744.7155,52040257.335
quiet_vwap_acceptance,top,year_2020,20,966,49,0.016420629094199588,-0.006984828420082967,0.4813664596273292,-0.13699116543516898,0.19160650927505873,0.17494824016563146,-0.09256903960523132,0.01107982206545469,0.9989795918367347,2258.0,194863744.7155,52382153.8
quiet_vwap_acceptance,top,year_2021,5,957,48,-0.002075364226636489,-0.005441809249042029,0.45977011494252873,-0.07619466876186254,0.07813153861878333,0.047021943573667714,-0.04612793851707612,0.0007994008723189858,0.9979166666666667,2420.5,195228576.39400002,53716359.48600001
quiet_vwap_acceptance,top,year_2021,20,951,48,0.0030042093929172993,-0.013692132680490188,0.4468980021030494,-0.13845309381237514,0.15931740123356897,0.2113564668769716,-0.08883620967791772,0.0025160838448511154,0.9979166666666667,2420.5,195228576.39400002,53159520.9
quiet_vwap_acceptance,top,year_2022,5,976,49,-0.003219924404757314,-0.006202589530714564,0.45799180327868855,-0.07609362368056999,0.06820854454134395,0.04815573770491803,-0.047095129174055415,-9.911894622706168e-05,0.996938775510204,2866.0,184389555.0055,50059021.2
quiet_vwap_acceptance,top,year_2022,20,969,49,-0.0056239825395098695,-0.01621575031754674,0.44169246646026833,-0.14716922846728683,0.1417371453393417,0.22394220846233232,-0.09667349942274227,0.006758473380728492,0.996938775510204,2866.0,184389555.0055,49958422.752000004
quiet_vwap_acceptance,top,year_2023,5,876,44,-0.003474172580405937,-0.007711121174497293,0.4269406392694064,-0.05785866113208621,0.05978889397285159,0.0319634703196347,-0.03696096848218911,0.0015752471277658087,0.9135416666666667,2892.0,140069946.296,42133933.715
quiet_vwap_acceptance,top,year_2023,20,874,44,-0.007501291420711218,-0.01939721176396747,0.4073226544622426,-0.10683539231809755,0.10642169272008192,0.11784897025171624,-0.07360890650121264,0.0037961088576726363,0.9135416666666667,2892.0,140069946.296,42121988.933
relative_intraday_strength,top,early_2018_2020,5,2431,122,-0.004714072448133034,-0.012814921338425433,0.423282599753188,-0.09959099657827208,0.09635207197545204,0.09995886466474702,-0.05911830362090414,-0.002705733069010934,0.9975409836065574,1788.5,146371621.12274998,51839278.9
relative_intraday_strength,top,early_2018_2020,20,2422,122,-0.001920660630989265,-0.022909821286961174,0.4343517753922378,-0.17077419195275514,0.1802953563975896,0.25681255161023947,-0.11103086302959574,-0.005105824398755397,0.9975409836065574,1788.5,146371621.12274998,51845395.295
relative_intraday_strength,top,full,5,5244,263,-0.005640360000945093,-0.013715509375723411,0.42181540808543094,-0.10111524622952639,0.09252068447591036,0.10259344012204424,-0.06016609375910407,-0.0027739416130537257,0.9831460674157303,2392.0,177023016.01524997,58463368.14900001
relative_intraday_strength,top,full,20,5218,263,-0.007703472745493739,-0.031802520766423426,0.40590264469145265,-0.17210949085960778,0.1774697252422191,0.2765427366807206,-0.11310080799724483,-0.004991106510239707,0.9831460674157303,2392.0,177023016.01524997,58596716.847
relative_intraday_strength,top,late_2021_2023,5,2813,141,-0.006440859482241258,-0.014169396638923248,0.42054745822964806,-0.101501451410975,0.09065225995845784,0.10487024528972627,-0.06107159600793593,-0.0028328875677526336,0.9710344827586207,2715.0,207118963.62450004,68019723.83
relative_intraday_strength,top,late_2021_2023,20,2796,141,-0.012712761351119577,-0.037062044525888516,0.3812589413447783,-0.17272977407649637,0.1736543620995784,0.2936337625178827,-0.11489387191414255,-0.00489173357533806,0.9710344827586207,2715.0,207118963.62450004,68111819.075
relative_intraday_strength,top,year_2018,5,480,24,-0.021548707854020063,-0.02357670784438365,0.35,-0.10576854853867357,0.06524081245381273,0.10833333333333334,-0.06512982246061756,-0.008415260867826424,1.0,1074.0,104296281.555,40240688.625
relative_intraday_strength,top,year_2018,20,479,24,-0.05445507607075489,-0.05831972418798759,0.29227557411273486,-0.19064417742131018,0.07758467374399867,0.33820459290187893,-0.12978464327351077,-0.019814885571181648,1.0,1074.0,104296281.555,40239074.25
relative_intraday_strength,top,year_2019,5,976,49,0.002381523134077413,-0.0071700834548339976,0.45491803278688525,-0.07959788657333872,0.09249010675312808,0.05737704918032787,-0.04984872921522094,-0.0011089252339788473,0.996938775510204,1540.0,137653191.42125,52053576.0
relative_intraday_strength,top,year_2019,20,974,49,0.016788831057575893,-0.003992015968063978,0.48357289527720737,-0.1509397998831178,0.19031118091685484,0.20431211498973306,-0.09622679338218397,-0.0026001492214602377,0.996938775510204,1540.0,137653191.42125,52023972.800000004
relative_intraday_strength,top,year_2020,5,975,49,-0.003529125056760342,-0.013477806292177652,0.4276923076923077,-0.11801683520794115,0.1175903811154363,0.13846153846153847,-0.06543786831514448,-0.0014933342008672222,0.996938775510204,2171.0,186959116.49150002,63353484.676
relative_intraday_strength,top,year_2020,20,969,49,0.005242332238964582,-0.019960079840319334,0.4551083591331269,-0.1769399779899876,0.21602833615054334,0.2693498452012384,-0.11664087654842313,-0.0003533861336298182,0.996938775510204,2171.0,186959116.49150002,63536981.45200001
relative_intraday_strength,top,year_2021,5,958,48,-0.0011014064098685793,-0.010561342150227915,0.44258872651356995,-0.10219840319361284,0.10703195897298116,0.10751565762004175,-0.062336535494491606,0.0016726123482428306,0.9979166666666667,2327.0,254942008.40749997,74077205.619
relative_intraday_strength,top,year_2021,20,954,48,0.004520533913245456,-0.027726769431456355,0.4276729559748428,-0.1715817481461194,0.22377202518040845,0.2746331236897275,-0.11353375340385567,0.003744031557050589,0.9979166666666667,2327.0,254942008.40749997,74055447.43100001
relative_intraday_strength,top,year_2022,5,975,49,-0.008289074718093172,-0.014857557612048655,0.41846153846153844,-0.10111040543414881,0.08411848077882,0.10358974358974359,-0.06257817873883938,-0.005134680388668405,0.9979591836734694,2796.0,193782369.74000004,64243575.634
relative_intraday_strength,top,year_2022,20,965,49,-0.028568020077235436,-0.04562244372279478,0.34093264248704663,-0.18564009368650097,0.15696521853987958,0.34196891191709844,-0.12529890371166683,-0.015594531343485499,0.9979591836734694,2796.0,193782369.74000004,64243575.634
relative_intraday_strength,top,year_2023,5,880,44,-0.010205843787215589,-0.017702871405395004,0.39886363636363636,-0.1005643442648274,0.08347035779050743,0.10340909090909091,-0.05802531170026412,-0.005187456794037607,0.9166666666666666,2832.0,179074109.42425,65037729.992
relative_intraday_strength,top,year_2023,20,877,44,-0.01401291985910411,-0.038526276157809236,0.3751425313568985,-0.15291200383182602,0.1339363359949094,0.2611174458380844,-0.10492431361790852,-0.0025089742709326884,0.9166666666666666,2832.0,179074109.42425,65112808.606000006
residual_mean_reversion_5,top,early_2018_2020,5,2433,122,-0.0040721078069333,-0.011556633568306385,0.42498972461981094,-0.09406588179132584,0.09575082724054713,0.09001233045622688,-0.0596351211169473,-0.002058862354917144,0.9979508196721312,1788.5,178156213.12524998,50544566.302
residual_mean_reversion_5,top,early_2018_2020,20,2424,122,-0.007725367439086842,-0.03211287785107242,0.40470297029702973,-0.17372333427596304,0.1724915900369983,0.27887788778877887,-0.11570259550329752,-0.010901406510487648,0.9979508196721312,1788.5,178156213.12524998,50549298.453
residual_mean_reversion_5,top,full,5,5245,263,-0.002489074643533859,-0.011881188118812003,0.4245948522402288,-0.0940130765628228,0.09806934501312825,0.08598665395614871,-0.05802823225462499,0.0004017209269035921,0.9833333333333333,2392.0,225619746.61600003,57640557.472
residual_mean_reversion_5,top,full,20,5225,263,-0.005313497854724459,-0.02964946671951263,0.4047846889952153,-0.16999334664005317,0.18102316444613198,0.2702392344497608,-0.1122497815372597,-0.0026518268323814254,0.9833333333333333,2392.0,225619746.61600003,57504816.128
residual_mean_reversion_5,top,late_2021_2023,5,2812,141,-0.0011194019242768043,-0.012310658583092049,0.42425320056899,-0.09390958565850914,0.10085782971460927,0.08250355618776671,-0.056637919096008287,0.002530667984040809,0.9710344827586207,2715.0,282932622.6155,66749982.259
residual_mean_reversion_5,top,late_2021_2023,20,2801,141,-0.003226253344730029,-0.027637833770790765,0.40485540878257764,-0.16613285057791405,0.19080546390212794,0.26276329882184934,-0.10926169833351972,0.004487402421359912,0.9710344827586207,2715.0,282932622.6155,66714047.65
residual_mean_reversion_5,top,year_2018,5,478,24,-0.014570124614396348,-0.022215867459557337,0.3598326359832636,-0.09648327199248455,0.07875938960716354,0.09414225941422594,-0.06366892902238641,-0.0014698976714639699,0.9958333333333333,1074.0,118748606.80075002,41055434.981
residual_mean_reversion_5,top,year_2018,20,478,24,-0.04466357319531468,-0.0533766021932352,0.3263598326359833,-0.1875332831165186,0.10715492770005598,0.35355648535564854,-0.1281515737144938,-0.009817517164887605,0.9958333333333333,1074.0,118748606.80075002,41055434.981
residual_mean_reversion_5,top,year_2019,5,977,49,0.0008823572185575442,-0.005754861957501078,0.4616171954964176,-0.08784582702166985,0.09612738946970115,0.07267144319344933,-0.052888238802562826,-0.0025554884040280587,0.9979591836734694,1540.0,171553746.802,48898515.744
residual_mean_reversion_5,top,year_2019,20,972,49,0.011003483125030383,-0.018006169521476434,0.44135802469135804,-0.14534760278841932,0.18966819345192482,0.2191358024691358,-0.10300697228736408,-0.008534720967687235,0.9979591836734694,1540.0,171553746.802,48740447.924
residual_mean_reversion_5,top,year_2020,5,978,49,-0.0038905743671963,-0.013873086455084283,0.42024539877300615,-0.10204121897888999,0.10097765488448388,0.10531697341513292,-0.0644035708535053,-0.0018506020979736418,0.9989795918367347,2171.0,218864825.492,59378314.587
residual_mean_reversion_5,top,year_2020,20,974,49,-0.008287975649400014,-0.03596342228754834,0.406570841889117,-0.18838257465287087,0.18859512981490767,0.30184804928131415,-0.12226269219830319,-0.013795161597550095,0.9989795918367347,2171.0,218864825.492,59508052.53
residual_mean_reversion_5,top,year_2021,5,958,48,0.000781147494381094,-0.011545039518535971,0.4363256784968685,-0.09388580859634961,0.11078880917326084,0.07724425887265135,-0.05757428001811641,0.003721471895711059,0.9979166666666667,2327.0,284007527.36174995,63732710.67
residual_mean_reversion_5,top,year_2021,20,958,48,0.007880651922326551,-0.02090035773437615,0.4331941544885177,-0.166525606978134,0.23038700010717716,0.2578288100208768,-0.10928146537456067,0.007176397712977994,0.9979166666666667,2327.0,284007527.36174995,63732710.67
residual_mean_reversion_5,top,year_2022,5,977,49,-0.0057276641888520784,-0.016342867851542042,0.3971340839303992,-0.10419472393764292,0.09929041660322384,0.11258955987717502,-0.061417662553613236,-0.0027281070411103972,0.9979591836734694,2796.0,286540668.1075001,69457373.542
residual_mean_reversion_5,top,year_2022,20,974,49,-0.017906702911665472,-0.04497750037492482,0.3665297741273101,-0.186098665510489,0.191317305625148,0.32546201232032856,-0.12203154220541931,-0.005466978039445613,0.9979591836734694,2796.0,286540668.1075001,69418554.241
