trade_date,market_view,denominator,decision_at,available_at_x,breakout_formation_participation20_pit_3y_pct,breakout_formation_participation20_relative_to_all,breakout_formation_participation20_relative_view_rank_pct,breakout_formation_depth20_pit_3y_pct,breakout_formation_depth20_relative_to_all,breakout_formation_depth20_relative_view_rank_pct,breakout_closing_acceptance20_pit_3y_pct,breakout_closing_acceptance20_relative_to_all,breakout_closing_acceptance20_relative_view_rank_pct,breakout_closing_rejection_depth20_pit_3y_pct,breakout_closing_rejection_depth20_relative_to_all,breakout_closing_rejection_depth20_relative_view_rank_pct,breakout_formation_diffusion20_pit_3y_pct,breakout_formation_diffusion20_relative_to_all,breakout_formation_diffusion20_relative_view_rank_pct,breakout_formation_leadership_top3_20_pit_3y_pct,breakout_formation_leadership_top3_20_relative_to_all,breakout_formation_leadership_top3_20_relative_view_rank_pct,breakout_stock_industry_divergence20_pit_3y_pct,breakout_stock_industry_divergence20_relative_to_all,breakout_stock_industry_divergence20_relative_view_rank_pct,available_at_y,open_close_log_return__median,open_close_log_return__median__pit_3y_pct,rally_effort_distribution__median__aligned_mean,rally_effort_distribution__relative_to_all,rally_effort_distribution__relative_view_rank_pct,open_close_log_return__relative_view_rank_pct,vwap_defense_recovery__median__aligned_mean,vwap_defense_recovery__relative_to_all,vwap_defense_recovery__relative_view_rank_pct,open_close_return__relative_to_all,joint_available_at
2018-03-07,CHINEXT_BOARD,ALL_STATUS,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,,0.016659768484,1,,0.000801517097549,0.75,,0.0428571428571,1,,-0.000246166792371,0.25,,-0.00692053875634,0.75,,0.243759991131,1,,-0.0140808446239,0.25,2018-03-07T15:30:00,-0.00594534317327,,,,,,,,,0.00110424319291,2018-03-07T15:30:00
2018-03-07,CHINEXT_BOARD,NON_ST,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,,0.0168132814994,1,,0.000566648578519,0.75,,0.0410256410256,1,,-0.000127611137833,0.5,,0.000784417075909,1,,0.243556094985,1,,-0.0146373741435,0.25,2018-03-07T15:30:00,-0.00594534317327,,,,,,,,,0.00112661345889,2018-03-07T15:30:00
2018-03-07,SH_A,ALL_STATUS,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,,-0.00788283313274,0.25,,-0.00332157774339,0.25,,-0.0467980295567,0.25,,0.000202192130996,1,,-0.103933107298,0.25,,0.0613044378685,0.75,,-0.00035331579793,0.5,2018-03-07T15:30:00,-0.00714780968225,,,,,,,,,-9.822331607e-05,2018-03-07T15:30:00
2018-03-07,SH_A,NON_ST,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,,-0.00869269820056,0.25,,-0.00309212452415,0.25,,-0.0375457875458,0.25,,-0.000141709898794,0.25,,-0.107854873933,0.25,,0.0659483653397,0.75,,-0.00168546376006,0.5,2018-03-07T15:30:00,-0.00710906424721,,,,,,,,,-3.710761505e-05,2018-03-07T15:30:00
2018-03-07,SZ_A,ALL_STATUS,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,,0.0053928240039,0.75,,0.00191375671308,1,,0.026963103122,0.75,,-0.000116494803951,0.5,,-0.0180015870053,0.5,,0.0475041443898,0.5,,-3.01446973151e-05,0.75,2018-03-07T15:30:00,-0.0070273955864,,,,,,,,,2.219077978e-05,2018-03-07T15:30:00
2018-03-07,SZ_A,NON_ST,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,,0.00588323380466,0.75,,0.00173158973352,1,,0.0210256410256,0.75,,7.93575433245e-05,1,,-0.0088189766619,0.5,,0.0498840499738,0.5,,-1.01052212936e-05,0.75,2018-03-07T15:30:00,-0.00705340277973,,,,,,,,,1.855385243e-05,2018-03-07T15:30:00
2018-03-08,ALL_A,ALL_STATUS,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,,0,0.5,,0,0.5,,0,0.5,,0,0.75,,0,0.5,,0,0.5,,0,1,2018-03-08T15:30:00,0.0082987862519,,,,,,,,,0,2018-03-08T15:30:00
2018-03-08,ALL_A,NON_ST,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,,0,0.5,,0,0.5,,0,0.5,,0,0.75,,0,0.5,,0,0.5,,0,1,2018-03-08T15:30:00,0.00831722367327,,,,,,,,,0,2018-03-08T15:30:00
2018-03-08,CHINEXT_BOARD,ALL_STATUS,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,,0.0561717158481,1,,0.00134095001658,0.75,,0.0601941747573,1,,-0.000230488135791,0.5,,0.0553223860429,1,,0.0724916029709,1,,-0.0189071518585,0.25,2018-03-08T15:30:00,0.012920692981,,,,,,,,,0.0046219067291,2018-03-08T15:30:00
2018-03-08,CHINEXT_BOARD,NON_ST,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,,0.0552899322109,1,,0.00137574135862,0.75,,0.062670954943,1,,-0.000264485616382,0.5,,0.0554768559911,1,,0.0692267749528,0.75,,-0.0190785807899,0.25,2018-03-08T15:30:00,0.012920692981,,,,,,,,,0.00460346930773,2018-03-08T15:30:00
2018-03-08,SH_A,ALL_STATUS,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,,-0.0301556585564,0.25,,-0.00613171242478,0.25,,-0.0631578947368,0.25,,-0.000293778873484,0.25,,-0.155800719681,0.25,,0.0676702294876,0.75,,-0.00043989831201,0.75,2018-03-08T15:30:00,0.00766283914577,,,,,,,,,-0.00063594710613,2018-03-08T15:30:00
2018-03-08,SH_A,NON_ST,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,,-0.0302590600622,0.25,,-0.0062240066886,0.25,,-0.0656083261972,0.25,,-0.000272491096181,0.25,,-0.151636696713,0.25,,0.0718999712845,1,,-0.00145759992516,0.75,2018-03-08T15:30:00,0.00773112268364,,,,,,,,,-0.00058610098963,2018-03-08T15:30:00
2018-03-08,SZ_A,ALL_STATUS,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,,0.0206248567718,0.75,,0.00253266382762,1,,0.0260869565217,0.75,,0.000121343447743,1,,0.0276522770494,0.75,,-0.00486208849549,0.25,,-0.00523846961422,0.5,2018-03-08T15:30:00,0.00877455764012,,,,,,,,,0.00047577138822,2018-03-08T15:30:00
2018-03-08,SZ_A,NON_ST,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,,0.0204793863709,0.75,,0.00255483243986,1,,0.0269309286574,0.75,,0.000111852240354,1,,0.0272391089312,0.75,,-0.00451865454311,0.25,,-0.0055632767181,0.5,2018-03-08T15:30:00,0.00889812984461,,,,,,,,,0.00058090617134,2018-03-08T15:30:00
2018-03-09,ALL_A,ALL_STATUS,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,,0,0.5,,0,0.5,,0,0.5,,0,0.75,,0,0.5,,0,0.25,,0,0.75,2018-03-09T15:30:00,0.0135851376235,,,,,,,,,0,2018-03-09T15:30:00
2018-03-09,ALL_A,NON_ST,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,,0,0.5,,0,0.5,,0,0.5,,0,0.75,,0,0.5,,0,0.25,,0,0.75,2018-03-09T15:30:00,0.0136894545364,,,,,,,,,0,2018-03-09T15:30:00
2018-03-09,CHINEXT_BOARD,ALL_STATUS,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,,0.240762408002,1,,0.00305499047062,1,,0.0582647847784,1,,-0.000641539974605,0.25,,0.110736371435,1,,0.0555953129806,1,,-0.0253157747665,0.5,2018-03-09T15:30:00,0.0265380999871,,,,,,,,,0.0129529623636,2018-03-09T15:30:00
2018-03-09,CHINEXT_BOARD,NON_ST,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,,0.238656587886,1,,0.00307025680544,1,,0.0594875389828,1,,-0.000653637066328,0.25,,0.108180282693,1,,0.0497650410481,1,,-0.0242136822998,0.5,2018-03-09T15:30:00,0.0265380999871,,,,,,,,,0.0128486454507,2018-03-09T15:30:00
2018-03-09,SH_A,ALL_STATUS,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,,-0.0769667683596,0.25,,-0.00322181069264,0.25,,-0.0413631005638,0.25,,0.000420818861983,1,,-0.0683244732418,0.25,,0.00737344403162,0.5,,-0.0375785380154,0.25,2018-03-09T15:30:00,0.00985228718584,,,,,,,,,-0.00373285043766,2018-03-09T15:30:00
