family,trade_date,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,entry_status,natural_status,natural_net_return,date_control_net_return,natural_adverse_excursion
breakout_60,2018-07-09,2018-07-09 15:00:00,2018-07-09 15:00:00,300686.SZ,消费电子,0.08056750666,1,3,320959596.1,20,EXECUTABLE,COMPLETE,-0.3285092062,-0.07246259926,-0.3359858532
breakout_60,2018-07-09,2018-07-09 15:00:00,2018-07-09 15:00:00,600763.SH,医疗服务,0.004380952381,2,3,197555289.2,20,EXECUTABLE,COMPLETE,-0.1031818583,-0.07246259926,-0.1147786947
breakout_60,2018-07-09,2018-07-09 15:00:00,2018-07-09 15:00:00,603605.SH,化妆品,0.003322259136,3,3,125879178.5,20,EXECUTABLE,COMPLETE,-0.1083667088,-0.07246259926,-0.1132897603
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,603345.SH,食品加工,0.09417721519,1,21,62477577,20,EXECUTABLE,COMPLETE,-0.195270822,-0.06215077278,-0.2702272727
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,000636.SZ,元件,0.07786885246,2,21,1247717674,20,EXECUTABLE,COMPLETE,-0.2775736081,-0.06215077278,-0.317167382
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,002228.SZ,包装印刷,0.07092198582,3,21,60785879.75,20,EXECUTABLE,COMPLETE,-0.03729801543,-0.06215077278,-0.1815286624
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,603690.SH,半导体,0.03922301083,4,21,53147588.2,20,EXECUTABLE,COMPLETE,-0.1730915621,-0.06215077278,-0.3085622547
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,300144.SZ,旅游及景区,0.03634957463,5,21,361698536.3,20,EXECUTABLE,COMPLETE,-0.0350479442,-0.06215077278,-0.1310319228
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,600345.SH,通信设备,0.03498022135,6,21,116514293.7,20,EXECUTABLE,COMPLETE,-0.1894425209,-0.06215077278,-0.2770740975
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,603043.SH,休闲食品,0.03226963069,7,21,90628253.45,20,EXECUTABLE,COMPLETE,-0.1373674796,-0.06215077278,-0.207266436
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,603605.SH,化妆品,0.02455445545,8,21,144438113.6,20,EXECUTABLE,COMPLETE,-0.1705060921,-0.06215077278,-0.2662162162
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,300015.SZ,医疗服务,0.02383003158,9,21,485205166.2,20,EXECUTABLE,COMPLETE,-0.07911465205,-0.06215077278,-0.1666666667
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,300456.SZ,半导体,0.0159734774,10,21,118197802.4,20,EXECUTABLE,COMPLETE,-0.0722897063,-0.06215077278,-0.175
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,603718.SH,医疗器械,0.01588271228,11,21,67710882.7,20,EXECUTABLE,COMPLETE,-0.4276830018,-0.06215077278,-0.4351400731
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,601888.SH,旅游零售Ⅱ,0.01373510862,12,21,799614543.4,20,EXECUTABLE,COMPLETE,-0.1145669609,-0.06215077278,-0.2047419805
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,600309.SH,化学制品,0.01207920792,13,21,2127241185,20,EXECUTABLE,COMPLETE,-0.02279570652,-0.06215077278,-0.08554572271
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,600619.SH,家电零部件Ⅱ,0.01203912716,14,21,137934828.6,20,EXECUTABLE,COMPLETE,-0.1026955099,-0.06215077278,-0.1741741742
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,300637.SZ,化学制品,0.01092043682,15,21,70681241.41,20,EXECUTABLE,COMPLETE,-0.1636146638,-0.06215077278,-0.2346141831
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,600536.SH,IT服务Ⅱ,0.009465889163,16,21,924887897.8,20,EXECUTABLE,COMPLETE,0.1763692914,-0.06215077278,-0.1503267974
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,300413.SZ,数字媒体,0.00915382898,17,21,162843679.8,20,EXECUTABLE,COMPLETE,-0.1321996987,-0.06215077278,-0.2333625219
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,600572.SH,中药Ⅱ,0.0071155596,18,21,96238511.95,20,EXECUTABLE,COMPLETE,-0.08460885018,-0.06215077278,-0.1148825065
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,000596.SZ,白酒Ⅱ,0.002909893638,19,21,289439527.5,20,EXECUTABLE,COMPLETE,-0.222428793,-0.06215077278,-0.2463014794
breakout_60,2018-07-16,2018-07-16 15:00:00,2018-07-16 15:00:00,002507.SZ,调味发酵品Ⅱ,0.001682368775,20,21,245928966,20,EXECUTABLE,COMPLETE,-0.1164445303,-0.06215077278,-0.1599462366
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,600801.SH,水泥,0.09126106195,1,24,408120481.4,20,EXECUTABLE,COMPLETE,-0.02089879153,-0.07359074392,-0.06140788817
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,300001.SZ,电网设备,0.08651026393,2,24,66969548.31,20,EXECUTABLE,COMPLETE,-0.1829517278,-0.07359074392,-0.2099596231
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,600782.SH,普钢,0.0550502862,3,24,247093549.2,20,EXECUTABLE,COMPLETE,-0.03515961275,-0.07359074392,-0.08163265306
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,300036.SZ,软件开发,0.04880136986,4,24,427078472.5,20,EXECUTABLE,COMPLETE,-0.06575356934,-0.07359074392,-0.1868540719
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,601003.SH,普钢,0.04777777778,5,24,329196976.1,20,EXECUTABLE,COMPLETE,-0.05206795224,-0.07359074392,-0.09548793284
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,002243.SZ,化妆品,0.04761904762,6,24,82852719.59,20,EXECUTABLE,COMPLETE,-0.2866685676,-0.07359074392,-0.3123809524
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,600271.SH,IT服务Ⅱ,0.04361719563,7,24,359990462.9,20,EXECUTABLE,COMPLETE,-0.03861448451,-0.07359074392,-0.1239466292
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,002110.SZ,普钢,0.03640256959,8,24,544443554.2,20,EXECUTABLE,COMPLETE,0.05438945252,-0.07359074392,-0.05861546235
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,002153.SZ,软件开发,0.02953828506,9,24,378284724.9,20,EXECUTABLE,COMPLETE,-0.05560587508,-0.07359074392,-0.1652661064
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,600760.SH,航空装备Ⅱ,0.0180020284,10,24,356658431.2,20,EXECUTABLE,COMPLETE,-0.1412197827,-0.07359074392,-0.1948148148
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,002299.SZ,养殖业,0.01621621622,11,24,182020454,20,EXECUTABLE,COMPLETE,-0.1586911284,-0.07359074392,-0.1776595745
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,601006.SH,铁路公路,0.01468926554,12,24,295432108.1,20,EXECUTABLE,COMPLETE,-0.02504224032,-0.07359074392,-0.05228031146
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,300373.SZ,半导体,0.01447368421,13,24,280191316.6,20,EXECUTABLE,COMPLETE,-0.07047861503,-0.07359074392,-0.1736876215
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,002256.SZ,电力,0.01414141414,14,24,76058816.7,20,EXECUTABLE,COMPLETE,-0.2330738523,-0.07359074392,-0.266
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,002138.SZ,元件,0.01387406617,15,24,118342476.4,20,EXECUTABLE,COMPLETE,-0.06317127019,-0.07359074392,-0.08647214854
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,601901.SH,证券Ⅱ,0.008797653959,16,24,213984455.9,20,EXECUTABLE,COMPLETE,-0.1313854848,-0.07359074392,-0.1526162791
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,600273.SH,化学制品,0.007376185458,17,24,117580311.5,20,EXECUTABLE,COMPLETE,-0.06761137411,-0.07359074392,-0.257591623
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,300408.SZ,元件,0.005580357143,18,24,302585539.2,20,EXECUTABLE,COMPLETE,-0.14029558,-0.07359074392,-0.1755809664
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,601336.SH,保险Ⅱ,0.005212510024,19,24,653841775.1,20,EXECUTABLE,COMPLETE,-0.09170023589,-0.07359074392,-0.1406060606
breakout_60,2018-07-23,2018-07-23 15:00:00,2018-07-23 15:00:00,000977.SZ,计算机设备,0.005107624954,20,24,1146041586,20,EXECUTABLE,COMPLETE,-0.05143821448,-0.07359074392,-0.1265454545
breakout_60,2018-07-30,2018-07-30 15:00:00,2018-07-30 15:00:00,000955.SZ,纺织制造,0.02932098765,1,7,77155479.94,20,EXECUTABLE,COMPLETE,-0.2840724566,-0.02096956052,-0.3308270677
breakout_60,2018-07-30,2018-07-30 15:00:00,2018-07-30 15:00:00,600808.SH,普钢,0.01913875598,2,7,267366224.8,20,EXECUTABLE,COMPLETE,-0.06572802872,-0.02096956052,-0.08899297424
breakout_60,2018-07-30,2018-07-30 15:00:00,2018-07-30 15:00:00,601186.SH,基础建设,0.01857282502,3,7,303271004.9,20,EXECUTABLE,COMPLETE,0.04643876803,-0.02096956052,-0.04479065239
breakout_60,2018-07-30,2018-07-30 15:00:00,2018-07-30 15:00:00,600720.SH,工程咨询服务Ⅱ,0.01693015781,4,7,112817113.6,20,EXECUTABLE,COMPLETE,0.02428969222,-0.02096956052,-0.03950617284
breakout_60,2018-07-30,2018-07-30 15:00:00,2018-07-30 15:00:00,600585.SH,水泥,0.01007751938,5,7,1218845814,20,EXECUTABLE,COMPLETE,-0.008629404409,-0.02096956052,-0.09053285049
breakout_60,2018-07-30,2018-07-30 15:00:00,2018-07-30 15:00:00,000778.SZ,普钢,0.008368200837,6,7,104468804.5,20,EXECUTABLE,COMPLETE,0.01671501073,-0.02096956052,-0.08316008316
breakout_60,2018-07-30,2018-07-30 15:00:00,2018-07-30 15:00:00,002434.SZ,汽车零部件,0.005241090147,7,7,79235465.79,20,EXECUTABLE,COMPLETE,0.03235864038,-0.02096956052,-0.02502606882
breakout_60,2018-08-06,2018-08-06 15:00:00,2018-08-06 15:00:00,600997.SH,焦炭Ⅱ,0.02362204724,1,1,68874282.1,20,EXECUTABLE,COMPLETE,-0.05682239266,-0.05436057032,-0.07176287051
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,300046.SZ,半导体,0.09981048642,1,15,259581734.4,20,EXECUTABLE,COMPLETE,-0.1674898463,-0.07121766822,-0.1693735499
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,600536.SH,IT服务Ⅱ,0.09714285714,2,15,956363189.6,20,EXECUTABLE,COMPLETE,-0.08481132348,-0.07121766822,-0.1064388962
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,600498.SH,通信设备,0.03290734824,3,15,587984932.1,20,EXECUTABLE,COMPLETE,-0.1191211278,-0.07121766822,-0.1291338583
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,002410.SZ,软件开发,0.03273709079,4,15,264183523.8,20,EXECUTABLE,COMPLETE,-0.08111289776,-0.07121766822,-0.1327841845
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,603568.SH,环境治理,0.02576549664,5,15,87557263.85,20,EXECUTABLE,COMPLETE,-0.08826961462,-0.07121766822,-0.08461538462
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,000932.SZ,普钢,0.02497598463,6,15,878079180.7,20,EXECUTABLE,COMPLETE,-0.1517565807,-0.07121766822,-0.1718309859
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,002153.SZ,软件开发,0.02477728285,7,15,434124874.4,20,EXECUTABLE,COMPLETE,-0.0391323197,-0.07121766822,-0.1234840132
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,002463.SZ,元件,0.02057613169,8,15,113003397.1,20,EXECUTABLE,COMPLETE,0.24500998,-0.07121766822,-0.038
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,300212.SZ,IT服务Ⅱ,0.0164813718,9,15,189230226.1,20,EXECUTABLE,COMPLETE,-0.1443385955,-0.07121766822,-0.1433566434
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,000717.SZ,普钢,0.01433691756,10,15,591615261,20,EXECUTABLE,COMPLETE,-0.1670604609,-0.07121766822,-0.1766784452
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,600236.SH,电力,0.01261829653,11,15,77176631.05,20,EXECUTABLE,COMPLETE,-0.1020365519,-0.07121766822,-0.1234375
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,000425.SZ,工程机械,0.006818181818,12,15,316495993.7,20,EXECUTABLE,COMPLETE,-0.1144091907,-0.07121766822,-0.1221719457
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,000597.SZ,化学制药,0.005657708628,13,15,93943323.99,20,EXECUTABLE,COMPLETE,-0.1425609234,-0.07121766822,-0.1518361582
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,002368.SZ,IT服务Ⅱ,0.004290617849,14,15,356271425.4,20,EXECUTABLE,COMPLETE,-0.09088030029,-0.07121766822,-0.09894613583
breakout_60,2018-08-13,2018-08-13 15:00:00,2018-08-13 15:00:00,000977.SZ,计算机设备,0.004182642036,15,15,1316970595,20,EXECUTABLE,COMPLETE,-0.09193740179,-0.07121766822,-0.1216312057
breakout_60,2018-08-20,2018-08-20 15:00:00,2018-08-20 15:00:00,002278.SZ,专用设备,0.03127641589,1,3,86572437.1,20,EXECUTABLE,COMPLETE,-0.3668468983,-0.03045770264,-0.4251644737
breakout_60,2018-08-20,2018-08-20 15:00:00,2018-08-20 15:00:00,002463.SZ,元件,0.01553398058,2,3,122164304.5,20,EXECUTABLE,COMPLETE,0.1658254372,-0.03045770264,-0.04597701149
breakout_60,2018-08-20,2018-08-20 15:00:00,2018-08-20 15:00:00,002030.SZ,医疗器械,0.005847953216,3,3,68499478.29,20,EXECUTABLE,COMPLETE,0.03898442183,-0.03045770264,-0.01982507289
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,002463.SZ,元件,0.1006825939,1,19,151731731.2,20,EXECUTABLE,COMPLETE,0.03061249103,-0.06769727944,-0.08157099698
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,000923.SZ,冶钢原料,0.03325415677,2,19,71616302.4,20,EXECUTABLE,COMPLETE,-0.2175040723,-0.06769727944,-0.2597701149
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,600583.SH,油服工程,0.0297029703,3,19,139818323.7,20,EXECUTABLE,COMPLETE,0.08060481601,-0.06769727944,-0.0641025641
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,002792.SZ,通信设备,0.02925625661,4,19,97699926.41,20,EXECUTABLE,COMPLETE,-0.02340140232,-0.06769727944,-0.0905982906
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,002815.SZ,元件,0.02877697842,5,19,97895409.46,20,EXECUTABLE,COMPLETE,-0.115734012,-0.06769727944,-0.1720604099
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,002916.SZ,元件,0.0249017038,6,19,306804208.2,20,EXECUTABLE,COMPLETE,-0.02477960852,-0.06769727944,-0.1004895645
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,300383.SZ,通信服务,0.01412066752,7,19,375725019,20,EXECUTABLE,COMPLETE,-0.08773281463,-0.06769727944,-0.1343949045
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,000001.SZ,银行Ⅱ,0.01282026326,8,19,768208282,20,EXECUTABLE,COMPLETE,0.01623638603,-0.06769727944,-0.06382978723
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,002281.SZ,通信设备,0.01213307241,9,19,309781614.5,20,EXECUTABLE,COMPLETE,0.05466478898,-0.06769727944,-0.06044168927
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,600339.SH,油服工程,0.0120240481,10,19,94598915.95,20,EXECUTABLE,COMPLETE,0.1247847739,-0.06769727944,-0.06262626263
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,300655.SZ,电子化学品Ⅱ,0.01024390244,11,19,72580051.86,20,EXECUTABLE,COMPLETE,-0.1997759383,-0.06769727944,-0.2485294118
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,300604.SZ,半导体,0.009064128711,12,19,184527056.6,20,EXECUTABLE,COMPLETE,-0.0737961591,-0.06769727944,-0.1496938081
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,002449.SZ,光学光电子,0.007395234182,13,19,77205831.29,20,EXECUTABLE,COMPLETE,-0.05914555254,-0.06769727944,-0.09364820847
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,300684.SZ,电子化学品Ⅱ,0.006593859468,14,19,243704319.8,20,EXECUTABLE,COMPLETE,-0.2091285882,-0.06769727944,-0.2874226804
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,000778.SZ,普钢,0.006147540984,15,19,136424530.9,20,EXECUTABLE,COMPLETE,-0.0161384548,-0.06769727944,-0.07520325203
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,000852.SZ,专用设备,0.005313496281,16,19,149858750.4,20,EXECUTABLE,COMPLETE,0.2278100547,-0.06769727944,-0.0265674814
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,601006.SH,铁路公路,0.004405286344,17,19,243808115.8,20,EXECUTABLE,COMPLETE,-0.1208482158,-0.06769727944,-0.149122807
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,603228.SH,元件,0.002212765957,18,19,51062994.25,20,EXECUTABLE,COMPLETE,-0.099011517,-0.06769727944,-0.136286201
breakout_60,2018-08-27,2018-08-27 15:00:00,2018-08-27 15:00:00,300322.SZ,消费电子,0.001906577693,19,19,81014775.2,20,EXECUTABLE,COMPLETE,-0.01063206919,-0.06769727944,-0.1
breakout_60,2018-09-03,2018-09-03 15:00:00,2018-09-03 15:00:00,002463.SZ,元件,0.0498489426,1,7,264750442.1,20,EXECUTABLE,COMPLETE,-0.1223581822,-0.06715251803,-0.1434782609
breakout_60,2018-09-03,2018-09-03 15:00:00,2018-09-03 15:00:00,002228.SZ,包装印刷,0.02457757296,2,7,96651108.14,20,EXECUTABLE,COMPLETE,0.05275206708,-0.06715251803,-0.04647676162
breakout_60,2018-09-03,2018-09-03 15:00:00,2018-09-03 15:00:00,300253.SZ,软件开发,0.01734104046,3,7,384901059.2,20,EXECUTABLE,COMPLETE,-0.08082098485,-0.06715251803,-0.09798471161
breakout_60,2018-09-03,2018-09-03 15:00:00,2018-09-03 15:00:00,600271.SH,IT服务Ⅱ,0.0156143924,4,7,490506783.9,20,EXECUTABLE,COMPLETE,-0.1282438459,-0.06715251803,-0.1727818546
breakout_60,2018-09-03,2018-09-03 15:00:00,2018-09-03 15:00:00,601717.SH,专用设备,0.01435406699,5,7,80347416.4,20,EXECUTABLE,COMPLETE,0.08741378003,-0.06715251803,-0.01898734177
breakout_60,2018-09-03,2018-09-03 15:00:00,2018-09-03 15:00:00,002376.SZ,计算机设备,0.008308605341,6,7,140812891,20,EXECUTABLE,COMPLETE,-0.04191850628,-0.06715251803,-0.08728763913
breakout_60,2018-09-03,2018-09-03 15:00:00,2018-09-03 15:00:00,600482.SH,其他电源设备Ⅱ,0.004615384615,7,7,72645962.9,20,EXECUTABLE,COMPLETE,0.06609175076,-0.06715251803,-0.01386748844
breakout_60,2018-09-10,2018-09-10 15:00:00,2018-09-10 15:00:00,002643.SZ,电子化学品Ⅱ,0.0303030303,1,3,61354125.88,20,EXECUTABLE,COMPLETE,-0.1518205694,-0.07289341619,-0.1652631579
breakout_60,2018-09-10,2018-09-10 15:00:00,2018-09-10 15:00:00,002585.SZ,塑料,0.004379562044,2,3,87893817.19,20,EXECUTABLE,COMPLETE,-0.1941917913,-0.07289341619,-0.2113702624
breakout_60,2018-09-10,2018-09-10 15:00:00,2018-09-10 15:00:00,000968.SZ,油气开采Ⅱ,0.001579778831,3,3,76668180.47,20,EXECUTABLE,COMPLETE,0.01814149479,-0.07289341619,-0.04761904762
breakout_60,2018-09-17,2018-09-17 15:00:00,2018-09-17 15:00:00,600333.SH,燃气Ⅱ,0.1001564945,1,2,62506064.1,20,EXECUTABLE,COMPLETE,-0.1573342524,-0.08695437595,-0.2258992806
breakout_60,2018-09-17,2018-09-17 15:00:00,2018-09-17 15:00:00,600312.SH,电网设备,0.02870813397,2,2,61244054.3,20,EXECUTABLE,COMPLETE,0.1888857206,-0.08695437595,-0.007936507937
breakout_60,2018-09-25,2018-09-25 15:00:00,2018-09-25 15:00:00,600256.SH,炼化及贸易,0.008163265306,1,4,280061309.9,20,EXECUTABLE,COMPLETE,-0.1339930581,-0.1237050613,-0.1606425703
breakout_60,2018-09-25,2018-09-25 15:00:00,2018-09-25 15:00:00,600089.SH,电网设备,0.007042253521,2,4,187049449.7,20,EXECUTABLE,COMPLETE,-0.04170900835,-0.1237050613,-0.1178120617
breakout_60,2018-09-25,2018-09-25 15:00:00,2018-09-25 15:00:00,002468.SZ,物流,0.002140181915,3,4,115011593.8,20,EXECUTABLE,COMPLETE,-0.0424214995,-0.1237050613,-0.1226215645
breakout_60,2018-09-25,2018-09-25 15:00:00,2018-09-25 15:00:00,601985.SH,电力,0.001661129568,4,4,78287946.65,20,EXECUTABLE,COMPLETE,-0.1118928809,-0.1237050613,-0.135
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,600026.SH,航运港口,0.05714285714,1,11,54466948.6,20,EXECUTABLE,COMPLETE,-0.01364325612,-0.05839130534,-0.1375968992
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,600777.SH,油气开采Ⅱ,0.03921568627,2,11,104000855.4,20,EXECUTABLE,COMPLETE,-0.0708880746,-0.05839130534,-0.1604477612
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,600123.SH,煤炭开采,0.02751031637,3,11,72001092.6,20,EXECUTABLE,COMPLETE,-0.04245304331,-0.05839130534,-0.1597869507
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,600489.SH,贵金属,0.02587078215,4,11,118615494,20,EXECUTABLE,COMPLETE,0.09230709851,-0.05839130534,-0.02900552486
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,600256.SH,炼化及贸易,0.01330798479,5,11,405434611.6,20,EXECUTABLE,COMPLETE,-0.1359259094,-0.05839130534,-0.2201492537
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,600547.SH,贵金属,0.01135902637,6,11,271282943.8,20,EXECUTABLE,COMPLETE,0.07324285194,-0.05839130534,-0.01252019386
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,601101.SH,煤炭开采,0.01020408163,7,11,55847899.4,20,EXECUTABLE,COMPLETE,0.02479434195,-0.05839130534,-0.1141618497
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,002557.SZ,休闲食品,0.008493771234,8,11,58484495.38,20,EXECUTABLE,COMPLETE,0.05601522181,-0.05839130534,-0.1058558559
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,002353.SZ,专用设备,0.005295675199,9,11,329450209.3,20,EXECUTABLE,COMPLETE,-0.05748938804,-0.05839130534,-0.2052401747
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,600339.SH,油服工程,0.005199306759,10,11,108628608.2,20,EXECUTABLE,COMPLETE,-0.1573565671,-0.05839130534,-0.2370242215
breakout_60,2018-10-09,2018-10-09 15:00:00,2018-10-09 15:00:00,603393.SH,燃气Ⅱ,0.005011933174,11,11,122201761.9,20,EXECUTABLE,COMPLETE,-0.06953760576,-0.05839130534,-0.1602288984
breakout_60,2018-10-16,2018-10-16 15:00:00,2018-10-16 15:00:00,300670.SZ,电网设备,0.004859086492,1,1,149776861.2,20,EXECUTABLE,COMPLETE,-0.05887114124,0.06536149436,-0.2648622523
breakout_60,2018-10-23,2018-10-23 15:00:00,2018-10-23 15:00:00,600116.SH,电力,0.05838509317,1,3,63069076.3,20,EXECUTABLE,COMPLETE,-0.05125218128,0.02653924484,-0.0699881376
breakout_60,2018-10-23,2018-10-23 15:00:00,2018-10-23 15:00:00,600312.SH,电网设备,0.008042895442,2,3,182038624.1,20,EXECUTABLE,COMPLETE,0.04024521616,0.02653924484,-0.07402422611
breakout_60,2018-10-23,2018-10-23 15:00:00,2018-10-23 15:00:00,600489.SH,贵金属,0.007614213198,3,3,289619796.8,20,EXECUTABLE,COMPLETE,-0.04121396382,0.02653924484,-0.03994845361
breakout_60,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,000750.SZ,证券Ⅱ,0.04925053533,1,10,341780608.4,20,EXECUTABLE,COMPLETE,-0.08155001472,0.07446695482,-0.09426229508
breakout_60,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,600369.SH,证券Ⅱ,0.03631961259,2,10,145860327.7,20,EXECUTABLE,COMPLETE,-0.07119255465,0.07446695482,-0.09638554217
breakout_60,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,000728.SZ,证券Ⅱ,0.03194444444,3,10,151526278.3,20,EXECUTABLE,COMPLETE,0.03984877563,0.07446695482,-0.0522696011
breakout_60,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,601099.SH,证券Ⅱ,0.01712328767,4,10,246627031.9,20,EXECUTABLE,COMPLETE,-0.04520613945,0.07446695482,-0.1
breakout_60,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,600109.SH,证券Ⅱ,0.01115760112,5,10,150878924.4,20,EXECUTABLE,COMPLETE,0.07230386025,0.07446695482,-0.02646239554
breakout_60,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,600155.SH,证券Ⅱ,0.01052631579,6,10,50435294.35,20,EXECUTABLE,COMPLETE,0.1575227923,0.07446695482,-0.006756756757
breakout_60,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,601555.SH,证券Ⅱ,0.008823529412,7,10,121534908.9,20,EXECUTABLE,COMPLETE,0.07456218515,0.07446695482,-0.03273809524
