trade_date,market_view,denominator,decision_at,available_at,snapshot_id,size_structure_count,eligible_count,view_minimum_count,size_structure_valid,return_population_valid,size_log_value_iqr,size_log_value_p90_p10,size_log_value_mad,size_positive_participation_small30_large30,size_positive_participation_small20_large20,size_positive_participation_small40_large40,size_return_spread1_small30_large30,size_return_spread1_small20_large20,size_return_spread1_small40_large40,size_return_spread20_small30_large30,size_return_spread10_small30_large30,size_return_spread40_small30_large30,size_winner_entropy_top10,size_winner_entropy_top5,size_winner_entropy_top20,size_positive_mass_max_share,size_positive_mass_hhi,size_positive_mass_one_minus_entropy,size_bucket_return_std5,size_bucket_return_range5,size_bucket_return_mean_adjacent_gap5,size_leadership_transition5,size_leadership_transition3,size_leadership_transition10,size_log_value_iqr__pit_3y_pct,size_log_value_iqr__pit_3y_robust_z,size_log_value_iqr__relative_to_all,size_log_value_iqr__relative_view_rank_pct,size_positive_participation_small30_large30__pit_3y_pct,size_positive_participation_small30_large30__pit_3y_robust_z,size_positive_participation_small30_large30__relative_to_all,size_positive_participation_small30_large30__relative_view_rank_pct,size_return_spread1_small30_large30__pit_3y_pct,size_return_spread1_small30_large30__pit_3y_robust_z,size_return_spread1_small30_large30__relative_to_all,size_return_spread1_small30_large30__relative_view_rank_pct,size_return_spread20_small30_large30__pit_3y_pct,size_return_spread20_small30_large30__pit_3y_robust_z,size_return_spread20_small30_large30__relative_to_all,size_return_spread20_small30_large30__relative_view_rank_pct,size_winner_entropy_top10__pit_3y_pct,size_winner_entropy_top10__pit_3y_robust_z,size_winner_entropy_top10__relative_to_all,size_winner_entropy_top10__relative_view_rank_pct,size_positive_mass_max_share__pit_3y_pct,size_positive_mass_max_share__pit_3y_robust_z,size_positive_mass_max_share__relative_to_all,size_positive_mass_max_share__relative_view_rank_pct,size_bucket_return_std5__pit_3y_pct,size_bucket_return_std5__pit_3y_robust_z,size_bucket_return_std5__relative_to_all,size_bucket_return_std5__relative_view_rank_pct,size_leadership_transition5__pit_3y_pct,size_leadership_transition5__pit_3y_robust_z,size_leadership_transition5__relative_to_all,size_leadership_transition5__relative_view_rank_pct
2019-05-15,ALL_A,NON_ST,2019-05-15T15:00:00+08:00,2019-05-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3295,3293,1000,True,True,1.36798003339,2.85362076308,0.677785052144,-0.0212550607287,-0.0273141122914,-0.00911161731207,0.000128254769124,0.000550421878344,0.000625797376043,0.0187391177984,0.0188592028075,0.0426035326511,0.988615521586,0.964899685245,0.996786581499,0.35803789739,0.334256237683,0.00124587446528,0.00118825559724,0.00334082688243,0.00153767596333,0.0104914148545,0.00598255696518,0.0158999982435,,,0,0.75,,,0,0.25,,,0,0.75,,,0,0.5,,,0,0.5,,,0,0.75,,,0,0.75,,,0,0.75
2019-05-15,CHINEXT_BOARD,NON_ST,2019-05-15T15:00:00+08:00,2019-05-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,714,714,200,True,True,1.11885243935,2.18777362038,0.55182972282,0.00467289719626,0.00699300699301,0.0034965034965,0.000118447135455,-0.000241625610704,-0.000740209162761,0.0224876920524,0.0321267792734,0.0782804760581,0.998440353932,0.997890519256,0.998345816287,0.337660341148,0.333401158785,9.28800518281e-05,0.000806235975333,0.00216627932467,0.00143634499948,-0.00100518934054,0.00517922784394,0.00791642741596,,,-0.249127594043,0.25,,,0.025927957925,1,,,-9.80763366966e-06,0.5,,,0.00374857425396,0.75,,,0.00982483234543,1,,,-0.0203775562426,0.25,,,-0.000382019621906,0.25,,,-0.011496604195,0.25
2019-05-15,SH_A,NON_ST,2019-05-15T15:00:00+08:00,2019-05-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1339,1337,400,True,True,1.61312634596,3.23448840242,0.796431294062,-0.0074812967581,-0.0149812734082,-0.0018691588785,0.00226570502852,0.000468281642011,0.00220904026853,0.00978273799024,0.00877217080476,0.0308491764623,0.984727240565,0.939701502588,0.989681351241,0.366446437327,0.336001783515,0.00368316211082,0.00242989806934,0.00629532671949,0.0030301869542,0.01598781043,0.0121227764797,0.0186284375884,,,0.245146312561,1,,,0.0137737639706,0.75,,,0.00213745025939,1,,,-0.00895637980816,0.25,,,-0.00388828102115,0.25,,,0.00840853993684,1,,,0.0012416424721,1,,,0.00549639557548,1
2019-05-15,SZ_A,NON_ST,2019-05-15T15:00:00+08:00,2019-05-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1956,1956,400,True,True,1.18390268502,2.48988410195,0.589374813745,-0.0170357751278,-0.0358056265985,-0.00383631713555,-0.000228608823045,-0.000608451013563,-0.000614662091811,0.0268835361996,0.0259947375319,0.0620377441874,0.991685975994,0.97010600544,0.996922615502,0.352984178394,0.333912569486,0.000783428622629,0.000926939765706,0.0027245055772,0.0016292391496,0.00396801496959,0.00299453008045,0.0104505408453,,,-0.184077348376,0.5,,,0.00421928560098,0.5,,,-0.000356863592169,0.25,,,0.00814441840124,1,,,0.00307045440815,0.75,,,-0.00505371899659,0.5,,,-0.000261315831534,0.5,,,-0.00652339988489,0.5
2019-05-16,ALL_A,ALL_STATUS,2019-05-16T15:00:00+08:00,2019-05-16T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3379,3376,1000,True,True,1.36219126339,2.8456185594,0.673843984375,0.0641658440276,0.0740740740741,0.0592592592593,0.000712821126728,0.00126497166562,0.000887412464767,0.0114607633443,0.0328057418702,0.0357088307415,0.995845990888,0.984137908196,0.997850574107,0.360537236796,0.334798910429,0.00200243189236,0.00058987957176,0.00172294774236,0.00052926962249,-0.00666667365303,-0.00876116497802,0.0171069387603,,,0,0.75,,,0,0.25,,,0,0.25,,,0,0.5,,,0,1,,,0,0.25,,,0,0.25,,,0,0.5
2019-05-16,CHINEXT_BOARD,ALL_STATUS,2019-05-16T15:00:00+08:00,2019-05-16T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,716,715,200,True,True,1.10041393194,2.18658803114,0.553018370834,0.153488372093,0.146853146853,0.164335664336,0.00209877181574,0.00243731282293,0.00338441949514,0.0165979001685,0.0500828826919,0.0730540920839,0.993259316221,0.956200115666,0.993656491865,0.361829695393,0.337447199495,0.00578106166485,0.00226644920804,0.00655113979284,0.0032500664916,-0.00249596887707,-0.0110868079497,0.0101997048593,,,-0.261777331446,0.25,,,0.0893225280654,1,,,0.00138595068902,0.75,,,0.00513713682418,0.75,,,-0.0025866746665,0.75,,,0.00129245859692,0.5,,,0.00167656963628,1,,,0.00417070477596,0.75
2019-05-16,SH_A,ALL_STATUS,2019-05-16T15:00:00+08:00,2019-05-16T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1372,1370,400,True,True,1.57563928181,3.19963565521,0.782427407389,0.0656934306569,0.105839416058,0.0766423357664,0.00212369858768,0.00365564851513,0.00162133652424,0.00441542926115,0.0302315665132,0.025181502913,0.987004883978,0.983687643359,0.988611609881,0.363103356774,0.336215548808,0.00401191725523,0.00116975733299,0.00365564851513,0.00118420081626,-0.00059682353054,-0.00343249753559,0.023448441514,,,0.213448018425,1,,,0.00152758662929,0.5,,,0.00141087746096,1,,,-0.00704533408313,0.25,,,-0.00884110690912,0.25,,,0.00256611997719,0.75,,,0.000579877761233,0.75,,,0.00606985012249,1
2019-05-16,SZ_A,ALL_STATUS,2019-05-16T15:00:00+08:00,2019-05-16T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2007,2006,400,True,True,1.18736153739,2.47359124498,0.595311028733,0.0897009966777,0.0872817955112,0.072319201995,0.00102889188238,0.000206415441252,0.0009034503372,0.016747971526,0.0372932598189,0.052255554215,0.987639238779,0.975343029194,0.996814762546,0.378608240603,0.336933303322,0.00488190091806,0.0008529031525,0.00195630101209,0.000914813488218,-0.00904117688054,-0.0100438775865,0.00881406799096,,,-0.174829725998,0.5,,,0.0255351526501,0.75,,,0.000316070755648,0.5,,,0.00528720818175,1,,,-0.00820675210852,0.5,,,0.018071003807,1,,,0.00026302358074,0.5,,,-0.00237450322751,0.25
2019-05-16,ALL_A,NON_ST,2019-05-16T15:00:00+08:00,2019-05-16T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3295,3292,1000,True,True,1.3810059498,2.86327038552,0.680431984323,0.0546558704453,0.0699088145897,0.0554290053151,0.000239426780549,0.00107340901643,0.000626514916152,0.0161965811861,0.0375620099994,0.0386950337585,0.994628640659,0.985659566365,0.997277587197,0.363944380414,0.335057931363,0.00234834296436,0.000621880919008,0.00172426640085,0.000618084486803,-0.00342303835267,-0.0076573247868,0.0230546686731,,,0,0.75,,,0,0.25,,,0,0.25,,,0,0.5,,,0,1,,,0,0.5,,,0,0.25,,,0,0.5
2019-05-16,CHINEXT_BOARD,NON_ST,2019-05-16T15:00:00+08:00,2019-05-16T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,716,715,200,True,True,1.10041393194,2.18658803114,0.553018370834,0.153488372093,0.146853146853,0.164335664336,0.00209877181574,0.00243731282293,0.00338441949514,0.0165979001685,0.0500828826919,0.0730540920839,0.993259316221,0.956200115666,0.993656491865,0.361829695393,0.337447199495,0.00578106166485,0.00226644920804,0.00655113979284,0.0032500664916,-0.00249596887707,-0.0110868079497,0.0101997048593,,,-0.280592017853,0.25,,,0.0988325016477,1,,,0.00185934503519,0.75,,,0.000401318982321,0.75,,,-0.00136932443744,0.75,,,-0.00211468502073,0.25,,,0.00164456828903,1,,,0.000927069475609,0.75
2019-05-16,SH_A,NON_ST,2019-05-16T15:00:00+08:00,2019-05-16T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1337,1335,400,True,True,1.60236562041,3.23628348734,0.792123472161,0.0673316708229,0.101123595506,0.0767790262172,0.00249230865605,0.00330710864681,0.00156241504964,0.0103731467207,0.0353569552518,0.0270120416927,0.98885269065,0.979418747843,0.988618899134,0.36454647116,0.336438950192,0.0043247108977,0.00116929740084,0.00330710864681,0.00157833458259,0.00490821298564,-0.000140568973103,0.0322232408956,,,0.221359670614,1,,,0.0126758003776,0.5,,,0.0022528818755,1,,,-0.0058234344654,0.25,,,-0.00577595000877,0.5,,,0.000602090746034,0.75,,,0.000547416481831,0.75,,,0.00833125133831,1
2019-05-16,SZ_A,NON_ST,2019-05-16T15:00:00+08:00,2019-05-16T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1958,1957,400,True,True,1.19048520432,2.50379991447,0.594624393012,0.0817717206133,0.0818414322251,0.0651340996169,0.000664425400337,-0.000264442722775,0.000748287643478,0.0230695775264,0.0415643376369,0.0579428120653,0.986008058753,0.973837810929,0.995109213428,0.386181975878,0.338058534622,0.00638049799664,0.000992976046553,0.00269658449399,0.0012906672047,-0.0072462878901,-0.00978560621787,0.0126986011822,,,-0.190520745481,0.5,,,0.0271158501679,0.75,,,0.000424998619788,0.5,,,0.00687299634025,1,,,-0.0086205819058,0.25,,,0.0222375954635,1,,,0.000371095127546,0.5,,,-0.00382324953743,0.25
2019-05-17,ALL_A,ALL_STATUS,2019-05-17T15:00:00+08:00,2019-05-17T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3378,3374,1000,True,True,1.3825768799,2.83048916738,0.672795989149,0.0217391304348,0.0266666666667,0.0118518518519,-0.00628820761978,-0.00753934175693,-0.00431713804856,0.00711305594099,0.0233587119452,0.0321181801,0.999281245007,0.984484336677,0.987236078692,0.42551755017,0.365736911073,0.0485440929072,0.00247832400105,0.00754211269704,0.00217186315145,-0.00359745204997,-0.0087010296819,0.0096062372928,,,0,0.75,,,0,1,,,0,0.5,,,0,0.5,,,0,1,,,0,0.75,,,0,0.5,,,0,0.75
2019-05-17,CHINEXT_BOARD,ALL_STATUS,2019-05-17T15:00:00+08:00,2019-05-17T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,718,717,200,True,True,1.10419743944,2.21344578003,0.556643669708,-0.046511627907,-0.020979020979,-0.0383275261324,-0.00543398639365,-0.00443530929526,-0.00633458205396,0.0126701458512,0.0398864905094,0.0662306044137,0.964293412944,0.971074933542,0.964479837046,0.420115753745,0.350394514081,0.0239720785139,0.00327259118524,0.00926050980969,0.00376251630418,-0.00463831835722,-0.010045385812,0.000315183753339,,,-0.278379440463,0.25,,,-0.0682507583418,0.25,,,0.000854221226138,0.75,,,0.0055570899102,0.75,,,-0.0349878320627,0.25,,,-0.00540179642549,0.5,,,0.00079426718419,0.75,,,-0.00104086630726,0.5
2019-05-17,SH_A,ALL_STATUS,2019-05-17T15:00:00+08:00,2019-05-17T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1369,1366,400,True,True,1.59880499401,3.20740826094,0.792548942054,0.0146341463415,0.018315018315,0.021978021978,-0.00882374632359,-0.0109321042303,-0.00591397405533,-0.00218368857768,0.0183707601749,0.0182586846215,0.992542805836,0.985545876064,0.976084986148,0.488287266357,0.372727267356,0.0524998890181,0.00370840052245,0.0109194469236,0.00392063419962,0.00118077179198,-0.00679730886127,0.0133982242799,,,0.216228114107,1,,,-0.00710498409332,0.75,,,-0.0025355387038,0.25,,,-0.00929674451867,0.25,,,-0.00673843917137,0.5,,,0.0627697161864,1,,,0.00123007652141,1,,,0.00477822384195,1
2019-05-17,SZ_A,ALL_STATUS,2019-05-17T15:00:00+08:00,2019-05-17T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2009,2008,400,True,True,1.19091929399,2.47875176693,0.597362634992,0.0116279069767,0.0124378109453,0.00747198007472,-0.00463566567204,-0.00576797213217,-0.00322969636917,0.0141261758628,0.0288420657663,0.0507718866841,0.997887095928,0.986161306255,0.987804380745,0.391154163653,0.350334663454,0.0247912919093,0.00227160538841,0.00592455125021,0.00277365893347,-0.00478574532509,-0.0076126580947,0.00216682975874,,,-0.191657585916,0.5,,,-0.010111223458,0.5,,,0.00165254194774,1,,,0.00701311992182,1,,,-0.00139414907928,0.75,,,-0.0343633865167,0.25,,,-0.000206718612637,0.25,,,-0.00118829327512,0.25
2019-05-17,ALL_A,NON_ST,2019-05-17T15:00:00+08:00,2019-05-17T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3294,3290,1000,True,True,1.38630220994,2.86583353521,0.681904853243,0.0202634245187,0.0288753799392,0.0121580547112,-0.00673344707805,-0.00784447917436,-0.00450475942258,0.0113007147603,0.0269461626588,0.0345858003391,0.999085672134,0.988700671765,0.985066688635,0.421501887868,0.363920995862,0.0457122367955,0.00254726404017,0.00784447917436,0.00196111979359,-0.00145584607296,-0.00882240513707,0.0145238685075,,,0,0.75,,,0,1,,,0,0.5,,,0,0.5,,,0,1,,,0,0.75,,,0,0.5,,,0,0.75
2019-05-17,CHINEXT_BOARD,NON_ST,2019-05-17T15:00:00+08:00,2019-05-17T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,718,717,200,True,True,1.10419743944,2.21344578003,0.556643669708,-0.046511627907,-0.020979020979,-0.0383275261324,-0.00543398639365,-0.00443530929526,-0.00633458205396,0.0126701458512,0.0398864905094,0.0662306044137,0.964293412944,0.971074933542,0.964479837046,0.420115753745,0.350394514081,0.0239720785139,0.00327259118524,0.00926050980969,0.00376251630418,-0.00463831835722,-0.010045385812,0.000315183753339,,,-0.282104770498,0.25,,,-0.0667750524257,0.25,,,0.0012994606844,0.75,,,0.00136943109093,0.75,,,-0.0347922591894,0.25,,,-0.00138613412383,0.5,,,0.000725327145072,0.75,,,-0.00318247228426,0.25
2019-05-17,SH_A,NON_ST,2019-05-17T15:00:00+08:00,2019-05-17T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1334,1331,400,True,True,1.61174785847,3.23538702976,0.802900378788,0.0175438596491,0.0187969924812,0.0187969924812,-0.00890602154007,-0.0113808033593,-0.00672809897005,0.00366057289503,0.022907047854,0.020102599084,0.99351483851,0.981497622272,0.973618609151,0.47760575769,0.369458945394,0.0489859736681,0.00402676070381,0.0114180577679,0.00438985437085,0.00600061138453,-0.00522149305646,0.0214876984365,,,0.225445648535,1,,,-0.00271956486962,0.75,,,-0.00217257446202,0.25,,,-0.00764014186522,0.25,,,-0.00557083362356,0.5,,,0.0561038698216,1,,,0.00147949666364,1,,,0.00745645745749,1
2019-05-17,SZ_A,NON_ST,2019-05-17T15:00:00+08:00,2019-05-17T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1960,1959,400,True,True,1.20079076796,2.51214209442,0.594236220184,0.00850340136054,0.0102040816327,0.00637755102041,-0.00486982369878,-0.00596540224792,-0.00333666590601,0.0201486632753,0.0320277500069,0.0563804056055,0.997007259385,0.989112115209,0.986263681053,0.402987142912,0.351358229551,0.0261945657788,0.0022934069171,0.00596375888766,0.00277699603332,-0.00374034284389,-0.00791309884778,0.0048316974271,,,-0.185511441979,0.5,,,-0.0117600231582,0.5,,,0.00186362337927,1,,,0.00884794851505,1,,,-0.00207841274897,0.75,,,-0.0185147449569,0.25,,,-0.000253857123066,0.25,,,-0.00228449677093,0.5
2019-05-20,ALL_A,ALL_STATUS,2019-05-20T15:00:00+08:00,2019-05-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3380,3373,1000,True,True,1.36918323787,2.84507774638,0.668566901645,0.114624505929,0.140740740741,0.0800593031875,0.00477009897943,0.00677090284712,0.00335178851361,0.00762270356904,0.0326563147035,0.0331242853556,0.994682460268,0.998612175318,0.992974732944,0.383296234688,0.337765498438,0.00601385353268,0.00260979637887,0.00702061280138,0.00221628622207,-0.0125992247533,-0.0059284225262,0.0185933988875,,,0,0.75,,,0,0.5,,,0,0.5,,,0,0.5,,,0,0.5,,,0,0.5,,,0,0.5,,,0,0.5
2019-05-20,CHINEXT_BOARD,ALL_STATUS,2019-05-20T15:00:00+08:00,2019-05-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,718,718,200,True,True,1.12046776737,2.18589420725,0.553719312009,0.209302325581,0.263888888889,0.18118466899,0.0128149338743,0.0153566525995,0.00945673089972,0.0238193363384,0.0533379281251,0.081401779601,0.988646197685,0.975815903966,0.990435584583,0.406811538512,0.341657696312,0.0110585660294,0.00522912530376,0.0155866837244,0.00497621764277,-0.00386537177974,0.00133164428605,0.0161924488492,,,-0.248715470499,0.25,,,0.0946778196525,1,,,0.00804483489485,1,,,0.0161966327694,1,,,-0.00603626258246,0.25,,,0.0235153038233,1,,,0.00261932892489,1,,,0.00873385297352,1
2019-05-20,SH_A,ALL_STATUS,2019-05-20T15:00:00+08:00,2019-05-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1372,1365,400,True,True,1.59727822987,3.18915576147,0.791289475141,0.00487804878049,0.021978021978,-0.0201465201465,-0.0031104883302,-0.0027513550286,-0.00353183943053,-0.0119676437589,0.0221568703941,0.0108526658862,0.998197330856,1,0.999556994336,0.342332310941,0.333463089928,0.000176587810322,0.00173585288644,0.00431232383247,0.00146832315909,-0.0198155705556,-0.0167227293597,0.0138890277553,,,0.228094991996,1,,,-0.109746457148,0.25,,,-0.00788058730963,0.25,,,-0.0195903473279,0.25,,,0.00351487058858,1,,,-0.0409639237475,0.25,,,-0.000873943492427,0.25,,,-0.00721634580238,0.25
2019-05-20,SZ_A,ALL_STATUS,2019-05-20T15:00:00+08:00,2019-05-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2008,2008,400,True,True,1.19704494362,2.48125298416,0.594090230269,0.169435215947,0.191542288557,0.112079701121,0.0093323588277,0.0119172736405,0.00643207030937,0.0218354518247,0.0396038661553,0.0574901366378,0.997110243657,0.998552299678,0.985278111071,0.402399192413,0.340885531259,0.0100846946966,0.00401762028459,0.0119257696627,0.00396221111071,-0.00495639728781,0.00186331795835,0.016321854305,,,-0.172138294257,0.5,,,0.054810710018,0.75,,,0.00456225984826,0.75,,,0.0142127482556,0.75,,,0.00242778338897,0.75,,,0.0191029577242,0.75,,,0.00140782390572,0.75,,,0.00764282746545,0.75
2019-05-20,ALL_A,NON_ST,2019-05-20T15:00:00+08:00,2019-05-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3296,3289,1000,True,True,1.38574250658,2.85812331757,0.680108529295,0.12968591692,0.156534954407,0.09726443769,0.00603404649012,0.0079690872524,0.00481011535316,0.0131347386711,0.0385266053146,0.036774274424,0.993909217421,0.996381937285,0.991212405619,0.392866429738,0.33948218128,0.00831838530316,0.0029731009957,0.00800947985362,0.00253414249724,-0.0107191673018,-0.00560437912729,0.0255743573483,,,0,0.75,,,0,0.5,,,0,0.5,,,0,0.5,,,0,0.5,,,0,0.5,,,0,0.5,,,0,0.5
2019-05-20,CHINEXT_BOARD,NON_ST,2019-05-20T15:00:00+08:00,2019-05-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,718,718,200,True,True,1.12046776737,2.18589420725,0.553719312009,0.209302325581,0.263888888889,0.18118466899,0.0128149338743,0.0153566525995,0.00945673089972,0.0238193363384,0.0533379281251,0.081401779601,0.988646197685,0.975815903966,0.990435584583,0.406811538512,0.341657696312,0.0110585660294,0.00522912530376,0.0155866837244,0.00497621764277,-0.00386537177974,0.00133164428605,0.0161924488492,,,-0.265274739205,0.25,,,0.0796164086614,1,,,0.00678088738416,1,,,0.0106845976673,0.75,,,-0.00526301973582,0.25,,,0.0139451087738,1,,,0.00225602430806,1,,,0.00685379552208,1
2019-05-20,SH_A,NON_ST,2019-05-20T15:00:00+08:00,2019-05-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1337,1330,400,True,True,1.61099173235,3.22736815041,0.801678910576,0.0225563909774,0.0375939849624,-0.00187969924812,-0.00182292634822,-0.00153939429703,-0.00218750155616,-0.00480977248883,0.0296246958988,0.0138568437742,0.997456537917,0.998589605566,0.998842081151,0.358840044268,0.3343581455,0.00138584334687,0.00108137844851,0.00283560881529,0.00103295583339,-0.0153234881827,-0.0145925104791,0.0245056395788,,,0.225249225768,1,,,-0.107129525943,0.25,,,-0.00785697283833,0.25,,,-0.0179445111599,0.25,,,0.00354732049564,0.75,,,-0.0340263854697,0.25,,,-0.00189172254719,0.25,,,-0.00460432088084,0.25
2019-05-20,SZ_A,NON_ST,2019-05-20T15:00:00+08:00,2019-05-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1959,1959,400,True,True,1.19681223909,2.50240235798,0.590522332283,0.180272108844,0.214285714286,0.130102040816,0.0101305875616,0.0137555557107,0.00782928841505,0.0284435620337,0.0440416800363,0.0637336537983,0.997846759837,0.998188396285,0.983377026925,0.405119467353,0.341638742308,0.011111857883,0.00461791503965,0.0137854612911,0.00453908896123,-0.00441162171054,0.00156002583407,0.0200584869922,,,-0.188930267484,0.5,,,0.0505861919236,0.75,,,0.00409654107148,0.75,,,0.0153088233626,1,,,0.00393754241618,1,,,0.0122530376156,0.75,,,0.00164481404395,0.75,,,0.00630754559128,0.75
2019-05-21,ALL_A,ALL_STATUS,2019-05-21T15:00:00+08:00,2019-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3382,3378,1000,True,True,1.37122525987,2.84330275773,0.66738199405,-0.0296150049358,-0.060650887574,-0.0229459659511,-0.00204054616613,-0.00231932798822,-0.00203432850897,0.00584056833549,0.0247659653978,0.0281471657824,0.993804522406,0.987296374767,0.998753075251,0.346640041291,0.333660909021,0.000446643911377,0.00115300170622,0.00303817694251,0.00092677522156,-0.0099735172874,-0.00562019500879,0.0110802248309,,,0,0.75,,,0,0.75,,,0,0.5,,,0,0.5,,,0,0.5,,,0,0.25,,,0,0.5,,,0,0.5
2019-05-21,CHINEXT_BOARD,ALL_STATUS,2019-05-21T15:00:00+08:00,2019-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,719,718,200,True,True,1.1209860721,2.19582622289,0.556749039305,-0.0046511627907,0.0138888888889,0.01393728223,-0.00077824904457,-0.000130831102474,0.00157293571433,0.0228137119111,0.0351685473539,0.070585625261,0.996371425668,0.985668471622,0.992992919143,0.347450752245,0.333657739989,0.000440892523288,0.00108002772033,0.00322037287509,0.00164810871217,9.81802478685e-05,0.00621581174265,0.000708836199642,,,-0.250239187766,0.25,,,0.0249638421451,1,,,0.00126229712156,0.75,,,0.0169731435756,1,,,0.0025669032615,0.75,,,0.0008107109532,0.5,,,-7.29739858876e-05,0.25,,,0.0100716975353,1
2019-05-21,SH_A,ALL_STATUS,2019-05-21T15:00:00+08:00,2019-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1373,1370,400,True,True,1.5985413176,3.18896427644,0.799031386693,-0.0340632603406,-0.036496350365,-0.014598540146,-0.000311077295318,0.000800011686524,-0.000938074275602,-0.0101576931376,0.017510313629,0.00719313534858,0.997943019818,0.983180138466,0.995088900957,0.354831867536,0.334027073171,0.000937526744902,0.00140914547133,0.00341379828177,0.00153808304049,-0.0147713134212,-0.0145731223987,0.00950315525172,,,0.227316057734,1,,,-0.0044482554048,0.5,,,0.00172946887081,1,,,-0.0159982614731,0.25,,,0.00413849741125,1,,,0.00819182624462,1,,,0.000256143765105,0.75,,,-0.00479779613377,0.25
2019-05-21,SZ_A,ALL_STATUS,2019-05-21T15:00:00+08:00,2019-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2009,2008,400,True,True,1.18826584035,2.48614573305,0.591251108206,-0.0481727574751,-0.0721393034826,-0.0161892901619,-0.00362572410145,-0.00554060722144,-0.00238336989251,0.0174638442436,0.029125563734,0.0492244342663,0.989596089542,0.994513511156,0.9948170163,0.351203659659,0.333975498541,0.000877335825836,0.00189405472265,0.00563601471133,0.00196627457351,-0.00427498971396,0.000715872717537,0.00897075194147,,,-0.18295941952,0.5,,,-0.0185577525392,0.25,,,-0.00158517793533,0.25,,,0.0116232759081,0.75,,,-0.00420843286428,0.25,,,0.0045636183671,0.75,,,0.000741053016431,1,,,0.00569852757345,0.75
