sequence_id,target_year,block_id,market_view,market_sequence_rank,symbol,identity_view,level_horizon,path,gate_family,tested_day_count,recovered_tested_day_count,unique_tested_level_count,repeated_test_sequence,twice_recovered_sequence,constant_test_level,constant_level_repeated_test,constant_level_twice_recovered,constant_level_bits
2021|01|CHINEXT_BOARD|10|300664.SZ,2021,1,CHINEXT_BOARD,10,300664.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|01|SH_A|01|688668.SH,2021,1,SH_A,1,688668.SH,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|01|SH_A|02|600983.SH,2021,1,SH_A,2,600983.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SH_A|03|601939.SH,2021,1,SH_A,3,601939.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SH_A|04|600515.SH,2021,1,SH_A,4,600515.SH,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|01|SH_A|05|603927.SH,2021,1,SH_A,5,603927.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SH_A|06|600050.SH,2021,1,SH_A,6,600050.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SH_A|07|601968.SH,2021,1,SH_A,7,601968.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SH_A|08|600593.SH,2021,1,SH_A,8,600593.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SH_A|09|603335.SH,2021,1,SH_A,9,603335.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SH_A|10|600691.SH,2021,1,SH_A,10,600691.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|01|SZ_A|01|002049.SZ,2021,1,SZ_A,1,002049.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|01|SZ_A|02|002637.SZ,2021,1,SZ_A,2,002637.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SZ_A|03|300408.SZ,2021,1,SZ_A,3,300408.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SZ_A|04|000709.SZ,2021,1,SZ_A,4,000709.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SZ_A|05|300039.SZ,2021,1,SZ_A,5,300039.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SZ_A|06|002596.SZ,2021,1,SZ_A,6,002596.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|01|SZ_A|07|002383.SZ,2021,1,SZ_A,7,002383.SZ,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
2021|01|SZ_A|08|002246.SZ,2021,1,SZ_A,8,002246.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|01|SZ_A|09|000568.SZ,2021,1,SZ_A,9,000568.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|01|SZ_A|10|000050.SZ,2021,1,SZ_A,10,000050.SZ,L10_CONT,10,cont,level_neighbor,3,2,3,True,True,False,False,False,
2021|02|ALL_A|01|600079.SH,2021,2,ALL_A,1,600079.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|ALL_A|02|300541.SZ,2021,2,ALL_A,2,300541.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|ALL_A|03|603118.SH,2021,2,ALL_A,3,603118.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|02|ALL_A|04|600818.SH,2021,2,ALL_A,4,600818.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|ALL_A|05|002578.SZ,2021,2,ALL_A,5,002578.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|ALL_A|06|300001.SZ,2021,2,ALL_A,6,300001.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|ALL_A|07|600101.SH,2021,2,ALL_A,7,600101.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|ALL_A|08|600470.SH,2021,2,ALL_A,8,600470.SH,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|02|ALL_A|09|300827.SZ,2021,2,ALL_A,9,300827.SZ,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|02|ALL_A|10|002256.SZ,2021,2,ALL_A,10,002256.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|CHINEXT_BOARD|01|300049.SZ,2021,2,CHINEXT_BOARD,1,300049.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|02|CHINEXT_BOARD|02|300263.SZ,2021,2,CHINEXT_BOARD,2,300263.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|02|CHINEXT_BOARD|03|300242.SZ,2021,2,CHINEXT_BOARD,3,300242.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|CHINEXT_BOARD|04|300667.SZ,2021,2,CHINEXT_BOARD,4,300667.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|02|CHINEXT_BOARD|05|300881.SZ,2021,2,CHINEXT_BOARD,5,300881.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|CHINEXT_BOARD|06|300035.SZ,2021,2,CHINEXT_BOARD,6,300035.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|02|CHINEXT_BOARD|07|300008.SZ,2021,2,CHINEXT_BOARD,7,300008.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|CHINEXT_BOARD|08|300578.SZ,2021,2,CHINEXT_BOARD,8,300578.SZ,L10_CONT,10,cont,level_neighbor,2,1,2,True,False,False,False,False,
2021|02|CHINEXT_BOARD|09|300665.SZ,2021,2,CHINEXT_BOARD,9,300665.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|CHINEXT_BOARD|10|300693.SZ,2021,2,CHINEXT_BOARD,10,300693.SZ,L10_CONT,10,cont,level_neighbor,1,0,1,False,False,False,False,False,
2021|02|SH_A|01|601577.SH,2021,2,SH_A,1,601577.SH,L10_CONT,10,cont,level_neighbor,3,2,3,True,True,False,False,False,
2021|02|SH_A|02|603912.SH,2021,2,SH_A,2,603912.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|02|SH_A|03|600894.SH,2021,2,SH_A,3,600894.SH,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
2021|02|SH_A|04|601916.SH,2021,2,SH_A,4,601916.SH,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
2021|02|SH_A|05|603358.SH,2021,2,SH_A,5,603358.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|SH_A|06|601611.SH,2021,2,SH_A,6,601611.SH,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|02|SH_A|07|600137.SH,2021,2,SH_A,7,600137.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|02|SH_A|08|601985.SH,2021,2,SH_A,8,601985.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|02|SH_A|09|603025.SH,2021,2,SH_A,9,603025.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|02|SH_A|10|688526.SH,2021,2,SH_A,10,688526.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|SZ_A|01|000698.SZ,2021,2,SZ_A,1,000698.SZ,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|02|SZ_A|02|002797.SZ,2021,2,SZ_A,2,002797.SZ,L10_CONT,10,cont,level_neighbor,3,1,3,True,False,False,False,False,
2021|02|SZ_A|03|002895.SZ,2021,2,SZ_A,3,002895.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|SZ_A|04|002402.SZ,2021,2,SZ_A,4,002402.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|SZ_A|05|003001.SZ,2021,2,SZ_A,5,003001.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|SZ_A|06|002991.SZ,2021,2,SZ_A,6,002991.SZ,L10_CONT,10,cont,level_neighbor,2,1,2,True,False,False,False,False,
2021|02|SZ_A|07|300015.SZ,2021,2,SZ_A,7,300015.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|SZ_A|08|300329.SZ,2021,2,SZ_A,8,300329.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|02|SZ_A|09|002067.SZ,2021,2,SZ_A,9,002067.SZ,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
2021|02|SZ_A|10|300225.SZ,2021,2,SZ_A,10,300225.SZ,L10_CONT,10,cont,level_neighbor,2,1,2,True,False,False,False,False,
2021|03|ALL_A|01|600376.SH,2021,3,ALL_A,1,600376.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|ALL_A|02|600706.SH,2021,3,ALL_A,2,600706.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|ALL_A|03|300712.SZ,2021,3,ALL_A,3,300712.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|ALL_A|04|688026.SH,2021,3,ALL_A,4,688026.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|ALL_A|05|600284.SH,2021,3,ALL_A,5,600284.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|ALL_A|06|002614.SZ,2021,3,ALL_A,6,002614.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|ALL_A|07|603768.SH,2021,3,ALL_A,7,603768.SH,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
2021|03|ALL_A|08|002648.SZ,2021,3,ALL_A,8,002648.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|03|ALL_A|09|600748.SH,2021,3,ALL_A,9,600748.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|ALL_A|10|000017.SZ,2021,3,ALL_A,10,000017.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|CHINEXT_BOARD|01|300464.SZ,2021,3,CHINEXT_BOARD,1,300464.SZ,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|03|CHINEXT_BOARD|02|300842.SZ,2021,3,CHINEXT_BOARD,2,300842.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|CHINEXT_BOARD|03|300343.SZ,2021,3,CHINEXT_BOARD,3,300343.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|CHINEXT_BOARD|04|300254.SZ,2021,3,CHINEXT_BOARD,4,300254.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|CHINEXT_BOARD|05|300705.SZ,2021,3,CHINEXT_BOARD,5,300705.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|CHINEXT_BOARD|06|300936.SZ,2021,3,CHINEXT_BOARD,6,300936.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|CHINEXT_BOARD|07|300162.SZ,2021,3,CHINEXT_BOARD,7,300162.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|CHINEXT_BOARD|08|300699.SZ,2021,3,CHINEXT_BOARD,8,300699.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|CHINEXT_BOARD|09|300005.SZ,2021,3,CHINEXT_BOARD,9,300005.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|CHINEXT_BOARD|10|300769.SZ,2021,3,CHINEXT_BOARD,10,300769.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SH_A|01|600020.SH,2021,3,SH_A,1,600020.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SH_A|02|601606.SH,2021,3,SH_A,2,601606.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SH_A|03|688568.SH,2021,3,SH_A,3,688568.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SH_A|04|603863.SH,2021,3,SH_A,4,603863.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SH_A|05|600276.SH,2021,3,SH_A,5,600276.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SH_A|06|603699.SH,2021,3,SH_A,6,603699.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|03|SH_A|07|600689.SH,2021,3,SH_A,7,600689.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SH_A|08|688057.SH,2021,3,SH_A,8,688057.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SH_A|09|605186.SH,2021,3,SH_A,9,605186.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SH_A|10|600796.SH,2021,3,SH_A,10,600796.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|03|SZ_A|01|300261.SZ,2021,3,SZ_A,1,300261.SZ,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|03|SZ_A|02|002225.SZ,2021,3,SZ_A,2,002225.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|03|SZ_A|03|002348.SZ,2021,3,SZ_A,3,002348.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|03|SZ_A|04|000157.SZ,2021,3,SZ_A,4,000157.SZ,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|03|SZ_A|05|300232.SZ,2021,3,SZ_A,5,300232.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|03|SZ_A|06|000554.SZ,2021,3,SZ_A,6,000554.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SZ_A|07|300566.SZ,2021,3,SZ_A,7,300566.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SZ_A|08|003028.SZ,2021,3,SZ_A,8,003028.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|03|SZ_A|09|002398.SZ,2021,3,SZ_A,9,002398.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|03|SZ_A|10|002588.SZ,2021,3,SZ_A,10,002588.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|04|ALL_A|01|688500.SH,2021,4,ALL_A,1,688500.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|ALL_A|02|601689.SH,2021,4,ALL_A,2,601689.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|04|ALL_A|03|000595.SZ,2021,4,ALL_A,3,000595.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|ALL_A|04|688080.SH,2021,4,ALL_A,4,688080.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|ALL_A|05|300351.SZ,2021,4,ALL_A,5,300351.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|ALL_A|06|300940.SZ,2021,4,ALL_A,6,300940.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|ALL_A|07|000039.SZ,2021,4,ALL_A,7,000039.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|ALL_A|08|003036.SZ,2021,4,ALL_A,8,003036.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|ALL_A|09|300917.SZ,2021,4,ALL_A,9,300917.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|ALL_A|10|300069.SZ,2021,4,ALL_A,10,300069.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|CHINEXT_BOARD|01|300366.SZ,2021,4,CHINEXT_BOARD,1,300366.SZ,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
2021|04|CHINEXT_BOARD|02|300972.SZ,2021,4,CHINEXT_BOARD,2,300972.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|CHINEXT_BOARD|03|300030.SZ,2021,4,CHINEXT_BOARD,3,300030.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|CHINEXT_BOARD|04|300568.SZ,2021,4,CHINEXT_BOARD,4,300568.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|CHINEXT_BOARD|05|300404.SZ,2021,4,CHINEXT_BOARD,5,300404.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|CHINEXT_BOARD|06|300923.SZ,2021,4,CHINEXT_BOARD,6,300923.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|CHINEXT_BOARD|07|300470.SZ,2021,4,CHINEXT_BOARD,7,300470.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|04|CHINEXT_BOARD|08|300632.SZ,2021,4,CHINEXT_BOARD,8,300632.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|CHINEXT_BOARD|09|300657.SZ,2021,4,CHINEXT_BOARD,9,300657.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|CHINEXT_BOARD|10|300893.SZ,2021,4,CHINEXT_BOARD,10,300893.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SH_A|01|603876.SH,2021,4,SH_A,1,603876.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SH_A|02|600654.SH,2021,4,SH_A,2,600654.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SH_A|03|600331.SH,2021,4,SH_A,3,600331.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SH_A|04|601916.SH,2021,4,SH_A,4,601916.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SH_A|05|688358.SH,2021,4,SH_A,5,688358.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SH_A|06|603113.SH,2021,4,SH_A,6,603113.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SH_A|07|601798.SH,2021,4,SH_A,7,601798.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SH_A|08|601399.SH,2021,4,SH_A,8,601399.SH,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|04|SH_A|09|600712.SH,2021,4,SH_A,9,600712.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SH_A|10|600255.SH,2021,4,SH_A,10,600255.SH,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SZ_A|01|300815.SZ,2021,4,SZ_A,1,300815.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SZ_A|02|000060.SZ,2021,4,SZ_A,2,000060.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SZ_A|03|002578.SZ,2021,4,SZ_A,3,002578.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SZ_A|04|002639.SZ,2021,4,SZ_A,4,002639.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SZ_A|05|002979.SZ,2021,4,SZ_A,5,002979.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SZ_A|06|002796.SZ,2021,4,SZ_A,6,002796.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|04|SZ_A|07|000066.SZ,2021,4,SZ_A,7,000066.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SZ_A|08|300296.SZ,2021,4,SZ_A,8,300296.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SZ_A|09|300723.SZ,2021,4,SZ_A,9,300723.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|04|SZ_A|10|002598.SZ,2021,4,SZ_A,10,002598.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|ALL_A|01|603010.SH,2021,5,ALL_A,1,603010.SH,L10_CONT,10,cont,level_neighbor,2,1,2,True,False,False,False,False,
2021|05|ALL_A|02|002913.SZ,2021,5,ALL_A,2,002913.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|ALL_A|03|688221.SH,2021,5,ALL_A,3,688221.SH,L10_CONT,10,cont,level_neighbor,3,1,3,True,False,False,False,False,
2021|05|ALL_A|04|002211.SZ,2021,5,ALL_A,4,002211.SZ,L10_CONT,10,cont,level_neighbor,3,1,3,True,False,False,False,False,
2021|05|ALL_A|05|002978.SZ,2021,5,ALL_A,5,002978.SZ,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|05|ALL_A|06|600271.SH,2021,5,ALL_A,6,600271.SH,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
2021|05|ALL_A|07|603706.SH,2021,5,ALL_A,7,603706.SH,L10_CONT,10,cont,level_neighbor,2,1,2,True,False,False,False,False,
2021|05|ALL_A|08|603318.SH,2021,5,ALL_A,8,603318.SH,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|05|ALL_A|09|300477.SZ,2021,5,ALL_A,9,300477.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|ALL_A|10|603516.SH,2021,5,ALL_A,10,603516.SH,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
2021|05|CHINEXT_BOARD|01|300276.SZ,2021,5,CHINEXT_BOARD,1,300276.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|05|CHINEXT_BOARD|02|300499.SZ,2021,5,CHINEXT_BOARD,2,300499.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|CHINEXT_BOARD|03|300679.SZ,2021,5,CHINEXT_BOARD,3,300679.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|05|CHINEXT_BOARD|04|300508.SZ,2021,5,CHINEXT_BOARD,4,300508.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|CHINEXT_BOARD|05|300985.SZ,2021,5,CHINEXT_BOARD,5,300985.SZ,L10_CONT,10,cont,level_neighbor,1,0,1,False,False,False,False,False,
2021|05|CHINEXT_BOARD|06|300185.SZ,2021,5,CHINEXT_BOARD,6,300185.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|05|CHINEXT_BOARD|07|300062.SZ,2021,5,CHINEXT_BOARD,7,300062.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|CHINEXT_BOARD|08|300587.SZ,2021,5,CHINEXT_BOARD,8,300587.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|CHINEXT_BOARD|09|300706.SZ,2021,5,CHINEXT_BOARD,9,300706.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|CHINEXT_BOARD|10|300485.SZ,2021,5,CHINEXT_BOARD,10,300485.SZ,L10_CONT,10,cont,level_neighbor,2,1,2,True,False,False,False,False,
2021|05|SH_A|01|601878.SH,2021,5,SH_A,1,601878.SH,L10_CONT,10,cont,level_neighbor,4,4,4,True,True,False,False,False,
2021|05|SH_A|02|688208.SH,2021,5,SH_A,2,688208.SH,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|05|SH_A|03|603367.SH,2021,5,SH_A,3,603367.SH,L10_CONT,10,cont,level_neighbor,2,1,2,True,False,False,False,False,
2021|05|SH_A|04|600651.SH,2021,5,SH_A,4,600651.SH,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
2021|05|SH_A|05|603636.SH,2021,5,SH_A,5,603636.SH,L10_CONT,10,cont,level_neighbor,3,1,3,True,False,False,False,False,
2021|05|SH_A|06|600963.SH,2021,5,SH_A,6,600963.SH,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|05|SH_A|07|605128.SH,2021,5,SH_A,7,605128.SH,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|05|SH_A|08|603180.SH,2021,5,SH_A,8,603180.SH,L10_CONT,10,cont,level_neighbor,4,3,4,True,True,False,False,False,
2021|05|SH_A|09|600512.SH,2021,5,SH_A,9,600512.SH,L10_CONT,10,cont,level_neighbor,2,2,2,True,True,False,False,False,
2021|05|SH_A|10|600624.SH,2021,5,SH_A,10,600624.SH,L10_CONT,10,cont,level_neighbor,4,3,4,True,True,False,False,False,
2021|05|SZ_A|01|000513.SZ,2021,5,SZ_A,1,000513.SZ,L10_CONT,10,cont,level_neighbor,4,4,4,True,True,False,False,False,
2021|05|SZ_A|02|002828.SZ,2021,5,SZ_A,2,002828.SZ,L10_CONT,10,cont,level_neighbor,3,0,3,True,False,False,False,False,
2021|05|SZ_A|03|003040.SZ,2021,5,SZ_A,3,003040.SZ,L10_CONT,10,cont,level_neighbor,3,0,3,True,False,False,False,False,
2021|05|SZ_A|04|002426.SZ,2021,5,SZ_A,4,002426.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|05|SZ_A|05|002439.SZ,2021,5,SZ_A,5,002439.SZ,L10_CONT,10,cont,level_neighbor,1,1,1,False,False,False,False,False,
2021|05|SZ_A|06|000415.SZ,2021,5,SZ_A,6,000415.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|SZ_A|07|002459.SZ,2021,5,SZ_A,7,002459.SZ,L10_CONT,10,cont,level_neighbor,0,0,0,False,False,False,False,False,
2021|05|SZ_A|08|002626.SZ,2021,5,SZ_A,8,002626.SZ,L10_CONT,10,cont,level_neighbor,3,3,3,True,True,False,False,False,
