candidate_id,scope,market_view,denominator,estimate,observations
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_0,CHINEXT_BOARD,NON_ST,0.17317246554,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_0,SH_A,ALL_STATUS,0.0706031804325,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_0,SH_A,NON_ST,0.0456393024845,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_0,SZ_A,ALL_STATUS,0.117059083582,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_0,SZ_A,NON_ST,0.102349493202,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_1,ALL_A,ALL_STATUS,0.140016483536,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_1,ALL_A,NON_ST,0.133094702094,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_1,CHINEXT_BOARD,ALL_STATUS,0.0693274755181,161
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_1,CHINEXT_BOARD,NON_ST,0.025798928991,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_1,SH_A,ALL_STATUS,0.0510575950841,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_1,SH_A,NON_ST,0.036359090026,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_1,SZ_A,ALL_STATUS,0.221864561492,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_1,SZ_A,NON_ST,0.21414524728,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_2,ALL_A,ALL_STATUS,0.138899945517,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_2,ALL_A,NON_ST,0.13889230681,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_2,CHINEXT_BOARD,ALL_STATUS,0.0666636969548,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_2,CHINEXT_BOARD,NON_ST,0.0295088435167,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_2,SH_A,ALL_STATUS,0.075492501476,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_2,SH_A,NON_ST,0.0732717427894,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_2,SZ_A,ALL_STATUS,0.145328447568,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_2,SZ_A,NON_ST,0.145145523854,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_3,ALL_A,ALL_STATUS,-0.0611748876758,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_3,ALL_A,NON_ST,-0.0495736756805,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_3,CHINEXT_BOARD,ALL_STATUS,0.051658843442,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_3,CHINEXT_BOARD,NON_ST,-0.0203197935142,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_3,SH_A,ALL_STATUS,-0.120401082363,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_3,SH_A,NON_ST,-0.0981134182891,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_3,SZ_A,ALL_STATUS,0.072761964584,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_3,SZ_A,NON_ST,0.0594349564191,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_4,ALL_A,ALL_STATUS,0.122849225883,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_4,ALL_A,NON_ST,0.123720878328,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_4,CHINEXT_BOARD,ALL_STATUS,0.0778744968099,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_4,CHINEXT_BOARD,NON_ST,0.100439813293,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_4,SH_A,ALL_STATUS,0.0690307735005,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_4,SH_A,NON_ST,0.0651126081431,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_4,SZ_A,ALL_STATUS,0.137233461192,162
DOWNSIDE_EXTREMES__FIVE_DAY_REVERSAL,phase_4,SZ_A,NON_ST,0.139034416914,162
LEADERSHIP_CONCENTRATION__FRAGILITY,block_early,ALL_A,ALL_STATUS,-0.0981662007342,331
LEADERSHIP_CONCENTRATION__FRAGILITY,block_early,ALL_A,NON_ST,-0.0776072459994,331
LEADERSHIP_CONCENTRATION__FRAGILITY,block_early,CHINEXT_BOARD,ALL_STATUS,-0.0630790934521,330
LEADERSHIP_CONCENTRATION__FRAGILITY,block_early,CHINEXT_BOARD,NON_ST,-0.0672655604321,331
LEADERSHIP_CONCENTRATION__FRAGILITY,block_early,SH_A,ALL_STATUS,-0.0647071849166,331
LEADERSHIP_CONCENTRATION__FRAGILITY,block_early,SH_A,NON_ST,-0.0570720922322,331
LEADERSHIP_CONCENTRATION__FRAGILITY,block_early,SZ_A,ALL_STATUS,-0.0773203858341,331
LEADERSHIP_CONCENTRATION__FRAGILITY,block_early,SZ_A,NON_ST,-0.0647706235737,331
LEADERSHIP_CONCENTRATION__FRAGILITY,block_late,ALL_A,ALL_STATUS,-0.188094772435,479
LEADERSHIP_CONCENTRATION__FRAGILITY,block_late,ALL_A,NON_ST,-0.184442407695,479
LEADERSHIP_CONCENTRATION__FRAGILITY,block_late,CHINEXT_BOARD,ALL_STATUS,-0.164094706119,479
LEADERSHIP_CONCENTRATION__FRAGILITY,block_late,CHINEXT_BOARD,NON_ST,-0.164563044694,479
LEADERSHIP_CONCENTRATION__FRAGILITY,block_late,SH_A,ALL_STATUS,-0.188113655429,479
LEADERSHIP_CONCENTRATION__FRAGILITY,block_late,SH_A,NON_ST,-0.190709634195,479
LEADERSHIP_CONCENTRATION__FRAGILITY,block_late,SZ_A,ALL_STATUS,-0.166487114162,479
LEADERSHIP_CONCENTRATION__FRAGILITY,block_late,SZ_A,NON_ST,-0.164090568764,479
LEADERSHIP_CONCENTRATION__FRAGILITY,full,ALL_A,ALL_STATUS,-0.148797964826,810
LEADERSHIP_CONCENTRATION__FRAGILITY,full,ALL_A,NON_ST,-0.142186300808,810
LEADERSHIP_CONCENTRATION__FRAGILITY,full,CHINEXT_BOARD,ALL_STATUS,-0.130679943552,809
LEADERSHIP_CONCENTRATION__FRAGILITY,full,CHINEXT_BOARD,NON_ST,-0.132265654711,810
LEADERSHIP_CONCENTRATION__FRAGILITY,full,SH_A,ALL_STATUS,-0.127403650848,810
LEADERSHIP_CONCENTRATION__FRAGILITY,full,SH_A,NON_ST,-0.128641828427,810
LEADERSHIP_CONCENTRATION__FRAGILITY,full,SZ_A,ALL_STATUS,-0.138124881366,810
LEADERSHIP_CONCENTRATION__FRAGILITY,full,SZ_A,NON_ST,-0.131893163629,810
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_0,ALL_A,ALL_STATUS,-0.0824032433422,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_0,ALL_A,NON_ST,-0.0751054418512,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_0,CHINEXT_BOARD,ALL_STATUS,-0.106202329979,269
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_0,CHINEXT_BOARD,NON_ST,-0.109129035144,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_0,SH_A,ALL_STATUS,-0.0698762433159,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_0,SH_A,NON_ST,-0.073974727379,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_0,SZ_A,ALL_STATUS,-0.0870108056983,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_0,SZ_A,NON_ST,-0.0844672693274,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_1,ALL_A,ALL_STATUS,-0.166232435176,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_1,ALL_A,NON_ST,-0.153976025308,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_1,CHINEXT_BOARD,ALL_STATUS,-0.11818096651,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_1,CHINEXT_BOARD,NON_ST,-0.117326676449,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_1,SH_A,ALL_STATUS,-0.153253304418,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_1,SH_A,NON_ST,-0.149347505465,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_1,SZ_A,ALL_STATUS,-0.159047450944,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_1,SZ_A,NON_ST,-0.15379342148,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_2,ALL_A,ALL_STATUS,-0.212501470502,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_2,ALL_A,NON_ST,-0.214784628688,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_2,CHINEXT_BOARD,ALL_STATUS,-0.163265718153,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_2,CHINEXT_BOARD,NON_ST,-0.167156304615,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_2,SH_A,ALL_STATUS,-0.168026002234,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_2,SH_A,NON_ST,-0.174368613656,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_2,SZ_A,ALL_STATUS,-0.181183535065,270
LEADERSHIP_CONCENTRATION__FRAGILITY,phase_2,SZ_A,NON_ST,-0.169990488477,270
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_early,ALL_A,ALL_STATUS,0.0731758664409,331
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_early,ALL_A,NON_ST,0.067047959228,331
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_early,CHINEXT_BOARD,ALL_STATUS,0.113359379916,330
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_early,CHINEXT_BOARD,NON_ST,0.117333645882,331
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_early,SH_A,ALL_STATUS,0.137117229519,331
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_early,SH_A,NON_ST,0.143022541898,331
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_early,SZ_A,ALL_STATUS,0.0273285008797,331
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_early,SZ_A,NON_ST,0.0277735469215,331
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_late,ALL_A,ALL_STATUS,0.15551072217,479
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_late,ALL_A,NON_ST,0.159589704537,479
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_late,CHINEXT_BOARD,ALL_STATUS,0.183695936548,479
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_late,CHINEXT_BOARD,NON_ST,0.185804133584,479
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_late,SH_A,ALL_STATUS,0.165574050391,479
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_late,SH_A,NON_ST,0.170480871219,479
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_late,SZ_A,ALL_STATUS,0.150933333284,479
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,block_late,SZ_A,NON_ST,0.157392347816,479
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,full,ALL_A,ALL_STATUS,0.130715434506,810
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,full,ALL_A,NON_ST,0.128697859534,810
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,full,CHINEXT_BOARD,ALL_STATUS,0.175046357508,809
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,full,CHINEXT_BOARD,NON_ST,0.178233135355,810
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,full,SH_A,ALL_STATUS,0.162421522409,810
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,full,SH_A,NON_ST,0.166687871259,810
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,full,SZ_A,ALL_STATUS,0.112192839776,810
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,full,SZ_A,NON_ST,0.113794075499,810
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_0,ALL_A,ALL_STATUS,0.115912323171,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_0,ALL_A,NON_ST,0.102648225268,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_0,CHINEXT_BOARD,ALL_STATUS,0.149205998944,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_0,CHINEXT_BOARD,NON_ST,0.148181074729,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_0,SH_A,ALL_STATUS,0.154681682162,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_0,SH_A,NON_ST,0.157526018528,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_0,SZ_A,ALL_STATUS,0.0558363813967,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_0,SZ_A,NON_ST,0.0605530637377,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_1,ALL_A,ALL_STATUS,0.144108280443,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_1,ALL_A,NON_ST,0.147668540156,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_1,CHINEXT_BOARD,ALL_STATUS,0.191741319578,161
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_1,CHINEXT_BOARD,NON_ST,0.193491735248,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_1,SH_A,ALL_STATUS,0.152203793477,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_1,SH_A,NON_ST,0.149332360678,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_1,SZ_A,ALL_STATUS,0.143993883639,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_1,SZ_A,NON_ST,0.140490259827,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_2,ALL_A,ALL_STATUS,0.171574383792,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_2,ALL_A,NON_ST,0.176590498357,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_2,CHINEXT_BOARD,ALL_STATUS,0.211850432971,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_2,CHINEXT_BOARD,NON_ST,0.213469654492,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_2,SH_A,ALL_STATUS,0.186407486435,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_2,SH_A,NON_ST,0.197128879476,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_2,SZ_A,ALL_STATUS,0.151315859857,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_2,SZ_A,NON_ST,0.154974715088,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_3,ALL_A,ALL_STATUS,0.098313776546,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_3,ALL_A,NON_ST,0.0836307150786,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_3,CHINEXT_BOARD,ALL_STATUS,0.198671904961,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_3,CHINEXT_BOARD,NON_ST,0.202597246852,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_3,SH_A,ALL_STATUS,0.147926808916,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_3,SH_A,NON_ST,0.163811358195,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_3,SZ_A,ALL_STATUS,0.0707090727196,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_3,SZ_A,NON_ST,0.0751297841334,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_4,ALL_A,ALL_STATUS,0.106463140652,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_4,ALL_A,NON_ST,0.0962537990044,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_4,CHINEXT_BOARD,ALL_STATUS,0.131681975937,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_4,CHINEXT_BOARD,NON_ST,0.134214330517,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_4,SH_A,ALL_STATUS,0.122784087058,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_4,SH_A,NON_ST,0.128817322152,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_4,SZ_A,ALL_STATUS,0.0778162524634,162
LIQUIDITY_ACTIVITY__FIVE_DAY_CONTINUATION,phase_4,SZ_A,NON_ST,0.0762439828069,162
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_early,ALL_A,ALL_STATUS,0.228400958753,331
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_early,ALL_A,NON_ST,0.229302917083,331
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_early,CHINEXT_BOARD,ALL_STATUS,0.202881204876,330
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_early,CHINEXT_BOARD,NON_ST,0.201967287989,331
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_early,SH_A,ALL_STATUS,0.24361090935,331
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_early,SH_A,NON_ST,0.253426271831,331
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_early,SZ_A,ALL_STATUS,0.191523285944,331
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_early,SZ_A,NON_ST,0.189375485169,331
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_late,ALL_A,ALL_STATUS,0.208059231947,479
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_late,ALL_A,NON_ST,0.205138823393,479
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_late,CHINEXT_BOARD,ALL_STATUS,0.146951986134,479
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_late,CHINEXT_BOARD,NON_ST,0.14205033515,479
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_late,SH_A,ALL_STATUS,0.214817190411,479
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_late,SH_A,NON_ST,0.214706695039,479
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_late,SZ_A,ALL_STATUS,0.153032177508,479
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,block_late,SZ_A,NON_ST,0.149333951376,479
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,full,ALL_A,ALL_STATUS,0.210757144304,810
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,full,ALL_A,NON_ST,0.206774097539,810
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,full,CHINEXT_BOARD,ALL_STATUS,0.217428780752,809
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,full,CHINEXT_BOARD,NON_ST,0.214936969275,810
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,full,SH_A,ALL_STATUS,0.22255952865,810
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,full,SH_A,NON_ST,0.223688346462,810
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,full,SZ_A,ALL_STATUS,0.168239482009,810
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,full,SZ_A,NON_ST,0.165413707714,810
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_0,ALL_A,ALL_STATUS,0.221808228903,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_0,ALL_A,NON_ST,0.22308394082,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_0,CHINEXT_BOARD,ALL_STATUS,0.241653385014,269
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_0,CHINEXT_BOARD,NON_ST,0.235998121599,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_0,SH_A,ALL_STATUS,0.232554435655,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_0,SH_A,NON_ST,0.226070699602,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_0,SZ_A,ALL_STATUS,0.196241158858,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_0,SZ_A,NON_ST,0.192778741247,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_1,ALL_A,ALL_STATUS,0.18852976842,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_1,ALL_A,NON_ST,0.181295688372,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_1,CHINEXT_BOARD,ALL_STATUS,0.177705477078,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_1,CHINEXT_BOARD,NON_ST,0.170209948149,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_1,SH_A,ALL_STATUS,0.208509751131,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_1,SH_A,NON_ST,0.217234531022,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_1,SZ_A,ALL_STATUS,0.138698171914,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_1,SZ_A,NON_ST,0.120320897287,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_2,ALL_A,ALL_STATUS,0.218190999354,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_2,ALL_A,NON_ST,0.216985105671,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_2,CHINEXT_BOARD,ALL_STATUS,0.225318837044,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_2,CHINEXT_BOARD,NON_ST,0.230301264817,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_2,SH_A,ALL_STATUS,0.216974073653,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_2,SH_A,NON_ST,0.218689730282,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_2,SZ_A,ALL_STATUS,0.17666389344,270
LIQUIDITY_TURNOVER__OPPORTUNITY_WIDTH,phase_2,SZ_A,NON_ST,0.184795957983,270
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_early,ALL_A,ALL_STATUS,-0.117190223908,331
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_early,ALL_A,NON_ST,-0.0714062025192,331
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_early,CHINEXT_BOARD,ALL_STATUS,0.0422502036042,330
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_early,CHINEXT_BOARD,NON_ST,0.0392827573884,331
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_early,SH_A,ALL_STATUS,-0.0803738169219,331
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_early,SH_A,NON_ST,-0.0546327000186,331
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_early,SZ_A,ALL_STATUS,-0.107196201172,331
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_early,SZ_A,NON_ST,-0.0664469048857,331
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_late,ALL_A,ALL_STATUS,-0.186895056247,479
