step,feature,operator,threshold,threshold_source,n,years,pooled_rate,pooled_lift,median_year_lift,positive_year_lift_count,incremental_rate_gain,eligible,selected
1,pre_peak_to_gap_sessions,>=,82.0,Q50,1129,7,0.9149689991142604,0.032216622473246415,0.014191419141914241,6,0.032216622473246415,True,False
1,pre_peak_to_gap_sessions,>=,102.0,Q70,691,7,0.914616497829233,0.03186412118821902,0.022196620583717297,5,0.03186412118821902,True,False
1,pre_gap_drawdown_from_120d_peak,>=,0.29244429548184475,Q30,1546,7,0.907503234152652,0.02475085751163797,0.013896252191998637,5,0.02475085751163797,True,False
1,pre_gap_drawdown_from_120d_peak,>=,0.3653136531365315,Q50,1105,7,0.9131221719457013,0.030369795304687308,0.0030803080308030584,4,0.030369795304687308,True,False
1,pre_gap_drawdown_from_120d_peak,>=,0.432380528630637,Q70,663,7,0.9200603318250377,0.03730795518402363,0.005434782608695676,4,0.03730795518402363,True,False
1,pre_gap_return_20d,<=,-0.0925132936577807,Q30,663,7,0.8642533936651584,-0.018498982975855616,-0.027630242911817593,3,-0.018498982975855616,False,False
1,pre_gap_return_20d,<=,-0.052060737527115375,Q50,1105,7,0.8877828054298642,0.005030428788850183,0.0050763248847925935,4,0.005030428788850183,False,False
1,pre_gap_return_20d,<=,-0.010512561327383938,Q70,1546,7,0.9016817593790427,0.01892938273802869,0.004281509232004321,5,0.01892938273802869,False,False
1,pre_gap_return_60d,<=,-0.15790701862796475,Q30,663,7,0.9064856711915535,0.02373329455053952,-0.010539763653784728,3,0.02373329455053952,False,False
1,pre_gap_return_60d,<=,-0.08409785932721714,Q50,1105,7,0.9095022624434389,0.026749885802424878,0.012680491551459228,5,0.026749885802424878,True,False
1,pre_gap_return_60d,<=,0.10919859673556427,Q70,1546,7,0.907503234152652,0.02475085751163797,0.013438067309034962,6,0.02475085751163797,True,False
1,pre_gap_max_runup_20d,<=,0.14764167269752382,Q30,663,7,0.9381598793363499,0.0554075026953359,0.0762522522522523,5,0.0554075026953359,True,False
1,pre_gap_max_runup_20d,<=,0.21232227488151678,Q50,1105,7,0.9167420814479638,0.03398970480694974,0.025758267765575438,5,0.03398970480694974,True,False
1,pre_gap_max_runup_20d,<=,0.3183623631020765,Q70,1546,7,0.9042690815006468,0.02151670485963275,0.020872865275142316,5,0.02151670485963275,True,False
1,pre_gap_max_runup_60d,<=,0.30863244000542334,Q30,663,7,0.9079939668174962,0.025241590176482198,0.047101449275362306,6,0.025241590176482198,True,False
1,pre_gap_max_runup_60d,<=,0.4316309719934106,Q50,1105,7,0.9113122171945701,0.028559840553556093,0.021411003236245896,5,0.028559840553556093,True,False
1,pre_gap_max_runup_60d,<=,0.6292526547786019,Q70,1546,7,0.9010349288486417,0.018282552207627645,0.01764705882352946,7,0.018282552207627645,False,False
1,approach_return_10d,>=,0.02779986746189511,Q30,1546,7,0.88745148771022,0.004699111069205952,0.0014025245441795509,4,0.004699111069205952,False,False
1,approach_return_10d,>=,0.05518617021276584,Q50,1105,7,0.8742081447963801,-0.008544231844633932,-0.014584346135148252,2,-0.008544231844633932,False,False
1,approach_return_10d,>=,0.08963471095209646,Q70,663,7,0.8627450980392157,-0.020007278601798295,-0.027459954233409634,1,-0.020007278601798295,False,False
1,approach_path_efficiency_10d,>=,0.20281862745098084,Q30,1546,7,0.8816300129366106,-0.0011223637044034396,-0.0032249847994346714,3,-0.0011223637044034396,False,False
1,approach_path_efficiency_10d,>=,0.37016574585635337,Q50,1105,7,0.8769230769230769,-0.005829299717937109,-0.02403921568627454,3,-0.005829299717937109,False,False
1,approach_path_efficiency_10d,>=,0.5324166124686435,Q70,663,7,0.8687782805429864,-0.013974096098027577,-0.017094017094017033,2,-0.013974096098027577,False,False
1,higher_low_share_10d,>=,0.5555555555555556,Q30,1656,7,0.8810386473429952,-0.001713729298018829,-0.004511209672519612,2,-0.001713729298018829,False,False
1,higher_low_share_10d,>=,0.625,Q50,1120,7,0.8839285714285714,0.001176194787557372,0.006717283207349434,4,0.001176194787557372,False,False
1,higher_low_share_10d,>=,0.6666666666666666,Q70,1095,7,0.8840182648401826,0.0012658881991686188,0.007243377483443725,4,0.0012658881991686188,False,False
2,pre_gap_inside_density_relative_local,<=,0.1023752151516547,Q30,305,7,0.9573770491803278,0.07462467253931382,0.11764705882352944,7,0.022535420221051816,True,True
2,pre_gap_inside_density_relative_local,<=,0.347686418703694,Q50,497,7,0.9517102615694165,0.06895788492840249,0.09364043630697316,7,0.016868632610140488,False,False
2,pre_gap_inside_density_relative_local,<=,0.5702407116924705,Q70,712,7,0.9396067415730337,0.056854364932019674,0.06793478260869568,7,0.004765112613757672,False,False
2,pre_gap_corridor_density_relative_local,<=,0.4523431690219808,Q30,296,7,0.956081081081081,0.073328704440067,0.11764705882352944,7,0.021239452121805003,True,False
2,pre_gap_corridor_density_relative_local,<=,0.6082024451669131,Q50,502,7,0.954183266932271,0.07143089029125693,0.08729474734645737,6,0.01934163797299493,False,False
2,pre_gap_corridor_density_relative_local,<=,0.7514412651969212,Q70,730,7,0.9410958904109589,0.058343513769944844,0.0726914906909909,6,0.006254261451682841,False,False
2,pre_gap_inside_touch_sessions,<=,2.0,Q30,424,7,0.9528301886792453,0.07007781203823127,0.09173411822418442,6,0.017988559719969266,False,False
2,pre_gap_inside_touch_sessions,<=,4.0,Q50,598,7,0.9548494983277592,0.0720971216867452,0.08841476113124247,7,0.0200078693684832,True,False
2,pre_gap_inside_touch_sessions,<=,7.0,Q70,824,7,0.9478155339805825,0.06506315733956847,0.07609711192327773,7,0.012973905021306464,False,False
2,pre_gap_corridor_touch_sessions,<=,4.0,Q30,398,6,0.9547738693467337,0.07202149270571967,0.07536139934925579,5,0.019932240387457667,False,False
2,pre_gap_corridor_touch_sessions,<=,7.0,Q50,594,7,0.9562289562289562,0.07347657958794218,0.08825452398025901,7,0.02138732726968018,True,False
2,pre_gap_corridor_touch_sessions,<=,11.0,Q70,826,7,0.9491525423728814,0.06640016573186736,0.06570657065706575,7,0.014310913413605353,False,False
2,gap_age_sessions,>=,11.0,Q30,780,7,0.9282051282051282,0.04545275156411421,0.06385128308749244,7,-0.006636500754147789,False,False
2,gap_age_sessions,>=,18.0,Q50,544,7,0.9172794117647058,0.03452703512369182,0.06209523809523809,6,-0.017562217194570184,False,False
2,gap_age_sessions,>=,29.0,Q70,310,7,0.9,0.017247623358985997,0.033032212434900066,5,-0.034841628959276005,False,False
2,max_depth_below_l_before_return,>=,0.12604653415006176,Q30,698,7,0.9369627507163324,0.05421037407531837,0.06570657065706575,6,0.0021211217570563656,False,False
2,max_depth_below_l_before_return,>=,0.16352941176470592,Q50,473,7,0.9365750528541226,0.053822676213108545,0.05048832697839323,6,0.001733423894846542,False,False
2,max_depth_below_l_before_return,>=,0.21373471583553433,Q70,274,7,0.9452554744525548,0.06250309781154073,0.07315668202764969,7,0.010413845493278728,False,False
2,post_gap_lower_corridor_touch_sessions,<=,0.0,Q30,868,7,0.9377880184331797,0.05503564179216569,0.06084210526315792,6,0.0029463894739036878,False,False
2,post_gap_lower_corridor_touch_sessions,<=,1.0,Q70,1037,7,0.9382835101253616,0.05553113348434757,0.0728262910798122,7,0.0034418811660855697,False,False
2,post_gap_lower_corridor_turnover,<=,0.0,Q30,868,7,0.9377880184331797,0.05503564179216569,0.06084210526315792,6,0.0029463894739036878,False,False
2,post_gap_lower_corridor_turnover,<=,0.012674812540856272,Q70,948,7,0.9335443037974683,0.05079192715645431,0.05815977961432506,6,-0.0012973251618076942,False,False
2,pre_peak_to_gap_sessions,>=,36.0,Q30,836,7,0.94377990430622,0.06102752766520603,0.06209150326797386,7,0.008938275346944025,False,False
2,pre_peak_to_gap_sessions,>=,82.0,Q50,619,7,0.938610662358643,0.055858285717628964,0.07956480605487226,7,0.003769033399366961,False,False
2,pre_peak_to_gap_sessions,>=,102.0,Q70,376,6,0.9335106382978723,0.05075826165685826,0.05802177235376205,6,-0.0013309906614037414,False,False
2,pre_gap_drawdown_from_120d_peak,>=,0.29244429548184475,Q30,790,7,0.9443037974683545,0.06155142082734044,0.05897267759562841,6,0.009462168509078439,False,False
2,pre_gap_drawdown_from_120d_peak,>=,0.3653136531365315,Q50,543,7,0.9502762430939227,0.06752386645290864,0.0704590263384055,6,0.01543461413464664,False,False
2,pre_gap_drawdown_from_120d_peak,>=,0.432380528630637,Q70,294,7,0.9591836734693877,0.07643129682837368,0.07002801120448177,5,0.024342044510111682,True,False
2,pre_gap_return_20d,<=,-0.0925132936577807,Q30,311,7,0.9292604501607717,0.04650807351975772,0.05733333333333335,7,-0.005581178798504283,False,False
2,pre_gap_return_20d,<=,-0.052060737527115375,Q50,553,7,0.9349005424954792,0.052148165854465134,0.05475060291696976,6,5.891353620313122e-05,False,False
2,pre_gap_return_20d,<=,-0.010512561327383938,Q70,811,7,0.9408138101109741,0.058061433469960066,0.06909803921568625,6,0.005972181151698064,False,False
2,pre_gap_return_60d,<=,-0.15790701862796475,Q30,304,7,0.9572368421052632,0.07448446546424914,0.06354129741226511,6,0.022395213145987136,True,False
2,pre_gap_return_60d,<=,-0.08409785932721714,Q50,558,7,0.9551971326164874,0.0724447559754734,0.0762522522522523,7,0.020355503657211393,True,False
2,pre_gap_return_60d,<=,0.10919859673556427,Q70,834,7,0.9448441247002398,0.06209174805922579,0.06385128308749244,7,0.01000249574096379,False,False
2,pre_gap_max_runup_20d,<=,0.14764167269752382,Q30,410,7,0.9463414634146341,0.06358908677362007,0.10099337748344372,5,0.011499834455358071,False,False
2,pre_gap_max_runup_20d,<=,0.21232227488151678,Q50,650,7,0.9384615384615385,0.05570916182052443,0.0726914906909909,6,0.0036199095022624306,False,False
2,pre_gap_max_runup_20d,<=,0.3183623631020765,Q70,879,7,0.9362912400455062,0.05353886340449221,0.07091358024691352,6,0.001449611086230207,False,False
2,pre_gap_max_runup_60d,<=,0.30863244000542334,Q30,392,7,0.9260204081632653,0.04326803152225123,0.010611814834541322,5,-0.008821220796010776,False,False
2,pre_gap_max_runup_60d,<=,0.4316309719934106,Q50,647,7,0.9304482225656878,0.047695845924673796,0.04105426356589148,6,-0.004393406393588206,False,False
2,pre_gap_max_runup_60d,<=,0.6292526547786019,Q70,865,7,0.9352601156069364,0.052507738965922424,0.07010534659541279,7,0.000418486647660421,False,False
2,approach_return_10d,>=,0.02779986746189511,Q30,712,7,0.9424157303370787,0.05966335369606468,0.06489635854341735,6,0.007574101377802678,False,False
2,approach_return_10d,>=,0.05518617021276584,Q50,486,7,0.934156378600823,0.05140400195980899,0.06227106227106227,6,-0.0006852503584530156,False,False
2,approach_return_10d,>=,0.08963471095209646,Q70,277,6,0.9350180505415162,0.052265673900502185,0.06174825055470218,5,0.00017642158224018267,False,False
2,approach_path_efficiency_10d,>=,0.20281862745098084,Q30,743,7,0.9353970390309556,0.05264466238994159,0.06474074074074077,6,0.0005554100716795851,False,False
2,approach_path_efficiency_10d,>=,0.37016574585635337,Q50,530,7,0.9320754716981132,0.0493230950570992,0.05733333333333335,6,-0.002766157261162805,False,False
2,approach_path_efficiency_10d,>=,0.5324166124686435,Q70,319,7,0.9247648902821317,0.04201251364111769,0.03846153846153855,6,-0.010076738677144315,False,False
2,higher_low_share_10d,>=,0.5555555555555556,Q30,792,7,0.9368686868686869,0.054116310227672826,0.05911904761904763,7,0.002027057909410823,False,False
2,higher_low_share_10d,>=,0.625,Q50,527,7,0.9468690702087287,0.06411669356771466,0.08590476190476193,6,0.012027441249452653,False,False
2,higher_low_share_10d,>=,0.6666666666666666,Q70,515,7,0.945631067961165,0.062878691320151,0.08486956521739131,6,0.010789439001889,False,False
3,pre_gap_corridor_density_relative_local,<=,0.4523431690219808,Q30,207,6,0.966183574879227,0.08343119823821299,0.10723950377488328,6,0.00880652569889917,False,False
3,pre_gap_corridor_density_relative_local,<=,0.6082024451669131,Q50,262,6,0.9618320610687023,0.07907968442768831,0.10846770323447552,6,0.004455011888374494,False,False
3,pre_gap_corridor_density_relative_local,<=,0.7514412651969212,Q70,281,6,0.9608540925266904,0.07810171588567638,0.10895732328931296,6,0.0034770433463625627,False,False
3,pre_gap_inside_touch_sessions,<=,2.0,Q30,283,7,0.9540636042402827,0.07131122759926867,0.11764705882352944,7,-0.0033134449400451516,False,False
3,pre_gap_inside_touch_sessions,<=,4.0,Q50,303,7,0.9570957095709571,0.0743433329299431,0.11764705882352944,7,-0.0002813396093707121,False,False
3,pre_gap_inside_touch_sessions,<=,7.0,Q70,304,7,0.9572368421052632,0.07448446546424914,0.11764705882352944,7,-0.00014020707506468,False,False
3,pre_gap_corridor_touch_sessions,<=,4.0,Q30,255,6,0.9607843137254902,0.0780319370844762,0.10932021815348658,6,0.0034072645451623806,False,False
3,pre_gap_corridor_touch_sessions,<=,7.0,Q50,290,7,0.9586206896551724,0.07586831301415842,0.11764705882352944,7,0.0012436404748445984,False,False
3,pre_gap_corridor_touch_sessions,<=,11.0,Q70,302,7,0.956953642384106,0.07420126574309194,0.11764705882352944,7,-0.00042340679622188127,False,False
3,gap_age_sessions,>=,11.0,Q30,204,7,0.9558823529411765,0.07312997630016249,0.11764705882352944,7,-0.0014946962391513274,False,False
3,gap_age_sessions,>=,18.0,Q50,131,6,0.9465648854961832,0.0638125088551692,0.1389797675419716,6,-0.010812163684144616,False,False
3,gap_age_sessions,>=,29.0,Q70,43,5,0.9767441860465116,0.09399180940549756,0.10466760961810462,5,0.019367136866183743,False,False
3,max_depth_below_l_before_return,>=,0.12604653415006176,Q30,182,6,0.9615384615384616,0.07878608489744754,0.10932021815348658,6,0.00416141235813372,False,False
3,max_depth_below_l_before_return,>=,0.16352941176470592,Q50,108,4,0.9722222222222222,0.08946984558120818,0.09092573164601231,4,0.014845173041894366,False,False
3,max_depth_below_l_before_return,>=,0.21373471583553433,Q70,49,4,0.9795918367346939,0.09683946009367983,0.09600360118411816,3,0.02221478755436601,False,False
3,post_gap_lower_corridor_touch_sessions,<=,0.0,Q30,244,6,0.9590163934426229,0.07626401680160888,0.09951629658485911,6,0.0016393442622950616,False,False
3,post_gap_lower_corridor_touch_sessions,<=,1.0,Q70,288,6,0.9583333333333334,0.07558095669231935,0.10185753158632238,6,0.0009562841530055266,False,False
3,post_gap_lower_corridor_turnover,<=,0.0,Q30,244,6,0.9590163934426229,0.07626401680160888,0.09951629658485911,6,0.0016393442622950616,False,False
3,post_gap_lower_corridor_turnover,<=,0.012674812540856272,Q70,271,7,0.9520295202952029,0.06927714365418891,0.11764705882352944,6,-0.005347528885124908,False,False
3,pre_peak_to_gap_sessions,>=,36.0,Q30,292,7,0.958904109589041,0.07615173294802702,0.11764705882352944,7,0.001527060408713199,False,False
3,pre_peak_to_gap_sessions,>=,82.0,Q50,241,5,0.9543568464730291,0.07160446983201507,0.10099337748344372,4,-0.003020202707298747,False,False
3,pre_peak_to_gap_sessions,>=,102.0,Q70,137,5,0.9562043795620438,0.07345200292102982,0.10099337748344372,4,-0.0011726696182839946,False,False
3,pre_gap_drawdown_from_120d_peak,>=,0.29244429548184475,Q30,278,6,0.960431654676259,0.07767927803524499,0.1020738413418924,6,0.003054605495931173,False,False
3,pre_gap_drawdown_from_120d_peak,>=,0.3653136531365315,Q50,212,6,0.9528301886792453,0.07007781203823127,0.0989035514868199,5,-0.00454686050108255,False,False
3,pre_gap_drawdown_from_120d_peak,>=,0.432380528630637,Q70,122,4,0.9590163934426229,0.07626401680160888,0.08489249007300703,3,0.0016393442622950616,False,False
3,pre_gap_return_20d,<=,-0.0925132936577807,Q30,122,6,0.9508196721311475,0.06806729549013346,0.10932021815348658,6,-0.006557377049180357,False,False
3,pre_gap_return_20d,<=,-0.052060737527115375,Q50,219,6,0.954337899543379,0.07158552290236497,0.10932021815348658,6,-0.0030391496369488458,False,False
3,pre_gap_return_20d,<=,-0.010512561327383938,Q70,292,6,0.958904109589041,0.07615173294802702,0.10932021815348658,6,0.001527060408713199,False,False
3,pre_gap_return_60d,<=,-0.15790701862796475,Q30,142,6,0.9436619718309859,0.060909595189971855,0.10932021815348658,5,-0.013715077349341964,False,False
3,pre_gap_return_60d,<=,-0.08409785932721714,Q50,230,6,0.9565217391304348,0.07376936248942079,0.10932021815348658,6,-0.0008553100498930322,False,False
3,pre_gap_return_60d,<=,0.10919859673556427,Q70,295,7,0.9593220338983051,0.07656965725729104,0.11764705882352944,7,0.0019449847179772162,False,False
3,pre_gap_max_runup_20d,<=,0.14764167269752382,Q30,163,6,0.9570552147239264,0.07430283808291238,0.1157140800460697,5,-0.0003218344564014375,False,False
3,pre_gap_max_runup_20d,<=,0.21232227488151678,Q50,225,6,0.9644444444444444,0.08169206780343041,0.1157140800460697,6,0.007067395264116594,False,False
3,pre_gap_max_runup_20d,<=,0.3183623631020765,Q70,275,6,0.9563636363636364,0.07361125972262239,0.1157140800460697,5,-0.001013412816691428,False,False
3,pre_gap_max_runup_60d,<=,0.30863244000542334,Q30,156,6,0.9615384615384616,0.07878608489744754,0.1157140800460697,5,0.00416141235813372,False,False
3,pre_gap_max_runup_60d,<=,0.4316309719934106,Q50,234,6,0.9529914529914529,0.07023907635043891,0.1157140800460697,5,-0.004385596188874907,False,False
3,pre_gap_max_runup_60d,<=,0.6292526547786019,Q70,278,7,0.960431654676259,0.07767927803524499,0.11764705882352944,7,0.003054605495931173,False,False
3,approach_return_10d,>=,0.02779986746189511,Q30,201,6,0.9701492537313433,0.08739687709032928,0.11115733422081703,6,0.012772204551015465,False,False
3,approach_return_10d,>=,0.05518617021276584,Q50,137,5,0.9635036496350365,0.08075127299402252,0.10099337748344372,5,0.006126600454708697,False,False
3,approach_return_10d,>=,0.08963471095209646,Q70,65,4,0.9846153846153847,0.10186300797437065,0.12916335540838852,4,0.027238335435056826,False,False
3,approach_path_efficiency_10d,>=,0.20281862745098084,Q30,216,6,0.9629629629629629,0.08021058632194888,0.12008590564938848,6,0.005585913782635066,False,False
3,approach_path_efficiency_10d,>=,0.37016574585635337,Q50,161,4,0.968944099378882,0.08619172273786802,0.10283049355077417,4,0.011567050198554196,False,False
3,approach_path_efficiency_10d,>=,0.5324166124686435,Q70,100,4,0.96,0.07724762335898594,0.12916335540838852,4,0.0026229508196721207,False,False
3,higher_low_share_10d,>=,0.5555555555555556,Q30,223,6,0.9506726457399103,0.06792026909889626,0.10932021815348658,5,-0.006704403440417561,False,False
3,higher_low_share_10d,>=,0.625,Q50,151,6,0.9536423841059603,0.07089000746494623,0.10932021815348658,6,-0.0037346650743675935,False,False
3,higher_low_share_10d,>=,0.6666666666666666,Q70,147,6,0.9523809523809523,0.0696285757399383,0.10932021815348658,6,-0.004996096799375516,False,False
