role,family,replicate,null_statistic,empirical_p,bh_q
formation_depth,level,177,0.0026629696109192313,,
formation_depth,level,178,0.0033827749123990381,,
formation_depth,level,179,0.0018886604996134204,,
formation_depth,level,180,0.0016763481316571932,,
formation_depth,level,181,0.0020383622735625981,,
formation_depth,level,182,0.0019897830901897621,,
formation_depth,level,183,0.0030800666775327203,,
formation_depth,level,184,0.0027655962875074176,,
formation_depth,level,185,0.0019794759620692698,,
formation_depth,level,186,0.0013912615260526298,,
formation_depth,level,187,0.0023217398038665772,,
formation_depth,level,188,0.0031342565112347006,,
formation_depth,level,189,0.0027628523927501021,,
formation_depth,level,190,0.0033427382074571327,,
formation_depth,level,191,0.0020109102604842222,,
formation_depth,level,192,0.0038225138536544939,,
formation_depth,level,193,0.0032696556109195066,,
formation_depth,level,194,0.0043785767328243796,,
formation_depth,level,195,0.0027381164582543842,,
formation_depth,level,196,0.0019265761256755075,,
formation_depth,level,197,0.0016580126316536985,,
formation_depth,level,198,0.003642519231498248,,
formation_depth,level,199,0.0026951465709084115,,
formation_depth,level_summary,-1,,0.0049751243781094526,0.0087064676616915426
formation_diffusion,level,0,0.0023909625953406378,,
formation_diffusion,level,1,0.0011021384188002125,,
formation_diffusion,level,2,0.0017050380265283258,,
formation_diffusion,level,3,0.0012932458324443862,,
formation_diffusion,level,4,0.00079448147749010961,,
formation_diffusion,level,5,0.0030812331304540469,,
formation_diffusion,level,6,0.00063338477779685456,,
formation_diffusion,level,7,0.00089194718036806828,,
formation_diffusion,level,8,0.0018980408793278572,,
formation_diffusion,level,9,0.0033139005472350119,,
formation_diffusion,level,10,0.0015662218820268834,,
formation_diffusion,level,11,0.0013531996238255765,,
formation_diffusion,level,12,0.0024400464143501145,,
formation_diffusion,level,13,0.00072864408427298884,,
formation_diffusion,level,14,0.0010477316276001451,,
formation_diffusion,level,15,0.00070651770652928325,,
formation_diffusion,level,16,0.00090408250718671478,,
formation_diffusion,level,17,0.00073751841784861633,,
formation_diffusion,level,18,0.0032691571507353317,,
formation_diffusion,level,19,0.0034067327669807558,,
formation_diffusion,level,20,0.0021108091927104534,,
formation_diffusion,level,21,0.00095618290759047009,,
formation_diffusion,level,22,0.0024278354404913384,,
formation_diffusion,level,23,0.0010770460261539244,,
formation_diffusion,level,24,0.00048657813527192825,,
formation_diffusion,level,25,0.0021660886973040479,,
formation_diffusion,level,26,0.0020967256119937298,,
formation_diffusion,level,27,0.0020589794685089875,,
formation_diffusion,level,28,0.0021888127133094719,,
formation_diffusion,level,29,0.0012970060674923449,,
formation_diffusion,level,30,0.0013156898363715364,,
formation_diffusion,level,31,0.00087768819361466331,,
formation_diffusion,level,32,0.0016362898789213393,,
formation_diffusion,level,33,0.0013344698819163835,,
formation_diffusion,level,34,0.00073760319228333984,,
formation_diffusion,level,35,0.0010460805395327544,,
formation_diffusion,level,36,0.0010681863679741221,,
formation_diffusion,level,37,0.0005778642113104935,,
formation_diffusion,level,38,0.0014203839897844724,,
formation_diffusion,level,39,0.0012111307633954731,,
formation_diffusion,level,40,0.0026563987938469369,,
formation_diffusion,level,41,0.0015473417157936629,,
formation_diffusion,level,42,0.0018360386356512538,,
formation_diffusion,level,43,0.0015907395783670251,,
formation_diffusion,level,44,0.00060902953189348442,,
formation_diffusion,level,45,0.00042829818265350747,,
formation_diffusion,level,46,0.002331804822713281,,
formation_diffusion,level,47,0.0013520287739931351,,
formation_diffusion,level,48,0.0016507980316838354,,
formation_diffusion,level,49,0.00055910656753774073,,
formation_diffusion,level,50,0.0013051610212187082,,
formation_diffusion,level,51,0.001321175108452565,,
formation_diffusion,level,52,0.0014772290062505002,,
formation_diffusion,level,53,0.0022753152661750368,,
formation_diffusion,level,54,0.0012371325313992078,,
formation_diffusion,level,55,0.00067765209386646077,,
formation_diffusion,level,56,0.0028418747633877969,,
formation_diffusion,level,57,0.0026650700729104367,,
formation_diffusion,level,58,0.0026859686861500816,,
formation_diffusion,level,59,0.0018226420784368987,,
formation_diffusion,level,60,0.0026410720688291789,,
formation_diffusion,level,61,0.00055568692484050594,,
formation_diffusion,level,62,0.0017732031966118398,,
formation_diffusion,level,63,0.001645040098226747,,
formation_diffusion,level,64,0.0012159941576480966,,
formation_diffusion,level,65,0.00076606832849828929,,
formation_diffusion,level,66,0.0012784482175437631,,
formation_diffusion,level,67,0.0007293659620073497,,
formation_diffusion,level,68,0.00053288490927939566,,
formation_diffusion,level,69,0.002502945945194809,,
formation_diffusion,level,70,0.0008179715108062105,,
formation_diffusion,level,71,0.0030377070368703442,,
formation_diffusion,level,72,0.00084364759477373666,,
formation_diffusion,level,73,0.00031688740991681758,,
formation_diffusion,level,74,0.00041444023980771391,,
formation_diffusion,level,75,0.0017522860866009023,,
formation_diffusion,level,76,0.00059435518719568796,,
formation_diffusion,level,77,0.0031865161318422415,,
formation_diffusion,level,78,0.0014095260816924006,,
formation_diffusion,level,79,0.00041301517448260119,,
formation_diffusion,level,80,0.0015853042646751651,,
formation_diffusion,level,81,0.00020911138612805628,,
formation_diffusion,level,82,0.0012337792427422507,,
formation_diffusion,level,83,0.0025155282008402684,,
formation_diffusion,level,84,0.00090968576631532752,,
formation_diffusion,level,85,0.0014112943245738574,,
formation_diffusion,level,86,0.0018956952332354789,,
formation_diffusion,level,87,0.00078791774802604644,,
formation_diffusion,level,88,0.0020343872623284072,,
formation_diffusion,level,89,0.002054027282368108,,
formation_diffusion,level,90,0.00050397381249395949,,
formation_diffusion,level,91,0.0028123256245625853,,
formation_diffusion,level,92,0.0006875816455600061,,
formation_diffusion,level,93,0.00086135668734083038,,
formation_diffusion,level,94,0.0011094452990238028,,
formation_diffusion,level,95,0.0020169871382878031,,
formation_diffusion,level,96,0.0015838539286716759,,
formation_diffusion,level,97,0.0014077436537037131,,
formation_diffusion,level,98,0.0014087136086351599,,
formation_diffusion,level,99,0.0020580088321217552,,
formation_diffusion,level,100,0.0023420945270882206,,
formation_diffusion,level,101,0.0028063308005276989,,
formation_diffusion,level,102,0.0013933985258775053,,
formation_diffusion,level,103,0.0016778105625578819,,
formation_diffusion,level,104,0.00026628857022790303,,
formation_diffusion,level,105,0.0019372167772276159,,
formation_diffusion,level,106,0.00027813256053963592,,
formation_diffusion,level,107,0.0018006194129299782,,
formation_diffusion,level,108,0.00041593798003133897,,
formation_diffusion,level,109,0.00077905619075779875,,
formation_diffusion,level,110,0.0010612799410946185,,
formation_diffusion,level,111,0.00082525134993551019,,
formation_diffusion,level,112,0.00034245819369143823,,
formation_diffusion,level,113,0.0022543885586999018,,
formation_diffusion,level,114,0.0015288141064810864,,
formation_diffusion,level,115,0.0015259801274582034,,
formation_diffusion,level,116,0.00026135648929731178,,
formation_diffusion,level,117,0.001001290785614669,,
formation_diffusion,level,118,0.0025729522334515652,,
formation_diffusion,level,119,0.0018894721746897554,,
formation_diffusion,level,120,0.0011817456551843988,,
formation_diffusion,level,121,0.0012538225739872448,,
formation_diffusion,level,122,0.00049651921128303356,,
formation_diffusion,level,123,0.0017322946786295706,,
formation_diffusion,level,124,0.00096068615530119962,,
formation_diffusion,level,125,0.001401454344277888,,
formation_diffusion,level,126,0.0011096042977844056,,
formation_diffusion,level,127,0.00082857314665531895,,
formation_diffusion,level,128,0.0022936897302661412,,
formation_diffusion,level,129,0.0015594296423087489,,
formation_diffusion,level,130,0.0018867019427406193,,
formation_diffusion,level,131,0.0024285422490753663,,
formation_diffusion,level,132,0.00072769113882392017,,
formation_diffusion,level,133,0.00176188793481446,,
formation_diffusion,level,134,0.001702191809832292,,
formation_diffusion,level,135,0.00043407593590531063,,
formation_diffusion,level,136,0.0020922379223367853,,
formation_diffusion,level,137,0.00045584334533386214,,
formation_diffusion,level,138,0.00068904724160690108,,
formation_diffusion,level,139,0.0011436306094946766,,
formation_diffusion,level,140,0.0020637291883636969,,
formation_diffusion,level,141,0.0029856317502773271,,
formation_diffusion,level,142,0.0020601273491881213,,
formation_diffusion,level,143,0.00060817439790359111,,
formation_diffusion,level,144,0.00072562045668390018,,
formation_diffusion,level,145,0.00025092392087195026,,
formation_diffusion,level,146,0.0011360550917219113,,
formation_diffusion,level,147,0.00035888563244917959,,
formation_diffusion,level,148,0.00030344539076847254,,
formation_diffusion,level,149,0.002024646783695962,,
formation_diffusion,level,150,0.0018261495281715855,,
formation_diffusion,level,151,0.0013395607639814264,,
formation_diffusion,level,152,0.0025491153604156407,,
formation_diffusion,level,153,0.00082720747744951064,,
formation_diffusion,level,154,0.00091563512127170181,,
formation_diffusion,level,155,0.00057863889388121647,,
formation_diffusion,level,156,0.00047064575474608746,,
formation_diffusion,level,157,0.0010701509817435989,,
formation_diffusion,level,158,0.0013487612183429691,,
formation_diffusion,level,159,0.00087685906678703653,,
formation_diffusion,level,160,0.0029974398032893653,,
formation_diffusion,level,161,0.001740168557337557,,
formation_diffusion,level,162,0.0011179206154012669,,
formation_diffusion,level,163,0.0014255810491931066,,
formation_diffusion,level,164,0.0017299356111390302,,
formation_diffusion,level,165,0.00025371478645336054,,
formation_diffusion,level,166,0.0019789057416240048,,
formation_diffusion,level,167,0.0018790157072726792,,
formation_diffusion,level,168,0.00018882754397570077,,
formation_diffusion,level,169,0.00060646528177303485,,
formation_diffusion,level,170,0.0017853030421354776,,
formation_diffusion,level,171,0.00040958189738518613,,
formation_diffusion,level,172,0.0024541508548636716,,
formation_diffusion,level,173,0.0012364877826039379,,
formation_diffusion,level,174,0.0016456640277449056,,
formation_diffusion,level,175,0.00073698692613877181,,
formation_diffusion,level,176,0.0025365275659195662,,
formation_diffusion,level,177,0.0008110273346848898,,
formation_diffusion,level,178,0.0017599710034788523,,
formation_diffusion,level,179,0.0024948923586813401,,
formation_diffusion,level,180,0.002484843237678655,,
formation_diffusion,level,181,0.0027169557350585774,,
formation_diffusion,level,182,0.00040073609305686127,,
formation_diffusion,level,183,0.00082434328729383624,,
formation_diffusion,level,184,0.0014265124037840951,,
formation_diffusion,level,185,0.0020465670719892748,,
formation_diffusion,level,186,0.0016878102166775798,,
formation_diffusion,level,187,0.0046477101926867236,,
formation_diffusion,level,188,0.0026557200420865498,,
formation_diffusion,level,189,0.0018202523426202515,,
formation_diffusion,level,190,0.0011804764404446447,,
formation_diffusion,level,191,0.0012252357517625984,,
formation_diffusion,level,192,0.0032494329920512272,,
formation_diffusion,level,193,0.0014627470525603713,,
formation_diffusion,level,194,0.00075169055122391597,,
formation_diffusion,level,195,0.0027807754923875041,,
formation_diffusion,level,196,0.0006742464602617175,,
formation_diffusion,level,197,0.0017326711357259598,,
formation_diffusion,level,198,0.00085300138567817943,,
formation_diffusion,level,199,0.00039623828908519408,,
formation_diffusion,level_summary,-1,,0.0049751243781094526,0.0087064676616915426
formation_leadership_concentration,level,0,0.0011033423093476727,,
formation_leadership_concentration,level,1,0.0021519254099700777,,
formation_leadership_concentration,level,2,0.00060714725297304328,,
formation_leadership_concentration,level,3,0.00041764602976725185,,
formation_leadership_concentration,level,4,0.00061142584734073108,,
formation_leadership_concentration,level,5,0.00088196347702910668,,
formation_leadership_concentration,level,6,0.0014158742842778536,,
formation_leadership_concentration,level,7,0.0029747872635158307,,
formation_leadership_concentration,level,8,0.0012428180028807854,,
formation_leadership_concentration,level,9,0.0010796618517828318,,
formation_leadership_concentration,level,10,0.0035238256272882356,,
formation_leadership_concentration,level,11,0.00032082048174053579,,
formation_leadership_concentration,level,12,0.0013495689490918457,,
formation_leadership_concentration,level,13,0.00057144637896549546,,
formation_leadership_concentration,level,14,0.0020279263843974099,,
formation_leadership_concentration,level,15,0.0016268156936825495,,
formation_leadership_concentration,level,16,0.0010786197048415073,,
formation_leadership_concentration,level,17,0.0011556696407151214,,
formation_leadership_concentration,level,18,0.0011474589075806639,,
formation_leadership_concentration,level,19,0.0018387167798275901,,
formation_leadership_concentration,level,20,0.0036309514298775341,,
formation_leadership_concentration,level,21,0.0011695386525984405,,
formation_leadership_concentration,level,22,0.00025374696988682624,,
formation_leadership_concentration,level,23,0.0014834060010336068,,
formation_leadership_concentration,level,24,0.0013008739061099207,,
formation_leadership_concentration,level,25,0.00094469075147483178,,
formation_leadership_concentration,level,26,0.00096540809868544616,,
formation_leadership_concentration,level,27,0.00071309978998035037,,
formation_leadership_concentration,level,28,0.0011761878694665114,,
formation_leadership_concentration,level,29,0.0020644020002083324,,
formation_leadership_concentration,level,30,0.00071402930404189217,,
formation_leadership_concentration,level,31,0.0023941476775419437,,
formation_leadership_concentration,level,32,0.0013959099809629054,,
formation_leadership_concentration,level,33,0.0016032253728267155,,
formation_leadership_concentration,level,34,0.00052406576101515431,,
formation_leadership_concentration,level,35,0.0016405175605917095,,
formation_leadership_concentration,level,36,0.00078152245427700229,,
formation_leadership_concentration,level,37,0.002704998337652796,,
formation_leadership_concentration,level,38,0.002376943796676436,,
formation_leadership_concentration,level,39,0.00072472699034225804,,
formation_leadership_concentration,level,40,0.0020748178057653889,,
formation_leadership_concentration,level,41,0.0017522210755842073,,
formation_leadership_concentration,level,42,0.0012422645478635318,,
formation_leadership_concentration,level,43,0.0037068649082806519,,
formation_leadership_concentration,level,44,0.00088336070191713154,,
formation_leadership_concentration,level,45,0.0014653292300236646,,
formation_leadership_concentration,level,46,0.00087620110507237502,,
formation_leadership_concentration,level,47,0.0012818824876222497,,
formation_leadership_concentration,level,48,0.0016949672098832934,,
formation_leadership_concentration,level,49,0.0014763291860451326,,
formation_leadership_concentration,level,50,0.0014502615539028372,,
formation_leadership_concentration,level,51,0.00068350982330159184,,
formation_leadership_concentration,level,52,0.0013785103282169531,,
formation_leadership_concentration,level,53,0.0016316759048270457,,
formation_leadership_concentration,level,54,0.001226292936362422,,
formation_leadership_concentration,level,55,0.002076660621130124,,
formation_leadership_concentration,level,56,0.00088721188076482278,,
formation_leadership_concentration,level,57,0.00096190819743246364,,
formation_leadership_concentration,level,58,0.00096823366099470492,,
formation_leadership_concentration,level,59,0.0005339363337734178,,
formation_leadership_concentration,level,60,0.0019240637684397252,,
formation_leadership_concentration,level,61,0.0018164522735316809,,
formation_leadership_concentration,level,62,0.0011117590799555079,,
formation_leadership_concentration,level,63,0.00053440750732029231,,
formation_leadership_concentration,level,64,0.0012307809220119571,,
formation_leadership_concentration,level,65,0.00081477281833442048,,
formation_leadership_concentration,level,66,0.0014346520823868905,,
formation_leadership_concentration,level,67,0.0018928867656570376,,
formation_leadership_concentration,level,68,0.00092233189122011006,,
formation_leadership_concentration,level,69,0.00017118161856507659,,
formation_leadership_concentration,level,70,0.0011689888716216491,,
formation_leadership_concentration,level,71,0.0010544783657187595,,
formation_leadership_concentration,level,72,0.0014238799432250574,,
formation_leadership_concentration,level,73,0.00085919876684422553,,
formation_leadership_concentration,level,74,0.0022358446310723904,,
formation_leadership_concentration,level,75,0.00039520957398437413,,
formation_leadership_concentration,level,76,0.00057180203174383569,,
formation_leadership_concentration,level,77,0.00089578139243961033,,
formation_leadership_concentration,level,78,0.00067326320060781542,,
formation_leadership_concentration,level,79,0.0012605976833593077,,
formation_leadership_concentration,level,80,0.0018165770291345166,,
formation_leadership_concentration,level,81,0.0017528962298913554,,
formation_leadership_concentration,level,82,0.0013975876929929083,,
formation_leadership_concentration,level,83,0.0022595789807205533,,
formation_leadership_concentration,level,84,0.0026194683672979974,,
formation_leadership_concentration,level,85,0.0015732906067997196,,
formation_leadership_concentration,level,86,0.00092332040104643395,,
formation_leadership_concentration,level,87,0.0026251280006065955,,
formation_leadership_concentration,level,88,0.00052545927694469909,,
formation_leadership_concentration,level,89,0.001193437618318399,,
formation_leadership_concentration,level,90,0.00045031578889391684,,
formation_leadership_concentration,level,91,0.00019305268778025845,,
formation_leadership_concentration,level,92,0.0016368917728446127,,
formation_leadership_concentration,level,93,0.00055932654615680963,,
formation_leadership_concentration,level,94,0.0021323891590959848,,
formation_leadership_concentration,level,95,0.0014852758668280354,,
formation_leadership_concentration,level,96,0.0016428218881949768,,
formation_leadership_concentration,level,97,0.00092547150298217737,,
formation_leadership_concentration,level,98,0.0015558769419767027,,
formation_leadership_concentration,level,99,0.00067782421588076524,,
formation_leadership_concentration,level,100,0.00057646888631210369,,
formation_leadership_concentration,level,101,0.0014584229262548595,,
formation_leadership_concentration,level,102,0.001017407750934008,,
formation_leadership_concentration,level,103,0.00039969791385921494,,
formation_leadership_concentration,level,104,0.0015621767334725763,,
formation_leadership_concentration,level,105,0.00053703590238180984,,
formation_leadership_concentration,level,106,0.0015272575585459185,,
formation_leadership_concentration,level,107,0.0017618873403626879,,
formation_leadership_concentration,level,108,0.00036193005427215263,,
formation_leadership_concentration,level,109,0.0015158899159978573,,
formation_leadership_concentration,level,110,0.00155223299903418,,
formation_leadership_concentration,level,111,0.0013838559709135087,,
formation_leadership_concentration,level,112,0.0014291883758537215,,
formation_leadership_concentration,level,113,0.0021316757345700788,,
formation_leadership_concentration,level,114,0.0022396186514835542,,
formation_leadership_concentration,level,115,0.0022046268104797279,,
formation_leadership_concentration,level,116,0.0019368249503202879,,
formation_leadership_concentration,level,117,0.0013760972050126039,,
formation_leadership_concentration,level,118,0.00066706259569643614,,
formation_leadership_concentration,level,119,0.0014156951563174952,,
formation_leadership_concentration,level,120,0.0032710318422905296,,
formation_leadership_concentration,level,121,6.4664594683086496e-05,,
formation_leadership_concentration,level,122,0.0010555593746042723,,
formation_leadership_concentration,level,123,0.0021484325982255303,,
formation_leadership_concentration,level,124,0.001024152421193315,,
formation_leadership_concentration,level,125,0.000635911682964747,,
formation_leadership_concentration,level,126,0.0018040315091697495,,
formation_leadership_concentration,level,127,0.00212012914882181,,
formation_leadership_concentration,level,128,0.0013632046747142877,,
formation_leadership_concentration,level,129,0.0017778544231123496,,
formation_leadership_concentration,level,130,0.0014126536390092689,,
formation_leadership_concentration,level,131,0.00042788570172932387,,
formation_leadership_concentration,level,132,0.0015525291968626811,,
formation_leadership_concentration,level,133,0.00043078399223815504,,
formation_leadership_concentration,level,134,0.00085488592684271282,,
formation_leadership_concentration,level,135,0.0027684778468589563,,
formation_leadership_concentration,level,136,0.0014865902786854492,,
formation_leadership_concentration,level,137,0.0006585503550058647,,
formation_leadership_concentration,level,138,0.00043177725159313526,,
formation_leadership_concentration,level,139,0.0035117278499261209,,
formation_leadership_concentration,level,140,0.0014084476552866921,,
formation_leadership_concentration,level,141,0.00064428007369136606,,
formation_leadership_concentration,level,142,0.00047962887644291408,,
formation_leadership_concentration,level,143,0.0020217628390520222,,
formation_leadership_concentration,level,144,0.00059849916040256618,,
formation_leadership_concentration,level,145,0.0010868700644825202,,
formation_leadership_concentration,level,146,0.00098722852519737489,,
formation_leadership_concentration,level,147,0.0012283428190660757,,
formation_leadership_concentration,level,148,0.0016565139573195761,,
formation_leadership_concentration,level,149,0.0013935275410700571,,
formation_leadership_concentration,level,150,0.001208066905450016,,
formation_leadership_concentration,level,151,0.00045775590035847247,,
formation_leadership_concentration,level,152,0.0031191355685287921,,
formation_leadership_concentration,level,153,0.00077525453177178932,,
formation_leadership_concentration,level,154,0.0012155795325049547,,
formation_leadership_concentration,level,155,0.0013203660239356713,,
formation_leadership_concentration,level,156,0.0009773665711457144,,
formation_leadership_concentration,level,157,0.00099880612943865194,,
formation_leadership_concentration,level,158,0.0016530246590695024,,
formation_leadership_concentration,level,159,0.00068114990743899789,,
formation_leadership_concentration,level,160,0.00059424858580167661,,
formation_leadership_concentration,level,161,0.0015859410775494222,,
formation_leadership_concentration,level,162,0.0019681698709586616,,
formation_leadership_concentration,level,163,0.00060899882580437575,,
formation_leadership_concentration,level,164,0.0021474676945871401,,
formation_leadership_concentration,level,165,0.00053663279903975666,,
formation_leadership_concentration,level,166,0.00043934553781095609,,
formation_leadership_concentration,level,167,0.0012598067626641018,,
formation_leadership_concentration,level,168,0.0022032279244747939,,
formation_leadership_concentration,level,169,0.00087627410867680022,,
formation_leadership_concentration,level,170,0.0019531229999851943,,
formation_leadership_concentration,level,171,0.00047526268676838929,,
formation_leadership_concentration,level,172,0.0013084916919566016,,
formation_leadership_concentration,level,173,0.00067847312596498038,,
formation_leadership_concentration,level,174,0.0019365849122949821,,
formation_leadership_concentration,level,175,0.0005951714530266182,,
formation_leadership_concentration,level,176,0.00093597291230235191,,
formation_leadership_concentration,level,177,0.0039713605442440189,,
formation_leadership_concentration,level,178,0.0022216456555712947,,
formation_leadership_concentration,level,179,0.0011098763561280863,,
formation_leadership_concentration,level,180,0.0015197887566054424,,
formation_leadership_concentration,level,181,0.00081485228159951478,,
formation_leadership_concentration,level,182,0.00084414940116631369,,
formation_leadership_concentration,level,183,0.00014060710335594279,,
formation_leadership_concentration,level,184,0.00094336231076392772,,
formation_leadership_concentration,level,185,0.00026074494710595988,,
formation_leadership_concentration,level,186,9.2572228234673315e-05,,
formation_leadership_concentration,level,187,0.0010929377906213535,,
formation_leadership_concentration,level,188,0.00071299449727770447,,
formation_leadership_concentration,level,189,0.00032278349201712457,,
formation_leadership_concentration,level,190,0.0019107262858398062,,
formation_leadership_concentration,level,191,0.00089703607082962031,,
formation_leadership_concentration,level,192,0.0021100521000232166,,
formation_leadership_concentration,level,193,0.0009509370537590441,,
formation_leadership_concentration,level,194,0.0012815859936085561,,
formation_leadership_concentration,level,195,0.0012230992581756216,,
formation_leadership_concentration,level,196,0.001002937499854503,,
formation_leadership_concentration,level,197,0.0021296122206731771,,
formation_leadership_concentration,level,198,0.002078543467543173,,
formation_leadership_concentration,level,199,0.0024801933167419429,,
formation_leadership_concentration,level_summary,-1,,0.95024875621890548,0.95024875621890548
formation_participation,level,0,0.0022943912377866998,,
formation_participation,level,1,0.0020204819154663847,,
formation_participation,level,2,0.0021767624600627453,,
formation_participation,level,3,0.001205066449335193,,
formation_participation,level,4,0.0015573266536952888,,
formation_participation,level,5,0.002982322236314585,,
formation_participation,level,6,0.0015634667615737445,,
formation_participation,level,7,0.0015809073930449224,,
formation_participation,level,8,0.0011550987779033635,,
formation_participation,level,9,0.0016879903884025904,,
formation_participation,level,10,0.0020032635464193212,,
formation_participation,level,11,0.0029934688464790075,,
formation_participation,level,12,0.0017530134472716133,,
formation_participation,level,13,0.00025206912623855666,,
formation_participation,level,14,0.0002831097389390351,,
formation_participation,level,15,0.0020414633770891102,,
formation_participation,level,16,0.0019304178201487825,,
formation_participation,level,17,0.0014163287924072385,,
formation_participation,level,18,0.0026934263307402395,,
formation_participation,level,19,0.0018846797474090589,,
formation_participation,level,20,0.0016498650587453694,,
formation_participation,level,21,0.0023066154313226093,,
formation_participation,level,22,0.0028979544471828961,,
formation_participation,level,23,0.0015869355169436071,,
formation_participation,level,24,0.0024545946591448368,,
formation_participation,level,25,0.0012880562587779594,,
formation_participation,level,26,0.0005140446905526827,,
formation_participation,level,27,0.0017316078176460941,,
formation_participation,level,28,0.0010624173449808095,,
formation_participation,level,29,0.0017547602091310191,,
formation_participation,level,30,0.0016121334214912793,,
formation_participation,level,31,0.0022340313828020687,,
formation_participation,level,32,0.0018400745330186853,,
formation_participation,level,33,0.0011947752143858115,,
formation_participation,level,34,0.0012316608725752446,,
formation_participation,level,35,0.0014083490677690106,,
formation_participation,level,36,0.0017877863250625164,,
formation_participation,level,37,0.0012759923679158958,,
formation_participation,level,38,0.0029857510787874922,,
formation_participation,level,39,0.00067088418793695426,,
formation_participation,level,40,0.0015095887116963014,,
formation_participation,level,41,0.0030559958945106831,,
formation_participation,level,42,0.0020177288373509801,,
formation_participation,level,43,0.0021289110265099165,,
formation_participation,level,44,0.0012491480372752023,,
formation_participation,level,45,0.0022256482113340824,,
formation_participation,level,46,0.00071184939199369517,,
formation_participation,level,47,0.0015282881845962194,,
formation_participation,level,48,0.0021133710069597155,,
formation_participation,level,49,0.0025069633374228892,,
formation_participation,level,50,0.0012869346992559309,,
formation_participation,level,51,0.0024303447781562713,,
formation_participation,level,52,0.0014697857281317697,,
formation_participation,level,53,0.00071768817991268476,,
formation_participation,level,54,0.001472298461143,,
formation_participation,level,55,0.00085864172071325648,,
formation_participation,level,56,0.0036104695661049839,,
formation_participation,level,57,0.00084804936137437142,,
formation_participation,level,58,0.00045379193953105045,,
formation_participation,level,59,0.0026288915647174494,,
formation_participation,level,60,0.00085909697015153566,,
formation_participation,level,61,0.0023787230273434011,,
formation_participation,level,62,0.0019609640453491822,,
formation_participation,level,63,0.0012222469920062755,,
formation_participation,level,64,0.0013230180909862299,,
formation_participation,level,65,0.0010041015157837112,,
formation_participation,level,66,0.0018458945347120553,,
formation_participation,level,67,0.00079220129846876292,,
formation_participation,level,68,0.0021292457353353257,,
formation_participation,level,69,0.0017226329706771064,,
formation_participation,level,70,0.0016497444684066176,,
formation_participation,level,71,0.00077183879322066337,,
formation_participation,level,72,0.0017217074761073752,,
formation_participation,level,73,0.0028896164988055154,,
formation_participation,level,74,0.003714710558758768,,
formation_participation,level,75,0.0030027508162869254,,
formation_participation,level,76,0.0029866618429374558,,
formation_participation,level,77,0.0036309894613214787,,
formation_participation,level,78,0.0010290882741989058,,
formation_participation,level,79,0.0034686976890873776,,
formation_participation,level,80,0.0010422857482852189,,
formation_participation,level,81,0.0012533930223530029,,
formation_participation,level,82,0.00020575095452668966,,
formation_participation,level,83,0.00090981767053351786,,
formation_participation,level,84,0.0038983523711869699,,
formation_participation,level,85,0.00077868793333949263,,
formation_participation,level,86,0.0017194469385747799,,
formation_participation,level,87,0.003370210021994972,,
formation_participation,level,88,0.0028503275226093661,,
formation_participation,level,89,0.00082232978439944829,,
formation_participation,level,90,0.00064288316526294386,,
formation_participation,level,91,0.0038724136780017397,,
formation_participation,level,92,0.0015738534177945282,,
formation_participation,level,93,0.0042037326659128196,,
formation_participation,level,94,0.0014872965516197767,,
formation_participation,level,95,0.00085891802770090078,,
formation_participation,level,96,0.0020054441521295055,,
formation_participation,level,97,0.0051788609533209937,,
formation_participation,level,98,0.0035866659370966556,,
formation_participation,level,99,0.0017467301429571584,,
formation_participation,level,100,0.0031776247870467685,,
formation_participation,level,101,0.0020904275734431148,,
formation_participation,level,102,0.0035251540776919622,,
formation_participation,level,103,0.00094213734299275432,,
formation_participation,level,104,0.0016009197886491348,,
formation_participation,level,105,0.0019298506505250196,,
formation_participation,level,106,0.0011929573820044792,,
formation_participation,level,107,0.002397577724442268,,
formation_participation,level,108,0.0014393985526252196,,
formation_participation,level,109,0.0038828568905593212,,
formation_participation,level,110,0.0017818107760345508,,
formation_participation,level,111,0.0016936145024781853,,
formation_participation,level,112,0.0011166970204733811,,
formation_participation,level,113,0.0017044202450008279,,
formation_participation,level,114,0.0010712258503383261,,
formation_participation,level,115,0.0014919009628859697,,
formation_participation,level,116,0.00098132369685757087,,
formation_participation,level,117,0.0011313703096978542,,
formation_participation,level,118,0.00022576018934803571,,
formation_participation,level,119,0.00061395016660440664,,
formation_participation,level,120,0.0014985166048083309,,
formation_participation,level,121,0.0018363218734010894,,
formation_participation,level,122,0.00066752688619705529,,
formation_participation,level,123,0.0010044127465199254,,
formation_participation,level,124,0.00077631999404816424,,
formation_participation,level,125,0.0015015306981177381,,
formation_participation,level,126,0.002107765024180943,,
formation_participation,level,127,0.0010937102248586641,,
formation_participation,level,128,0.0021155847029396078,,
formation_participation,level,129,0.003042325158350916,,
formation_participation,level,130,0.00093951528404953577,,
formation_participation,level,131,0.0015637042543542312,,
formation_participation,level,132,0.0012823440341829251,,
formation_participation,level,133,0.0012132538949858433,,
formation_participation,level,134,0.00039626084060826144,,
formation_participation,level,135,0.0023656418395335936,,
formation_participation,level,136,0.00039229689969564815,,
formation_participation,level,137,0.00053665101009323817,,
formation_participation,level,138,0.0012600602766930161,,
formation_participation,level,139,0.0017881125410948735,,
formation_participation,level,140,0.0011073874683492566,,
formation_participation,level,141,0.0012011767005881955,,
formation_participation,level,142,0.0011319582287814094,,
formation_participation,level,143,0.0027555306806608384,,
formation_participation,level,144,0.0011089336444033899,,
