audit_id,cohort,market_view,symbol,source_symbol,trade_date,target_year,market_sequence_rank,relative_day,action_selection_rank
MARKET|2018|SH_A|10|600375.SH|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600375.SH,600375,2018-06-13,2018,10,-2,
MARKET|2018|SH_A|10|600375.SH|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600375.SH,600375,2018-06-14,2018,10,-1,
MARKET|2018|SZ_A|01|002318.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002318.SZ,002318,2018-06-08,2018,1,-5,
MARKET|2018|SZ_A|01|002318.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002318.SZ,002318,2018-06-11,2018,1,-4,
MARKET|2018|SZ_A|01|002318.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002318.SZ,002318,2018-06-12,2018,1,-3,
MARKET|2018|SZ_A|01|002318.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002318.SZ,002318,2018-06-13,2018,1,-2,
MARKET|2018|SZ_A|01|002318.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002318.SZ,002318,2018-06-14,2018,1,-1,
MARKET|2018|SZ_A|02|000638.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000638.SZ,000638,2018-06-08,2018,2,-5,
MARKET|2018|SZ_A|02|000638.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000638.SZ,000638,2018-06-11,2018,2,-4,
MARKET|2018|SZ_A|02|000638.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000638.SZ,000638,2018-06-12,2018,2,-3,
MARKET|2018|SZ_A|02|000638.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000638.SZ,000638,2018-06-13,2018,2,-2,
MARKET|2018|SZ_A|02|000638.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000638.SZ,000638,2018-06-14,2018,2,-1,
MARKET|2018|SZ_A|03|000090.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000090.SZ,000090,2018-06-08,2018,3,-5,
MARKET|2018|SZ_A|03|000090.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000090.SZ,000090,2018-06-11,2018,3,-4,
MARKET|2018|SZ_A|03|000090.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000090.SZ,000090,2018-06-12,2018,3,-3,
MARKET|2018|SZ_A|03|000090.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000090.SZ,000090,2018-06-13,2018,3,-2,
MARKET|2018|SZ_A|03|000090.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000090.SZ,000090,2018-06-14,2018,3,-1,
MARKET|2018|SZ_A|04|000591.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000591.SZ,000591,2018-06-08,2018,4,-5,
MARKET|2018|SZ_A|04|000591.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000591.SZ,000591,2018-06-11,2018,4,-4,
MARKET|2018|SZ_A|04|000591.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000591.SZ,000591,2018-06-12,2018,4,-3,
MARKET|2018|SZ_A|04|000591.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000591.SZ,000591,2018-06-13,2018,4,-2,
MARKET|2018|SZ_A|04|000591.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000591.SZ,000591,2018-06-14,2018,4,-1,
MARKET|2018|SZ_A|05|002133.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002133.SZ,002133,2018-06-08,2018,5,-5,
MARKET|2018|SZ_A|05|002133.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002133.SZ,002133,2018-06-11,2018,5,-4,
MARKET|2018|SZ_A|05|002133.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002133.SZ,002133,2018-06-12,2018,5,-3,
MARKET|2018|SZ_A|05|002133.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002133.SZ,002133,2018-06-13,2018,5,-2,
MARKET|2018|SZ_A|05|002133.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002133.SZ,002133,2018-06-14,2018,5,-1,
MARKET|2018|SZ_A|06|002906.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002906.SZ,002906,2018-06-08,2018,6,-5,
MARKET|2018|SZ_A|06|002906.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002906.SZ,002906,2018-06-11,2018,6,-4,
MARKET|2018|SZ_A|06|002906.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002906.SZ,002906,2018-06-12,2018,6,-3,
MARKET|2018|SZ_A|06|002906.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002906.SZ,002906,2018-06-13,2018,6,-2,
MARKET|2018|SZ_A|06|002906.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002906.SZ,002906,2018-06-14,2018,6,-1,
MARKET|2018|SZ_A|07|002311.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002311.SZ,002311,2018-06-08,2018,7,-5,
MARKET|2018|SZ_A|07|002311.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002311.SZ,002311,2018-06-11,2018,7,-4,
MARKET|2018|SZ_A|07|002311.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002311.SZ,002311,2018-06-12,2018,7,-3,
MARKET|2018|SZ_A|07|002311.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002311.SZ,002311,2018-06-13,2018,7,-2,
MARKET|2018|SZ_A|07|002311.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002311.SZ,002311,2018-06-14,2018,7,-1,
MARKET|2018|SZ_A|08|300569.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300569.SZ,300569,2018-06-08,2018,8,-5,
MARKET|2018|SZ_A|08|300569.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300569.SZ,300569,2018-06-11,2018,8,-4,
MARKET|2018|SZ_A|08|300569.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300569.SZ,300569,2018-06-12,2018,8,-3,
MARKET|2018|SZ_A|08|300569.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300569.SZ,300569,2018-06-13,2018,8,-2,
MARKET|2018|SZ_A|08|300569.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300569.SZ,300569,2018-06-14,2018,8,-1,
MARKET|2018|SZ_A|09|002629.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002629.SZ,002629,2018-06-08,2018,9,-5,
MARKET|2018|SZ_A|09|002629.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002629.SZ,002629,2018-06-11,2018,9,-4,
MARKET|2018|SZ_A|09|002629.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002629.SZ,002629,2018-06-12,2018,9,-3,
MARKET|2018|SZ_A|09|002629.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002629.SZ,002629,2018-06-13,2018,9,-2,
MARKET|2018|SZ_A|09|002629.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002629.SZ,002629,2018-06-14,2018,9,-1,
MARKET|2018|SZ_A|10|002919.SZ|2018-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002919.SZ,002919,2018-06-08,2018,10,-5,
MARKET|2018|SZ_A|10|002919.SZ|2018-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002919.SZ,002919,2018-06-11,2018,10,-4,
MARKET|2018|SZ_A|10|002919.SZ|2018-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002919.SZ,002919,2018-06-12,2018,10,-3,
MARKET|2018|SZ_A|10|002919.SZ|2018-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002919.SZ,002919,2018-06-13,2018,10,-2,
MARKET|2018|SZ_A|10|002919.SZ|2018-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002919.SZ,002919,2018-06-14,2018,10,-1,
ACTION|2018|01|300207.SZ|2018-05-18,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,300207.SZ,300207,2018-05-18,2018,,,1
ACTION|2018|02|600219.SH|2018-05-04,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,600219.SH,600219,2018-05-04,2018,,,2
ACTION|2018|03|603727.SH|2018-06-15,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,603727.SH,603727,2018-06-15,2018,,,3
ACTION|2018|04|000615.SZ|2018-06-11,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,000615.SZ,000615,2018-06-11,2018,,,4
ACTION|2018|05|600059.SH|2018-05-16,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,600059.SH,600059,2018-05-16,2018,,,5
MARKET|2019|ALL_A|01|002948.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002948.SZ,002948,2019-06-10,2019,1,-5,
MARKET|2019|ALL_A|01|002948.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002948.SZ,002948,2019-06-11,2019,1,-4,
MARKET|2019|ALL_A|01|002948.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002948.SZ,002948,2019-06-12,2019,1,-3,
MARKET|2019|ALL_A|01|002948.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002948.SZ,002948,2019-06-13,2019,1,-2,
MARKET|2019|ALL_A|01|002948.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002948.SZ,002948,2019-06-14,2019,1,-1,
MARKET|2019|ALL_A|02|300047.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300047.SZ,300047,2019-06-10,2019,2,-5,
MARKET|2019|ALL_A|02|300047.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300047.SZ,300047,2019-06-11,2019,2,-4,
MARKET|2019|ALL_A|02|300047.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300047.SZ,300047,2019-06-12,2019,2,-3,
MARKET|2019|ALL_A|02|300047.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300047.SZ,300047,2019-06-13,2019,2,-2,
MARKET|2019|ALL_A|02|300047.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300047.SZ,300047,2019-06-14,2019,2,-1,
MARKET|2019|ALL_A|03|300487.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300487.SZ,300487,2019-06-10,2019,3,-5,
MARKET|2019|ALL_A|03|300487.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300487.SZ,300487,2019-06-11,2019,3,-4,
MARKET|2019|ALL_A|03|300487.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300487.SZ,300487,2019-06-12,2019,3,-3,
MARKET|2019|ALL_A|03|300487.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300487.SZ,300487,2019-06-13,2019,3,-2,
MARKET|2019|ALL_A|03|300487.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300487.SZ,300487,2019-06-14,2019,3,-1,
MARKET|2019|ALL_A|04|600367.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600367.SH,600367,2019-06-10,2019,4,-5,
MARKET|2019|ALL_A|04|600367.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600367.SH,600367,2019-06-11,2019,4,-4,
MARKET|2019|ALL_A|04|600367.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600367.SH,600367,2019-06-12,2019,4,-3,
MARKET|2019|ALL_A|04|600367.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600367.SH,600367,2019-06-13,2019,4,-2,
MARKET|2019|ALL_A|04|600367.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600367.SH,600367,2019-06-14,2019,4,-1,
MARKET|2019|ALL_A|05|600230.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600230.SH,600230,2019-06-10,2019,5,-5,
MARKET|2019|ALL_A|05|600230.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600230.SH,600230,2019-06-11,2019,5,-4,
MARKET|2019|ALL_A|05|600230.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600230.SH,600230,2019-06-12,2019,5,-3,
MARKET|2019|ALL_A|05|600230.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600230.SH,600230,2019-06-13,2019,5,-2,
MARKET|2019|ALL_A|05|600230.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600230.SH,600230,2019-06-14,2019,5,-1,
MARKET|2019|ALL_A|06|300623.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300623.SZ,300623,2019-06-10,2019,6,-5,
MARKET|2019|ALL_A|06|300623.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300623.SZ,300623,2019-06-11,2019,6,-4,
MARKET|2019|ALL_A|06|300623.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300623.SZ,300623,2019-06-12,2019,6,-3,
MARKET|2019|ALL_A|06|300623.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300623.SZ,300623,2019-06-13,2019,6,-2,
MARKET|2019|ALL_A|06|300623.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300623.SZ,300623,2019-06-14,2019,6,-1,
MARKET|2019|ALL_A|07|000756.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,000756.SZ,000756,2019-06-10,2019,7,-5,
MARKET|2019|ALL_A|07|000756.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,000756.SZ,000756,2019-06-11,2019,7,-4,
MARKET|2019|ALL_A|07|000756.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,000756.SZ,000756,2019-06-12,2019,7,-3,
MARKET|2019|ALL_A|07|000756.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,000756.SZ,000756,2019-06-13,2019,7,-2,
MARKET|2019|ALL_A|07|000756.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,000756.SZ,000756,2019-06-14,2019,7,-1,
MARKET|2019|ALL_A|08|300170.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300170.SZ,300170,2019-06-10,2019,8,-5,
MARKET|2019|ALL_A|08|300170.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300170.SZ,300170,2019-06-11,2019,8,-4,
MARKET|2019|ALL_A|08|300170.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300170.SZ,300170,2019-06-12,2019,8,-3,
MARKET|2019|ALL_A|08|300170.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300170.SZ,300170,2019-06-13,2019,8,-2,
MARKET|2019|ALL_A|08|300170.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300170.SZ,300170,2019-06-14,2019,8,-1,
MARKET|2019|ALL_A|09|603086.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-10,2019,9,-5,
MARKET|2019|ALL_A|09|603086.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-11,2019,9,-4,
MARKET|2019|ALL_A|09|603086.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-12,2019,9,-3,
MARKET|2019|ALL_A|09|603086.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-13,2019,9,-2,
MARKET|2019|ALL_A|09|603086.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-14,2019,9,-1,
MARKET|2019|ALL_A|10|600770.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-10,2019,10,-5,
MARKET|2019|ALL_A|10|600770.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-11,2019,10,-4,
MARKET|2019|ALL_A|10|600770.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-12,2019,10,-3,
MARKET|2019|ALL_A|10|600770.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-13,2019,10,-2,
MARKET|2019|ALL_A|10|600770.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-14,2019,10,-1,
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-10,2019,1,-5,
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-11,2019,1,-4,
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-12,2019,1,-3,
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-13,2019,1,-2,
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-14,2019,1,-1,
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-10,2019,2,-5,
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-11,2019,2,-4,
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-12,2019,2,-3,
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-13,2019,2,-2,
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-14,2019,2,-1,
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-10,2019,3,-5,
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-11,2019,3,-4,
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-12,2019,3,-3,
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-13,2019,3,-2,
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-14,2019,3,-1,
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-10,2019,4,-5,
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-11,2019,4,-4,
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-12,2019,4,-3,
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-13,2019,4,-2,
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-14,2019,4,-1,
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-10,2019,5,-5,
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-11,2019,5,-4,
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-12,2019,5,-3,
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-13,2019,5,-2,
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-14,2019,5,-1,
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-10,2019,6,-5,
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-11,2019,6,-4,
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-12,2019,6,-3,
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-13,2019,6,-2,
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-14,2019,6,-1,
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-10,2019,7,-5,
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-11,2019,7,-4,
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-12,2019,7,-3,
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-13,2019,7,-2,
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-14,2019,7,-1,
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-10,2019,8,-5,
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-11,2019,8,-4,
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-12,2019,8,-3,
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-13,2019,8,-2,
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-14,2019,8,-1,
MARKET|2019|CHINEXT_BOARD|09|300197.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300197.SZ,300197,2019-06-10,2019,9,-5,
MARKET|2019|CHINEXT_BOARD|09|300197.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300197.SZ,300197,2019-06-11,2019,9,-4,
