trade_date,market_view,denominator,available_at,event_year,session_ordinal,breakout_formation_depth20,breakout_formation_depth20_pit_3y_pct,breadth_net_new_high_low60_pit_3y_pct,realized_volatility_median20_pit_3y_pct,median_signed_limit_utilization,open_close_log_return__median,intraday_log_range__median,crossing_terminal_log_return_h1_mean,crossing_terminal_log_return_h3_mean,crossing_terminal_log_return_h5_mean,crossing_adverse_log_excursion_h1_mean,crossing_adverse_log_excursion_h3_mean,crossing_adverse_log_excursion_h5_mean,noncrossing_terminal_log_return_h1_mean,noncrossing_terminal_log_return_h3_mean,noncrossing_terminal_log_return_h5_mean,noncrossing_adverse_log_excursion_h1_mean,noncrossing_adverse_log_excursion_h3_mean,noncrossing_adverse_log_excursion_h5_mean,paired_adverse_h1,paired_terminal_h1,paired_adverse_h3,paired_terminal_h3,paired_adverse_h5,paired_terminal_h5
2020-07-29,CHINEXT_BOARD,ALL_STATUS,2020-07-29T15:30:00,2020,584,0.027812487530525901,0.36752136752136733,0.90693069306899998,0.82376237623799975,0.24242424242400001,0.027468604827,0.0434488020833999,0.0040241394334795001,0.066347543175950402,0.078957258447290304,-0.020153684063197199,-0.029043598740793899,-0.037584474251803501,-0.0052319015553007001,0.042441651196652899,0.0451646300723514,-0.0183686653046569,-0.024464030788439201,-0.026106948021240799,-0.0017850187585402993,0.0092560409887802002,-0.0045795679523546982,0.023905891979297503,-0.011477526230562703,0.033792628374938904
2020-07-29,CHINEXT_BOARD,NON_ST,2020-07-29T15:30:00,2020,584,0.027812487530525901,0.36752136752136733,0.90693069306899998,0.82376237623799975,0.24242424242400001,0.027468604827,0.0434488020833999,0.0040241394334795001,0.066347543175950402,0.078957258447290304,-0.020153684063197199,-0.029043598740793899,-0.037584474251803501,-0.0052319015553007001,0.042441651196652899,0.0451646300723514,-0.0183686653046569,-0.024464030788439201,-0.026106948021240799,-0.0017850187585402993,0.0092560409887802002,-0.0045795679523546982,0.023905891979297503,-0.011477526230562703,0.033792628374938904
2020-07-29,SH_A,ALL_STATUS,2020-07-29T15:30:00,2020,584,0.030033766723611102,0.74017094017094021,0.60594059405900003,0.92277227722800004,0.166666666667,0.020901508649800001,0.037161212871900003,0.016540352559372098,0.056369868822539401,0.060688266057933003,-0.017986966752706501,-0.0289817164927283,-0.034212637570698902,-0.00067958875344039998,0.035710350615909901,0.039684141975968402,-0.014400455453670901,-0.0207408715794575,-0.022550663283995499,-0.0035865112990356007,0.017219941312812497,-0.0082408449132707999,0.0206595182066295,-0.011661974286703403,0.021004124081964601
2020-07-29,SH_A,NON_ST,2020-07-29T15:30:00,2020,584,0.030360791598193802,0.75213675213675213,0.62079207920799995,0.94653465346499999,0.166666666667,0.0212568650241,0.037344669337000001,0.016323881554454401,0.0560020104179881,0.060539331538319502,-0.018662442851338001,-0.029972655476592801,-0.035410060281325297,-0.00065023038934939996,0.036247100669233603,0.039690342152898399,-0.0144648258456126,-0.020743052514473202,-0.022540479692851102,-0.0041976170057254018,0.016974111943803803,-0.0092296029621195992,0.019754909748754497,-0.012869580588474195,0.020848989385421103
2020-07-29,SZ_A,ALL_STATUS,2020-07-29T15:30:00,2020,584,0.033332022170197102,0.75555555555555554,0.91089108910899996,0.86336633663399975,0.20676691729300001,0.023827279966600001,0.040388071679799901,0.0123017666645171,0.067237048630049298,0.076984821387291597,-0.016352988198051598,-0.028105909533096399,-0.036185825467303,-0.0026448966522118001,0.040958023304958499,0.045375211084865801,-0.016571907980108099,-0.022771180901336299,-0.0242220603836657,0.00021891978205650087,0.014946663316728899,-0.0053347286317600995,0.026279025325090799,-0.0119637650836373,0.031609610302425796
2020-07-29,SZ_A,NON_ST,2020-07-29T15:30:00,2020,584,0.0332880478122708,0.75042735042735043,0.90297029702999998,0.873267326733,0.20754716981099991,0.024155740228199898,0.040762587206500001,0.0108046245338017,0.066137538185909395,0.074095615583024799,-0.017142358790909001,-0.029236716519426598,-0.037092142926998001,-0.0027780651268965,0.0415800546038134,0.045374553581103497,-0.0167224510100548,-0.022858742083308799,-0.0243114509960623,-0.00041990778085420136,0.013582689660698199,-0.0063779744361177997,0.024557483582095994,-0.0127806919309357,0.028721062001921302
2020-07-30,ALL_A,ALL_STATUS,2020-07-30T15:30:00,2020,585,0.035738371029382002,0.88395904436860073,0.92292490118600001,0.88735177865600001,-0.058823529411800003,-0.0066006777987299,0.0319818515884999,0.019194019907988399,0.038422242233527602,0.045780569228592499,-0.023795176051453201,-0.0288548338253929,-0.035846211173086402,0.011188297647847499,0.035331083109713099,0.043685620247951702,-0.0136134986125109,-0.0150131707282472,-0.017839567023197202,-0.010181677438942301,0.0080057222601409,-0.0138416630971457,0.0030911591238145034,-0.0180066441498892,0.002094948980640797
2020-07-30,ALL_A,NON_ST,2020-07-30T15:30:00,2020,585,0.035763742298278701,0.88054607508532423,0.91501976284599995,0.89328063241099975,-0.059262510974499902,-0.00686671594932,0.032219942259200003,0.0192672443007527,0.0375693696496315,0.0445868603007325,-0.024155506381963499,-0.029022318639647202,-0.036113536195126097,0.011437506618332699,0.035575810048425603,0.043721176600636,-0.0136588210523007,-0.014974902477822301,-0.017842107129464602,-0.010496685329662799,0.0078297376824200005,-0.014047416161824901,0.0019935596012058965,-0.018271429065661496,0.00086568370009650064
2020-07-30,CHINEXT_BOARD,ALL_STATUS,2020-07-30T15:30:00,2020,585,0.034440707661285701,0.7235494880546075,0.90612648221299996,0.82213438735199995,-0.098901098901100007,-0.011074987747600001,0.035171556676399901,0.025091703666626001,0.044872533533547497,0.052449871581535502,-0.021863098793560101,-0.026000559178546798,-0.0323481249515448,0.0155670020047405,0.038771625100501701,0.048776688471472797,-0.012163822320959699,-0.0141122732881305,-0.017298323161933998,-0.0096992764726004013,0.0095247016618855013,-0.011888285890416298,0.0061009084330457958,-0.015049801789610802,0.0036731831100627055
2020-07-30,CHINEXT_BOARD,NON_ST,2020-07-30T15:30:00,2020,585,0.034440707661285701,0.7235494880546075,0.90612648221299996,0.82213438735199995,-0.098901098901100007,-0.011074987747600001,0.035171556676399901,0.025091703666626001,0.044872533533547497,0.052449871581535502,-0.021863098793560101,-0.026000559178546798,-0.0323481249515448,0.0155670020047405,0.038771625100501701,0.048776688471472797,-0.012163822320959699,-0.0141122732881305,-0.017298323161933998,-0.0096992764726004013,0.0095247016618855013,-0.011888285890416298,0.0061009084330457958,-0.015049801789610802,0.0036731831100627055
2020-07-30,SH_A,ALL_STATUS,2020-07-30T15:30:00,2020,585,0.034078406165820301,0.87883959044368565,0.89328063241099975,0.91897233201600004,-0.0460572226099,-0.0051151364316399002,0.029780864365899901,0.0178452834407174,0.033306871936847601,0.041170964478466202,-0.0242051841516557,-0.030031535006813999,-0.036786051780827798,0.0086303910316764005,0.031402464266917202,0.040820154650211903,-0.0139647121483278,-0.015397093716727799,-0.018255372416914599,-0.010240472003327899,0.0092148924090409996,-0.0146344412900862,0.0019044076699303997,-0.018530679363913199,0.00035080982825429902
2020-07-30,SH_A,NON_ST,2020-07-30T15:30:00,2020,585,0.033973111511529902,0.87201365187713276,0.90513833992100001,0.94861660079099996,-0.045454545454499902,-0.0052056141759798998,0.030044486407900001,0.0181644489517492,0.032847539852469201,0.041324459600716401,-0.024316332347302599,-0.030190600761579801,-0.037000930852531297,0.0086965361984293992,0.031438299155502801,0.040734909627374201,-0.0141473719031918,-0.0154755485783657,-0.018328111555930102,-0.0101689604441108,0.0094679127533198008,-0.014715052183214101,0.0014092406969664004,-0.018672819296601195,0.00058954997334220022
2020-07-30,SZ_A,ALL_STATUS,2020-07-30T15:30:00,2020,585,0.036746877984225101,0.87201365187713276,0.93280632411099995,0.85968379446599985,-0.072798249245900004,-0.0080537483242499007,0.0334479561195999,0.0200134409315002,0.0415300709798124,0.048581121548480599,-0.023546076790575399,-0.028139932352907002,-0.035275213671779299,0.0129718434632761,0.038070382368405799,0.045683617025392302,-0.013368608737263799,-0.014745473606224699,-0.017549639327905799,-0.0101774680533116,0.0070415974682241003,-0.013394458746682303,0.0034596886114066014,-0.0177255743438735,0.002897504523088297
2020-07-30,SZ_A,NON_ST,2020-07-30T15:30:00,2020,585,0.036886439378859402,0.8686006825938567,0.92984189723300004,0.871541501976,-0.073170731707299902,-0.0083683069925798992,0.033705933496900001,0.019958679479889899,0.040529881982772901,0.0466323337555044,-0.0240546710544891,-0.028289824293356101,-0.035557153830562599,0.013347454720938699,0.038458887889057103,0.045802050913631299,-0.0133183917051213,-0.014626044984554099,-0.0175034521679059,-0.0107362793493678,0.0066112247589511994,-0.013663779308802002,0.0020709940937157986,-0.018053701662656699,0.00083028284187310064
2020-07-31,ALL_A,ALL_STATUS,2020-07-31T15:30:00,2020,586,0.038668624045598302,0.94889267461669502,0.93293885601600002,0.88954635108500002,0.072762103796600003,0.0094284642994898991,0.0327090992542,0.030378381731475598,0.033902781033754201,0.020247088675577798,-0.0080878567786320001,-0.032771875113518402,-0.046737991197451201,0.028851620772516798,0.033451857340023101,0.018912323802621998,-0.0021029677645320001,-0.0099576553863603996,-0.023630836746011401,-0.0059848890141,0.0015267609589587998,-0.022814219727158004,0.00045092369373109925,-0.0231071544514398,0.0013347648729558001
2020-07-31,ALL_A,NON_ST,2020-07-31T15:30:00,2020,586,0.039101455062746503,0.95059625212947185,0.94082840236700005,0.89940828402399975,0.073033707865199901,0.0095694422828699003,0.032944191632100002,0.030591113817627798,0.032422253194344802,0.017621227749466301,-0.0080106430716462996,-0.033516953187264602,-0.048043690019012,0.0292998472297036,0.033401737949775398,0.0183649814107705,-0.0019503059270849,-0.0099567214918139003,-0.0239759068167225,-0.0060603371445614,0.0012912665879241982,-0.023560231695450701,-0.00097948475543059577,-0.0240677832022895,-0.00074375366130419868
2020-07-31,CHINEXT_BOARD,ALL_STATUS,2020-07-31T15:30:00,2020,586,0.0417619705597152,0.91822827938671203,0.95266272189300005,0.82840236686400004,0.121428571429,0.0124092413559,0.036192219714499901,0.035758118469234497,0.0423173997396495,0.0174932640807588,-0.0074868165440441,-0.030798702827737199,-0.047604061150628797,0.031466747139097501,0.034613317653053401,0.0139982980599738,-0.0022257485147674999,-0.0115737064955645,-0.029268440924935999,-0.0052610680292766001,0.0042913713301369963,-0.0192249963321727,0.0077040820865960993,-0.018335620225692798,0.0034949660207850008
2020-07-31,CHINEXT_BOARD,NON_ST,2020-07-31T15:30:00,2020,586,0.0417619705597152,0.91822827938671203,0.95266272189300005,0.82840236686400004,0.121428571429,0.0124092413559,0.036192219714499901,0.035758118469234497,0.0423173997396495,0.0174932640807588,-0.0074868165440441,-0.030798702827737199,-0.047604061150628797,0.031466747139097501,0.034613317653053401,0.0139982980599738,-0.0022257485147674999,-0.0115737064955645,-0.029268440924935999,-0.0052610680292766001,0.0042913713301369963,-0.0192249963321727,0.0077040820865960993,-0.018335620225692798,0.0034949660207850008
2020-07-31,SH_A,ALL_STATUS,2020-07-31T15:30:00,2020,586,0.034321031642557502,0.88415672913117516,0.90138067061100002,0.91715976331399995,0.0514474772538999,0.0075777844451900001,0.0307882656739,0.026850160884365398,0.0255782348993569,0.015823158625937101,-0.0094995988807481998,-0.036848817767222902,-0.048413902823950999,0.026942610093632899,0.031502336033204299,0.020189383897869902,-0.0019793080357486999,-0.0096563461188253,-0.021868803273018898,-0.0075202908449994998,-9.2449209267500554e-05,-0.027192471648397602,-0.0059241011338473995,-0.026545099550932101,-0.0043662252719328006
2020-07-31,SH_A,NON_ST,2020-07-31T15:30:00,2020,586,0.034391379824809602,0.88074957410562182,0.913214990138,0.92702169625200004,0.0514474772538999,0.0077411158189200002,0.031091012803100001,0.0266697999232718,0.025202760306719699,0.0146430700596995,-0.0097700108364675992,-0.037712848981116202,-0.049557734482765098,0.027349236702246101,0.031404300427136503,0.019844944680014999,-0.0017436161974005999,-0.0095521681267787002,-0.022041259283399801,-0.0080263946390669999,-0.00067943677897430027,-0.028160680854337504,-0.0062015401204168034,-0.027516475199365297,-0.005201874620315499
2020-07-31,SZ_A,ALL_STATUS,2020-07-31T15:30:00,2020,586,0.041273077985155601,0.95400340715502563,0.95266272189300005,0.86587771203200004,0.091970998925899897,0.0106543418699,0.033810046583100002,0.0324919857295086,0.038889655368982798,0.022897273186447499,-0.0072421433495341997,-0.030329555693610399,-0.045734025270255503,0.030184785426118601,0.034813312740164699,0.0180204841715805,-0.0021893259925458998,-0.0101680758254516,-0.024861359325397899,-0.0050528173569882994,0.0023072003033899995,-0.020161479868158798,0.0040763426288180984,-0.020872665944857604,0.0048767890148669994
2020-07-31,SZ_A,NON_ST,2020-07-31T15:30:00,2020,586,0.042081298580624801,0.95741056218057918,0.94674556213000005,0.88362919132100004,0.09375,0.0108696616734,0.034100890813899901,0.033071945056914201,0.036989687470189297,0.019505368328706502,-0.0068975736694122996,-0.030862406868705401,-0.047085825154188597,0.030659037806719001,0.034793557700941599,0.017333739088650799,-0.0020943278776477002,-0.0102386153470535,-0.0253239743371854,-0.0048032457917645995,0.0024129072501952002,-0.020623791521651901,0.0021961297692476983,-0.021761850817003197,0.0021716292400557023
2020-08-03,ALL_A,ALL_STATUS,2020-08-03T15:30:00,2020,587,0.037048400377064701,0.92687074829931959,0.98425196850399999,0.86220472440899976,0.23350253807099991,0.017258366985900001,0.033028479940900003,-0.0065518237626782999,0.0073079818310529997,0.0017220806971804999,-0.0296578129901756,-0.047343059664131298,-0.0608556265156842,-0.0052146016198327998,0.0018854897245714,-0.0031406018991046998,-0.020500474743620298,-0.033307543150397002,-0.048487630626653198,-0.0091573382465553015,-0.0013372221428455001,-0.014035516513734296,0.0054224921064815997,-0.012367995889031001,0.0048626825962852002
2020-08-03,ALL_A,NON_ST,2020-08-03T15:30:00,2020,587,0.037478312059214702,0.9285714285714286,0.98031496063000001,0.87795275590599975,0.23255813953500001,0.017391774415800001,0.033276907681000001,-0.0079385116643581992,0.0048516722544546002,-0.00085077249936620005,-0.0311438609623408,-0.049105384747790998,-0.062847857865750006,-0.0055607262209591999,0.0015064406888762999,-0.0037011961802596001,-0.020783413327212098,-0.033850273818619298,-0.049234146116577802,-0.010360447635128701,-0.0023777854433989993,-0.0152551109291717,0.0033452315655783001,-0.013613711749172204,0.0028504236808934002
2020-08-03,CHINEXT_BOARD,ALL_STATUS,2020-08-03T15:30:00,2020,587,0.038032522125759402,0.84863945578231292,0.96850393700799997,0.81889763779500002,0.27485380117000002,0.020188955057999902,0.036723746376200003,-0.011285189728029599,-0.00053125455986600002,-0.0100255203391393,-0.034390954354571297,-0.0542744672887732,-0.069543220381863405,-0.0086414721948767995,0.00074213600151789997,-0.0116799545735452,-0.024175310085638599,-0.036907093752080601,-0.056471239034313198,-0.010215644268932698,-0.0026437175331528,-0.017367373536692599,-0.0012733905613839,-0.013071981347550207,0.0016544342344059007
2020-08-03,CHINEXT_BOARD,NON_ST,2020-08-03T15:30:00,2020,587,0.038032522125759402,0.84863945578231292,0.96850393700799997,0.81889763779500002,0.27485380117000002,0.020188955057999902,0.036723746376200003,-0.011285189728029599,-0.00053125455986600002,-0.0100255203391393,-0.034390954354571297,-0.0542744672887732,-0.069543220381863405,-0.0086414721948767995,0.00074213600151789997,-0.0116799545735452,-0.024175310085638599,-0.036907093752080601,-0.056471239034313198,-0.010215644268932698,-0.0026437175331528,-0.017367373536692599,-0.0012733905613839,-0.013071981347550207,0.0016544342344059007
2020-08-03,SH_A,ALL_STATUS,2020-08-03T15:30:00,2020,587,0.0370258675187983,0.93197278911564596,0.97440944881900005,0.87795275590599975,0.20153846153800001,0.016062059214100002,0.031067767905500001,-0.0085394891732198004,0.011315443734634599,0.0095069943934211996,-0.032331819704944399,-0.048194866965780798,-0.059573276556152098,-0.0042874944163013001,0.0031636088797687002,-0.00013264511433710001,-0.019365321293399799,-0.031827254207929298,-0.045026964940341897,-0.0129664984115446,-0.0042519947569185004,-0.0163676127578515,0.0081518348548658987,-0.014546311615810201,0.0096396395077582991
2020-08-03,SH_A,NON_ST,2020-08-03T15:30:00,2020,587,0.037716811937201201,0.93877551020408156,0.97637795275600003,0.89960629921299995,0.20000000000000001,0.016169461995900001,0.031213519363899898,-0.0099223226422935993,0.0094768770984320003,0.0073788093953329999,-0.033788922651763899,-0.050092918720091098,-0.061829873917378202,-0.0046206857381682004,0.0028969088982468,-0.00029443158685430002,-0.019674684858406798,-0.032298118316122899,-0.045607486291179701,-0.0141142377933571,-0.0053016369041253989,-0.017794800403968199,0.0065799682001852003,-0.016222387626198501,0.0076732409821872998
2020-08-03,SZ_A,ALL_STATUS,2020-08-03T15:30:00,2020,587,0.0370609755328144,0.87585034013605445,0.98622047244099997,0.85629921259800001,0.25483951542400002,0.0180184884728,0.034096073140099901,-0.0054475652012663002,0.0050816141068410004,-0.0026028713562864002,-0.028172253704193,-0.046869833385437001,-0.061568043159868698,-0.0058843915028790996,0.0009621107709639,-0.0053137044436686997,-0.021320567925688899,-0.034376979946782002,-0.0509877933440471,-0.0068516857785041012,0.00043682630161279937,-0.012492853438654999,0.0041195033358771005,-0.010580249815821598,0.0027108330873822995
2020-08-03,SZ_A,NON_ST,2020-08-03T15:30:00,2020,587,0.037345812127000402,0.88265306122448983,0.98425196850399999,0.87007874015700004,0.25449166218399988,0.018248751141899899,0.034233115983899901,-0.0068416426315843996,0.0022943499994512,-0.0054009910601919998,-0.0296813797636916,-0.048559367286915997,-0.063410711424505897,-0.0062425581591208004,0.00049790366147879996,-0.0061721971085234003,-0.021587598353942101,-0.034976086178799,-0.051864641869763403,-0.0080937814097494995,-0.00059908447246359922,-0.013583281108116997,0.0017964463379724,-0.011546069554742494,0.00077120604833140049
2020-08-04,ALL_A,ALL_STATUS,2020-08-04T15:30:00,2020,588,0.039815822825137202,0.95415959252971116,0.92534381139499999,0.86247544204299975,-0.086805555555600003,-0.0102483983701,0.035901318633200001,0.0176297641210632,0.0067637856913028002,-0.014505518504442301,-0.026820261324774001,-0.0461540281576771,-0.058422356983039901,0.0083852254837614992,-0.0068490207854747,-0.016282561516115901,-0.017201168062520301,-0.0374304527069576,-0.0453469308332159,-0.0096190932622537001,0.0092445386373017011,-0.0087235754507195007,0.013612806476777501,-0.013075426149824002,0.0017770430116736003
2020-08-04,ALL_A,NON_ST,2020-08-04T15:30:00,2020,588,0.0401441572311046,0.95585738539898124,0.90569744597199997,0.88605108055000004,-0.0892205638474,-0.010737629422300001,0.036212704425900001,0.017531836507973401,0.0052430871464095004,-0.0163134362338881,-0.0278109368727067,-0.047456252018803602,-0.059206620151761202,0.0083510606777105999,-0.0072384373351530003,-0.016965958492076098,-0.0173610882959539,-0.037966793713092202,-0.045897642953310003,-0.010449848576752799,0.0091807758302628016,-0.0094894583057113999,0.012481524481562501,-0.0133089771984512,0.00065252225818799789
2020-08-04,CHINEXT_BOARD,ALL_STATUS,2020-08-04T15:30:00,2020,588,0.042281013059728902,0.92359932088285224,0.91552062868399997,0.84282907662100004,-0.13605442176900001,-0.0147087798844999,0.040626872323800002,0.0152294442835659,-0.00070337670953899995,-0.023991768908459599,-0.028602984023923601,-0.051423237227940698,-0.063513629687354606,0.0120577531869648,-0.0102109413627096,-0.024740304896317799,-0.015358025808882301,-0.041826588529034099,-0.051676785525462697,-0.0132449582150413,0.0031716910966010994,-0.0095966486989065986,0.0095075646531706005,-0.011836844161891909,0.00074853598785819958
2020-08-04,CHINEXT_BOARD,NON_ST,2020-08-04T15:30:00,2020,588,0.042281013059728902,0.92359932088285224,0.91552062868399997,0.84282907662100004,-0.13605442176900001,-0.0147087798844999,0.040626872323800002,0.0152294442835659,-0.00070337670953899995,-0.023991768908459599,-0.028602984023923601,-0.051423237227940698,-0.063513629687354606,0.0120577531869648,-0.0102109413627096,-0.024740304896317799,-0.015358025808882301,-0.041826588529034099,-0.051676785525462697,-0.0132449582150413,0.0031716910966010994,-0.0095966486989065986,0.0095075646531706005,-0.011836844161891909,0.00074853598785819958
2020-08-04,SH_A,ALL_STATUS,2020-08-04T15:30:00,2020,588,0.040778800146686701,0.96434634974533084,0.90569744597199997,0.88605108055000004,-0.0698837209301999,-0.0091241712879299008,0.034117072918900003,0.0191273710850581,0.0109983474568089,-0.0105142259110718,-0.026795421360360901,-0.043492601570943999,-0.055836542416452299,0.0074463135854165004,-0.0042616230322687996,-0.012293922400124601,-0.017173987744934699,-0.034855566043350397,-0.041912983020637402,-0.0096214336154262017,0.011681057499641601,-0.008637035527593602,0.0152599704890777,-0.013923559395814897,0.0017796964890528007
2020-08-04,SH_A,NON_ST,2020-08-04T15:30:00,2020,588,0.041046740489111902,0.96264855687606121,0.89980353634599985,0.89390962671899976,-0.072077922077899897,-0.0094403526701898992,0.034238620532800003,0.019422273548768899,0.0095559976629265003,-0.0121743445180923,-0.027562551855438999,-0.044748017692938902,-0.057169379430292003,0.0074334846752245999,-0.0042971269621104001,-0.0125101375266131,-0.017333229094340499,-0.035202192765852597,-0.0422107726970226,-0.010229322761098499,0.0119887888735443,-0.0095458249270863049,0.0138531246250369,-0.014958606733269403,0.00033579300852079955
