audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,n,partial_rho,low_n,high_n,tail_residual_gap
partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,829,-0.41245065386095919,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,-0.47852142935662917,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,829,-0.48270708419992009,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,829,-0.42016203874904989,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,829,-0.49117752100260348,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,829,-0.49518981945673179,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,829,-0.42025031441830657,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,-0.48593202662047341,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,829,-0.48689234918776247,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,828,-0.33599382183294385,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,828,-0.3934373115145815,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,828,-0.37940497030641357,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,828,-0.31514085358243277,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,828,-0.37060705570809854,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,828,-0.35572793351219645,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,829,-0.33147027411660929,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,829,-0.38667333865751785,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,829,-0.37165530405900715,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,829,-0.31069204779712079,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,829,-0.36395076750694672,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,829,-0.34767497911206074,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,829,-0.38946403700899662,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,829,-0.46615993385614313,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,829,-0.47164314514557204,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,829,-0.39249966803631442,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,-0.4773805452900986,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,829,-0.48273093371675535,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,829,-0.39794213577246412,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,829,-0.47530626341789245,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,829,-0.48225526480779757,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,829,-0.40137228843595302,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,-0.48629333030358479,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,829,-0.49271013840941147,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,829,-0.38515301625960302,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,829,-0.45529535692379841,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,829,-0.45814565858365291,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,829,-0.38031856071110165,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,-0.44615283462031652,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,829,-0.44604544407477442,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,829,-0.38684688868209227,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,829,-0.45299886439760711,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,829,-0.45304232852105564,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,829,-0.38242100577006261,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,-0.4428297367910447,,,
partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,829,-0.43931805719570372,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,722,-0.50086195280650381,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,722,-0.50813669623403079,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,721,-0.39627530123521548,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,722,-0.39071319005531174,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,722,-0.50748559252416525,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,SH_A,NON_ST,pit,3,722,-0.51600642537718489,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,722,-0.46416199461020258,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,722,-0.46441357378495418,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,586,-0.5366438237994573,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,586,-0.54195128773141399,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,586,-0.4492851454069246,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,CHINEXT_BOARD,NON_ST,pit,3,586,-0.44088091336081148,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,SH_A,ALL_STATUS,pit,3,586,-0.5110661617019705,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,SH_A,NON_ST,pit,3,586,-0.5197725924351364,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,SZ_A,ALL_STATUS,pit,3,586,-0.51712042925378454,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,SZ_A,NON_ST,pit,3,586,-0.51116781272821199,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,ALL_A,ALL_STATUS,pit,3,587,-0.46295156640470814,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,ALL_A,NON_ST,pit,3,587,-0.46924215233525612,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,586,-0.35961315978289238,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,CHINEXT_BOARD,NON_ST,pit,3,587,-0.34888924872256033,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,SH_A,ALL_STATUS,pit,3,587,-0.46797787781216937,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,SH_A,NON_ST,pit,3,587,-0.47572670549435037,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,SZ_A,ALL_STATUS,pit,3,587,-0.41311339020481375,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,SZ_A,NON_ST,pit,3,587,-0.40623817360920023,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,ALL_A,ALL_STATUS,pit,3,592,-0.41005298281848984,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,ALL_A,NON_ST,pit,3,592,-0.42097354118097891,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,591,-0.25595197272010672,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,CHINEXT_BOARD,NON_ST,pit,3,592,-0.25469058401673866,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,SH_A,ALL_STATUS,pit,3,592,-0.40574332627852577,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,SH_A,NON_ST,pit,3,592,-0.41573776993813438,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,SZ_A,ALL_STATUS,pit,3,592,-0.38877177358542148,,,
partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,SZ_A,NON_ST,pit,3,592,-0.38663548416733112,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,ALL_A,ALL_STATUS,pit,3,276,-0.52677510148231266,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,ALL_A,ALL_STATUS,pit,5,166,-0.47458697444652476,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,ALL_A,NON_ST,pit,3,276,-0.53341504082358293,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,ALL_A,NON_ST,pit,5,166,-0.47218177824057733,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,3,276,-0.37374102429217243,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,5,166,-0.36081190615996978,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,CHINEXT_BOARD,NON_ST,pit,3,276,-0.35982778608766236,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,CHINEXT_BOARD,NON_ST,pit,5,166,-0.35657163478782178,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SH_A,ALL_STATUS,pit,3,276,-0.51583410482618253,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SH_A,ALL_STATUS,pit,5,166,-0.45681678140532178,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SH_A,NON_ST,pit,3,276,-0.51894697249594257,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SH_A,NON_ST,pit,5,166,-0.46655161976637749,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SZ_A,ALL_STATUS,pit,3,276,-0.45840473983264141,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SZ_A,ALL_STATUS,pit,5,166,-0.40398477588667464,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SZ_A,NON_ST,pit,3,276,-0.44972123699089889,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SZ_A,NON_ST,pit,5,166,-0.3947656192120042,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,ALL_A,ALL_STATUS,pit,3,277,-0.44713859067248457,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,ALL_A,ALL_STATUS,pit,5,166,-0.43539403625322376,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,ALL_A,NON_ST,pit,3,277,-0.45984683292633216,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,ALL_A,NON_ST,pit,5,166,-0.44770295058714621,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,3,277,-0.29351484466863209,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,5,165,-0.24481477071349866,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,CHINEXT_BOARD,NON_ST,pit,3,277,-0.29039076026644217,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,CHINEXT_BOARD,NON_ST,pit,5,166,-0.24027813703087192,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SH_A,ALL_STATUS,pit,3,277,-0.44799784204369003,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SH_A,ALL_STATUS,pit,5,166,-0.52328886549124187,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SH_A,NON_ST,pit,3,277,-0.46311275195590851,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SH_A,NON_ST,pit,5,166,-0.53436160420313294,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SZ_A,ALL_STATUS,pit,3,277,-0.43690565376085466,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SZ_A,ALL_STATUS,pit,5,166,-0.38667210578830785,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SZ_A,NON_ST,pit,3,277,-0.43549357706243469,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,SZ_A,NON_ST,pit,5,166,-0.38981804187223873,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,ALL_A,ALL_STATUS,pit,3,276,-0.44338224005737298,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,ALL_A,ALL_STATUS,pit,5,165,-0.48699652232850626,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,ALL_A,NON_ST,pit,3,276,-0.44712671362429895,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,ALL_A,NON_ST,pit,5,165,-0.49274380600067541,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,3,275,-0.45050185309704383,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,5,165,-0.3951380398215758,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,CHINEXT_BOARD,NON_ST,pit,3,276,-0.4436919335710699,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,CHINEXT_BOARD,NON_ST,pit,5,165,-0.37735819336234289,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SH_A,ALL_STATUS,pit,3,276,-0.46405392845845533,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SH_A,ALL_STATUS,pit,5,165,-0.4672537034504578,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SH_A,NON_ST,pit,3,276,-0.47568072104421921,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SH_A,NON_ST,pit,5,165,-0.49532264619070882,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SZ_A,ALL_STATUS,pit,3,276,-0.45034837437053044,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SZ_A,ALL_STATUS,pit,5,165,-0.45290699204643059,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SZ_A,NON_ST,pit,3,276,-0.44604448416804982,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,2,SZ_A,NON_ST,pit,5,165,-0.42257920220609102,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,ALL_A,ALL_STATUS,pit,5,166,-0.47486983325638665,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,ALL_A,NON_ST,pit,5,166,-0.47638952048179606,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,166,-0.34878165121867977,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,CHINEXT_BOARD,NON_ST,pit,5,166,-0.34740542077002323,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,SH_A,ALL_STATUS,pit,5,166,-0.46301316560273909,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,SH_A,NON_ST,pit,5,166,-0.47303784337766325,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,SZ_A,ALL_STATUS,pit,5,166,-0.46052882840527193,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,3,SZ_A,NON_ST,pit,5,166,-0.45009156340566753,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,ALL_A,ALL_STATUS,pit,5,166,-0.53421595399761657,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,ALL_A,NON_ST,pit,5,166,-0.54013094616573776,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,166,-0.42725583827405722,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,CHINEXT_BOARD,NON_ST,pit,5,166,-0.42027163981686988,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,SH_A,ALL_STATUS,pit,5,166,-0.47928707185288444,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,SH_A,NON_ST,pit,5,166,-0.48584267856499863,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,SZ_A,ALL_STATUS,pit,5,166,-0.51683306606934143,,,
partial_rank,CROSSER_MINUS_NONCROSSER,phase,4,SZ_A,NON_ST,pit,5,166,-0.5179482152482241,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,ALL_A,ALL_STATUS,pit,3,107,-0.21927725285162816,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,ALL_A,NON_ST,pit,3,107,-0.23185434226711235,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,107,-0.14833642966724411,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,CHINEXT_BOARD,NON_ST,pit,3,107,-0.13910590330582012,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,SH_A,ALL_STATUS,pit,3,107,-0.1047479068079651,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,SH_A,NON_ST,pit,3,107,-0.12230110831339938,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,SZ_A,ALL_STATUS,pit,3,107,-0.25165674805578658,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2020,SZ_A,NON_ST,pit,3,107,-0.22405184957747568,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,ALL_A,ALL_STATUS,pit,3,243,-0.34119130252898328,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,ALL_A,NON_ST,pit,3,243,-0.35023460559431702,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,242,-0.1862387132712007,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,CHINEXT_BOARD,NON_ST,pit,3,243,-0.1842236211914289,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,SH_A,ALL_STATUS,pit,3,243,-0.40803209622030123,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,SH_A,NON_ST,pit,3,243,-0.40942551221964263,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,SZ_A,ALL_STATUS,pit,3,243,-0.25093865317850034,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2021,SZ_A,NON_ST,pit,3,243,-0.26100373779599206,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,ALL_A,ALL_STATUS,pit,3,242,-0.52658481837874838,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,ALL_A,NON_ST,pit,3,242,-0.53684126017845391,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,242,-0.38663807887202134,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,CHINEXT_BOARD,NON_ST,pit,3,242,-0.38989274214847613,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,SH_A,ALL_STATUS,pit,3,242,-0.45315605779444934,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,SH_A,NON_ST,pit,3,242,-0.45957411808251386,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,SZ_A,ALL_STATUS,pit,3,242,-0.52884597983070147,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2022,SZ_A,NON_ST,pit,3,242,-0.53049477316572113,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,ALL_A,ALL_STATUS,pit,3,237,-0.66064170834238001,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,ALL_A,NON_ST,pit,3,237,-0.6566706849802596,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,237,-0.59218401864946724,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,CHINEXT_BOARD,NON_ST,pit,3,237,-0.5719532155874737,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,SH_A,ALL_STATUS,pit,3,237,-0.62650764319903041,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,SH_A,NON_ST,pit,3,237,-0.63387006409744917,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,SZ_A,ALL_STATUS,pit,3,237,-0.62539084673422007,,,
partial_rank,CROSSER_MINUS_NONCROSSER,year,2023,SZ_A,NON_ST,pit,3,237,-0.61080727016448366,,,
partial_rank,NONCROSSER_DOWNSIDE,block,A,ALL_A,ALL_STATUS,pit,3,107,-0.2552521659077065,,,
partial_rank,NONCROSSER_DOWNSIDE,block,A,ALL_A,NON_ST,pit,3,107,-0.25254712137754387,,,
partial_rank,NONCROSSER_DOWNSIDE,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,107,-0.10624839958448121,,,
partial_rank,NONCROSSER_DOWNSIDE,block,A,CHINEXT_BOARD,NON_ST,pit,3,107,-0.10814707285548697,,,
partial_rank,NONCROSSER_DOWNSIDE,block,A,SH_A,ALL_STATUS,pit,3,107,-0.11820277093587869,,,
partial_rank,NONCROSSER_DOWNSIDE,block,A,SH_A,NON_ST,pit,3,107,-0.099640731909887009,,,
partial_rank,NONCROSSER_DOWNSIDE,block,A,SZ_A,ALL_STATUS,pit,3,107,-0.17737184436110282,,,
partial_rank,NONCROSSER_DOWNSIDE,block,A,SZ_A,NON_ST,pit,3,107,-0.16963921077675842,,,
partial_rank,NONCROSSER_DOWNSIDE,block,B,ALL_A,ALL_STATUS,pit,3,722,-0.10964319798676962,,,
partial_rank,NONCROSSER_DOWNSIDE,block,B,ALL_A,NON_ST,pit,3,722,-0.11221361677325335,,,
partial_rank,NONCROSSER_DOWNSIDE,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,721,-0.10651953419720296,,,
partial_rank,NONCROSSER_DOWNSIDE,block,B,CHINEXT_BOARD,NON_ST,pit,3,722,-0.10509048361919671,,,
partial_rank,NONCROSSER_DOWNSIDE,block,B,SH_A,ALL_STATUS,pit,3,722,-0.092918552412923378,,,
partial_rank,NONCROSSER_DOWNSIDE,block,B,SH_A,NON_ST,pit,3,722,-0.093828628641521694,,,
partial_rank,NONCROSSER_DOWNSIDE,block,B,SZ_A,ALL_STATUS,pit,3,722,-0.08795786510191414,,,
partial_rank,NONCROSSER_DOWNSIDE,block,B,SZ_A,NON_ST,pit,3,722,-0.09201862889118366,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,829,-0.089252241056450562,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,829,-0.10402222335015131,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,829,-0.10555851552659377,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,829,-0.093050147111745557,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,-0.11042195293789843,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,829,-0.11141312054639825,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,829,-0.093770052727987704,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,829,-0.10443615403101543,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,829,-0.1064416040770543,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,829,-0.098093082873132398,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,-0.11208604388984655,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,829,-0.11402864862440991,,,
