family,track,trade_date,cal_idx,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,rebalance_sessions,entry_status,status_h5,status_h20,status_h120,gross_return_h5,net_return_h5,adverse_excursion_h5,entry_amount_h5,gross_return_h20,net_return_h20,adverse_excursion_h20,entry_amount_h20
control_skew_high,control,2020-11-20,700,2020-11-20 15:30:00,2020-11-20 15:00:00,002798.SZ,家居用品,,18,20,113163816.0055,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.08246527777777768,-0.08612809104014196,-0.09722222222222221,97222135.45,,,,
control_skew_high,control,2020-11-20,700,2020-11-20 15:30:00,2020-11-20 15:00:00,600645.SH,生物制品,,19,20,112400147.12050001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.09324104234527686,-0.09686083858341943,-0.1038273615635178,119867558.7,,,,
control_skew_high,control,2020-11-20,700,2020-11-20 15:30:00,2020-11-20 15:00:00,300220.SZ,文娱用品,,20,20,78613271.001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0453608247422681,-0.04917175957363629,-0.06804123711340204,60015134.49,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,688202.SH,医疗服务,,1,20,85047761.025,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0030902348578492056,-0.0009141173771123334,-0.08461063040791095,138710388.93,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,000813.SZ,化学制药,,2,20,158977599.58499998,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.17766497461928932,-0.1809477491717073,-0.17766497461928932,164313208.5,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,300020.SZ,IT服务Ⅱ,,3,20,95988671.08899999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.10080183276059573,-0.10439144620266916,-0.10309278350515472,59818234.44,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,601006.SH,铁路公路,,4,20,295148916.0505,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.019726858877086473,-0.023640124909513394,-0.030349013657056223,235795803.24,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,603719.SH,休闲食品,,5,20,86819677.556,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.014490339773484351,-0.018424510073789868,-0.018487674883411076,89783507.34,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,300467.SZ,游戏Ⅱ,,6,20,66775621.37950001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.030769230769230882,-0.03463841547673896,-0.0468531468531469,34663703.6,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,603008.SH,家居用品,,7,20,160941779.6525,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.05005324813631529,-0.0538454507385655,-0.11128860489882852,86173557.66,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,603987.SH,医疗器械,,8,20,122895640.05500002,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.010631644777986171,0.006597187114202097,-0.015634771732332742,152615111.41,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,300576.SZ,电子化学品Ⅱ,,9,20,206830306.44000003,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.014851485148514865,0.010800181814588639,0.0,419741117.62,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,002866.SZ,消费电子,,10,20,56237791.0115,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.018354055654233425,-0.022272801939046794,-0.03789224393132029,92201893.93,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,300290.SZ,IT服务Ⅱ,,11,20,86662502.27700001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.1216730038022813,-0.12517929919628412,-0.15209125475285168,362915569.68,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,000610.SZ,旅游及景区,,12,20,66091690.00750001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.038416763678696175,-0.04225541931271326,-0.057043073341094375,46511510.68,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,000156.SZ,电视广播Ⅱ,,13,20,50861433.9625,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.04999999999999993,-0.0537924151696606,-0.05666666666666664,39541341.0,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,688363.SH,医疗美容,,14,20,298767285.8405,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.05768985322271858,-0.06145157037552207,-0.07089980855137201,434864456.52,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,300697.SZ,工业金属,,15,20,79346436.2145,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.07839506172839505,-0.08207412335822173,-0.09259259259259256,24190644.7,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,002982.SZ,养殖业,,16,20,153659982.9465,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.17729729729729737,-0.1805815396234558,-0.19423423423423425,114444700.44,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,300111.SZ,化学制药,,17,20,58736701.631000005,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.054313099041533475,0.050104264314820623,-0.012779552715655007,49644856.2,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,300107.SZ,化学制品,,18,20,153904549.84149998,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.06976744186046513,-0.07348094508657121,-0.08217054263565893,37227771.5,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,002080.SZ,玻璃玻纤,,19,20,259231070.969,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.08693630869363078,0.08259724159305759,0.0,689260834.45,,,,
control_skew_high,control,2020-12-18,720,2020-12-18 15:30:00,2020-12-18 15:00:00,300339.SZ,IT服务Ⅱ,,20,20,182150911.252,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.06099999999999994,-0.0647485029940118,-0.07200000000000006,142090012.26,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,002252.SZ,生物制品,,1,20,168859694.12050003,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.04958677685950419,0.045396809686412354,-0.012396694214875992,249396328.12,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,000400.SZ,电网设备,,2,20,321801448.8915,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0719619823489478,-0.0756667249343812,-0.07399864222674812,202766044.71,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,300777.SZ,航空装备Ⅱ,,3,20,413822492.1089999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.02597173144876319,-0.02986006785016526,-0.05600706713780923,443042810.78,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,002112.SZ,电网设备,,4,20,50980197.251,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.06815203145478366,-0.07187198342502399,-0.06815203145478366,31385544.92,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,603617.SH,通用设备,,5,20,51016246.3705,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.011506276150627714,-0.015452358880565287,-0.01569037656903771,14151478.85,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,000403.SZ,生物制品,,6,20,102995544.201,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.020095693779904167,-0.024007487417509243,-0.05598086124401902,110698661.48,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,688088.SH,IT服务Ⅱ,,7,20,161897909.9595,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.06268425135764166,-0.06642603079333975,-0.06283941039565566,149716600.29,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,300613.SZ,半导体,,8,20,184770496.5485,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0046067785455742305,-0.008580404180122847,-0.022046725896676556,152357258.62,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,600048.SH,房地产开发,,9,20,1337471058.9629998,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.07111111111111101,-0.07481925038811266,-0.08825396825396825,2915611185.05,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,000615.SZ,医疗美容,,10,20,406975510.24349993,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0124760076775432,0.008434187287613026,-0.05662188099808063,612035061.84,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,601038.SH,专用设备,,11,20,138144870.675,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.037810945273631935,-0.041652019344395774,-0.05870646766169152,42688445.05,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,300422.SZ,环境治理,,12,20,80702344.0185,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.08333333333333337,-0.08699268130405857,-0.08433734939759052,37340385.67,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,002990.SZ,计算机设备,,13,20,107094121.637,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.10489260143198087,-0.10846588446019634,-0.10489260143198087,109661743.2,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,002292.SZ,文娱用品,,14,20,125355236.03500001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.05901639344262288,-0.06277281502568621,-0.060655737704917945,112330394.1,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,300474.SZ,军工电子Ⅱ,,15,20,524595637.30249995,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.026553517656720427,0.022455499622162645,-0.09567478784560646,415737567.55,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,002858.SZ,体育Ⅱ,,16,20,58968136.9855,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.2177734375,0.2129120664920161,-0.003906250000000111,35719604.34,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,300781.SZ,广告营销,,17,20,87084104.99100001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.07494569152787833,0.07065449116249756,0.0,255258158.44,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,603444.SH,游戏Ⅱ,,18,20,709833278.3765001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.04145373750198389,0.037296237551875944,-0.037200444373909014,502344763.42,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,603358.SH,汽车零部件,,19,20,74668721.05749999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0792349726775956,0.0749266494333738,-0.02595628415300555,47497067.12,,,,
control_skew_high,control,2021-01-18,740,2021-01-18 15:30:00,2021-01-18 15:00:00,600380.SH,化学制药,,20,20,343780250.7125,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.018532246108228234,0.014466249117776275,-0.010378057820607856,342062661.81,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,002195.SZ,IT服务Ⅱ,,1,20,303506688.446,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.029126213592232997,-0.03300195725054744,-0.043689320388349606,299651929.57,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,603129.SH,摩托车及其他,,2,20,272223685.3405,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.016284479893652337,-0.020211487957949137,-0.06806247922897957,186084549.09,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,002783.SZ,化学制品,,3,20,75201481.81049998,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.011320754716981019,-0.015267578051444297,-0.0792452830188679,74890996.56,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,002240.SZ,能源金属,,4,20,1594452750.8395,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.10379241516966076,-0.10737009015900334,-0.15449101796407194,880553913.17,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,603866.SH,休闲食品,,5,20,189097030.42650002,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.029684250330875406,0.025573734361490574,-0.0020797882397428635,223995899.61,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,000516.SZ,医疗服务,,6,20,554387682.8105,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.009363295880149725,-0.013317933421546302,-0.09176029962546817,470151087.44,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,300403.SZ,家电零部件Ⅱ,,7,20,93559975.29400001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0,-0.003992015968063867,-0.06190476190476191,80674068.55,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,300671.SZ,半导体,,8,20,287726037.3535,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.07619610159480206,0.0718999095724675,-0.009155345540460824,120991329.0,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,300026.SZ,中药Ⅱ,,9,20,132063237.65550001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0072289156626507145,-0.01119207368395747,-0.03132530120481947,119247999.69,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,603859.SH,IT服务Ⅱ,,10,20,63833881.6995,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.007866868381240621,0.0038434477489803776,-0.02662632375189089,48834672.47,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,002202.SZ,风电设备,,11,20,1779120638.3105,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0339622641509435,-0.03781870221820527,-0.10566037735849054,2844158459.05,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,603970.SH,农化制品,,12,20,55559397.70849999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.01576458223857058,0.01170963380648038,-0.038885969521807784,27825692.52,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,002164.SZ,通用设备,,13,20,385165989.33449996,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.02111111111111108,-0.025018851186515922,-0.1266666666666666,580598861.11,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,002595.SZ,专用设备,,14,20,176349269.1285,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0478400571224562,0.04365706288244642,-0.026419136022849066,157007174.45,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,600111.SH,小金属,,15,20,4396136665.671501,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.06107226107226116,0.05683644366279106,-0.11561771561771561,7673121636.78,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,300318.SZ,生物制品,,16,20,262814931.05700007,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.037617554858934144,-0.0414594009473217,-0.0856844305120168,148189789.26,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,002049.SZ,半导体,,17,20,1508962907.6250002,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.1095079541250461,0.10507878065548515,-0.022567517573066964,1185133150.2,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,600741.SH,汽车零部件,,18,20,575416458.5465,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.051813471502590636,-0.05559864726505537,-0.06513693560325673,963090993.03,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,688016.SH,医疗器械,,19,20,201029057.90150005,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.020684056334051126,-0.02459350121894499,-0.06865271257632977,124117356.55,,,,
control_skew_high,control,2021-02-22,760,2021-02-22 15:30:00,2021-02-22 15:00:00,603085.SH,汽车零部件,,20,20,56657440.21800001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.04366197183098586,-0.047479688510303264,-0.05915492957746482,89592644.8,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,300304.SZ,汽车零部件,,1,20,81068150.04050002,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.020366598778004175,-0.02427731095853114,-0.05295315682281054,60482411.43,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,300663.SZ,软件开发,,2,20,68074108.1665,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.14806246385193766,0.14347938016390605,-0.025448235974551592,200413205.86,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,002636.SZ,元件,,3,20,255876377.56299996,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0690582959641255,0.06479059817584565,-0.07174887892376691,319595351.5,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,300860.SZ,专业服务,,4,20,237800202.70449996,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.03391334015694303,-0.03776997352957012,-0.08154213578983294,195180318.84,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,002524.SZ,医疗服务,,5,20,101944464.417,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.037754114230396985,0.0336113832354652,-0.04356243949661176,74860096.76,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,600884.SH,电池,,6,20,588681896.3149999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.047218628719275624,-0.051022147167502085,-0.06274256144890045,319279600.39,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,601038.SH,专用设备,,7,20,797801692.3445,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.016542597187758412,-0.020468574843695464,-0.09263854425144746,653894996.9,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,600004.SH,航空机场,,8,20,320535991.535,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.05082319255547607,-0.05461232152731044,-0.0701503221188261,186802965.02,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,688027.SH,通信设备,,9,20,67052102.0515,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.038215524718126614,0.034070951765160284,-0.02385082393755411,46980512.93,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,603826.SH,非金属材料Ⅱ,,10,20,73279533.43599999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.016545012165450013,0.012486948244629925,-0.0192214111922141,74884625.1,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,002085.SZ,汽车零部件,,11,20,101177680.558,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.029462738301559765,-0.03333713854786091,-0.03812824956672445,71707124.24,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,603267.SH,军工电子Ⅱ,,12,20,314295603.10200006,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.06966952653320635,0.06539938870273443,-0.07721639656816015,234546022.39,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,603920.SH,元件,,13,20,91221098.39299999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.0011968880909634105,-0.0027999058734715643,-0.03291442250149612,97625879.97,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,300037.SZ,电池,,14,20,448565325.3759999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.13893753648569773,0.13439087965341945,-0.04115586690017503,282958555.33,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,002127.SZ,互联网电商,,15,20,996226616.7854999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.024767801857585203,-0.028660944365139773,-0.05572755417956643,596970031.87,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,000933.SZ,工业金属,,16,20,1070016723.8525,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.0934922089825847,-0.09711100255950067,-0.20989917506874434,1337044686.68,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,000802.SZ,影视院线,,17,20,116387113.46999998,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.025735294117646967,0.021640542444522515,-0.003676470588235392,39971937.26,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,000558.SZ,旅游及景区,,18,20,64484095.507000014,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.06134969325153361,-0.06509680026450171,-0.06748466257668706,93878346.43,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,002027.SZ,广告营销,,19,20,1940638986.7185001,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.08942307692307694,-0.09305811454015045,-0.12596153846153846,948751301.47,,,,
control_skew_high,control,2021-03-22,780,2021-03-22 15:30:00,2021-03-22 15:00:00,600276.SH,化学制药,,20,20,2889091356.3235,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.039857569492304235,0.035706441470378714,-0.022628072593613546,2130891334.31,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,600893.SH,航空装备Ⅱ,,1,20,1368238325.8705,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.04490740740740751,-0.04872015228801663,-0.054629629629629584,1386110983.63,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,300346.SZ,电子化学品Ⅱ,,2,20,271330115.06149995,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.04967230079337692,-0.05346602414350321,-0.05001724732666435,117225376.43,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,600717.SH,航运港口,,3,20,54332790.969,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.026639344262295084,-0.030525015542685163,-0.030737704918032627,36374825.63,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,600967.SH,地面兵装Ⅱ,,4,20,111515615.72950003,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.008797653958944274,-0.012754549551922456,-0.022482893450635477,81266423.55,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,601696.SH,证券Ⅱ,,5,20,264015680.73100004,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.07384087006296502,-0.07753811209864181,-0.07670291929021178,104844174.43,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,601966.SH,汽车零部件,,6,20,537234194.7904999,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.03964125560538112,0.035490991111946535,-0.03264573991031394,490092266.17,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,600538.SH,医疗器械,,7,20,71524242.004,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.011126564673157091,0.007090131281248135,-0.011126564673157202,49523747.75,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,002978.SZ,小金属,,8,20,82967098.421,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.03603411513859278,0.031898250407500495,-0.03667377398720684,140195956.45,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,300122.SZ,生物制品,,9,20,1999572846.718,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.09113910705814132,0.08678326231938627,-0.009013757840915071,2871264079.22,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,300735.SZ,消费电子,,10,20,60131624.902499996,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.16299559471365632,-0.1663369296648992,-0.18502202643171806,134432562.57,,,,
control_skew_high,control,2021-04-20,800,2021-04-20 15:30:00,2021-04-20 15:00:00,601688.SH,证券Ⅱ,,11,20,678984621.979,5,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,-0.053941908713692976,-0.057718587720823944,-0.05572021339656197,346902350.12,,,,
