audit_id,cohort,market_view,symbol,source_symbol,trade_date,target_year,market_sequence_rank,relative_day,action_selection_rank,daily_raw_close,minute_raw_close,binary_close_equal,daily_close_integer_cents,minute_close_integer_cents,integer_cent_difference,raw_close_signed_difference,raw_close_absolute_difference,coordinate_scale,coordinate_close,mapped_minute_close,support_low10,support_low20,support_low40,primary_level_tested,primary_penetration_depth,primary_close_below_fraction,primary_minimum_bar_index,primary_close_recovery_from_minimum,up_limit_contact,down_limit_contact,corporate_action_count,rights_ratio,corporate_action_blocking,daily_snapshot_id,descriptor_available_at
MARKET|2019|ALL_A|09|603086.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-10,2019,9,-5,,28.140000000000001,28.139999389648438,False,2814,2814,0,-6.1035156306843419e-07,6.1035156306843419e-07,0.039837408166932167,1.1210246658174712,1.1210246415026468,1.1154474286741007,1.1154474286741007,1.1154474286741007,True,0.018214293888637056,0.43153526970954359,26,0.023214272090366857,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|ALL_A|09|603086.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-11,2019,9,-4,,29.109999999999999,29.110000610351562,False,2911,2911,0,6.1035156306843419e-07,6.1035156306843419e-07,0.039837408166932167,1.1596669517393954,1.1596669760542198,1.0923417319372801,1.0923417319372801,1.0923417319372801,False,0,0,0,0.041575539642489785,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|ALL_A|09|603086.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-12,2019,9,-3,,28.43,28.430000305175781,False,2843,2843,0,3.0517578153421709e-07,3.0517578153421709e-07,0.03983740816693216,1.1325775141858814,1.1325775263432936,1.0923417319372801,1.0923417319372801,1.0923417319372801,False,0,0,131,0.0076586794974942774,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|ALL_A|09|603086.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-13,2019,9,-2,,29.09,29.090000152587891,False,2909,2909,0,1.5258789076710855e-07,1.5258789076710855e-07,0.03983740816693216,1.1588702035760565,1.1588702096547627,1.0923417319372801,1.0923417319372801,1.0923417319372801,False,0,0,46,0.02990516757199926,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|ALL_A|09|603086.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603086.SH,603086,2019-06-14,2019,9,-1,,28.300000000000001,28.299999237060547,False,2830,2830,0,-7.6293945383554274e-07,7.6293945383554274e-07,0.03983740816693216,1.1273986511241803,1.1273986207306497,1.0923417319372801,1.0923417319372801,1.0923417319372801,False,0,0,237,0.0072939042885054543,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|ALL_A|10|600770.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-10,2019,10,-5,,7.2800000000000002,7.2800002098083496,False,728,728,0,2.0980834936068504e-07,2.0980834936068504e-07,0.13106159895150729,0.9541284403669732,0.95412846786479089,0.81913499344692065,0.76146788990825742,0.73918741808650112,False,0,0,3,0.063683367021728082,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|ALL_A|10|600770.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-11,2019,10,-4,,7.4699999999999998,7.4699997901916504,False,747,747,0,-2.0980834936068504e-07,2.0980834936068504e-07,0.13106159895150729,0.97903014416775946,0.97903011666994166,0.81913499344692065,0.77588466579292326,0.73918741808650112,False,0,0,9,0.065878355825269519,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|ALL_A|10|600770.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-12,2019,10,-3,,7.4400000000000004,7.440000057220459,False,744,744,0,5.7220458593576495e-08,5.7220458593576495e-08,0.13106159895150729,0.97509829619921429,0.97509830369861905,0.84534731323722212,0.77588466579292326,0.73918741808650112,False,0,0,25,0.027027001252045404,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|ALL_A|10|600770.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-13,2019,10,-2,,7.2199999999999998,7.2199997901916504,False,722,722,0,-2.0980834936068504e-07,2.0980834936068504e-07,0.13106159895150729,0.94626474442988262,0.94626471693206482,0.84534731323722212,0.78374836173001372,0.73918741808650112,False,0,0,46,0.010033435247414884,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|ALL_A|10|600770.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600770.SH,600770,2019-06-14,2019,10,-1,,6.9000000000000004,6.9000000953674316,False,690,690,0,9.5367431285353632e-08,9.5367431285353632e-08,0.13106159895150729,0.90432503276540033,0.90432504526440838,0.84534731323722212,0.7876802096985589,0.73918741808650112,False,0,0,225,0.0049917154423210477,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-10,2019,1,-5,,13.199999999999999,13.199999809265137,False,1320,1320,0,-1.9073486257070726e-07,1.9073486257070726e-07,0.10544236478715741,1.3918392151904777,1.3918391950789428,1.3612609294022024,1.3612609294022024,1.3612609294022024,True,0.0085205119492750524,0.041493775933609957,31,0.030983703991500799,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-11,2019,1,-4,,13.65,13.649999618530273,False,1365,1365,0,-3.8146972691777137e-07,3.8146972691777137e-07,0.10544236478715741,1.4392882793446986,1.4392882391216286,1.3496622692756148,1.3496622692756148,1.3496622692756148,False,0,0,0,0.037499964237213156,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-12,2019,1,-3,,13.48,13.479999542236328,False,1348,1348,0,-4.5776367230132564e-07,4.5776367230132564e-07,0.10544236478715742,1.4213630773308821,1.421363029063198,1.3496622692756148,1.3496622692756148,1.3496622692756148,False,0,0,183,0.0070311874151230665,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-13,2019,1,-2,,13.48,13.479999542236328,False,1348,1348,0,-4.5776367230132564e-07,4.5776367230132564e-07,0.10544236478715742,1.4213630773308821,1.421363029063198,1.3496622692756148,1.3496622692756148,1.3496622692756148,False,0,0,10,0.014062449336052042,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|01|300423.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300423.SZ,300423,2019-06-14,2019,1,-1,,13.19,13.189999580383301,False,1319,1319,0,-4.1961669872137008e-07,4.1961669872137008e-07,0.10544236478715741,1.3907847915426061,1.390784747297229,1.3496622692756148,1.3496622692756148,1.3496622692756148,False,0,0,223,0.0062499940395353889,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-10,2019,2,-5,,11.9,11.899999618530273,False,1190,1190,0,-3.8146972691777137e-07,3.8146972691777137e-07,0.066860052043946835,0.79563461932296742,0.7956345938178816,0.76554759590319144,0.76554759590319144,0.76554759590319144,False,0,0,3,0.028820954035463271,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-11,2019,2,-4,,12.199999999999999,12.199999809265137,False,1220,1220,0,-1.9073486257070726e-07,1.9073486257070726e-07,0.066860052043946835,0.81569263493615141,0.8156926221836085,0.76554759590319144,0.76554759590319144,0.76554759590319144,False,0,0,8,0.034061082065365761,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-12,2019,2,-3,,12.199999999999999,12.199999809265137,False,1220,1220,0,-1.9073486257070726e-07,1.9073486257070726e-07,0.066860052043946835,0.81569263493615141,0.8156926221836085,0.76554759590319144,0.76554759590319144,0.76554759590319144,False,0,0,0,0.005240128029902349,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-13,2019,2,-2,,12.289999999999999,12.289999961853027,False,1229,1229,0,-3.8146971803598717e-08,3.8146971803598717e-08,0.066860052043946835,0.82171003962010658,0.821710037069598,0.76554759590319144,0.76554759590319144,0.76554759590319144,False,0,0,99,0.0052402113202356781,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|02|300031.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300031.SZ,300031,2019-06-14,2019,2,-1,,12.18,12.180000305175781,False,1218,1218,0,3.0517578153421709e-07,3.0517578153421709e-07,0.066860052043946835,0.81435543389527243,0.81435545429934109,0.76554759590319144,0.76554759590319144,0.76554759590319144,False,0,0,223,0.0052402113202358229,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-10,2019,3,-5,,5.9400000000000004,5.940000057220459,False,594,594,0,5.7220458593576495e-08,5.7220458593576495e-08,0.13586956521739116,0.80706521739130355,0.80706522516582235,0.75815217391304268,0.75815217391304268,0.75815217391304268,False,0,0,0,0.062723997245979976,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-11,2019,3,-4,,6.2400000000000002,6.2399997711181641,False,624,624,0,-2.2888183615066282e-07,2.2888183615066282e-07,0.13586956521739113,0.84782608695652073,0.84782605585844517,0.75815217391304268,0.75815217391304268,0.75815217391304268,False,0,0,106,0.0017920702589029171,True,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-12,2019,3,-3,,6.04,6.0399999618530273,False,604,604,0,-3.8146972691777137e-08,3.8146972691777137e-08,0.13586956521739116,0.82065217391304257,0.82065216873003,0.75815217391304268,0.75815217391304268,0.75815217391304268,False,0,0,236,0.0035842259724935188,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-13,2019,3,-2,,5.8499999999999996,5.8499999046325684,False,585,585,0,-9.5367431285353632e-08,9.5367431285353632e-08,0.13586956521739113,0.79483695652173814,0.79483694356420664,0.75815217391304268,0.75815217391304268,0.75815217391304268,False,0,0,233,0.0053762962313962893,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|03|300056.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300056.SZ,300056,2019-06-14,2019,3,-1,,5.6600000000000001,5.6599998474121094,False,566,566,0,-1.5258789076710855e-07,1.5258789076710855e-07,0.13586956521739116,0.76902173913043392,0.76902171839838362,0.75815217391304268,0.75815217391304268,0.75815217391304268,False,0,0,188,0.0071684519449870376,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-10,2019,4,-5,,8.0600000000000005,8.0600004196166992,False,806,806,0,4.1961669872137008e-07,4.1961669872137008e-07,0.10992691435071543,0.88601092966676642,0.88601097579393528,0.8354445490654373,0.8354445490654373,0.8354445490654373,False,0,0,5,0.03421055643182043,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-11,2019,4,-4,,8.3100000000000005,8.3100004196166992,False,831,831,0,4.1961669872137008e-07,4.1961669872137008e-07,0.10992691435071543,0.91349265825444526,0.91349270438161423,0.8354445490654373,0.8354445490654373,0.8354445490654373,False,0,0,8,0.052631654237446049,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-12,2019,4,-3,,8.1600000000000001,8.1599998474121094,False,816,816,0,-1.5258789076710855e-07,1.5258789076710855e-07,0.10992691435071542,0.89700362110183784,0.89700360432832182,0.8354445490654373,0.8354445490654373,0.8354445490654373,False,0,0,133,0.0039473332856830717,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-13,2019,4,-2,,8.1699999999999999,8.1700000762939453,False,817,817,0,7.6293945383554274e-08,7.6293945383554274e-08,0.10992691435071543,0.89810289024534506,0.89810289863210302,0.8354445490654373,0.8354445490654373,0.8354445490654373,False,0,0,1,0.0078947920548288059,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|04|300098.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300098.SZ,300098,2019-06-14,2019,4,-1,,7.5899999999999999,7.5900001525878906,False,759,759,0,1.5258789076710855e-07,1.5258789076710855e-07,0.10992691435071543,0.83434527992193008,0.8343452966954461,0.8354445490654373,0.8354445490654373,0.8354445490654373,True,0.0026315889860455484,0.024896265560165973,235,0.0013158195897153332,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-10,2019,5,-5,,10.449999999999999,10.449999809265137,False,1045,1045,0,-1.9073486257070726e-07,1.9073486257070726e-07,0.082594859782104249,0.8631162847229894,0.86311626896927007,0.8540308501469579,0.8540308501469579,0.8540308501469579,True,0.0038684535072665278,0,1,0.014506732933295218,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-11,2019,5,-4,,10.800000000000001,10.800000190734863,False,1080,1080,0,1.9073486257070726e-07,1.9073486257070726e-07,0.082594859782104249,0.89202448564672598,0.8920245014004452,0.85072705575567398,0.85072705575567398,0.85072705575567398,False,0,0,2,0.034951515568112879,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-12,2019,5,-3,,10.75,10.75,True,1075,1075,0,0,0,0.082594859782104249,0.88789474265762069,0.88789474265762069,0.85072705575567398,0.85072705575567398,0.85072705575567398,False,0,0,63,0.0058252834579320453,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-13,2019,5,-2,,10.640000000000001,10.640000343322754,False,1064,1064,0,3.4332275333781581e-07,3.4332275333781581e-07,0.083842751903458052,0.8920868802527937,0.8920869090379181,0.85072705575567398,0.85072705575567398,0.85072705575567398,False,0,0,3,0.0088698959479983856,False,False,1,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|05|300599.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300599.SZ,300599,2019-06-14,2019,5,-1,,10.789999999999999,10.789999961853027,False,1079,1079,0,-3.8146971803598717e-08,3.8146971803598717e-08,0.083842751903458052,0.90466329303831228,0.90466328983996525,0.85072705575567398,0.85072705575567398,0.85072705575567398,False,0,0,112,0.024638558082822313,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-10,2019,6,-5,,11.609999999999999,11.609999656677246,False,1161,1161,0,-3.4332275333781581e-07,3.4332275333781581e-07,0.096142177739510323,1.1162106835557148,1.1162106505479177,1.07198528179554,1.0575639551346134,1.0296827235901553,False,0,0,26,0.039090850136496838,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-11,2019,6,-4,,12.029999999999999,12.029999732971191,False,1203,1203,0,-2.6702880795426154e-07,2.6702880795426154e-07,0.096142177739510323,1.156590398206309,1.156590372533578,1.07198528179554,1.07198528179554,1.0296827235901553,False,0,0,23,0.063677133466096103,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-12,2019,6,-3,,13.23,13.229999542236328,False,1323,1323,0,-4.5776367230132564e-07,4.5776367230132564e-07,0.096142177739510309,1.2719610114937214,1.271960967483325,1.07198528179554,1.07198528179554,1.0296827235901553,False,0,0,7,0.04035872728835304,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-13,2019,6,-2,,13.619999999999999,13.619999885559082,False,1362,1362,0,-1.1444091718715299e-07,1.1444091718715299e-07,0.096142177739510309,1.3094564608121304,1.3094564498095314,1.07198528179554,1.07198528179554,1.0296827235901553,False,0,0,1,0.03318384623848266,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|06|300339.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300339.SZ,300339,2019-06-14,2019,6,-1,,13.699999999999999,13.699999809265137,False,1370,1370,0,-1.9073486257070726e-07,1.9073486257070726e-07,0.096142177739510323,1.3171478350312913,1.3171478166936263,1.07198528179554,1.07198528179554,1.0296827235901553,False,0,0,0,0.04035872728835304,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-10,2019,7,-5,,30.48,30.479999542236328,False,3048,3048,0,-4.5776367230132564e-07,4.5776367230132564e-07,0.054289013537656923,1.6547291326277831,1.6547291077762449,1.6372712146422628,1.600665557404326,1.5490848585690515,False,0,0,6,0.031542378683768857,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-11,2019,7,-4,,31.449999999999999,31.450000762939453,False,3145,3145,0,7.6293945383554274e-07,7.6293945383554274e-07,0.054289013537656916,1.70738947575931,1.7073895171785403,1.6042403500377622,1.6042403500377622,1.5490848585690515,False,0,0,0,0.038578724094655473,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-12,2019,7,-3,,31.449999999999999,31.450000762939453,False,3145,3145,0,7.6293945383554274e-07,7.6293945383554274e-07,0.054289013537656916,1.70738947575931,1.7073895171785403,1.6042403500377622,1.6042403500377622,1.5490848585690515,False,0,0,8,0.011844344550582919,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-13,2019,7,-2,,31.399999999999999,31.399999618530273,False,3140,3140,0,-3.8146972514141453e-07,3.8146972514141453e-07,0.054289013537656916,1.7046750250824272,1.7046750043728121,1.6042403500377622,1.6042403500377622,1.5490848585690515,False,0,0,4,0.013197948888271959,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|07|300752.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300752.SZ,300752,2019-06-14,2019,7,-1,,29.190000000000001,29.190000534057617,False,2919,2919,0,5.3405761590852308e-07,5.3405761590852308e-07,0.054289013537656923,1.5846963051642056,1.5846963341576668,1.6042403500377622,1.6042403500377622,1.5490848585690515,True,0.013536391927909598,0.15352697095435686,226,0.0013536688841740262,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-10,2019,8,-5,,7.4000000000000004,7.4000000953674316,False,740,740,0,9.5367431285353632e-08,9.5367431285353632e-08,0.11398406010479183,0.84348204477545952,0.84348205564582657,0.8355031605681239,0.8355031605681239,0.8355031605681239,False,0,0,176,0.0040927980638949552,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-11,2019,8,-4,,7.6500000000000004,7.6500000953674316,False,765,765,0,9.5367431285353632e-08,9.5367431285353632e-08,0.11398406010479181,0.87197805980165743,0.87197807067202437,0.8355031605681239,0.8355031605681239,0.8355031605681239,False,0,0,1,0.036834922363780782,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-12,2019,8,-3,,7.5999999999999996,7.5999999046325684,False,760,760,0,-9.5367431285353632e-08,9.5367431285353632e-08,0.11398406010479183,0.86627885679641781,0.86627884592605087,0.8355031605681239,0.8355031605681239,0.8355031605681239,False,0,0,78,0.0040927330110767015,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-13,2019,8,-2,,7.6500000000000004,7.6500000953674316,False,765,765,0,9.5367431285353632e-08,9.5367431285353632e-08,0.11398406010479183,0.87197805980165755,0.87197807067202449,0.8355031605681239,0.8355031605681239,0.8355031605681239,False,0,0,4,0.0095498187805425488,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|08|300329.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300329.SZ,300329,2019-06-14,2019,8,-1,,7.4100000000000001,7.4099998474121094,False,741,741,0,-1.5258789076710855e-07,1.5258789076710855e-07,0.11398406010479184,0.84462188537650751,0.84462186798392025,0.8355031605681239,0.8355031605681239,0.8355031605681239,False,0,0,237,0.0013642226527527718,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00
MARKET|2019|CHINEXT_BOARD|09|300197.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300197.SZ,300197,2019-06-10,2019,9,-5,,3.1899999999999999,3.190000057220459,False,319,319,0,5.7220459037665705e-08,5.7220459037665705e-08,0.1245283720238648,0.39724550675612869,0.39724551388169932,0.39475493931565137,0.39475493931565137,0.39475493931565137,True,0.0031545470565650675,0.0082987551867219917,3,0.0094637133721674083,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00
